curriculum/eff_scale,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/energy,reward_terms/angmom,reward_terms/overrun,curriculum/ctrl_drop_prob,reward_terms/coef_rate,reward_terms/ang_xy,curriculum/stance_ratio,reward_terms/alive,reward_terms/residual_rate,reward_terms/step_rate,reward_terms/action_rate,reward_terms/residual,reward_terms/clearance,reward_terms/phase_contact,reward_terms/upright,time/fps,reward_terms/time,reward_terms/foot_ahead,reward_terms/assist_pen,curriculum/ent_coef,reward_terms/vz,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/stop,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/height,reward_terms/air_time,reward_terms/stance_time,time/iterations,reward_terms/stance,time/total_timesteps,curriculum/sprint_dist_m,reward_terms/torque,reward_terms/motor_vel,curriculum/ctrl_jitter_ms,time/time_elapsed,train/std,train/policy_gradient_loss,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates
0.1667328,-30.94618474,-3.2200840249490054e-08,-0.011358509891789045,-0.09416424580816624,0.0,0.0,-0.15413802707483537,-0.34949578862143,0.611651456,0.0,0.0,0.0,-0.034375710932545024,-0.10904244263383145,0.06248804754071982,-0.1425104793413826,-0.16225417273723605,4271,-0.5,0.0,0.0,0.01,-0.24994686356176712,-0.08972713407708009,348.62,0.0,2.5381230573937184,-0.32758682536180034,-0.06308772262351732,0.0,0.0,2172,-0.14013292567379365,40034304,50.009919999999994,-0.11102233206288815,-0.0020471006915234956,0.0,9372,1.0019786357879639,-0.00544159427518025,4.51262092590332,12.48016710281372,-19.879151344299316,0.2,0.000279992064,0.23070068359375,0.021413574,0.989367663860321,8641
0.1668096,-31.2318166,-2.903456072983681e-08,-0.011208069758248727,-0.09644126283017711,0.0,0.0,-0.15445954064145323,-0.34744203850528005,0.611633792,0.0,0.0,0.0,-0.034059170877834395,-0.1092528667247112,0.06363142622962698,-0.15735442223857388,-0.17211041101550334,4271,-0.5,0.0,0.0,0.01,-0.24932967088835323,-0.08971573979846764,346.74,0.0,2.465245606447917,-0.3180452486484248,-0.06186469913437742,3.255203288669387e-05,0.0,2173,-0.13868400552668758,40052736,50.02144,-0.11098575400553172,-0.0020129651677610345,0.0,9377,1.0020626783370972,-0.010444137552985922,2.2438812255859375,4.272283852100372,-19.87804365158081,0.2,0.000279982848,0.1694091796875,0.017800715,0.9961481690406799,8645
0.1668864,-29.95626773,-3.1535780093183274e-08,-0.011349006182281194,-0.09339218167125689,0.0,0.0,-0.15408031042757492,-0.3502760868444568,0.611616128,0.0,0.0,0.0,-0.03446060546466337,-0.10916789020242965,0.06143145800165763,-0.13867191603720905,-0.1612607121958054,4271,-0.5,0.0,0.0,0.01,-0.2477366641038514,-0.09240021926835351,348.54,0.0,2.5621774870384795,-0.313993230499775,-0.06308827365899926,0.0,0.0,2174,-0.1381430159958198,40071168,50.03296,-0.11189737583133226,-0.002044126199769404,0.0,9381,1.0014674663543701,-0.009461002860916778,4.376321315765381,9.421823835372924,-19.87554864883423,0.2,0.000279973632,0.1279296875,0.013934903,0.991769552230835,8649
0.1669632,-27.715859610000003,-3.22265402966895e-08,-0.011384235912486614,-0.09034895528859428,0.0,0.0,-0.14931214764276146,-0.3449316771555564,0.6115984640000001,0.0,0.0,0.0,-0.03449220812167031,-0.10907402634681038,0.062200496113395745,-0.14417530786117896,-0.15586334436292898,4271,-0.5,0.0,0.0,0.01,-0.24225926429037864,-0.08961551279994642,349.86,0.0,2.556242589460705,-0.3109230943309218,-0.06147883125456625,0.0,0.0,2175,-0.13241926297708478,40089600,50.04448,-0.11111639321118284,-0.0020464678328345606,0.0,9385,1.0007091760635376,-0.011530421057250351,0.4690104126930237,2.6211091458797453,-19.870473003387453,0.2,0.00027996441599999997,0.12183837890625,0.0148232635,0.9974313378334045,8653
0.16704,-26.661511060000002,-3.056981326277675e-08,-0.011548593631538137,-0.08948393080680432,0.0,0.0,-0.1572251668335522,-0.3513254265458335,0.6115808,0.0,0.0,0.0,-0.03403818759815664,-0.10923560306837946,0.0629588159268227,-0.15655893439786003,-0.15352141662446514,4271,-0.5,0.0,0.0,0.01,-0.23917567336722487,-0.08922947887492044,353.77,0.0,2.5445229431147425,-0.3037507637796302,-0.0606469927152636,0.0,0.0,2176,-0.13407500679983875,40108032,50.056,-0.11248891472300732,-0.0020814649798073202,0.0,9389,1.0013787746429443,-0.009779827360762283,1.296447992324829,3.3411076068878174,-19.870836639404295,0.2,0.0002799552,0.2053466796875,0.020330025,0.99688321352005,8657
0.1671168,-24.420475249999996,-3.0370293082917965e-08,-0.011443705138488495,-0.09204522909625228,0.0,0.0,-0.15260311319366346,-0.35562409528427336,0.611563136,0.0,0.0,0.0,-0.03373175022053452,-0.10935817751001799,0.06263123030760004,-0.14657073121680916,-0.16178896510605023,4271,-0.5,0.0,0.0,0.01,-0.2501408768193825,-0.08834278998470912,355.51,0.0,2.5874393386528074,-0.31113464929132223,-0.06328738924493915,0.0,0.0,2177,-0.12982841878820195,40126464,50.06752,-0.1119228830359637,-0.002061642017747987,0.0,9394,1.0013800859451294,-0.011830921744694934,0.5009657144546509,1.5215249896049499,-19.872888851165772,0.2,0.000279945984,0.2097412109375,0.019816006,0.9985887408256531,8661
0.1671936,-29.82047571,-3.318537706169948e-08,-0.011310284699110853,-0.09580515221596228,0.0,0.0,-0.14977602264052756,-0.350589003281691,0.611545472,0.0,0.0,0.0,-0.03426667977634758,-0.10911581654980204,0.06063452461569295,-0.1528314608985738,-0.15832675685836392,4271,-0.5,0.0,0.0,0.01,-0.23883236316182815,-0.08658831541954541,349.5,0.0,2.5048197016538123,-0.3186621102696248,-0.06050072147383063,2.82117721831633e-05,0.0,2178,-0.1314721993840132,40144896,50.07904,-0.11047194090778648,-0.0020346682808834774,0.0,9398,1.001147985458374,-0.011131897603627294,0.1710132658481598,0.9610123187303543,-19.869404220581053,0.2,0.00027993676799999996,0.24234619140625,0.026189858,0.9990667700767517,8665
0.1672704,-32.864818310000004,-3.2543984034851023e-08,-0.011408351351450902,-0.09310115969191204,0.0,0.0,-0.15298751845483022,-0.34974117359213314,0.6115278080000001,0.0,0.0,0.0,-0.03454551694980655,-0.10908374379748664,0.060626487027907565,-0.1530724993834931,-0.15385158660444098,4271,-0.5,0.0,0.0,0.01,-0.238669955837816,-0.08744846373121985,347.36,0.0,2.522753168597758,-0.31882500971520994,-0.060861697288278456,0.0,0.0,2179,-0.13234608965528277,40163328,50.09056,-0.11326556514538082,-0.002041370558849879,0.0,9402,1.000320315361023,-0.0017198096262291073,4.371142864227295,11.584150433540344,-19.861898326873778,0.2,0.000279927552,0.30826416015625,0.028369356,0.9879873394966125,8669
0.1673472,-31.047356060000002,-3.401395609251841e-08,-0.011476457647181339,-0.09956184383003396,0.0,0.0,-0.1531994079397614,-0.366844321212093,0.611510144,0.0,0.0,0.0,-0.03367717571848231,-0.1089966691305912,0.06479622511008382,-0.14744154212519767,-0.16780063264528364,4271,-0.5,0.0,0.0,0.01,-0.25706732859749365,-0.08730331890760207,345.78,0.0,2.5598721246566867,-0.3225137309045429,-0.06487925972452332,5.154078502932357e-05,0.0,2180,-0.13222048621008434,40181760,50.10208,-0.11245657124432704,-0.0020597540767782357,0.0,9406,1.0000351667404175,-0.00964897171361372,0.8499954342842102,3.447563946247101,-19.85889415740967,0.2,0.000279918336,0.11103515625,0.013391061,0.9956135749816895,8673
0.167424,-29.619236609999998,-3.3957664001815884e-08,-0.011435337708913284,-0.09664696594328707,0.0,0.0,-0.1559726121983003,-0.35889652174356285,0.61149248,0.0,0.0,0.0,-0.034188941207450745,-0.10907475616356425,0.06216312994946646,-0.14447863230713665,-0.15978741865155,4271,-0.5,0.0,0.0,0.01,-0.24629782864048946,-0.08990714048956588,342.86,0.0,2.547167899039339,-0.3182645418066199,-0.06248412674401952,0.0,0.0,2181,-0.1367121524559624,40200192,50.1136,-0.11238380101092184,-0.002062936900658428,0.0,9411,0.999947726726532,-0.009011182514950634,1.9391709566116333,7.832878446578979,-19.858363151550293,0.2,0.00027990911999999996,0.12266845703125,0.013862865,0.9929618239402771,8677
0.1675008,-29.32091417,-3.276008974230673e-08,-0.011368135622343886,-0.09189485017471558,0.0,0.0,-0.151405586630846,-0.3456879201359849,0.611474816,0.0,0.0,0.0,-0.034198456010492456,-0.10902873778559281,0.062078098995700125,-0.1466318456716938,-0.15552748191731436,4271,-0.5,0.0,0.0,0.01,-0.24011975260941287,-0.08768125757788976,347.74,0.0,2.5057281719636544,-0.31183646249530406,-0.06106847477972745,0.0,0.0,2182,-0.13285493513844834,40218624,50.12512,-0.11155905697035415,-0.00204909555176609,0.0,9415,1.0007033348083496,-0.0107506925589405,3.4245188236236572,7.624901509284973,-19.86428871154785,0.2,0.000279899904,0.113916015625,0.0126192,0.9930970668792725,8681
0.1675776,-28.4468873,-3.1077876462298707e-08,-0.011422783330101112,-0.08954318508990027,0.0,0.0,-0.14804386805638728,-0.350091539642829,0.6114571520000001,0.0,0.0,0.0,-0.03409976496264891,-0.10917200809675394,0.06040572177312062,-0.1488590435401658,-0.1579828912400789,4271,-0.5,0.0,0.0,0.01,-0.24151267953931857,-0.0866244882250947,352.15,0.0,2.5406384749761353,-0.31547852780155256,-0.06165202299941333,0.0,0.0,2183,-0.1274347559143913,40237056,50.13664,-0.1116210772826493,-0.002062893556132336,0.0,9419,1.0009392499923706,-0.009120693535078318,4.913214206695557,10.368213939666749,-19.867366886138917,0.2,0.000279890688,0.135009765625,0.01417881,0.9910728335380554,8685
0.1676544,-26.11120407,-3.1997974260319064e-08,-0.011530310421213464,-0.09469076206871493,0.0,0.0,-0.15096527682514235,-0.35460136540552134,0.611439488,0.0,0.0,0.0,-0.03379368187079322,-0.1090661612127217,0.062377799502442634,-0.1417853093443492,-0.15999856903500237,4271,-0.5,0.0,0.0,0.01,-0.24909293789026274,-0.08782146841340407,351.22,0.0,2.583228461708801,-0.316262376080378,-0.06351699182599493,0.0,0.0,2184,-0.13077070242887204,40255488,50.148160000000004,-0.1131988663604732,-0.0020689190036726813,0.0,9423,1.0010075569152832,-0.011078446684405208,1.397529125213623,3.290339434146881,-19.867660808563233,0.2,0.000279881472,0.137890625,0.013811598,0.9968734383583069,8689
0.1677312,-26.696318899999998,-3.382414991609139e-08,-0.011366538979381967,-0.09250439411564843,0.0,0.0,-0.15219515754189405,-0.34346199501877445,0.611421824,0.0,0.0,0.0,-0.03447680617839467,-0.10916356866431035,0.06055677753290509,-0.1481626351677481,-0.15512415013788863,4271,-0.5,0.0,0.0,0.01,-0.23868159136138623,-0.08569806450045231,353.09,0.0,2.518912839610886,-0.31466996622544696,-0.05983852326434975,0.0,0.0,2185,-0.13211511731505537,40273920,50.159679999999994,-0.11134376053836542,-0.00205016471957988,0.0,9428,1.001091718673706,-0.010871260310523212,0.7066196203231812,2.202776974439621,-19.8714017868042,0.2,0.000279872256,0.21082763671875,0.020614255,0.9979366660118103,8693
0.167808,-28.65755319,-3.474555426551752e-08,-0.01143867630278477,-0.1002330747532013,0.0,0.0,-0.15096136771304244,-0.3555125553508376,0.61140416,0.0,0.0,0.0,-0.03358050069557662,-0.10910244039911446,0.06294051204264613,-0.14118944485537976,-0.16544592255991458,4271,-0.5,0.0,0.0,0.01,-0.2520100083702319,-0.08793320047439779,350.0,0.0,2.5563505708430547,-0.3165311709386394,-0.06401656372071686,0.0,0.0,2186,-0.13482809431579632,40292352,50.1712,-0.11277354245482593,-0.0020515263905566687,0.0,9432,1.0021982192993164,-0.011274707282427698,1.0694198608398438,2.823099660873413,-19.87536907196045,0.2,0.00027986304,0.21807861328125,0.02282793,0.9974195957183838,8697
0.1678848,-27.07678675,-3.517761978337033e-08,-0.011473811174146935,-0.09425205986864174,0.0,0.0,-0.15715704752301302,-0.3421037594593567,0.6113864960000001,0.0,0.0,0.0,-0.034123071037276645,-0.10910055506101532,0.06254614623777117,-0.1533723304415368,-0.15567098524801667,4271,-0.5,0.0,0.0,0.01,-0.2442212195176026,-0.08821053861344946,347.51,0.0,2.540068733414654,-0.31890371902155723,-0.06139627749466773,1.9531221672271688e-05,0.0,2187,-0.14157049178565081,40310784,50.18272,-0.11209035709507686,-0.0020733151538098286,0.0,9436,1.0020194053649902,-0.008333962154574692,1.7319424152374268,6.09372216463089,-19.878434085845946,0.2,0.000279853824,0.1927001953125,0.016322939,0.9948663115501404,8701
0.1679616,-26.70225108,-3.182747435081663e-08,-0.011353323642768177,-0.09035264360486546,0.0,0.0,-0.15049263408394647,-0.34493877170848425,0.611368832,0.0,0.0,0.0,-0.034059627352026584,-0.10909654367228179,0.06063098102343677,-0.1497628380731866,-0.15539859445162596,4271,-0.5,0.0,0.0,0.01,-0.237444672534878,-0.08651435592610361,355.1,0.0,2.5170010376361636,-0.30356077403389053,-0.06001974836336274,0.0,0.0,2188,-0.13269833839299686,40329216,50.19423999999999,-0.11099705278368412,-0.0020478820690896017,0.0,9441,1.0017436742782593,-0.010465954360552133,1.4809832572937012,8.618896889686585,-19.87644233703613,0.2,0.00027984460799999997,0.1951416015625,0.022535134,0.9924375414848328,8705
0.1680384,-27.693555649999997,-3.085097556156137e-08,-0.011477200391025141,-0.09196290698263317,0.0,0.0,-0.1468704241224962,-0.34156709929057355,0.611351168,0.0,0.0,0.0,-0.0340744525494909,-0.10901582034913532,0.06293248765628023,-0.14815961715007112,-0.1556700149476996,4271,-0.5,0.0,0.0,0.01,-0.23985857466105878,-0.08576918958621364,356.96,0.0,2.5177707907079343,-0.30720018275559874,-0.0607791085868536,0.0,0.0,2189,-0.1331259500397394,40347648,50.20576,-0.11326802230332612,-0.002051165927964799,0.0,9445,1.0020434856414795,-0.014473791071213781,0.6876235008239746,2.4407468855381014,-19.878250789642333,0.2,0.000279835392,0.19183349609375,0.022005638,0.9976675510406494,8709
0.1681152,-27.633901669999997,-3.104224432030033e-08,-0.011513552367636383,-0.09255251341702847,0.0,0.0,-0.14441002968769998,-0.3503421809790669,0.611333504,0.0,0.0,0.0,-0.0335513887452856,-0.10901284244041103,0.06469521369951586,-0.1529365789997648,-0.1607043654810498,4271,-0.5,0.0,0.0,0.01,-0.2471652111555309,-0.08437395619151952,348.3,0.0,2.512776822791456,-0.31850713018411636,-0.06185636725091576,0.0,0.0,2190,-0.13052352310309104,40366080,50.21728,-0.11206426897128408,-0.0020695844868237044,0.0,9449,1.0021244287490845,-0.013048346014693379,0.35838717222213745,2.0701730072498323,-19.878048706054688,0.2,0.000279826176,0.20731201171875,0.019505039,0.9981019496917725,8713
0.168192,-30.267110940000006,-3.3449807231888345e-08,-0.011418384062154462,-0.09605602271982427,0.0,0.0,-0.15143379759943165,-0.34452164389635415,0.61131584,0.0,0.0,0.0,-0.03422746826811432,-0.10887358342635488,0.06080214628984822,-0.14549518731319,-0.15612941712920864,4271,-0.5,0.0,0.0,0.01,-0.24500312307302285,-0.08653562981584542,344.8,0.0,2.5381718699575035,-0.3148421936773608,-0.06159509823496238,0.0,0.0,2191,-0.136140554584831,40384512,50.2288,-0.11262760442510926,-0.002034467077216895,0.0,9453,1.001603364944458,-0.005756296566687524,6.250629425048828,11.644462394714356,-19.87657823562622,0.2,0.00027981696,0.27127685546875,0.022907529,0.9905731678009033,8717
0.1682688,-28.61024955,-3.2534377229693805e-08,-0.011417279574910308,-0.09364039061863068,0.0,0.0,-0.14970228718502854,-0.34765398351845017,0.611298176,0.0,0.0,0.0,-0.033739373829345526,-0.10928909640701032,0.06259938746239142,-0.15332730187454524,-0.163057782710359,4271,-0.5,0.0,0.0,0.01,-0.2500970784709292,-0.08552401273405848,351.19,0.0,2.55178519091889,-0.31124729244492133,-0.06316950204994233,0.0,0.0,2192,-0.13129755655811784,40402944,50.24032,-0.1108543690182703,-0.0020622919001311614,0.0,9458,1.001469612121582,-0.011079078540205956,2.5770673751831055,7.589286637306214,-19.873954868316652,0.2,0.000279807744,0.13782958984375,0.012766853,0.9932416677474976,8721
0.1683456,-27.801989049999996,-3.1165214746159896e-08,-0.011604063201385734,-0.09154536253805307,0.0,0.0,-0.1528090650236219,-0.3465099862407335,0.611280512,0.0,0.0,0.0,-0.03412606004932547,-0.10909001535931956,0.06336410283285394,-0.1506098978748681,-0.15190206401163014,4271,-0.5,0.0,0.0,0.01,-0.23722470646525246,-0.0846513474045245,351.32,0.0,2.5045220413334417,-0.3157721726738202,-0.05996806977310146,0.0,0.0,2193,-0.13538153926395624,40421376,50.25184,-0.11317958759844274,-0.002076972151274603,0.0,9462,1.001655101776123,-0.009003082977142186,1.7314069271087646,4.54899343252182,-19.875712394714355,0.2,0.000279798528,0.1289306640625,0.014769271,0.9963589906692505,8725
0.1684224,-27.094605850000004,-3.033951763346407e-08,-0.011485895346154216,-0.09024051220628777,0.0,0.0,-0.1495281156704979,-0.34652388523300126,0.611262848,0.0,0.0,0.0,-0.03391539417061718,-0.10909752556945954,0.06185749067238452,-0.150081632133719,-0.1539652702589901,4271,-0.5,0.0,0.0,0.01,-0.23848243338654015,-0.08484370146969338,354.76,0.0,2.5386360927131104,-0.29961858059589164,-0.060074997955706894,0.0,0.0,2194,-0.12760483059489286,40439808,50.26336,-0.1125713872114081,-0.0020625946286877647,0.0,9466,1.0018092393875122,-0.009831469785422087,1.3919398784637451,6.500647163391113,-19.87587203979492,0.2,0.00027978931199999996,0.15687255859375,0.0140868,0.9943287968635559,8729
0.1684992,-26.546534319999996,-3.195497654744123e-08,-0.011397961501990288,-0.0917425244855875,0.0,0.0,-0.1502756215540274,-0.34694210185776275,0.611245184,0.0,0.0,0.0,-0.03409653166998684,-0.10909084806435568,0.060908696257009266,-0.15409783822653578,-0.1577136436874613,4271,-0.5,0.0,0.0,0.01,-0.24294490004852135,-0.08428308268181568,357.02,0.0,2.5141816506982817,-0.3124049478858334,-0.06175197177328384,0.0,0.0,2195,-0.12957420269062717,40458240,50.274879999999996,-0.11166235123451032,-0.0020518925201404,0.0,9470,1.001886248588562,-0.010771986586041749,1.0318371057510376,3.9140910148620605,-19.87753610610962,0.2,0.000279780096,0.15067138671875,0.017002936,0.9965147972106934,8733
0.168576,-27.123219649999992,-3.233885546526992e-08,-0.01152825781578051,-0.09154243631944364,0.0,0.0,-0.15218138754529323,-0.3461981452194478,0.61122752,0.0,0.0,0.0,-0.03403714013230988,-0.10930442208961216,0.06354519977580289,-0.1520853493112333,-0.1590628670773783,4271,-0.5,0.0,0.0,0.01,-0.2449193924715132,-0.08640807629652045,357.18,0.0,2.5368099909595756,-0.3041091968562836,-0.06154274239246787,0.0,0.0,2196,-0.13725714061062408,40476672,50.2864,-0.11202762553607044,-0.0020699487012168696,0.0,9475,1.0027378797531128,-0.007624811539426446,1.1563336849212646,5.123322761058807,-19.880916023254393,0.2,0.00027977088,0.20155029296875,0.022657776,0.9957751631736755,8737
0.1686528,-25.62952966,-3.08202606477055e-08,-0.01150770161969309,-0.08863779498683505,0.0,0.0,-0.1504540641687975,-0.3450229446892826,0.611209856,0.0,0.0,0.0,-0.033892252075980574,-0.10937103082914437,0.06497951501714831,-0.1526879162669196,-0.15765015254192993,4271,-0.5,0.0,0.0,0.01,-0.242707841473274,-0.0878019394329257,354.87,0.0,2.534258789653832,-0.30265162057639067,-0.06100974154532176,0.0,0.0,2197,-0.1394649892505393,40495104,50.29792,-0.1118544486636936,-0.0020732845259490325,0.0,9479,1.002718210220337,-0.009109041071496904,0.8955398797988892,2.7642272233963014,-19.88469715118408,0.2,0.000279761664,0.1982421875,0.017416898,0.9975080490112305,8741
0.1687296,-26.320917340000005,-3.0261952942509265e-08,-0.011523629498328754,-0.08975572525588087,0.0,0.0,-0.15244818384784492,-0.3463908558586246,0.611192192,0.0,0.0,0.0,-0.033438200100018065,-0.1093698393215003,0.06519106397815513,-0.14553177390287772,-0.16007739903503784,4271,-0.5,0.0,0.0,0.01,-0.2472759058771737,-0.08726104819846515,348.41,0.0,2.5263788275413295,-0.30806365705829714,-0.061942359143245355,0.0,0.0,2198,-0.14164387949302834,40513536,50.30944,-0.11210051326030575,-0.0020740815011679988,0.0,9483,1.002368688583374,-0.009938577481079847,1.1885308027267456,4.337356239557266,-19.881101036071776,0.2,0.00027975244799999997,0.1850341796875,0.019211186,0.996263861656189,8745
0.1688064,-28.0130987,-3.211125823226462e-08,-0.01143489521078218,-0.09102214604340357,0.0,0.0,-0.15135007824625524,-0.3415020118954445,0.611174528,0.0,0.0,0.0,-0.03351215475400433,-0.10912395676472952,0.06318412962722252,-0.1435675260805461,-0.16097862954079886,4271,-0.5,0.0,0.0,0.01,-0.2465435716673642,-0.0883411839664637,345.22,0.0,2.5493047369011523,-0.31035190585248545,-0.06227978515735401,0.0,0.0,2199,-0.13864725813231055,40531968,50.32096,-0.11218839486358452,-0.002052476529212599,0.0,9488,1.0018279552459717,-0.005471644917270169,6.581119537353516,12.091555380821228,-19.87807502746582,0.2,0.000279743232,0.1624267578125,0.01759535,0.9892874956130981,8749
0.1688832,-28.85517151,-3.2273739995902304e-08,-0.011566298522030062,-0.08980295732410631,0.0,0.0,-0.1521525466620792,-0.33787254060914784,0.611156864,0.0,0.0,0.0,-0.03353215984216473,-0.10910257651225763,0.06590411207527808,-0.14994756222512054,-0.15491833171395922,4271,-0.5,0.0,0.0,0.01,-0.24074204191708276,-0.08959909285399259,343.27,0.0,2.542220175003177,-0.3125457586657518,-0.06030259076748464,0.0,0.0,2200,-0.1416568090536289,40550400,50.332480000000004,-0.11389924519473874,-0.0020745712574342426,0.0,9492,1.0014925003051758,-0.009583067160565405,2.53476881980896,6.844239401817322,-19.87465591430664,0.2,0.000279734016,0.11668701171875,0.012408877,0.9934514164924622,8753
0.16896,-28.20819508,-3.412562493230828e-08,-0.011590701079943177,-0.09479800144429866,0.0,0.0,-0.1552799444040519,-0.3546769075254449,0.6111392,0.0,0.0,0.0,-0.03370849667885583,-0.10928723636677906,0.06621575547750004,-0.1421883716438851,-0.16372086876852246,4271,-0.5,0.0,0.0,0.01,-0.25300482968351834,-0.08859296326374047,340.33,0.0,2.5844301989332337,-0.31735757769577333,-0.06366179187133611,0.0,0.0,2201,-0.1422024242642178,40568832,50.344,-0.11323725094171094,-0.002083733194872304,0.0,9496,1.0015428066253662,-0.008232409809716046,3.5666470527648926,10.30299117565155,-19.87472743988037,0.2,0.00027972479999999997,0.17196044921875,0.015698222,0.9916487336158752,8757
0.1690368,-26.392512399999998,-3.1885020509555e-08,-0.011514785804408944,-0.09204271221050994,0.0,0.0,-0.14969227083470432,-0.3395234547500192,0.611121536,0.0,0.0,0.0,-0.03374045703034234,-0.1093226057490882,0.06341097648591575,-0.1420776426808063,-0.15936274824869037,4271,-0.5,0.0,0.0,0.01,-0.247409568263722,-0.0851383474118083,345.33,0.0,2.593776194060438,-0.31469219744290944,-0.06202850390857882,0.0,0.0,2202,-0.13126858278540132,40587264,50.35552,-0.1127342114476653,-0.002065612342466864,0.0,9500,1.002529501914978,-0.013536033080890774,1.389605164527893,3.1351118445396424,-19.879954242706297,0.2,0.000279715584,0.1482666015625,0.016816797,0.9971579909324646,8761
0.1691136,-26.77631449,-3.150756443664484e-08,-0.01156179572299717,-0.09255029647235426,0.0,0.0,-0.15284702848914333,-0.3457851607324675,0.611103872,0.0,0.0,0.0,-0.033896540006255575,-0.10922354769124959,0.06378105287777562,-0.1525656288963551,-0.15862866096648398,4272,-0.5,0.0,0.0,0.01,-0.24169915128433944,-0.08578960661667939,347.65,0.0,2.552446058762549,-0.30687725942499355,-0.060618531991130015,0.0,0.0,2203,-0.13755066377069844,40605696,50.36704,-0.11360647175668435,-0.0020691524301267566,0.0,9505,1.0018857717514038,-0.008532465912867337,1.3164308071136475,3.6623318672180174,-19.878265857696533,0.2,0.000279706368,0.21182861328125,0.019958535,0.9969817399978638,8765
0.1691904,-25.97501219,-3.13264832800432e-08,-0.01150417807261022,-0.0889335257006427,0.0,0.0,-0.15235631718340484,-0.33959034362253937,0.611086208,0.0,0.0,0.0,-0.0333886158827681,-0.10911069090528858,0.06308635073144192,-0.16076423534490666,-0.15632477282353385,4271,-0.5,0.0,0.0,0.01,-0.23783917979419986,-0.08283610559985641,353.42,0.0,2.5037936756576005,-0.31020842470614673,-0.05931464428706496,0.0,0.0,2204,-0.13375803388753926,40624128,50.37856,-0.11333022428528627,-0.002055523659670015,0.0,9509,1.001470685005188,-0.005810398084577173,1.644236445426941,6.157275009155273,-19.87507619857788,0.2,0.000279697152,0.16248779296875,0.014542985,0.9938246607780457,8769
0.1692672,-26.90680166,-3.094374960630155e-08,-0.011371945612604593,-0.09231522115674656,0.0,0.0,-0.1514610436960988,-0.34110323128934084,0.611068544,0.0,0.0,0.0,-0.03338841080137413,-0.10902790084817077,0.06157017152983868,-0.1531081410120598,-0.15937481294554465,4272,-0.5,0.0,0.0,0.01,-0.24015453992599178,-0.08493181001461236,353.52,0.0,2.4955309815650946,-0.317707482854909,-0.060018767967999605,0.0,0.0,2205,-0.13687176300292855,40642560,50.39008,-0.11240172025901818,-0.002028050344771644,0.0,9513,1.0015162229537964,-0.008079246245324611,1.6372137069702148,3.6341347813606264,-19.87367343902588,0.2,0.000279687936,0.15350341796875,0.01952434,0.9964703917503357,8773
0.169344,-30.54818374,-3.149663005878103e-08,-0.011530104324455127,-0.09601383855427204,0.0,0.0,-0.15553476015605516,-0.3439327089397356,0.6110508800000001,0.0,0.0,0.0,-0.033937583010448774,-0.10920031568521765,0.06565235804526269,-0.1643259164353637,-0.15594784706362902,4272,-0.5,0.0,0.0,0.01,-0.2373916562031397,-0.08471540557573407,350.77,0.0,2.5024317932231046,-0.3037767047212332,-0.05832734992444502,4.882812370649642e-05,0.0,2206,-0.1377030228489763,40660992,50.4016,-0.11362432869937329,-0.0020617535528767005,0.0,9517,1.0022327899932861,-0.011370170977897942,3.6394236087799072,5.636047601699829,-19.878358459472658,0.2,0.00027967872,0.20535888671875,0.019229379,0.99520343542099,8777
0.1694208,-29.39308349,-3.3119503416318214e-08,-0.011456090147666244,-0.09424672140572274,0.0,0.0,-0.14917410217425967,-0.34394034629296644,0.611033216,0.0,0.0,0.0,-0.03322125752053242,-0.10916476506485982,0.06275093616378685,-0.15609801347671443,-0.16487002410256116,4272,-0.5,0.0,0.0,0.01,-0.2509346806707321,-0.08527401558612885,353.17,0.0,2.568367688282368,-0.32362142949986133,-0.06302170586411832,0.0,0.0,2207,-0.1352898818752492,40679424,50.413120000000006,-0.11247417874877913,-0.0020497666542008044,0.0,9522,1.0014228820800781,-0.006248305144254118,5.139810085296631,13.121363115310668,-19.87342758178711,0.2,0.00027966950399999996,0.17081298828125,0.015078323,0.9889208078384399,8781
0.1694976,-27.06899378,-3.152981914337651e-08,-0.011506935223451174,-0.09037177240062891,0.0,0.0,-0.1508149209419492,-0.3364614222251757,0.611015552,0.0,0.0,0.0,-0.03344581234766071,-0.10934787935670116,0.06324891819838312,-0.15029343645859905,-0.1569687768922731,4272,-0.5,0.0,0.0,0.01,-0.2376487782176545,-0.08504584692785683,352.49,0.0,2.538393743960653,-0.31470677879054826,-0.058793496640643296,0.0,0.0,2208,-0.1345498888033908,40697856,50.42464,-0.11335386076760698,-0.0020661862920523634,0.0,9526,1.0015194416046143,-0.012986756721511483,0.9470503330230713,3.013055217266083,-19.87365837097168,0.2,0.000279660288,0.12991943359375,0.013675772,0.9970319271087646,8785
