reward_terms/residual,reward_terms/fwd_speed,time/iterations,reward_terms/coef_rate,reward_terms/lat_vel,rollout/ep_rew_mean,reward_terms/stop,reward_terms/vz,reward_terms/upright,time/total_timesteps,reward_terms/alive,reward_terms/overrun,reward_terms/energy,reward_terms/stance,curriculum/stance_ratio,reward_terms/time,reward_terms/hip_roll,reward_terms/phase_contact,reward_terms/torque,reward_terms/motor_vel,reward_terms/air_time,reward_terms/clearance,time/fps,reward_terms/ang_xy,curriculum/eff_scale,reward_terms/stance_time,reward_terms/angmom,rollout/ep_len_mean,reward_terms/height,reward_terms/foot_slip,reward_terms/action_rate,curriculum/ent_coef,time/time_elapsed,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/clip_range,train/learning_rate,train/n_updates
-0.5224181002512658,0.8572185769250045,490,-0.6340789991109848,-5.236133335239986e-09,-123.03080909,0.0,-0.44468181040868493,-0.5784096751096689,9031680,0.5,0.0,-0.004948810950447064,-0.006786630131166022,0.63497792,0.0,-0.032405857861118215,-0.3262426070741265,-0.05020369565782351,-0.0017332841298754208,0.002349175289661313,0.11761873044560317,2988,-0.4452474512914444,0.1502208,-0.03482688024329642,-0.2361413392994467,55.8,-0.11240528048696838,-0.4819523816111777,-0.0947213116244949,0.01,3022,1.0021870136260986,-0.011420432053273543,-34.079603004455564,0.6100431680679321,2.148085594177246,0.9765884280204773,0.29124755859375,0.03351593,0.2,0.0003,34959
-0.5221918734073134,0.8639607496933482,491,-0.6276865226357067,-5.470158775934945e-09,-122.85592126999998,0.0,-0.4425863868824126,-0.5844354545276966,9050112,0.5,0.0,-0.004936416763985936,-0.005500899070957,0.6349472,0.0,-0.03139721961183265,-0.32045155376955353,-0.04986615172428489,-0.0017266299087972327,0.002203776051626644,0.11995878138933874,2988,-0.4458973588533508,0.150528,-0.034197540772664875,-0.2311182273628415,53.9,-0.11424498209414301,-0.46028053449526873,-0.09423710078477193,0.01,3028,1.0024298429489136,-0.013486586976796389,-34.081081771850585,0.6527560949325562,1.799225741624832,0.9792992472648621,0.30906982421875,0.037600607,0.2,0.0003,34963
-0.5217849453052412,0.8644082550153359,492,-0.6263722115598404,-5.826585709781856e-09,-124.22478868000002,0.0,-0.44251185238467905,-0.5899442443155317,9068544,0.5,0.0,-0.004964695316627073,-0.006578246948462093,0.63491648,0.0,-0.03304154447386625,-0.32124205697060026,-0.05012503441216028,-0.0017373267349544237,0.0023697917317298967,0.12049849961178125,2988,-0.4444760698852753,0.1508352,-0.03527718359934321,-0.23139182663796706,55.89,-0.11607448433460399,-0.4625999176464444,-0.09438507125080359,0.01,3034,1.001984715461731,-0.011598548933397979,-34.07758808135986,1.1676158905029297,3.3240099906921388,0.9630271196365356,0.30504150390625,0.03482604,0.2,0.0003,34967
-0.5206058173152326,0.8660887772972629,493,-0.6192789671612056,-5.595367579418517e-09,-123.87704208999999,0.0,-0.44015231788380205,-0.5864430859705432,9086976,0.5,0.0,-0.00502129712434898,-0.007213078672032414,0.6348857600000001,0.0,-0.03299860933527789,-0.3159443954903986,-0.05092798096589119,-0.001744316229509429,0.002254774312152424,0.12319681367412955,2988,-0.4466681110638386,0.1511424,-0.034195912980875515,-0.2356085841264851,54.75,-0.11802351196158949,-0.46488333359462863,-0.09472069597482376,0.01,3040,1.0015597343444824,-0.014156509703025223,-34.07045993804932,0.9176116585731506,2.694131100177765,0.96951824426651,0.26036376953125,0.024549257,0.2,0.0003,34971
-0.5218447264882444,0.8723986771578037,494,-0.6224533817710065,-5.621715063496307e-09,-123.04905616000002,0.0,-0.44782822230934854,-0.5852215791636225,9105408,0.5,0.0,-0.005022348419814278,-0.007013884916468639,0.63485504,0.0,-0.032505137812934674,-0.31789793752535167,-0.050930438481734126,-0.0017469139747405495,0.0024511719529982656,0.12056813730908426,2988,-0.44614739791030605,0.1514496,-0.03395557041706828,-0.23489491276367883,55.7,-0.11591821709662248,-0.46385640464179784,-0.09483681904069818,0.01,3046,1.0021302700042725,-0.013010706286877394,-34.07747135162354,0.7722498178482056,2.5255345702171326,0.9718098044395447,0.28602294921875,0.030291617,0.2,0.0003,34975
-0.5212453440209098,0.8668146698318794,495,-0.628354228626843,-5.668749635824064e-09,-123.99028877999999,0.0,-0.4435926825722409,-0.5856170298707096,9123840,0.5,0.0,-0.005002582661423219,-0.005154003135545867,0.63482432,0.0,-0.03259369309762083,-0.31856410930733553,-0.050930166214903136,-0.001742652440844854,0.0024891494281796944,0.12252772168650622,2988,-0.44339068758983463,0.1517568,-0.03497010924426528,-0.23212578792945815,56.04,-0.113247078981297,-0.45746783420449927,-0.09444053434288542,0.01,3052,1.0024378299713135,-0.01240828859154135,-34.082072257995605,0.41982167959213257,2.0087730824947356,0.9773717522621155,0.28740234375,0.03319582,0.2,0.0003,34979
-0.5222655547239814,0.8654729024727242,496,-0.6265009030806333,-5.455424440619245e-09,-123.53419739000003,0.0,-0.44747829308852805,-0.5819464273380737,9142272,0.5,0.0,-0.005046286241138562,-0.007316007569415542,0.6347936000000001,0.0,-0.03191948713462545,-0.3182195115927907,-0.05128348501994266,-0.0017530702926131523,0.002373046891686196,0.1190689324127488,2988,-0.44631015524518486,0.152064,-0.03359966812584187,-0.23454055130491402,55.7,-0.11563298540191136,-0.47460497385314554,-0.09513662741189595,0.01,3058,1.0019290447235107,-0.01108774917665869,-34.07574272155762,0.3977149426937103,2.1363546907901765,0.9762973785400391,0.30355224609375,0.03232429,0.2,0.0003,34983
-0.5218770548308109,0.8848896138629921,497,-0.6220644306517593,-5.657966011205322e-09,-123.31623237999999,0.0,-0.44678394722344156,-0.5879544805265584,9160704,0.5,0.0,-0.005011342306398586,-0.005700865044544919,0.63476288,0.0,-0.0323203569743515,-0.31701227182242586,-0.05090669028633142,-0.0017399900106371045,0.0024782986697068233,0.12203241138321766,2989,-0.4430328360807023,0.1523712,-0.034387427527690306,-0.23561870302778884,56.38,-0.11728953704624114,-0.4571760082752919,-0.09380409746715185,0.01,3064,1.0021612644195557,-0.01002731106709689,-34.0769588470459,0.4756971299648285,1.9322540640830994,0.9782171845436096,0.31448974609375,0.03466613,0.2,0.0003,34987
-0.5216963341349521,0.867961298227342,498,-0.627201389807108,-5.545174580647216e-09,-122.97956451000002,0.0,-0.44993778729009204,-0.5746524707045209,9179136,0.5,0.0,-0.00503823580372706,-0.006094696040697598,0.63473216,0.0,-0.033697585494668385,-0.32040269878502703,-0.05107666908421415,-0.0017561359325400606,0.002378472282240788,0.11959882978895402,2989,-0.4470017406652478,0.1526784,-0.033932783998251476,-0.23490481620722287,56.24,-0.11211979634169349,-0.4687786009171384,-0.09491012482027214,0.01,3070,1.0027512311935425,-0.012416700611356645,-34.08346748352051,0.3885660469532013,1.9808766663074493,0.9783967733383179,0.3092529296875,0.036552563,0.2,0.0003,34991
-0.5210978545217257,0.8789427811904205,499,-0.6270647805857067,-5.495206775796102e-09,-122.50977561999998,0.0,-0.4503773241233618,-0.5797712831816829,9197568,0.5,0.0,-0.005042901637832921,-0.0055692124413889476,0.6347014400000001,0.0,-0.03251971448841492,-0.32095864300896604,-0.05137306128067021,-0.0017619609834606208,0.0024273004027135256,0.11856709890000094,2989,-0.4435386835502922,0.1529856,-0.0334515561925299,-0.23278359709448498,56.01,-0.11478803148010673,-0.4678416260218975,-0.0947868875453683,0.01,3076,1.0028040409088135,-0.011871397704817354,-34.085408210754395,0.4869876801967621,1.8221568584442138,0.9798276424407959,0.344140625,0.04146789,0.2,0.0003,34995
-0.521944023701638,0.8727175969732068,500,-0.6292981627698987,-5.377252063551081e-09,-123.16065520000001,0.0,-0.44550167045306033,-0.5828030839761081,9216000,0.5,0.0,-0.005070756095945731,-0.005216197009632537,0.63467072,0.0,-0.03155081884746911,-0.3219850652698455,-0.0512690692118568,-0.0017625367313589156,0.0024999999926270298,0.1186710757754131,2989,-0.4438928879587041,0.1532928,-0.03318951224274416,-0.23473572490237699,55.68,-0.11546711739360822,-0.46865446167122127,-0.09498604405060021,0.01,3083,1.0026450157165527,-0.011568562407046557,-34.084916305541995,0.441902756690979,1.828076148033142,0.9796556830406189,0.31097412109375,0.03712414,0.2,0.0003,34999
-0.5208754695160173,0.8799820538719342,501,-0.6251694276677651,-5.4723661385613935e-09,-122.71429276999999,0.0,-0.45187624707290347,-0.5803677385982124,9234432,0.5,0.0,-0.0050536109751159325,-0.005007114819455978,0.63464,0.0,-0.03140155971635435,-0.3182860941075789,-0.051443227493705175,-0.001761930637707825,0.00228515628259629,0.12157972417546417,2989,-0.4440275445672626,0.1536,-0.03330073171431044,-0.23474073274644786,55.82,-0.11656582258398568,-0.4610824058757321,-0.0945786128619514,0.01,3089,1.002094030380249,-0.012642801413312555,-34.077891731262206,0.9476361274719238,2.5801195740699767,0.9715732336044312,0.28853759765625,0.027332474,0.2,0.0003,35003
-0.5212229929635798,0.8692161114884892,502,-0.6295052456722019,-5.436937304954325e-09,-123.26163136,0.0,-0.4542568830239748,-0.5720205287300977,9252864,0.5,0.0,-0.0050853298213901265,-0.005402714042377186,0.63460928,0.0,-0.031190647293785772,-0.31897288179184297,-0.05172205664976247,-0.0017769852793717597,0.0025108507802037317,0.11890926481767762,2989,-0.4440628253304667,0.1539072,-0.033784672210458666,-0.23565289830020808,56.3,-0.11247355901847861,-0.4757955805077494,-0.09495392928573923,0.01,3095,1.002371907234192,-0.011814429424703121,-34.0786735534668,0.8740664720535278,2.41673082113266,0.9738729596138,0.31522216796875,0.03842631,0.2,0.0003,35007
-0.5214374866463054,0.8679530197305945,503,-0.6307854814225835,-5.6173584163375235e-09,-122.74496071,0.0,-0.45742457577552237,-0.5792744706074948,9271296,0.5,0.0,-0.005120345019884074,-0.004693443542749493,0.63457856,0.0,-0.031206012789583144,-0.31977729704292196,-0.05213051905533792,-0.001781719631942646,0.002565104359139999,0.12041690111809235,2989,-0.44502567328848613,0.1542144,-0.035575577360254504,-0.2382253908052795,55.35,-0.11383217776498669,-0.46590914640858727,-0.09550880167090467,0.01,3101,1.0020065307617188,-0.011240807874128223,-34.07412586212158,0.47565263509750366,1.5852937042713164,0.9827033877372742,0.331298828125,0.03765563,0.2,0.0003,35011
-0.5206011109468247,0.8771351497010555,504,-0.6205322967629261,-5.784921126783071e-09,-122.26878642,0.0,-0.4529978590950715,-0.5867726928159719,9289728,0.5,0.0,-0.005067568296181698,-0.005372756819484238,0.63454784,0.0,-0.03266093572550837,-0.3130054607889774,-0.05146260502047043,-0.0017766439393533352,0.0027137589479227448,0.1233835145090017,2989,-0.4445894256995925,0.1545216,-0.03277447364558207,-0.23425981361899165,55.82,-0.11807329641044323,-0.46771691731173665,-0.09490539728876281,0.01,3107,1.0018601417541504,-0.007870786485727876,-34.072863006591795,0.6400468349456787,1.847746068239212,0.9800914525985718,0.35260009765625,0.037176587,0.2,0.0003,35015
-0.5211409990688132,0.8694028861037983,505,-0.6257970962989717,-5.532686427798703e-09,-123.82260504,0.0,-0.455795919179102,-0.5875492832046294,9308160,0.5,0.0,-0.005105095286174872,-0.004891139763163558,0.63451712,0.0,-0.0319318403807075,-0.31844067999857584,-0.05153507506763328,-0.001783250015632093,0.0026822918346927813,0.12287073062241988,2989,-0.4419542258388396,0.1548288,-0.03478944536376124,-0.23318038957964982,55.92,-0.11745031879566199,-0.4653898585294052,-0.0951997381445562,0.01,3113,1.0019023418426514,-0.011861760052852333,-34.07530574798584,1.0324461460113525,2.1735981464385987,0.9769306778907776,0.34678955078125,0.039332725,0.2,0.0003,35019
-0.5201389665514373,0.8734648374830846,506,-0.6236955244518539,-5.560169883557883e-09,-123.18979832,0.0,-0.4491572641081385,-0.5877916731581012,9326592,0.5,0.0,-0.005090614426123929,-0.004605485071567841,0.6344864,0.0,-0.0310845445709033,-0.31701596103863117,-0.051433323108372626,-0.0017853312991238236,0.002460937626892701,0.12254131698580954,2989,-0.44451596683993977,0.155136,-0.033940922035576984,-0.23286771754191202,56.09,-0.11827711376723037,-0.47198737785953804,-0.09496437450709404,0.01,3119,1.0012978315353394,-0.013561159372329712,-34.068714714050294,0.5204638838768005,2.042027097940445,0.9777829051017761,0.280908203125,0.030931145,0.2,0.0003,35023
-0.5201780721570066,0.8767946688977319,507,-0.6218384354866227,-5.673342791721918e-09,-123.24235481,0.0,-0.45054158701436237,-0.5935150088856382,9345024,0.5,0.0,-0.0051461234750534044,-0.005931364176503928,0.6344556800000001,0.0,-0.030780170860011263,-0.31500983707475216,-0.05232786502033888,-0.0017923289790955357,0.0024989150762040582,0.1239545119135753,2989,-0.4435040627018309,0.1554432,-0.03493647204918994,-0.2386891386342668,55.92,-0.12100293680816201,-0.4653118672488749,-0.09516765973721743,0.01,3125,1.001672387123108,-0.013780191424302757,-34.06910152435303,0.44474557042121887,1.801651656627655,0.9801912307739258,0.287744140625,0.030137554,0.2,0.0003,35027
-0.5208075368175232,0.8801962241327475,508,-0.6234966774621908,-5.563649264022278e-09,-123.09091649999999,0.0,-0.45366095372657156,-0.5850616258465304,9363456,0.5,0.0,-0.0051474407961210646,-0.0044471613117156,0.63442496,0.0,-0.031171160976010706,-0.3153981853887672,-0.0517153252421985,-0.0017946637166190325,0.0025585938775394526,0.12173341407032057,2989,-0.4466890788323546,0.1557504,-0.03330832718347665,-0.2344648337400112,55.54,-0.1181052420314728,-0.46490097507385525,-0.09558042382872511,0.01,3131,1.001817226409912,-0.01432684964966029,-34.07223911285401,0.1944902539253235,1.487716370820999,0.98346346616745,0.30003662109375,0.033122934,0.2,0.0003,35031
-0.5208204426852692,0.8774417450533007,509,-0.6182886353429682,-5.606898015268229e-09,-124.05178128000001,0.0,-0.4489196201742173,-0.5890655182360555,9381888,0.5,0.0,-0.005161727637974947,-0.004756178629557893,0.63439424,0.0,-0.03099463400470765,-0.3146498030847811,-0.05235555690554483,-0.0017875002069753032,0.0022384983636180144,0.12537648609236535,2989,-0.4423449978789504,0.1560576,-0.03436735368935236,-0.23658072829425958,55.8,-0.12152758428853455,-0.4499949533825292,-0.09422875585557149,0.01,3137,1.0020313262939453,-0.010348766786046326,-34.07446403503418,0.8309099674224854,2.564758324623108,0.9725552201271057,0.3186767578125,0.033843905,0.2,0.0003,35035
-0.5209904326236846,0.8708946647279608,510,-0.626018883762037,-5.437748648733674e-09,-123.16771568999998,0.0,-0.45127317030708763,-0.5785717957729478,9400320,0.5,0.0,-0.005162376212021233,-0.0060897543087211695,0.6343635200000001,0.0,-0.030790678332778536,-0.31500783214038713,-0.05224502689480569,-0.0017999039225942788,0.0024674480664543808,0.12302538310186763,2989,-0.44222309288671613,0.1563648,-0.03406896011761597,-0.2350634290241333,56.33,-0.11526517088005786,-0.462417937185481,-0.09517311667029149,0.01,3144,1.001765251159668,-0.01312341953162104,-34.07401657104492,0.7817007303237915,2.283854568004608,0.9750513434410095,0.26556396484375,0.026204089,0.2,0.0003,35039
-0.5220058522007904,0.8648799041226833,511,-0.627937805544342,-5.51858450627317e-09,-123.47877405000001,0.0,-0.4534457235967031,-0.578511492222247,9418752,0.5,0.0,-0.00517777074512123,-0.004364610104077306,0.6343328,0.0,-0.030053845753210042,-0.31549291676783986,-0.0523404079537484,-0.0018103664360455472,0.002594401228836634,0.12115717719851678,2989,-0.44130020141108617,0.156672,-0.034319068376337074,-0.23320524419532193,56.04,-0.11194709252463812,-0.4551525905736232,-0.0950668963210555,0.01,3150,1.001891016960144,-0.013956597389187664,-34.0737720489502,0.4648951292037964,2.162120819091797,0.9769372344017029,0.2818603515625,0.031221384,0.2,0.0003,35043
-0.520812214612892,0.8633034818791847,512,-0.6345583732676927,-5.378498095196965e-09,-122.53627590999999,0.0,-0.4493680075072445,-0.5748026143473347,9437184,0.5,0.0,-0.005194379531449886,-0.004611895092038934,0.63430208,0.0,-0.03088240053934452,-0.3232819990566601,-0.05224059508017291,-0.0018100817672474416,0.0025303820988887716,0.11981920969688112,2990,-0.44383266162583446,0.1569792,-0.034466095090869606,-0.232418317533702,55.68,-0.11205649054670082,-0.46334347553023747,-0.09511913746646351,0.01,3156,1.0020623207092285,-0.013035743567161261,-34.075381660461424,0.5654562711715698,1.9687682449817658,0.9788955450057983,0.2966796875,0.029410502,0.2,0.0003,35047
-0.5212601350530217,0.8756182006528853,513,-0.6288894936947302,-5.364000496903993e-09,-123.11052027000001,0.0,-0.4525608421511772,-0.5783652088124414,9455616,0.5,0.0,-0.005233499490119767,-0.004645405887241151,0.6342713600000001,0.0,-0.030871110451710024,-0.3175473421874999,-0.05307138470443178,-0.001805719078649191,0.002445746704729067,0.12197103729839055,2990,-0.44306227765288975,0.1572864,-0.03454367733340607,-0.23480847423574336,55.39,-0.11526768750172035,-0.46186448706221356,-0.09550955963456205,0.01,3162,1.0017971992492676,-0.00892206367570907,-34.076368522644046,0.8403035402297974,2.204835569858551,0.9765235185623169,0.34678955078125,0.039398998,0.2,0.0003,35051
-0.5213113092872991,0.8713440119524877,514,-0.6312005113870559,-5.353560388320833e-09,-123.22466724,0.0,-0.4477920480210147,-0.5851162515666546,9474048,0.5,0.0,-0.005207370116876151,-0.0041394041770556654,0.63424064,0.0,-0.029500514369851613,-0.3164479118063064,-0.05212227029260378,-0.0018201319872203244,0.0025314671899347254,0.1241540503590306,2990,-0.44445870528898584,0.1575936,-0.03428271851023763,-0.23493665647219586,56.03,-0.11709293802271065,-0.4593417891601688,-0.09525401370249971,0.01,3168,1.00163733959198,-0.012883712840266525,-34.0704870223999,0.5044769048690796,2.060055488348007,0.9779977798461914,0.29398193359375,0.035388388,0.2,0.0003,35055
-0.5205557361948094,0.881474013455058,515,-0.626346248690507,-5.457952144633208e-09,-122.38275838000001,0.0,-0.44570635988622453,-0.5886955619262655,9492480,0.5,0.0,-0.005232032767206828,-0.004399262790799325,0.63420992,0.0,-0.0304586697832172,-0.3160780332874518,-0.052691496185366726,-0.0018170845967378532,0.0024338109004828665,0.12330097258421875,2990,-0.44502818771053054,0.1579008,-0.03299365741097265,-0.23643321840422182,56.19,-0.12020061228864637,-0.4594017080867462,-0.09467168196326149,0.01,3174,1.0018748044967651,-0.012367000931408256,-34.07400989532471,0.6221525073051453,2.060840678215027,0.9782751202583313,0.28779296875,0.029131124,0.2,0.0003,35059
-0.5210296269068599,0.880377391028397,516,-0.6293438437281843,-5.338707968009246e-09,-122.68309028,0.0,-0.44862190470312135,-0.5921421718578945,9510912,0.5,0.0,-0.0052363044578458435,-0.005355195536544226,0.6341792,0.0,-0.031069108951451943,-0.3175314047078273,-0.05276156319755035,-0.0018168424185724407,0.002500000138146182,0.12366757955226859,2990,-0.44541581931326224,0.158208,-0.03437494929918709,-0.23743978934496088,55.84,-0.12004942820069989,-0.4565132163127361,-0.0949892664126213,0.01,3180,1.001641035079956,-0.013526628655381501,-34.07232398986817,0.3460932970046997,1.4385195970535278,0.9841918349266052,0.261767578125,0.026977878,0.2,0.0003,35063
-0.5201695351150921,0.8855899806891325,517,-0.6226205588623103,-5.514936210507172e-09,-122.33111791000002,0.0,-0.4509533615685544,-0.5861327115514899,9529344,0.5,0.0,-0.005266221061711113,-0.006647973947990619,0.63414848,0.0,-0.032025823176194734,-0.3160750254806588,-0.052997072553731234,-0.0018250419024453085,0.0023741320247710166,0.12178021653495695,2990,-0.44590022275305,0.1585152,-0.033343049340247594,-0.23669744174217117,56.27,-0.1183732236591459,-0.45350495992341755,-0.09486385138236747,0.01,3186,1.001873254776001,-0.012019287655130028,-34.073791122436525,0.2428579330444336,1.3046505272388458,0.9859181642532349,0.3434814453125,0.03898371,0.2,0.0003,35067
-0.5211803669919829,0.88200330276746,518,-0.6294852169576026,-5.156960381859153e-09,-122.15839739000003,0.0,-0.452730987212581,-0.588551848181578,9547776,0.5,0.0,-0.0052951204206246605,-0.0048022489254422075,0.63411776,0.0,-0.03094617669057367,-0.31857389392285557,-0.05330945455579438,-0.0018378108775547572,0.002389323005142311,0.12163399737159773,2990,-0.44811565505808965,0.1588224,-0.033595327750339896,-0.23762441033457515,55.97,-0.11922846732298943,-0.4671288683718042,-0.09563234832822938,0.01,3192,1.0018571615219116,-0.011927413416560739,-34.072326278686525,0.6792300939559937,1.9233291447162628,0.9798524379730225,0.3104248046875,0.032481022,0.2,0.0003,35071
-0.5212991242138604,0.8719289154103369,519,-0.6282545436791847,-5.20749910994108e-09,-123.47302368000001,0.0,-0.4525405757870258,-0.580592478144046,9566208,0.5,0.0,-0.005331698519429278,-0.006448578777864851,0.63408704,0.0,-0.031105472127290153,-0.31829763386321125,-0.053639475964860975,-0.0018457363693953328,0.0025021702102902862,0.12107048209756918,2990,-0.4496933697620529,0.1591296,-0.033257871479792006,-0.23959921911365184,55.82,-0.11625632553274051,-0.4698877154512879,-0.095610512482895,0.01,3198,1.0015836954116821,-0.010695649264380335,-34.06836853027344,0.47133374214172363,1.8873699426651,0.9792894721031189,0.30758056640625,0.030578202,0.2,0.0003,35075
-0.5210977304123781,0.8820278618034022,520,-0.6324337975239772,-5.1993672639352284e-09,-122.53598101000001,0.0,-0.4482316485322333,-0.5838182377583271,9584640,0.5,0.0,-0.005272307120475005,-0.0043005692028444875,0.63405632,0.0,-0.0305462395007886,-0.3209206890286767,-0.053028206477998364,-0.0018421449114788477,0.0024273004221160794,0.11910185854892526,2990,-0.4471627819660464,0.1594368,-0.03306364429105694,-0.23705422869941367,56.18,-0.11788469446112414,-0.46063690045529593,-0.09538325544777576,0.01,3205,1.0014889240264893,-0.012922357395291328,-34.06715679168701,0.33652302622795105,1.7036774337291718,0.9818210005760193,0.32103271484375,0.035370253,0.2,0.0003,35079
-0.5217657141419445,0.8780060659761193,521,-0.62766615846351,-5.22406117619572e-09,-123.09487808999998,0.0,-0.4521033275822681,-0.5854957745286955,9603072,0.5,0.0,-0.0052492596654496035,-0.005346350980034687,0.6340256000000001,0.0,-0.03167046184067876,-0.3202882189980372,-0.052927750729841586,-0.0018276926071534043,0.002659505349583924,0.12123537870187712,2990,-0.4451380504864204,0.159744,-0.033320805507375754,-0.23392058724663814,55.73,-0.1183154135655613,-0.45803797427964393,-0.09484256054860934,0.01,3211,1.0018799304962158,-0.01121294843032956,-34.069414138793945,0.5248583555221558,1.4451441705226897,0.9848636984825134,0.34005126953125,0.036673706,0.2,0.0003,35083
-0.5215749747941724,0.8793122111630347,522,-0.6312374030337027,-5.3222867262262585e-09,-123.11107906000001,0.0,-0.4485758704052824,-0.5867908717963563,9621504,0.5,0.0,-0.005300510139900443,-0.005325819663503133,0.63399488,0.0,-0.03197209233077428,-0.31769966604006344,-0.053772542430722756,-0.0018517226781257893,0.0028515627200249583,0.12088805722641162,2990,-0.4439016184000937,0.1600512,-0.03292041529493872,-0.23346747569974355,56.06,-0.11947633272937315,-0.4589359672179491,-0.09570185185874672,0.01,3217,1.0022001266479492,-0.009564096992835402,-34.0760103225708,0.49289849400520325,1.6701354563236237,0.982465386390686,0.32213134765625,0.03404556,0.2,0.0003,35087
-0.5217527781710345,0.8824549696045505,523,-0.6251328836682144,-5.22899419703497e-09,-122.56673710000001,0.0,-0.45013138384191237,-0.5827537021078918,9639936,0.5,0.0,-0.00530467531325366,-0.005096950617654179,0.63396416,0.0,-0.031187911840720728,-0.3187667568041257,-0.05352148684532861,-0.0018453039757789012,0.0023513455655322308,0.1206952235632089,2990,-0.4460339903200416,0.1603584,-0.033047368272996716,-0.23455985905861018,55.92,-0.11749717138435872,-0.4583667293601845,-0.09503723536398025,0.01,3223,1.0016566514968872,-0.012951148860156535,-34.07027454376221,0.2644592821598053,1.2470273554325104,0.9865440130233765,0.323095703125,0.034767292,0.2,0.0003,35091
-0.5211726247975856,0.8829803037387475,524,-0.6208378877985572,-5.194703955048468e-09,-122.08027554000002,0.0,-0.45239611060853946,-0.5782300270203671,9658368,0.5,0.0,-0.005305805165575658,-0.003897503514742396,0.6339334400000001,0.0,-0.030507367819741543,-0.31717132445346896,-0.05390521017893027,-0.0018410287714676155,0.002406684135267925,0.12028776934104636,2990,-0.4474051919252765,0.1606656,-0.03424311350358443,-0.2344110485801184,56.47,-0.11649012629527415,-0.45750570076843844,-0.09529883277740077,0.01,3229,1.00106942653656,-0.010110840771812946,-34.0631742477417,0.3354646563529968,1.698381817340851,0.9813835024833679,0.3377685546875,0.036411308,0.2,0.0003,35095
-0.5217186704192394,0.8823951691248948,525,-0.6240587253786014,-5.1676657596089276e-09,-122.51688903,0.0,-0.4535731676608501,-0.5896017742691425,9676800,0.5,0.0,-0.005289327972362619,-0.004832493084728428,0.63390272,0.0,-0.030758739252250103,-0.3192449330144588,-0.053295648348030175,-0.0018415712526237407,0.0027398005412477586,0.12064777555086402,2990,-0.44763545115836373,0.1609728,-0.033404898381882556,-0.2341682084661016,55.82,-0.11952692361898948,-0.458476393820933,-0.09494798560238006,0.01,3235,1.0015157461166382,-0.01205454298760742,-34.063466453552245,0.27905094623565674,1.3209468960762023,0.9858725070953369,0.3173828125,0.035798922,0.2,0.0003,35099
-0.5224161242160437,0.8900383282233597,526,-0.6218109401114066,-5.18130252899217e-09,-122.22008892000002,0.0,-0.44996482162547785,-0.5835916952664683,9695232,0.5,0.0,-0.005324896355774938,-0.004745700698344917,0.633872,0.0,-0.030559851875244744,-0.3168192586785177,-0.05407390134580179,-0.0018410196148911364,0.002298177103511989,0.1206442148428164,2990,-0.4481438538422874,0.16128,-0.0332594990872571,-0.2393181562110125,56.2,-0.1198092225203587,-0.4514121386239103,-0.09489049449200698,0.01,3241,1.0018500089645386,-0.01172802789369598,-34.0712230682373,0.54476398229599,1.8372004687786103,0.9810628294944763,0.32061767578125,0.034553535,0.2,0.0003,35103
-0.5204804685583483,0.8856731632625655,527,-0.626989071156799,-5.055785393237104e-09,-122.79422282,0.0,-0.451462197890057,-0.5865648391827247,9713664,0.5,0.0,-0.005327579377102384,-0.004917168670451998,0.6338412800000001,0.0,-0.03000505968540708,-0.3205280952386651,-0.05388460698450046,-0.0018562693747144223,0.0025455729628447443,0.11958831624229542,2991,-0.4497514164836373,0.1615872,-0.033734758994089335,-0.23778539532622014,56.16,-0.12141045146127828,-0.46821477273524614,-0.09528769153734722,0.01,3247,1.0019218921661377,-0.011151037167292089,-34.07463607788086,0.7585598230361938,1.931795060634613,0.9794179797172546,0.314697265625,0.033904213,0.2,0.0003,35107
-0.5211766398860236,0.8827860150191785,528,-0.6233890714865704,-5.239834796519634e-09,-122.51927157,0.0,-0.4555369911009707,-0.5825620960333217,9732096,0.5,0.0,-0.005341657335185082,-0.00479096921897451,0.63381056,0.0,-0.031058955899611034,-0.3178351371324905,-0.05413302653717572,-0.0018546681146780217,0.0026877171411696407,0.1206808439307922,2991,-0.44763213362856935,0.1618944,-0.033452641335316,-0.234919160181145,56.51,-0.11792771020864604,-0.4587770201209783,-0.09546170399497535,0.01,3253,1.001802682876587,-0.011023151664994657,-34.07425022125244,0.5687510967254639,1.63343146443367,0.9824296832084656,0.28641357421875,0.028198231,0.2,0.0003,35111
-0.5212741873348328,0.8913385806244781,529,-0.6211273581130583,-5.0828127262469435e-09,-122.39781141000003,0.0,-0.45292113598237793,-0.5845268291899288,9750528,0.5,0.0,-0.00531806815116051,-0.005484289738105162,0.63377984,0.0,-0.030310175362594324,-0.316835545406631,-0.05364752898634166,-0.001852312292324361,0.0024717882301451433,0.11844081147004067,2991,-0.4439912519545726,0.1622016,-0.03302729452843778,-0.23601983424388903,56.46,-0.11979051650966764,-0.4539079611186944,-0.0955156999831108,0.01,3259,1.0020519495010376,-0.010556116048246623,-34.07357692718506,0.6176460981369019,1.4520791858434676,0.9850212931632996,0.33221435546875,0.03609649,0.2,0.0003,35115
