reward_terms/stance,reward_terms/step_rate,time/fps,rollout/ep_len_mean,reward_terms/fwd_speed,curriculum/ent_coef,reward_terms/assist_pen,curriculum/eff_scale,reward_terms/stance_time,reward_terms/air_time,reward_terms/height,time/time_elapsed,time/total_timesteps,reward_terms/foot_ahead,rollout/ep_rew_mean,reward_terms/action_rate,reward_terms/time,reward_terms/clearance,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/coef_rate,reward_terms/energy,reward_terms/vz,reward_terms/ang_xy,reward_terms/stop,reward_terms/lat_vel,reward_terms/residual,reward_terms/phase_contact,reward_terms/torque,reward_terms/overrun,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,reward_terms/alive,reward_terms/hip_roll,time/iterations,reward_terms/upright,curriculum/ctrl_drop_prob,curriculum/stance_ratio,reward_terms/foot_slip,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/loss,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss
-0.11322548747410312,0.0,4510,98.31,-0.7298055415182305,0.01,0.0,0.0761088,0.0,0.0003873689889183475,-0.049325512857373736,4053,18284544,0.0,-124.30423313,-0.13182666691465697,-0.5,0.1317443899573799,36.41632,-0.44025824779164746,-0.8378319343915571,-0.0077653459070792024,-0.36810111644559884,-0.6370372698367868,0.0,-1.3037017986305093e-07,-0.09825310508734404,-0.19572566670654357,-0.06697017373263134,0.0,0.0,-0.001651627432593501,0.0,-0.3700827968089691,992,-0.42591417630245265,0.0,0.632494976,-0.25210650016005354,-0.017238879983779043,0.00025433472,0.22857666015625,-34.0727014541626,1.0016149282455444,21306,-0.3719385862350464,0.028017217,0.8176363110542297,0.2,0.0026276670396327972
-0.14437271021433956,0.0,4510,108.17,-0.8278727685816905,0.01,0.0,0.0761856,0.0,0.00040907039591628645,-0.051476027953735556,4057,18302976,0.0,-126.69420636999999,-0.1299976009527132,-0.5,0.1266204636109579,36.42784,-0.4274559601973291,-0.8562020486285846,-0.00786716036702322,-0.3727289688113587,-0.6662964705919948,0.0,-1.2572510673105369e-07,-0.09844400364842062,-0.2051466728145002,-0.07225957972114323,0.0,0.0,-0.0016867952700630143,0.0,-0.39403604847899465,993,-0.41981404408876105,0.0,0.632477312,-0.2535012830922751,-0.017282849620096387,0.00025428863999999997,0.2273193359375,-34.07709007263183,1.0022428035736084,21310,-0.3696724474430084,0.03143963,0.8359152674674988,0.2,0.002561764919664711
-0.10738679338631665,0.0,4510,104.49,-0.7490992434852012,0.01,0.0,0.0762624,0.0,0.00033148813074351184,-0.048124440373112455,4061,18321408,0.0,-125.84803563,-0.13096143447701863,-0.5,0.1281248974695132,36.43936,-0.41479893203124407,-0.8407568012757143,-0.00791502061193316,-0.3784393614977812,-0.6497536678056819,0.0,-1.2577684321868245e-07,-0.09826023779856648,-0.19827279289639765,-0.0710554732827456,0.0,0.0,-0.0016805509159210392,0.0,-0.3887926498037557,994,-0.42586418350830485,0.0,0.632459648,-0.26728769175677297,-0.015538810682483018,0.00025424256,0.238330078125,-34.0799638748169,1.002181887626648,21314,-0.36994439363479614,0.030582782,0.837263286113739,0.2,0.002866720291785896
-0.15110654865825948,0.0,4510,104.01,-0.7939584595351242,0.01,0.0,0.0763392,0.0,0.000258788479388588,-0.051792397524263734,4065,18339840,0.0,-125.70050885999999,-0.13345579648137584,-0.5,0.13252951883183042,36.45088,-0.4643686013641141,-0.854280189438335,-0.007905394277710004,-0.3974297802074447,-0.6455030093950299,0.0,-1.2681141196497635e-07,-0.09803440621435341,-0.18847052687348986,-0.0702315807734995,0.0,0.0,-0.0016652756853459837,0.0,-0.3979718235501109,995,-0.4052205355844849,0.0,0.6324419840000001,-0.24650141479293597,-0.01536042632206398,0.00025419648,0.19035788143382354,-34.07419922772576,1.0016813278198242,21318,-0.3732524514198303,0.035393085,0.8108358979225159,0.2,0.0027687759960398953
-0.13438869213767954,0.0,4510,102.52,-0.6994028882980688,0.01,0.0,0.076416,0.0,0.00026746901696444384,-0.05000615893090645,4069,18358272,0.0,-125.33890441999998,-0.13241586741253386,-0.5,0.13032212135077667,36.4624,-0.42823875879811335,-0.8423566100128643,-0.007657175349712198,-0.39191383516557543,-0.6300674407397128,0.0,-1.4023236745337996e-07,-0.09810067171936893,-0.19472865059905564,-0.0683980509451665,0.0,0.0,-0.001680506549071913,0.0,-0.3874906032698858,996,-0.4155505485313731,0.0,0.63242432,-0.25121770483463995,-0.01585504089598544,0.0002541504,0.2247802734375,-34.07419624328613,1.0016357898712158,21322,-0.37118732929229736,0.028334355,0.8459705114364624,0.2,0.0026425551041029394
-0.12184669824424171,0.0,4510,103.43,-0.6820646294454669,0.01,0.0,0.0764928,0.0,0.0004611536407739752,-0.04806132538451266,4074,18376704,0.0,-125.59247611,-0.13207468111337548,-0.5,0.12771332770129046,36.47392,-0.44410224358698974,-0.8290127669539487,-0.007642386166301234,-0.38027785764517197,-0.6453564196242247,0.0,-1.5278531953058996e-07,-0.09809326152873635,-0.19340208037115716,-0.06729609531946366,0.0,0.0,-0.0016175920948181396,0.0,-0.37677421921909277,997,-0.3812008257004473,0.0,0.632406656,-0.2781325562443835,-0.01608452929649502,0.00025410432,0.22879638671875,-34.07326869964599,1.0018236637115479,21326,-0.3717338740825653,0.029527813,0.7948616147041321,0.2,0.0030301544233225287
-0.12151354662489126,0.0,4510,99.4,-0.6545113709058438,0.01,0.0,0.0765696,0.0,0.00045898367211015686,-0.045357612204904925,4078,18395136,0.0,-124.57530105999999,-0.13229830615521998,-0.5,0.12555273898084915,36.48544,-0.451459954600539,-0.8354734993887796,-0.007863531408823234,-0.3513256513834192,-0.6335627613444295,0.0,-1.1318972346395916e-07,-0.09780291275908742,-0.19565650896920686,-0.06825755424215256,0.0,0.0,-0.0016869935856547314,0.0,-0.3725139457627558,998,-0.3876378042874699,0.0,0.632388992,-0.2728386741853186,-0.015281660156324506,0.00025405824,0.21983642578125,-34.078178787231444,1.0021326541900635,21330,-0.3677958846092224,0.025446052,0.7737221717834473,0.2,0.00310645584249869
-0.15365420020135379,0.0,4510,106.6,-0.8021898661940234,0.01,0.0,0.0766464,0.0,0.00038953916777649685,-0.047836761812408056,4082,18413568,0.0,-126.36979478000003,-0.13227106066082805,-0.5,0.12753959439169055,36.49696,-0.3846096911279621,-0.8663453614961351,-0.007738829223717789,-0.37442878177175937,-0.613574778073613,0.0,-1.3057038575440265e-07,-0.09843540189873459,-0.2008231474114676,-0.06926129261373459,0.0,0.0,-0.0016543079552634266,0.0,-0.40078299108995485,999,-0.40861091688718965,0.0,0.6323713280000001,-0.24838924772413692,-0.017629847367061302,0.00025401216,0.23372802734375,-34.07789077758789,1.0020807981491089,21334,-0.3715510964393616,0.031316202,0.8028964996337891,0.2,0.0031250417116098104
-0.1171641328675083,0.0,4510,99.57,-0.6921996539335883,0.01,0.0,0.0767232,0.0,0.000384656346998074,-0.04877445436488806,4086,18432000,0.0,-124.63393773,-0.1320946617863371,-0.5,0.13217521992384862,36.50848,-0.4461145813653498,-0.8503534912430579,-0.00785865939062429,-0.3842567768022521,-0.642034678194149,0.0,-1.299391718478497e-07,-0.09805661209690564,-0.19485099216273152,-0.07008260961951317,0.0,0.0,-0.001654572425644553,0.0,-0.37389593241996244,1000,-0.416575988737006,0.0,0.632353664,-0.24060465259391225,-0.017389888281468303,0.00025396608,0.2260498046875,-34.0756872177124,1.0018346309661865,21338,-0.364713191986084,0.025500745,0.8183358907699585,0.2,0.0025917411199770867
-0.12721519004848766,0.0,4510,102.84,-0.7723607008371913,0.01,0.0,0.0768,0.0,0.0003591573008129166,-0.04675356788887394,4090,18450432,0.0,-125.40058572000002,-0.1306207492659181,-0.5,0.12788628636573107,36.519999999999996,-0.4324811038416475,-0.8588863083132536,-0.007929413658491799,-0.3648017339001945,-0.6539989305219055,0.0,-1.3912679288358733e-07,-0.09837359053246136,-0.18910060020164926,-0.06928150594537058,0.0,0.0,-0.001680483769883106,0.0,-0.3913217057660644,1001,-0.4100945859273458,0.0,0.632336,-0.263955883187122,-0.015492600377183408,0.00025392,0.22249755859375,-34.07564792633057,1.0020225048065186,21342,-0.3706115186214447,0.02809228,0.7083505392074585,0.2,0.003932380897458643
-0.13392217751605104,0.0,4510,104.71,-0.7441532112567208,0.01,0.0,0.0768768,0.0,0.00034179618685609766,-0.04848895179685636,4094,18468864,0.0,-125.87923653,-0.13177351176529659,-0.5,0.129413167503906,36.53152,-0.39425827292331683,-0.8465357391663758,-0.007871739888232594,-0.3632930485156718,-0.6361311531995878,0.0,-1.3565641763427567e-07,-0.09830229921329606,-0.19411631222669515,-0.06716636023779507,0.0,0.0,-0.001689614695524126,0.0,-0.3773461004914448,1002,-0.43033915106463644,0.0,0.632318336,-0.2625614697164787,-0.015741762495599686,0.00025387392,0.23778076171875,-34.07959136962891,1.0021641254425049,21346,-0.37049272656440735,0.02765665,0.8187507390975952,0.2,0.002846204990055412
-0.14612145765298468,0.0,4510,101.83,-0.7756625140470274,0.01,0.0,0.0769536,0.0,0.00035373185205066367,-0.03995335155376288,4098,18487296,0.0,-125.15327179999998,-0.1330307849991319,-0.5,0.1242551923481989,36.54304,-0.4124775799153877,-0.8593337686177095,-0.007877037072650543,-0.3490218844366027,-0.6509201380319225,0.0,-1.2492844807100617e-07,-0.09817746206597949,-0.20232831970376883,-0.07075372166435928,0.0,0.0,-0.0016661270712652202,0.0,-0.39436343435186366,1003,-0.42278810305987397,0.0,0.6323006720000001,-0.2685281895502513,-0.017332650627940892,0.00025382784,0.23980712890625,-34.076334953308105,1.001871943473816,21350,-0.3731142282485962,0.025719738,0.825831413269043,0.2,0.0026788849849253894
-0.1313289520602693,0.0,4510,99.74,-0.7302305371273818,0.01,0.0,0.0770304,0.0,0.0003645825911209815,-0.04566340088829183,4102,18505728,0.0,-124.62851162999999,-0.13205729361513685,-0.5,0.1276788113532542,36.55456,-0.4559010643464681,-0.8407000253274858,-0.007778976370219241,-0.3671686560971571,-0.6396244371522098,0.0,-1.251098144622963e-07,-0.09835042449228236,-0.1971070753374767,-0.06884716267382597,0.0,0.0,-0.001646516218540702,0.0,-0.3718132506429438,1004,-0.4131712212515811,0.0,0.632283008,-0.25386731131469475,-0.015267473307903855,0.00025378175999999996,0.22633056640625,-34.07635135650635,1.0020840167999268,21354,-0.36597490310668945,0.029288355,0.814696192741394,0.2,0.00306952252285555
-0.10923036838782836,0.0,4510,99.73,-0.6926868106819065,0.01,0.0,0.0771072,0.0,0.00023003416653308604,-0.041397549933253376,4106,18524160,0.0,-124.62934913000001,-0.13114138426686442,-0.5,0.12121951874386176,36.56608,-0.38382097100249796,-0.8445818547071382,-0.007382162546532977,-0.3329111963936637,-0.5830465860457034,0.0,-1.1395838005089956e-07,-0.09811158234203958,-0.21854188477385428,-0.06342195654597672,0.0,0.0,-0.0015994615914858782,0.0,-0.36592477137745794,1005,-0.38537247358654075,0.0,0.632265344,-0.2855248464017444,-0.016912931529805064,0.00025373568,0.2191162109375,-34.07640399932861,1.0018846988677979,21358,-0.3695875108242035,0.026933122,0.8351338505744934,0.2,0.002697593788616359
-0.13239547362366222,0.0,4510,106.13,-0.8448600017787413,0.01,0.0,0.077184,0.0,0.0005105242501789083,-0.05083598375940579,4110,18542592,0.0,-126.25739376000001,-0.13058086711368289,-0.5,0.1278123442974507,36.577600000000004,-0.43426873162471025,-0.8644509820305031,-0.008088017601125354,-0.376561960706448,-0.605340670592679,0.0,-1.344317242496653e-07,-0.09840079043754339,-0.19759474567598104,-0.0732331074737484,0.0,0.0,-0.00171903024823107,0.0,-0.39613201215706995,1006,-0.4446787480439079,0.0,0.63224768,-0.2663420726740138,-0.01465738279512152,0.0002536896,0.2359619140625,-34.071770668029785,1.0015723705291748,21362,-0.3673986494541168,0.029083982,0.7908378839492798,0.2,0.003102863533422351
-0.13369712776791676,0.0,4510,99.97,-0.7384700506991225,0.01,0.0,0.0772608,0.0,0.0003938794478825811,-0.04430559820451161,4114,18561024,0.0,-124.73123860000001,-0.13179352946638367,-0.5,0.12752429153230496,36.58912,-0.4188387822133384,-0.8598553773414499,-0.008044226641457554,-0.3460934071023771,-0.6513385083399564,0.0,-1.1744365278562564e-07,-0.09842085674782125,-0.20529098085552686,-0.0695514872964685,0.0,0.0,-0.0016765024766459038,0.0,-0.3662234840030527,1007,-0.3972927239297406,0.0,0.6322300160000001,-0.2659014071835779,-0.01582103541586548,0.00025364352,0.22890625,-34.076732063293456,1.00212562084198,21366,-0.373226135969162,0.027426701,0.8231201171875,0.2,0.002613936841953546
-0.1314547332300173,0.0,4510,103.53,-0.787898103937581,0.01,0.0,0.0773376,0.0,0.0003238925483957347,-0.04965273514893817,4118,18579456,0.0,-125.61115485,-0.13171548388498733,-0.5,0.13007760426574252,36.60064,-0.45821410353778436,-0.8621899628355462,-0.007825099968784638,-0.38067248352839406,-0.6359375534814563,0.0,-1.2185485327190962e-07,-0.09831639768213904,-0.197407894799944,-0.07134370489784497,0.0,0.0,-0.001611448820360456,0.0,-0.3696864169587972,1008,-0.4269419750631844,0.0,0.632212352,-0.2575407605014568,-0.017551660735625772,0.00025359743999999997,0.25389404296875,-34.07951946258545,1.0022295713424683,21370,-0.3760744035243988,0.03283166,0.7827947735786438,0.2,0.0029763425583951173
-0.14982094158567547,0.0,4510,103.93,-0.7747866017600109,0.01,0.0,0.0774144,0.0,0.0003607848064146108,-0.048620201643631754,4122,18597888,0.0,-125.65970893000002,-0.13143858119187335,-0.5,0.126313998190892,36.61216,-0.4229506501149824,-0.8428205190636772,-0.007962691381500934,-0.3759433167786259,-0.6409651332258144,0.0,-1.0742265707643634e-07,-0.09851154017715019,-0.2002189591840292,-0.07080085880722847,0.0,0.0,-0.0016389997898856948,0.0,-0.37535404645563486,1009,-0.4089813015246681,0.0,0.632194688,-0.2554429384977469,-0.015573089668760077,0.00025355136,0.23017578125,-34.077266693115234,1.0020694732666016,21374,-0.37227433919906616,0.028142422,0.8123624324798584,0.2,0.0026056741713546216
-0.15162004012154523,0.0,4510,105.5,-0.7856970020406027,0.01,0.0,0.0774912,0.0,0.0002457676099665049,-0.048805438519111934,4127,18616320,0.0,-126.06514374999999,-0.13109880063033733,-0.5,0.12775929079093343,36.62368,-0.3902230734638233,-0.8555766879215049,-0.007982477208545637,-0.36628702656695916,-0.6347909056105938,0.0,-1.2600600485242242e-07,-0.09851360873468684,-0.19901244861913545,-0.06928948812164998,0.0,0.0,-0.0016858387892142333,0.0,-0.3963120895675824,1010,-0.41611254355028854,0.0,0.632177024,-0.2532833786961853,-0.01568853239296004,0.00025350527999999997,0.24295654296875,-34.07743167877197,1.0019409656524658,21378,-0.37186405062675476,0.025326747,0.8482064604759216,0.2,0.0028201845940202474
-0.11942268626195382,0.0,4510,99.6,-0.7696741373773025,0.01,0.0,0.077568,0.0,0.0003927943147977607,-0.04688979004192418,4131,18634752,0.0,-124.61541074,-0.13178767228521326,-0.5,0.12769826711345278,36.6352,-0.43769039071442495,-0.8489571350192575,-0.00774623510907942,-0.3799021780061867,-0.6390339048026035,0.0,-1.103383985861292e-07,-0.09843012891843575,-0.20398830472096285,-0.06764347331612662,0.0,0.0,-0.0016276321211493936,0.0,-0.35992980069904285,1011,-0.42884596983883944,0.0,0.6321593600000001,-0.25875590074933486,-0.016666120477020742,0.0002534592,0.22562255859375,-34.07558937072754,1.0019478797912598,21382,-0.3718615472316742,0.02896588,0.7905833721160889,0.2,0.0031184314284473658
-0.15220389052846672,0.0,4510,104.04,-0.6698989021445111,0.01,0.0,0.0776448,0.0,0.00034342374419793487,-0.04667369027208744,4135,18653184,0.0,-125.71351878000002,-0.13296394741172662,-0.5,0.126507243062955,36.64672,-0.3786644412502056,-0.8522884026798369,-0.007743484471983187,-0.3522687523722947,-0.6003466324282654,0.0,-1.173978783406932e-07,-0.09839405080599968,-0.20250822384863892,-0.06954214902325402,0.0,0.0,-0.0016217500504005665,0.0,-0.3735569508403,1012,-0.401372555371758,0.0,0.632141696,-0.259214515466743,-0.01731773292121943,0.00025341312,0.21800537109375,-34.077249908447264,1.00209379196167,21386,-0.3687096834182739,0.02632007,0.8499481081962585,0.2,0.0025627275230363012
-0.12724972695615472,0.0,4510,107.26,-0.7330095676036126,0.01,0.0,0.0777216,0.0,0.0004768872103239927,-0.0465419772743852,4139,18671616,0.0,-126.48586674999999,-0.1328794327793748,-0.5,0.1270894473598672,36.65824,-0.39227466620198653,-0.8559645255401294,-0.007681532127015708,-0.35999969002512866,-0.6083074719951985,0.0,-1.0336003041404998e-07,-0.09847930948417218,-0.19295416946182986,-0.06768628920720839,0.0,0.0,-0.0016263478449979395,0.0,-0.3723898234416639,1013,-0.3888152161696616,0.0,0.632124032,-0.25886203977614813,-0.017776435834821313,0.00025336704,0.23905029296875,-34.081417655944826,1.002465009689331,21390,-0.3700506091117859,0.02970476,0.8416277170181274,0.2,0.002727442933246493
-0.13659619706646625,0.0,4510,109.95,-0.7616359070050942,0.01,0.0,0.0777984,0.0,0.00033691339518150524,-0.050661520910919924,4143,18690048,0.0,-127.16312678,-0.1330008141725533,-0.5,0.12770856790277774,36.66976,-0.42575847013121115,-0.8603278855731973,-0.007902772272900083,-0.37941959012569487,-0.6030967296651834,0.0,-1.3647793027391761e-07,-0.09836300177479454,-0.19940375996846565,-0.06976852681894682,0.0,0.0,-0.0016352274810974479,0.0,-0.3912624508139483,1014,-0.3967688332165314,0.0,0.632106368,-0.25296132053148535,-0.015350207919254899,0.00025332096,0.22591552734375,-34.085502815246585,1.0028523206710815,21394,-0.3611246645450592,0.028587565,0.7811967730522156,0.2,0.0028121610055677594
-0.1277746070084549,0.0,4510,100.69,-0.730604368376981,0.01,0.0,0.0778752,0.0,0.0002680115058966395,-0.03811342178605645,4147,18708480,0.0,-124.87729695000002,-0.13023646049973125,-0.5,0.126022365544594,36.68128,-0.4304195116752945,-0.8505386605533554,-0.007895571259709952,-0.3292065720358699,-0.6190492590996732,0.0,-1.2558800928617244e-07,-0.0984763013889648,-0.2052165505942227,-0.07002855596741973,0.0,0.0,-0.0016216689672929469,0.0,-0.36973284762195957,1015,-0.43986748978333756,0.0,0.6320887040000001,-0.26011615535300103,-0.018056047335267066,0.00025327488,0.2205322265625,-34.08101177215576,1.0021148920059204,21398,-0.37149596214294434,0.0251435,0.8423726558685303,0.2,0.0027354112127795814
-0.14040393536403817,0.0,4510,108.9,-0.7328852114206513,0.01,0.0,0.077952,0.0,0.00044542008739275235,-0.04738569544031708,4151,18726912,0.0,-126.91835790999998,-0.13323201451550676,-0.5,0.1257450589849521,36.6928,-0.39542031171603403,-0.8488217895896177,-0.007774621219912937,-0.3602749568325183,-0.6221377031957614,0.0,-1.263570680146093e-07,-0.09832640627328287,-0.2009556014371771,-0.06815794143960524,0.0,0.0,-0.001649869565633453,0.0,-0.3899938821904762,1016,-0.3902077759769526,0.0,0.63207104,-0.26933734833478595,-0.019371358049102127,0.0002532288,0.19747314453125,-34.074365234375,1.001769781112671,21402,-0.3735600709915161,0.023374107,0.8663037419319153,0.2,0.0026903520105406643
-0.15816019663692624,0.0,4510,100.91,-0.8103647938359427,0.01,0.0,0.0780288,0.0,0.0003043612911521147,-0.04640208934121052,4155,18745344,0.0,-124.91237417999999,-0.13052352496325267,-0.5,0.12330460092775199,36.704319999999996,-0.36408915066997294,-0.8502427172204382,-0.007749950589936151,-0.3550470573745026,-0.6024568405687225,0.0,-1.3087782744995525e-07,-0.09845412588756935,-0.20098134122870123,-0.0680563591671687,0.0,0.0,-0.001625003428178097,0.0,-0.3935123883419736,1017,-0.3771414363908084,0.0,0.632053376,-0.26835813777702,-0.016201381257269533,0.00025318272,0.22286376953125,-34.0727897644043,1.0016497373580933,21406,-0.368582546710968,0.025695294,0.8336688280105591,0.2,0.0026848347508348523
-0.14180443377141852,0.0,4510,106.19,-0.7241278002002531,0.01,0.0,0.0781056,0.0,0.00034613640228700306,-0.04501921494853451,4159,18763776,0.0,-126.21941918999997,-0.1312308718752447,-0.5,0.12616550917140482,36.71584,-0.4120671598811503,-0.8321137003035406,-0.007669673248213595,-0.3605923633925253,-0.6146028161946944,0.0,-1.1688857993888872e-07,-0.09855985296270792,-0.20068144770438626,-0.06664024265211421,0.0,0.0,-0.0016441460235789716,0.0,-0.3797714225412739,1018,-0.3887279244368314,0.0,0.632035712,-0.24626163146251578,-0.016668185719754546,0.00025313664,0.2332275390625,-34.07375965118408,1.0016874074935913,21410,-0.3697352409362793,0.031189134,0.8417965769767761,0.2,0.002764427405782044
-0.1508188203257716,0.0,4511,105.33,-0.7859317799954213,0.01,0.0,0.0781824,0.0,0.0004193785555091583,-0.052555501979625704,4163,18782208,0.0,-126.04789433,-0.1318761776793628,-0.5,0.13064012901636093,36.72736,-0.45185881451276333,-0.85059766283741,-0.007993164921359054,-0.37728093898977116,-0.6359496542210797,0.0,-1.259173577525085e-07,-0.0988188694863758,-0.18952486471835783,-0.07210161659147285,0.0,0.0,-0.0016561072232282128,0.0,-0.39527588585994794,1019,-0.43384404018596257,0.0,0.632018048,-0.25585653110322326,-0.016117251294781455,0.00025309056,0.22576904296875,-34.075788497924805,1.0018413066864014,21414,-0.3712242543697357,0.025653247,0.8670569658279419,0.2,0.0025566073134541513
-0.17065381965139056,0.0,4511,108.22,-0.7935967807314461,0.01,0.0,0.0782592,0.0,0.00032497754889643856,-0.04862841622036989,4167,18800640,0.0,-126.72575795,-0.13015348821572528,-0.5,0.12925220995803255,36.73888,-0.40975011939211653,-0.8559836323502492,-0.008150137435774594,-0.37725568638775375,-0.6360482303724089,0.0,-1.1928314303365123e-07,-0.09905417030221882,-0.19677884411671048,-0.07101215927035252,0.0,0.0,-0.0017451654215780586,0.0,-0.3999563585571056,1020,-0.44307621408948994,0.0,0.632000384,-0.26061834653855814,-0.017286505695665255,0.00025304448,0.22191162109375,-34.072836303710936,1.0017775297164917,21418,-0.3762376308441162,0.029534549,0.8365914821624756,0.2,0.002575745899230242
-0.16379700801691102,0.0,4511,104.41,-0.8070161903360178,0.01,0.0,0.078336,0.0,0.00033637085450916656,-0.045452658900697676,4171,18819072,0.0,-125.75473450999999,-0.13254466318401995,-0.5,0.12688629650458091,36.7504,-0.393582523970538,-0.8505412713100107,-0.008108665054645449,-0.3689960276564337,-0.5968977072279728,0.0,-1.3203248881279775e-07,-0.09895999412420566,-0.1988784595293125,-0.07327712937017021,0.0,0.0,-0.0017242882100060356,0.0,-0.4095122743230113,1021,-0.4133504860511529,0.0,0.63198272,-0.26105467305248786,-0.01671036151237786,0.00025299839999999997,0.22529296875,-34.07952613830567,1.0022783279418945,21422,-0.36356741189956665,0.026295796,0.7970402240753174,0.2,0.0033542187185958026
-0.13141408138558322,0.0,4511,108.27,-0.7680125349682366,0.01,0.0,0.0784128,0.0,0.000300563613159789,-0.04922585399992922,4175,18837504,0.0,-126.76948243000001,-0.13139288618014608,-0.5,0.13027457242273555,36.76192,-0.4178403712712716,-0.8377447119823258,-0.008215715383422325,-0.38507677795844125,-0.6192717345795684,0.0,-1.1880542504860127e-07,-0.09895341628068935,-0.19150300922000305,-0.07415721943037783,0.0,0.0,-0.0017100459318528918,0.0,-0.3922910641513309,1022,-0.4348525739881992,0.0,0.631965056,-0.255921263881772,-0.017311068507842718,0.00025295232,0.2323486328125,-34.075540161132814,1.001779556274414,21426,-0.3713725507259369,0.029085856,0.8251227736473083,0.2,0.003024008439388126
-0.13361603244786047,0.0,4511,95.22,-0.701447725397256,0.01,0.0,0.0784896,0.0,0.00041883600190178386,-0.04606469882661237,4179,18855936,0.0,-123.48265424000002,-0.13028405556352426,-0.5,0.12566056950475046,36.77344,-0.38511982842047643,-0.8282560577110909,-0.007603428679583274,-0.34477671677789123,-0.6121209822503257,0.0,-1.0339235496760094e-07,-0.0985978965104086,-0.19806625891751833,-0.06527590730768593,0.0,0.0,-0.001574490957187752,0.0,-0.3510902418129334,1023,-0.36965209125665704,0.0,0.631947392,-0.24769781338584476,-0.01657799207023345,0.00025290623999999997,0.21356201171875,-34.07526741027832,1.0019199848175049,21430,-0.37470564246177673,0.025765005,0.7966276407241821,0.2,0.0030469782301224767
-0.11304948897748729,0.0,4511,95.43,-0.6561237898851902,0.01,0.0,0.0785664,0.0,0.000348848966597062,-0.04423905559951429,4183,18874368,0.0,-123.51104221999998,-0.13048912076580824,-0.5,0.12742274121564565,36.78496,-0.4099297138742919,-0.8504784820074122,-0.007762981288461684,-0.34460936537867026,-0.6256759813869858,0.0,-9.919971601066521e-08,-0.09893456201783897,-0.2054952048111739,-0.06780308563179274,0.0,0.0,-0.001596350816834609,0.0,-0.3581571429933893,1024,-0.40492669737667897,0.0,0.631929728,-0.26522021893712927,-0.01586824010591954,0.00025286016,0.21678466796875,-34.07995376586914,1.0023036003112793,21434,-0.37122103571891785,0.027795527,0.8350950479507446,0.2,0.002967713680118322
-0.13603660836741638,0.0,4511,101.77,-0.6937860781495512,0.01,0.0,0.0786432,0.0,0.00047091914974670444,-0.043106593690513416,4188,18892800,0.0,-125.12412202999998,-0.13209368648754588,-0.5,0.1269408266181087,36.79648,-0.38514762502445216,-0.8434148887453526,-0.007998985723454118,-0.3412936677761069,-0.6195305975003078,0.0,-1.229706974779656e-07,-0.09881207186084473,-0.19473503608603174,-0.07199967242330857,0.0,0.0,-0.0016469170638527552,0.0,-0.3866311794019682,1025,-0.3910857570365405,0.0,0.631912064,-0.25552521269101464,-0.016441325889900327,0.00025281408,0.2302490234375,-34.076296997070315,1.0018514394760132,21438,-0.3709292709827423,0.027310103,0.8296343088150024,0.2,0.003195566253270954
-0.15907895048869394,0.0,4511,101.13,-0.7476638860918603,0.01,0.0,0.07872,0.0,0.00025390561010378104,-0.044640133339845074,4192,18911232,0.0,-124.96266664999997,-0.13041801195599553,-0.5,0.12531516537976314,36.808,-0.412287560267737,-0.8356117040477451,-0.007785561210695289,-0.346647362513094,-0.6176345293248936,0.0,-1.5109458798396194e-07,-0.09880135581233931,-0.2078070434219277,-0.06836018458758189,0.0,0.0,-0.0016490350589676267,0.0,-0.37388795474887637,1026,-0.3918011366894511,0.0,0.6318944,-0.2731215367062338,-0.015991230471991004,0.000252768,0.21263427734375,-34.0695140838623,1.0013079643249512,21442,-0.3711652457714081,0.028213298,0.8070221543312073,0.2,0.0031845580553635953
-0.10607350985285822,0.0,4511,100.91,-0.6882647761526968,0.01,0.0,0.0787968,0.0,0.00035752962382199865,-0.04501482976587434,4196,18929664,0.0,-124.91740272999998,-0.13037874082902717,-0.5,0.12942344326413932,36.81952,-0.4361072660197599,-0.8492584624396842,-0.008043667955679033,-0.3710059940150348,-0.6554950363006827,0.0,-1.3336397790530143e-07,-0.0986485476748459,-0.20310268336782122,-0.06859605299622461,0.0,0.0,-0.0017455984754062852,0.0,-0.3919014966034512,1027,-0.4174070079372705,0.0,0.631876736,-0.2562789918107741,-0.01641481826081872,0.00025272192,0.23663330078125,-34.07000904083252,1.0015987157821655,21446,-0.36566388607025146,0.029285014,0.83555668592453,0.2,0.002810061816126108
-0.13822656890698917,0.0,4511,104.68,-0.785512184408979,0.01,0.0,0.0788736,0.0,0.00040961298832876817,-0.054441327316052696,4200,18948096,0.0,-125.87589398999998,-0.1297975587077549,-0.5,0.1298898025865445,36.83104,-0.3998837851859293,-0.8448631301136746,-0.007872934768805549,-0.3683330129134176,-0.606134911605873,0.0,-1.0905124673656305e-07,-0.09904922452388489,-0.19326123034933224,-0.07088035238878859,0.0,0.0,-0.0016121480703472635,0.0,-0.3994117948445395,1028,-0.4171904709979072,0.0,0.631859072,-0.24026413020161527,-0.017355733714066447,0.00025267584,0.229833984375,-34.07236442565918,1.0017539262771606,21450,-0.37475910782814026,0.027514273,0.8238502740859985,0.2,0.0032909496105276046
