reward_terms/action_rate,reward_terms/energy,reward_terms/alive,reward_terms/clearance,reward_terms/lat_vel,reward_terms/stop,reward_terms/foot_slip,time/iterations,reward_terms/height,reward_terms/coef_rate,reward_terms/air_time,reward_terms/residual,reward_terms/stance_time,time/total_timesteps,reward_terms/time,reward_terms/phase_contact,reward_terms/motor_vel,reward_terms/stance,time/fps,reward_terms/vz,curriculum/eff_scale,reward_terms/hip_roll,reward_terms/torque,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/overrun,curriculum/stance_ratio,reward_terms/upright,reward_terms/angmom,reward_terms/fwd_speed,train/entropy_loss,train/n_updates,train/std,train/learning_rate,train/loss,train/explained_variance,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/policy_gradient_loss
-0.10666943066727007,-0.0034860220478811366,0.5,0.1027693985753707,-6.057745752775573e-09,0.0,-0.3233298140674586,832,-0.110715123511216,-0.5367771850367798,0.0006325955845467332,-0.2762098646605595,-0.012319856520561088,15335424,0.0,-0.2844975434732788,-0.0009458653854662084,0.0,3018,-0.24616275875872834,0.10211328,-0.02846651468060388,-0.05014502953011151,5080,60.35,-76.62020190000001,-0.26383518128901184,0.01,0.0,0.6117075200000001,-0.287143872133943,-0.09985526091701802,1.5335032520394791,-34.06369209289551,36301,1.0009485483169556,0.0003,3.4695146083831787,0.9732182025909424,0.245880126953125,8.349949419498444,0.0457647,0.2,-0.006175150920171291
-0.10638399809083121,-0.003487250492081346,0.5,0.10297197275630882,-5.573148119280305e-09,0.0,-0.3298968277133618,833,-0.11163182135822972,-0.5404220855114985,0.000782335173830183,-0.2761801031681587,-0.01114527021774039,15353856,0.0,-0.28498812110909966,-0.0009476926468287923,0.0,3018,-0.24928475396224478,0.10223616,-0.028048424958382903,-0.049883816108454125,5086,60.19,-76.87302912,-0.26556615345437595,0.01,0.0,0.61166144,-0.2957002741390128,-0.09612090778687687,1.527341354907043,-34.07054176330566,36305,1.0015969276428223,0.0003,2.730567216873169,0.9796308279037476,0.30048828125,6.382508158683777,0.034057222,0.2,-0.009026784240268171
-0.10723201253988442,-0.0035176283356736734,0.5,0.10261276836500165,-5.744854973986013e-09,0.0,-0.3220058397895167,834,-0.11190382815769374,-0.5385691073939468,0.0007584636655843093,-0.2761013586343638,-0.011127366700545989,15372288,0.0,-0.2855040554652973,-0.0009527407243556283,0.0,3018,-0.24750687264172383,0.10235904,-0.028304792242184098,-0.05057776911026922,5092,60.06,-74.79052667,-0.2677466906933043,0.01,0.0,0.61161536,-0.29202563800789155,-0.09872146565695249,1.538850183864418,-34.06862316131592,36309,1.0013916492462158,0.0003,3.5678348541259766,0.9784314632415771,0.30640869140625,6.911980867385864,0.026853148,0.2,-0.012595033505931497
-0.10627845235984762,-0.003521810014308772,0.5,0.10288084590226142,-5.829741073245305e-09,0.0,-0.3254834348189044,835,-0.11210528268759393,-0.5409961457608654,0.0007194011510970691,-0.2762978172717092,-0.010758443384677067,15390720,0.0,-0.28588636056235456,-0.0009469885405105302,0.0,3018,-0.24498255145851303,0.10248192,-0.028285993686584902,-0.05075296122764289,5098,59.6,-76.59537257999999,-0.2684745715901909,0.01,0.0,0.61156928,-0.29144751416404713,-0.09957371266425698,1.5332331502113732,-34.07273559570312,36313,1.0019569396972656,0.0003,2.226423978805542,0.9807468056678772,0.3332763671875,5.944746565818787,0.030800262,0.2,-0.013416987349046394
-0.10588100555257443,-0.0034807944577402864,0.5,0.10196990105376699,-5.778832961082857e-09,0.0,-0.32398272928002064,836,-0.11183475524311366,-0.5413310331899591,0.0007107206361575259,-0.2764311600880254,-0.010735114522200698,15409152,0.0,-0.28576319730386274,-0.000945424845896345,0.0,3018,-0.2466136063465105,0.1026048,-0.028238639873135612,-0.05039788887935073,5104,60.71,-75.12923636,-0.2698093433573645,0.01,0.0,0.6115232,-0.2896925602798158,-0.09909246562805823,1.528096519412056,-34.07673168182373,36317,1.0020923614501953,0.0003,2.9318947792053223,0.9724910259246826,0.34410400390625,8.615476608276367,0.033209182,0.2,-0.0074993369169533254
-0.1059744273772276,-0.0034857769759172965,0.5,0.10149671145432898,-6.1889102523056886e-09,0.0,-0.3182148028815538,837,-0.10789704091855862,-0.5352106970508844,0.0007606338024035924,-0.2762721780273585,-0.012109353331551474,15427584,0.0,-0.2844950098206859,-0.0009446024878712578,0.0,3018,-0.23748874765707959,0.10272768,-0.02715589420788792,-0.0505268323314859,5110,60.11,-75.74457383,-0.265410043937232,0.01,0.0,0.61147712,-0.2835061840843625,-0.10166346725464633,1.5187068668236625,-34.076915168762206,36321,1.0022428035736084,0.0003,2.6940696239471436,0.9762948751449585,0.35218505859375,7.531395673751831,0.038681693,0.2,-0.011649190774187445
-0.10651366869690056,-0.0034953975521856678,0.5,0.10199202517194245,-6.170795653917722e-09,0.0,-0.321517597052531,838,-0.11154109118641194,-0.5379802614217172,0.0006369358711203353,-0.2762778843228495,-0.010049893979966227,15446016,0.0,-0.28560448236348396,-0.000946961342290912,0.0,3018,-0.24496034325827543,0.10285056,-0.027320933263498267,-0.050973996138878847,5116,60.06,-74.90952148,-0.2636723697224523,0.01,0.0,0.61143104,-0.284360840146901,-0.09892500821224576,1.540567445755037,-34.07087001800537,36325,1.0014814138412476,0.0003,6.093830585479736,0.9644302129745483,0.29327392578125,11.384481048583984,0.027582843,0.2,-0.011299971188418568
-0.10678135486787238,-0.003534036513358159,0.5,0.1031446379821428,-6.138313385161056e-09,0.0,-0.3232081285335101,839,-0.11401328602357122,-0.5426962012288146,0.0009798178636831129,-0.27636125886184026,-0.009760180843942281,15464448,0.0,-0.28656279933247386,-0.0009576575939405625,0.0,3018,-0.2467701447002827,0.10297344,-0.028125613750098075,-0.05128983221652253,5123,60.02,-76.01350518,-0.2761329709058427,0.01,0.0,0.61138496,-0.2922553657209853,-0.10154577621487185,1.5368030653802007,-34.06347827911377,36329,1.0011842250823975,0.0003,3.009314775466919,0.9769043922424316,0.294189453125,6.892017149925232,0.034773685,0.2,-0.011707874340936541
-0.10591563933694148,-0.0035120564088451955,0.5,0.10331031763662339,-5.752065343849196e-09,0.0,-0.32345906550372994,840,-0.11180990766970579,-0.5394552277007755,0.0007194012060709712,-0.2762973133037542,-0.011229362987150025,15482880,0.0,-0.2845449719762991,-0.0009492534259034341,0.0,3018,-0.2448817683119141,0.10309632,-0.02699849468687422,-0.0509501703645939,5129,60.12,-76.70514793000001,-0.2648838285580238,0.01,0.0,0.61133888,-0.2912441168022377,-0.09854722933143939,1.541748164120137,-34.059139251708984,36333,1.001155972480774,0.0003,4.550954341888428,0.9664791226387024,0.30875244140625,10.66219916343689,0.031314686,0.2,-0.01076269990298897
-0.1073610416989303,-0.0035540245895972333,0.5,0.10333665899074457,-5.952780383165941e-09,0.0,-0.32405371455166265,841,-0.11171866320166239,-0.5428914860492855,0.0007725695937147571,-0.27620448704696315,-0.01045299675671332,15501312,0.0,-0.28738818100093994,-0.0009655736337160883,-3.219916926672362e-07,3018,-0.24511788087182337,0.1032192,-0.027534273318023442,-0.05082360582661813,5135,59.3,-77.17591909000001,-0.26749506446364557,0.01,0.0,0.6112928,-0.2934872323890507,-0.09669472709304743,1.5317371239506505,-34.06619644165039,36337,1.001469373703003,0.0003,3.9492459297180176,0.9775062799453735,0.31922607421875,7.074381685256958,0.0318833,0.2,-0.012185649271123112
-0.10679943520864556,-0.003511192483694881,0.5,0.10245010388714608,-5.527257940757324e-09,0.0,-0.3195055586016673,842,-0.11003462003077798,-0.5393877262309148,0.0005924480372212,-0.27678253121548446,-0.010603278718513643,15519744,0.0,-0.2840325611073934,-0.0009576043952134361,-4.2649227161735804e-07,3018,-0.23955348889682396,0.10334208,-0.026797872793443794,-0.05102978239348958,5141,60.02,-74.74390869999999,-0.263687335582457,0.01,0.0,0.61124672,-0.28744482236349694,-0.09947188873055716,1.5350331851488697,-34.07346363067627,36341,1.0020105838775635,0.0003,5.8562774658203125,0.9539306163787842,0.33314208984375,14.836312437057495,0.034813445,0.2,-0.008103472972288727
-0.10718170515553435,-0.0035540356633324433,0.5,0.10383662984956601,-5.5942821915219e-09,0.0,-0.3219210855442073,843,-0.11247581182279576,-0.5414840774600296,0.0008865019481163472,-0.27641154200318835,-0.010275045579570966,15538176,0.0,-0.28678731503783644,-0.0009695027507819173,0.0,3018,-0.24451169884912588,0.10346496,-0.027424759233338064,-0.05111493226745097,5147,59.86,-75.98000390000001,-0.26659470117547973,0.01,0.0,0.6112006400000001,-0.29059751579151744,-0.09811264453791843,1.5471543118584625,-34.07247753143311,36345,1.0017130374908447,0.0003,4.753291130065918,0.9696972370147705,0.2723876953125,9.353254556655884,0.025112849,0.2,-0.011409373302012683
-0.10694807163516394,-0.0035418156026897954,0.5,0.10342929766819992,-5.605326400866958e-09,0.0,-0.3246234126934407,844,-0.11334844709752066,-0.5384859185522738,0.0008094619616814372,-0.27633690178812537,-0.01142359028583289,15556608,0.0,-0.2858628343816699,-0.0009597909037767965,-9.187022911041694e-06,3018,-0.2459827269209859,0.10358784,-0.027826166903199032,-0.05121697898985496,5153,59.57,-75.74595326,-0.263678049013884,0.01,0.0,0.61115456,-0.29273502200230805,-0.09862543524195704,1.552259112362283,-34.07476959228516,36349,1.0018119812011719,0.0003,5.5279951095581055,0.9663281440734863,0.326904296875,10.860628509521485,0.032419123,0.2,-0.00990345246391371
-0.10701791166716904,-0.003549059249392911,0.5,0.10364379992202571,-5.636861509609708e-09,0.0,-0.3265571837610764,845,-0.11212514682718606,-0.541523058648585,0.0008029515479898287,-0.27650145587434727,-0.011825065419543535,15575040,0.0,-0.2848400795443564,-0.0009619228574655123,0.0,3018,-0.24291291426666634,0.10371072,-0.027554479840211293,-0.051190759575943635,5160,59.82,-75.61210159000001,-0.26361133120666247,0.01,0.0,0.6111084800000001,-0.29488987171876263,-0.0980580721480125,1.5446125864037232,-34.07545909881592,36353,1.0021092891693115,0.0003,4.348570346832275,0.9740599393844604,0.31048583984375,8.235328006744385,0.034159757,0.2,-0.010963856847956777
-0.10629766982378575,-0.003557289632005462,0.5,0.10352530010269452,-5.682957401475817e-09,0.0,-0.3220328652090154,846,-0.11362155178943915,-0.5391793946713562,0.0008658855674891836,-0.2769800943959646,-0.010463304882351723,15593472,0.0,-0.2861215060543555,-0.0009615163052586991,0.0,3018,-0.24571434605935233,0.1038336,-0.02714149250601787,-0.05128284819824609,5166,59.98,-74.73822229000001,-0.2653779957326914,0.01,0.0,0.6110624,-0.2955761842970606,-0.09893486777321969,1.5506280616644637,-34.07396812438965,36357,1.0017216205596924,0.0003,5.900880336761475,0.9677488207817078,0.3355224609375,10.42034616470337,0.033973373,0.2,-0.009069033339619637
-0.10594846859374328,-0.0035589401503046086,0.5,0.10349931326052447,-5.475662804656931e-09,0.0,-0.3131611956893902,847,-0.11312479988232554,-0.5386282408246926,0.000809461968148955,-0.2767254088034151,-0.01081378190590638,15611904,0.0,-0.28601459300262966,-0.0009603226077413283,0.0,3018,-0.24307125920350448,0.10395648,-0.026805529209861925,-0.05142051514523861,5172,60.51,-75.01013377999999,-0.26788945640578576,0.01,0.0,0.6110163200000001,-0.28703813293169905,-0.10132947721567764,1.551987711310002,-34.07711658477783,36361,1.002342700958252,0.0003,3.548356533050537,0.9804134368896484,0.323095703125,6.088075780868531,0.034803204,0.2,-0.012477534031495452
-0.10694306366001621,-0.0035687656537098534,0.5,0.10150042115891128,-5.47398923448217e-09,0.0,-0.32304146640370024,848,-0.11097143456613806,-0.5400760970464311,0.0007486980369624993,-0.2768902032938892,-0.011000956289030405,15630336,0.0,-0.285337920034701,-0.000972351220708023,0.0,3018,-0.24122990644257772,0.10407936,-0.027109631308473617,-0.05121712207117417,5178,59.44,-76.26853854,-0.2702640753567603,0.01,0.0,0.61097024,-0.28960187266479115,-0.09968910157365023,1.529690820938952,-34.07942543029785,36365,1.0023324489593506,0.0003,2.7207717895507812,0.9783549308776855,0.3359130859375,6.723141932487488,0.03488372,0.2,-0.00953478532610461
-0.10659170489421184,-0.0035418906185243518,0.5,0.10280940539556031,-5.7733354194135055e-09,0.0,-0.3172810720096471,849,-0.11111618665744352,-0.5402880742384439,0.0006380209524650127,-0.2768596750098143,-0.01152775686285976,15648768,0.0,-0.2856715504986091,-0.0009675300010648964,0.0,3018,-0.24289994747269303,0.10420224,-0.027026981271321623,-0.05132031357590029,5184,59.31,-76.18045882,-0.26569055966719174,0.01,0.0,0.61092416,-0.2866287948878116,-0.10065038209982147,1.5394087963089509,-34.068955421447754,36369,1.001601219177246,0.0003,3.747199058532715,0.9640712141990662,0.376220703125,11.428279781341553,0.036365826,0.2,-0.0077876697294414045
-0.10694702291238951,-0.0035674800225520852,0.5,0.10198475508331367,-6.2123769998967404e-09,0.0,-0.31264800069118903,850,-0.11156249016202907,-0.5403701083167411,0.0007834203166162802,-0.2770899280888966,-0.009334834079102924,15667200,0.0,-0.2859029034209297,-0.0009641189856035624,0.0,3018,-0.23996309000958535,0.10432512,-0.026946116536921867,-0.052264103606128716,5190,60.31,-74.85656950000002,-0.2666944593766524,0.01,0.0,0.61087808,-0.2820112301368144,-0.10138423674437975,1.5401759885313615,-34.07248249053955,36373,1.0020110607147217,0.0003,3.2989959716796875,0.9699330925941467,0.303076171875,9.505039858818055,0.032047868,0.2,-0.013138569425791502
-0.10660039495520714,-0.003514342732510405,0.5,0.10103218888609623,-5.815223506265977e-09,0.0,-0.3141157627215391,851,-0.11054791854703891,-0.5352668178612021,0.0007638890367363476,-0.2769690503434996,-0.010568556529405113,15685632,0.0,-0.28567830366693336,-0.0009643223937931381,0.0,3018,-0.24081242341005257,0.104448,-0.027411046936587205,-0.05112334103874964,5196,60.1,-74.68134658,-0.26309668116380974,0.01,0.0,0.610832,-0.28324126495744745,-0.10094664886707631,1.536303304994959,-34.076150512695314,36377,1.0021171569824219,0.0003,3.93408465385437,0.9784582853317261,0.3567138671875,6.7956218242645265,0.042571224,0.2,-0.008769192488398404
-0.10581092527319888,-0.0035159589908522115,0.5,0.10041917208376139,-6.285378973315902e-09,0.0,-0.3156712063017756,852,-0.11117045260558461,-0.535600699620657,0.0004307726307565139,-0.2772089707680153,-0.009800870899602564,15704064,0.0,-0.28318434923844077,-0.0009580971919160292,0.0,3018,-0.23972132716611838,0.10457088,-0.02720156996785618,-0.0517401357913237,5202,60.59,-75.10101265,-0.2651847741989783,0.01,0.0,0.61078592,-0.28621473157071503,-0.10339669239466927,1.5353569988562539,-34.073846626281735,36381,1.0018213987350464,0.0003,7.4698591232299805,0.9626859426498413,0.30506591796875,11.89903120994568,0.034021378,0.2,-0.010014542588032782
-0.10633883929975059,-0.003537973437473575,0.5,0.10174447277589808,-6.053294991759034e-09,0.0,-0.3126058453312258,853,-0.1115815167032798,-0.5364240524648493,0.0008072917828232878,-0.27715565560674577,-0.011055752183892764,15722496,0.0,-0.28379643435203633,-0.0009670638990471404,-3.6975036579134626e-06,3018,-0.24153160136565527,0.10469376,-0.027680657644890708,-0.0516447914335815,5209,60.35,-75.23862203,-0.26929572129040236,0.01,0.0,0.61073984,-0.28796559194074967,-0.10373645032327844,1.5411646454524943,-34.08040370941162,36385,1.0023812055587769,0.0003,1.7555891275405884,0.9822596311569214,0.3054443359375,5.3222919464111325,0.034734838,0.2,-0.01270461572567001
-0.10584599516540659,-0.0035323269599298926,0.5,0.10179841553642356,-6.493824979438376e-09,0.0,-0.30991542683380824,854,-0.11233371869153735,-0.5355641431233376,0.0006564671154289196,-0.27708257978042555,-0.010177932076557126,15740928,0.0,-0.28493419278048937,-0.0009684417226107907,0.0,3018,-0.24377526465678098,0.10481664,-0.027498705989335317,-0.05155257707976727,5215,60.45,-74.77932148999999,-0.26937555768106686,0.01,0.0,0.61069376,-0.2909326614988232,-0.10299206292514443,1.542281697872704,-34.08073120117187,36389,1.0022172927856445,0.0003,2.8596558570861816,0.9783089756965637,0.36099853515625,6.8195695877075195,0.041490037,0.2,-0.00944718437967822
-0.10605581438949073,-0.0035646625402266196,0.5,0.10221798560317645,-5.772499753337089e-09,0.0,-0.305355066263118,855,-0.11292344117881387,-0.5360125013075651,0.000707465382422217,-0.2773022790942014,-0.009707012465999773,15759360,0.0,-0.2842748911445312,-0.0009735428753384492,0.0,3018,-0.24588947691015411,0.10493952,-0.02793525708140251,-0.05159462450943561,5221,59.91,-74.15245662999999,-0.26736168162117974,0.01,0.0,0.61064768,-0.289950948222982,-0.1019496056027918,1.5546106598035914,-34.07769336700439,36393,1.002210021018982,0.0003,3.7580747604370117,0.974015474319458,0.3456787109375,8.306882643699646,0.03506704,0.2,-0.009764528565574438
-0.10648608979938676,-0.0035695253498098747,0.5,0.1019881850864232,-5.701900657134218e-09,0.0,-0.30402314538585073,856,-0.1125268567987521,-0.5322902521636261,0.000631510499968297,-0.27724659314437644,-0.009697789424939806,15777792,0.0,-0.28378933555331914,-0.0009718467136051109,0.0,3018,-0.2444888031544022,0.1050624,-0.027135667597753845,-0.051568330464076516,5227,60.45,-74.31623775,-0.26493508521663206,0.01,0.0,0.6106016,-0.2872711567434767,-0.1019776314809731,1.5554874371239693,-34.07244472503662,36397,1.0017274618148804,0.0003,3.691134452819824,0.9745381474494934,0.3030029296875,8.366849136352538,0.03047182,0.2,-0.01069916698615998
-0.10582016968297353,-0.003598583814686088,0.5,0.10059648255840092,-6.337601652969892e-09,0.0,-0.3160165467901701,857,-0.11099132010388556,-0.537204082995556,0.0006998698970872081,-0.2774411125770994,-0.010841451271618199,15796224,0.0,-0.28449874979238277,-0.0009760111883078113,0.0,3018,-0.24062538951219725,0.10518528,-0.027058979181752,-0.051650738823956925,5233,60.21,-74.21101713,-0.27101398043589753,0.01,0.0,0.61055552,-0.28376352920844206,-0.10342161013422713,1.5334926471509542,-34.06414448131215,36400,1.0008831024169922,0.0003,2.9658403396606445,0.974388062953949,0.24727006392045456,8.280307336287065,0.06732507,0.2,0.00026478501968085766
-0.10533561098406376,-0.003618800387883797,0.5,0.10141394858723797,-6.160433608993645e-09,0.0,-0.31577006742303615,858,-0.11183241667537677,-0.5363250370962512,0.0007812501151218183,-0.27753166774500526,-0.01029728954017628,15814656,0.0,-0.2848409168023467,-0.0009679081562273676,0.0,3018,-0.2418164828376645,0.10530816,-0.026162291954172207,-0.05134563604013883,5239,60.98,-74.62353135000001,-0.2671184829743429,0.01,0.0,0.61050944,-0.2911424420883143,-0.10419224894549163,1.5409301047946315,-34.05476951599121,36401,1.0001413822174072,0.0003,5.273420333862305,0.9646403789520264,0.1683349609375,11.768050909042358,0.029981973,0.2,0.013808159157633781
-0.10551765007695493,-0.003636019986580047,0.5,0.10095015634616235,-5.4557196984852745e-09,0.0,-0.31377190514228637,859,-0.10890315595954982,-0.5399672558550858,0.0009830730398082072,-0.27773503618507517,-0.012409374777538082,15833088,0.0,-0.2853254344536193,-0.0009753814868056537,-8.188715681174423e-11,3018,-0.2393735168319984,0.10543104,-0.025910748346443618,-0.0516423615706837,5245,59.98,-76.31634213000001,-0.2667603610243527,0.01,0.0,0.61046336,-0.2797124834083833,-0.10187204227837769,1.5285387134513095,-34.071814918518065,36405,1.0017244815826416,0.0003,3.4523942470550537,0.9732258915901184,0.342529296875,8.165101766586304,0.037292402,0.2,-0.008636174211278557
-0.10548030347751551,-0.003622500643482625,0.5,0.10056808163433556,-6.179925942874896e-09,0.0,-0.3109203270260083,860,-0.10945412347907446,-0.5339698920397273,0.0006347657343010522,-0.27792040911483595,-0.011335157221765257,15851520,0.0,-0.28383196825484014,-0.000971650479791952,0.0,3018,-0.2369101411622123,0.10555392,-0.026149472339059017,-0.05178600176472702,5251,60.7,-75.42041714999999,-0.2644421574498849,0.01,0.0,0.6104172800000001,-0.27597289705493266,-0.10410564950751694,1.5352417671099774,-34.07262744903564,36409,1.0017328262329102,0.0003,3.675292730331421,0.9711268544197083,0.29022216796875,9.09574360847473,0.02779892,0.2,-0.012836305773817003
-0.10586924795162171,-0.0036396802624495315,0.5,0.10032696688194355,-7.54207474993678e-09,0.0,-0.3136746559190413,861,-0.10743063232443129,-0.5405356711620513,0.0009939237918135608,-0.2771404521836894,-0.010519185989525996,15869952,0.0,-0.286880934201817,-0.0009828569409746422,0.0,3018,-0.23029277256832895,0.1056768,-0.027448714014675274,-0.051557814903373564,5258,60.53,-75.40005007999999,-0.2741429974389734,0.01,0.0,0.6103712,-0.28087697796618805,-0.10725005036713006,1.5044011349192017,-34.068610191345215,36413,1.0013659000396729,0.0003,3.6561083793640137,0.9728246331214905,0.2957275390625,8.542004776000976,0.02713747,0.2,-0.013550322107039391
-0.10559985740442518,-0.0036789053824296167,0.5,0.10069465164408041,-6.1723871492563216e-09,0.0,-0.3105620566009584,862,-0.10930865580909738,-0.5378610272751865,0.000967882072371948,-0.27754441484607856,-0.009550762715257911,15888384,0.0,-0.2837710900018485,-0.0009845082878018959,0.0,3018,-0.23460665583407975,0.10579968,-0.02681206958040789,-0.05267861327034309,5264,60.98,-74.06619219999999,-0.26985805162984916,0.01,0.0,0.61032512,-0.2772195949884773,-0.10547488287533323,1.5297230371428383,-34.06501941680908,36417,1.0010966062545776,0.0003,3.8499720096588135,0.9697455763816833,0.26971435546875,9.899748253822327,0.027151048,0.2,-0.013370715826749802
-0.10567620619828261,-0.003640621889090768,0.5,0.101120474094268,-5.644123389627534e-09,0.0,-0.31080459016576667,863,-0.10880973222625304,-0.5385571259838016,0.0008072917537194573,-0.2776941084875906,-0.010192580424093952,15906816,0.0,-0.28541900848160323,-0.0009808907832739259,0.0,3018,-0.23666206355888386,0.10592256,-0.026374056235402298,-0.05168409818225841,5270,60.52,-74.94030262,-0.26519423583223806,0.01,0.0,0.61027904,-0.2812009172646845,-0.10527818508568193,1.5285941167825345,-34.063851547241214,36421,1.0011482238769531,0.0003,3.1821043491363525,0.977804958820343,0.27919921875,7.132693123817444,0.027683547,0.2,-0.013564375485293568
-0.10582836049657515,-0.003661378738773017,0.5,0.1027564814720234,-5.463474570674371e-09,0.0,-0.30968117891481906,864,-0.11453453383654894,-0.5361111265793721,0.0007389324568470733,-0.277779159739906,-0.010059117080850733,15925248,0.0,-0.2857956981664715,-0.000980193430789272,0.0,3018,-0.24703232543758247,0.10604544,-0.025910361971437965,-0.05243791697532944,5276,60.54,-74.59506894,-0.2693680162643854,0.01,0.0,0.61023296,-0.29168098821492416,-0.1033758122572857,1.5637380056509231,-34.06670227050781,36425,1.0014567375183105,0.0003,2.9654335975646973,0.9781314730644226,0.28551025390625,6.811362719535827,0.030379832,0.2,-0.014290849864482879
-0.106110066922695,-0.003668584364775055,0.5,0.10138689537367647,-6.0287962274685755e-09,0.0,-0.30678983478049404,865,-0.11178848335457661,-0.5354173528917993,0.0008843317401543674,-0.2780498490842269,-0.009713522897477055,15943680,0.0,-0.2859923773137838,-0.0009855369843154377,0.0,3018,-0.2407591576164707,0.10616832,-0.02671334220582848,-0.052740942130683005,5282,60.47,-74.43977736999999,-0.26863262651794856,0.01,0.0,0.61018688,-0.2812799272934241,-0.10369882684868555,1.5462428979139797,-34.0631103515625,36429,1.0011719465255737,0.0003,2.92423677444458,0.9800429344177246,0.30623779296875,6.294512367248535,0.035454202,0.2,-0.013769642740953714
-0.1058606899363693,-0.0036711252821573673,0.5,0.10194051646317676,-5.619009562196909e-09,0.0,-0.3025289279773941,866,-0.11137759074769463,-0.5403192097152484,0.0008691407727181084,-0.2781068605280422,-0.009639195675845258,15962112,0.0,-0.28716537593895697,-0.0009896872318857191,0.0,3018,-0.2405004869856889,0.1062912,-0.026158624327859488,-0.05240813297061256,5288,60.08,-75.23148557,-0.27108586404134627,0.01,0.0,0.6101408,-0.27873717901687595,-0.10393018097112058,1.5403760928360901,-34.06366863250732,36433,1.0010980367660522,0.0003,5.685032367706299,0.9707546234130859,0.3095458984375,9.711431789398194,0.027686164,0.2,-0.008189716201741248
-0.10503777958506696,-0.003662644934027701,0.5,0.10097449123500499,-5.6383027447144006e-09,0.0,-0.30227960604869014,867,-0.11251520180613525,-0.5373369743371648,0.0005533854709938169,-0.27824150320166496,-0.009824199854241064,15980544,0.0,-0.2849908474521874,-0.000985044886971784,-1.1691919346407232e-08,3018,-0.2426298393382844,0.10641408,-0.02667276841678841,-0.052340147780818504,5294,60.43,-74.30562798,-0.2640449986635789,0.01,0.0,0.61009472,-0.2794884496287978,-0.10392559193362098,1.5493316205548562,-34.067877006530765,36437,1.001533031463623,0.0003,3.572190999984741,0.9706230163574219,0.3390869140625,9.286226511001587,0.035316635,0.2,-0.01216997487936169
-0.10544701272800283,-0.0036952916413956235,0.5,0.10153197111351725,-6.244941068891854e-09,0.0,-0.30517264999603605,868,-0.11218778708414044,-0.5358103863753398,0.0005381945100250758,-0.27804967968515926,-0.010601108681940887,15998976,0.0,-0.28448888160616215,-0.0009900580853379123,0.0,3018,-0.23908085677300184,0.10653696,-0.026298557448806402,-0.052887181283808815,5300,60.0,-74.45232231,-0.2663496950732409,0.01,0.0,0.61004864,-0.2767675475886209,-0.10645956585284952,1.5520013960743992,-34.06267811701848,36440,1.0008845329284668,0.0003,3.5924086570739746,0.97616046667099,0.30942007211538464,7.683904097630427,0.04406936,0.2,-0.003515132308865969
-0.10539459987437845,-0.0036498802384598342,0.5,0.10119053926285165,-6.820635361895199e-09,0.0,-0.30274027819915444,869,-0.11329719827482118,-0.5366336903227371,0.0004926215753787094,-0.2780541389450388,-0.01018444247246306,16017408,0.0,-0.2864133382596039,-0.0009882106163047243,0.0,3018,-0.24406855492615248,0.10665984,-0.027353709202481945,-0.052242931272172506,5307,61.09,-74.33872051,-0.27044644118927375,0.01,0.0,0.61000256,-0.2849269050882177,-0.10619602273275101,1.5456092496261566,-34.06735210418701,36444,1.0013751983642578,0.0003,4.892029762268066,0.964495062828064,0.31551513671875,11.558700513839721,0.029494533,0.2,-0.009595259453635662
-0.10525896357874566,-0.003605518638181771,0.5,0.09982195625646188,-5.981516910244633e-09,0.0,-0.3023489138679041,870,-0.11106382151962373,-0.5394647925436836,0.0006966146756894886,-0.27793271738574327,-0.010310852945420064,16035840,0.0,-0.2849651931607178,-0.000984140551779552,0.0,3018,-0.23855616083785863,0.10678272,-0.02672872286071877,-0.051883818005750496,5313,60.71,-75.29726339999999,-0.27042302506650356,0.01,0.0,0.60995648,-0.27931970138426365,-0.10424800788436649,1.5382792975997601,-34.06718482971191,36448,1.0012931823730469,0.0003,2.7911508083343506,0.9760227799415588,0.285986328125,7.696737837791443,0.03189536,0.2,-0.013845402072183788
-0.1056134679599829,-0.003652800890336702,0.5,0.10090351933224088,-6.622655929995895e-09,0.0,-0.29797929608066537,871,-0.11246833180366766,-0.5392326652194268,0.0005208334090032926,-0.27804208133327635,-0.009636483035541864,16054272,0.0,-0.286368299262844,-0.000985471252708528,0.0,3018,-0.23996922211299598,0.1069056,-0.02678835036524989,-0.05255830441953086,5319,60.56,-73.26135104,-0.26776043142308226,0.01,0.0,0.6099104,-0.2810641139969156,-0.10626466100595579,1.5555119906399981,-34.061771392822266,36452,1.0009853839874268,0.0003,4.531569957733154,0.9709527492523193,0.277880859375,9.664429235458375,0.027959565,0.2,-0.012280187045689672
