reward_terms/stop,curriculum/sprint_dist_m,curriculum/stance_ratio,reward_terms/residual,reward_terms/foot_ahead,reward_terms/foot_slip,reward_terms/duty_sym,reward_terms/torque,time/iterations,time/fps,reward_terms/stance_time,time/total_timesteps,reward_terms/overrun,reward_terms/upright,reward_terms/ang_xy,time/time_elapsed,rollout/ep_len_mean,reward_terms/vz,reward_terms/hip_roll,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/time,reward_terms/step_rate,reward_terms/height,reward_terms/angmom,reward_terms/stance,reward_terms/lat_vel,reward_terms/alive,ankle/ankle_spring_trq_peak,reward_terms/clearance,reward_terms/motor_vel,curriculum/eff_scale,reward_terms/action_rate,curriculum/ent_coef,reward_terms/air_time,reward_terms/fwd_speed,reward_terms/coef_rate,ankle/ankle_spring_energy_peak,reward_terms/assist_pen,reward_terms/residual_rate,ankle/ankle_defl_peak,reward_terms/energy,reward_terms/phase_contact,rollout/ep_rew_mean,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/std,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_fraction
0.0,63.8761975,0.5903898305,-0.10691275572859119,0.0,-0.14194595606733096,-0.03350230328765829,-0.13633717072273902,229,2990,-0.014225467058066796,62220348,0.0,-0.20891793249649068,-0.1736625404623918,1411,215.34,-0.10087858699067141,-0.005788445051692278,0.0,0.0,-0.5,-0.0089192708333333,-0.04005718897554663,-0.12926692177539845,-0.002775254271056213,-1.8196772717983035e-08,0.0,0.0,0.09003938898003065,-0.0016257931176417934,0.25917465,-0.04482388132736419,0.01,0.0036848928074404183,1.3663521431320587,-0.28052101877360647,0.0,0.0,0.0,0.5183429062222824,-0.009864545353103115,-0.09116996280849365,-93.25752969999999,0.023992205,0.1756304834038019,-0.013965984294191002,0.2,-34.07424964904785,1.001889944076538,0.000268899042,-0.2997857332229614,13444,0.9983920454978943,0.1879638671875
0.0,63.8877175,0.5903721665,-0.10693512019929315,0.0,-0.1437622821793429,-0.031655969149677964,-0.13660458609820827,230,2990,-0.013573475626698282,62238780,0.0,-0.21736543119486343,-0.1739296356030234,1417,213.73,-0.10565309623160618,-0.005829221602673001,0.0,0.0,-0.5,-0.008778211805555537,-0.041761350535563395,-0.1323627721758157,-0.0026160550602097044,-1.8090269334496542e-08,0.0,0.0,0.09153635054908672,-0.0016099963766989574,0.25925145,-0.044294943603404996,0.01,0.003814015828538686,1.4053701369132525,-0.2709672945854323,0.0,0.0,0.0,0.5193168086169669,-0.009779236455613691,-0.09171777240635796,-93.13521803999998,0.029408252,1.192135287821293,-0.007230368431191891,0.2,-34.08365612030029,1.0027047395706177,0.00026888982599999997,-0.13351908326148987,13448,0.9919156432151794,0.2158203125
0.0,63.8992375,0.5903545025,-0.10707628747812438,0.0,-0.12649176402650794,-0.028205285082314957,-0.13344806270847087,231,2990,-0.012728073946264986,62257212,0.0,-0.20826740245561157,-0.16353649055791292,1423,216.04,-0.10084818174791896,-0.00557376450285254,0.0,0.0,-0.5,-0.008344184027777769,-0.040522573819687095,-0.12450613689601939,-0.00250356786908128,-1.7507735113228918e-08,0.0,0.0,0.09009348734332388,-0.0015220725526126956,0.25932825,-0.04342035739429502,0.01,0.0037537943895181846,1.3842820260490831,-0.257476044016645,0.0,0.0,0.0,0.5193357066343264,-0.009300149420166727,-0.0850525779731149,-92.73873603,0.02729794,2.0722241401672363,-0.006489700663951226,0.2,-34.083428382873535,1.0025050640106201,0.00026888061,0.2025260627269745,13452,0.9875169992446899,0.24869384765625
0.0,63.9107575,0.5903368385,-0.10717810294824723,0.0,-0.13424824968621418,-0.0299883336869941,-0.1349489556868041,232,2991,-0.013133618371082574,62275644,0.0,-0.20571718760101498,-0.1723444724772862,1429,216.27,-0.09943700751765622,-0.005637965545148769,0.0,0.0,-0.5,-0.008734809027777755,-0.0400110789091696,-0.12526322866584494,-0.0019945792096242704,-1.791226838115661e-08,0.0,0.0,0.0906968715351049,-0.0016119508217854693,0.25940505,-0.04400475320708221,0.01,0.0036257563883231748,1.3647184663366776,-0.27037902939089864,0.0,0.0,0.0,0.5193395608232998,-0.009695463154583023,-0.09090166398156259,-92.56272293999999,0.02541767,0.26353264302015306,-0.012362338497769087,0.2,-34.08547401428223,1.0029032230377197,0.000268871394,-0.22898337244987488,13456,0.9980994462966919,0.21165771484375
0.0,63.9222775,0.5903191745,-0.10700247286971623,0.0,-0.1391851997900523,-0.036576867350585456,-0.13689776412262025,233,2991,-0.015169744536655748,62294076,0.0,-0.20842775683591108,-0.16852362132624146,1435,218.31,-0.10218502979764664,-0.005686774305185318,0.0,0.0,-0.5,-0.008723958333333311,-0.042062297214803264,-0.1279089019810314,-0.0019031526810754501,-1.8087593642944242e-08,0.0,0.0,0.08881042310498422,-0.0015961142681848392,0.25948185,-0.04461990066327614,0.01,0.003858503685074134,1.4037972269202248,-0.26996472003857147,0.0,0.0,0.0,0.518427270777767,-0.009715672920446453,-0.09089233135665889,-93.26602411999998,0.025521332,0.0795969370752573,-0.017504909983836116,0.2,-34.08594017028808,1.0025877952575684,0.000268862178,-0.3391740918159485,13460,0.9994422197341919,0.24024658203125
0.0,63.9337975,0.5903015105,-0.10712374212427742,0.0,-0.13613328079241152,-0.03296651262191269,-0.13423947222984195,234,2992,-0.013409631148937883,62312508,0.0,-0.2065445036270278,-0.16402371341264332,1441,216.28,-0.10232103901086446,-0.005678496005929544,0.0,0.0,-0.5,-0.008658854166666652,-0.04108668047110246,-0.12726552928437926,-0.002259295802865227,-1.799079766520224e-08,0.0,0.0,0.08976269685041581,-0.001549664392311757,0.25955865,-0.04355617419666488,0.01,0.003786346580859067,1.3925124909487565,-0.2596544577483863,0.0,0.0,0.0,0.5192690563543095,-0.009451533421353258,-0.08789237190521808,-93.22859446000001,0.026078284,0.19970850497484208,-0.015066861698869616,0.2,-34.0756721496582,1.0018839836120605,0.000268852962,-0.30076688528060913,13464,0.9985268712043762,0.23848876953125
0.0,63.9453175,0.5902838465,-0.10710604472464874,0.0,-0.14125156889062634,-0.03125608998257857,-0.13455398299276702,235,2993,-0.01351393444929272,62330940,0.0,-0.20108168673970706,-0.16810733487214258,1446,217.09,-0.09855702014403792,-0.006126779000429267,0.0,0.0,-0.5,-0.008723958333333314,-0.03956735643031978,-0.12411346057684772,-0.003440020215157133,-1.7574653216930298e-08,0.0,0.0,0.08992399671530468,-0.0015616543198823762,0.25963545,-0.043855941834964204,0.01,0.0035416634960307013,1.3521594403613446,-0.2696376646343601,0.0,0.0,0.0,0.5191906552755321,-0.00949259791718638,-0.08779380072516284,-93.33808954,0.026787093,0.3619277961552143,-0.011008674139156937,0.2,-34.07941932678223,1.0023949146270752,0.000268843746,-0.07144126296043396,13468,0.9975427389144897,0.231884765625
0.0,63.9568375,0.5902661825000001,-0.10707281008590785,0.0,-0.1377403604881754,-0.030049193402070802,-0.13787657056896185,236,2994,-0.013572526688221842,62349372,0.0,-0.2091426186308397,-0.1729633922430709,1452,215.68,-0.10392331686651693,-0.005747314940263989,0.0,0.0,-0.5,-0.008940972222222184,-0.04280432177643281,-0.12923562692271848,-0.0032023085911049368,-1.825536748513965e-08,0.0,0.0,0.08990584578069605,-0.001632986587813133,0.25971225,-0.04374567193034332,0.01,0.003841142635792494,1.4073213673294385,-0.2703249087532176,0.0,0.0,0.0,0.5187394357271219,-0.009862674861309678,-0.09154398997658178,-92.75497818999999,0.021908734,0.44476057440042494,-0.011544958781450987,0.2,-34.08026390075683,1.002278447151184,0.00026883452999999996,-0.11595030128955841,13472,0.9967259168624878,0.20926513671875
0.0,63.9683575,0.5902485185,-0.10710297977138285,0.0,-0.1356035507659451,-0.027625605066272946,-0.1371083658446932,237,2995,-0.012358744180851823,62367804,0.0,-0.2102383544622098,-0.16740232379811662,1458,214.21,-0.10461764386560077,-0.005743318980685867,0.0,0.0,-0.5,-0.008854166666666639,-0.042145354411337606,-0.12995650453942956,-0.0039759639548548505,-1.772140119501177e-08,0.0,0.0,0.09179375559015615,-0.0015575556603459656,0.25978905,-0.04336985866382808,0.01,0.0037255824944521817,1.4170169817046776,-0.2642679519853223,0.0,0.0,0.0,0.5188021365309927,-0.009562357899192143,-0.08901842296672571,-92.78538372000001,0.02849314,0.2751713879406452,-0.013342093117535115,0.2,-34.07827892303467,1.0022106170654297,0.000268825314,-0.2731950283050537,13476,0.9981198906898499,0.2270751953125
0.0,63.9798775,0.5902308545,-0.10709704710115754,0.0,-0.14231778819210683,-0.027744184193301363,-0.13674058540408532,238,2994,-0.01229255612674428,62386236,0.0,-0.2046717355050494,-0.1709133380208505,1464,212.5,-0.10282784846332764,-0.005815385218310005,0.0,0.0,-0.5,-0.008930121527777736,-0.0412072447255335,-0.12931037956363434,-0.0035028700492699028,-1.8217929926958257e-08,0.0,0.0,0.08923167576405795,-0.001584795703265008,0.25986585,-0.04407646020212669,0.01,0.0036463729306382853,1.3770301759477899,-0.2669898764228008,0.0,0.0,0.0,0.5190091502385382,-0.009639534543478505,-0.0898956524097003,-93.06218330000002,0.024551425,0.39657332450151445,-0.00823859879747033,0.2,-34.08164234161377,1.0023269653320312,0.000268816098,-0.22146636247634888,13480,0.997527003288269,0.25064697265625
0.0,63.9913975,0.5902131905,-0.10689825472464219,0.0,-0.13942893522823577,-0.02670770574221198,-0.13892479912806993,239,2994,-0.013178918649727065,62404668,0.0,-0.21358773319874644,-0.17513040709114563,1470,211.99,-0.10555087137305771,-0.006152833991014978,0.0,0.0,-0.5,-0.008973524305555515,-0.04291583921063681,-0.133116188736767,-0.003896265275460819,-1.834206823741696e-08,0.0,0.0,0.09149527367186558,-0.0016239243959918787,0.25994265,-0.04458558166107947,0.01,0.0036946582032315847,1.3976926351290992,-0.2719505401988885,0.0,0.0,0.0,0.5196610921520347,-0.009864617213348444,-0.0913701207776702,-93.26659429,0.02401257,1.3591493040323257,-0.00706053962931037,0.2,-34.07347946166992,1.001554012298584,0.000268806882,-0.017649859189987183,13484,0.9910672903060913,0.17718505859375
0.0,64.0029175,0.5901955265000001,-0.10691462193000896,0.0,-0.1395055694672076,-0.032404868808639485,-0.13626175485457145,240,2993,-0.013831723240501661,62423100,0.0,-0.20507593942744204,-0.17016144497415941,1477,216.38,-0.10194526524453858,-0.006159565536293218,0.0,0.0,-0.5,-0.008669704861111092,-0.04147203643621919,-0.12704169174850627,-0.003881339600788837,-1.830080763838761e-08,0.0,0.0,0.08799996751993056,-0.0015698579962123886,0.26001945,-0.04356902375969581,0.01,0.0036946587368018096,1.3816772384998806,-0.2645173304025615,0.0,0.0,0.0,0.5190645314314429,-0.00955574724426826,-0.0895355463612302,-93.85438745000002,0.020522969,2.008291685581207,-0.009770705387927592,0.2,-34.06901741027832,1.0013554096221924,0.000268797666,0.8935489654541016,13488,0.9864429235458374,0.189306640625
0.0,64.01443749999999,0.5901778625,-0.10698663414146693,0.0,-0.1377815618321666,-0.03121088966924966,-0.13612294639860673,241,2993,-0.013341543167674294,62441532,0.0,-0.20800759896032486,-0.16861750233891024,1483,214.56,-0.10289793014619197,-0.006677161098394393,0.0,0.0,-0.5,-0.008572048611111098,-0.04165301213691611,-0.12999092366061732,-0.005769352982183151,-1.785762910882352e-08,0.0,0.0,0.09103998510631935,-0.0015563081960351462,0.26009625,-0.044209139001160254,0.01,0.0037722408176503247,1.3845011344991223,-0.2648214558338629,0.0,0.0,0.0,0.5183549207277383,-0.009520182917752768,-0.08873355415554517,-93.51997114,0.021624764,0.34730177000164986,-0.016437427094206213,0.2,-34.073574447631835,1.0017049312591553,0.00026878845,-0.17708976566791534,13492,0.9975460767745972,0.2092041015625
0.0,64.0259575,0.5901601985,-0.10718506852559784,0.0,-0.1469310559308367,-0.031650785752557004,-0.13845091351559347,242,2993,-0.013767975272559043,62459964,0.0,-0.20565755729604038,-0.17762426047319152,1490,216.24,-0.10031104558547867,-0.006404634431958257,0.0,0.0,-0.5,-0.009071180555555511,-0.04116756466901663,-0.12998164829166256,-0.00728512050614788,-1.7848543213955324e-08,0.0,0.0,0.09048558182102381,-0.0016370179342008063,0.26017305,-0.045209995068346,0.01,0.0037179871837401558,1.380229196582559,-0.27528981557991933,0.0,0.0,0.0,0.5190719435077721,-0.009927076453460033,-0.09298156857972564,-93.14281673999999,0.026758026,1.2902730315923692,-0.006510195636656136,0.2,-34.07388324737549,1.001744031906128,0.000268779234,0.3690195679664612,13496,0.99156653881073,0.25509033203125
0.0,64.0374775,0.5901425345,-0.10697334029330918,0.0,-0.13704684722238836,-0.035029669390918027,-0.13615085307565097,243,2993,-0.014475029459895773,62478396,0.0,-0.20738120222043413,-0.1675636458927427,1496,216.12,-0.10144416582567636,-0.005722212810353342,0.0,0.0,-0.5,-0.008648003472222204,-0.042720201271919195,-0.12913433711475075,-0.004438405852357669,-1.7992914306175815e-08,0.0,0.0,0.09019724836376904,-0.0015718892520741575,0.26024985,-0.04366202205787207,0.01,0.00391275714759508,1.4126133701618426,-0.2584075999530788,0.0,0.0,0.0,0.5185906796325688,-0.009551398394009786,-0.08886733996619803,-93.23306769999998,0.025214741,0.16684777587652205,-0.018790533696301282,0.2,-34.07289409637451,1.0016719102859497,0.00026877001799999997,-0.30626729130744934,13500,0.9987362027168274,0.2095947265625
0.0,64.0489975,0.5901248705000001,-0.10713463796392846,0.0,-0.13540831685810764,-0.035252466897122185,-0.13295711344694305,244,2993,-0.013554352109268721,62496828,0.0,-0.207140577452608,-0.16541401551701065,1502,218.01,-0.09977109427725692,-0.0060292615559453125,0.0,0.0,-0.5,-0.008452690972222211,-0.040594889886191046,-0.12623924471351378,-0.005338772867681053,-1.8123922654033935e-08,0.0,0.0,0.09227595081905401,-0.0015535561766482923,0.26032665,-0.04370348831577812,0.01,0.003738061479654991,1.3900351853729704,-0.25900058495185885,0.0,0.0,0.0,0.5193698440622371,-0.009422050325568079,-0.08538263557302056,-93.08812897000001,0.026342813,1.1841291412711143,-0.004800130781950429,0.2,-34.08358955383301,1.0030810832977295,0.000268760802,0.07492554187774658,13504,0.9927986860275269,0.2380126953125
0.0,64.0605175,0.5901072065,-0.10692645780724085,0.0,-0.13983112694237224,-0.03142486588801542,-0.13518262826933194,245,2990,-0.013234800940457111,62515260,0.0,-0.20591459438957566,-0.17463881593077712,1510,217.3,-0.09954266918768179,-0.006147915713252901,0.0,0.0,-0.5,-0.008940972222222192,-0.040305964840735196,-0.12970674086849854,-0.007068603155025495,-1.7815444171402103e-08,0.0,0.0,0.09390759482741798,-0.0016315145783252036,0.26040345,-0.04449499307715319,0.01,0.0035850662162475702,1.3743643331862012,-0.271277601728168,0.0,0.0,0.0,0.5192116456761942,-0.009808551684347643,-0.0920281609360231,-92.86131031999999,0.026014581,0.08536857701838016,-0.016694036254193634,0.2,-34.08305721282959,1.0020487308502197,0.000268751586,-0.34190595149993896,13508,0.9993191957473755,0.22398681640625
0.0,64.0720375,0.5900895425,-0.10690629881582056,0.0,-0.1359096593465984,-0.0389414712523932,-0.1382346447922381,246,2989,-0.014469468582926007,62533692,0.0,-0.2110535923158153,-0.1736968339073701,1516,214.46,-0.10297238284454556,-0.0060094467308284705,0.0,0.0,-0.5,-0.008810763888888861,-0.04282305993860122,-0.13159911976406768,-0.005508445998804198,-1.7983412240700018e-08,0.0,0.0,0.09015352136137227,-0.0016233249395439303,0.26048025,-0.04477136846935578,0.01,0.0039529049924264354,1.4017930769268256,-0.2675389705796649,0.0,0.0,0.0,0.519063203970922,-0.009844996047646491,-0.08903553364807543,-93.57522768999999,0.025237545,0.08240076154470444,-0.018771157262381166,0.2,-34.07136974334717,1.0015418529510498,0.00026874237,-0.33790290355682373,13512,0.9993978142738342,0.25262451171875
0.0,64.08355750000001,0.5900718785,-0.10695521338433583,0.0,-0.14085552934845577,-0.03236929947410354,-0.13456424542266116,247,2989,-0.013157218413349861,62552124,0.0,-0.21014035227783215,-0.16940181356854142,1522,214.9,-0.10197748480592396,-0.00636345015483964,0.0,0.0,-0.5,-0.008745659722222195,-0.04119856715989837,-0.12934520611526218,-0.006455774479435617,-1.759438725517384e-08,0.0,0.0,0.09285720364519233,-0.0015953335298333454,0.26055705,-0.04396257386548935,0.01,0.0036816373984846803,1.4017572688359585,-0.2642946333613069,0.0,0.0,0.0,0.5183817934654706,-0.009626348257376413,-0.08761353183150447,-93.25778059,0.03272321,2.0839180767536165,-0.006402131251525134,0.2,-34.06923236846924,1.0016489028930664,0.000268733154,0.2151268720626831,13516,0.9864277243614197,0.2840576171875
0.0,64.0950775,0.5900542145000001,-0.10721111031646355,0.0,-0.13164657485878528,-0.03624477345810814,-0.13520467176725523,248,2989,-0.014343195526938265,62570556,0.0,-0.20846484937166224,-0.17043674555458743,1529,218.21,-0.10012023742025175,-0.005807931240497964,0.0,0.0,-0.5,-0.008572048611111095,-0.041269524266267475,-0.12673042907085563,-0.0046613970461051564,-1.772598002215874e-08,0.0,0.0,0.09173674219117633,-0.001593882416947811,0.26063385,-0.04437074615090818,0.01,0.00376735836875418,1.3826369291107952,-0.2707396837290125,0.0,0.0,0.0,0.5177008581868341,-0.009632847124442118,-0.0884909713773912,-93.159261,0.01896654,0.793897707760334,-0.012481922429287806,0.2,-34.070380973815915,1.0017821788787842,0.000268723938,-0.0033663809299468994,13520,0.9944956302642822,0.16875
0.0,64.10659749999999,0.5900365505,-0.10689669922104544,0.0,-0.13595929348035057,-0.037070583236612664,-0.1352442556413115,249,2989,-0.014859822721013593,62588988,0.0,-0.2047114805297626,-0.16872735000740027,1535,218.79,-0.09951936114142262,-0.006545894246656135,0.0,0.0,-0.5,-0.008951822916666631,-0.0412314993253545,-0.12759695076871286,-0.008093528673267049,-1.75788210341642e-08,0.0,0.0,0.09043554689656502,-0.0015962073944024847,0.26071065,-0.04463163593441377,0.01,0.0037169025809918013,1.3743258032273127,-0.2679696777797983,0.0,0.0,0.0,0.5178078334722979,-0.009650586533085167,-0.0907691408367482,-93.82521628,0.020492246,0.1650318443775177,-0.014569489052519202,0.2,-34.07525825500488,1.0018868446350098,0.00026871472199999996,-0.31453636288642883,13524,0.9983657598495483,0.193505859375
0.0,64.1181175,0.5900188865,-0.10710911498015621,0.0,-0.13004000065527924,-0.04007489624764257,-0.1343999551264,250,2988,-0.015389878884889185,62607420,0.0,-0.2054094434471603,-0.16476630254211125,1541,218.8,-0.09871001863961962,-0.006636679149166926,0.0,0.0,-0.5,-0.00846354166666665,-0.04070388396830253,-0.12517591579477674,-0.006265758722351235,-1.7292235043053397e-08,0.0,0.0,0.08988364956739744,-0.0015453469642130958,0.26078745,-0.0442281271789821,0.01,0.0036816378770810035,1.3732748408873636,-0.25790648761179713,0.0,0.0,0.0,0.519067171248967,-0.009386940876344063,-0.0864275755749672,-94.32310207,0.019661639,0.4962984800338745,-0.011741023790091277,0.2,-34.075387191772464,1.0019782781600952,0.000268705506,-0.18335403501987457,13528,0.9955146312713623,0.19853515625
0.0,64.1296375,0.5900012225,-0.1068716480652458,0.0,-0.13226128628393807,-0.03588544458709677,-0.13628884867691174,251,2989,-0.014414267401055744,62625852,0.0,-0.20628187075754706,-0.17069567075060868,1547,218.86,-0.09935108484945449,-0.006253154955994379,0.0,0.0,-0.5,-0.008832465277777752,-0.04151475962970811,-0.12770481657072252,-0.0058747900858518,-1.74220391816869e-08,0.0,0.0,0.09134184221769555,-0.0016061813123260992,0.26086425,-0.04426789417425456,0.01,0.003825409525436246,1.3840384556247871,-0.2666214195731867,0.0,0.0,0.0,0.5188942475527413,-0.009703578102549949,-0.08961396106301978,-93.32225367000001,0.02584524,0.6170452386140823,-0.014824845956172793,0.2,-34.08092002868652,1.0025880336761475,0.00026869629,-0.1632118821144104,13532,0.9956644773483276,0.22088623046875
0.0,64.14115749999999,0.5899835585000001,-0.1070748604528283,0.0,-0.13006309508397737,-0.03459084309026488,-0.13799112147357526,252,2988,-0.013712499788703604,62644284,0.0,-0.21087031141079923,-0.17093015765764838,1554,217.89,-0.10313781025387676,-0.006053014456153801,0.0,0.0,-0.5,-0.008767361111111085,-0.04246979349457995,-0.13027947431611617,-0.005655945822743074,-1.7938421012831576e-08,0.0,0.0,0.09091537305597829,-0.0015938529315148288,0.26094105,-0.04471067346986376,0.01,0.003869897110335943,1.4098660436011319,-0.26655985877514865,0.0,0.0,0.0,0.5190475323631167,-0.009731091459969225,-0.0873619594004509,-93.21160153,0.024795767,0.09317795261740684,-0.019321417913306504,0.2,-34.082954216003415,1.0023033618927002,0.000268687074,-0.33808034658432007,13536,0.9993546605110168,0.221240234375
0.0,64.1526775,0.5899658945,-0.1070638926302512,0.0,-0.13344082860657672,-0.03646857840108711,-0.1347358784287174,253,2988,-0.014183148172580533,62662716,0.0,-0.20424092978017908,-0.16515981553261075,1560,217.15,-0.09856609464961004,-0.006867793730293861,0.0,0.0,-0.5,-0.008572048611111095,-0.04161155440296073,-0.12644450900146945,-0.008109234791695723,-1.7169721758781145e-08,0.0,0.0,0.09074752752734781,-0.0015559170482505724,0.26101785,-0.04423070879561894,0.01,0.0037961125231554937,1.3801787519462014,-0.2564858250584492,0.0,0.0,0.0,0.5191499928795704,-0.009504081922964277,-0.08865418729154227,-93.34904025,0.024988305,0.0708088593557477,-0.017309413535986095,0.2,-34.06786346435547,1.0011414289474487,0.000268677858,-0.3471234440803528,13540,0.9994972944259644,0.24844970703125
0.0,64.1641975,0.5899482305,-0.10702232618096452,0.0,-0.13291604888859643,-0.035776678207112875,-0.13673133623473452,254,2987,-0.014741143903746787,62681148,0.0,-0.20454309285108932,-0.17189930986469745,1567,218.39,-0.0991217649888335,-0.006712132277777795,0.0,0.0,-0.5,-0.00885416666666664,-0.04139770115353067,-0.12937181660425906,-0.009736762779259467,-1.758290448275119e-08,0.0,0.0,0.08895522315151007,-0.0015959980794199842,0.26109465,-0.04455405232926117,0.01,0.0037391465480646324,1.3746783780451342,-0.27130635289302374,0.0,0.0,0.0,0.5190159130664946,-0.009700062958057268,-0.0897970763231351,-93.90312612,0.026806554,0.09791443198919296,-0.01790992891183123,0.2,-34.06828918457031,1.001970887184143,0.000268668642,-0.32941514253616333,13544,0.999346137046814,0.24100341796875
0.0,64.1757175,0.5899305665,-0.10699868623014805,0.0,-0.13515075336150095,-0.035222164030826016,-0.13611249243959822,255,2987,-0.014150867668730725,62699580,0.0,-0.20876256789944364,-0.1638513048500132,1573,217.72,-0.10298498323207685,-0.0064100421049714355,0.0,0.0,-0.5,-0.00860460069444443,-0.042727681101986936,-0.12920840545672496,-0.006999360403110523,-1.7555188032984718e-08,0.0,0.0,0.09040528692724831,-0.0015594238118937316,0.26117145,-0.04424387461695808,0.01,0.0037098491253952184,1.4022631805846464,-0.2624744161610375,0.0,0.0,0.0,0.5193132649620353,-0.009556807060208117,-0.08867837147875804,-93.44944330000003,0.026498428,0.32733391858637334,-0.005837090383283794,0.2,-34.07332344055176,1.001938819885254,0.000268659426,-0.2933933138847351,13548,0.9962507486343384,0.259423828125
0.0,64.18723750000001,0.5899129025000001,-0.107004120446458,0.0,-0.12953710263516052,-0.03705629312843218,-0.13646894116940517,256,2987,-0.014348214319195703,62718012,0.0,-0.20605346951830036,-0.17000043421940358,1579,218.64,-0.09951778997577174,-0.006183639738046711,0.0,0.0,-0.5,-0.008550347222222206,-0.0413592340165818,-0.12664092948801722,-0.006452625299063821,-1.7526698149460716e-08,0.0,0.0,0.09117830696793533,-0.0015897784689206766,0.26124825,-0.04414632556335997,0.01,0.003774411057949894,1.3814946754237436,-0.26502252569896617,0.0,0.0,0.0,0.5186192529668474,-0.00968751067677022,-0.08845920471560463,-93.33110805,0.03333619,0.16267825551331044,-0.013821826840285212,0.2,-34.079776763916016,1.0022449493408203,0.00026865020999999997,-0.3082357943058014,13552,0.998518168926239,0.230908203125
0.0,64.1987575,0.5898952385,-0.10683253839518121,0.0,-0.14111850431119177,-0.033737136909393825,-0.1381829547062357,257,2987,-0.013740848305234168,62736444,0.0,-0.20584351417339006,-0.17427658527949338,1585,215.86,-0.10061777097832036,-0.006974703268243991,0.0,0.0,-0.5,-0.00908203124999996,-0.041500876294704774,-0.13249296105968458,-0.010503241438975847,-1.7527747156183153e-08,0.0,0.0,0.09041384863806268,-0.0016115334441244155,0.26132505,-0.044774272774760766,0.01,0.003722327719313196,1.3737773742200612,-0.27581184797252545,0.0,0.0,0.0,0.5194851669938632,-0.009857997524484503,-0.09294219349679106,-94.18566707000002,0.028708061,0.18061025440692902,-0.01561096595833078,0.2,-34.08832988739014,1.0030467510223389,0.000268640994,-0.2964463531970978,13556,0.9986987113952637,0.2365966796875
0.0,64.21027749999999,0.5898775745,-0.10691659012184998,0.0,-0.13587485833111684,-0.03186364311707163,-0.13691073493039704,258,2988,-0.014012521535429793,62754876,0.0,-0.21056218283316216,-0.17091572757863244,1591,213.91,-0.10402317332483803,-0.006242316844866964,0.0,0.0,-0.5,-0.008854166666666637,-0.042758220999682364,-0.13185042426684587,-0.007509021311980498,-1.7210812680133364e-08,0.0,0.0,0.09140684821716259,-0.0015889294857645167,0.26140185,-0.04476631157203885,0.01,0.0037575921192506533,1.397560168529727,-0.26701845359327386,0.0,0.0,0.0,0.5196828626836668,-0.009731030381906982,-0.09095493744416282,-93.95429629,0.03321614,1.4423225402832032,-0.008222276251763106,0.2,-34.084278678894044,1.0024861097335815,0.000268631778,-0.07031753659248352,13560,0.9906602501869202,0.224560546875
0.0,64.2217975,0.5898599105,-0.10722357389410458,0.0,-0.13915914883197722,-0.033277048985187054,-0.1366048944924252,259,2988,-0.013709651780017238,62773308,0.0,-0.21209798476671035,-0.17200915370552058,1597,217.26,-0.10454989743264748,-0.006188599209070739,0.0,0.0,-0.5,-0.008572048611111088,-0.04305361590995087,-0.13230764242376147,-0.0072198657369714515,-1.6929295560647366e-08,0.0,0.0,0.09219883580057328,-0.0016069338006051306,0.26147865,-0.04324776309316044,0.01,0.003773868155096554,1.4210558472585784,-0.26557661966741164,0.0,0.0,0.0,0.5181998618850229,-0.009724946496186484,-0.0890857495674555,-93.00363690000002,0.021695692,2.214298939704895,-0.008995209378190339,0.2,-34.075379371643066,1.0017704963684082,0.000268622562,0.7061015367507935,13564,0.985320508480072,0.16416015625
0.0,64.2333175,0.5898422465000001,-0.1072048297688247,0.0,-0.13228207411717763,-0.02790029897176168,-0.13665015736886357,260,2988,-0.012409064466030233,62791740,0.0,-0.20562403741018634,-0.1716531000566313,1603,215.86,-0.10054929515169767,-0.005858854185959191,0.0,0.0,-0.5,-0.0086480034722222,-0.0406419606046574,-0.12652301736410887,-0.0061657624794896095,-1.7110388740885154e-08,0.0,0.0,0.09218366967605884,-0.0016031455207697132,0.26155545,-0.04407068398996208,0.01,0.0037516243561791876,1.3733458708292052,-0.27251419405989624,0.0,0.0,0.0,0.5194448998648655,-0.009731835588814316,-0.09056380927482992,-93.00767814,0.020539736,0.151159230992198,-0.01650419211946428,0.2,-34.07209949493408,1.0016230344772339,0.000268613346,-0.3150087594985962,13568,0.9986506104469299,0.16405029296875
0.0,64.2448375,0.5898245825,-0.10698541499992416,0.0,-0.13500451673652472,-0.03444258774338241,-0.13658180183089183,261,2988,-0.014299656660619399,62810172,0.0,-0.2077694525753861,-0.1679315139155929,1609,217.4,-0.10051908381765651,-0.006129236050043036,0.0,0.0,-0.5,-0.008745659722222195,-0.04220656277823745,-0.12831578479760972,-0.008422170438799326,-1.7272574465221367e-08,0.0,0.0,0.09077442558190271,-0.001598423316658814,0.26163225,-0.04385492099714918,0.01,0.0037939423863362107,1.3973852339509532,-0.26729782844463085,0.0,0.0,0.0,0.5193900523155877,-0.009701852509609823,-0.08889858356850439,-93.09373996000001,0.026838418,0.36056575924158096,-0.010998395609203727,0.2,-34.07822875976562,1.0022884607315063,0.00026860413,-0.07815873622894287,13572,0.9972875118255615,0.24434814453125
