reward_terms/hip_roll,time/fps,curriculum/ctrl_drop_prob,reward_terms/ang_xy,reward_terms/lat_vel,curriculum/stance_ratio,reward_terms/assist_pen,reward_terms/action_rate,time/iterations,reward_terms/stance_time,reward_terms/stance,time/time_elapsed,reward_terms/stop,curriculum/ctrl_jitter_ms,reward_terms/energy,reward_terms/upright,reward_terms/foot_ahead,reward_terms/fwd_speed,reward_terms/height,rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/clearance,reward_terms/time,reward_terms/alive,reward_terms/phase_contact,time/total_timesteps,reward_terms/residual,reward_terms/step_rate,reward_terms/vz,reward_terms/air_time,curriculum/sprint_dist_m,reward_terms/foot_slip,reward_terms/angmom,reward_terms/torque,rollout/ep_len_mean,reward_terms/coef_rate,reward_terms/motor_vel,curriculum/ent_coef,reward_terms/overrun,train/learning_rate,train/loss,train/clip_fraction,train/clip_range,train/approx_kl,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std
-0.3720801460902935,4530,0.0,-0.6900670464420289,-1.6945413644232827e-07,0.635851136,0.0,-0.11741393497170748,802,0.0,-0.14017190649089042,3262,0.0,0.0,-0.007660303035695898,-0.5724392152837745,0.0,-0.9274105033002699,-0.054718365787800066,-122.54413223000002,0.0615168,0.12718879906077674,-0.5,0.0,-0.21987467148245707,14782464,-0.10082560727098883,-0.006624348958333426,-0.44757384654623106,0.0002397998565963159,34.22752,-0.38739539704535036,-0.6063325126741504,-0.07120973858675977,90.62,-0.9371916078804219,-0.001566136179438375,0.01,0.0,0.00026308992,-0.3672853708267212,0.26646728515625,0.2,0.03460781,0.3991895318031311,20529,-0.01438546001445502,0.0021319475286873057,-34.091971969604494,1.0032329559326172
-0.3989935101095459,4530,0.0,-0.7008353685070505,-1.7977065173759841e-07,0.6358334720000001,0.0,-0.11707104809398361,803,0.0,-0.14097944481249708,3266,0.0,0.0,-0.008010975675821812,-0.5600697393049262,0.0,-0.9287713493874864,-0.05420861963115716,-123.79108142,0.0615936,0.12484792991447091,-0.5,0.0,-0.22243853931447713,14800896,-0.10047137451840803,-0.006738281250000096,-0.44407411568053506,0.00034505151173410315,34.23904,-0.3822690847068659,-0.5833037181086095,-0.07609845965215045,95.6,-0.9391409729906215,-0.001633232891220895,0.01,0.0,0.00026304383999999997,-0.36993148922920227,0.22705078125,0.2,0.027030012,0.3417990803718567,20533,-0.015292217524256557,0.0023210693732835354,-34.08724727630615,1.002969741821289
-0.3735028393926283,4530,0.0,-0.6900699352511935,-1.5582125091503668e-07,0.635815808,0.0,-0.11712840434861592,804,0.0,-0.13294765238592018,3270,0.0,0.0,-0.0076938936561342834,-0.5399480839748435,0.0,-0.900518579390919,-0.049254010615979775,-122.55796547,0.0616704,0.12447501909658916,-0.5,0.0,-0.22553936459088003,14819328,-0.10080335255314242,-0.006770833333333431,-0.4246495901615869,0.0003152121369364775,34.25056,-0.3881207889116829,-0.577108778093444,-0.0703578572452504,90.77,-0.9338054524391379,-0.0015697613788083554,0.01,0.0,0.00026299776,-0.3707147240638733,0.23948974609375,0.2,0.040215813,0.1747068166732788,20537,-0.015397155040409416,0.0027742017875425516,-34.08838882446289,1.0029733180999756
-0.3609275254230885,4530,0.0,-0.6784403532286855,-1.373919984870446e-07,0.635798144,0.0,-0.11661017861507426,805,0.0,-0.128219580519915,3274,0.0,0.0,-0.007625723832547563,-0.5467050349254311,0.0,-0.86238722594597,-0.04368139968445732,-120.97172229999998,0.0617472,0.12493666517526243,-0.5,0.0,-0.22945332990737363,14837760,-0.10086478090836032,-0.006713867187500097,-0.4000430200325289,0.0003564446330225716,34.26208,-0.3808137762605992,-0.5501622604961182,-0.07202163523075326,84.44,-0.9277887250280306,-0.0015149993212070856,0.01,0.0,0.00026295168,-0.3579294979572296,0.250439453125,0.2,0.030780261,0.04169183969497681,20541,-0.01319737141020596,0.0026154195016715675,-34.09236087799072,1.0035425424575806
-0.36846885502978455,4530,0.0,-0.6873148728449128,-1.439001577640734e-07,0.63578048,0.0,-0.11899807954555605,806,0.0,-0.12618992909132037,3279,0.0,0.0,-0.007591750465219694,-0.5340534252255423,0.0,-0.8544930413831224,-0.04491624970768419,-123.0870301,0.061824,0.1252157155243152,-0.5,0.0,-0.21977208555215816,14856192,-0.10083280214892744,-0.006681315104166759,-0.4168094532201409,0.000314669586562862,34.2736,-0.37317624451820275,-0.5738958208916622,-0.0696764656989807,92.85,-0.9204877518527526,-0.0015552199452909862,0.01,0.0,0.0002629056,-0.36082693934440613,0.24835205078125,0.2,0.028626043,0.3737447261810303,20545,-0.012844572705216706,0.0021629403927363455,-34.088609313964845,1.0028482675552368
-0.3759020407741426,4530,0.0,-0.7036425239336043,-1.6039157471549129e-07,0.6357628160000001,0.0,-0.11768620271820367,807,0.0,-0.12810692524995518,3283,0.0,0.0,-0.007649187149327988,-0.5413801320799121,0.0,-0.8683996022003186,-0.04924767530368389,-121.63434525000002,0.0619008,0.12632670299021714,-0.5,0.0,-0.22786180568762557,14874624,-0.1007734429105835,-0.006795247395833429,-0.4397370375961598,0.00016493021070750224,34.28512,-0.38437570007738003,-0.5964264332864466,-0.07050889271949062,87.06,-0.9388152047648344,-0.0015667820657118486,0.01,0.0,0.00026285952,-0.3622188866138458,0.2490966796875,0.2,0.031184614,0.46396273374557495,20549,-0.0137704455293715,0.0019504540949128568,-34.08054523468017,1.002441644668579
-0.38502996511022747,4530,0.0,-0.668174782588801,-1.6875585825550671e-07,0.635745152,0.0,-0.11753605914035682,808,0.0,-0.13680933087588487,3287,0.0,0.0,-0.007737280231257295,-0.5857462221118962,0.0,-0.9209819064379086,-0.052156913884719804,-122.67200309000002,0.0619776,0.1250723586029119,-0.5,0.0,-0.2203856387487722,14893056,-0.1010306954571554,-0.006193033854166742,-0.45735982475998,0.00038031615743724007,34.29664,-0.366280111932185,-0.6105269529937152,-0.07225562781471379,91.1,-0.9277326597783421,-0.0015674460966695278,0.01,0.0,0.00026281344,-0.37049466371536255,0.22645263671875,0.2,0.027534645,0.2729003429412842,20553,-0.015098677878268064,0.0025017202598974107,-34.08885955810547,1.0033633708953857
-0.37498867758938575,4530,0.0,-0.6772407594985239,-1.4789892956934402e-07,0.635727488,0.0,-0.1173465672743352,809,0.0,-0.12324226818553913,3291,0.0,0.0,-0.007854439610073084,-0.5511686932339885,0.0,-0.8378387557299605,-0.04939171438628694,-123.07341903000001,0.0620544,0.12601194455694287,-0.5,0.0,-0.23193318705948865,14911488,-0.1008670041418425,-0.006404622395833418,-0.42662910710638186,0.0002680116029094077,34.30816,-0.39328381046776173,-0.5903585635736667,-0.07252781198606609,92.74,-0.9253028682998491,-0.0016175417799381346,0.01,0.0,0.00026276736,-0.3630305230617523,0.24613037109375,0.2,0.030678773,0.5209845304489136,20557,-0.013572549750097095,0.001658939669141546,-34.09110336303711,1.0031756162643433
-0.37494291540216895,4530,0.0,-0.6967432754284923,-1.4443239028673732e-07,0.635709824,0.0,-0.11723239055208633,810,0.0,-0.1426873022290025,3295,0.0,0.0,-0.007785399601667732,-0.5599862475035904,0.0,-0.8854141912944539,-0.05269190262819315,-121.55648405999999,0.0621312,0.12394720332977711,-0.5,0.0,-0.22099553813194955,14929920,-0.10064423544516442,-0.006827799479166761,-0.43618349486007907,0.0002929682701101734,34.31968,-0.38872643074049423,-0.5922024413479997,-0.07284761907222108,86.75,-0.9144537274676604,-0.0015555674014021094,0.01,0.0,0.00026272128,-0.36703091859817505,0.2356201171875,0.2,0.027184794,0.34174615144729614,20561,-0.013128639431670308,0.002256355341523886,-34.087846183776854,1.00310218334198
-0.3835505391175516,4530,0.0,-0.6687865735647429,-1.4740043065293742e-07,0.6356921600000001,0.0,-0.11881144606746903,811,0.0,-0.11712521093077768,3299,0.0,0.0,-0.00763496750543408,-0.5006694996436466,0.0,-0.8673377642909056,-0.04877274943872275,-122.92245847999999,0.062208,0.12533857632685594,-0.5,0.0,-0.21690384128876766,14948352,-0.10047282328003357,-0.006640625000000092,-0.4228930148389351,0.00041883607951199845,34.331199999999995,-0.37224144304888696,-0.5069252976201057,-0.06943784712935427,92.26,-0.9252252336145479,-0.001575724555014583,0.01,0.0,0.0002626752,-0.3627145290374756,0.23916015625,0.2,0.032462806,0.409290611743927,20565,-0.013912127097137272,0.002125721384072676,-34.091284942626956,1.0033373832702637
-0.3937995142653865,4530,0.0,-0.689757293721846,-1.750820990426184e-07,0.635674496,0.0,-0.11777178939360626,812,0.0,-0.1421838558473184,3303,0.0,0.0,-0.007820612163716052,-0.5652659276648101,0.0,-0.9066741207144976,-0.056969217319801646,-123.34308275000004,0.0622848,0.1262155873815757,-0.5,0.0,-0.2163417931433285,14966784,-0.10075418816576502,-0.006762695312500098,-0.457152691629298,0.0002723518830154919,34.34272,-0.37032719133376074,-0.5818283943064436,-0.07271425821165359,93.86,-0.9154504158431833,-0.0015901393980213665,0.01,0.0,0.00026262912,-0.36776190996170044,0.242529296875,0.2,0.030833405,0.298742413520813,20569,-0.01435926677659154,0.0026410030492115765,-34.08818740844727,1.0029280185699463
-0.36684256936052173,4530,0.0,-0.6716880762452146,-1.4408482852837115e-07,0.635656832,0.0,-0.11705097447625956,813,0.0,-0.12748424565000316,3307,0.0,0.0,-0.007730144534170178,-0.5672291360222113,0.0,-0.8872946496978903,-0.05111661552048796,-122.07647859000001,0.0623616,0.12534500718806632,-0.5,0.0,-0.22720257802674126,14985216,-0.10098877774880637,-0.006949869791666765,-0.4387728312387061,0.00022894910782472126,34.354240000000004,-0.38813305011161303,-0.6133084216401898,-0.07167574930616714,88.77,-0.9239524586630252,-0.0015476060732659493,0.01,0.0,0.00026258304,-0.36351555585861206,0.261328125,0.2,0.03230799,0.40852969884872437,20573,-0.014533055806532502,0.0022338146402034907,-34.08417949676514,1.0027016401290894
-0.37098421264538295,4530,0.0,-0.6755298718891516,-1.524248809645747e-07,0.635639168,0.0,-0.11676584201260787,814,0.0,-0.12322154906920257,3311,0.0,0.0,-0.00771846717575882,-0.5377424889414697,0.0,-0.8177836582797758,-0.04725051087543595,-121.02768761999998,0.0624384,0.1236174497445562,-0.5,0.0,-0.2257903381077793,15003648,-0.10099057230563382,-0.006762695312500093,-0.4275197138964206,0.00031412709763066634,34.36576,-0.39409111078327047,-0.5761275496584425,-0.0722659739610352,84.53,-0.9229052323806108,-0.0015452715699063755,0.01,0.0,0.00026253695999999997,-0.35152414441108704,0.1871826171875,0.2,0.027618194,0.3376625180244446,20575,-0.004660319443792105,0.0034394834423437715,-34.07043876647949,1.0013333559036255
-0.35792690530263155,4530,0.0,-0.6525086286177554,-1.5339780725752453e-07,0.6356215040000001,0.0,-0.11808692895251115,815,0.0,-0.10627609079224289,3315,0.0,0.0,-0.007672239033293867,-0.5373731777519174,0.0,-0.8476217441771173,-0.04837275935877236,-121.12593642999998,0.0625152,0.12361427467005755,-0.5,0.0,-0.22861491316818508,15022080,-0.10094137685972088,-0.006901041666666765,-0.428219789776489,0.00026855421472444304,34.37728,-0.3846837807581343,-0.6086122451439918,-0.07073445887030533,84.95,-0.9310501521570619,-0.0015123321961968582,0.01,0.0,0.00026249088,-0.361713707447052,0.290478515625,0.2,0.03436599,0.05630367994308472,20579,-0.012096200487576425,0.00267462752526626,-34.086297035217285,1.0029938220977783
-0.3769291713746614,4530,0.0,-0.6813189225284632,-1.5952043778639572e-07,0.63560384,0.0,-0.11772998960911522,816,0.0,-0.12766364290188797,3319,0.0,0.0,-0.0078079464118796455,-0.5444032366722638,0.0,-0.8677440104878266,-0.047443445095849184,-123.21966871,0.062592,0.12206516730898526,-0.5,0.0,-0.23288039419424283,15040512,-0.10041744345187595,-0.006795247395833432,-0.4238771634961173,0.0002864577400032431,34.3888,-0.40043415452021947,-0.5786297800453777,-0.07220201650471056,93.27,-0.9383515253370938,-0.0015613709563444358,0.01,0.0,0.0002624448,-0.3623295724391937,0.2585693359375,0.2,0.03432222,0.39210599660873413,20583,-0.013754422520287335,0.002386198443127796,-34.09034957885742,1.003005027770996
-0.3778424928238333,4530,0.0,-0.701229109592938,-1.82019366043569e-07,0.635586176,0.0,-0.11637899988705461,817,0.0,-0.12915848883265518,3323,0.0,0.0,-0.007833674346268603,-0.5600773191132367,0.0,-0.8609942747615347,-0.05400775380722685,-122.90317486,0.0626688,0.12526753239516542,-0.5,0.0,-0.22569619406768948,15058944,-0.10104591679039973,-0.006876627604166768,-0.43662901581023633,0.00027289447219421464,34.40032,-0.37953884101275454,-0.6434531828926555,-0.07280795279001494,92.1,-0.9250269258415909,-0.0015949622635823718,0.01,0.0,0.00026239872,-0.3689272701740265,0.25335693359375,0.2,0.030898515,0.5187907218933105,20587,-0.013993834215216338,0.0020538622746244075,-34.08410205841064,1.0025514364242554
-0.38176008121356475,4530,0.0,-0.7050071065638603,-1.7953595049693115e-07,0.635568512,0.0,-0.11764454577379452,818,0.0,-0.14791818609534962,3328,0.0,0.0,-0.007829427542459539,-0.5795293667610177,0.0,-0.9306608240494043,-0.05304742593280428,-122.19707265999998,0.0627456,0.1273973282688617,-0.5,0.0,-0.2167539954188269,15077376,-0.10081866570563522,-0.006486002604166755,-0.4480618354173387,0.00019151425415960452,34.41184,-0.3684067033601028,-0.621583951396704,-0.07278276827164148,89.28,-0.9420722268214929,-0.0015747359069846504,0.01,0.0,0.00026235264,-0.3636092245578766,0.24635009765625,0.2,0.029726375,0.31685107946395874,20591,-0.013543244730681182,0.002091045753331855,-34.082130432128906,1.0025932788848877
-0.40885719955705624,4530,0.0,-0.711642132836049,-1.583938504777511e-07,0.6355508480000001,0.0,-0.11775517269744284,819,0.0,-0.15131156048732342,3332,0.0,0.0,-0.007900530677886397,-0.5913110751626566,0.0,-1.007487973100934,-0.05656826132932453,-124.32077093,0.0628224,0.13006852235135002,-0.5,0.0,-0.22316101589090154,15095808,-0.10104038558302268,-0.0065022786458334226,-0.48270103829080707,0.00019585456013576023,34.42336,-0.3646027025385173,-0.6442479524110447,-0.07370707196949446,97.76,-0.9371866134909622,-0.0016726322734100247,0.01,0.0,0.00026230656,-0.36788639426231384,0.23294677734375,0.2,0.030804103,0.3065902590751648,20595,-0.014799264073371888,0.0020907833240926266,-34.086215019226074,1.0029540061950684
-0.38474970559499505,4530,0.0,-0.7087282591454178,-1.4817659511010595e-07,0.635533184,0.0,-0.1187128227050385,820,0.0,-0.13525106270775278,3336,0.0,0.0,-0.007750985790933956,-0.5454353433981025,0.0,-0.8942913720818092,-0.05030639835895538,-122.31389055,0.0628992,0.12474172440857566,-0.5,0.0,-0.2305149839848323,15114240,-0.10082189819292219,-0.006722005208333433,-0.42158288863655424,0.00029568079884888395,34.43488,-0.3809073103889998,-0.6047242123515092,-0.0705140483527207,89.72,-0.9458600777992766,-0.0015948562006649514,0.01,0.0,0.00026226048,-0.3609102964401245,0.255810546875,0.2,0.0294523,0.5814897418022156,20599,-0.012113837478682398,0.0013053632632363588,-34.08637256622315,1.002760887145996
-0.3739137736807069,4530,0.0,-0.6777339929096629,-1.3164454658722505e-07,0.63551552,0.0,-0.11643059349585642,821,0.0,-0.1459990993751305,3340,0.0,0.0,-0.007687026165403266,-0.5156306291565361,0.0,-0.8459036034003171,-0.04448657372499522,-121.68179735,0.062976,0.125028318017825,-0.5,0.0,-0.22664778719110482,15132672,-0.10083841594145343,-0.006949869791666771,-0.40774503074196583,0.0002853726715936015,34.4464,-0.3829587210590358,-0.5575845929189441,-0.07074193500386002,87.24,-0.928760666451372,-0.0015717379958697596,0.01,0.0,0.0002622144,-0.36678290367126465,0.2461669921875,0.2,0.030689588,0.25323009490966797,20603,-0.012887087877606973,0.002336613286752254,-34.08331069946289,1.0027294158935547
-0.355400050692169,4530,0.0,-0.666209661911932,-1.685887078658103e-07,0.635497856,0.0,-0.11604262036116585,822,0.0,-0.10850955858018545,3344,0.0,0.0,-0.007622419232500665,-0.5702071067311418,0.0,-0.8227079313565016,-0.0500245009091789,-121.56436547,0.0630528,0.12533560635004742,-0.5,0.0,-0.2204348405049442,15151104,-0.10121603136338846,-0.006917317708333436,-0.4491693375692319,0.00017415323074803583,34.45792,-0.3960937753389049,-0.6478765075642039,-0.07078933003831898,86.64,-0.9233992773617905,-0.0015401439504846943,0.01,0.0,0.00026216832,-0.3597489595413208,0.20736258370535715,0.2,0.031856872,0.3305933475494385,20606,-0.009614593000151217,0.0027440269228204022,-34.077376229422434,1.0019176006317139
-0.3856066823959145,4530,0.0,-0.7025916554158417,-1.6785157883304115e-07,0.635480192,0.0,-0.11995550777222411,823,0.0,-0.13861368318344633,3348,0.0,0.0,-0.007912544623403857,-0.5581426544960827,0.0,-0.914582112105557,-0.04782255405743537,-122.24841368000001,0.0631296,0.12789514176286523,-0.5,0.0,-0.2220854554693144,15169536,-0.10115359642931607,-0.0067057291666667625,-0.4482882413346779,0.00030761659986132547,34.46944,-0.3772822018797466,-0.5903073762881744,-0.07367872250757489,89.49,-0.9474885438462769,-0.0016012198437336026,0.01,0.0,0.00026212224,-0.3651217520236969,0.25845947265625,0.2,0.032968376,0.4447399377822876,20610,-0.014194320800015703,0.002032623434206471,-34.08651866912842,1.002826452255249
-0.38539323134328146,4530,0.0,-0.6849417628791202,-1.6038054819906543e-07,0.635462528,0.0,-0.11917547517516423,824,0.0,-0.13464073764561055,3352,0.0,0.0,-0.00785631157728912,-0.5466859395390574,0.0,-0.8885722950199035,-0.0514934331503975,-121.86487121,0.0632064,0.1271541572896837,-0.5,0.0,-0.22171944783461964,15187968,-0.10071848489166166,-0.006632486979166761,-0.44404722204248775,0.00020941795729514625,34.480959999999996,-0.3723928203803084,-0.5996496536999298,-0.07228870958041923,87.95,-0.9379476490289531,-0.0015839151759439183,0.01,0.0,0.00026207616,-0.3676789700984955,0.2261691623263889,0.2,0.032993056,0.32660752534866333,20614,-0.013398756286025874,0.002337850442725337,-34.08099661933051,1.0022170543670654
-0.3723128456601958,4530,0.0,-0.7146101101270451,-1.457959843441857e-07,0.635444864,0.0,-0.11801379859845856,825,0.0,-0.129326331013906,3356,0.0,0.0,-0.007755093089857485,-0.5661005285364488,0.0,-0.874677058187343,-0.05205100113472123,-122.93489753999998,0.0632832,0.12930274573077696,-0.5,0.0,-0.2199651714837966,15206400,-0.10106203688559796,-0.006241861979166745,-0.43457588763628313,0.0003385410721724232,34.49248,-0.38087313942580375,-0.6239159412792293,-0.07477637430918135,92.18,-0.93858133648166,-0.001572778372561961,0.01,0.0,0.00026203007999999996,-0.37031835317611694,0.24266357421875,0.2,0.030368522,0.5281240344047546,20618,-0.01628265748731792,0.001899392664199695,-34.08219909667969,1.0025770664215088
-0.380269824354289,4530,0.0,-0.685771701865409,-1.757562159119712e-07,0.6354272,0.0,-0.11686308881660709,826,0.0,-0.12071786686357533,3360,0.0,0.0,-0.00787917722063877,-0.5426902777743314,0.0,-0.8516376313959573,-0.05012253436222976,-122.01676935000002,0.06336,0.1257631729234116,-0.5,0.0,-0.21952515625592514,15224832,-0.10094720401369774,-0.006844075520833435,-0.4190790356028955,0.00032280748321985203,34.504,-0.368299667556185,-0.5802388098184849,-0.07308379035971983,88.61,-0.9232695169471378,-0.00156978862580419,0.01,0.0,0.000261984,-0.36456820368766785,0.2240478515625,0.2,0.029087683,0.49341481924057007,20622,-0.013482446805574,0.0015216736908769235,-34.084636497497556,1.0026054382324219
-0.37494507883570827,4530,0.0,-0.6814913797581031,-1.6867864468232464e-07,0.635409536,0.0,-0.11878644818797773,827,0.0,-0.11917794243842983,3364,0.0,0.0,-0.00793372692221448,-0.5475654226330557,0.0,-0.8352409396384236,-0.05078144544351677,-122.09871744,0.0634368,0.12456054399376001,-0.5,0.0,-0.22609606277255725,15243264,-0.10103791980684274,-0.006689453125000093,-0.44493394962219973,0.0003162971988786012,34.51552,-0.3838083435198762,-0.6158593652345079,-0.07419242038309422,88.76,-0.9286173040145224,-0.0015760832632857305,0.01,0.0,0.00026193791999999997,-0.36485764384269714,0.27840576171875,0.2,0.03229477,0.009164094924926758,20626,-0.013441519194748253,0.00293290481204167,-34.08553485870361,1.0030003786087036
-0.372628497302484,4530,0.0,-0.6834172878157523,-1.666325777412621e-07,0.635391872,0.0,-0.11718249467108414,828,0.0,-0.12439239137850527,3368,0.0,0.0,-0.007895263661515148,-0.5799978560923855,0.0,-0.8972497238700333,-0.05674133908767869,-122.21198945,0.0635136,0.12892012411136314,-0.5,0.0,-0.2149055652575585,15261696,-0.10109688767256406,-0.006404622395833416,-0.470455355765741,0.00024142740747063525,34.52704,-0.3896204262677038,-0.6577418551831647,-0.07262547172025269,89.3,-0.935751242251997,-0.0016056004519369753,0.01,0.0,0.00026189184,-0.3610985577106476,0.23917236328125,0.2,0.026414836,0.533171534538269,20630,-0.01347579702269286,0.0017555524420458824,-34.08944320678711,1.0029199123382568
-0.3402484438944508,4530,0.0,-0.7003556031634334,-1.5878519500246028e-07,0.635374208,0.0,-0.11636968328586428,829,0.0,-0.09424388694263905,3372,0.0,0.0,-0.007725016221165569,-0.530155673048287,0.0,-0.8029717450972866,-0.047597142455219746,-120.44330642999999,0.0635904,0.12309322464837852,-0.5,0.0,-0.22369303064405285,15280128,-0.10090606895149817,-0.00696614583333344,-0.4192141299572961,0.0002490229704158588,34.538560000000004,-0.3968853553635371,-0.5878041413632492,-0.07208390796914337,82.27,-0.9133114333326025,-0.0015394805918114054,0.01,0.0,0.00026184575999999997,-0.3674720823764801,0.23553466796875,0.2,0.02953501,0.41987329721450806,20634,-0.013255390385165811,0.0019789479265455157,-34.08083992004394,1.0023634433746338
-0.3755668550850755,4530,0.0,-0.7102530160645901,-1.3516374614825222e-07,0.635356544,0.0,-0.1187249388886981,830,0.0,-0.1203270670571935,3376,0.0,0.0,-0.007926689292547974,-0.5481637609776544,0.0,-0.8716395925572624,-0.05443454428000262,-122.44845939999999,0.0636672,0.1268748477054443,-0.5,0.0,-0.21642645699842775,15298560,-0.10102451283671256,-0.006518554687500087,-0.4454515943630293,0.0003190098343313568,34.55008,-0.3770467782495605,-0.6298569186894414,-0.07349257061105734,90.31,-0.9385301195596537,-0.0016321955168795736,0.01,0.0,0.00026179968,-0.36757779121398926,0.2589111328125,0.2,0.031144088,0.6551529169082642,20638,-0.013418262312188744,0.0015399252646602691,-34.0837064743042,1.002707839012146
-0.40141638166094645,4530,0.0,-0.6814943238074664,-1.8381214487607328e-07,0.63533888,0.0,-0.11703372905806275,831,0.0,-0.11986232662167914,3380,0.0,0.0,-0.007914991244959112,-0.5844265164871703,0.0,-0.9528057059715207,-0.057371234219753875,-122.4174837,0.063744,0.12936884206301805,-0.5,0.0,-0.21743739919428223,15316992,-0.10099803183047745,-0.006396484375000085,-0.47323024489227056,0.00026312882740360993,34.5616,-0.3659073029071001,-0.630957856489251,-0.07590779579092746,90.24,-0.9267650386889614,-0.0016341099275556888,0.01,0.0,0.0002617536,-0.3708418607711792,0.2384765625,0.2,0.032902822,0.3384796380996704,20642,-0.013245221663964912,0.0019529451557900757,-34.090534400939944,1.003286361694336
-0.3892453093819655,4530,0.0,-0.6865040225295747,-1.7269979514200696e-07,0.635321216,0.0,-0.1156553164837258,832,0.0,-0.11413276707549455,3385,0.0,0.0,-0.007939438328230611,-0.5850309844998923,0.0,-0.9391490891079007,-0.05669842836712196,-122.17870570999999,0.0638208,0.1292009675169462,-0.5,0.0,-0.21078121308269915,15335424,-0.1010941244472487,-0.006209309895833413,-0.4861074783327706,0.00016113245187120305,34.57312,-0.3683803784877754,-0.6322372384510339,-0.07424917896994415,89.17,-0.9142785428290199,-0.0015984738927175312,0.01,0.0,0.00026170752,-0.3633389472961426,0.26015625,0.2,0.035315238,0.4361990690231323,20646,-0.0149945885874331,0.0021012843179050835,-34.090501594543454,1.0033180713653564
-0.3903263158005262,4530,0.0,-0.7088019154415619,-1.81546238654546e-07,0.635303552,0.0,-0.11660717716996717,833,0.0,-0.1208603463085532,3389,0.0,0.0,-0.00801786111821668,-0.5750054200248447,0.0,-0.8942923288419862,-0.05308365862713547,-122.66188177,0.0638976,0.12661487237715144,-0.5,0.0,-0.22514416462358186,15353856,-0.10083699360886836,-0.006819661458333432,-0.44352463362952027,0.0002973084305671768,34.58464,-0.37657514391136004,-0.623087037810039,-0.07797655758705677,91.17,-0.9296108454381833,-0.0016236837596936176,0.01,0.0,0.00026166144,-0.36453738808631897,0.24072265625,0.2,0.029948313,0.63089519739151,20650,-0.014028292987495661,0.0014885773125570267,-34.09038600921631,1.0030741691589355
-0.3569571956730004,4530,0.0,-0.6997468260774985,-1.4486912348598512e-07,0.635285888,0.0,-0.11644017870250939,834,0.0,-0.1126669283674334,3393,0.0,0.0,-0.007816979499114028,-0.5752332703320964,0.0,-0.8528430854385696,-0.04956953115344807,-121.20719675999999,0.0639744,0.12719433513451425,-0.5,0.0,-0.22213611868518857,15372288,-0.1008278863696595,-0.00656738281250009,-0.4454784723277742,0.000220268592885178,34.59616,-0.3699726996733994,-0.6449237428269053,-0.07510689140997819,85.33,-0.9201409333158972,-0.0016052808720517355,0.01,0.0,0.00026161536,-0.36471298336982727,0.27607421875,0.2,0.031418674,0.4618414044380188,20654,-0.013321282877586781,0.0019525333773344755,-34.08050270080567,1.0022716522216797
-0.38103977771200975,4529,0.0,-0.6863563730983263,-1.5216386943970622e-07,0.635268224,0.0,-0.11723413948582165,835,0.0,-0.10898100808612755,3397,0.0,0.0,-0.0076794627385700365,-0.5378076672794401,0.0,-0.8235363386447658,-0.04876805644453813,-121.56495777999999,0.0640512,0.12470100040166157,-0.5,0.0,-0.21833693738374257,15390720,-0.10078234437977675,-0.006819661458333428,-0.4277681719721669,0.0002327468698947794,34.60768,-0.36744464482676475,-0.5813377713474316,-0.07142617320059158,86.82,-0.9136164956948161,-0.0015574680702685369,0.01,0.0,0.00026156928,-0.3626982867717743,0.25386962890625,0.2,0.034264334,0.4578540325164795,20658,-0.014139432983938605,0.0018337793793762104,-34.0832218170166,1.0028455257415771
-0.3910184706823494,4529,0.0,-0.700719341215883,-2.1192520211468678e-07,0.63525056,0.0,-0.11701925850952584,836,0.0,-0.1306177624187826,3401,0.0,0.0,-0.008009465807334937,-0.5533950673853261,0.0,-0.8974434569753131,-0.05131042733627597,-123.10418737,0.064128,0.12590114045417336,-0.5,0.0,-0.21821328984052643,15409152,-0.10046432621394737,-0.006860351562500102,-0.443361639942206,0.00010525143200842042,34.6192,-0.3745914383414225,-0.6183118167697438,-0.07486085105514013,92.89,-0.9246650682834073,-0.0016089783147466173,0.01,0.0,0.0002615232,-0.3662988245487213,0.239306640625,0.2,0.02716951,0.4678844213485718,20662,-0.014293378422735259,0.0020523297309409825,-34.09060535430908,1.0032551288604736
-0.36246570431755987,4529,0.0,-0.6723106613151546,-1.5278811366332624e-07,0.635232896,0.0,-0.11903723702419551,837,0.0,-0.10977209410309513,3405,0.0,0.0,-0.007721909414969972,-0.5349404735673129,0.0,-0.8597837223955179,-0.0478097429238369,-123.14025952,0.0642048,0.12555069967322635,-0.5,0.0,-0.2236520100002498,15427584,-0.10078008052757065,-0.006909179687500103,-0.41535883378749777,0.00025499081109753915,34.63072,-0.37722721445665536,-0.5573406057993754,-0.07331409237158966,93.11,-0.9192675291688794,-0.0015381950371166847,0.01,0.0,0.00026147712,-0.36723899841308594,0.2212890625,0.2,0.027334139,0.6413455009460449,20666,-0.014473854808602481,0.001639989041723311,-34.08515167236328,1.0026291608810425
