reward_terms/air_time,reward_terms/stance_time,curriculum/stance_ratio,reward_terms/assist_pen,reward_terms/time,reward_terms/hip_roll,reward_terms/step_rate,reward_terms/upright,reward_terms/coef_rate,curriculum/swing_frac_min,reward_terms/action_rate,curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,rollout/ep_rew_mean,reward_terms/track_yaw,reward_terms/clearance,reward_terms/angmom,reward_terms/stance,ankle/ankle_defl_peak,time/iterations,reward_terms/motor_vel,curriculum/cmd_scale,reward_terms/height,time/fps,curriculum/dr_scale,reward_terms/stand,reward_terms/vz,reward_terms/residual,reward_terms/alive,reward_terms/overrun,est/vel_rmse,reward_terms/phase_contact,curriculum/ent_coef,curriculum/ctrl_jitter_ms,rollout/ep_len_mean,reward_terms/foot_slip,curriculum/swing_frac_mean,reward_terms/stand_drift,time/total_timesteps,reward_terms/ang_xy,reward_terms/torque,ankle/ankle_spring_trq_peak,reward_terms/lat_vel,reward_terms/track_lin,reward_terms/foot_ahead,reward_terms/imp_rate,reward_terms/energy,reward_terms/residual_rate,reward_terms/fwd_speed,reward_terms/stop,curriculum/ctrl_drop_prob,reward_terms/duty_sym,curriculum/eff_scale,time/time_elapsed,train/loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl,train/value_loss,curriculum/ctrl_jitter_ms_progress,curriculum/dr_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress
2.4956495811541874e-05,-0.0003181945907676385,0.6991951359999999,0.0,0.0,-0.05007570239700091,-0.013563368055555254,-2.4947173503867115e-07,-1.3507447219873685,0.2241753472222222,-0.24235740271774933,0.20898530353718417,0.0,2520.5380505600006,1.9997810729834964,0.012163172354947866,-0.10606095292590785,-0.01381143052353938,0.5038315521366777,150,-8.212765481309402e-06,0.5,-0.0011310441583589077,5875,0.030182399999999936,0.7021738363175705,-0.01886387634792783,-0.06700208711672845,0.0,0.0,0.5665495855560686,-0.1051678395209627,0.009572377600000001,0.12072959999999974,8870.35,-0.9202865967777818,0.2737901475694444,-0.21393947206909875,2764800,-2.0675325919405492e-05,-0.001174354180295199,0.0,-5.249765227948061e-08,1.673512464546495,0.0,-0.04059659283517117,-8.460772967527705e-05,0.0,0.0,0.0,0.0015091199999999968,-0.0006505277816269452,0.003521280000000004,470,52.44304275512695,-42.575796127319336,-0.030793486209586263,596,0.000294507264,0.2,0.09605712890625,0.9172728657722473,1.000801682472229,0.01314846,117.10338973999023,0.030182399999999936,0.030182399999999936,0.030182399999999936,0.010060800000000012,0.010060800000000012
4.286016337573528e-05,-0.003129193633665434,0.699188992,0.0,0.0,-0.04940904070330032,-0.01374782986111081,-2.614054373831436e-07,-1.344906360317636,0.2070855034722222,-0.24226175829725324,0.23294141355962428,0.0,2520.5380505600006,1.9997697956515945,0.014000135113553339,-0.11244968763916237,-0.012821307182114054,0.4983144276261581,151,-8.331666071670404e-06,0.5,-0.0012604559965802983,5876,0.030412799999999934,0.6518077325984162,-0.01927854870104887,-0.06704941144020503,0.0,0.0,0.581627084588538,-0.12164087224781094,0.00956942848,0.12165119999999974,8870.35,-0.9304630681971309,0.2671169704861111,-0.1801717283297334,2783232,-2.2054929946899396e-05,-0.001268743633183203,0.0,-5.588051165608059e-08,1.6240031784202287,0.0,-0.040532810225524546,-8.654728126519475e-05,0.0,0.0,0.0,0.0015206399999999967,0.0,0.003548160000000004,473,44.50669479370117,-42.57635078430176,-0.027460756024811416,600,0.0002944704,0.2,0.06744384765625,0.9195511341094971,1.0008049011230469,0.010937067,118.23116569519043,0.030412799999999934,0.030412799999999934,0.030412799999999934,0.010137600000000012,0.010137600000000012
6.998682511039078e-05,-0.0014640234504541797,0.699182848,0.0,0.0,-0.05682935970471478,-0.013454861111110833,-2.5535353526507545e-07,-1.341572883313343,0.1950412326388889,-0.24141128438957551,0.2265478236578547,0.0,2520.5380505600006,1.999757546762756,0.01981760268937038,-0.12154674057091909,-0.012672048283417973,0.4982548081996607,152,-8.625997937033593e-06,0.5,-0.0016180581885131774,5878,0.030643199999999933,0.5609627283028981,-0.019024543243317385,-0.06693991415002604,0.0,0.0,0.6147803432628743,-0.13032102255202252,0.00956647936,0.12257279999999973,8870.35,-0.9082017821616769,0.2832573784722222,-0.19660972966440288,2801664,-2.16455413943259e-05,-0.0012619223114654083,0.0,-6.212027289708154e-08,1.7229678726668172,0.0,-0.04012399602356498,-8.829722407765227e-05,0.0,0.0,0.0,0.0015321599999999968,0.0,0.003575040000000004,476,49.18531799316406,-42.579766845703126,-0.03291529112029821,604,0.000294433536,0.2,0.09127197265625,0.9304684400558472,1.0011162757873535,0.014260354,106.83827896118164,0.030643199999999933,0.030643199999999933,0.030643199999999933,0.010214400000000012,0.010214400000000012
1.0850674395139018e-05,-0.004838989832529074,0.699176704,0.0,0.0,-0.05535377440605981,-0.01378038194444414,-2.573489669431483e-07,-1.3311727461143543,0.1884223090277778,-0.24500679370882242,0.1925421375437055,0.0,2580.13301859,1.9997587916057813,0.015240803987588715,-0.1194543754696846,-0.014154390241218978,0.4982975842035138,153,-8.77642684351365e-06,0.5,-0.0014503215995369855,5878,0.03087359999999993,0.6150692141756559,-0.016426206847389765,-0.06729675546441553,0.0,0.0,0.5842332596671941,-0.11349201653204455,0.00956353024,0.12349439999999973,8981.71,-0.9206051569341321,0.26936848958333337,-0.18023869937286252,2820096,-2.127661840214747e-05,-0.0012824217335251004,0.0,-5.8541693194715385e-08,1.8073582202331133,0.0,-0.04050962220750314,-8.948034510454839e-05,0.0,0.0,0.0,0.0015436799999999967,0.0,0.003601920000000004,479,40.20166778564453,-42.5853271484375,-0.034564123867312446,608,0.00029439667199999996,0.2,0.10140380859375,0.9391900300979614,1.0013010501861572,0.0150491465,88.95455627441406,0.03087359999999993,0.03087359999999993,0.03087359999999993,0.010291200000000012,0.010291200000000012
6.239135594417651e-05,-0.005642896558533216,0.69917056,0.0,0.0,-0.05397207703647314,-0.013476562499999711,-2.580887708144977e-07,-1.3275972061794503,0.2160915798611111,-0.2431322821144126,0.21210100698670564,0.0,2620.68520836,1.9997634939729316,0.011687565408176524,-0.11769645878997768,-0.009325746000846903,0.4982595438840033,154,-8.47499823742295e-06,0.5,-0.0013494041483397932,5878,0.03110399999999993,0.6292829640364576,-0.01756788864507456,-0.06703818257775121,0.0,0.0,0.5847563728207057,-0.09467200814099194,0.00956058112,0.12441599999999972,9086.2,-0.8987652711123203,0.27718098958333337,-0.15375144808080932,2838528,-2.209470453118042e-05,-0.0012638685138621549,0.0,-5.563458405579015e-08,1.7172119267992605,0.0,-0.040519140734342825,-8.762515872202346e-05,0.0,0.0,0.0,0.0015551999999999966,0.0,0.003628800000000004,482,45.333534240722656,-42.58421669006348,-0.03160747195943259,612,0.000294359808,0.2,0.10023193359375,0.9338926076889038,1.001144528388977,0.013301569,96.62519836425781,0.03110399999999993,0.03110399999999993,0.03110399999999993,0.010368000000000013,0.010368000000000013
4.068999745262166e-05,-0.0007268574748498698,0.6991644159999999,0.0,0.0,-0.04811876845206616,-0.013563368055555256,-2.500201858947105e-07,-1.3418628101248578,0.2305230034722222,-0.2451581087674048,0.30691599218919513,0.0,2630.7430978800003,1.99978049440987,0.012012736749103036,-0.11810007655791971,-0.013961474136735683,0.49827711564433697,155,-8.734775325689838e-06,0.5,-0.0009083839932649514,5878,0.03133439999999993,0.7082209961833557,-0.017752073505720233,-0.06733924512406722,0.0,0.0,0.5532901786680581,-0.08283556901807147,0.009557632,0.12533759999999972,9086.2,-0.9242859876913813,0.2728135850694444,-0.2078890967897689,2856960,-2.1319308399470448e-05,-0.0012260510283418544,0.0,-5.417001654504674e-08,1.6766290553486949,0.0,-0.040182829694580334,-8.994269228277417e-05,0.0,0.0,0.0,0.0015667199999999965,-1.9243026109512507e-05,0.003655680000000004,486,37.767581939697266,-42.58067283630371,-0.02863144491566345,616,0.000294322944,0.2,0.07498779296875,0.9308809638023376,1.000906229019165,0.011872567,96.86017532348633,0.03133439999999993,0.03133439999999993,0.03133439999999993,0.010444800000000013,0.010444800000000013
2.170131968644758e-05,-0.003319760949428504,0.6991582719999999,0.0,0.0,-0.048370595408132454,-0.014301215277777437,-2.484650813910863e-07,-1.3397062878486798,0.2333441840277778,-0.24590943325064518,0.20915259375343115,0.0,2718.11349401,1.999790679456507,0.012667715038592223,-0.1158074725234694,-0.011664247225637003,0.5023090389627941,156,-8.744070111981806e-06,0.5,-0.001026456954291413,5876,0.03156479999999993,0.723342356698262,-0.01701290433313189,-0.06741557277703752,0.0,0.0,0.5694881909580352,-0.09193565816026922,0.00955468288,0.1262591999999997,9217.34,-0.8806008580308359,0.274169921875,-0.1631187341877016,2875392,-2.0551670604321175e-05,-0.0012271435808383722,0.0,-5.248639165368555e-08,1.8517575391677599,0.0,-0.04036164163970499,-8.827088940766947e-05,0.0,0.0,0.0,0.0015782399999999964,0.0,0.0036825600000000044,489,43.84324264526367,-42.57901744842529,-0.03101270521292463,620,0.00029428608,0.2,0.0917236328125,0.9227603077888489,1.0008999109268188,0.013418342,109.78250083923339,0.03156479999999993,0.03156479999999993,0.03156479999999993,0.010521600000000013,0.010521600000000013
9.385833982378244e-05,-0.007158191429981444,0.6991521279999999,0.0,0.0,-0.047906027855110736,-0.013715277777777476,-2.514826043048608e-07,-1.3269012487020186,0.2029079861111111,-0.24198562102336718,0.19730426268376464,0.0,2751.69106271,1.999778365087108,0.01425040299562315,-0.1124272574855118,-0.008259729320892913,0.5012130755864618,157,-8.829523849296848e-06,0.5,-0.0011355269887747268,5876,0.031795199999999926,0.7927233616786924,-0.01648689106564319,-0.06738566157193047,0.0,0.0,0.5798054834689473,-0.09323071625002773,0.00955173376,0.1271807999999997,9315.19,-0.9169423705543903,0.27042643229166663,-0.14648695846869186,2893824,-2.1395366071675083e-05,-0.0012487056140620774,0.0,-5.222429030888391e-08,1.8983551735734876,0.0,-0.04068765552070504,-9.02799884869464e-05,0.0,0.0,0.0,0.0015897599999999965,0.0,0.0037094400000000044,492,44.28310012817383,-42.58315315246582,-0.02966970656416379,624,0.000294249216,0.2,0.08416748046875,0.9247006773948669,1.0012520551681519,0.012674326,115.03608360290528,0.031795199999999926,0.031795199999999926,0.031795199999999926,0.010598400000000013,0.010598400000000013
8.734791319713824e-05,-0.0037780685282389945,0.6991459839999999,0.0,0.0,-0.04557692023585658,-0.013259548611110832,-2.6067779200770235e-07,-1.3250861910432388,0.2014431423611111,-0.24010665167532252,0.22684012268347714,0.0,2777.9837222100005,1.9997746393366294,0.015765869809506367,-0.11990631187249935,-0.007423129096340373,0.49837078590282424,158,-8.915184706077932e-06,0.5,-0.0011956732269968158,5876,0.032025599999999925,0.7273168170991239,-0.017257480119972878,-0.06718690496619781,0.0,0.0,0.5584573379092571,-0.10163519101196226,0.00954878464,0.1281023999999997,9379.98,-0.9451177382679684,0.2694227430555556,-0.1380889548292157,2912256,-2.1643142242569437e-05,-0.0013251917107586584,0.0,-5.01889259714592e-08,1.77222553824628,0.0,-0.0404372856120396,-9.252785525871701e-05,0.0,0.0,0.0,0.0016012799999999964,-0.00012016058562305859,0.0037363200000000043,495,54.956459045410156,-42.58678493499756,-0.02439120947383344,628,0.00029421235199999997,0.2,0.0671630859375,0.9160897731781006,1.0013421773910522,0.010216778,133.59482192993164,0.032025599999999925,0.032025599999999925,0.032025599999999925,0.010675200000000013,0.010675200000000013
9.223069193669491e-05,-0.004998902982657051,0.69913984,0.0,0.0,-0.0488922904109416,-0.013856336805555251,-2.636738355964098e-07,-1.330353290088975,0.19156901041666666,-0.24157602264876957,0.2511776117543946,0.0,2877.8693943800004,1.999765452300477,0.021634038816642304,-0.12583794529790582,-0.00397745238944156,0.5014198025648787,159,-9.063163559404386e-06,0.5,-0.0013735695513412676,5874,0.032255999999999924,0.7526523566425619,-0.01878793913376009,-0.06733209625665162,0.0,0.0,0.5693996648962993,-0.1246285360087574,0.00954583552,0.1290239999999997,9588.12,-0.9255818499013646,0.2659505208333333,-0.13272577092341256,2930688,-2.2022895578180104e-05,-0.0013403718216643027,0.0,-5.66379979955449e-08,1.8872318903524545,0.0,-0.04021591290289851,-9.266060330602071e-05,0.0,0.0,0.0,0.0016127999999999963,-4.912908344401625e-07,0.0037632000000000043,498,40.84169387817383,-42.58034267425537,-0.03223087791120634,632,0.000294175488,0.2,0.0875,0.9364233613014221,1.0008598566055298,0.013605898,104.60719757080078,0.032255999999999924,0.032255999999999924,0.032255999999999924,0.010752000000000013,0.010752000000000013
5.967863641368846e-05,-0.0042799081000137245,0.699133696,0.0,0.0,-0.04502942522498564,-0.013509114583333039,-2.5858562107997165e-07,-1.3371397122509328,0.1885308159722222,-0.2421543067583114,0.21222384857495613,0.0,2961.95940254,1.9997711574157873,0.015056500309148603,-0.11953070668753935,-0.006937916797811568,0.5036320515599811,160,-8.640627693384588e-06,0.5,-0.0013753076240748474,5873,0.03248639999999992,0.6906340546065431,-0.016473656529755795,-0.0672850232897387,0.0,0.0,0.5381816633477474,-0.1501184531665563,0.0095428864,0.1299455999999997,9821.8,-0.944286509471305,0.2610677083333333,-0.09549804487140874,2949120,-2.1850222629532064e-05,-0.001326627566184951,0.0,-5.334238490933743e-08,1.8373974372119255,0.0,-0.04078323604871762,-8.986207096471094e-05,0.0,0.0,0.0,0.0016243199999999962,0.0,0.0037900800000000043,502,48.470298767089844,-42.57363910675049,-0.0297902395031997,636,0.000294138624,0.2,0.0830810546875,0.9402807950973511,1.0005574226379395,0.012618287,107.8010627746582,0.03248639999999992,0.03248639999999992,0.03248639999999992,0.010828800000000013,0.010828800000000013
5.208321575385829e-05,-0.0026417280686372477,0.699127552,0.0,0.0,-0.04346860498518471,-0.013346354166666376,-2.5931765572087865e-07,-1.3171881256267566,0.21044921875,-0.24154042302411327,0.18395993954379655,0.0,2986.14986849,1.9997729639502069,0.011526332336375933,-0.10704240402813105,-0.007932352102931549,0.5008070712025356,161,-9.148837420297163e-06,0.5,-0.0011341801989576458,5869,0.03271679999999992,0.6841785899025408,-0.015432283572907204,-0.06753288769566711,0.0,0.0,0.5640935841710639,-0.13352842351278926,0.00953993728,0.13086719999999968,9910.69,-0.9655915464822667,0.2470974392361111,-0.08087199637139976,2967552,-2.1576300739791958e-05,-0.0013613807749389493,0.0,-5.095381681912262e-08,1.8666535035141452,0.0,-0.04034645389480696,-9.388067278073378e-05,0.0,0.0,0.0,0.001635839999999996,0.0,0.0038169600000000047,505,42.981014251708984,-42.57392196655273,-0.030761463908129373,640,0.00029410175999999995,0.2,0.09376220703125,0.9439181685447693,1.000744342803955,0.012504925,100.31754646301269,0.03271679999999992,0.03271679999999992,0.03271679999999992,0.010905600000000014,0.010905600000000014
7.758227487405141e-05,-0.005583888910930707,0.699121408,0.0,0.0,-0.04841728784274219,-0.01300998263888862,-2.5684878084042524e-07,-1.325580242344338,0.2248263888888889,-0.24155329560890484,0.2312437151810222,0.0,3048.4558507500005,1.999777419827345,0.01735970070141839,-0.11563571492499482,-0.008933894625032704,0.5010420372975686,162,-8.895511405254552e-06,0.5,-0.0010713602624505424,5869,0.03294719999999992,0.5591690991962299,-0.01817352415030059,-0.0676697480119737,0.0,0.0,0.5729921695780014,-0.1153387341645013,0.00953698816,0.13178879999999968,10055.5,-0.8976373003334182,0.26790364583333337,-0.07372250868692537,2985984,-2.099384575217153e-05,-0.0012805501536006592,0.0,-5.849593281269189e-08,1.7008268345669246,0.0,-0.040263571147792596,-9.077543247455e-05,0.0,0.0,0.0,0.0016473599999999962,0.0,0.0038438400000000046,508,36.368656158447266,-42.57894382476807,-0.033779084114939906,644,0.000294064896,0.2,0.09527587890625,0.9493249654769897,1.0009876489639282,0.014572847,90.21542510986328,0.03294719999999992,0.03294719999999992,0.03294719999999992,0.010982400000000014,0.010982400000000014
3.526467480696738e-05,-0.0049168440358092385,0.6991152639999999,0.0,0.0,-0.04501548537159792,-0.013910590277777461,-2.5235940918457763e-07,-1.32009449671253,0.1972113715277778,-0.2420728041066382,0.20961861857845243,0.0,3113.15010902,1.9997880756845012,0.013339392962924131,-0.09211786493384437,-0.006032176772906726,0.4982544946162536,163,-8.612641317751639e-06,0.5,-0.0009539742651771729,5858,0.03317759999999992,0.5701285569371521,-0.016771531826545297,-0.06777145800016092,0.0,0.0,0.5529446959943026,-0.10194569552350005,0.009534039040000001,0.13271039999999967,10092.54,-0.9149211130103743,0.2629665798611111,-0.07183200441278191,3004416,-2.126937740613107e-05,-0.0012461096395474435,0.0,-5.4288449474945466e-08,1.7658188076413266,0.0,-0.040158835635173966,-8.920476117677442e-05,0.0,0.0,0.0,0.001658879999999996,0.0,0.0038707200000000046,512,46.01810836791992,-42.57932472229004,-0.030048245179932563,648,0.000294028032,0.2,0.10845947265625,0.9350080490112305,1.0008537769317627,0.014328872,108.90977554321289,0.03317759999999992,0.03317759999999992,0.03317759999999992,0.011059200000000014,0.011059200000000014
4.4487707782536745e-05,-0.009090028733933449,0.6991091199999999,0.0,0.0,-0.04114809478239552,-0.013313802083333052,-2.4169306896406177e-07,-1.3299324516588054,0.20263671875,-0.24400652695794964,0.19012937457320633,0.0,3138.88445357,1.9997993680826889,0.014170891014175128,-0.0959934078930466,-0.009718124679534663,0.4994020235399774,164,-9.246688775228461e-06,0.5,-0.0007917707642033943,5859,0.03340799999999992,0.6735940081623926,-0.016444495141508746,-0.06748741221368214,0.0,0.0,0.5398224987920591,-0.0922966119366529,0.00953108992,0.13363199999999967,10092.54,-0.8922808256806287,0.27360026041666663,-0.027273888440970825,3022848,-2.077353023098582e-05,-0.001252905792342153,0.0,-5.1075031238237326e-08,1.8874590411169154,0.0,-0.040657880576763304,-9.325097435581216e-05,0.0,0.0,0.0,0.001670399999999996,0.0,0.0038976000000000045,515,48.08452224731445,-42.58169593811035,-0.03519783410010859,652,0.000293991168,0.2,0.11630859375,0.9391829371452332,1.0011383295059204,0.0150991585,96.8582202911377,0.03340799999999992,0.03340799999999992,0.03340799999999992,0.011136000000000014,0.011136000000000014
0.00010036881495681073,-0.0022493446465685135,0.6991029759999999,0.0,0.0,-0.04494773498889871,-0.013530815972221928,-2.5575173847213357e-07,-1.3321971479140406,0.2062717013888889,-0.24311438969849755,0.2365917122835448,0.0,3195.3565903100007,1.9997908836615297,0.01110327339704802,-0.10236250197669422,-0.008520545362044631,0.502929390952837,165,-8.741042814828067e-06,0.5,-0.0011276068661144098,5860,0.033638399999999916,0.6148214720089431,-0.017695873335078948,-0.06785016961851777,0.0,0.0,0.5251691557079584,-0.11280667589566466,0.0095281408,0.13455359999999966,10083.0,-0.9104137885654429,0.25968424479166663,-0.02939747784918149,3041280,-2.105846751312169e-05,-0.0013035264569864543,0.0,-4.889622378977761e-08,1.859725811406806,0.0,-0.040231270810022444,-9.087605839407907e-05,0.0,0.0,0.0,0.0016819199999999958,-0.0011950340179725553,0.0039244800000000045,518,32.95674133300781,-42.579409980773924,-0.03460902431979775,656,0.000293954304,0.2,0.105810546875,0.9495900869369507,1.0008039474487305,0.014946324,88.41415100097656,0.033638399999999916,0.033638399999999916,0.033638399999999916,0.011212800000000014,0.011212800000000014
9.874102155057092e-05,-0.0015706317402267207,0.699096832,0.0,0.0,-0.04669097060099417,-0.01347656249999971,-2.479372907334692e-07,-1.320333553072553,0.20030381944444445,-0.24202011390521086,0.22158980238718087,0.0,3195.3565903100007,1.999776444729446,0.021469538364159598,-0.10018281145154478,-0.011633135992802142,0.49825313869995314,166,-9.392881738464722e-06,0.5,-0.00121098882422175,5861,0.033868799999999914,0.5845193684092354,-0.01824038136312976,-0.0678039699012384,0.0,0.0,0.570050610545768,-0.12350425346187627,0.00952519168,0.13547519999999966,10083.0,-0.9191893827654947,0.2748209635416667,-0.03952084393967986,3059712,-2.1350788287974315e-05,-0.0013272637732427328,0.0,-5.908905868920851e-08,1.7886933718596916,0.0,-0.04030963220856534,-9.56393680362344e-05,0.0,0.0,0.0,0.0016934399999999957,0.0,0.0039513600000000045,521,60.443363189697266,-42.574407768249515,-0.024239457619842142,660,0.00029391743999999996,0.2,0.08785400390625,0.9065974950790405,1.000697374343872,0.011877096,150.85511894226073,0.033868799999999914,0.033868799999999914,0.033868799999999914,0.011289600000000014,0.011289600000000014
0.000128037959156144,-0.0033536693825024283,0.699090688,0.0,0.0,-0.048642398771416746,-0.013585069444444152,-2.6142800487736387e-07,-1.3119130010093119,0.1991644965277778,-0.24091020495469095,0.19474330211306665,0.0,3204.8151129799994,1.9997710481728461,0.01756340470326996,-0.10658055123730444,-0.010910161964269955,0.5020066786199328,167,-9.280780490672354e-06,0.5,-0.00142751317799236,5861,0.03409919999999991,0.6335190459956995,-0.018339331901553128,-0.06750237951587615,0.0,0.0,0.5713717408956256,-0.1313558045644125,0.00952224256,0.13639679999999965,10083.0,-0.9159060589499199,0.27840169270833337,-0.06927916316440791,3078144,-2.185660717469222e-05,-0.0013863070866163144,0.0,-5.896435925008975e-08,1.8509828642019517,0.0,-0.040327287407119376,-9.622501439494584e-05,0.0,0.0,0.0,0.0017049599999999958,0.0,0.003978240000000004,525,42.1724853515625,-42.57717437744141,-0.032109821814810854,664,0.000293880576,0.2,0.0881103515625,0.9397515654563904,1.000880241394043,0.013200203,102.49686088562012,0.03409919999999991,0.03409919999999991,0.03409919999999991,0.011366400000000014,0.011366400000000014
3.4179596696048975e-05,-0.006617282855182162,0.699084544,0.0,0.0,-0.048563830032203124,-0.013129340277777499,-2.662926184692299e-07,-1.3314232161006878,0.19921875,-0.23993614596327895,0.21056994615945465,0.0,3236.21370901,1.9997755227645035,0.016692209238979353,-0.09600591752463643,-0.0081737003233885,0.4982908888163494,168,-9.319157099850007e-06,0.5,-0.0013154852823213318,5862,0.03432959999999991,0.6759799291942402,-0.01884261860578083,-0.0678617025243013,0.0,0.0,0.5866958034614971,-0.12700877869070287,0.00951929344,0.13731839999999965,10079.79,-0.9041570300387893,0.2723524305555556,-0.08898638671475077,3096576,-2.1865177662056187e-05,-0.0014058486337360104,0.0,-5.908779066801346e-08,1.827252785851461,0.0,-0.04004835826831446,-9.630950529570945e-05,0.0,0.0,0.0,0.0017164799999999957,0.0,0.004005120000000005,528,42.46940612792969,-42.57844867706299,-0.03415448707528412,668,0.000293843712,0.2,0.10628662109375,0.9463708400726318,1.0008963346481323,0.01499105,97.90316810607911,0.03432959999999991,0.03432959999999991,0.03432959999999991,0.011443200000000014,0.011443200000000014
0.00010036874381411407,-0.008750661992558485,0.6990784,0.0,0.0,-0.046353209310051165,-0.013487413194444155,-2.6359244987440014e-07,-1.3102875821558153,0.20301649305555555,-0.24198836448961136,0.24098476339452382,0.0,3236.21370901,1.9997729194069604,0.01564250530041296,-0.09912812878354232,-0.0078789287586868,0.4983014660037697,169,-9.152486968161645e-06,0.5,-0.001177437976684458,5862,0.03455999999999991,0.6354610934077974,-0.018544884956052547,-0.06795475121057537,0.0,0.0,0.5866609557598117,-0.1243554620162181,0.00951634432,0.13823999999999964,10079.79,-0.8932016860419145,0.2723524305555556,-0.09078823001618483,3115008,-2.1442676320613648e-05,-0.0013868548550591648,0.0,-5.693007139839118e-08,1.722376550267599,0.0,-0.04033618725458413,-9.51054984389692e-05,0.0,0.0,0.0,0.0017279999999999956,0.0,0.004032000000000005,531,46.56803512573242,-42.57911319732666,-0.031605833378853275,672,0.000293806848,0.2,0.10306396484375,0.9402987360954285,1.0009863376617432,0.013651207,109.88974876403809,0.03455999999999991,0.03455999999999991,0.03455999999999991,0.011520000000000015,0.011520000000000015
9.657093323767185e-05,-0.0030114661688761166,0.699072256,0.0,0.0,-0.046642768542251606,-0.013823784722221906,-2.5277723030410217e-07,-1.308135761552517,0.1965060763888889,-0.2447421640141259,0.22674230790895533,0.0,3242.2531592400005,1.9997788892532533,0.017517192241314303,-0.09931182424689702,-0.015247985758079726,0.5019615125930652,170,-1.0030329223095958e-05,0.5,-0.0010961347301635003,5864,0.03479039999999991,0.6341699142401088,-0.018495880124146272,-0.06795131243837332,0.0,0.0,0.563743356255336,-0.11998594284169019,0.0095133952,0.13916159999999964,10099.08,-0.9229192227242335,0.2829047309027778,-0.11881970947167579,3133440,-2.1921708201311406e-05,-0.0014236504891128488,0.0,-5.528566747941335e-08,1.8362834599048752,0.0,-0.04044641191295517,-0.00010171456827605681,0.0,0.0,0.0,0.0017395199999999955,-0.001800010943444431,0.004058880000000005,534,42.80597686767578,-42.581878089904784,-0.03285986179835163,676,0.000293769984,0.2,0.10657958984375,0.935163140296936,1.0011906623840332,0.014423093,112.07637672424316,0.03479039999999991,0.03479039999999991,0.03479039999999991,0.011596800000000015,0.011596800000000015
5.479585767413179e-05,-0.0027296196510885945,0.6990661119999999,0.0,0.0,-0.04393362320902878,-0.013205295138888606,-2.4654140854330213e-07,-1.3042198859124128,0.19189453125,-0.2423861666310295,0.19491070433652002,0.0,3266.0426275500004,1.9997918966928776,0.01816431286925129,-0.0972626110858938,-0.014180929955732073,0.498350937670769,171,-9.629673298374443e-06,0.5,-0.0009231517921380729,5866,0.03502079999999991,0.7224002810292819,-0.017161781899564015,-0.06752571726083212,0.0,0.0,0.5525125928021929,-0.10928451346129202,0.00951044608,0.14008319999999963,10099.08,-0.9214701334399079,0.2650282118055556,-0.14435143367725906,3151872,-2.1301845015077217e-05,-0.001348305777027709,0.0,-5.4816919538763986e-08,1.8830323620963583,0.0,-0.040205087544276576,-9.814909922643132e-05,0.0,0.0,0.0,0.0017510399999999954,0.0,0.004085760000000005,537,45.7601432800293,-42.5884822845459,-0.0345493832253851,680,0.00029373311999999997,0.2,0.11368408203125,0.9437519311904907,1.0013997554779053,0.015556471,96.80018005371093,0.03502079999999991,0.03502079999999991,0.03502079999999991,0.011673600000000015,0.011673600000000015
8.734789056082566e-05,-0.004229996886958058,0.6990599679999999,0.0,0.0,-0.041554850114402464,-0.013411458333333043,-2.568007076467769e-07,-1.3098453995804837,0.20068359375,-0.2436753491947069,0.18274353046161465,0.0,3330.67402495,1.9997766647558644,0.01614661954972057,-0.09827386343741061,-0.00862126809361188,0.5010791344606293,172,-9.78076088040443e-06,0.5,-0.0011371202477718004,5865,0.035251199999999906,0.6461908630345702,-0.016788756484621633,-0.06754062511390323,0.0,0.0,0.5444925182255866,-0.1334952238417789,0.00950749696,0.14100479999999962,10127.24,-0.8926188396987664,0.2806532118055556,-0.1258566882392097,3170304,-2.141855920852888e-05,-0.001442053626218379,0.0,-5.2007685676899346e-08,1.7830852361516674,0.0,-0.04015566690540973,-0.00010084075177439513,0.0,0.0,0.0,0.0017625599999999955,-3.80503110212676e-05,0.004112640000000005,540,43.96300506591797,-42.58808612823486,-0.03399483444227371,684,0.000293696256,0.2,0.09478759765625,0.9426860213279724,1.0014188289642334,0.014400832,98.19717826843262,0.035251199999999906,0.035251199999999906,0.035251199999999906,0.011750400000000015,0.011750400000000015
