reward_terms/step_rate,rollout/ep_len_mean,reward_terms/energy,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/upright,curriculum/ent_coef,reward_terms/foot_slip,reward_terms/clearance,reward_terms/motor_vel,curriculum/ctrl_jitter_ms,reward_terms/torque,reward_terms/angmom,reward_terms/assist_pen,reward_terms/foot_ahead,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/stance,time/fps,time/total_timesteps,reward_terms/alive,reward_terms/residual_rate,reward_terms/vz,reward_terms/overrun,time/iterations,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/stop,reward_terms/time,reward_terms/phase_contact,reward_terms/height,time/time_elapsed,reward_terms/lat_vel,rollout/ep_rew_mean,reward_terms/coef_rate,reward_terms/ang_xy,reward_terms/action_rate,reward_terms/residual,reward_terms/fwd_speed,reward_terms/stance_time,train/clip_range,train/approx_kl,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss
0.0,193.17,-0.0016200372537374021,0.0,0.0,-0.19976487804513585,0.01,-0.15256803296614366,0.059037460330142566,-0.00024919210972785784,0.0,-0.023316381301826606,-0.11320273945523744,0.0,0.0,32.07328,0.0471552,-0.00029095708223716434,4260,11335680,0.0,0.0,-0.318046117933162,0.0,615,0.6391543040000001,-0.06192646687176541,0.0,-0.5,-0.09871379921261782,-0.08323287458847561,2660,-2.8044423524702816e-08,-111.81052258999998,-0.08875357662347749,-0.23675689543600603,-0.021667422565389685,-0.10994336957127177,1.2361272026518535,0.0,0.2,0.018309483,-19.87336664199829,0.000294341376,0.9955644011497498,1.0016144514083862,0.187890625,17630,-0.05979074537754059,0.36911108121275904,-0.010763382981531322
0.0,194.55,-0.001626099746101911,0.0,4.882812370649642e-05,-0.18989465091101568,0.01,-0.14923877609081104,0.058055086510735876,-0.0002499172632725223,0.0,-0.022935578835077786,-0.10835536937085874,0.0,0.0,32.0848,0.047232,-0.0004391786842165466,4260,11354112,0.0,0.0,-0.31256578196959656,0.0,616,0.63913664,-0.06230466232687379,0.0,-0.5,-0.09249998136628493,-0.08060234327523103,2664,-2.7344189091686562e-08,-111.44920916000001,-0.08916161785643416,-0.22541161651861902,-0.021473472179441618,-0.11018005385496109,1.2319758746194596,0.0,0.2,0.01648186,-19.87179365158081,0.00029433215999999997,0.9952917098999023,1.0013195276260376,0.1805419921875,17634,-0.044477060437202454,0.41624283194541933,-0.010393569932784886
0.0,193.98,-0.00160749616089985,0.0,3.8519922074758346e-05,-0.19718798753345854,0.01,-0.1457529335046125,0.05742316389432803,-0.0002475409445621033,0.0,-0.023183174043699545,-0.10879701479864624,0.0,0.0,32.09632,0.0473088,-0.000466651537802734,4260,11372544,0.0,0.0,-0.32281719088427807,0.0,617,0.639118976,-0.06278261429213877,0.0,-0.5,-0.09318454310901902,-0.08417818299608515,2669,-2.7409695959987495e-08,-111.48064651,-0.08719636658379264,-0.2260518555311137,-0.02147273609855247,-0.11015187362743702,1.252537713713644,-2.034438592899177e-06,0.2,0.017991228,-19.873423480987547,0.000294322944,0.9961680173873901,1.0016016960144043,0.18502197265625,17638,-0.09487444162368774,0.3317729264497757,-0.009109526104293764
0.0,195.3,-0.0016181406517037044,0.0,4.882807196635339e-05,-0.19258920692272033,0.01,-0.15438061507601894,0.05728414141879544,-0.000251063158388799,0.0,-0.02336568127727962,-0.11048601072129144,0.0,0.0,32.10784,0.0473856,-0.00045543948764492577,4260,11390976,0.0,0.0,-0.3096429830577415,0.0,618,0.639101312,-0.06248078202192052,0.0,-0.5,-0.09369325094486004,-0.08050430366436495,2673,-2.8961776269665296e-08,-111.70771446,-0.08889113555338933,-0.23034105365291824,-0.022164723840911695,-0.1098969630408484,1.2192632385722777,0.0,0.2,0.020877728,-19.87302198410034,0.000294313728,0.9960900545120239,1.0016109943389893,0.20179443359375,17642,-0.09172600507736206,0.3551232948899269,-0.010623980220407248
0.0,196.65,-0.0016438452608878748,0.0,0.0,-0.19416784430050077,0.01,-0.15135623124791703,0.057289509663668664,-0.00024918268863963834,0.0,-0.02438178378140195,-0.11303003093172823,0.0,0.0,32.11936,0.0474624,-0.00024397542556872686,4260,11409408,0.0,0.0,-0.31640323781724344,0.0,619,0.6390836480000001,-0.06316692034973144,0.0,-0.5,-0.09068035578686418,-0.08177037904794941,2677,-2.9968379189499904e-08,-111.56209012,-0.08946158257463092,-0.23459597442819113,-0.021863649053065665,-0.1100202093957317,1.2356596144659742,0.0,0.2,0.019016292,-19.876817512512208,0.000294304512,0.9953750967979431,1.0016870498657227,0.19556884765625,17646,-0.02589373290538788,0.41828693151474,-0.0115370410727337
0.0,194.87,-0.0016307753609337736,0.0,0.00023545996777506339,-0.1900724307661442,0.01,-0.153687712593897,0.057342206069214446,-0.000249281429758725,0.0,-0.02344943654593162,-0.11189112392593896,0.0,0.0,32.13088,0.0475392,-0.00022538328877153924,4260,11427840,0.0,0.0,-0.30327557233603625,0.0,620,0.639065984,-0.06308327003191443,0.0,-0.5,-0.09693574130913446,-0.07892730272510368,2682,-2.8272014591018908e-08,-112.17962059,-0.09074993943546197,-0.22760716139370063,-0.021702343579812263,-0.11002437558379981,1.214960313483041,0.0,0.2,0.016524957,-19.875037670135498,0.000294295296,0.9953230023384094,1.0018357038497925,0.17711181640625,17650,-0.025716647505760193,0.40660103410482407,-0.010182813555002213
0.0,195.92,-0.0015989313661863448,0.0,0.0,-0.18384060348999792,0.01,-0.14765912817760396,0.05560560584625288,-0.00024528039650111743,0.0,-0.02382545687398359,-0.11318204878652309,0.0,0.0,32.1424,0.047616,-0.00037936284903262747,4260,11446272,0.0,0.0,-0.31932942846693946,0.0,621,0.63904832,-0.062005386339520546,0.0,-0.5,-0.09267018736551608,-0.08195548787511445,2686,-2.8487482232491986e-08,-111.33093372999998,-0.08533165196081532,-0.22035310478797604,-0.021323229777657923,-0.11013179007557598,1.2351415697747883,0.0,0.2,0.015190047,-19.87533483505249,0.00029428608,0.992192804813385,1.00177800655365,0.167138671875,17654,0.06050299108028412,0.6987315163016319,-0.009808133356273174
0.0,195.33,-0.0016329084341893388,0.0,4.882812370649642e-05,-0.18900822558870645,0.01,-0.14539795797419325,0.056981364172502276,-0.00025083300679002747,0.0,-0.024071975211282716,-0.11155993974915106,0.0,0.0,32.15392,0.0476928,-0.00025201815662795503,4260,11464704,0.0,0.0,-0.3162026575780909,0.0,622,0.639030656,-0.06278803866280945,0.0,-0.5,-0.09100672445438443,-0.07960356755585311,2690,-2.8830460163828416e-08,-111.66991461000002,-0.08768998345115227,-0.22715101079857705,-0.021846650006280593,-0.11013974490623647,1.212448162718702,-4.882704363101058e-06,0.2,0.018032063,-19.876460361480714,0.00029427686399999996,0.9965526461601257,1.0015816688537598,0.17490234375,17658,-0.1355033665895462,0.2590265177190304,-0.010889791150111705
0.0,194.87,-0.00164726711594337,0.0,0.00012966565554961562,-0.1858554425539627,0.01,-0.15555916160610073,0.05732331586504327,-0.00025313045132466255,0.0,-0.024210086241545848,-0.10926459431233716,0.0,0.0,32.165440000000004,0.0477696,-0.00036255427447719435,4261,11483136,0.0,0.0,-0.3055067560545335,0.0,623,0.6390129920000001,-0.06266014605542512,0.0,-0.5,-0.0935782247940316,-0.07975327031250264,2694,-2.8588493550353334e-08,-111.98391012,-0.08922290817052768,-0.23060441995379793,-0.02270606519190483,-0.10991884290692065,1.2078572741261524,0.0,0.2,0.015553335,-19.875372982025148,0.000294267648,0.9931595325469971,1.0017513036727905,0.1735595703125,17662,0.01237364113330841,0.5968720182776451,-0.011210244405083359
0.0,196.08,-0.0016289792940793356,0.0,8.517785722182857e-05,-0.19237645753118504,0.01,-0.138181737570927,0.057339460613774894,-0.0002495734239573216,0.0,-0.023934426197466347,-0.10768113403049279,0.0,0.0,32.17696,0.0478464,-0.00027304526471302084,4261,11501568,0.0,0.0,-0.3190147257616736,0.0,624,0.638995328,-0.06096538798604233,0.0,-0.5,-0.08985450542149552,-0.0818997498070866,2699,-2.8121580040986843e-08,-111.31882012000001,-0.08411747100868446,-0.22692105295412116,-0.021297465872615523,-0.11044042798159566,1.232544087459158,0.0,0.2,0.017437628,-19.882401752471925,0.000294258432,0.9899062514305115,1.0028483867645264,0.15380859375,17666,0.2805269658565521,0.9426413476467133,-0.011453402659390122
0.0,196.3,-0.0016135419526815391,0.0,0.000233832365160601,-0.19163517760562448,0.01,-0.14570273982137183,0.056331325111589746,-0.00024848672427836696,0.0,-0.02405129713881717,-0.11042297135239293,0.0,0.0,32.18848,0.0479232,-0.0003050058171953258,4261,11520000,0.0,0.0,-0.3126196334606402,0.0,625,0.638977664,-0.059960128121397095,0.0,-0.5,-0.09123691734411811,-0.07878528838184676,2703,-2.8162480407534783e-08,-111.94664487999997,-0.08839389375119129,-0.2235649454807177,-0.02184188222030569,-0.11019446181563963,1.2184946329662545,-4.068747835440768e-07,0.2,0.015470387,-19.882002449035646,0.000294249216,0.9940042495727539,1.0022461414337158,0.16990966796875,17670,0.021169990301132202,0.5698512494564056,-0.009370248252525925
0.0,196.52,-0.0016014388534951515,0.0,4.448779832778705e-05,-0.2057953811558834,0.01,-0.13792363879682046,0.055824794034948014,-0.00024521708046150545,0.0,-0.023895749949540843,-0.10761056758088136,0.0,0.0,32.2,0.048,-0.0005602823128664057,4261,11538432,0.0,0.0,-0.32750081458452096,0.0,626,0.63896,-0.06293337957579682,0.0,-0.5,-0.09334677178437335,-0.08321987100881652,2707,-2.836070489743615e-08,-111.71935364999997,-0.08489413334793032,-0.22220148461037273,-0.02144628346944419,-0.11034792282050668,1.2344276138725572,0.0,0.2,0.013321912,-19.87868528366089,0.00029424,0.9912200570106506,1.0022155046463013,0.15953369140625,17674,0.09524565935134888,0.7706685602664948,-0.010660858533810824
0.0,195.51,-0.001616540739026391,0.0,4.82855377615326e-05,-0.2053653489728172,0.01,-0.14069558719729527,0.05448178506722509,-0.0002466486621805194,0.0,-0.023772976722446708,-0.10710501903681764,0.0,0.0,32.21152,0.0480768,-0.00039584933932213586,4261,11556864,0.0,0.0,-0.32976692891833076,0.0,627,0.638942336,-0.0587204039981223,0.0,-0.5,-0.09107473025671373,-0.08466940981200989,2712,-2.7755505618466683e-08,-111.24181391,-0.08281865556090368,-0.2255646969239175,-0.021083466273184095,-0.11045003168286062,1.2649028541137541,0.0,0.2,0.01892286,-19.88178882598877,0.000294230784,0.9970368146896362,1.0025748014450073,0.183203125,17678,-0.13352587819099426,0.22311811670660972,-0.011143477656878531
0.0,194.53,-0.0016215810299650513,0.0,3.743485366511676e-05,-0.18939657006090685,0.01,-0.14395428293564436,0.05653461777071059,-0.0002496772639764863,0.0,-0.023872706193536784,-0.10820898178431047,0.0,0.0,32.22304,0.0481536,-0.00047577195609021486,4261,11575296,0.0,0.0,-0.31986716891497013,0.0,628,0.638924672,-0.061262333309109476,0.0,-0.5,-0.09406255578012246,-0.08135112598243761,2716,-2.8297937312297497e-08,-111.06290399,-0.08236162753143068,-0.22161928997372887,-0.021723654417206972,-0.11031028777366074,1.2264453221689244,0.0,0.2,0.019315448,-19.875833797454835,0.00029422156799999995,0.9973922371864319,1.0015833377838135,0.19248046875,17682,-0.1302821934223175,0.23071134388446807,-0.011097805597819388
0.0,195.47,-0.001610414523839955,0.0,4.882812370649642e-05,-0.19796179530611085,0.01,-0.14280055716957835,0.055345560367411936,-0.0002465592580139488,0.0,-0.024130402416035025,-0.11492497986663541,0.0,0.0,32.23456,0.0482304,-0.0003367712129751497,4261,11593728,0.0,0.0,-0.3203319880746809,0.0,629,0.638907008,-0.05936577663257498,0.0,-0.5,-0.0935536753201137,-0.08066225622974951,2720,-2.7331530651689466e-08,-111.39507193000003,-0.07954170687115077,-0.22759599296437324,-0.021123334557178238,-0.11046842362013556,1.2350780059137,0.0,0.2,0.018376637,-19.87021780014038,0.00029421235199999997,0.996366024017334,1.0011305809020996,0.19063720703125,17686,-0.029426798224449158,0.32724995985627175,-0.010608989209868015
0.0,195.71,-0.0016300704019621077,0.0,4.6657935147070224e-05,-0.19559039956887642,0.01,-0.14350821728909463,0.05666108266916406,-0.0002522449757101215,0.0,-0.023862495789038905,-0.10952365281364973,0.0,0.0,32.24608,0.0483072,-0.0004924128052160365,4261,11612160,0.0,0.0,-0.31964121370521864,0.0,630,0.638889344,-0.0590797289628811,0.0,-0.5,-0.09174427364730262,-0.08091513187778984,2724,-2.7996070794381932e-08,-111.57243520000003,-0.08400591852002598,-0.22931792193335176,-0.021581056342188563,-0.11020222661707958,1.2360146800413603,0.0,0.2,0.015731685,-19.875008010864256,0.000294203136,0.9975697994232178,1.00163996219635,0.17252197265625,17690,-0.14054150879383087,0.20493436157703399,-0.010874172823969274
0.0,195.34,-0.0015927941633005131,0.0,4.882812370649642e-05,-0.19103927766015866,0.01,-0.13753273835396543,0.053830377633182776,-0.0002421294308397469,0.0,-0.024119551447017374,-0.11064222848514878,0.0,0.0,32.257600000000004,0.048384,-0.00023266567260035934,4261,11630592,0.0,0.0,-0.31826868049353346,0.0,631,0.63887168,-0.05894538718568264,0.0,-0.5,-0.09877942813380171,-0.08108242830794979,2729,-2.8380547258560608e-08,-111.44774483,-0.08203580556054818,-0.2224634761992973,-0.020915197032632418,-0.11040681481831052,1.2436445334958255,0.0,0.2,0.017447522,-19.875694274902344,0.00029419392,0.9940046668052673,1.0016173124313354,0.17318115234375,17694,0.0005842149257659912,0.5461586445569993,-0.012068861053558066
0.0,197.17,-0.001616133765588522,0.0,0.00013020824149457944,-0.20154177002963647,0.01,-0.15048615488073164,0.05473696673275843,-0.00024694685157136817,0.0,-0.024318327047765542,-0.11718375689947919,0.0,0.0,32.26912,0.0484608,-0.000263750030516051,4261,11649024,0.0,0.0,-0.3230599635637859,0.0,632,0.638854016,-0.06022447671385219,0.0,-0.5,-0.09555047729286471,-0.08181415729586065,2733,-2.7425614763309646e-08,-112.11397769,-0.08200521523543068,-0.2294576386895126,-0.021285472214268755,-0.11050156487632372,1.2507017999809724,0.0,0.2,0.018570859,-19.873313999176027,0.000294184704,0.9977832436561584,1.001484990119934,0.1886474609375,17698,-0.14693614840507507,0.18418984189629556,-0.012011746130883693
0.0,195.34,-0.0016294030231468084,0.0,0.0,-0.19603337410354585,0.01,-0.13952804314754513,0.05561706585689167,-0.000247106929274948,0.0,-0.024295691180041518,-0.11186581157101856,0.0,0.0,32.28064,0.0485376,-0.0004068031390796037,4261,11667456,0.0,0.0,-0.32306930460262173,0.0,633,0.638836352,-0.060338733811821185,0.0,-0.5,-0.09348586187277014,-0.08324656889679374,2737,-2.7292137651991026e-08,-111.32360196999998,-0.08068501616382487,-0.22660889828433073,-0.02118689812728196,-0.11038867137953196,1.240759558297027,0.0,0.2,0.016568225,-19.875343132019044,0.000294175488,0.9914220571517944,1.001671552658081,0.1802978515625,17702,0.021203160285949707,0.7059676557779312,-0.007878825417719781
0.0,196.09,-0.001623611589658082,0.0,0.0,-0.19213078326256758,0.01,-0.14197165887979585,0.05559761880527408,-0.00024691536876496247,0.0,-0.024670493210917115,-0.11052570807281596,0.0,0.0,32.29216,0.0486144,-0.00046621994871299296,4261,11685888,0.0,0.0,-0.321082537999774,0.0,634,0.638818688,-0.062112401717574484,0.0,-0.5,-0.08978228171149075,-0.08253810579180584,2742,-2.783729603601153e-08,-111.16335508,-0.08142033248722952,-0.2198246327043181,-0.021031027332704264,-0.11047804451250112,1.2302368915589843,0.0,0.2,0.0179345,-19.876073169708253,0.000294166272,0.99769526720047,1.001798391342163,0.18807373046875,17706,-0.14514338970184326,0.18681481555104257,-0.011919395113363863
0.0,196.25,-0.0016354777569019068,0.0,0.0,-0.1946128469071364,0.01,-0.14616959453450967,0.05558516812386437,-0.0002490012562577605,0.0,-0.024805365342074663,-0.1117675169110851,0.0,0.0,32.30368,0.0486912,-0.0006444039821993742,4261,11704320,0.0,0.0,-0.32369182319922246,0.0,635,0.638801024,-0.05995481916182857,0.0,-0.5,-0.0928467355033889,-0.08206850986151765,2746,-2.7570131059655763e-08,-111.40228739999999,-0.08011586535419664,-0.2220995417968564,-0.02127844917877758,-0.11044147041584161,1.2394583446000267,0.0,0.2,0.019054418,-19.878431415557863,0.00029415705599999996,0.9974144697189331,1.0020980834960938,0.20474853515625,17710,-0.1099824607372284,0.22287360355257987,-0.009796236152760684
