reward_terms/phase_contact,reward_terms/stop,reward_terms/time,reward_terms/air_time,reward_terms/stance_time,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/foot_ahead,reward_terms/step_rate,reward_terms/alive,reward_terms/action_rate,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/ang_xy,reward_terms/residual_rate,curriculum/ent_coef,reward_terms/height,reward_terms/assist_pen,reward_terms/torque,reward_terms/motor_vel,reward_terms/energy,reward_terms/overrun,reward_terms/fwd_speed,reward_terms/residual,reward_terms/stance,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/coef_rate,reward_terms/clearance,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,reward_terms/vz,reward_terms/lat_vel,time/fps,reward_terms/upright,time/total_timesteps,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/std,train/clip_range,train/learning_rate,train/loss
-0.19458436193223136,0.1579210505984442,-0.5,0.0011447469199386735,-1.0850334850450357e-05,1.0,-0.596163575195677,0.0,0.0,0.0,-0.025882938238557626,100.0,0.0,-2.3427748386328675e-05,0.0,0.00330304,-0.010254850612872882,0.0,-0.3185458213810854,-0.005397356933590728,-0.03531551626046057,0.0,2.3522314575121386,-0.10701898270967684,0.0,0.42,-0.03559013541289077,-0.0705144875650195,0.07611549092477066,9604.54,4537.97530603,7140,1631,-0.05424277479890162,-9.348062111694123e-08,4209,-3.2485943835916726e-07,30062592,19073,-19.828616523742674,0.008173853,0.08126220703125,9.476721632480622,-0.006515745527576655,0.9992312788963318,0.9973407983779907,0.2,0.00019985279999999998,1.4937267303466797
-0.24457641532585514,0.11355138940331415,-0.5,0.001520180508830688,-2.5362723843298023e-05,1.0,-0.6845571711779325,0.0,0.0,0.0,-0.02327159258624615,100.0,0.0,-2.6922342866073634e-05,0.0,0.003290752,-0.012035807086038788,0.0,-0.36252809288979254,-0.006537473988717958,-0.04232979214039333,0.0,3.041793472551168,-0.10897064556679012,0.0,0.42,-0.039441526122569036,-0.08290242088278023,0.09886613003395933,9687.47,4527.88375937,7145,1632,-0.0642131578872401,-9.8341947898555e-08,4210,-3.83092051907423e-07,30081024,19077,-19.824847412109374,0.022139201,0.1439453125,9.210745453834534,-0.0050566173740662634,0.9993194341659546,0.997024416923523,0.2,0.00019979136,4.1748151779174805
-0.30662432503008474,0.060066174586472565,-0.5,0.0018093511785587503,-6.564573333081271e-05,1.0,-0.7935086673152457,0.0,0.0,0.0,-0.021124872910823624,100.0,0.0,-2.928250738853015e-05,0.0,0.003278464,-0.014330408755925114,0.0,-0.4121363743185417,-0.0077944576453772545,-0.05002977267314846,0.0,3.795285493846629,-0.11076945085315333,0.0,0.42,-0.04488242422845264,-0.09100702083366377,0.12401691183053945,9489.77,4425.52825127,7149,1633,-0.0777924312266079,-1.2882733180423555e-07,4210,-4.4680092937351526e-07,30099456,19081,-19.821514225006105,0.012695799,0.132861328125,6.96122555732727,-0.007001534861046821,0.9993478059768677,0.9973124265670776,0.2,0.00019972992,4.044088363647461
-0.3053725726470311,0.05756570180236815,-0.5,0.0018630620745372856,-1.098574850604766e-05,1.0,-0.8236989249805677,0.0,0.0,0.0,-0.020665573407984847,100.0,0.0,-3.0428348244329946e-05,0.0,0.003266176,-0.01464805938134947,0.0,-0.42633554647102934,-0.00792514200649876,-0.05113122305546743,0.0,3.8020081733967266,-0.11089710652502931,0.0,0.42,-0.04541530559977111,-0.09395160482228121,0.12265809925473693,9513.85,4421.806958460001,7153,1634,-0.07969288070297592,-1.2844776123988618e-07,4210,-4.5207357598604725e-07,30117888,19085,-19.82773313522339,0.015274289,0.18052978515625,137.8075466156006,-0.003670259180944413,0.9817838668823242,0.9975729584693909,0.2,0.00019966848,107.29678344726562
-0.3252823972926439,0.04665670921469385,-0.5,0.001972653951573496,-1.5461603955676157e-05,1.0,-0.8450050032997154,0.0,0.0,0.0,-0.02079631808689842,100.0,0.0,-3.23868412384675e-05,0.0,0.003253888,-0.015809482276390015,0.0,-0.44634904554792904,-0.008253226534240482,-0.05346666642765567,0.0,3.9990114787894404,-0.11138095079632891,0.0,0.42,-0.04931273199675108,-0.09703614153707413,0.13010497809878505,9644.3,4470.85537062,7157,1635,-0.082307029813433,-1.32226889750887e-07,4210,-4.765999020203181e-07,30136320,19089,-19.828334617614747,0.012882531,0.10821533203125,3.818729066848755,-0.008658172027207912,0.999199628829956,0.9973962306976318,0.2,0.00019960704,0.9147578477859497
-0.32353655631173606,0.04264421935495725,-0.5,0.00193359148559264,-1.6410922398790717e-05,1.0,-0.8471869355041217,0.0,0.0,0.0,-0.020636433990600507,100.0,0.0,-3.3359186404272636e-05,0.0,0.0032416,-0.015633628370488026,0.0,-0.44267538532739764,-0.008325729899520594,-0.05380116959881161,0.0,4.054317859197926,-0.1114600075028051,0.0,0.42,-0.04754605324820581,-0.09554757833680326,0.13259204373529643,9622.09,4476.444642620001,7162,1636,-0.08126058629017623,-1.36571270548151e-07,4210,-4.807704405908052e-07,30154752,19093,-19.824433994293212,0.012487812,0.1463623046875,19.17348051071167,-0.004234950500540435,0.9972755312919617,0.9969813823699951,0.2,0.0001995456,11.965349197387695
-0.3426790129505416,0.012943418467164826,-0.5,0.0021815295913256705,-9.086930529317922e-06,1.0,-0.8876935651767761,0.0,0.0,0.0,-0.019364457579049636,100.0,0.0,-3.3617516058884983e-05,0.0,0.0032293120000000007,-0.015853699420069634,0.0,-0.4576079009678129,-0.009021082558586462,-0.05706475259710903,0.0,4.459765602374669,-0.11252059335962852,0.0,0.42,-0.0519397037458999,-0.1020820430209915,0.14615385664872516,9649.82,4473.812289870001,7166,1637,-0.08725276011272678,-1.480383142855784e-07,4210,-5.101877016403445e-07,30173184,19097,-19.820502185821532,0.012082608,0.11680908203125,18.696944284439088,-0.005046095745638013,0.9974334836006165,0.9966413974761963,0.2,0.00019948416,12.00068187713623
-0.3487546148855057,0.01873459761667061,-0.5,0.00224609114553055,-1.42408631897221e-05,1.0,-0.8868661790049114,0.0,0.0,0.0,-0.019439052030378923,100.0,0.0,-3.570936542211099e-05,0.0,0.0032170240000000006,-0.0165414815142325,0.0,-0.46384140160720577,-0.008900220119591035,-0.05677431138798567,0.0,4.468449476210723,-0.11250589795377497,0.0,0.42,-0.05111738598752091,-0.09568355370072773,0.14133761011887847,9645.93,4475.501006520001,7170,1638,-0.084919113274849,-1.340853500716365e-07,4210,-5.123755018991705e-07,30191616,19101,-19.8152455329895,0.016821478,0.155029296875,1.899880164861679,-0.011859385226853193,0.9992622137069702,0.9962654709815979,0.2,0.00019942271999999999,0.692858099937439
-0.3333832718385108,0.016801758525701548,-0.5,0.002159285688928018,-1.9801567153384287e-05,1.0,-0.9009697611564427,0.0,0.0,0.0,-0.019403928826317987,100.0,0.0,-3.476220640720017e-05,0.0,0.0032047359999999997,-0.01631893189678487,0.0,-0.46419593548775556,-0.008899831150250274,-0.056640728121915784,0.0,4.365056062219313,-0.11233538232124343,0.0,0.42,-0.05145114880406647,-0.0969792727234143,0.1402758316471149,9645.93,4475.501006520001,7175,1639,-0.08620092925315864,-1.3496579472622552e-07,4210,-5.107315511858169e-07,30210048,19105,-19.81045207977295,0.012856388,0.15018310546875,8.2060595870018,-0.004597123188432306,0.9974579215049744,0.9958608150482178,0.2,0.00019936128,3.295736312866211
-0.30669994733349565,0.053166257694651504,-0.5,0.001965601010144585,-5.981332247352434e-05,1.0,-0.8309329215525308,0.0,0.0,0.0,-0.021273249077298453,100.0,0.0,-3.136731239767041e-05,0.0,0.0031924479999999996,-0.014630063238702636,0.0,-0.42806272104585386,-0.008070344199958113,-0.05151033338920422,0.0,3.842952809174196,-0.11094803373786165,0.0,0.42,-0.045978817489299,-0.09287300678673484,0.11985945545239127,9645.11,4477.53686834,7179,1640,-0.07859001820040167,-1.273145325463458e-07,4210,-4.630473691169221e-07,30228480,19109,-19.803814792633055,0.010244583,0.09931640625,2.6705330193042753,-0.005853287904756144,0.9994503855705261,0.995543360710144,0.2,0.00019929984,0.913032054901123
-0.25791910531826134,0.09191256300440055,-0.5,0.0016737176758599365,-1.0443343651584453e-05,1.0,-0.7454128517014897,0.0,0.0,0.0,-0.02287996561703319,100.0,0.0,-2.841814431444859e-05,0.0,0.0031801599999999996,-0.01286808139446084,0.0,-0.38578409356603616,-0.007034175979636316,-0.04547011264689471,0.0,3.2826712137289196,-0.10963301892596547,0.0,0.42,-0.03930822299677406,-0.08425181199289544,0.10394061076428103,9589.43,4457.40017348,7183,1641,-0.0687911061018453,-1.0701699392959337e-07,4210,-4.1355238078224255e-07,30246912,19113,-19.800869941711426,0.010001506,0.0746826171875,11.239346194267274,-0.0062874215189367534,0.998658299446106,0.9953335523605347,0.2,0.0001992384,2.8261401653289795
-0.256402937709091,0.1043285204070821,-0.5,0.0014425981337101096,-4.421568398053447e-05,1.0,-0.7147951959641982,0.0,0.0,0.0,-0.02290277019815202,100.0,0.0,-2.8145916114374918e-05,0.0,0.0031678720000000004,-0.012876551861754914,0.0,-0.37322403939715015,-0.00675462367223907,-0.04377138817349463,0.0,3.1156433501291247,-0.10931016268272359,-3.439782119079954e-05,0.42,-0.040265833024886365,-0.08904612156295964,0.09728205264970766,9618.26,4460.129500680001,7188,1642,-0.06626374935467887,-1.0448237072354281e-07,4210,-3.9878819058167736e-07,30265344,19117,-19.79894676208496,0.014660023,0.097509765625,76.52080059051514,-0.005193051742389798,0.9940413236618042,0.995350182056427,0.2,0.00019917696,58.42021942138672
-0.29105506912265666,0.07952619396497924,-0.5,0.001623804503146352,-0.00035969803704776696,1.0,-0.7845534666919175,0.0,0.0,0.0,-0.022093751920972612,100.0,0.0,-3.0115272010637978e-05,0.0,0.0031555840000000003,-0.015462004517856552,0.0,-0.4123000646494247,-0.007430011522694198,-0.048927834095581664,0.0,3.5318265526123405,-0.11027498067278847,0.0,0.42,-0.04696390164503618,-0.08884443257085547,0.11088206565365358,9653.71,4456.669353859999,7192,1643,-0.072651428214319,-1.2146792299258309e-07,4210,-4.3916805326935734e-07,30283776,19121,-19.801128005981447,0.0075721806,0.061962890625,35.859624195098874,-0.005674003390595317,0.9971440434455872,0.9956197738647461,0.2,0.00019911552,10.165213584899902
-0.32465739354486695,0.036592682140103,-0.5,0.0019970679681541193,-9.493844117969275e-06,1.0,-0.8447041956680462,0.0,0.0,0.0,-0.01987117847059382,100.0,0.0,-3.256344311992157e-05,0.0,0.0031432960000000003,-0.015683911762205,0.0,-0.43983554178197426,-0.008473403675674278,-0.05445115571247907,0.0,4.111637747962597,-0.1116461397233679,0.0,0.42,-0.050374184960945985,-0.10049729887339853,0.13211857834855445,9719.36,4474.6289308,7196,1644,-0.08313461022610742,-1.3575564325165102e-07,4210,-4.7676468061851063e-07,30302208,19125,-19.802119731903076,0.010272989,0.0807373046875,18.254757022857667,-0.005578885658178478,0.9982127547264099,0.9955622553825378,0.2,0.00019905408,7.485175609588623
-0.3471022949701572,0.01699599865539147,-0.5,0.0021777318324893713,-1.1935157494412528e-05,1.0,-0.9023555430144717,0.0,0.0,0.0,-0.019572839662501278,100.0,0.0,-3.4366107343628916e-05,0.0,0.0031310079999999994,-0.01737609256656255,0.0,-0.4676053076337905,-0.008783835757992362,-0.0568119384853695,0.0,4.380612727569893,-0.11232950751905173,0.0,0.42,-0.05676471939814584,-0.1032496602696067,0.13682043860559595,9647.98,4448.502461230001,7200,1645,-0.08504008300582569,-1.4090549832557224e-07,4210,-5.092480281855382e-07,30320640,19129,-19.802238368988036,0.01266253,0.08648681640625,32.419290924072264,-0.005131671682465822,0.994821310043335,0.9957244396209717,0.2,0.00019899263999999999,13.121606826782227
-0.3715280447490758,0.0,-0.5,0.0022818983836461687,-2.142948020870487e-05,1.0,-0.9399123362461462,0.0,0.0,0.0,-0.01867994702746155,100.0,0.0,-3.649417573311294e-05,0.0,0.00311872,-0.01810783826649236,0.0,-0.48908068513397107,-0.00931944283150494,-0.060207535164944447,0.0,4.723177450131651,-0.1130418479898908,0.0,0.42,-0.0564071435622515,-0.10187584283276943,0.14722482441344226,9647.98,4448.502461230001,7205,1646,-0.09118935288444707,-1.5499076955523534e-07,4210,-5.341386730094358e-07,30339072,19133,-19.805199146270752,0.013673842,0.1104248046875,81.38678951263428,-0.0053306012297980486,0.9838060736656189,0.9958370923995972,0.2,0.0001989312,56.86174392700195
-0.36741743400638094,0.010145278093793196,-0.5,0.0021478924415229508,-4.855559543809957e-05,1.0,-0.9393888049589741,0.0,0.0,0.0,-0.01943469209628833,100.0,0.0,-3.6461359728142675e-05,0.0,0.003106432,-0.01825993327719708,0.0,-0.4882613122307935,-0.009240365689534322,-0.0598959850014202,0.0,4.551526862542128,-0.11262746170539313,-0.00020044270839249468,0.42,-0.056397418610197585,-0.10239503746570774,0.13682832105589668,9592.54,4426.813709020001,7209,1647,-0.08835198225181336,-1.552745894556415e-07,4210,-5.211018250675226e-07,30357504,19137,-19.807152271270752,0.024260247,0.19918212890625,1.6689388155937195,-0.013537818100303411,0.994641900062561,0.9959818124771118,0.2,0.00019886976,0.543134868144989
-0.35692663857442675,0.009339150680350076,-0.5,0.0022346979207617957,-1.763161142460174e-05,1.0,-0.9227412611029499,0.0,0.0,0.0,-0.018947855960664898,100.0,0.0,-3.699791709390899e-05,0.0,0.003094144,-0.018096390215584693,0.0,-0.48175574243428027,-0.009171619154704803,-0.059123829323641464,0.0,4.528212992904317,-0.11251504832088328,0.0,0.42,-0.05767100751946094,-0.10014279427817577,0.14110507687559845,9684.8,4474.78459688,7213,1648,-0.09357979596753782,-1.5893655148272037e-07,4210,-5.201996412531739e-07,30375936,19139,-19.804136548723495,0.043412,0.228515625,77.83867604391915,0.0006119707998420511,0.979278028011322,0.9956877827644348,0.2,0.00019880832,44.36408615112305
