reward_terms/ang_xy,reward_terms/air_time,reward_terms/angmom,curriculum/stance_ratio,reward_terms/assist_pen,reward_terms/energy,reward_terms/residual,reward_terms/stance,rollout/ep_rew_mean,reward_terms/height,reward_terms/fwd_speed,reward_terms/coef_rate,reward_terms/time,curriculum/ctrl_jitter_ms,rollout/ep_len_mean,time/iterations,reward_terms/phase_contact,reward_terms/hip_roll,reward_terms/overrun,reward_terms/alive,reward_terms/action_rate,reward_terms/lat_vel,time/fps,reward_terms/stance_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/foot_ahead,time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/stop,reward_terms/upright,reward_terms/foot_slip,curriculum/sprint_dist_m,curriculum/ent_coef,reward_terms/torque,time/time_elapsed,curriculum/eff_scale,reward_terms/vz,train/entropy_loss,train/learning_rate,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,train/n_updates
-0.2778356229313076,0.0009157966123893857,-0.07332923147113363,0.632883584,0.0,-0.0029234340954512926,-0.10642818962393412,-0.0033150106749203546,-105.98480138999997,-0.12618916228200439,1.805863148113234,-0.7523087021892686,-0.5,0.0,221.35,970,-0.404438791793877,-0.05518632738326611,0.0,0.0,-0.11256197069859561,-2.4941324335524622e-08,4494,-0.0011734898952353331,0.14471044257365273,-0.0003925923287472243,0.00019396410104555336,17879040,0.0,0.0,-0.24624683592612928,-0.6589858121043344,36.16288,0.01,-0.0400029602091024,3977,0.0744192,-0.44266533066167846,-34.04912910461426,0.00025534848,0.9902846217155457,1.7113999009132386,-0.019289724505506457,1.000566005706787,0.2,0.213037109375,0.4991786479949951,0.021386763,11070
-0.2836003479854333,0.000798609311459586,-0.07571041848792757,0.63286592,0.0,-0.002979712726937574,-0.10664107583346365,-0.001847098681291298,-106.08754804999998,-0.13091059903146365,1.8357164710266956,-0.7339263568216814,-0.5,0.0,217.53,971,-0.3980840701301814,-0.053049396092037134,0.0,0.0,-0.1124338633409186,-2.6277898501153088e-08,4494,-0.0016581085769252644,0.1545001224230758,-0.0003935887178207684,0.0001389220504362198,17897472,0.0,0.0,-0.26996066478466424,-0.6348812082855325,36.1744,0.01,-0.042203902060252346,3981,0.074496,-0.4335007492327148,-34.05121059417725,0.0002553024,0.9886103272438049,2.1739373028278353,-0.017237513954751194,1.000710368156433,0.2,0.26961669921875,0.4568629264831543,0.027741278,11074
-0.2910720339204194,0.0007850459272352358,-0.07499196262778285,0.632848256,0.0,-0.0030075504792884196,-0.10647922063885876,-0.0022322954174688013,-105.84012558,-0.13091468638661097,1.795482156481006,-0.749428154183799,-0.5,0.0,217.7,972,-0.4009073047265772,-0.053587083179235134,0.0,0.0,-0.11242721459781446,-2.6139640159878854e-08,4494,-0.000940202476663722,0.14447616904600127,-0.0004076160313162527,0.00021021563222835512,17915904,0.0,0.0,-0.25781832951417494,-0.6673963356960999,36.185919999999996,0.01,-0.04261471847990391,3986,0.0745728,-0.42834637934531594,-34.051236915588376,0.00025525632,0.9875004291534424,2.1791700065135955,-0.018977313430514186,1.0004823207855225,0.2,0.18140869140625,0.58038330078125,0.018804215,11078
-0.29574245451383996,0.0006700287922285497,-0.0789280995084895,0.632830592,0.0,-0.003049345648649967,-0.10633634253389924,-0.0027504073783051006,-106.30354799999999,-0.1320867626703239,1.8201558744217397,-0.7423394371560352,-0.5,0.0,217.27,973,-0.4021433297215873,-0.051270638827279204,0.0,0.0,-0.1124962002787302,-2.6333162855774036e-08,4494,-0.0006773451330243713,0.1503063210180475,-0.0004072979027003128,0.0001088394896774815,17934336,0.0,0.0,-0.26752047457925493,-0.6683900183610079,36.19744,0.01,-0.04231038718469769,3990,0.0746496,-0.43378616674649045,-34.047383308410645,0.00025521024,0.9849057793617249,2.5006848692893984,-0.017941180570051073,1.0003103017807007,0.2,0.1794921875,0.6278634667396545,0.016922161,11082
-0.2883443653295242,0.0009103713479513923,-0.07530911288981496,0.632812928,0.0,-0.002991065601072634,-0.10639878687375383,-0.0031298172960850064,-104.26140748,-0.13112064558884542,1.8425183414307393,-0.737582928808266,-0.5,0.0,219.81,974,-0.3913815187150955,-0.052328508681327796,0.0,0.0,-0.11295154992247099,-2.605459351648077e-08,4494,-0.0008395625886300372,0.15837594947059455,-0.00039911810853875243,0.0001496959441041248,17952768,0.0,0.0,-0.268100418097591,-0.6348328795598317,36.20896,0.01,-0.04254870023226775,3994,0.0747264,-0.44321664517295606,-34.04638595581055,0.00025516416,0.9860068559646606,2.5109811782836915,-0.01765838616993278,1.0003772974014282,0.2,0.18095703125,0.7133100032806396,0.018224845,11086
-0.2875573572789604,0.0008186831546481699,-0.07626010637769698,0.632795264,0.0,-0.0030382868759739187,-0.10629595459683447,-0.00340931945170341,-105.35117923,-0.12897840618341685,1.8307272334744806,-0.7390330016965088,-0.5,0.0,219.3,975,-0.38177561473880206,-0.05309696509801149,0.0,0.0,-0.11391864980379027,-2.652484729340931e-08,4494,-0.0008963930595200509,0.1613697997940596,-0.0004003228607225284,0.0001514574843209273,17971200,0.0,0.0,-0.2762325221941627,-0.6297622496104187,36.22048,0.01,-0.04270885340562405,3998,0.0748032,-0.4412478377509437,-34.04715976715088,0.00025511808,0.9891411662101746,1.9630261957645416,-0.01792461428558454,1.0002901554107666,0.2,0.21505126953125,0.49931249022483826,0.020710774,11090
-0.2859883240740589,0.000838214298710227,-0.07556935114447905,0.6327776,0.0,-0.0029794495685872744,-0.10622086562013494,-0.003152888932393184,-104.68025465,-0.12389801542681061,1.789164121145822,-0.7473715089934827,-0.5,0.0,217.17,976,-0.3985652749003642,-0.054373878396601676,0.0,0.0,-0.11265761214059622,-2.6051527817512686e-08,4494,-0.0008394261272365435,0.15117611334376843,-0.00039469814797507904,0.00016002761135769275,17989632,0.0,0.0,-0.25191042961802174,-0.6349373869284383,36.232,0.01,-0.04248004920532965,4002,0.07488,-0.43961455134889377,-34.043044090270996,0.000255072,0.9856297969818115,2.679709905385971,-0.01672577423742041,1.000162959098816,0.2,0.20042724609375,0.9145492315292358,0.020212814,11094
-0.2803644242342561,0.0009065735697125396,-0.07519665306258945,0.632759936,0.0,-0.0029305331836688357,-0.10656128811692017,-0.0024474327561745473,-104.33179442000001,-0.12948941392074584,1.8580784095341225,-0.7292231453986966,-0.5,0.0,220.35,977,-0.40251056171362726,-0.05289939067539975,0.0,0.0,-0.11236364334617568,-2.6216909511468143e-08,4494,-0.001269518035567469,0.1583116458292912,-0.00038619431338686374,0.00018382165389469143,18008064,0.0,0.0,-0.269229475439931,-0.6282884414324171,36.243520000000004,0.01,-0.042286870300379115,4006,0.0749568,-0.45084834782639166,-34.04382038116455,0.00025502592,0.9863355159759521,2.3870401322841643,-0.017340471735224128,1.000269889831543,0.2,0.20689697265625,0.6659532785415649,0.018257122,11098
-0.2833098270749111,0.0008105450251605362,-0.07486094084170415,0.632742272,0.0,-0.0030225783311270443,-0.10644162052889376,-0.0012349222403305051,-103.59102304999999,-0.12902783322792527,1.8364786428301474,-0.7353301746185316,-0.5,0.0,219.86,978,-0.40487262853575445,-0.04949645732990341,0.0,0.0,-0.1142052548729226,-2.6099141794595155e-08,4494,-0.0009071071270025439,0.15573133225327046,-0.00039560022659644383,0.00010495931129289486,18026496,0.0,0.0,-0.25983222735397976,-0.6344955756380354,36.25504,0.01,-0.043736153806093046,4010,0.0750336,-0.42970877834363364,-34.041471290588376,0.00025497984,0.9900029301643372,1.8112757921218872,-0.019259526184760033,0.9999773502349854,0.2,0.17474365234375,0.397068053483963,0.019220421,11102
-0.28477177225330697,0.0008127152395900339,-0.07492875582193896,0.632724608,0.0,-0.00297694448452335,-0.10628581763281664,-0.002809699670524435,-105.90124297999999,-0.1195081674287029,1.7447674513544484,-0.7462982319982894,-0.5,0.0,221.07,979,-0.4050327812153256,-0.051877789893244715,0.0,0.0,-0.11526869660563294,-2.6444258802838412e-08,4494,-0.0013994556761139797,0.15539575360502406,-0.0003957567530671016,0.0002144275160822514,18044928,0.0,0.0,-0.2733199677323195,-0.6258488145777694,36.26656,0.01,-0.0425857661262653,4014,0.0751104,-0.43956719243460696,-34.04183921813965,0.00025493376,0.9896931052207947,1.930497282743454,-0.01940007976954803,1.000165581703186,0.2,0.2023193359375,0.4667792320251465,0.018071514,11106
-0.2881184564027411,0.0009054884819003443,-0.07602624605655244,0.632706944,0.0,-0.0030283184989080545,-0.10611877780072017,-0.005112942298753775,-106.43968194000001,-0.1283347113860176,1.8295393792008001,-0.7348071417977707,-0.5,0.0,222.66,980,-0.3900300732717741,-0.056229095605546564,0.0,0.0,-0.11286022884589336,-2.5855900719735153e-08,4494,-0.0008822867821436375,0.1512292935468293,-0.0004026607961472119,0.0001285469160614224,18063360,0.0,0.0,-0.2577322761042112,-0.6445239401764216,36.27808,0.01,-0.042166688483043765,4018,0.0751872,-0.4462799554061154,-34.0475248336792,0.00025488767999999997,0.9879168272018433,2.2973496079444886,-0.01914373334730044,1.0007967948913574,0.2,0.20115966796875,0.7423892021179199,0.017323717,11110
-0.287446811332883,0.0009304450747246543,-0.07396057130558041,0.63268928,0.0,-0.003039668458792966,-0.10636109606061554,-0.0035891291272285002,-104.39926845000002,-0.12598741707851557,1.817530143541262,-0.7387258968672615,-0.5,0.0,222.0,981,-0.39326582589018777,-0.05520988930403757,0.0,0.0,-0.11292662170420148,-2.6124824438677987e-08,4494,-0.0009868588919440906,0.1518009637893391,-0.0004045543264519442,0.00016396628635976612,18081792,0.0,0.0,-0.253883976675225,-0.6288032590882542,36.2896,0.01,-0.04252019550542404,4022,0.075264,-0.43488490617185405,-34.0519495010376,0.0002548416,0.9866442084312439,2.515596890449524,-0.01680723058525473,1.0008726119995117,0.2,0.2019287109375,0.5235999822616577,0.021624718,11114
-0.2820289558659544,0.0010004319289388757,-0.07467676950408736,0.632671616,0.0,-0.002985556714885611,-0.10631261678542699,-0.00404446963668765,-103.7131263,-0.12676505718678618,1.82470874582262,-0.7330746647183124,-0.5,0.0,223.64,982,-0.3963002991267718,-0.05575452586010021,0.0,0.0,-0.11377817379657167,-2.6522680465269457e-08,4494,-0.0009172797468232198,0.15471887520627253,-0.00039065785226373635,0.00020635690584559974,18100224,0.0,0.0,-0.2618626140976591,-0.6483134922802963,36.30112,0.01,-0.0425945886183601,4026,0.0753408,-0.44670078455136675,-34.0468656539917,0.00025479552,0.9897977113723755,2.006115418672562,-0.017529542359989138,1.0003852844238281,0.2,0.18741455078125,0.5930681824684143,0.017383741,11118
-0.2871262298420987,0.000789928783585007,-0.07524382340969603,0.6326539520000001,0.0,-0.0030036982613307417,-0.10642297267155182,-0.004237617657533727,-104.07155399000001,-0.1312344403360296,1.8498481752208333,-0.7241702795591889,-0.5,0.0,219.56,983,-0.4036179348061323,-0.05693816666108663,0.0,0.0,-0.11339729152603319,-2.5945186980629807e-08,4494,-0.0009144309895216591,0.1432153224983611,-0.0003966519311076237,0.00015314470431602425,18118656,0.0,0.0,-0.25181067808162205,-0.6724623175465492,36.31264,0.01,-0.04255166235721504,4031,0.0754176,-0.43739407874002717,-34.047726440429685,0.00025474944,0.9927630424499512,1.4171782910823822,-0.020033625420182943,1.0004973411560059,0.2,0.2188232421875,0.23515930771827698,0.024322078,11122
-0.28954517962509796,0.0008658835625586411,-0.07692448250697838,0.632636288,0.0,-0.003018978296609862,-0.10638627162309078,-0.004417521796517783,-105.49194254000003,-0.128149282565195,1.8226540399290805,-0.7354546398761895,-0.5,0.0,219.19,984,-0.3996937739188542,-0.05799400521574632,0.0,0.0,-0.11285076348438455,-2.6583905223551994e-08,4494,-0.0009361326293502417,0.14853899484802502,-0.0004021139599406488,0.00018200610523758077,18137088,0.0,0.0,-0.2541213886486156,-0.6489568435179636,36.32416,0.01,-0.04282392778668517,4035,0.0754944,-0.4495018004298028,-34.04069900512695,0.00025470336,0.9903153777122498,1.9045367538928986,-0.01796779114520177,0.9998477697372437,0.2,0.19300537109375,0.44666627049446106,0.019036418,11126
-0.2880874836587268,0.0009271898306906223,-0.07508026766906802,0.632618624,0.0,-0.003040693221205697,-0.10647141657386738,-0.005074675270514327,-104.71338442999999,-0.1275675058614928,1.817522916951297,-0.7370637010556117,-0.5,0.0,218.06,985,-0.3964865154230369,-0.05543670073898939,0.0,0.0,-0.11309339724678852,-2.688298011732743e-08,4494,-0.0008912381696670005,0.15878297142315834,-0.0003999356808256259,0.00014449208123970103,18155520,0.0,0.0,-0.26463940968958555,-0.6364181234098064,36.335679999999996,0.01,-0.043576977679051825,4039,0.0755712,-0.4319656446316862,-34.04095592498779,0.00025465728,0.9876267910003662,2.4260559558868406,-0.014679671672638506,1.0000245571136475,0.2,0.1593994140625,0.6220594048500061,0.015515633,11130
-0.29206895113352965,0.0007883012003730983,-0.07673870109126235,0.63260096,0.0,-0.0030580657680550384,-0.106455902703748,-0.005165847759429078,-104.01690629000001,-0.1282302682596243,1.8243797101693626,-0.7287627667874007,-0.5,0.0,220.22,986,-0.41096552214260884,-0.05553751573263336,0.0,0.0,-0.11339849102777338,-2.6267793411789366e-08,4494,-0.0010070693258765256,0.14494352824105375,-0.0004086025760888702,0.00016248195436227185,18173952,0.0,0.0,-0.2516927528082627,-0.6619363475242209,36.3472,0.01,-0.043395576996878904,4043,0.075648,-0.43826862192767624,-34.04858512878418,0.0002546112,0.9848693609237671,2.843196189403534,-0.019006664888001977,1.0005362033843994,0.2,0.194873046875,1.2797449827194214,0.020196367,11134
-0.28638915142150567,0.0009044034231919795,-0.0754022042861802,0.6325832960000001,0.0,-0.0030562021566117306,-0.10667322502483215,-0.005917769065082063,-104.44258067999998,-0.1301630681086986,1.8395522245253335,-0.7354414580027053,-0.5,0.0,220.86,987,-0.40476223338799466,-0.05661597677056513,0.0,0.0,-0.11170935288484451,-2.6603165507622765e-08,4494,-0.0010222588736926103,0.15427994575451168,-0.0004006250599968063,0.0002055473259746999,18192384,0.0,0.0,-0.25465986171673605,-0.6505259662563566,36.35872,0.01,-0.043616227319802,4047,0.0757248,-0.43838928019808854,-34.04900646209717,0.00025456512,0.9902099370956421,1.8550545215606689,-0.021363705792464317,1.0005568265914917,0.2,0.216748046875,0.3740420639514923,0.022309553,11138
-0.2900040706003498,0.0009282748796977103,-0.07361121495899131,0.632565632,0.0,-0.0030790040469954576,-0.10667738109787182,-0.004723556807958999,-104.2320189,-0.13113953488235353,1.861874271566274,-0.7318896572252251,-0.5,0.0,218.45,988,-0.4150797261992278,-0.05737154817019785,0.0,0.0,-0.11239593678188732,-2.6503984682585125e-08,4494,-0.000741093238401744,0.15709610706919033,-0.0004053985185947645,0.0001367555494933808,18210816,0.0,0.0,-0.2531338938378502,-0.657029605039815,36.370239999999995,0.01,-0.04395105482439346,4051,0.0758016,-0.4480187493584153,-34.04784603118897,0.00025451904,0.9919193983078003,1.604858124256134,-0.02084411452524364,1.000535011291504,0.2,0.221728515625,0.25653204321861267,0.02020565,11142
-0.2872078534814547,0.0008610006674037626,-0.07465196510987122,0.632547968,0.0,-0.0030596466039437605,-0.10651404419291319,-0.006269637280251614,-104.76989995,-0.13097212075133127,1.7975199638324009,-0.7529075813908463,-0.5,0.0,216.4,989,-0.4187051956791314,-0.057217437842955715,0.0,0.0,-0.11339294460340962,-2.7173688287463764e-08,4494,-0.0011009265015470898,0.1523041436605871,-0.0003993453177583932,0.0001299817070219482,18229248,0.0,0.0,-0.2695544964929125,-0.6498054154806625,36.38176,0.01,-0.044500294243459484,4055,0.0758784,-0.4329576563016586,-34.05007190704346,0.00025447295999999996,0.986873984336853,2.635912775993347,-0.017574219329981135,1.0007652044296265,0.2,0.21878662109375,0.7183474898338318,0.020812072,11146
-0.29220219350267346,0.000984155951300636,-0.07587443125599316,0.632530304,0.0,-0.003069825054915412,-0.1064260823319145,-0.004031508208859695,-104.94004733000001,-0.12959225804890862,1.8009906614155393,-0.7421020363058625,-0.5,0.0,219.66,990,-0.40320074591337196,-0.05551288346293463,0.0,0.0,-0.11206002816742094,-2.6854599512512514e-08,4494,-0.0007956174861950179,0.16120044024934288,-0.0004078061237485306,0.00018791004484740057,18247680,0.0,0.0,-0.2794317635855395,-0.6459978369395327,36.393280000000004,0.01,-0.04423291724090046,4059,0.0759552,-0.4424036999584847,-34.04870758056641,0.00025442688,0.983485221862793,3.017185640335083,-0.017525055957958103,1.0005450248718262,0.2,0.14866943359375,0.7465031147003174,0.014400651,11150
-0.285991486168759,0.0008886698342394084,-0.07495463882333833,0.6325126400000001,0.0,-0.00305807694744908,-0.10677991066437895,-0.0041815996934972234,-102.49928729999999,-0.13070077410455344,1.8926941048633463,-0.7203111956184696,-0.5,0.0,219.12,991,-0.38857405902733855,-0.056605341127689654,0.0,0.0,-0.11152648091339608,-2.6347353696369593e-08,4494,-0.0006244485007805957,0.15759376283370863,-0.00040144530918537056,0.00021715845202903092,18266112,0.0,0.0,-0.25403269402092327,-0.6370384705403945,36.4048,0.01,-0.04426320446882351,4063,0.076032,-0.4430950892225445,-34.049800109863284,0.0002543808,0.9871898889541626,2.4378790259361267,-0.018942402163520455,1.0005409717559814,0.2,0.208740234375,0.7428689002990723,0.021015596,11154
-0.2804563233612732,0.0009201369054305056,-0.07203408769863828,0.632494976,0.0,-0.003061789704217294,-0.10673092374322063,-0.006459503454161072,-103.54174510999998,-0.1291645228933662,1.8404672660414336,-0.7252435608769106,-0.5,0.0,219.99,992,-0.3944516263955651,-0.05647801604714621,0.0,0.0,-0.11209836682083418,-2.7041960532122104e-08,4495,-0.0007535705420499047,0.15943854039393734,-0.0004041529309216412,0.0001654572821215063,18284544,0.0,0.0,-0.259583929367319,-0.6275104152462446,36.41632,0.01,-0.04446978082352801,4067,0.0761088,-0.43938622484185363,-34.04691772460937,0.00025433472,0.9920743703842163,1.547665286064148,-0.021275624609552325,1.0003416538238525,0.2,0.19757080078125,0.3211209177970886,0.01984181,11158
-0.2916487271702042,0.0006103500491008162,-0.0771363627526349,0.632477312,0.0,-0.003068424991672428,-0.10672786453635938,-0.005613368751680795,-104.92010761999998,-0.13719027896749433,1.8493305937538886,-0.7367392078415358,-0.5,0.0,216.67,993,-0.40961170319849904,-0.055540138374166666,0.0,0.0,-0.1126346015050231,-2.6694311618726807e-08,4495,-0.0006565936394811919,0.14109829029300985,-0.0004049076891907421,0.0002613083115470028,18302976,0.0,0.0,-0.2635490029926405,-0.6824987394861507,36.42784,0.01,-0.0445570622845065,4071,0.0761856,-0.4318341079052741,-34.040849685668945,0.00025428863999999997,0.9911370277404785,1.8654400825500488,-0.013941319944569841,0.9998049139976501,0.2,0.15860595703125,0.5362016558647156,0.012994778,11162
-0.28919171975662894,0.0009624545928090811,-0.07529140855487336,0.632459648,0.0,-0.0030450459465182853,-0.10665040467080815,-0.00561563737519077,-104.85510096,-0.12991864213892465,1.8268936889810634,-0.7339273440911864,-0.5,0.0,218.55,994,-0.404741916074903,-0.05614689295620275,0.0,0.0,-0.11150216173809355,-2.626478391114721e-08,4495,-0.0009412866008157531,0.15937775706010537,-0.0004028786054355819,0.00020660177962044404,18321408,0.0,0.0,-0.271423068040968,-0.6461117206450016,36.43936,0.01,-0.04354529541666859,4075,0.0762624,-0.4435691443854744,-34.037223434448244,0.00025424256,0.9865582585334778,2.8007526278495787,-0.013965785852633417,0.999821662902832,0.2,0.14608154296875,1.1641654968261719,0.015903914,11166
-0.29685575784217577,0.0007112614791064212,-0.08018986168906271,0.6324419840000001,0.0,-0.003123056405668481,-0.10664231889179335,-0.004098608261210351,-103.66065906000001,-0.1406164236977094,1.8694770705601154,-0.719629055935681,-0.5,0.0,216.06,995,-0.4089353901419054,-0.05569036455557298,0.0,0.0,-0.11307909701098295,-2.7895430354351063e-08,4495,-0.0007002673583984789,0.15115140929525586,-0.0004047163771349626,0.00024416106976638273,18339840,0.0,0.0,-0.28239771444766953,-0.6708604588971956,36.45088,0.01,-0.046311691933739386,4079,0.0763392,-0.441168284307347,-34.04359111785889,0.00025419648,0.9881187081336975,2.2504633486270906,-0.01991122941253707,1.0003827810287476,0.2,0.20650634765625,0.6209827065467834,0.020056343,11170
-0.28383117763035,0.0008566604907779644,-0.07490932194775687,0.63242432,0.0,-0.0030626629737288027,-0.10658061236847313,-0.003795447822724655,-104.35532906999998,-0.1336019724879897,1.8231399610225383,-0.7363048758369631,-0.5,0.0,218.71,996,-0.4053216350875725,-0.054185563784112455,0.0,0.0,-0.11230925915684595,-2.7359254924918664e-08,4495,-0.0010495216314059992,0.15975754958825386,-0.00039972111811738335,0.00015257339805510638,18358272,0.0,0.0,-0.277697931536567,-0.6483585051691753,36.4624,0.01,-0.044916408425700334,4083,0.076416,-0.4326424533586954,-34.04664325714111,0.0002541504,0.9879583716392517,2.391646200418472,-0.018988045305013655,1.0004770755767822,0.2,0.2107177734375,0.5138741731643677,0.018195625,11174
-0.2868205761630539,0.0008452672336716205,-0.07389514777781817,0.632406656,0.0,-0.0030736826499367376,-0.10669262933075754,-0.005614571591627239,-103.76340151999999,-0.13290580842191999,1.8118087520596582,-0.7361845901811219,-0.5,0.0,218.73,997,-0.4076829845658268,-0.05625115860007135,0.0,0.0,-0.11184040836319453,-2.7362952042010915e-08,4495,-0.001326891899225302,0.14876779587599923,-0.0004024385278648177,0.00015604472845505803,18376704,0.0,0.0,-0.27005588377989914,-0.6663062407569056,36.47392,0.01,-0.04477676417016199,4088,0.0764928,-0.4372291733657622,-34.04876651763916,0.00025410432,0.9879259467124939,2.2663670480251312,-0.019499238184653222,1.0005794763565063,0.2,0.22783203125,0.4849940240383148,0.020776669,11178
-0.28274340921092517,0.0009548590848377595,-0.07192185221865269,0.632388992,0.0,-0.0030497470010800703,-0.10664440811529709,-0.006036048143036816,-102.88017796000003,-0.1305760156616692,1.8201731289363632,-0.7261663020352697,-0.5,0.0,219.93,998,-0.41701688685316923,-0.05844264526257291,0.0,0.0,-0.11260117849554867,-2.7612595398867015e-08,4495,-0.0007920909750585755,0.1519751028605555,-0.0003985822089910157,0.00019987461165766446,18395136,0.0,0.0,-0.26153985376800865,-0.6590673278747904,36.48544,0.01,-0.0446802984948641,4092,0.0765696,-0.4413004483663394,-34.0416015625,0.00025405824,0.9861943125724792,2.6329022526741026,-0.015547135833185167,1.0000417232513428,0.2,0.1763671875,0.7760050296783447,0.0155047355,11182
-0.2886672653259476,0.0008675111457705498,-0.07707837904110074,0.6323713280000001,0.0,-0.0030783010754471102,-0.10676575299605645,-0.004412039623050896,-104.44233643,-0.1351820607398666,1.8720977887801478,-0.7115618055387067,-0.5,0.0,217.28,999,-0.395640012562118,-0.05635507210898468,0.0,0.0,-0.11164430803197117,-2.6799453708963618e-08,4495,-0.0006928079787434803,0.15929711100110322,-0.00040897577838864055,0.00023403179492384747,18413568,0.0,0.0,-0.282070953670593,-0.6430933575271737,36.49696,0.01,-0.04378843939194661,4096,0.0766464,-0.44806924247968394,-34.04400291442871,0.00025401216,0.9914081692695618,1.5948950052261353,-0.02288020299747586,1.0003318786621094,0.2,0.2225830078125,0.3401937484741211,0.024199873,11186
-0.2859919144531715,0.0009223070519510657,-0.07164613405046089,0.632353664,0.0,-0.0031419639287449024,-0.1066638560723938,-0.005506602258714762,-103.29944338000001,-0.1263431227185621,1.8363676988961768,-0.7252971324996793,-0.5,0.0,216.27,1000,-0.40126014829169515,-0.05812242683626022,0.0,0.0,-0.11142032208816668,-2.8036451104121735e-08,4495,-0.0007976515755419516,0.16591097102722238,-0.00041249601278707537,0.0001711215355474028,18432000,0.0,0.0,-0.26954082193071927,-0.624649472420149,36.50848,0.01,-0.04588176005795115,4100,0.0767232,-0.44014340233680244,-34.038771057128905,0.00025396608,0.9872419238090515,2.542254638671875,-0.016923111258074643,1.0000462532043457,0.2,0.19019775390625,0.7621773481369019,0.018768316,11190
-0.28320095046649507,0.001064993489611273,-0.0750414150967865,0.632336,0.0,-0.0030432267112075768,-0.10648625121953952,-0.005938699893931896,-103.17798008000001,-0.13193736835459566,1.826508982688126,-0.7211941557626216,-0.5,0.0,220.42,1001,-0.3925546607984672,-0.05981284875398875,0.0,0.0,-0.11111376516783683,-2.8250932742974537e-08,4495,-0.0008163693160491271,0.17115590742923995,-0.00039544992817487406,0.00018145310819426815,18450432,0.0,0.0,-0.2938003028451975,-0.6325208592974486,36.519999999999996,0.01,-0.04488793863301152,4104,0.0768,-0.4599758808337468,-34.03567619323731,0.00025392,0.9862834811210632,2.5975239396095278,-0.016353788936976345,0.9997691512107849,0.2,0.20810546875,0.6879284381866455,0.021327998,11194
-0.288443488181791,0.0009353279019705951,-0.0745262726899795,0.632318336,0.0,-0.003100327519189258,-0.10658873897150684,-0.007191869835557137,-102.93946370999998,-0.1352272623009821,1.8627919626364369,-0.7292993223210894,-0.5,0.0,218.05,1002,-0.3890056671413667,-0.056292086702130484,0.0,0.0,-0.11163349020100921,-2.816609759381375e-08,4495,-0.0009785855557614316,0.1622559419580905,-0.0004020193888051609,0.00019463325338628027,18468864,0.0,0.0,-0.28100956441295255,-0.6380633101441033,36.53152,0.01,-0.04562277687183091,4108,0.0768768,-0.4350500312515841,-34.041433334350586,0.00025387392,0.992599368095398,1.4452288806438447,-0.017751761875115336,1.0003278255462646,0.2,0.19111328125,0.2843398153781891,0.019136736,11198
-0.2848423744298767,0.0010210483063322802,-0.07290441510237199,0.6323006720000001,0.0,-0.0031219893469688533,-0.10660967112000386,-0.00532567337244318,-103.00347215999999,-0.13330444926790058,1.8322463998614995,-0.7293788322015559,-0.5,0.0,220.3,1003,-0.40190695930713793,-0.058265360987221154,0.0,0.0,-0.1122180701401849,-2.8479988329714136e-08,4495,-0.0006514391894193573,0.1640837184741713,-0.0004083714679943134,0.00018611658405420965,18487296,0.0,0.0,-0.28411131433477316,-0.648634558296485,36.54304,0.01,-0.04620482564907042,4112,0.0769536,-0.446985744650922,-34.04304580688476,0.00025382784,0.9880115985870361,2.245953065156937,-0.01705136214150116,1.0002059936523438,0.2,0.19644775390625,0.433723121881485,0.020670032,11202
-0.28187629982822593,0.0008718513806040088,-0.07359273333862265,0.632283008,0.0,-0.003094486273866104,-0.10662843891353918,-0.006477478213248618,-103.63848777000001,-0.1343984305075849,1.844860547483111,-0.7308191973506788,-0.5,0.0,218.66,1004,-0.4001558211519154,-0.05759787218045335,0.0,0.0,-0.11274333548316516,-2.733634826929241e-08,4495,-0.00089490085762615,0.15836502955329948,-0.0004048801834498598,0.0002025230224765144,18505728,0.0,0.0,-0.2789356033679561,-0.6601108371773222,36.55456,0.01,-0.04474934981362695,4116,0.0770304,-0.44670013520591567,-34.03968143463135,0.00025378175999999996,0.9917412400245667,1.6435917854309081,-0.019083333655726165,1.0000922679901123,0.2,0.2192626953125,0.369371235370636,0.022117311,11206
-0.28008295121342114,0.0009803581730617832,-0.07284681027462862,0.632265344,0.0,-0.0031353735572020995,-0.10662955997525013,-0.007696074500981052,-104.43596253000004,-0.13337066788988133,1.858671337183628,-0.7339214270124212,-0.5,0.0,221.23,1005,-0.40407043785456226,-0.059040302762731166,0.0,0.0,-0.11064210442310604,-2.8110614569784286e-08,4495,-0.0011330728432060117,0.16019251843638738,-0.00040805416065863595,0.00017505695494026828,18524160,0.0,0.0,-0.27301848250407706,-0.6493630429226528,36.56608,0.01,-0.04538102749542764,4120,0.0771072,-0.44491552798050815,-34.03762340545654,0.00025373568,0.9894237518310547,2.0872124910354612,-0.017718170874286444,1.0000450611114502,0.2,0.22147216796875,0.6215057373046875,0.020499105,11210
