reward_terms/time,curriculum/stance_ratio,reward_terms/clearance,reward_terms/motor_vel,time/iterations,reward_terms/alive,reward_terms/overrun,reward_terms/upright,reward_terms/fwd_speed,reward_terms/ang_xy,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,reward_terms/air_time,reward_terms/residual,reward_terms/stance_time,curriculum/ctrl_drop_prob,rollout/ep_rew_mean,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/energy,reward_terms/stance,time/total_timesteps,reward_terms/action_rate,reward_terms/phase_contact,reward_terms/stop,reward_terms/assist_pen,reward_terms/torque,rollout/ep_len_mean,reward_terms/foot_slip,time/fps,time/time_elapsed,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/height,curriculum/ent_coef,reward_terms/angmom,reward_terms/vz,train/clip_fraction,train/n_updates,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/clip_range
-0.5,0.6473327360000001,0.03690883385183465,-5.941584653089917e-05,152,0.0,0.0,-0.2620969738783013,0.8078699407547797,-0.2893725736253635,0.0,-1.1926658427851105,2.6041583623737097e-05,-0.09791181713464032,-0.06575478420644584,0.0,-151.88968563,-0.23071177637032594,-2.4877978593467546e-08,-0.00047555539755897647,-0.009046136691991103,2801664,-0.1299623429331644,-0.559728704842931,0.0,0.0,-0.00514918801713874,240.26,-0.5966361659395413,4447,629,26.73952,0.0115968,-0.053617469282240815,0.01,-0.18807616066630645,-0.1070026280718255,0.194775390625,6778,0.9213063716888428,0.018842187,1.0010297298431396,0.000299304192,0.4131926417350769,-0.022598250047303738,-34.057051277160646,-0.19674058258533478,0.2
-0.5,0.647315072,0.03706879821379663,-5.78661299225195e-05,153,0.0,0.0,-0.2388501652075357,0.8952845482557183,-0.29179130209706805,0.0,-1.1698637979851678,1.4648384725054106e-05,-0.09802027354490538,-0.06435734992232432,0.0,-151.44171727,-0.23772104112174056,-2.3712683119420016e-08,-0.0004629968368213052,-0.007415663584770584,2820096,-0.12804765005570085,-0.5514663749539419,0.0,0.0,-0.0049961492433105905,241.06,-0.6072768751361014,4447,634,26.75104,0.0116736,-0.05913536974473785,0.01,-0.19496174289713825,-0.10654416806066386,0.20909423828125,6782,0.9171373844146729,0.019518351,1.0008049011230469,0.000299299584,0.4660921946167946,-0.023723397764842957,-34.057806396484374,-0.16720004379749298,0.2
-0.5,0.647297408,0.038584323768642154,-6.000266857978227e-05,154,0.0,0.0,-0.2720455892054929,0.9233641983068086,-0.2979800178055625,0.0,-1.1830303444757737,6.510361951465408e-06,-0.09721561692214362,-0.056235476958035074,0.0,-149.55231296,-0.2401698766503733,-2.4504325639044947e-08,-0.0004772066763398198,-0.013982296917550992,2838528,-0.13029192064746992,-0.5617849306237396,0.0,0.0,-0.005114779297756164,233.33,-0.5934763413105013,4447,638,26.76256,0.0117504,-0.060091303989772235,0.01,-0.1931250549889427,-0.10142552143452796,0.18016357421875,6786,0.9242219924926758,0.016800398,1.0008594989776611,0.000299294976,0.4734024554491043,-0.02377779622329399,-34.05684566497803,-0.18209519982337952,0.2
-0.5,0.647279744,0.03834784046591802,-5.7647967105546476e-05,155,0.0,0.0,-0.25588124308898924,0.951814348732195,-0.28147631532438594,0.0,-1.1787579532499193,2.2243863592545193e-05,-0.09792385651441111,-0.0639920832974086,0.0,-151.64172831000005,-0.2424239567958761,-2.4693990322068498e-08,-0.0004638824817962848,-0.006741049059996517,2856960,-0.12945929812504622,-0.5474651450330585,0.0,0.0,-0.005091861651434993,242.32,-0.5790351942482481,4447,642,26.77408,0.0118272,-0.0584879536774776,0.01,-0.18605187466206108,-0.10720386932414637,0.215625,6790,0.9188854098320007,0.019969588,1.0005779266357422,0.000299290368,0.5271712198853493,-0.025423611665610225,-34.05242099761963,-0.1744794249534607,0.2
-0.5,0.6472620800000001,0.03818418198201651,-5.738047992752132e-05,156,0.0,0.0,-0.25409022769493295,0.922707697514817,-0.2814604289245093,0.0,-1.175842719855156,3.309451858513057e-05,-0.09792284175431401,-0.05933239406214044,0.0,-150.27224151000001,-0.23503869535433092,-2.4494246969522104e-08,-0.0004641004160553307,-0.010052770062117845,2875392,-0.12911209868840984,-0.5553622063879975,0.0,0.0,-0.005049380521276594,239.46,-0.5792227217178465,4447,646,26.7856,0.011904,-0.058122462324815403,0.01,-0.18586187390692563,-0.1058599143290268,0.20816650390625,6794,0.9214105606079102,0.020262497,1.0004557371139526,0.00029928576,0.5114992976188659,-0.02525207557482645,-34.049455642700195,-0.15954133868217468,0.2
-0.5,0.647244416,0.04002913079885371,-6.004674161314518e-05,157,0.0,0.0,-0.2530170737309877,0.8801624151482481,-0.2787116767306928,0.0,-1.181385287304963,8.680518173302213e-06,-0.09815070923204604,-0.06225448552544953,0.0,-151.88180821999998,-0.25041797271313926,-2.538861487366738e-08,-0.0004741522060593312,-0.010770769645079439,2893824,-0.13001836056084665,-0.5535981694591856,0.0,0.0,-0.0051468720501116234,242.35,-0.5850408243137909,4447,650,26.79712,0.0119808,-0.05930873063022456,0.01,-0.17676578208071103,-0.1091895988268317,0.19830322265625,6798,0.9328733682632446,0.019908842,1.000335693359375,0.00029928115199999997,0.462357297539711,-0.022403247049078347,-34.04738521575928,-0.19456534087657928,0.2
-0.5,0.647226752,0.040930582290271196,-5.967241595601439e-05,158,0.0,0.0,-0.26397660004373347,0.893249633268651,-0.2959255205060933,0.0,-1.176684032018036,2.604156422118346e-05,-0.09787555502926792,-0.06362967343173093,0.0,-152.19166103999999,-0.24139334068827858,-2.5510451881940293e-08,-0.00047841779205303495,-0.011502814907101942,2912256,-0.12894145902689105,-0.5572906876061577,0.0,0.0,-0.0051852107876524415,244.17,-0.5621871488366886,4447,654,26.80864,0.0120576,-0.05593798346690177,0.01,-0.1942271609538207,-0.1111942605818283,0.18682861328125,6802,0.922907292842865,0.017818913,1.00117826461792,0.000299276544,0.5294077396392822,-0.025735641119536013,-34.056450080871585,-0.16632656753063202,0.2
-0.5,0.647209088,0.04595306354222802,-5.881392312939414e-05,159,0.0,0.0,-0.2739769436457956,0.9735443209266751,-0.28742368755181597,0.0,-1.1658887749578213,4.340267817800244e-05,-0.09804551635701442,-0.06814857091457169,0.0,-152.15568937,-0.24422639713235078,-2.520935572208573e-08,-0.00047114689760647936,-0.013785532664725866,2930688,-0.1275815924538059,-0.5481626475460813,0.0,0.0,-0.005112694783729205,248.47,-0.5512456338039771,4447,658,26.82016,0.0121344,-0.05754790786104529,0.01,-0.19452364886448,-0.11316059866412918,0.203125,6806,0.9247318506240845,0.01955693,1.0008821487426758,0.000299271936,0.5392487064003945,-0.024988739215768874,-34.05808429718017,-0.10620987415313721,0.2
-0.5,0.6471914240000001,0.04437502164686782,-5.91192310116658e-05,160,0.0,0.0,-0.28033603993329625,0.9147590444962083,-0.2924659873569715,0.0,-1.171608343945822,2.8211720443020265e-05,-0.09784837919962543,-0.05413858422091127,0.0,-149.36716306,-0.24294775237719746,-2.5049665477936668e-08,-0.00047599975157178474,-0.011171945476116836,2949120,-0.12765234179341317,-0.5443221307168493,0.0,0.0,-0.005206540670539146,236.23,-0.5725185199022366,4447,663,26.83168,0.0122112,-0.059795503602057196,0.01,-0.19265844428793913,-0.11265836939208082,0.159716796875,6810,0.9349551796913147,0.014569392,1.0002493858337402,0.00029926732799999997,0.5322030052542687,-0.020607361872680485,-34.04946460723877,-0.15162435173988342,0.2
-0.5,0.64717376,0.046993530872769605,-6.162432492463711e-05,161,0.0,0.0,-0.26761779267162866,0.8518358141976758,-0.29722230430734914,0.0,-1.161738240349449,2.2786378394812346e-05,-0.09761775440733449,-0.055713966205884285,0.0,-148.67999269,-0.2298671131540971,-2.49215760089367e-08,-0.0004925112576503242,-0.015600443672698151,2967552,-0.1289284172341318,-0.540095462128432,0.0,0.0,-0.005372643574507205,231.08,-0.5618897775681728,4447,667,26.8432,0.012288,-0.0596581997469788,0.01,-0.19307183669563308,-0.11807205101973788,0.2288818359375,6814,0.9313079118728638,0.020989086,1.000893473625183,0.00029926272,0.5688951313495636,-0.02610503132455051,-34.05538330078125,-0.12743276357650757,0.2
-0.5,0.647156096,0.0419342336387512,-6.061621667950523e-05,162,0.0,0.0,-0.2658590364759426,0.9248688309898354,-0.2795823306182789,0.0,-1.1734091569365106,2.9296788852661848e-05,-0.0979337258333204,-0.05811305300610709,0.0,-148.58200933999998,-0.25380917526164865,-2.537130248306566e-08,-0.0004893740404432361,-0.010587563824620541,2985984,-0.12849629225854772,-0.5561725469168742,0.0,0.0,-0.005380381225388985,228.59,-0.5734618814278837,4448,671,26.85472,0.0123648,-0.058722554504144625,0.01,-0.17690982280294001,-0.10697525829104981,0.2195556640625,6818,0.9299577474594116,0.021458298,1.0006797313690186,0.000299258112,0.5595445200800896,-0.025317319296300413,-34.051746940612794,-0.14715227484703064,0.2
-0.5,0.647138432,0.04773206289037847,-6.0389729044533396e-05,163,0.0,0.0,-0.2757747467035266,0.9912997311293746,-0.28328622611171517,0.0,-1.1394278802193987,5.0455593736842275e-05,-0.0984973737541775,-0.06325708406641045,0.0,-151.01746088,-0.2483123618905194,-2.5396605074310183e-08,-0.0004842458408762353,-0.015996143231040136,3004416,-0.12842170536741715,-0.5323865148288598,0.0,0.0,-0.005228005387014371,240.87,-0.5644400423179328,4447,675,26.86624,0.0124416,-0.0628128999709276,0.01,-0.18579914952925902,-0.11659173874115364,0.19501953125,6822,0.9047671556472778,0.018584091,1.000301480293274,0.00029925350399999997,0.7071318536996841,-0.0236031494801864,-34.04610614776611,-0.05552166700363159,0.2
-0.5,0.6471207680000001,0.0444447054624387,-6.205586578615332e-05,164,0.0,0.0,-0.28722357541413557,0.9687119856177853,-0.30330964171445735,0.0,-1.1540315886871237,2.658409842600425e-05,-0.09809175893757488,-0.06258434855974176,0.0,-150.02870068000001,-0.250626742663912,-2.5554527476862752e-08,-0.0005014961466816244,-0.016552142005885805,3022848,-0.12920134721335544,-0.5377862610701526,0.0,0.0,-0.0054853146029675325,239.99,-0.5690480573738459,4447,679,26.87776,0.0125184,-0.06010205169193529,0.01,-0.19853193027408805,-0.11790545473249546,0.18209228515625,6826,0.9370694160461426,0.017935501,1.0006040334701538,0.000299248896,0.49986021816730497,-0.0229778713430278,-34.04892406463623,-0.16628792881965637,0.2
-0.5,0.647103104,0.04130832994852895,-5.9524254940945655e-05,165,0.0,0.0,-0.2899187263683186,0.9086931610971121,-0.27413352115875245,0.0,-1.1723848965879788,2.278634929098189e-05,-0.09843869404928692,-0.07087861294631795,0.0,-150.62435503999998,-0.24527427937563953,-2.507216220697809e-08,-0.0004852812708100065,-0.00889810000259962,3041280,-0.1271778134334375,-0.5556460465899282,0.0,0.0,-0.005397269128736991,239.66,-0.5563044923766993,4447,683,26.88928,0.0125952,-0.05751678803342456,0.01,-0.178935411315287,-0.11514122839725638,0.20758056640625,6830,0.9321122765541077,0.019312093,1.000227928161621,0.000299244288,0.5962739497423172,-0.024216212704777716,-34.04813632965088,-0.11663749814033508,0.2
-0.5,0.64708544,0.04667052969682279,-6.337034206657226e-05,166,0.0,0.0,-0.2980947529215908,1.0063231995232813,-0.28719805900205514,0.0,-1.1563753601350362,6.56465320692708e-05,-0.09816891115247259,-0.05808931543045522,0.0,-150.1690855,-0.24436244301329,-2.509149941473149e-08,-0.0005053898834548502,-0.017242270820631452,3059712,-0.12936936642686214,-0.5378737943089482,0.0,0.0,-0.005440921327502388,242.39,-0.5930215834435443,4447,687,26.9008,0.012672,-0.06138966355085725,0.01,-0.1925913934706693,-0.12537553162374399,0.212109375,6834,0.9248005747795105,0.019858006,1.0006556510925293,0.00029923968,0.6138822287321091,-0.02696452963864431,-34.049574089050296,-0.12583735585212708,0.2
-0.5,0.647067776,0.0472415126330368,-6.149081179415742e-05,167,0.0,0.0,-0.2886344746330273,0.997793903810289,-0.2824172643509245,0.0,-1.1557488051367226,4.0147463247800865e-05,-0.09827940346477185,-0.05597872278303839,0.0,-149.7151052,-0.25993638364837074,-2.4772280426385128e-08,-0.0004944672922568148,-0.013330768204095227,3078144,-0.12633966227096285,-0.5422953035873836,0.0,0.0,-0.005419162523419868,236.59,-0.5755145166220776,4447,692,26.91232,0.0127488,-0.06616166618804936,0.01,-0.18433275384462822,-0.12156707482113127,0.20439453125,6838,0.93836510181427,0.01763003,1.000045657157898,0.000299235072,0.5575114488601685,-0.02340799178928137,-34.04612789154053,-0.13447517156600952,0.2
-0.5,0.6470501120000001,0.050360303450008144,-6.281906529193227e-05,168,0.0,0.0,-0.2732910879546055,0.9804844279040024,-0.2758957449860177,0.0,-1.151985636143744,1.7361036346604426e-05,-0.09878718909063817,-0.07420800976655705,0.0,-152.38563413,-0.2517932293859991,-2.560211846549773e-08,-0.0005016424261117758,-0.015400404621328419,3096576,-0.125852184572249,-0.5366739186624624,0.0,0.0,-0.0053998402057842025,248.04,-0.5385101155655699,4447,696,26.92384,0.0128256,-0.06162054351848915,0.01,-0.1861981551108937,-0.13400145455511944,0.2208984375,6842,0.9350951313972473,0.020833395,1.0003046989440918,0.000299230464,0.5837086647748947,-0.026116749044740574,-34.042796516418456,-0.12004217505455017,0.2
-0.5,0.647032448,0.04990887032445689,-6.383634930405828e-05,169,0.0,0.0,-0.2680568093294926,0.9622789330713472,-0.29308499102341506,0.0,-1.155591895019492,5.8051043500502907e-05,-0.09851168910052689,-0.056427127710776404,0.0,-149.14098989000001,-0.25804645216795985,-2.5035052163802516e-08,-0.000513314283295094,-0.012220508940057183,3115008,-0.12727450449565886,-0.533576116624066,0.0,0.0,-0.005627603881940266,239.01,-0.5406147626026577,4447,700,26.93536,0.0129024,-0.05803994427347371,0.01,-0.19398978800120872,-0.12469181012354134,0.20281982421875,6846,0.9425793290138245,0.018337887,1.0006322860717773,0.00029922585599999996,0.5031413778662681,-0.02388380290940404,-34.05048599243164,-0.15280717611312866,0.2
-0.5,0.647014784,0.050092666618952515,-6.421015021755763e-05,170,0.0,0.0,-0.2561294169319965,1.008089129449105,-0.28705396924315685,0.0,-1.1465909293373988,8.300761692225933e-05,-0.09854954546948097,-0.06879392154385439,0.0,-151.29560614000002,-0.2458911611972853,-2.4654923053186215e-08,-0.0005153950426827242,-0.02186476700625359,3133440,-0.12729438850575672,-0.526230517128536,0.0,0.0,-0.005595597828361821,247.58,-0.5426975777795758,4447,704,26.94688,0.0129792,-0.062185446305116875,0.01,-0.18968203176605386,-0.1248367016920604,0.2139892578125,6850,0.9296231269836426,0.020025376,1.0003916025161743,0.000299221248,0.6976505070924759,-0.02513910084962845,-34.04697151184082,-0.054456114768981934,0.2
-0.5,0.64699712,0.050693271245771464,-6.544893880341198e-05,171,0.0,0.0,-0.25803945640444753,0.9940890413904514,-0.28556018442592307,0.0,-1.1552926643880534,8.897549317528804e-05,-0.09814885391190599,-0.05656804924850197,0.0,-148.57989633,-0.24789883202213325,-2.584515568453675e-08,-0.000522848243499987,-0.012490439344478889,3151872,-0.12849398253185182,-0.5369137150481723,0.0,0.0,-0.0056655662324603395,239.06,-0.5461559274099677,4448,708,26.9584,0.013056,-0.06104050203945931,0.01,-0.18192035658668262,-0.11367857421747529,0.20601806640625,6854,0.9386144280433655,0.020508597,1.0003974437713623,0.00029921664,0.6005292072892189,-0.024473995063453914,-34.045548057556154,-0.14806272089481354,0.2
-0.5,0.6469794560000001,0.05472470747070388,-6.495341164590984e-05,172,0.0,0.0,-0.28223667732020946,1.0564122645932277,-0.3014863175775591,0.0,-1.1418503807490266,6.510395905934274e-05,-0.0980068928246035,-0.059076862463067904,0.0,-148.54556353,-0.24248087714031305,-2.564942353171834e-08,-0.0005270499261811564,-0.02235533482265693,3170304,-0.1270502678222153,-0.5179648151967546,0.0,0.0,-0.005752640698863779,237.4,-0.5751618441127709,4448,712,26.969920000000002,0.0131328,-0.06491783520231856,0.01,-0.20377081227240026,-0.12608974784818505,0.207421875,6858,0.9295743107795715,0.01848515,1.0009527206420898,0.00029921203199999996,0.6644785910844803,-0.02298859345028177,-34.05111598968506,-0.08622771501541138,0.2
-0.5,0.646961792,0.050348995823266914,-6.370475247586302e-05,173,0.0,0.0,-0.2709790176171458,1.0160151455988666,-0.2848696957208116,0.0,-1.1551740222612188,5.0455574334288635e-05,-0.09856268864931751,-0.05927298838085133,0.0,-148.40264888,-0.25939028819316134,-2.491555735919883e-08,-0.000514382873123463,-0.015376837015508472,3188736,-0.1266041246673334,-0.5404537233845221,0.0,0.0,-0.005613308438504353,236.78,-0.5549648550247059,4448,716,26.98144,0.0132096,-0.0631380988399566,0.01,-0.19387577001559156,-0.13940980675278547,0.17823486328125,6862,0.9347224235534668,0.015628034,1.0008857250213623,0.000299207424,0.667800509929657,-0.021461253450252116,-34.0538516998291,-0.07423949241638184,0.2
-0.5,0.646944128,0.04885911222312764,-6.296209533131454e-05,174,0.0,0.0,-0.2969257579426632,1.0023799836720781,-0.2820369827210134,0.0,-1.139604085561851,6.29338319413364e-05,-0.09819924051395465,-0.06159449192637112,0.0,-150.29449412999998,-0.24833707963780347,-2.6000345392493983e-08,-0.0005138217397703276,-0.018248623944633606,3207168,-0.12855906067910355,-0.522544565527927,0.0,0.0,-0.005635485241757261,242.06,-0.560938602105501,4448,721,26.99296,0.0132864,-0.06361429115784135,0.01,-0.1932149379160341,-0.1319831119805287,0.1818359375,6866,0.9412278532981873,0.018046254,1.0005992650985718,0.000299202816,0.6135731160640716,-0.023147743917070328,-34.051625442504886,-0.1063770055770874,0.2
-0.5,0.646926464,0.052492232184918414,-6.507162952781863e-05,175,0.0,0.0,-0.2703811839649146,1.003048118820724,-0.29423885003321926,0.0,-1.1560026893208746,6.456144425707559e-05,-0.09799476877147195,-0.05800142582706434,0.0,-146.31507761,-0.2416464268552259,-2.469928560565739e-08,-0.0005274844236727059,-0.017443397469889713,3225600,-0.12828896496214137,-0.5322169329063016,0.0,0.0,-0.005784708087548757,229.39,-0.5441045830299533,4448,725,27.00448,0.0133632,-0.059181278765711665,0.01,-0.19946040884588642,-0.13570065882082347,0.21502685546875,6870,0.9379416704177856,0.02097344,1.0004348754882812,0.000299198208,0.6164928585290909,-0.025798810890410095,-34.047155952453615,-0.10939532518386841,0.2
-0.5,0.6469088000000001,0.048218999521336375,-6.391875420786411e-05,176,0.0,0.0,-0.2829472545512536,1.0125558396569379,-0.27918874009316474,0.0,-1.1505990223174785,9.060305698464315e-05,-0.09826526735897545,-0.060760075003296755,0.0,-148.96831761,-0.2423988765774503,-2.5954572618389412e-08,-0.0005214545386816496,-0.014109979323128942,3244032,-0.12841854065302993,-0.5360068706419618,0.0,0.0,-0.005761976794651468,242.04,-0.5533960522249047,4448,729,27.016,0.01344,-0.061532694248537724,0.01,-0.19031109011331637,-0.13240131351996984,0.18843994140625,6874,0.9227626323699951,0.019071743,1.000777006149292,0.0002991936,0.8741750568151474,-0.024086068000178783,-34.0506477355957,0.06284084916114807,0.2
-0.5,0.646891136,0.05317116219510684,-6.370404189616206e-05,177,0.0,0.0,-0.26535965660729416,1.0343509851638815,-0.2775568425174633,0.0,-1.146626080778792,0.00010579399531707168,-0.09866842017627772,-0.06815983278890296,0.0,-149.5299233,-0.2450394263495553,-2.5408696093372252e-08,-0.0005253270574790139,-0.01155792229009622,3262464,-0.12722953515544422,-0.5246476625271499,0.0,0.0,-0.005813027813889586,246.2,-0.5425689647693264,4448,733,27.02752,0.0135168,-0.06378212068972393,0.01,-0.1903734866836024,-0.1332755944614961,0.1734375,6878,0.9472031593322754,0.016577393,1.0007504224777222,0.000299188992,0.5746563225984573,-0.020939555135555565,-34.05235958099365,-0.13774436712265015,0.2
-0.5,0.646873472,0.05933237853991036,-6.514474654913078e-05,178,0.0,0.0,-0.2887933288987993,1.0210884463248313,-0.2866501129039942,0.0,-1.1408055906806847,0.00010687905402543645,-0.098125955619264,-0.056602230331110254,0.0,-149.03531357,-0.24000306717733066,-2.5591889659591014e-08,-0.0005247386346943339,-0.010502496300858439,3280896,-0.12869514841702345,-0.5234822456232583,0.0,0.0,-0.005757503320855279,242.29,-0.541979482873087,4448,737,27.03904,0.0135936,-0.0632917903933365,0.01,-0.19509789332481015,-0.13294314352932157,0.18544921875,6882,0.9503387808799744,0.019311586,1.000230073928833,0.000299184384,0.565149849653244,-0.022803222527727485,-34.047357368469235,-0.14213386178016663,0.2
-0.5,0.646855808,0.05882068755692144,-6.584459608712976e-05,179,0.0,0.0,-0.2914368960523184,1.0723241109138606,-0.28676199729333834,0.0,-1.1348762948045519,0.00015407952984484533,-0.09837519626657822,-0.055001076487112895,0.0,-147.48980535,-0.2497550976925767,-2.4709714490272347e-08,-0.0005344001736563038,-0.010098047573301518,3299328,-0.12670331154753903,-0.5202493052067054,0.0,0.0,-0.005839232299741325,241.09,-0.5442809940810999,4448,741,27.05056,0.0136704,-0.06717543075854819,0.01,-0.19556458615784852,-0.1414214058571709,0.2009033203125,6886,0.9384656548500061,0.018042553,1.0003278255462646,0.000299179776,0.7155350655317306,-0.024635682557709516,-34.04493007659912,-0.04541623592376709,0.2
-0.5,0.6468381440000001,0.058072715853782944,-6.728270575031733e-05,180,0.0,0.0,-0.27221104692269105,1.0361656440319735,-0.2777448620094526,0.0,-1.1518296532577716,0.00016384512612906596,-0.09867003651888334,-0.057938356499006555,0.0,-146.94826229999998,-0.24277161695897384,-2.4606069729962738e-08,-0.0005448938271089283,-0.00970295903103078,3317760,-0.12636817653450796,-0.5198212782158904,0.0,0.0,-0.0059940957405623775,235.15,-0.5530145877849698,4448,745,27.06208,0.0137472,-0.06324293653426022,0.01,-0.1823313674665792,-0.14213827004087676,0.18057861328125,6890,0.9448655247688293,0.015155679,1.000227689743042,0.000299175168,0.7142721325159073,-0.01952526706736535,-34.04331722259521,-0.07035377621650696,0.2
-0.5,0.64682048,0.056448509773049826,-6.651679567866092e-05,181,0.0,0.0,-0.28349707246166755,1.0624802852307065,-0.28958244107747455,0.0,-1.1287031172414677,9.277320350520313e-05,-0.09846242253166283,-0.058034927016706206,0.0,-148.17533240000003,-0.2391364970264339,-2.534419507242001e-08,-0.0005445369679358366,-0.013401903342363332,3336192,-0.12606875881734114,-0.5165521647077523,0.0,0.0,-0.00599968784506278,241.15,-0.5396111144483745,4448,749,27.0736,0.013824,-0.06609661084336105,0.01,-0.19635084338005773,-0.14817581870674756,0.15814208984375,6894,0.9316850900650024,0.017129367,1.0001156330108643,0.00029917056,0.8768362104892731,-0.020974228525301442,-34.043226432800296,0.031017988920211792,0.2
-0.5,0.646802816,0.05716413526164811,-6.643768054828816e-05,182,0.0,0.0,-0.2783219277817002,1.1203750532013816,-0.27597625010298055,0.0,-1.1350563991145608,0.00010850668574372928,-0.09881418850346456,-0.05657550874295541,0.0,-148.72629557,-0.24658218666965082,-2.4514423894481678e-08,-0.0005388283639817063,-0.012674451767224535,3354624,-0.12679168721936807,-0.5180798453803939,0.0,0.0,-0.005904987668387694,245.95,-0.5653537209735828,4448,754,27.08512,0.0139008,-0.06900078248211691,0.01,-0.18442087511658553,-0.1493983221390839,0.191650390625,6898,0.9476697444915771,0.017417144,0.9999024271965027,0.000299165952,0.6956773191690445,-0.021371910930611193,-34.04214019775391,-0.04745170474052429,0.2
-0.5,0.646785152,0.06315276917215025,-6.639110915387639e-05,183,0.0,0.0,-0.31155805470876785,1.1077419772878172,-0.3039274957414795,0.0,-1.118989913897857,0.00010904921994855006,-0.09795988794497074,-0.05231553432046591,0.0,-145.74788073999997,-0.2327700836902098,-2.4821648079276476e-08,-0.0005522970064870156,-0.010231694138549484,3373056,-0.1278711318212563,-0.5010780822467642,0.0,0.0,-0.006089456639333662,233.08,-0.5633173795128953,4447,758,27.09664,0.0139776,-0.07134494098125933,0.01,-0.20925812013581116,-0.1478022010552559,0.17091064453125,6902,0.9498906135559082,0.017976884,0.9997536540031433,0.00029916134399999997,0.6520340621471405,-0.02498639669502154,-34.0361406326294,-0.09221857786178589,0.2
-0.5,0.6467674880000001,0.055104837805389446,-6.613540491078805e-05,184,0.0,0.0,-0.2891858819760452,1.040005918385435,-0.2930577688331042,0.0,-1.1142848282795736,9.819855525468786e-05,-0.09833303347173539,-0.059323174119021535,0.0,-146.17404894999999,-0.2366239412770826,-2.5057505651841705e-08,-0.0005509746656694404,-0.014388433696374032,3391488,-0.12603387610419092,-0.5071742811761542,0.0,0.0,-0.006145966446410248,231.32,-0.5680552822164741,4446,762,27.108159999999998,0.0140544,-0.06806529625397276,0.01,-0.1997102674011744,-0.14244654204263557,0.192236328125,6906,0.934810996055603,0.019704545,1.0001473426818848,0.00029915673599999995,0.8720948964357376,-0.02503533938433975,-34.03989505767822,-0.03091028332710266,0.2
-0.5,0.646749824,0.059314877144804684,-6.954504680466354e-05,185,0.0,0.0,-0.2802563242366448,1.0822609160996461,-0.2929980745662986,0.0,-1.1398342060637459,0.00017306816880591214,-0.09841153983288167,-0.04906955517395141,0.0,-146.10674986,-0.24984208110644796,-2.4885367686986332e-08,-0.0005680893000125022,-0.01432937696011295,3409920,-0.12749193503363368,-0.516793554587515,0.0,0.0,-0.006177648204512569,234.24,-0.5308523509065672,4446,766,27.11968,0.0141312,-0.06758767906992924,0.01,-0.19181292810055353,-0.14574162991748885,0.19803466796875,6910,0.9317541718482971,0.016890457,1.000230312347412,0.000299152128,0.8504750043153763,-0.02169122875202447,-34.04431285858154,0.048982977867126465,0.2
-0.5,0.64673216,0.05913172518350488,-7.047803336907558e-05,186,0.0,0.0,-0.2896712437256912,1.0900386304688123,-0.2983297048996564,0.0,-1.1502227784507777,0.00015462207375094295,-0.09806553033093458,-0.05204508255701512,0.0,-145.81802646000003,-0.2420375149217664,-2.4973561381636575e-08,-0.0005782591248466183,-0.012123867850154037,3428352,-0.12985519322622208,-0.5281868563107808,0.0,0.0,-0.006339306907432697,232.38,-0.5747133267982174,4446,770,27.1312,0.014208,-0.06630484528296807,0.01,-0.1956498080873176,-0.1518038259642745,0.15745849609375,6914,0.9478917121887207,0.015179733,1.000218152999878,0.00029914751999999997,0.7878823578357697,-0.020496884058229626,-34.04505653381348,-0.014051616191864014,0.2
-0.5,0.646714496,0.06089566275203711,-6.941044543651055e-05,187,0.0,0.0,-0.28721292513207997,1.0783457829997813,-0.2971702889268494,0.0,-1.1374813892514877,0.0001475690514780581,-0.09818429872899985,-0.052588429656073764,0.0,-145.95795784999999,-0.2389809384305782,-2.4620309933613794e-08,-0.0005717108293346311,-0.014464291852103767,3446784,-0.12869100710858106,-0.5130052949769559,0.0,0.0,-0.006315780943447452,235.03,-0.5388205962171226,4447,775,27.14272,0.0142848,-0.0655802548002097,0.01,-0.19788059161561003,-0.15249925601255943,0.17362060546875,6918,0.9445978999137878,0.017282503,0.9998373985290527,0.000299142912,0.8652173727750778,-0.025104096415452658,-34.03994579315186,-0.018743008375167847,0.2
-0.5,0.646696832,0.059857136320899444,-7.139137205318411e-05,188,0.0,0.0,-0.3027414392351938,1.0066826907023816,-0.3046385558097828,0.0,-1.1510578677045669,0.00014865414899153015,-0.09796990525085116,-0.04950955169624649,0.0,-146.00093499000002,-0.23265691739558209,-2.5224764216845368e-08,-0.0005831103896773203,-0.012408891981340141,3465216,-0.13032494808476197,-0.5288818095455123,0.0,0.0,-0.006343095570143734,230.95,-0.5812847384913418,4447,779,27.15424,0.0143616,-0.06632402756578097,0.01,-0.2008813836916461,-0.150577760514332,0.18404541015625,6922,0.940180242061615,0.018128885,1.0005667209625244,0.000299138304,0.883495283126831,-0.024885622190777213,-34.04755420684815,0.022025078535079956,0.2
