reward_terms/time,reward_terms/angmom,reward_terms/upright,reward_terms/foot_slip,reward_terms/height,reward_terms/hip_roll,reward_terms/clearance,curriculum/ent_coef,reward_terms/overrun,reward_terms/ang_xy,curriculum/stance_ratio,reward_terms/air_time,reward_terms/motor_vel,reward_terms/stance,reward_terms/alive,reward_terms/action_rate,time/fps,rollout/ep_len_mean,time/time_elapsed,curriculum/pitch_assist,time/iterations,reward_terms/stop,reward_terms/energy,curriculum/eff_scale,reward_terms/coef_rate,reward_terms/vz,reward_terms/phase_contact,rollout/ep_rew_mean,reward_terms/fwd_speed,time/total_timesteps,reward_terms/lat_vel,reward_terms/stance_time,reward_terms/residual,reward_terms/torque,train/loss,train/entropy_loss,train/n_updates,train/std,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/approx_kl
0.0,-0.26801369429862176,-0.268122360722424,-0.6535185262935985,-0.055713410765297136,-0.0389239670571028,0.17851570920308754,0.01,0.0,-0.3432623505782475,0.63798848,0.00018337616994459595,-0.0005389631769390633,-0.00037651718662495837,0.5,-0.12683876112533612,3063,128.92,2358,0.8198272,392,0.0,-0.0032440919624669062,0.04804608,-0.5575685048906222,-0.1408231794649085,-0.3619311187792454,-61.974286850000006,2.3558531011678223,7225344,-1.0765126217042142e-08,0.0,-0.5292060485588072,-0.04146562255967707,14.033730506896973,-34.07693290710449,34898,1.002016305923462,0.0003,0.246728515625,0.2,-0.014104452403262257,33.581313133239746,0.9736032485961914,0.02646197
0.0,-0.26759271772088455,-0.26306778847221834,-0.6465254578443289,-0.05351648649886887,-0.038838162125780736,0.18156682030180052,0.01,0.0,-0.3435553209568387,0.63795776,0.00020290743042197492,-0.0005424738519622832,-0.0005171679815913215,0.5,-0.12702927663151606,3063,131.16,2364,0.8193664,393,0.0,-0.0032767577142403005,0.04816896,-0.5527539190896303,-0.13820965952031225,-0.3580410641799044,-56.56366711999999,2.368724588861007,7243776,-1.0622557221205268e-08,0.0,-0.5296170884509553,-0.041790734077855024,24.519424438476562,-34.078443336486814,34902,1.0021612644195557,0.0003,0.309619140625,0.2,-0.012429299642099068,49.86342887878418,0.9624422788619995,0.032592118
0.0,-0.27040627042595344,-0.2711074886460788,-0.6574555659592662,-0.05618658036571315,-0.038518236564022396,0.18042123140793534,0.01,0.0,-0.3444282653777065,0.63792704,0.00019205674955931803,-0.0005456576931829408,-0.00021144841909160114,0.5,-0.1269248294714857,3063,131.56,2370,0.8189056,394,0.0,-0.0033093698093179993,0.04829184,-0.5549873333954479,-0.1402045905501967,-0.3587051695170398,-58.234843040000015,2.3782705487076616,7262208,-1.1065882348336241e-08,0.0,-0.5292024724049822,-0.04215140333436243,12.738752365112305,-34.078063011169434,34906,1.0020949840545654,0.0003,0.25557861328125,0.2,-0.013034123124089091,27.142674827575682,0.9787627458572388,0.02276648
0.0,-0.26284596055438253,-0.2571886670498747,-0.6391670755746497,-0.0522396103250449,-0.037555453661689914,0.1797560646295618,0.01,0.0,-0.3401558023719985,0.6378963200000001,0.00020073725156382553,-0.000539742493814869,-0.00038734840908747817,0.5,-0.12622392603575128,3063,122.19,2376,0.8184448,395,0.0,-0.0032494074097518004,0.04841472,-0.547930913038917,-0.13596741405909527,-0.3638575545356343,-60.02816781000001,2.3519411065454547,7280640,-1.0448011048026565e-08,0.0,-0.5292403185852195,-0.041642279846343125,11.374138832092285,-34.07760772705078,34910,1.0019915103912354,0.0003,0.2912353515625,0.2,-0.011467387352604419,27.820495319366454,0.9788508415222168,0.032395996
0.0,-0.2718161962716648,-0.2698596706037399,-0.6517120402004011,-0.055455832448005185,-0.03898302617448764,0.18123255667685478,0.01,0.0,-0.347515865100652,0.6378656,0.00019856716001716754,-0.0005494832578984423,-0.000309437362344861,0.5,-0.12744722543935866,3063,132.58,2382,0.817984,396,0.0,-0.0033363967893047957,0.0485376,-0.5505935149415842,-0.13888217366170505,-0.35659252401364316,-59.282172599999996,2.3719605707529836,7299072,-1.0945151056717738e-08,0.0,-0.5291470157886924,-0.0423089062692168,25.650876998901367,-34.073233413696286,34914,1.001749873161316,0.0003,0.2656982421875,0.2,-0.010421454906463623,49.10720996856689,0.9617769718170166,0.027437324
0.0,-0.2674840541125148,-0.26001577334892867,-0.6331777781521793,-0.05153198577631225,-0.038724722477729914,0.1821737280611231,0.01,0.0,-0.3426013770612134,0.63783488,0.000188801505525286,-0.0005472695113540095,-0.00021765736675740093,0.5,-0.12675241735447895,3063,130.28,2388,0.8175232,397,0.0,-0.00331162272800392,0.04866048,-0.5525732023516654,-0.1330048038540427,-0.3589363984429112,-56.347995839999996,2.3711387743678545,7317504,-1.058757035943821e-08,0.0,-0.5291627143503927,-0.042134141559598146,14.534223556518555,-34.07680187225342,34918,1.0019972324371338,0.0003,0.32908935546875,0.2,-0.01135273181134835,30.247875690460205,0.9771822690963745,0.038012978
0.0,-0.2655292535184682,-0.26317542997316035,-0.6317005443314266,-0.052640491003105784,-0.039476424454201506,0.18297165200228427,0.01,0.0,-0.34007045739297176,0.6378041600000001,0.00018554629059508443,-0.0005490011557937096,-0.00020285175927584498,0.5,-0.12620522465754436,3063,130.11,2394,0.8170624,398,0.0,-0.003317318705846008,0.04878336,-0.553064496045232,-0.13446759110469456,-0.35858590633665544,-56.46321632,2.372808436800908,7335936,-1.085374428104289e-08,0.0,-0.529160235888336,-0.04222189511071361,9.452925682067871,-34.07253704071045,34922,1.0016379356384277,0.0003,0.3077392578125,0.2,-0.010782423545606434,25.23399076461792,0.9803919196128845,0.031917118
0.0,-0.26863193831301446,-0.27063389978806723,-0.6438584601955735,-0.05531944491259921,-0.03949250753420821,0.18057124684909998,0.01,0.0,-0.34464038775064937,0.63777344,0.00021375812098590864,-0.0005485838652059505,-0.0002220282512679279,0.5,-0.1264269432388347,3063,134.91,2400,0.8166016,399,0.0,-0.003334089179660549,0.04890624,-0.5478715635976347,-0.13849991307736487,-0.36023951415237054,-58.53203836999999,2.367503933298747,7354368,-1.1154328550943237e-08,0.0,-0.5291811428537911,-0.04251776592573926,18.9631290435791,-34.075643157958986,34926,1.0020838975906372,0.0003,0.33662109375,0.2,-0.010628587333485484,29.55238809585571,0.9777109026908875,0.035218813
0.0,-0.26682386230911137,-0.2596006184790004,-0.6222735074544383,-0.0505002024990041,-0.04012400767186931,0.18378460386434717,0.01,0.0,-0.34397574803534214,0.63774272,0.00020616263565089967,-0.00055223069570206,-0.0003205484318863739,0.5,-0.1269075561149889,3063,129.19,2406,0.8161408,400,0.0,-0.003338938579710889,0.04902912,-0.549966488188681,-0.13174638324610377,-0.35689346987727955,-56.492978,2.371988152368754,7372800,-1.0484326761648403e-08,0.0,-0.5278652883170561,-0.0424050860560839,7.777277946472168,-34.078971481323244,34930,1.0021815299987793,0.0003,0.28402099609375,0.2,-0.012149019818753003,22.196946144104004,0.9835854768753052,0.028192421
0.0,-0.2664506449266148,-0.2629958658368129,-0.6295621677814274,-0.05260601997922405,-0.04033429208271047,0.18355945211338287,0.01,0.0,-0.3430678136964451,0.6377120000000001,0.00021592826103895076,-0.0005543792264858837,-0.00034689582703077135,0.5,-0.12698026918238625,3063,129.53,2412,0.81568,401,0.0,-0.003351251076812524,0.049152,-0.5495851197433524,-0.13464850102421888,-0.3571396481018216,-55.72627320000001,2.375084388960209,7391232,-1.094714552918536e-08,0.0,-0.5281997697643408,-0.04265167913414917,14.72365951538086,-34.07801456451416,34934,1.0020264387130737,0.0003,0.3092529296875,0.2,-0.011301994300447404,30.108266162872315,0.9774252772331238,0.03150748
0.0,-0.26854176770375626,-0.26465336956387514,-0.6328533437543099,-0.05308902595730985,-0.04104742676722723,0.18371056126347984,0.01,0.0,-0.3445664324336683,0.63768128,0.00020616262594962286,-0.0005570320456776801,-0.00021091117075708817,0.5,-0.12706834292984104,3063,131.91,2418,0.8152192,402,0.0,-0.0033690577560461297,0.04927488,-0.5532186245484626,-0.13548937889370408,-0.359339733701172,-56.71009809,2.377355683276402,7409664,-1.1041103675926491e-08,0.0,-0.5291152663721266,-0.04287854989246728,12.087689399719238,-34.077378845214845,34938,1.0021557807922363,0.0003,0.31573486328125,0.2,-0.008073277655057609,26.86423530578613,0.9796660542488098,0.03513445
0.0,-0.26731027170314625,-0.2594960055961118,-0.6255854409939787,-0.05022885159607647,-0.040164062266735495,0.18520516129203815,0.01,0.0,-0.3442625619368782,0.63765056,0.00019531192568441233,-0.0005581901575800786,-0.00015405650223097978,0.5,-0.12711247355318003,3063,128.29,2424,0.8147584,403,0.0,-0.0033772218713140974,0.04939776,-0.5481172642803941,-0.1303784415584096,-0.3573410953283346,-55.4074858,2.3764101655823904,7428096,-1.0476688769681075e-08,0.0,-0.5287804713648954,-0.042753157623626206,8.934593200683594,-34.0755651473999,34942,1.001889705657959,0.0003,0.34075927734375,0.2,-0.009742471529170871,22.676707553863526,0.9833669066429138,0.0353239
0.0,-0.2689190312167361,-0.267078223282712,-0.6432750547618693,-0.054262656300332696,-0.039443037582460476,0.1819445958359172,0.01,0.0,-0.3444064058979779,0.63761984,0.00020290744982452856,-0.0005583429125928087,-0.00021814752696928957,0.5,-0.12651855485570068,3063,130.51,2430,0.8142976,404,0.0,-0.003377131999818527,0.04952064,-0.547872675903995,-0.13770778364892625,-0.3598009301253773,-57.3094249,2.371389826273666,7446528,-1.1029689315944666e-08,0.0,-0.528537881054305,-0.042908761938318656,12.836042404174805,-34.065514183044435,34946,1.001099944114685,0.0003,0.253466796875,0.2,-0.012243842496536672,29.271324348449706,0.9772266745567322,0.024628237
0.0,-0.26938494947871966,-0.2675530512729907,-0.6394064106917322,-0.0544372091464079,-0.0404180804421105,0.18406199452780808,0.01,0.0,-0.3440822590897871,0.63758912,0.00020941785058110126,-0.0005614160735191964,-0.000565704984325635,0.5,-0.1270546693728536,3063,129.29,2436,0.8138368,405,0.0,-0.0034024544440780153,0.04964352,-0.552806236902957,-0.13624250147352657,-0.35651868211571724,-56.171534650000005,2.382336867099951,7464960,-1.0937324443996764e-08,0.0,-0.5290677815375409,-0.043320839954755365,16.64824867248535,-34.06743221282959,34950,1.0016071796417236,0.0003,0.3276123046875,0.2,-0.01007094259839505,30.48405179977417,0.9774819612503052,0.03631173
0.0,-0.2696367661846372,-0.27020810037636867,-0.6363518605022825,-0.05492000865734158,-0.04025248379271924,0.18353180883131814,0.01,0.0,-0.34394390971495015,0.6375584000000001,0.00018771645975195698,-0.0005631472246966358,-0.0002752137793632918,0.5,-0.12715759249842457,3063,133.97,2442,0.813376,406,0.0,-0.003401775321705421,0.0497664,-0.5516393089647488,-0.13865903695154855,-0.35865316843482514,-56.47215312999999,2.374183923841699,7483392,-1.0701049378102258e-08,0.0,-0.5285528997443296,-0.04331060433472135,16.833515167236328,-34.0793851852417,34954,1.0023273229599,0.0003,0.33431396484375,0.2,-0.009988977015018463,27.582512378692627,0.979988157749176,0.035185255
0.0,-0.26665482875659496,-0.2619913858254546,-0.6364976772671804,-0.05170971326483162,-0.04078745466558668,0.18393266949328935,0.01,0.0,-0.3418554310217813,0.63752768,0.00019639699086029496,-0.0005612895410981544,-0.00031878177102713116,0.5,-0.1264264475299825,3063,132.22,2448,0.8129152,407,0.0,-0.003388659475482416,0.04988928,-0.5481573099583096,-0.13379866564363901,-0.35964701451868925,-57.93256027999999,2.3728505911124316,7501824,-1.0604834943565864e-08,0.0,-0.5277929397951134,-0.04317246659035459,13.33851432800293,-34.07765979766846,34958,1.0022265911102295,0.0003,0.26910400390625,0.2,-0.01350520581472665,24.646159076690672,0.9820711016654968,0.023859981
0.0,-0.2673556330689669,-0.26368156987758545,-0.6251522393573207,-0.05221458142309561,-0.040711939296798595,0.18613619471671453,0.01,0.0,-0.34332049432160006,0.63749696,0.00020399248589658074,-0.0005650666152150304,-0.00035630768541048297,0.5,-0.12628340793791085,3063,128.88,2454,0.8124544,408,0.0,-0.0033919691931942487,0.05001216,-0.547909954318824,-0.13558103504124908,-0.3580623831781172,-55.911847689999995,2.3638008306526235,7520256,-1.0592057661689668e-08,0.0,-0.5285418511292428,-0.04309834776785438,9.965705871582031,-34.07501335144043,34962,1.001899242401123,0.0003,0.27171630859375,0.2,-0.010959189117420465,24.789151096343993,0.9813921451568604,0.026963282
0.0,-0.2697454888733157,-0.26227129920218556,-0.6316451149730423,-0.05068551745054034,-0.04109364936372189,0.18629037024335826,0.01,0.0,-0.34362283327903215,0.6374662400000001,0.00018771647915451063,-0.0005681922986524282,-0.0003226224711721079,0.5,-0.12680380936081292,3063,133.99,2460,0.8119936,409,0.0,-0.0034278491210803074,0.05013504,-0.5463173716516267,-0.1325031414039601,-0.35431854088742515,-55.23076282,2.374105654987051,7538688,-1.0963657584606554e-08,0.0,-0.5280632940637993,-0.04338108129659299,14.093250274658203,-34.0741081237793,34966,1.0020302534103394,0.0003,0.30797119140625,0.2,-0.012209161533974111,35.13044805526734,0.9735026359558105,0.028512914
0.0,-0.268023989085403,-0.2653149317677261,-0.6336581453939629,-0.05337018904366371,-0.04060365327516222,0.18480752609684892,0.01,0.0,-0.34441417123368745,0.63743552,0.00020616263565089967,-0.0005667942859951932,-0.0003614419226425757,0.5,-0.12652603254169603,3063,126.14,2466,0.8115327999999999,410,0.0,-0.0034173947216969863,0.05025792,-0.5458829354647533,-0.13691643163643707,-0.3594141865574104,-56.033758750000004,2.3684765352197794,7557120,-1.078291760230416e-08,0.0,-0.5278987512523052,-0.04358057000037954,9.670524597167969,-34.07771015167236,34970,1.0021700859069824,0.0003,0.33438720703125,0.2,-0.009291609877254813,20.888380908966063,0.9842403531074524,0.03642886
0.0,-0.26981788983314636,-0.2653610720625388,-0.6255698471228706,-0.05248096246560351,-0.04099973820639174,0.18520239356681217,0.01,0.0,-0.34490010565010887,0.6374048,0.00021809840109199286,-0.0005669807222773477,-0.0003028794280048031,0.5,-0.12667612563522476,3063,130.7,2472,0.811072,411,0.0,-0.003436734869488154,0.0503808,-0.547425413840145,-0.13592263879099967,-0.355087857487699,-55.09421529000001,2.3787204846392314,7575552,-1.1326155543846492e-08,0.0,-0.5281624851401506,-0.04394361766577453,23.887638092041016,-34.07214851379395,34974,1.0017850399017334,0.0003,0.29619140625,0.2,-0.01147665480384603,39.808704948425294,0.9706986546516418,0.02948762
0.0,-0.2687126401234259,-0.2659728342495334,-0.631023204728432,-0.05388502482846759,-0.040853932221500786,0.18569540091897305,0.01,0.0,-0.3429488699867754,0.6373740800000001,0.00021158798093286654,-0.000570583563747886,-0.0005102427324936049,0.5,-0.12629920359746286,3063,127.69,2478,0.8106112,412,0.0,-0.003434295905860331,0.05050368,-0.5470223245467816,-0.1396735255349779,-0.35949052123555464,-57.216639269999995,2.3546285425979856,7593984,-1.1363463372407023e-08,0.0,-0.5272044215684215,-0.043588372250525184,13.03616714477539,-34.06733016967773,34978,1.0015196800231934,0.0003,0.29769287109375,0.2,-0.011892397177871317,26.718426990509034,0.9801731705665588,0.032376446
0.0,-0.2672965730497443,-0.2623400575998754,-0.6341068561280927,-0.05321762347022903,-0.040863569876078316,0.18540336221679585,0.01,0.0,-0.3416363133042362,0.63734336,0.000201822326440985,-0.0005697089031108954,-0.0006292691914366569,0.5,-0.12597648499117495,3063,126.06,2484,0.8101503999999999,413,0.0,-0.0034254347597521225,0.05062656,-0.5490915838386854,-0.13871986624263077,-0.3584935438537786,-59.536921529999994,2.366862783653646,7612416,-1.1089318361746486e-08,0.0,-0.5278804303679523,-0.04387682489466903,28.46830940246582,-34.06887092590332,34982,1.0015020370483398,0.0003,0.30242919921875,0.2,-0.011564448627177626,57.45305957794189,0.9576905369758606,0.035814427
0.0,-0.2648000261673811,-0.2550123021339211,-0.611247660772274,-0.04876216990356704,-0.04098897521629194,0.18583591608594652,0.01,0.0,-0.33987909846131903,0.63731264,0.0002213536063209176,-0.0005716424834030655,-0.0004228760998747802,0.5,-0.12607114833314145,3063,124.56,2490,0.8096896,414,0.0,-0.0034336877913327523,0.05074944,-0.5451753056087304,-0.13086814770577276,-0.35700237819301106,-57.04036386,2.3649246408387885,7630848,-1.0693929611866227e-08,0.0,-0.5274400287283846,-0.04365717540313295,23.81253433227539,-34.07041988372803,34986,1.0015907287597656,0.0003,0.25511474609375,0.2,-0.014530430105514825,50.81862926483154,0.961665689945221,0.028443525
0.0,-0.26499243746325996,-0.2626753651288818,-0.6293533348532521,-0.05253990015442118,-0.0405490619467314,0.18355375698258342,0.01,0.0,-0.34049693666916375,0.6372819200000001,0.00020616262594962286,-0.0005709173506143025,-0.0007703667808688727,0.5,-0.12520882626643595,3063,129.11,2496,0.8092288,415,0.0,-0.003419889247903202,0.05087232,-0.5440788504995281,-0.13764750314205876,-0.3597518423789204,-54.878321359999994,2.3560101488672327,7649280,-1.0990466549317884e-08,0.0,-0.5282664955887967,-0.04370709185450947,26.35542106628418,-34.0725284576416,34990,1.0016889572143555,0.0003,0.27919921875,0.2,-0.013479843956883997,53.214241409301756,0.9580880403518677,0.031072209
0.0,-0.26616561608548955,-0.26203694123568166,-0.6324148591402313,-0.05221895248685315,-0.0414376971888662,0.18585750402071324,0.01,0.0,-0.34166521433863234,0.6372512,0.00020833276600266495,-0.0005788430019140352,-0.0003702819372949922,0.5,-0.12675344130548816,3063,128.09,2502,0.8087679999999999,416,0.0,-0.0034720521458210733,0.0509952,-0.5488444673751319,-0.13532588947512797,-0.35656017294200293,-57.56891311,2.3755326160391865,7667712,-1.11200542532211e-08,0.0,-0.5279050821979004,-0.04416976847676674,18.571714401245117,-34.07089557647705,34994,1.001598596572876,0.0003,0.2724609375,0.2,-0.013546424068044871,44.392442512512204,0.9669118523597717,0.031165728
0.0,-0.26599533287899507,-0.2645275823234202,-0.6319763435622758,-0.05253632608406966,-0.04187808714615718,0.1851555181470864,0.01,0.0,-0.3404348437186478,0.63722048,0.0002180983816894392,-0.0005773155355900612,-0.00028870666480319373,0.5,-0.12574662793829838,3063,131.16,2508,0.8083072,417,0.0,-0.0034565615492384307,0.05111808,-0.5488744596917531,-0.136866808675232,-0.35746632755742064,-53.849342230000005,2.3671870721543833,7686144,-1.1173762660925063e-08,0.0,-0.5284028548612892,-0.044144074933793104,20.64478874206543,-34.071203804016115,34998,1.0017447471618652,0.0003,0.2863037109375,0.2,-0.012582988024223595,33.37646541595459,0.9745324850082397,0.030734625
0.0,-0.27076042057550875,-0.2695420178544605,-0.6339369370305793,-0.053946621607191374,-0.04199546909457108,0.1872776292787695,0.01,0.0,-0.3421761237716121,0.63718976,0.00023220430658612814,-0.0005831672955559562,-0.0005699661770727433,0.5,-0.1267468472439815,3063,132.81,2514,0.8078464,418,0.0,-0.0035165395574460953,0.05124096,-0.54550945624085,-0.13768088912571427,-0.35494019053771775,-55.67625114999999,2.382238299983063,7704576,-1.1679682561529576e-08,0.0,-0.5281418862092657,-0.044656680950754195,17.510719299316406,-34.075473403930665,35002,1.0020484924316406,0.0003,0.32628173828125,0.2,-0.013887225557118655,34.4039701461792,0.9742714762687683,0.03065908
0.0,-0.26967944695134505,-0.2681410340241555,-0.6306517641081987,-0.054362723831116726,-0.04236903016558708,0.18665734257412292,0.01,0.0,-0.34175511239159534,0.63715904,0.00022460882125111917,-0.0005856821893508251,-0.000514703192644126,0.5,-0.12556956139708958,3063,133.93,2520,0.8073856,419,0.0,-0.003503419217304911,0.05136384,-0.5462644356212268,-0.14187082893453334,-0.35452001331639094,-56.800829629999996,2.3736951019007426,7723008,-1.1842585487539908e-08,0.0,-0.5275217711999866,-0.04450740433557554,18.3540096282959,-34.071669578552246,35006,1.0016508102416992,0.0003,0.29820556640625,0.2,-0.012771528668235988,34.08612794876099,0.9739271998405457,0.030876499
0.0,-0.2698845338828456,-0.26622108042457027,-0.6289512140751506,-0.05272732924812858,-0.04264544137302047,0.1881807553283852,0.01,0.0,-0.3420077141796635,0.63712832,0.00020399250529913438,-0.0005868991987935723,-0.0006460340705988827,0.5,-0.12552194121916213,3063,132.48,2526,0.8069248,420,0.0,-0.0035276966670708737,0.05148672,-0.5471437483716162,-0.13785476027271426,-0.352487980981186,-53.36017185,2.375986071170622,7741440,-1.1727171932854345e-08,0.0,-0.5267595971687183,-0.04457975607608287,14.982975959777832,-34.07671642303467,35010,1.0021312236785889,0.0003,0.28236083984375,0.2,-0.013903877534903585,28.98868045806885,0.9783869981765747,0.027344922
0.0,-0.26886147391046733,-0.25876861083458236,-0.6199314846704885,-0.04941958524076395,-0.04278243292984475,0.18773231623197473,0.01,0.0,-0.3433341494737931,0.6370976,0.00022460881154984236,-0.000590195270406986,-0.00036100369240555145,0.5,-0.12644540369277843,3063,127.95,2532,0.806464,421,0.0,-0.0035353347118170625,0.0516096,-0.5447568059471102,-0.13092513980646814,-0.3561184358874739,-52.107505769999996,2.37459821938875,7759872,-1.0697039410203647e-08,0.0,-0.5277771852661393,-0.044571110109906206,14.749275207519531,-34.08019046783447,35014,1.0023579597473145,0.0003,0.29111328125,0.2,-0.013845385320018977,28.778865337371826,0.9789173603057861,0.030956563
0.0,-0.26261321968580326,-0.2593112910417059,-0.6264453037388119,-0.05135045507674479,-0.04248925366156007,0.1875412194494745,0.01,0.0,-0.3351709462536846,0.63706688,0.00023437444663917026,-0.0005864223443142288,-0.000651265086086414,0.5,-0.1253152198780302,3063,130.75,2538,0.8060032,422,0.0,-0.0034965474485038252,0.05173248,-0.5468778525039037,-0.13509761441914425,-0.3575412421339603,-54.74893561000001,2.3649117901832337,7778304,-1.1189151713855215e-08,0.0,-0.5272317369702502,-0.04433002484534479,16.32621192932129,-34.07748718261719,35018,1.0020246505737305,0.0003,0.3468505859375,0.2,-0.009074322902597487,34.645419120788574,0.9740883111953735,0.033947628
0.0,-0.2666958726066475,-0.2603549144664992,-0.6153460147807563,-0.05094149833877843,-0.04281891189077371,0.18704135701710956,0.01,0.0,-0.339789350863994,0.6370361600000001,0.0002170133262148334,-0.0005921305939406272,-0.0005905949593197027,0.5,-0.12609107945827283,3063,127.06,2544,0.8055424,423,0.0,-0.0035462716298221117,0.05185536,-0.5437451849859305,-0.13440869237189346,-0.3557954787579491,-56.13154751,2.368088042348629,7796736,-1.1135034892456005e-08,0.0,-0.5273195750908545,-0.04479847992003608,12.61778736114502,-34.07841777801514,35022,1.0020674467086792,0.0003,0.2599609375,0.2,-0.013400220172479748,29.830080223083495,0.9775650501251221,0.026052663
0.0,-0.26662187327400066,-0.2694002395469736,-0.6326596357686335,-0.05424292684855755,-0.04299376973745235,0.1850005478127575,0.01,0.0,-0.33927988828813427,0.63700544,0.00021592825133767392,-0.0005920350774501231,-0.0004514248311090309,0.5,-0.1255651067849481,3063,125.85,2550,0.8050816000000001,424,0.0,-0.0035527999545744474,0.05197824,-0.5462296646700365,-0.1364263457396491,-0.35821025215665403,-57.713184250000005,2.3706274047131757,7815168,-1.1335749178989952e-08,0.0,-0.5281222173469087,-0.04500361572456288,17.15928840637207,-34.075880432128905,35026,1.0019006729125977,0.0003,0.29405517578125,0.2,-0.011300346720963717,39.83002634048462,0.9704535007476807,0.0321471
0.0,-0.26938904614259973,-0.26160740116020925,-0.6213725609513999,-0.05088847149192463,-0.0420916677634595,0.18902313168688406,0.01,0.0,-0.34159449526077146,0.63697472,0.00021809840109199286,-0.0005954355150381027,-0.0006164632105277743,0.5,-0.12598952041125497,3063,127.3,2556,0.8046208,425,0.0,-0.0035742267453473947,0.05210112,-0.5458051674748003,-0.1344922690520556,-0.3561464039811783,-54.06051523,2.3809490876524215,7833600,-1.1722445791406702e-08,0.0,-0.5281478918656356,-0.04509402566331252,27.223901748657227,-34.07055034637451,35030,1.0013898611068726,0.0003,0.27706298828125,0.2,-0.011779327946715056,51.30916805267334,0.9624534845352173,0.029689837
0.0,-0.26631248402431673,-0.2712354762638738,-0.635461896725077,-0.05464195001064422,-0.042459012713973475,0.18446872178812454,0.01,0.0,-0.3379497975370639,0.6369440000000001,0.00021375812098590864,-0.0005949202368991434,-0.00037343743088389704,0.5,-0.12517068905917403,3063,127.27,2562,0.80416,426,0.0,-0.003581113071776045,0.052224,-0.5453028752809209,-0.13687810508518297,-0.35719704332879937,-55.84804234,2.3723806373829603,7852032,-1.1345612973147645e-08,0.0,-0.5282652080051705,-0.04536444152363382,16.411590576171875,-34.0730562210083,35034,1.001893401145935,0.0003,0.247314453125,0.2,-0.013526380865368993,33.16053133010864,0.9752463102340698,0.025769884
0.0,-0.26885461945228595,-0.27191824841780776,-0.6311594951523875,-0.05515988365376843,-0.04367868569733371,0.18695204662699705,0.01,0.0,-0.3389887196341038,0.63691328,0.0002105029254582607,-0.0005980440008526752,-0.0005592236494830635,0.5,-0.12543917894920267,3063,130.08,2568,0.8036992000000001,427,0.0,-0.0035802710566718377,0.05234688,-0.5457990276385676,-0.1391861023345616,-0.35484345895046543,-56.310676820000005,2.3730566952213663,7870464,-1.1237781574756045e-08,0.0,-0.5284632654691137,-0.045234104583753466,25.01570701599121,-34.077841186523436,35038,1.0020933151245117,0.0003,0.28182373046875,0.2,-0.012373785697855055,42.93236656188965,0.9684937596321106,0.027329762
0.0,-0.2642047454276417,-0.2589599659423852,-0.6145268010687157,-0.049438500172690795,-0.04217902720113593,0.18707654017249598,0.01,0.0,-0.3364277388172575,0.63688256,0.00023545950211377608,-0.0005930048289617466,-0.0004157909772173282,0.5,-0.12479877483083748,3063,129.02,2574,0.8032384,428,0.0,-0.003551101651682422,0.05246976,-0.5394573182756913,-0.13065741812089285,-0.35656149674784193,-51.99990508999999,2.372760998285395,7888896,-1.0684448700313208e-08,0.0,-0.528605309536876,-0.045085787602260424,17.834815979003906,-34.07470932006836,35042,1.0016934871673584,0.0003,0.26466064453125,0.2,-0.01281617688946426,33.97507495880127,0.9752615690231323,0.025400603
0.0,-0.2693567474633711,-0.26723207709537883,-0.6254494641432516,-0.053190496570876704,-0.04294060449281134,0.18909130639969843,0.01,0.0,-0.3407260871402944,0.6368518400000001,0.00022243869089935388,-0.0006007160672399655,-0.0002847996678202684,0.5,-0.12525606092335706,3063,128.95,2580,0.8027776,429,0.0,-0.003603200267241125,0.05259264,-0.5419566521572197,-0.13832689469896564,-0.3543291270942257,-54.381761749999995,2.3800035097321746,7907328,-1.1875075110353679e-08,0.0,-0.5279870294693132,-0.04562396861720388,16.55377197265625,-34.06889057159424,35046,1.001410961151123,0.0003,0.2566162109375,0.2,-0.012308431719429792,28.965900230407716,0.9777120351791382,0.028069204
0.0,-0.267360772835816,-0.27188634660703476,-0.6375124210211428,-0.0552459210742198,-0.04342691407827834,0.1865305142924366,0.01,0.0,-0.3377281624232966,0.63682112,0.000212673055810026,-0.0005982221207217581,-0.0007341186413773225,0.5,-0.12448317152121088,3063,128.52,2586,0.8023168,430,0.0,-0.003580359807976766,0.05271552,-0.5441575239500686,-0.14020774632848032,-0.3585345365652785,-57.06582796000001,2.3624115242162067,7925760,-1.0921589864442722e-08,0.0,-0.5271799860765393,-0.045423880587087934,9.731695175170898,-34.0763484954834,35050,1.0022720098495483,0.0003,0.3099853515625,0.2,-0.012815263494849205,28.22676010131836,0.9791020750999451,0.03439852
0.0,-0.26736462985787335,-0.26892744574325395,-0.6335265492004845,-0.05292105123121687,-0.04323239054195476,0.1871658950523447,0.01,0.0,-0.3380713893075087,0.6367904,0.00023654457699093554,-0.0005999929669620384,-0.0006441203969910496,0.5,-0.12478803298564231,3063,128.62,2592,0.801856,431,0.0,-0.0036117405594472984,0.0528384,-0.5432884285881161,-0.13443541677980522,-0.35691844621802216,-53.61989387000001,2.3772771879637733,7944192,-1.1072177272915241e-08,0.0,-0.5270710492684747,-0.04577378586677012,18.195220947265625,-34.07655773162842,35054,1.0018993616104126,0.0003,0.30380859375,0.2,-0.012552617792971432,38.805073738098145,0.9711320400238037,0.030504156
