reward_terms/alive,time/iterations,reward_terms/phase_contact,reward_terms/ang_xy,time/time_elapsed,reward_terms/foot_ahead,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/air_time,reward_terms/energy,reward_terms/foot_slip,curriculum/ctrl_drop_prob,reward_terms/hip_roll,reward_terms/residual_rate,reward_terms/torque,reward_terms/residual,reward_terms/stance_time,reward_terms/coef_rate,reward_terms/step_rate,reward_terms/height,time/fps,curriculum/sprint_dist_m,reward_terms/motor_vel,reward_terms/overrun,reward_terms/stance,reward_terms/duty_sym,reward_terms/fwd_speed,reward_terms/time,reward_terms/vz,time/total_timesteps,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/assist_pen,ankle/ankle_defl_peak,reward_terms/lat_vel,curriculum/eff_scale,reward_terms/stop,reward_terms/upright,ankle/ankle_spring_trq_peak,reward_terms/clearance,curriculum/stance_ratio,rollout/ep_len_mean,ankle/ankle_spring_energy_peak,reward_terms/action_rate,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/n_updates,train/std,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/clip_range,train/loss
0.0,342,-0.6125728789511665,-0.2112341896557367,1757,0.0,0.01,0.0,0.0,-0.0001236113010092195,-0.06753198746003843,0.0,-0.0075921829982366984,0.0,-0.0022677147889652452,-0.0827584224210872,-0.008442593576748751,-1.3698079183431424,-0.002441406250000005,-0.0646281590811188,3586,28.92832,-1.386374886422725e-05,0.0,-0.0005634764050225884,0.0,-2.1415377712680366,-0.5,-0.259987449762489,6303744,-0.3930273536818489,-146.64474952,0.0,0.739498793264686,-9.261644202591128e-09,0.0261888,0.0,-0.7021859391674563,21.186640427033254,0.026556190377811276,0.643976576,187.43,12.068575820650576,-0.1495229069155153,-0.0239161275443621,-34.079729843139646,0.8987438082695007,1364,1.002192497253418,0.00029685734399999996,0.18724365234375,0.016449353,0.0001738274993840605,0.2,-0.3899194896221161
0.0,343,-0.6067961624291957,-0.20889939288022602,1761,0.0,0.01,0.0,0.0,-0.00012810566502931655,-0.06005419076816801,0.0,-0.00659029661189696,0.0,-0.0022778537686399198,-0.08277937094621055,-0.007903586749711798,-1.3398334723510277,-0.0023003472222222258,-0.06136167006028256,3588,28.93984,-1.4535444435307974e-05,0.0,-0.0005629404773570418,0.0,-2.07935668967044,-0.5,-0.24220590891148625,6322176,-0.3629860680384927,-145.41371683,0.0,0.7583908216453619,-8.182399021149855e-09,0.0262656,0.0,-0.6961746516642713,21.727897040139617,0.024815197357113773,0.643958912,182.55,11.884978500138901,-0.14849431498923796,-0.02424751080106944,-34.079552459716794,0.9048041701316833,1368,1.0021543502807617,0.000296848128,0.16419677734375,0.015741182,0.00018363291819696316,0.2,-0.39495840668678284
0.0,344,-0.607093198749519,-0.2116286509248692,1766,0.0,0.01,0.0,0.0,-0.0001260908293457185,-0.07300247279854215,0.0,-0.006394623794812801,0.0,-0.002450313476258038,-0.08253241780262567,-0.008770146196992654,-1.309677603338669,-0.002343750000000004,-0.0629570803938538,3589,28.95136,-1.3769455349927304e-05,0.0,-0.0004992570967872716,0.0,-2.132592853978896,-0.5,-0.2506524139581452,6340608,-0.38934959415092507,-146.41080698000002,0.0,0.7902740807549676,-9.527079961818485e-09,0.0263424,0.0,-0.7034744532539929,22.64135241362982,0.025119287326274945,0.643941248,186.55,12.305686051506378,-0.15049804929035823,-0.02312588770291768,-34.07937774658203,0.9048166275024414,1372,1.0022552013397217,0.000296838912,0.1697021484375,0.016732212,0.00021189132312429137,0.2,-0.38869422674179077
0.0,345,-0.6104893413511484,-0.21763046712542228,1779,0.0,0.01,0.0,0.0,-0.0001307411015125685,-0.06886432911885108,0.0,-0.006937720742466178,0.0,-0.0025148014737376018,-0.08267702613575656,-0.008549743034462962,-1.3142185418185537,-0.0023003472222222253,-0.060258821774756416,3574,28.96288,-1.4606030005191505e-05,0.0,-3.835976551138062e-05,0.0,-2.0810265494168485,-0.5,-0.24207097175119563,6359040,-0.38476193589633634,-145.83781285999999,0.0,0.7471491929953609,-9.96310840265516e-09,0.0264192,0.0,-0.6937165048503713,21.40582437931709,0.02425511247364436,0.643923584,184.25,11.974174816918593,-0.1481697041718869,-0.02479292128700763,-34.079915809631345,0.9081335067749023,1376,1.0020861625671387,0.000296829696,0.16981201171875,0.01698237,0.00020915818968205712,0.2,-0.3916167616844177
0.0,346,-0.6138396151756554,-0.21379741898454754,1792,0.0,0.01,0.0,0.0,-0.00013262292338749723,-0.06664563122284531,0.0,-0.006217574103189367,0.0,-0.00263214778425931,-0.08277492547293097,-0.008059157320531085,-1.3141506201130047,-0.002539062500000006,-0.061007981868342935,3557,28.9744,-1.4486296686447379e-05,0.0,-1.4641943409525507e-05,0.0,-2.085401380275682,-0.5,-0.2408898115005764,6377472,-0.3764285896718809,-145.36554259,0.0,0.7558191604326565,-9.141145541671184e-09,0.026496,0.0,-0.6884752751948777,21.65421894639561,0.023615710908607947,0.64390592,182.33,12.096861055331566,-0.1492388833723356,-0.0246748291188851,-34.07122287750244,0.9032620787620544,1380,1.001545786857605,0.00029682048,0.1577392578125,0.015048178,0.00020386719625093975,0.2,-0.3914189040660858
0.0,347,-0.616169450946529,-0.21702045911134218,1805,0.0,0.01,0.0,0.0,-0.00013141557918967985,-0.07111881244335369,0.0,-0.007061812766624664,0.0,-0.002646591447436909,-0.08288170675313317,-0.008518547214205481,-1.3195413577860642,-0.0023003472222222258,-0.061361957643482304,3541,28.98592,-1.4434775050658367e-05,0.0,-2.2036128413332224e-05,0.0,-2.0885019367064235,-0.5,-0.24295202177970646,6395904,-0.38476365919195427,-146.09303877000002,0.0,0.7474143974369574,-9.936990486161872e-09,0.0265728,0.0,-0.686708447694808,21.413422486568827,0.023903485521145938,0.643888256,185.26,12.29297311074307,-0.147972545712246,-0.023265989182982595,-34.07383499145508,0.8986287117004395,1384,1.0019192695617676,0.000296811264,0.15902099609375,0.015120772,0.00021212044375715778,0.2,-0.3813323676586151
0.0,348,-0.609436143702015,-0.20787328301044955,1819,0.0,0.01,0.0,0.0,-0.00013591128990724096,-0.06747002482290439,0.0,-0.006072289488466201,0.0,-0.0028369671177460878,-0.08273669431414744,-0.008044509569622783,-1.3117950605584179,-0.002365451388888893,-0.06250998751977223,3525,28.99744,-1.4595185260666742e-05,0.0,0.0,0.0,-2.092622486135452,-0.5,-0.2450740673530173,6414336,-0.3755192594731488,-146.18058338999998,0.0,0.7369022551520314,-9.578637510832936e-09,0.0266496,0.0,-0.6844703430117228,21.1122496101057,0.02498964119407462,0.6438705920000001,185.64,12.18809239727531,-0.14508309623323185,-0.023937016981653868,-34.07312641143799,0.9116532206535339,1388,1.001692533493042,0.000296802048,0.17572021484375,0.015678793,0.00018459329585311933,0.2,-0.3905603587627411
0.0,349,-0.6128943078629935,-0.21026240021150194,1832,0.0,0.01,0.0,0.0,-0.00013624258008528115,-0.07479186833318767,0.0,-0.006317514620065133,0.0,-0.0028081067484284883,-0.08292364466280315,-0.008806361635732982,-1.322542989349965,-0.002322048611111115,-0.05971914869627236,3509,29.008960000000002,-1.47902894093291e-05,0.0,-9.0423783817509e-07,0.0,-2.069128448915383,-0.5,-0.23734805097213585,6432768,-0.3717869353026589,-145.4775774,0.0,0.7572299422597586,-9.267060351385896e-09,0.0267264,0.0,-0.6755233091628859,21.694637845742083,0.02419121831928452,0.643852928,182.79,11.972288365299608,-0.14604094373420076,-0.02447776513872668,-34.06845970153809,0.9169803857803345,1392,1.0012391805648804,0.00029679283199999997,0.16337890625,0.016002174,0.00018125766291632317,0.2,-0.3823372721672058
0.0,350,-0.622466942273726,-0.21375874970252517,1846,0.0,0.01,0.0,0.0,-0.00014060873584480246,-0.07205047559475371,0.0,-0.006046247047879362,0.0,-0.0029827612190883915,-0.0831306839267213,-0.008328391070891585,-1.3041288434681007,-0.0022569444444444473,-0.05776618363247375,3494,29.02048,-1.519808707189933e-05,0.0,-0.0005094890238617583,0.0,-2.0359994784871422,-0.5,-0.22779690461414473,6451200,-0.3725003105422795,-144.84636870000003,0.0,0.735374322460151,-9.946530890796816e-09,0.0268032,0.0,-0.6736334955189869,21.068474338483323,0.023463152243157467,0.643835264,180.3,12.671957622756103,-0.1436919194494268,-0.02445405115140602,-34.06828842163086,0.9166111350059509,1396,1.0015079975128174,0.000296783616,0.17467041015625,0.01610924,0.0001784524072718341,0.2,-0.39096686244010925
0.0,351,-0.6164227388428998,-0.21161607193139867,1859,0.0,0.01,0.0,0.0,-0.00013708475502478026,-0.0643653715287486,0.0,-0.006344120263658907,0.0,-0.0027491031797134548,-0.08292049220514078,-0.008188145746114768,-1.320782548926409,-0.002398003472222227,-0.06154974262179085,3479,29.032,-1.5159858041645793e-05,0.0,-0.0005895725236601569,0.0,-2.0807537928323843,-0.5,-0.24498238223294752,6469632,-0.3829110156108382,-145.4531412,0.0,0.7595298195162303,-9.167434176349816e-09,0.02688,0.0,-0.7053244347563631,21.76052932914,0.025055828489814056,0.6438176,182.67,12.041029085765942,-0.14451735993848125,-0.02299583286512643,-34.07052040100098,0.9192084074020386,1400,1.001712679862976,0.0002967744,0.16524658203125,0.016101742,0.0001709679556370247,0.2,-0.3871074914932251
0.0,352,-0.6148545827773361,-0.21618824311337037,1867,0.0,0.01,0.0,0.0,-0.00014453494338308656,-0.060509606336861484,0.0,-0.006499566810569074,0.0,-0.0030385913711501204,-0.08318125300298088,-0.008274137818564972,-1.3452121855667116,-0.0023546006944444482,-0.059665994568511245,3473,29.04352,-1.5469477237747825e-05,0.0,-2.3819533198719704e-05,0.0,-2.06401489914613,-0.5,-0.23342825082558616,6488064,-0.3685897469535577,-146.29440404,0.0,0.7277193921646292,-9.246712573456362e-09,0.0269568,0.0,-0.6592887437511563,20.849160585516625,0.024414071343928933,0.6437999360000001,186.02,12.989603161431946,-0.14688882905713518,-0.021803414379246534,-34.07182903289795,0.915063202381134,1404,1.0015367269515991,0.00029676518399999996,0.1698974609375,0.014869569,0.0001641428818402346,0.2,-0.3874033987522125
0.0,353,-0.6044224052947045,-0.2082922258580213,1873,0.0,0.01,0.0,0.0,-0.00013710057903183485,-0.06374786068079323,0.0,-0.006506132548139751,0.0,-0.002837831707611267,-0.0831324980190607,-0.009088748011789802,-1.3226031417698119,-0.0023328993055555594,-0.06215235339258805,3473,29.055039999999998,-1.5152305253430424e-05,0.0,-1.3413225055960301e-05,0.0,-2.100224364932536,-0.5,-0.24544390343977027,6506496,-0.37160903105339854,-145.64120134,0.0,0.7567654895744106,-8.947734215977387e-09,0.0270336,0.0,-0.6867095494821097,21.681331276306864,0.025991517183467174,0.643782272,183.43,12.577003168948227,-0.1458079495359666,-0.022626966517418624,-34.07220668792725,0.915683388710022,1408,1.0017216205596924,0.000296755968,0.17349853515625,0.015502699,0.00015611566050210968,0.2,-0.38139209151268005
0.0,354,-0.6119091449889007,-0.2083084814812791,1877,0.0,0.01,0.0,0.0,-0.0001443272349849501,-0.059881056350963385,0.0,-0.006547946294748006,0.0,-0.003038310441438657,-0.08351032369982701,-0.007699868764676567,-1.3236935686491593,-0.0024739583333333376,-0.060140179302592155,3474,29.06656,-1.573249611021804e-05,0.0,-0.0007117748302397209,0.0,-2.026724915270681,-0.5,-0.2336771805753965,6524928,-0.3572595660168695,-145.62358245000001,0.0,0.7478972973642966,-8.842799023831733e-09,0.0271104,0.0,-0.6668180210114782,21.427257569487097,0.02501887687824575,0.643764608,183.41,12.624711351387411,-0.14462058055707205,-0.023367286764550955,-34.07281494140625,0.9177556037902832,1412,1.0015664100646973,0.000296746752,0.16549072265625,0.015864797,0.00015970934327924624,0.2,-0.38521990180015564
0.0,355,-0.6299778303168982,-0.20668490501755785,1882,0.0,0.01,0.0,0.0,-0.00014923456096215202,-0.049241409147139294,0.0,-0.00644938329265453,0.0,-0.0031272638072009345,-0.08299751370329736,-0.008169158098300815,-1.3444941023197623,-0.002376302083333337,-0.05747731335061246,3476,29.07808,-1.6130077889010498e-05,0.0,-1.2681943914101533e-05,0.0,-2.0198713880275245,-0.5,-0.22377207191107093,6543360,-0.34124845131871984,-144.27437801,0.0,0.7398140538508127,-8.13424508127761e-09,0.0271872,0.0,-0.6498211961738245,21.19567264282578,0.0236588485446233,0.643746944,177.98,12.827761973541302,-0.1448219494715806,-0.023796685598790647,-34.069835090637206,0.9177637100219727,1416,1.0014495849609375,0.00029673753599999996,0.1724853515625,0.015536758,0.0001674874176387675,0.2,-0.3917853832244873
0.0,356,-0.6062806650828242,-0.2108405522411026,1886,0.0,0.01,0.0,0.0,-0.0001431421051918899,-0.05436047980556509,0.0,-0.007569772051628539,0.0,-0.0029930270935746104,-0.08320458756253075,-0.007986187815226408,-1.3123109265661261,-0.002343750000000004,-0.06395520767594322,3477,29.0896,-1.5349061514087903e-05,0.0,-8.60598211683603e-06,0.0,-2.1074518122234327,-0.5,-0.25002478794235533,6561792,-0.3871818629731172,-146.45203101,0.0,0.7328620120925687,-8.959881220162885e-09,0.027264,0.0,-0.6924735097683883,20.996496646452094,0.026542518428196812,0.6437292800000001,186.72,11.919444584203465,-0.14290662734177273,-0.023403324908576904,-34.075404739379884,0.9110822677612305,1420,1.0019924640655518,0.00029672832,0.170068359375,0.01693119,0.0001941279762831982,0.2,-0.387565553188324
0.0,357,-0.6251341989065979,-0.21655730509033597,1891,0.0,0.01,0.0,0.0,-0.00014632599712332807,-0.0630749160102554,0.0,-0.008172743521551904,0.0,-0.0028789698591402102,-0.08361015499706287,-0.009194950896522237,-1.3335944902987305,-0.002441406250000005,-0.05981238156104016,3479,29.10112,-1.613557836980294e-05,0.0,-7.300642035853101e-05,0.0,-2.0830547464315003,-0.5,-0.23712478252631308,6580224,-0.3750595930836107,-146.04310367,0.0,0.7561945640495468,-8.921992314009714e-09,0.0273408,0.0,-0.6864411215676398,21.664974260019513,0.024585525521910973,0.643711616,185.1,12.149298088735671,-0.1443775093006571,-0.02379903179826215,-34.079138565063474,0.9225822687149048,1424,1.002130389213562,0.000296719104,0.170703125,0.016241496,0.00020661302187363617,0.2,-0.385030597448349
0.0,358,-0.6223582459154691,-0.21406160804898663,1895,0.0,0.01,0.0,0.0,-0.00014895853064049737,-0.06192355378977405,0.0,-0.007114281751573979,0.0,-0.003140543570181699,-0.08294767264258569,-0.008663270373492397,-1.3534511458598508,-0.0025716145833333407,-0.06056066334251284,3480,29.11264,-1.6101614267286725e-05,0.0,-0.00017583358125905147,0.0,-2.0547633978705875,-0.5,-0.23622240233295166,6598656,-0.35576857853330585,-145.32058521000002,0.0,0.7483212522125642,-8.267161166384027e-09,0.0274176,0.0,-0.662866193501126,21.439403875889962,0.02464911664424268,0.643693952,182.13,12.412086459054226,-0.1446000254209977,-0.024101343424990773,-34.076450157165525,0.9249783158302307,1428,1.001900315284729,0.000296709888,0.17652587890625,0.01566264,0.00014991264906711877,0.2,-0.39064744114875793
0.0,359,-0.6072267293237484,-0.20679171453400602,1899,0.0,0.01,0.0,0.0,-0.00014798819852872568,-0.05162979269672199,0.0,-0.006597765604855397,0.0,-0.003092284510006034,-0.08350070530402567,-0.0073080247934235055,-1.3412842012918929,-0.0023980034722222263,-0.060135645483525776,3482,29.12416,-1.6350361667848425e-05,0.0,-9.994280298180331e-05,0.0,-2.0374428203391997,-0.5,-0.23358486932966618,6617088,-0.3478054013090848,-144.47771817,0.0,0.7390115272067027,-7.824905843553357e-09,0.0274944,0.0,-0.668507647483382,21.17268025447203,0.025637965377796085,0.643676288,178.79,12.449553983681994,-0.14536394342295322,-0.023485632333904504,-34.072646903991696,0.9133493900299072,1432,1.001762866973877,0.000296700672,0.164794921875,0.016431209,0.00016450258408440277,0.2,-0.3915855586528778
0.0,360,-0.6153239542840221,-0.2089387726439894,1904,0.0,0.01,0.0,0.0,-0.00015206294911790998,-0.06352575652188253,0.0,-0.008151228951908208,0.0,-0.003382578559073801,-0.08310380844264231,-0.00803040536185209,-1.3567682258494482,-0.002463107638888894,-0.062015360687110874,3484,29.13568,-1.6178212686591453e-05,0.0,0.0,0.0,-2.0583130666755136,-0.5,-0.23922064195370954,6635520,-0.3561849827606312,-146.03567633999998,0.0,0.7365836604394985,-7.944103507990637e-09,0.0275712,0.0,-0.6570234182584378,21.103121871591632,0.02542103653661301,0.6436586240000001,184.99,12.165349776573109,-0.14440979864196887,-0.02244010617141612,-34.07618885040283,0.9188852906227112,1436,1.0019481182098389,0.000296691456,0.16929931640625,0.016122509,0.00015062700767884963,0.2,-0.3856756389141083
0.0,361,-0.6061293038227524,-0.21100921100344047,1908,0.0,0.01,0.0,0.0,-0.00015248486729861112,-0.05483789613911734,0.0,-0.006014195328544125,0.0,-0.003394514257868136,-0.08301819938281037,-0.0072714045883104615,-1.3477815070218915,-0.002343750000000004,-0.05794555923933072,3486,29.147199999999998,-1.6537070433753713e-05,0.0,-4.187833212070603e-07,0.0,-2.0023004585020496,-0.5,-0.22621529322072767,6653952,-0.3343569756947773,-143.73930667,0.0,0.7267184462227215,-7.68282540882963e-09,0.027648,0.0,-0.6487973354077133,20.82048348428097,0.02471154286485435,0.64364096,175.85,12.695936410471582,-0.14258498612390946,-0.021767817484214903,-34.07913475036621,0.9141901731491089,1440,1.0023444890975952,0.00029668224,0.17445068359375,0.015536636,0.00014779220073251053,0.2,-0.38462311029434204
0.0,362,-0.5990813003963589,-0.20387676867173762,1912,0.0,0.01,0.0,0.0,-0.000152304881871542,-0.057035246483792434,0.0,-0.006880365931869123,0.0,-0.0034890013223716674,-0.08308245300557643,-0.006498023165881427,-1.3234978171353682,-0.0025065104166666734,-0.06171479537884055,3487,29.15872,-1.606229844583578e-05,0.0,-1.1524862646045585e-07,0.0,-2.053735863398767,-0.5,-0.23476073202886794,6672384,-0.3429794868743652,-145.31681086999998,0.0,0.7410637800278331,-7.341510237257529e-09,0.0277248,0.0,-0.655530150855591,21.23147729779742,0.024966834556665596,0.643623296,182.16,12.327772352789312,-0.14391077006937364,-0.022833545855246485,-34.0797721862793,0.917832612991333,1444,1.0021237134933472,0.00029667302399999997,0.1775146484375,0.015391758,0.00016222014819504692,0.2,-0.3839949667453766
0.0,363,-0.5997301096913072,-0.21082972563467575,1917,0.0,0.01,0.0,0.0,-0.00015509476961256822,-0.06088591044455564,0.0,-0.006444133410019279,0.0,-0.003433997880541164,-0.08340657334533114,-0.007039741292828694,-1.332667325522496,-0.0024414062500000048,-0.06165088965459532,3489,29.17024,-1.6315019444440394e-05,0.0,0.0,0.0,-2.0515851123159785,-0.5,-0.23613345823624282,6690816,-0.3524838373354987,-144.82622532,0.0,0.7472121806623853,-7.667639370673943e-09,0.0278016,0.0,-0.6535236824605914,21.407628975977335,0.025228338367692817,0.643605632,180.17,12.977551017578929,-0.14089191921404592,-0.021784869162365793,-34.0753095626831,0.9197221994400024,1448,1.0018185377120972,0.000296663808,0.1608154296875,0.01577878,0.00015066322666825726,0.2,-0.3875441253185272
0.0,364,-0.607842138793615,-0.20806749245921474,1921,0.0,0.01,0.0,0.0,-0.0001535283131977595,-0.07166597700035365,0.0,-0.007567922579202536,0.0,-0.0034234502870875844,-0.08349820031636165,-0.008708841864265397,-1.314167011533235,-0.0025390625000000066,-0.061655131577690994,3491,29.18176,-1.6250277378423123e-05,0.0,-0.00035736393607199463,0.0,-2.0698730503456653,-0.5,-0.2381144323174638,6709248,-0.35433591357474287,-146.02244779,0.0,0.7497963738744011,-7.1683170808423765e-09,0.0278784,0.0,-0.6635452521378762,21.481666111501593,0.024586310625314377,0.6435879680000001,184.98,13.262381496126611,-0.14118559352904916,-0.022711176425218582,-34.073476219177245,0.914248526096344,1452,1.0018651485443115,0.000296654592,0.18468017578125,0.016673047,0.00016640852991258725,0.2,-0.3879290819168091
0.0,365,-0.6049920863971757,-0.2065497965966849,1926,0.0,0.01,0.0,0.0,-0.00015619612198002796,-0.061930405327200636,0.0,-0.006320592917287916,0.0,-0.0035181242722607886,-0.08311757182489142,-0.008084794674586091,-1.3312879598099652,-0.0024956597222222285,-0.06299323535169174,3493,29.19328,-1.6298344853854097e-05,0.0,0.0,0.0,-2.084033051175664,-0.5,-0.24026533919447646,6727680,-0.35246586753426346,-145.91736223,0.0,0.7720339662841634,-7.3754038881338885e-09,0.0279552,0.0,-0.6702813055729276,22.11877313404128,0.026168499220546086,0.643570304,184.58,12.489305433787829,-0.1433743483749111,-0.022800058592110872,-34.07279319763184,0.9222764372825623,1456,1.0016721487045288,0.000296645376,0.177490234375,0.01685439,0.0001527347725641448,0.2,-0.3852262496948242
0.0,366,-0.5946304794246946,-0.19773181074880083,1930,0.0,0.01,0.0,0.0,-0.0001581109662831513,-0.053443218901405375,0.0,-0.007861870416886721,0.0,-0.0033899441637672994,-0.08379253180943669,-0.00739455897322235,-1.33646404015255,-0.0023763020833333375,-0.0638647988439675,3494,29.2048,-1.6970224472336276e-05,0.0,0.0,0.0,-2.0604049368222053,-0.5,-0.23962054785653145,6746112,-0.3479078946352054,-145.83822639,0.0,0.7541133580942977,-7.225015499990577e-09,0.028032,0.0,-0.6824927650672373,21.605347709401627,0.028141475802873024,0.64355264,184.28,12.481694210282079,-0.1404803134025873,-0.02251771043520421,-34.06906509399414,0.9121872186660767,1460,1.0015287399291992,0.00029663616,0.16737060546875,0.015416416,0.00017009249349939637,0.2,-0.38550251722335815
0.0,367,-0.5955237187548822,-0.2059453934170366,1934,0.0,0.01,0.0,0.0,-0.00015291864363889594,-0.04575173737572781,0.0,-0.006205942171876439,0.0,-0.00348723936476266,-0.08324678096024678,-0.007483263173425157,-1.3179232460097596,-0.0023763020833333383,-0.060113196403047006,3496,29.21632,-1.640337676848246e-05,0.0,0.0,0.0,-2.0167203080227356,-0.5,-0.23021818872455826,6764544,-0.33822914586717606,-143.60957247000002,0.0,0.7190269156224675,-7.4195111153731534e-09,0.0281088,0.0,-0.6625833945168024,20.60012113258369,0.024566509999559477,0.643534976,175.37,12.567766830668479,-0.14238252282282496,-0.022716146428138018,-34.0710952758789,0.9175325632095337,1464,1.001706600189209,0.000296626944,0.1650146484375,0.015810927,0.00017614467069506645,0.2,-0.3863029479980469
0.0,368,-0.5957532313017126,-0.1959580315337629,1939,0.0,0.01,0.0,0.0,-0.00015948646194328557,-0.06404368593224014,0.0,-0.00624382813152479,0.0,-0.0037967085521828123,-0.08323316030979194,-0.007092097926134657,-1.3312729121920224,-0.0025499131944444514,-0.0573370549569724,3498,29.22784,-1.669846223012341e-05,0.0,-1.0966505437089614e-06,0.0,-1.978718321407784,-0.5,-0.21915147387514258,6782976,-0.3152447994225565,-144.30894837999998,0.0,0.7484300086463767,-6.196739306621415e-09,0.0281856,0.0,-0.6144845821296652,21.44251974771869,0.02499191715877501,0.6435173120000001,178.07,12.807001804877427,-0.14146280218429477,-0.02429351208265871,-34.07194080352783,0.9164738655090332,1468,1.0016361474990845,0.00029661772799999996,0.1619140625,0.01662845,0.00018614193613757378,0.2,-0.38875430822372437
0.0,369,-0.6078973075828944,-0.20213006560027752,1943,0.0,0.01,0.0,0.0,-0.00015930613641336805,-0.06145104894549774,0.0,-0.008041070041066703,0.0,-0.0034737044006533466,-0.08388743340981102,-0.008353484894744016,-1.3198040506480395,-0.0025065104166666725,-0.061352302934674516,3499,29.239359999999998,-1.6931575500945836e-05,0.0,-2.7782661503660865e-05,0.0,-2.0372343407026423,-0.5,-0.23292953164990493,6801408,-0.3381483568461434,-145.17066671999999,0.0,0.7446837359041597,-7.628440168902287e-09,0.0282624,0.0,-0.6761514032200369,21.335189033654174,0.02595503394928831,0.643499648,181.52,12.602600174648334,-0.1401036546205608,-0.02278435797197744,-34.073387145996094,0.9016376733779907,1472,1.00174880027771,0.000296608512,0.17498779296875,0.015145603,0.0001837058509408962,0.2,-0.3841758668422699
0.0,370,-0.6013021191490241,-0.193578627657876,1947,0.0,0.01,0.0,0.0,-0.0001607617921053718,-0.056938842754697024,0.0,-0.007508226995729316,0.0,-0.003708381440222285,-0.08346379843845987,-0.007540364212925649,-1.3344813795051136,-0.002463107638888894,-0.05983605302265284,3501,29.25088,-1.7018990131769087e-05,0.0,0.0,0.0,-2.0228901213653483,-0.5,-0.22451499581365933,6819840,-0.32039808248991225,-144.99955262,0.0,0.7404240027714429,-6.432350775549191e-09,0.0283392,0.0,-0.6210599285558861,21.21314767940184,0.025263625840375132,0.643481984,180.88,11.94605305417463,-0.14112752495178837,-0.02189977131783962,-34.07508430480957,0.9094828367233276,1476,1.0020148754119873,0.000296599296,0.1632080078125,0.016266499,0.00016758816127548926,0.2,-0.38089248538017273
0.0,371,-0.6000454875442978,-0.19379776479054076,1952,0.0,0.01,0.0,0.0,-0.00015792495673266525,-0.06150510514667064,0.0,-0.007558404272604485,0.0,-0.0037277667270879025,-0.0835746305698098,-0.00795051933447313,-1.301086244560583,-0.002528211805555562,-0.062423171153314624,3503,29.2624,-1.652265114789808e-05,0.0,0.0,0.0,-2.038459216536926,-0.5,-0.23453809224725575,6838272,-0.3377773360129119,-145.55774872,0.0,0.7348420342509123,-6.955840086245528e-09,0.028416,0.0,-0.6317800586413608,21.05322428128864,0.026676326992216143,0.64346432,183.11,11.946406386777596,-0.13791854909822765,-0.021776469680480658,-34.07291030883789,0.9181423187255859,1480,1.0017004013061523,0.00029659008,0.169189453125,0.014965475,0.00015498590873903596,0.2,-0.3834802806377411
0.0,372,-0.6016781563764009,-0.19340615278578074,1956,0.0,0.01,0.0,0.0,-0.00016192776947099058,-0.064643157539585,0.0,-0.007251107772697201,0.0,-0.0038782055128646045,-0.08365172004440206,-0.006863013103914757,-1.3042000965832328,-0.002636718750000007,-0.059718957331937376,3504,29.27392,-1.6833138563767563e-05,0.0,-0.00010430746596326597,0.0,-2.013404134845348,-0.5,-0.22208960223802438,6856704,-0.31286976900311625,-143.71255338,0.0,0.7043327784430908,-6.592104873128803e-09,0.0284928,0.0,-0.625012157236341,20.179134102394553,0.024531127234141914,0.6434466560000001,175.74,11.899920817665976,-0.13916009665503346,-0.02332074735313654,-34.07469177246094,0.9129118919372559,1484,1.0020463466644287,0.00029658086399999997,0.1639892578125,0.016399225,0.00016939038687269203,0.2,-0.3855869174003601
0.0,373,-0.6047965426267263,-0.1928548028518755,1960,0.0,0.01,0.0,0.0,-0.00015933575351932133,-0.05841601868776777,0.0,-0.00655455932340923,0.0,-0.003605709672004546,-0.08348595816119637,-0.007462781860441383,-1.313332689142272,-0.0025282118055555613,-0.05813114981248297,3506,29.28544,-1.707972993516865e-05,0.0,0.0,0.0,-1.9961132047173211,-0.5,-0.22245718804300146,6875136,-0.3129997913963532,-144.88498312,0.0,0.7434017204338562,-6.508832598448827e-09,0.0285696,0.0,-0.6355017830817273,21.298459290429978,0.024119321959518186,0.643428992,180.44,12.128814420627908,-0.13908427738574441,-0.022647718014195562,-34.07841167449951,0.9158554673194885,1488,1.0020883083343506,0.000296571648,0.1730224609375,0.016424175,0.00018017487673205324,0.2,-0.38374027609825134
0.0,374,-0.599140791016395,-0.19466870686120552,1965,0.0,0.01,0.0,0.0,-0.00016312751108519847,-0.05697944025370865,0.0,-0.007573444630847746,0.0,-0.003895577784167755,-0.08370087071552623,-0.00771668720861069,-1.2972681564097408,-0.0025716145833333407,-0.05889284648661449,3508,29.29696,-1.721237309468019e-05,0.0,0.0,0.0,-1.984244307299245,-0.5,-0.22238474459034727,6893568,-0.31697548506635725,-144.64932413000002,0.0,0.7186762268085151,-6.097160157856494e-09,0.0286464,0.0,-0.6211094871983963,20.590073898063956,0.02421082563821171,0.643411328,179.49,12.381846497434957,-0.13989087557860855,-0.022328651568386704,-34.073880195617676,0.9142191410064697,1492,1.0016186237335205,0.000296562432,0.17198486328125,0.01638607,0.00018920335060101934,0.2,-0.39026910066604614
