time/iterations,reward_terms/time,time/fps,curriculum/eff_scale,reward_terms/height,reward_terms/vz,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/coef_rate,reward_terms/stance,reward_terms/fwd_speed,curriculum/ent_coef,time/time_elapsed,reward_terms/residual_rate,reward_terms/upright,reward_terms/duty_sym,time/total_timesteps,reward_terms/stop,reward_terms/assist_pen,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/overrun,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/motor_vel,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/alive,reward_terms/action_rate,reward_terms/residual,reward_terms/energy,reward_terms/angmom,reward_terms/foot_slip,reward_terms/ang_xy,reward_terms/lat_vel,reward_terms/air_time,reward_terms/torque,curriculum/sprint_dist_m,train/learning_rate,train/value_loss,train/std,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
5493,-0.5,4317,0.4217856,-0.07657079709252285,-0.31047824044491906,-0.038529101648437515,0.0,-0.006217447916666723,-0.23379467963046496,-0.00016769179549530226,1.541172478004166,0.0098765056,23448,0.0,-0.2590547357246953,-0.11430188333613206,101246976,0.0,0.0,234.61,0.0,0.06557508374245222,0.0,-0.09095821458992367,0.0,-0.006503866713804503,-0.003414049140567288,-99.01523095,0.552989312,0.0,-0.029098204637264022,-0.11392783283800322,-0.019527386755129626,-0.17986930341793203,-0.17954716633684592,-0.4074222435439707,-0.042777415218479185,4.882812370649642e-05,-0.14948770984973697,88.26784,0.00018752384,0.48558250069618225,1.0014331340789795,0.2,190355,0.9976504445075989,0.185205078125,-0.23299218714237213,-34.0697322845459,0.026284957,-0.013960078055970371
5494,-0.5,4317,0.4218624,-0.08043688115784187,-0.32812253067430497,-0.037149854913803244,0.0,-0.006217447916666723,-0.23141729213625878,-2.232841280065191e-05,1.59407099393821,0.0098746624,23452,0.0,-0.2570521060533857,-0.11754627800856661,101265408,0.0,0.0,233.82,0.0,0.06220713094575103,0.0,-0.09069448967423298,0.0,-0.0065358757144874996,-0.0034541974287775894,-98.87109147999999,0.552971648,0.0,-0.028671430731857392,-0.11389541448702747,-0.019498154416678643,-0.17925513851007274,-0.17650725576727722,-0.39921475398107426,-0.04646429675242904,0.0,-0.14393456869974497,88.27936,0.00018750336000000002,0.7854727193713188,1.0016944408416748,0.2,190359,0.9963868856430054,0.167919921875,-0.19594700634479523,-34.073520278930665,0.024969,-0.011739236547145992
5495,-0.5,4317,0.4219392,-0.07831376786067866,-0.31741099764943476,-0.03833756292937143,0.0,-0.00630425347222228,-0.23560640282196652,-4.664599590672728e-05,1.5429391364252847,0.0098728192,23456,0.0,-0.2605450496466889,-0.12212867731643105,101283840,0.0,0.0,236.2,0.0,0.06299817264531371,0.0,-0.09373072856700587,0.0,-0.007210379579596015,-0.0035200108326760033,-98.66858191000001,0.552953984,0.0,-0.0289372245332585,-0.11377859111804534,-0.019943467063109913,-0.18763973747437349,-0.1807580830076669,-0.41462760059521553,-0.03857034399913192,0.0,-0.1481482724850648,88.29088,0.00018748288,0.23759496733546256,1.0015923976898193,0.2,190363,0.9986028075218201,0.16614990234375,-0.27820003032684326,-34.0726432800293,0.024308937,-0.01706420665141195
5496,-0.5,4317,0.422016,-0.07984123421121063,-0.3242009439299401,-0.03669468664280403,0.0,-0.006184895833333389,-0.23232836563767834,-0.0001296225687464433,1.5851178497772533,0.009870976,23460,0.0,-0.2564147245116718,-0.11299074755422539,101302272,0.0,0.0,233.76,0.0,0.06472478018742989,0.0,-0.08785222688730131,0.0,-0.006103341858963379,-0.0033700966312330935,-98.24937103,0.55293632,0.0,-0.028425744620665667,-0.11390546909000158,-0.019075296487717233,-0.17634766950947695,-0.17425382037207593,-0.3962584266567395,-0.043019484336132,0.0,-0.14259115354090182,88.3024,0.0001874624,0.10181799232959747,1.0017905235290527,0.2,190367,0.9995649456977844,0.2171630859375,-0.3303731679916382,-34.07369403839111,0.02915364,-0.02068139410112053
5497,-0.5,4317,0.4220928,-0.07483238850867745,-0.30582064456812996,-0.03788758463793572,0.0,-0.0063259548611111684,-0.23708220419486464,-0.00010246618810206153,1.5257169446286687,0.0098691328,23464,0.0,-0.261675710473228,-0.12375482371027673,101320704,0.0,0.0,236.83,0.0,0.06272592446701819,0.0,-0.09792489092097505,0.0,-0.007706526868989588,-0.003514194497836905,-99.45094757999999,0.552918656,0.0,-0.02921425260860927,-0.11379056234194015,-0.019984707805018192,-0.1862153960016083,-0.18086009628111438,-0.4129826624770131,-0.040353602802321704,4.7200469351891014e-05,-0.14876123768001925,88.31392,0.00018744192,0.12421508245170117,1.0015807151794434,0.2,190371,0.999459445476532,0.25380859375,-0.32268649339675903,-34.073184967041016,0.036021125,-0.01995993247255683
5498,-0.5,4317,0.4221696,-0.07733995728581843,-0.3143020105354637,-0.03750635937845986,0.0,-0.006184895833333389,-0.23003038248087057,-3.832907992471332e-05,1.5494975188156899,0.0098672896,23469,0.0,-0.25463355450497466,-0.11244141657114921,101339136,0.0,0.0,234.5,0.0,0.06522172804975719,0.0,-0.08989810623174874,0.0,-0.006372167402231652,-0.003442929445157996,-98.61887184999999,0.552900992,0.0,-0.028542064655322934,-0.11394852698713535,-0.01942583597321651,-0.18239757974381968,-0.17677008425685223,-0.3992391614918353,-0.04367926005873046,0.0,-0.14529560488693316,88.32543999999999,0.00018742143999999998,0.35147505849599836,1.0012683868408203,0.2,190375,0.9982094764709473,0.2514404296875,-0.19672638177871704,-34.06821117401123,0.03230716,-0.016066649928689003
5499,-0.5,4317,0.4222464,-0.07806797127345991,-0.32033604139567484,-0.03806642471285911,0.0,-0.006282552083333391,-0.22991278824794228,-2.728113134962405e-05,1.5589239934049264,0.0098654464,23473,0.0,-0.2711311744446927,-0.12398735088226097,101357568,0.0,0.0,235.03,0.0,0.06267919877085712,0.0,-0.09558320693613029,0.0,-0.007371783013998841,-0.003430794054203724,-99.69145547999999,0.5528833280000001,0.0,-0.02889899634502025,-0.11382842152499355,-0.01963160522249969,-0.184911286303986,-0.18101432709118695,-0.4056478866665652,-0.04263785492496909,4.882812370649642e-05,-0.14928715867131487,88.33696,0.00018740096,0.17341630384325982,1.0013771057128906,0.2,190379,0.9992387890815735,0.23896484375,-0.2829396426677704,-34.06943244934082,0.03062489,-0.020376998640131205
5500,-0.5,4318,0.4223232,-0.07398760635736291,-0.30142100211739314,-0.03856051297859782,0.0,-0.0065321180555556165,-0.2425290511138204,-4.3131564415000276e-05,1.5034372129079823,0.0098636032,23477,0.0,-0.26678867031079906,-0.11389583088457411,101376000,0.0,0.0,234.04,0.0,0.06532334716083928,0.0,-0.09639362336539062,0.0,-0.006962850817621479,-0.0035224907621705225,-99.66891918999998,0.552865664,0.0,-0.029663235653092344,-0.11397293651661013,-0.020121615223608762,-0.1908794344549959,-0.18952132698883709,-0.4154010401172818,-0.04425430928031557,7.975256691376369e-05,-0.15006369426376573,88.34848,0.00018738048,1.209886622428894,1.0011494159698486,0.2,190383,0.9945269227027893,0.21551513671875,0.11472299695014954,-34.06796398162842,0.025358874,-0.009012580127455294
5501,-0.5,4318,0.4224,-0.07823370411835455,-0.3188180732903141,-0.037099837353859834,0.0,-0.006108940972222279,-0.23201803483305306,-7.381241752955843e-05,1.5739515671225484,0.00986176,23481,0.0,-0.26160835749287537,-0.11862408462168286,101394432,0.0,0.0,234.34,0.0,0.06485914510139076,0.0,-0.08825647257396554,0.0,-0.006755873606178082,-0.0033795971253148278,-99.15132403,0.552848,0.0,-0.02852443879494377,-0.11391567118071061,-0.019169355325759793,-0.18068616802558224,-0.175393272580918,-0.3968626049685345,-0.04645753069186022,4.882812370649642e-05,-0.14388644835592412,88.36,0.00018736,1.5073394745588302,1.000960111618042,0.2,190387,0.9933275580406189,0.11688232421875,0.16377243399620056,-34.0658576965332,0.01656122,-0.014505223266314714
5502,-0.5,4318,0.4224768,-0.07985390220202059,-0.3255173370632163,-0.03737786450525058,0.0,-0.006315104166666726,-0.23083332090005376,-5.380506900287237e-05,1.5665108997770396,0.0098599168,23485,0.0,-0.2658324403773824,-0.1241575635184011,101412864,0.0,0.0,233.5,0.0,0.06167423693662588,0.0,-0.09275459202452813,0.0,-0.0072620556262942655,-0.0034779473206373443,-99.69116833,0.552830336,0.0,-0.02882370399916775,-0.11372344738265208,-0.01972155262036195,-0.18771413071863388,-0.1776957148513607,-0.406794231677221,-0.043380047464456374,0.0,-0.14633147309373784,88.37152,0.00018733952,0.7144687205553055,1.0010600090026855,0.2,190391,0.9961327910423279,0.1338623046875,-0.12355293333530426,-34.06516647338867,0.01873534,-0.015468262555077671
5503,-0.5,4318,0.4225536,-0.07778652717211139,-0.31715904638761455,-0.037919281062387115,0.0,-0.006336805555555613,-0.23950407901592538,-0.0001436482632227701,1.5397501258038302,0.0098580736,23490,0.0,-0.25794097997900756,-0.11892724528062708,101431296,0.0,0.0,235.7,0.0,0.06356341924947165,0.0,-0.09332125130653925,0.0,-0.007011270600034752,-0.003499472205216537,-99.02667250000002,0.5528126720000001,0.0,-0.0287835832852043,-0.1138699271034979,-0.01982933686590103,-0.18801172561487006,-0.18288537756283418,-0.41126813862041794,-0.04741921771707331,0.0,-0.14844447005580907,88.38304,0.00018731903999999998,0.7055264249444008,1.0013399124145508,0.2,190395,0.9967111945152283,0.13905029296875,-0.21072781085968018,-34.06929092407226,0.020710079,-0.014031738438643516
5504,-0.5,4318,0.4226304,-0.07665470993719008,-0.31355773028744127,-0.03717423868931366,0.0,-0.006054687500000056,-0.2303358759330251,-5.527265350050556e-05,1.5705846053558161,0.0098562304,23494,0.0,-0.25333074140889694,-0.1145685236851941,101449728,0.0,0.0,234.4,0.0,0.06428366638290206,0.0,-0.08842266034648599,0.0,-0.006358875081382899,-0.0033568229384695588,-98.71226241000001,0.552795008,0.0,-0.02866866600115127,-0.11393119140743045,-0.019076084225891552,-0.17948626321222233,-0.17661030659731394,-0.39672107304239207,-0.04980325850627516,0.0,-0.14259849105171798,88.39456000000001,0.00018729856,0.22084327042102814,1.001758337020874,0.2,190399,0.9989850521087646,0.1817138671875,-0.2778991460800171,-34.07313137054443,0.02873679,-0.021041202021297067
5505,-0.5,4318,0.4227072,-0.07997116336422887,-0.32528324675754944,-0.03705022183461207,0.0,-0.006174045138888946,-0.2271752179349454,-2.507789662871083e-05,1.5764323278574395,0.0098543872,23498,0.0,-0.2696019484790571,-0.12445267363075788,101468160,0.0,0.0,234.72,0.0,0.06168403847705481,0.0,-0.0910785088812382,0.0,-0.007360932527161721,-0.0034788166188325326,-98.48726111999997,0.552777344,0.0,-0.028500658989618385,-0.11381906648447655,-0.019651882398493734,-0.1871794798567895,-0.17781594557111208,-0.4069185793383644,-0.039339087733228965,0.0,-0.1435408918673708,88.40608,0.00018727807999999998,0.17932860553264618,1.0018203258514404,0.2,190403,0.9991922378540039,0.2139892578125,-0.30105912685394287,-34.07407817840576,0.03127455,-0.019900418573524804
5506,-0.5,4318,0.422784,-0.07775953301058952,-0.31888066613578125,-0.037234206273417586,0.0,-0.006347656250000058,-0.23940920781208158,-5.5660226275758316e-05,1.5551349486508261,0.009852544,23502,0.0,-0.2544243364123331,-0.11179680833670701,101486592,0.0,0.0,231.78,0.0,0.06461667547861508,0.0,-0.09095159826129999,0.0,-0.005978830569397865,-0.003471095290218372,-98.54384838,0.55275968,0.0,-0.02864612303948428,-0.11381774611642197,-0.019638835066447907,-0.18260659073568455,-0.18109609995233902,-0.4056143143156634,-0.05131540938694177,0.0,-0.14621587041514073,88.4176,0.00018725760000000001,0.37258384227752683,1.0018372535705566,0.2,190407,0.9981585741043091,0.2101806640625,-0.2174958884716034,-34.07477645874023,0.029341325,-0.013938331324607135
5507,-0.5,4317,0.4228608,-0.0760641735468485,-0.31391397206340543,-0.03723510771659684,0.0,-0.006239149305555613,-0.22840719968162437,-5.553459008280905e-05,1.5479703943435839,0.0098507008,23508,0.0,-0.24998571827075644,-0.12480515785376783,101505024,0.0,0.0,234.08,0.0,0.06243222064172808,0.0,-0.09277687956215161,0.0,-0.007552718533487577,-0.003407948558791356,-99.32932761,0.5527420160000001,0.0,-0.02863955989033699,-0.1137746260811632,-0.019424662251946792,-0.18652584946450712,-0.17633419670725228,-0.4041527080532606,-0.057575100431973864,0.0,-0.14453631306849402,88.42912,0.00018723712,1.010460215806961,1.0019797086715698,0.2,190411,0.995991051197052,0.19171142578125,0.39126288890838623,-34.077037239074706,0.03182473,-0.010052458831341936
5508,-0.5,4317,0.4229376,-0.07708265379095663,-0.315742765387679,-0.03667588445832593,0.0,-0.006358506944444503,-0.23548449396217588,-0.00016642502605265094,1.5587262391897803,0.0098488576,23512,0.0,-0.25716818069378933,-0.11697932290558659,101523456,0.0,0.0,235.03,0.0,0.0639363783504246,0.0,-0.09266261276314108,0.0,-0.0068251818205074715,-0.003441403512714064,-99.04444440000002,0.552724352,0.0,-0.02854787870346052,-0.11382874774345421,-0.019511822164468517,-0.18541325664995523,-0.1797043512317676,-0.4036064583782104,-0.05167552737605884,0.0,-0.14451588947176186,88.44064,0.00018721664,0.16916387155652046,1.0015759468078613,0.2,190415,0.9991312623023987,0.2326904296875,-0.29972946643829346,-34.07260437011719,0.03655445,-0.02141713773016818
5509,-0.5,4317,0.4230144,-0.0792639788960717,-0.32369998598143107,-0.038138419923111094,0.0,-0.006325954861111169,-0.23737072641965382,-4.465853090496215e-05,1.5597900821765287,0.0098470144,23517,0.0,-0.2726710350197307,-0.11499605306679588,101541888,0.0,0.0,234.2,0.0,0.06373070761571203,0.0,-0.09207588664765257,0.0,-0.00657887184772537,-0.003482436166537264,-98.91755297,0.552706688,0.0,-0.028915003310324722,-0.11385939448127345,-0.019786325267520548,-0.18639808586184844,-0.1848900184507938,-0.4097794673881115,-0.04071499681072102,0.0,-0.14838116977437574,88.45215999999999,0.00018719616,0.4896458491683006,1.0017222166061401,0.2,190419,0.9977068305015564,0.177734375,-0.22018972039222717,-34.07445850372314,0.02479362,-0.011909294780343771
5510,-0.5,4317,0.4230912,-0.0773034872682399,-0.3155528935698204,-0.04040258820362725,0.0,-0.006141493055555612,-0.23709464410508613,-0.001618758257011034,1.5624502651336665,0.0098451712,23521,0.0,-0.26509485237600666,-0.11008063654173836,101560320,0.0,0.0,231.79,0.0,0.06542731512013338,0.0,-0.08504610456984933,0.0,-0.005894738220376894,-0.0034081320001395333,-98.76755746999999,0.552689024,0.0,-0.02896143333908542,-0.11377957185545164,-0.019233583549600197,-0.17716272124565235,-0.17953346306337473,-0.3981106266007597,-0.04119976335158995,0.0,-0.14500572925041458,88.46368,0.00018717568,0.6375247493386269,1.0019185543060303,0.2,190423,0.9972306489944458,0.172021484375,0.06017610430717468,-34.07476444244385,0.024067197,-0.012456924375146627
5511,-0.5,4317,0.423168,-0.07841437205723839,-0.31892383254651485,-0.037578655169401086,0.0,-0.006239149305555612,-0.23418180372133227,-5.702458204308348e-05,1.5442002406269977,0.009843328,23525,0.0,-0.27014507868478216,-0.12708041072638648,101578752,0.0,0.0,237.16,0.0,0.061886179340525836,0.0,-0.09849356067744422,0.0,-0.007951479777046997,-0.003519765451274153,-99.77169236000002,0.5526713600000001,0.0,-0.028989465747844105,-0.11367861446174501,-0.019976474125816795,-0.194592941206412,-0.18538175000302612,-0.4118812264538152,-0.04929428855562474,4.611540094224943e-05,-0.1495138087684332,88.4752,0.0001871552,0.716217790544033,1.0016350746154785,0.2,190427,0.9961096048355103,0.147021484375,-0.15753698348999023,-34.07359619140625,0.023193493,-0.01495281870593317
5512,-0.5,4317,0.4232448,-0.07662991836689897,-0.3118589193932161,-0.03819331645139881,0.0,-0.006325954861111169,-0.24027511770278234,-4.373037284372355e-05,1.537700436495703,0.0098414848,23529,0.0,-0.2572870606278628,-0.11253248926477404,101597184,0.0,0.0,234.58,0.0,0.06588229686901986,0.0,-0.09008971478257743,0.0,-0.006392919775357263,-0.0034562130902706903,-98.93164063999998,0.552653696,0.0,-0.028959326615345258,-0.11393412158725863,-0.01951074485479222,-0.18194136643077863,-0.18052679592263102,-0.4052916032971771,-0.041746184681978354,0.0,-0.14640189604567017,88.48671999999999,0.00018713471999999998,0.5248879023960659,1.0011805295944214,0.2,190430,0.9979450106620789,0.1507568359375,-0.0945134162902832,-34.06832259041922,0.076046854,-0.012681552890821226
5513,-0.5,4317,0.4233216,-0.07728417146054073,-0.318193493680286,-0.037167611173209276,0.0,-0.006141493055555611,-0.23138042815533696,-4.346190641761707e-05,1.5842941435462048,0.0098396416,23533,0.0,-0.25473821209201053,-0.1216119739094849,101615616,0.0,0.0,234.99,0.0,0.06184962411996442,0.0,-0.08906836128672399,0.0,-0.006855970230794305,-0.003397319522729835,-98.68696862,0.552636032,0.0,-0.028261140243222158,-0.11392899019354158,-0.01906962807757408,-0.1786611008532636,-0.1734302470672712,-0.39639666613589025,-0.04296921835875591,0.0,-0.14240800758318073,88.49824000000001,0.00018711424000000001,0.2700038060545921,1.0023586750030518,0.2,190434,0.9985457062721252,0.2226318359375,-0.2661707401275635,-34.07996807098389,0.03064313,-0.01646521025104448
5514,-0.5,4317,0.4233984,-0.08053945895976942,-0.3260045660873771,-0.03714746177491443,0.0,-0.006336805555555613,-0.2439214349886442,-4.793417735839606e-05,1.573468830777941,0.0098377984,23537,0.0,-0.2689342640953129,-0.11337069157805645,101634048,0.0,0.0,233.13,0.0,0.06459794459605443,0.0,-0.09147060000770643,0.0,-0.006263931569669189,-0.0035398849953868026,-98.17625092,0.552618368,0.0,-0.029213399035070517,-0.11380329513830649,-0.020011525671056594,-0.1880501477849766,-0.18359567882438743,-0.4180568569645982,-0.041062483407964014,0.0,-0.1488649081397228,88.50976,0.00018709376,0.12868185751140118,1.0019268989562988,0.2,190438,0.9994731545448303,0.25191650390625,-0.3066539764404297,-34.07734432220459,0.0315647,-0.020307344407774507
5515,-0.5,4317,0.4234752,-0.07708837526596606,-0.3159003347040824,-0.03808246720274444,0.0,-0.0063042534722222805,-0.2306951711624944,-0.0001696153033416489,1.551018508156681,0.0098359552,23542,0.0,-0.25520646045952894,-0.1151388914811519,101652480,0.0,0.0,231.1,0.0,0.0639338713813739,0.0,-0.09047702959611623,0.0,-0.006321847302994381,-0.0034340303640430113,-98.47710385,0.552600704,0.0,-0.02880516892214866,-0.11384351134194895,-0.019333895255281702,-0.17941595956112016,-0.1775348054402733,-0.40188965988913344,-0.044951262743479194,0.0,-0.14659323604707059,88.52127999999999,0.00018707328000000002,0.1616319552063942,1.0019843578338623,0.2,190442,0.9992930889129639,0.2552734375,-0.3163505494594574,-34.07594623565674,0.037779607,-0.015396811265964061
5516,-0.5,4317,0.423552,-0.07729524844809207,-0.31572512541877307,-0.03796840364576212,0.0,-0.006163194444444501,-0.23076069894377982,-0.00013094057002547608,1.5554390654765333,0.009834112,23546,0.0,-0.2583336970175706,-0.11716920983305962,101670912,0.0,0.0,233.29,0.0,0.06415473031553105,0.0,-0.09099136126027202,0.0,-0.00651254733869185,-0.0034444264963634243,-99.08842323,0.55258304,0.0,-0.028860196796762612,-0.11383613275179913,-0.019570101872493743,-0.1838589689134077,-0.17606970257442262,-0.4055895739631166,-0.040818420164537,0.0,-0.14763992743371676,88.5328,0.0001870528,1.297583168745041,1.0016535520553589,0.2,190446,0.994357168674469,0.2410400390625,0.06199970841407776,-34.07513847351074,0.03568524,-0.008127252117265015
5517,-0.5,4317,0.4236288,-0.08077457866615251,-0.327088428918757,-0.0375986310394628,0.0,-0.006347656250000059,-0.2334852083649028,-5.871126172191752e-05,1.5754947114082312,0.0098322688,23550,0.0,-0.26441107752051773,-0.12055165506312744,101689344,0.0,0.0,233.83,0.0,0.06239123848867842,0.0,-0.0940884449779415,0.0,-0.00703432786394842,-0.003540180459466148,-98.68442407999999,0.552565376,0.0,-0.02936370039505691,-0.11378410849089556,-0.0200716922812407,-0.18740037021070194,-0.1856437620107583,-0.41322844957256294,-0.043671107465019364,0.0,-0.1500250121662537,88.54432,0.00018703232,0.6836176000535488,1.0011873245239258,0.2,190450,0.9966009855270386,0.15665283203125,-0.26725471019744873,-34.068026542663574,0.022413272,-0.010502012143842877
5518,-0.5,4317,0.4237056,-0.07677198140585867,-0.31262938779693195,-0.03884148041239506,0.0,-0.006358506944444505,-0.2363585398638458,-0.0003885846939778632,1.5230800633707273,0.0098304256,23554,0.0,-0.26128235909098824,-0.11038857842216118,101707776,0.0,0.0,234.55,0.0,0.0661272016821041,0.0,-0.0932097172361837,0.0,-0.006085710027643169,-0.0034791828427451605,-98.90314239,0.552547712,0.0,-0.029633590966120598,-0.11390265599799972,-0.019714176897148026,-0.18435280275310403,-0.1801221448366483,-0.41195565147344615,-0.04617638139096814,4.882807196635339e-05,-0.15097883836575246,88.55584,0.00018701184,0.6978026196360588,1.001293659210205,0.2,190454,0.9960795044898987,0.17593994140625,-0.11529645323753357,-34.06845359802246,0.022449985,-0.01137945514637977
5519,-0.5,4317,0.4237824,-0.07740425828435157,-0.31835310460842936,-0.0418233213339014,0.0,-0.006130642361111165,-0.22918479819669318,-0.001535303829974013,1.5634466730980154,0.0098285824,23558,0.0,-0.25842206450741634,-0.11566755995837324,101726208,0.0,0.0,235.09,0.0,0.06427304405641819,0.0,-0.08766765650335373,0.0,-0.0061784828802855275,-0.0034013350850880812,-99.56398639000001,0.552530048,0.0,-0.02888124362481811,-0.11387489109724849,-0.01926970935198001,-0.17456656378328728,-0.17672684570138114,-0.4018426060995023,-0.053163709372669336,0.0,-0.14825892741683724,88.56736000000001,0.00018699135999999998,0.821861344575882,1.0014089345932007,0.2,190458,0.9964336156845093,0.166455078125,-0.05597573518753052,-34.070359802246095,0.023595806,-0.016165043832734226
5520,-0.5,4317,0.4238592,-0.07856852127635268,-0.320251170839633,-0.03762654007369879,0.0,-0.006423611111111171,-0.23835587641070902,-4.5762564774652406e-05,1.5662463775105413,0.0098267392,23563,0.0,-0.25959341414904613,-0.10473439690851094,101744640,0.0,0.0,231.28,0.0,0.06465451875006151,0.0,-0.08883074999399308,0.0,-0.0053650909491504235,-0.0034566448822499615,-98.27279504,0.552512384,0.0,-0.029064948763850587,-0.11387660538394802,-0.019515004031250317,-0.1834739232067747,-0.1809232828309728,-0.4087576682813145,-0.041677520075110226,0.0,-0.14677149029648284,88.57888,0.00018697088,0.5280205085873604,1.0013178586959839,0.2,190462,0.997264564037323,0.1674072265625,-0.18347232043743134,-34.069292831420896,0.027191777,-0.01906528902472928
5521,-0.5,4317,0.423936,-0.07845214045229322,-0.321453264664664,-0.03869274180678303,0.0,-0.0061631944444445015,-0.22722771494382904,-5.857440876225119e-05,1.5668932740639576,0.009824896,23567,0.0,-0.25665313410488594,-0.11594025682655716,101763072,0.0,0.0,232.62,0.0,0.06347713444275038,0.0,-0.0894833865214032,0.0,-0.006165732749246268,-0.0034179191900572028,-99.10129059,0.55249472,0.0,-0.02869452641572826,-0.11378304009168626,-0.0193128921860984,-0.18071176258748678,-0.17492316238960476,-0.4017643664352179,-0.048453083550176586,4.882812370649642e-05,-0.14846861312678206,88.59039999999999,0.0001869504,0.2469670742750168,1.001825213432312,0.2,190466,0.9987658262252808,0.19486083984375,-0.2852279841899872,-34.073289489746095,0.027511116,-0.018309215805493294
5522,-0.5,4318,0.4240128,-0.07963958276693642,-0.3209653776151924,-0.03902301141450312,0.0,-0.006618923611111174,-0.23826492786762912,-0.0009334604647553592,1.5435362168773574,0.0098230528,23571,0.0,-0.2657725969189155,-0.11063596444977825,101781504,0.0,0.0,232.47,0.0,0.06575404130513975,0.0,-0.09381391219733885,0.0,-0.006054921263259732,-0.0035098321578218403,-99.31519737,0.552477056,0.0,-0.02972376524455785,-0.11378222217566747,-0.020093171427784565,-0.18712490180135416,-0.19189523827512653,-0.4146852443694409,-0.050047440764782465,4.882812370649642e-05,-0.1514583771909648,88.60192,0.00018692992,1.1365701973438262,1.001603603363037,0.2,190470,0.9947593808174133,0.20570068359375,0.15846914052963257,-34.07409801483154,0.026418835,-0.011154875671491028
5523,-0.5,4318,0.4240896,-0.07803711571415867,-0.31412552279142814,-0.037723297092922,0.0,-0.006412760416666725,-0.23306318959084926,-6.122109680902534e-05,1.5651587398598013,0.0098212096,23575,0.0,-0.2585459419847479,-0.10504282500897237,101799936,0.0,0.0,231.62,0.0,0.06646618930896628,0.0,-0.08904056228387193,0.0,-0.005455423180440751,-0.0034368159517215164,-98.76583576000003,0.552459392,0.0,-0.028981301173865454,-0.11385111622387331,-0.01942851473953672,-0.17783401417626984,-0.18439508050456418,-0.4028020385646778,-0.04929037410097556,9.765624741299285e-05,-0.14648412918802897,88.61344,0.00018690944,0.5684195980429649,1.0015835762023926,0.2,190474,0.9970142245292664,0.1727783203125,-0.141243577003479,-34.071591186523435,0.025281409,-0.015710729476995765
5524,-0.5,4318,0.4241664,-0.08258961690998398,-0.33655004749250295,-0.03664348631368449,0.0,-0.00628255208333339,-0.2278152952339464,-2.805542181901252e-05,1.5994733146427604,0.0098193664,23579,0.0,-0.2629732828123509,-0.11389440001965845,101818368,0.0,0.0,232.05,0.0,0.06302166314608332,0.0,-0.08996826754320877,0.0,-0.006043934001354501,-0.003448093819702885,-98.17770924999999,0.552441728,0.0,-0.029006971442023046,-0.11376989159545214,-0.019468940545772966,-0.18273710859757478,-0.1769356661286842,-0.4064827962602906,-0.044287299031339086,0.0,-0.14579662956960487,88.62496,0.00018688895999999998,0.31832621693611146,1.0017578601837158,0.2,190478,0.9984294176101685,0.23114013671875,-0.22360984981060028,-34.07445392608643,0.030771498,-0.01801892595831305
5525,-0.5,4318,0.4242432,-0.07614388914764572,-0.31215387427523106,-0.03834403149576418,0.0,-0.006401909722222281,-0.23779053630508531,-0.0001227743070358148,1.5399303017816435,0.0098175232,23583,0.0,-0.25263721221785035,-0.11311095962925771,101836800,0.0,0.0,233.97,0.0,0.06385899723253367,0.0,-0.09277495776443015,0.0,-0.006327679519826133,-0.0034512549171595666,-98.53619757999999,0.552424064,0.0,-0.028847841697479962,-0.11380361426771396,-0.019628685244967112,-0.18629556144802445,-0.1839243376513573,-0.4124716599163859,-0.05194938003922662,0.0,-0.1478811940481162,88.63648,0.00018686848,0.13500955514609814,1.0015013217926025,0.2,190482,0.9994035363197327,0.23470458984375,-0.3119175434112549,-34.072250556945804,0.030698538,-0.0191513713914901
5526,-0.5,4318,0.42432,-0.07887738976890274,-0.32041889266413287,-0.037817043835328024,0.0,-0.006163194444444501,-0.22932518910858907,-9.819659971113372e-05,1.5863851215473508,0.00981568,23588,0.0,-0.2645988737613626,-0.10489803751034558,101855232,0.0,0.0,231.09,0.0,0.06461219152401326,0.0,-0.08872176361952173,0.0,-0.005236917579572441,-0.003343484711057807,-98.47878049,0.5524064,0.0,-0.028868490073346038,-0.11380323039058554,-0.0191202657971389,-0.17651299775823562,-0.17752880634034884,-0.3997338463099385,-0.04284685622096237,2.1701358491554856e-05,-0.1461614961751509,88.648,0.00018684799999999998,0.17962492778897285,1.0018572807312012,0.2,190486,0.9991925954818726,0.26688232421875,-0.28824466466903687,-34.07438335418701,0.03350761,-0.017280533420853318
