time/iterations,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/vz,curriculum/ctrl_jitter_ms,time/fps,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/residual,reward_terms/action_rate,reward_terms/energy,reward_terms/angmom,reward_terms/residual_rate,reward_terms/duty_sym,reward_terms/stop,time/time_elapsed,reward_terms/hip_roll,reward_terms/fwd_speed,ankle/ankle_defl_peak,reward_terms/ang_xy,reward_terms/upright,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/torque,reward_terms/assist_pen,reward_terms/alive,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/height,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/overrun,reward_terms/clearance,curriculum/eff_scale,curriculum/sprint_dist_m,reward_terms/phase_contact,reward_terms/stance_time,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/time,time/total_timesteps,ankle/ankle_spring_trq_peak,reward_terms/step_rate,ankle/ankle_spring_energy_peak,train/approx_kl,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range,train/value_loss
622,0.01,-1.5349803565782578e-08,-0.20511638243673144,0.0,2774,66.66,-6.311650803711827e-05,-0.08522230584491843,-0.16424059448078115,-0.0007730676984747209,-0.2674570332974627,0.0,0.0,0.0,4132,-0.06782458184728782,-2.098044544028822,0.10501757420809024,-0.0923211073433931,-0.5686001351995856,-0.20974114624723916,0.0,-0.015518531287155825,0.0,0.0,-0.29928083851041865,-1.3347985787098602,-0.09155223164755943,0.0,0.0003211805435259723,0.0,0.05968240874281588,0.1907712,53.61568,-0.48608388263635416,-0.01318410966390123,-166.07953129,0.606122624,-0.5,11464704,36.756150972831584,-0.009776475694444375,1.9305647759448634,0.023108464,2484,0.000277107456,-33.347500228881835,0.9862340688705444,0.9770807027816772,-0.01949358597630635,0.2157958984375,-0.36690017580986023,0.2,0.0006339396786643192
623,0.01,-1.563462463272285e-08,-0.20278886884626007,0.0,2774,65.98,-6.409097905906706e-05,-0.08555681093073629,-0.16344883518057088,-0.0007934543094407237,-0.27080445726610336,0.0,0.0,0.0,4138,-0.07137366908469468,-2.1225875187567294,0.10465046424555816,-0.09467454681488939,-0.5792200543171542,-0.22377188633740072,0.0,-0.01603247829984976,0.0,0.0,-0.3083850517438918,-1.337948630099943,-0.09233786291084467,0.0,0.0004980468365829438,0.0,0.06038610326393992,0.1910784,53.66176,-0.48381819048254626,-0.014155245355343342,-165.39897052,0.606051968,-0.5,11483136,36.62766248594536,-0.009906684027777689,1.9277951733128402,0.022607552,2488,0.000277070592,-33.34724178314209,0.983411967754364,0.9770917892456055,-0.022375470015686006,0.22027587890625,-0.3712122440338135,0.2,0.0007326670252950862
624,0.01,-1.53849267911019e-08,-0.2069414022673406,0.0,2773,66.73,-6.376362089462522e-05,-0.08555215752384367,-0.16267796172409543,-0.0007867953057990543,-0.27163707498095774,0.0,0.0,0.0,4146,-0.07052735310029794,-2.119435588858822,0.10543103961473801,-0.09311943635373246,-0.5750835698866362,-0.2179588712037788,0.0,-0.01577319852125973,0.0,0.0,-0.2993679117722806,-1.340150708540802,-0.09299057892356345,0.0,0.0003515624557621777,0.0,0.06064690278395103,0.1913856,53.70784,-0.4812502220635775,-0.01339244247841028,-166.16887348999998,0.605981312,-0.5,11501568,36.90086386515831,-0.00984157986111103,1.9687847617957033,0.021626927,2492,0.000277033728,-33.342807579040525,0.9847618341445923,0.9768213033676147,-0.021650208707433193,0.213623046875,-0.3692251145839691,0.2,0.0006681378261419013
625,0.01,-1.5784211464088722e-08,-0.20230036416748645,0.0,2773,66.17,-6.471707369379501e-05,-0.08543684176086232,-0.16247749993098162,-0.0007970848656643222,-0.2664248815642562,0.0,0.0,0.0,4153,-0.06959129349274902,-2.1050861857904457,0.1054321185271761,-0.09324981195342781,-0.5672834382602304,-0.21583299020746927,0.0,-0.015975833146080327,0.0,0.0,-0.31375178827496986,-1.3362704421391374,-0.0910068735930695,0.0,0.000498046875388051,0.0,0.060030164992384415,0.1916928,53.75392,-0.4876464813441798,-0.014134629183293631,-165.60776592,0.605910656,-0.5,11520000,36.90124148451164,-0.009928385416666581,1.9635567343778497,0.021357711,2496,0.000276996864,-33.33051948547363,0.9828577637672424,0.9763414263725281,-0.021137654094491153,0.2053466796875,-0.3745996057987213,0.2,0.0007482591696316377
626,0.01,-1.5858412591885618e-08,-0.20145770990919734,0.0,2773,66.58,-6.539056128610281e-05,-0.08558003129364632,-0.16407038979082222,-0.0008125118541474974,-0.2704830449580883,0.0,0.0,0.0,4159,-0.07156037975730882,-2.1134349331900015,0.10142098374807426,-0.09458491546885318,-0.5703448617646556,-0.21983247107315593,0.0,-0.01622788071763509,0.0,0.0,-0.313900523331891,-1.337609674738011,-0.09157387825289609,0.0,0.0005696614680346102,0.0,0.060313697728409305,0.192,53.8,-0.4878822516687155,-0.013554117794329714,-166.02657118000002,0.60584,-0.5,11538432,35.49734431182599,-0.010308159722222114,1.8159254292446096,0.022676934,2500,0.00027696,-33.32837257385254,0.9793598651885986,0.9765043258666992,-0.020985581795684993,0.2064453125,-0.37097403407096863,0.2,0.0009176437248243019
627,0.01,-1.6171590323222762e-08,-0.20303725575427362,0.0,2773,65.05,-6.596351813865716e-05,-0.08533476509323774,-0.16213906416133173,-0.0008195425118690553,-0.27218121438444215,0.0,0.0,0.0,4166,-0.07136644487848819,-2.116831495261999,0.10657365738447969,-0.09516110956572182,-0.5708241124798578,-0.2169346627893129,0.0,-0.01626114962562059,0.0,0.0,-0.3135822935720819,-1.3308486263296813,-0.09170268174034595,0.0,0.0005143228724288443,0.0,0.0609168777198701,0.1923072,53.84608,-0.48903369683626846,-0.01247773040086031,-164.49039424000003,0.605769344,-0.5,11556864,37.30078008456789,-0.010709635416666537,1.9904281404993844,0.020906448,2504,0.000276923136,-33.33053359985352,0.9814444184303284,0.9766826629638672,-0.019127110217232256,0.21461181640625,-0.3678962290287018,0.2,0.0008128685876727104
628,0.01,-1.617783806081512e-08,-0.2037751329680713,0.0,2773,65.58,-6.52082471575281e-05,-0.08562126515082218,-0.1630037022161105,-0.0008072917191947773,-0.27191285505113316,0.0,0.0,0.0,4172,-0.07011513887608042,-2.115721451964694,0.10645277898131131,-0.09400324582051199,-0.5693300147599429,-0.2128128462067048,0.0,-0.01612540091111199,0.0,0.0,-0.297879567351854,-1.326454781532008,-0.0916221911039219,0.0,0.0004882812597012768,0.0,0.06051310106209805,0.1926144,53.89216,-0.4857636504946608,-0.012743029654504627,-165.00492611,0.605698688,-0.5,11575296,37.25847264345896,-0.01017795138888878,1.9833764233105082,0.021847924,2508,0.000276886272,-33.3280590057373,0.9830124974250793,0.9764658808708191,-0.022707933885976674,0.2136962890625,-0.3712388277053833,0.2,0.0007471259450539947
629,0.01,-1.5966340342830423e-08,-0.20574935904086794,0.0,2773,65.74,-6.485366330327737e-05,-0.08554944534871955,-0.16347644828635038,-0.0008109813130661816,-0.27130092372384035,0.0,0.0,0.0,4179,-0.07064486800997344,-2.124803812996393,0.10107335368808323,-0.094719762419176,-0.5739345353531031,-0.20877851288399707,0.0,-0.016060710147676464,0.0,0.0,-0.3120539317252845,-1.3352787199210345,-0.09216672888655078,0.0,0.0003168402828224417,0.0,0.06110282879008942,0.1929216,53.93824,-0.4860115187053947,-0.013856308992318291,-165.16174101000001,0.605628032,-0.5,11593728,35.37567379082913,-0.009711371527777705,1.8263324222367037,0.02126046,2512,0.00027684940799999996,-33.3289794921875,0.982575535774231,0.9767205715179443,-0.022505468223243952,0.22371826171875,-0.37179040908813477,0.2,0.0007828526227967814
630,0.01,-1.5519034320730394e-08,-0.20061665556964456,0.0,2774,64.87,-6.608004811174006e-05,-0.08581626222980682,-0.16354798782464025,-0.0008267748495460314,-0.2684686594614132,0.0,0.0,0.0,4185,-0.06884370576245183,-2.0968347706206503,0.1019170097786116,-0.09410578770363925,-0.5626451694187922,-0.20221294931468675,0.0,-0.016452131571111403,0.0,0.0,-0.3187282151827453,-1.3246335194840662,-0.09063880526921934,0.0,0.00046440969971526,0.0,0.05948096887413458,0.1932288,53.98432,-0.4931595003816466,-0.01403100484458264,-164.29117762,0.605557376,-0.5,11612160,35.67095342251406,-0.009798177083333245,1.8184984876415242,0.022911558,2516,0.000276812544,-33.332437133789064,0.9855552911758423,0.977099597454071,-0.020426040538586675,0.217333984375,-0.37316301465034485,0.2,0.0006433422211557626
631,0.01,-1.627839742938469e-08,-0.20449381051112414,0.0,2774,67.06,-6.5363605038136e-05,-0.08556028194927758,-0.16460195115424056,-0.0008157338776325845,-0.27043751830938634,0.0,0.0,0.0,4192,-0.06990762649232285,-2.1200451405705047,0.09870088274134198,-0.09474597251164586,-0.5741756152419251,-0.2076023330775817,0.0,-0.016218301554816017,0.0,0.0,-0.31711441931412154,-1.328390727147443,-0.09179688164169039,0.0,0.00038845483666389354,0.0,0.06069740524790876,0.193536,54.0304,-0.48924193548449385,-0.014556720057347169,-166.48862614,0.60548672,-0.5,11630592,34.54530895946969,-0.00928819444444439,1.7296829199281523,0.023368936,2520,0.00027677568,-33.330590057373044,0.9818435907363892,0.9769319295883179,-0.022599546873243524,0.20389404296875,-0.3721838593482971,0.2,0.0008243823365774005
632,0.01,-1.6096012850565258e-08,-0.2014253917857295,0.0,2774,66.62,-6.578367365224788e-05,-0.08589337883693386,-0.16285963362626255,-0.0008188731485513252,-0.27221015070878996,0.0,0.0,0.0,4199,-0.07201286645497838,-2.11133149712772,0.09797839253366375,-0.09483343135005745,-0.5640196385468168,-0.23164813207872914,0.0,-0.016514499519034075,0.0,0.0,-0.30700508376430546,-1.328979420915025,-0.0911243119108424,0.0,0.0005197482371133649,0.0,0.06021627979024039,0.1938432,54.076480000000004,-0.4881726595335011,-0.014208956391990392,-166.05314802,0.605416064,-0.5,11649024,34.29243738678231,-0.01034071180555544,1.6825318752571081,0.023106217,2524,0.000276738816,-33.3255220413208,0.9855173230171204,0.9766910076141357,-0.021342069376260042,0.22720947265625,-0.37248367071151733,0.2,0.0006485229823738337
633,0.01,-1.6371248317119707e-08,-0.20702304270272764,0.0,2774,66.95,-6.6474853352481e-05,-0.0861779292103203,-0.16207144029005693,-0.0008342330336426935,-0.27808191739774707,0.0,0.0,0.0,4205,-0.07389322728703261,-2.135677228478882,0.10372909279705397,-0.09686997996708793,-0.5816522903738892,-0.2299852968410664,0.0,-0.016680456071571228,0.0,0.0,-0.31372855337865535,-1.3209289394120396,-0.09338083978424719,0.0,0.00035915793139590986,0.0,0.06142951464691255,0.1941504,54.12256,-0.4852463598484325,-0.013332763850080987,-166.39407993999998,0.605345408,-0.5,11667456,36.30518247896889,-0.009819878472222146,1.895588655622462,0.022362607,2528,0.000276701952,-33.321672439575195,0.9827690124511719,0.9768431186676025,-0.02345723797334358,0.22667236328125,-0.37726056575775146,0.2,0.0007558585697552189
634,0.01,-1.511488891681231e-08,-0.2025254182905287,0.0,2774,65.37,-6.542342840215622e-05,-0.0859745003130645,-0.162332145600477,-0.0008110884848033813,-0.2708107709290581,0.0,0.0,0.0,4212,-0.06972854076033408,-2.1076843834775283,0.10550473722555598,-0.09512283779799964,-0.5646244668900271,-0.2130257800361651,0.0,-0.016295548540834058,0.0,0.0,-0.30164166587602204,-1.3242267486133266,-0.09048549338121877,0.0,0.000353732586113943,0.0,0.06041180316663211,0.1944576,54.168639999999996,-0.48583328027135875,-0.01321666149467799,-164.79877507999998,0.605274752,-0.5,11685888,36.926658028944594,-0.009906684027777689,1.9582841085816123,0.022069287,2532,0.00027666508799999997,-33.320912551879886,0.9849244952201843,0.9767054915428162,-0.019319598795846105,0.22156982421875,-0.3702143728733063,0.2,0.0006494207307696342
635,0.01,-1.5545972057364827e-08,-0.2040267037222496,0.0,2774,66.65,-6.566658022252768e-05,-0.08596979443497167,-0.16090289362525517,-0.0008188264816176494,-0.2752405414801051,0.0,0.0,0.0,4218,-0.07082727398449241,-2.1241274982722596,0.10276971654969502,-0.09714652282431889,-0.5695198282631747,-0.22196862287201427,0.0,-0.016390527723466535,0.0,0.0,-0.3153311654246425,-1.317870715866413,-0.09110870546716936,0.0,0.00035807288562258083,0.0,0.0611552695510699,0.1947648,54.21472,-0.48101342332527075,-0.013407091189744987,-166.10407509999996,0.605204096,-0.5,11704320,35.96940079239326,-0.009592013888888813,1.8495019636734726,0.021398813,2536,0.000276628224,-33.31573295593262,0.9834138751029968,0.9766132235527039,-0.020437914226204158,0.2143798828125,-0.3706566095352173,0.2,0.0007293079164810478
636,0.01,-1.6855884040129875e-08,-0.20653735621180105,0.0,2774,67.16,-6.770662216962839e-05,-0.08610448496557814,-0.16348345077716614,-0.0008389909972168033,-0.278566342155073,0.0,0.0,0.0,4225,-0.07188139637648225,-2.127595970433386,0.1044460772588045,-0.09706789147347676,-0.5773835914099832,-0.2239269239788578,0.0,-0.01658732659857746,0.0,0.0,-0.30131156109805046,-1.3208214840893668,-0.09317054943626055,0.0,0.00048719613631773327,0.0,0.06218222591560804,0.195072,54.2608,-0.483810141392204,-0.012994222779525444,-166.61190442,0.60513344,-0.5,11722752,36.55612704058158,-0.010470920138888765,1.9117295368820646,0.020452356,2540,0.00027659136,-33.3160623550415,0.9821874499320984,0.9767223596572876,-0.020973495941143484,0.19320068359375,-0.37306737899780273,0.2,0.0007805084547726438
637,0.01,-1.5934487101990392e-08,-0.2009841825472859,0.0,2774,67.63,-6.648508379093622e-05,-0.08603764616904944,-0.16172047914760365,-0.0008306122871157771,-0.27283644424477266,0.0,0.0,0.0,4231,-0.07032416917394277,-2.1132434466151304,0.1007182859383263,-0.09656755397400225,-0.5702303987055197,-0.22243382550579932,0.0,-0.016470773208574967,0.0,0.0,-0.3078035788454317,-1.3164672238571324,-0.09091818734231956,0.0,0.0004134113939168553,0.0,0.06062003692923043,0.1953792,54.30688,-0.4869308560634922,-0.014603378391863467,-167.04861093,0.605062784,-0.5,11741184,35.25140007841421,-0.009960937499999913,1.7854654310457831,0.020865168,2544,0.000276554496,-33.3225212097168,0.984224796295166,0.9770347476005554,-0.018716828082688153,0.21136474609375,-0.3644557595252991,0.2,0.0006968085072003305
638,0.01,-1.5680706989896812e-08,-0.2022559284444799,0.0,2774,65.28,-6.701565582178587e-05,-0.0862428812998165,-0.1627369465874512,-0.0008242086082734889,-0.2719641083113013,0.0,0.0,0.0,4238,-0.06891793879422047,-2.1182323919552224,0.10143990480465775,-0.09692735812913776,-0.5708615520748043,-0.20677804597945748,0.0,-0.01625993839357083,0.0,0.0,-0.3109673226720815,-1.3225195680607786,-0.09123753292277209,0.0,0.0003059895243495703,0.0,0.060468809086083514,0.1956864,54.35296,-0.48113781256061977,-0.013316487786748136,-164.73342729,0.604992128,-0.5,11759616,35.50396668163022,-0.010091145833333242,1.8009622650636896,0.021074947,2548,0.00027651763199999996,-33.32624073028565,0.9861768484115601,0.9773868322372437,-0.01951695797033608,0.19598388671875,-0.36564287543296814,0.2,0.0006223901262274012
639,0.01,-1.64024370700881e-08,-0.20343813975112496,0.0,2774,65.24,-6.789354237397681e-05,-0.08589200455852769,-0.16008088385809396,-0.0008363337166217923,-0.26818939903850025,0.0,0.0,0.0,4244,-0.06834881934266397,-2.1130652942182273,0.10883643147863847,-0.09592397403999663,-0.5734449561623951,-0.19981151861886437,0.0,-0.01628850382064985,0.0,0.0,-0.30803744368180463,-1.3193791096625818,-0.09170698978897153,0.0,0.00032335066417646076,0.0,0.060492650141807984,0.1959936,54.39904,-0.4879297750155074,-0.014007133519044146,-164.6682156,0.604921472,-0.5,11778048,38.09275101752347,-0.009819878472222146,2.073086656560273,0.021151384,2552,0.000276480768,-33.328423500061035,0.9801570177078247,0.9775416254997253,-0.019663246464915574,0.20362548828125,-0.36426985263824463,0.2,0.0008727684704354033
640,0.01,-1.5674306497718913e-08,-0.20938242890545855,0.0,2774,65.97,-6.676095430894921e-05,-0.08601021762151971,-0.15976270621692124,-0.0008254490158662094,-0.2754738814249782,0.0,0.0,0.0,4251,-0.07010949171332635,-2.1270881279384106,0.10477448839419448,-0.0955132867392787,-0.5780160536824686,-0.22056203053280946,0.0,-0.016374671782978842,0.0,0.0,-0.29221598156020473,-1.3210600294361659,-0.09379356246024143,0.0,0.00042968747826913994,0.0,0.06164688582704103,0.1963008,54.44512,-0.48114216962027956,-0.01338701728996562,-165.40165553,0.604850816,-0.5,11796480,36.67107093796807,-0.009852430555555465,1.9446463621628691,0.024029767,2556,0.000276443904,-33.326097297668454,0.982143759727478,0.9773030281066895,-0.022899240243714303,0.2170654296875,-0.36987149715423584,0.2,0.0007730615296168252
641,0.01,-1.646494187087757e-08,-0.19988462155532366,0.0,2774,65.67,-6.816480969291327e-05,-0.0863164788550789,-0.16225154707879524,-0.0008413096966520396,-0.2680011254801451,0.0,0.0,0.0,4257,-0.07055278388040492,-2.1107285866752328,0.10995790836421176,-0.09609480803434599,-0.5677250007003734,-0.2214525625267788,0.0,-0.016622746170818433,0.0,0.0,-0.3105068698054422,-1.3182725950358496,-0.0906952570522791,0.0,0.0004980468559854975,0.0,0.06030398249668908,0.196608,54.4912,-0.4881878227581526,-0.013077230360876355,-165.09948838999998,0.60478016,-0.5,11814912,38.48526792747412,-0.010123697916666565,2.130073153035303,0.020801937,2560,0.00027640704,-33.32298984527588,0.9852912425994873,0.9770357012748718,-0.019425532151944935,0.208154296875,-0.3707946538925171,0.2,0.000651406223187223
642,0.01,-1.5714412029107523e-08,-0.20469056832647864,0.0,2774,65.59,-6.700434551737949e-05,-0.08597726573291695,-0.15991046192604613,-0.0008367664130911891,-0.2720853780664202,0.0,0.0,0.0,4264,-0.06994861658193431,-2.1120181398117186,0.1042367812729871,-0.0969048951692438,-0.5735671331616095,-0.2091629220896677,0.0,-0.01659505013493393,0.0,0.0,-0.3015051229467735,-1.3163611698895095,-0.09228825821188334,0.0,0.00045572912980181474,0.0,0.06031002628390587,0.1969152,54.53728,-0.4857289207602691,-0.013352837707821487,-165.03326426,0.604709504,-0.5,11833344,36.482873445545486,-0.010123697916666565,1.901664953320481,0.022695418,2564,0.000276370176,-33.3290657043457,0.9814465045928955,0.97740238904953,-0.023278219840722158,0.2235107421875,-0.37194448709487915,0.2,0.0008014552557142451
643,0.01,-1.6417182691176098e-08,-0.20283798268913908,0.0,2774,65.58,-6.791958161877773e-05,-0.0858942215452159,-0.16138587541958146,-0.0008393425417760219,-0.26854355745839803,0.0,0.0,0.0,4271,-0.07013052104466465,-2.116363658521818,0.10544524223952267,-0.0955699934687091,-0.5681294602677865,-0.21160959960167114,0.0,-0.016603433220985512,0.0,0.0,-0.31966807719309454,-1.3161945788392377,-0.09153757122900558,0.0,0.0004503038039224015,0.0,0.06007566555979103,0.1972224,54.58336,-0.4871287167301747,-0.013454833996042402,-165.01255008,0.604638848,-0.5,11851776,36.90583478383294,-0.010253906249999889,1.9599699840297582,0.022417013,2568,0.00027633331199999997,-33.33214683532715,0.9820737242698669,0.9774552583694458,-0.02030615833355114,0.2043212890625,-0.3749079406261444,0.2,0.0007893423171481118
644,0.01,-1.627202770402158e-08,-0.20517882118912387,0.0,2775,66.3,-6.819159068455795e-05,-0.0862191938077438,-0.16086238717778908,-0.0008484755659718666,-0.2705378827274162,0.0,0.0,0.0,4277,-0.07172091344527015,-2.12543529430173,0.10464532857934752,-0.09665984593922906,-0.5792326613284963,-0.22302928614403822,0.0,-0.016774452958689023,0.0,0.0,-0.30930614739460993,-1.3154053268167138,-0.09304573659365671,0.0,0.0003917100418928183,0.0,0.060938376900226396,0.1975296,54.62944,-0.4852485977706633,-0.013640923263867281,-165.74230163000001,0.604568192,-0.5,11870208,36.62586500277163,-0.009863281249999913,1.9166567492949367,0.021475028,2572,0.000276296448,-33.32060356140137,0.9833757877349854,0.9766613841056824,-0.02139228248852305,0.20390625,-0.3707162141799927,0.2,0.0007382610841887072
645,0.01,-1.6467917479082254e-08,-0.19844412361178743,0.0,2775,66.23,-6.906681782421303e-05,-0.08611541423192857,-0.160333491033005,-0.0008511362248114593,-0.2683011881995489,0.0,0.0,0.0,4284,-0.07070067159597132,-2.111263132580847,0.11015244380797931,-0.09671718160867708,-0.5673420876486246,-0.2219955053453042,0.0,-0.016902315074901707,0.0,0.0,-0.3155520215589282,-1.3196729869021668,-0.09082059535781384,0.0,0.00041449649789784517,0.0,0.0594430752374976,0.1978368,54.675520000000006,-0.48709250943911214,-0.012944852034302635,-165.66562623000002,0.604497536,-0.5,11888640,38.55335533279276,-0.010199652777777674,2.1233840073265196,0.021997973,2576,0.000276259584,-33.31681327819824,0.9843035340309143,0.9767966270446777,-0.020857784582767637,0.20875244140625,-0.37121933698654175,0.2,0.0006908994546392933
646,0.01,-1.5881532517760422e-08,-0.20627097890401813,0.0,2775,66.18,-6.885460422647845e-05,-0.08634663178548549,-0.1595463490356084,-0.0008544464750266793,-0.2711527937520576,0.0,0.0,0.0,4290,-0.07144968995212747,-2.1303799987400955,0.10645171532923128,-0.09582190201490431,-0.5834490220547128,-0.22139886073909104,0.0,-0.016935230508982352,0.0,0.0,-0.31501577842896983,-1.3101477904262095,-0.09384720444265002,0.0,0.0004958767062311785,0.0,0.06133117320751028,0.198144,54.721599999999995,-0.4844853938098159,-0.014033175157641785,-165.62814673999998,0.60442688,-0.5,11907072,37.25810036523095,-0.009874131944444352,1.9838419002078131,0.02144216,2580,0.00027622271999999995,-33.31683502197266,0.9825839400291443,0.9766980409622192,-0.022363708924967796,0.21412353515625,-0.37330302596092224,0.2,0.000758299371227622
647,0.01,-1.608844732543486e-08,-0.19991619238792027,0.0,2775,65.97,-6.913880424497783e-05,-0.08613492782407085,-0.15973023532368144,-0.000855012308159323,-0.2644264221762275,0.0,0.0,0.0,4297,-0.06982705978256785,-2.094482550777272,0.10623302871155707,-0.09522222261283383,-0.5624948723893893,-0.21758025297597536,0.0,-0.01676072510287637,0.0,0.0,-0.32279358809133635,-1.3185688720596846,-0.09081435610720986,0.0,0.00032660584030155506,0.0,0.058544560049404386,0.1984512,54.76768,-0.4912951519533112,-0.014884953225393675,-165.40705749,0.604356224,-0.5,11925504,37.181560049044975,-0.00950520833333327,1.9888128790130195,0.021084845,2584,0.000276185856,-33.31772403717041,0.9829586148262024,0.9767746925354004,-0.020898633275646717,0.213134765625,-0.3722671866416931,0.2,0.0007430165802361444
648,0.01,-1.6707181983011497e-08,-0.20812671087267967,0.0,2775,66.35,-7.022390657700195e-05,-0.08639124949761062,-0.15721107100198106,-0.000871280362801557,-0.275915157144757,0.0,0.0,0.0,4303,-0.07391005220581431,-2.1433467466637675,0.10488202183727077,-0.09789647880934772,-0.5906501769279503,-0.23167434126631628,0.0,-0.017233162568106024,0.0,0.0,-0.30113617491354217,-1.3106017173497981,-0.09457856077997807,0.0,0.000578342008844225,0.0,0.06253643870359073,0.1987584,54.81376,-0.47997021043789523,-0.013205811002990231,-165.78964632999998,0.604285568,-0.5,11943936,36.70870764304477,-0.011035156249999857,1.9474937768418505,0.022547688,2588,0.000276148992,-33.316419792175296,0.9799626469612122,0.976952075958252,-0.022074959729798137,0.2105712890625,-0.3682962656021118,0.2,0.0008867094496963545
649,0.01,-1.6612923950565136e-08,-0.19956697413975372,0.0,2775,66.32,-6.915895980827074e-05,-0.08627513804251068,-0.15771756815129725,-0.0008676685823413962,-0.2712144569392469,0.0,0.0,0.0,4310,-0.07302623997367474,-2.1143998904935035,0.10512129787638311,-0.09719076382937238,-0.5739159284722287,-0.23247935844032389,0.0,-0.017257026855774495,0.0,0.0,-0.32219958083241346,-1.3119207715771541,-0.09161867382511431,0.0,0.0004947916410552958,0.0,0.06051892486539139,0.1990656,54.859840000000005,-0.4858646512597134,-0.013096219143739695,-165.75418378999998,0.604214912,-0.5,11962368,36.79245425673409,-0.009939236111111022,1.9338879224536962,0.021768894,2592,0.000276112128,-33.31758327484131,0.9861952066421509,0.9771360754966736,-0.019020498730242252,0.2147216796875,-0.3605876564979553,0.2,0.0006110106565756724
650,0.01,-1.602228525804023e-08,-0.20367814329783313,0.0,2775,66.41,-7.032759409463119e-05,-0.08649769163667194,-0.1595687768385514,-0.0008824568279521319,-0.27229751813503755,0.0,0.0,0.0,4316,-0.07238936251612998,-2.1250894367015563,0.10320173026143459,-0.0996096407573515,-0.5855604278028386,-0.22369716221308267,0.0,-0.01737502130115517,0.0,0.0,-0.31342909567848753,-1.3150321818107993,-0.09325050854195954,0.0,0.00048068572585988376,0.0,0.06115201010149951,0.1993728,54.905919999999995,-0.48279246832103173,-0.013863904516458407,-165.85675866999998,0.604144256,-0.5,11980800,36.120605591502105,-0.009689670138888813,1.900024556053887,0.021096855,2596,0.000276075264,-33.32194366455078,0.9827396869659424,0.9773997068405151,-0.021679386426694692,0.2141845703125,-0.37018367648124695,0.2,0.0007745250448351726
651,0.01,-1.6275536138162486e-08,-0.20496942749032027,0.0,2775,66.79,-7.048023014494549e-05,-0.08646914089318836,-0.15974074390863893,-0.0008826574292657824,-0.2733386720631845,0.0,0.0,0.0,4323,-0.07438275984680055,-2.1393063968186405,0.11519000827017106,-0.09953968487675846,-0.5884995186171665,-0.22848995808695205,0.0,-0.01756247020595437,0.0,0.0,-0.31063786064835835,-1.3097723715038359,-0.09395833733331671,0.0,0.0004698350158933964,0.0,0.062054281063030285,0.19968,54.952,-0.48390275551370887,-0.014013101403381571,-166.23361716,0.6040736,-0.5,11999232,40.316502894559875,-0.0102539062499999,2.322714575382917,0.021849351,2600,0.00027603839999999996,-33.323341369628906,0.9841876029968262,0.9774909019470215,-0.020782493078149854,0.22030029296875,-0.37095800042152405,0.2,0.0007708739285590127
652,0.01,-1.6217378441815777e-08,-0.20447518748000212,0.0,2774,66.89,-7.03964015663828e-05,-0.08657952459311452,-0.1585027300322917,-0.0008803436829696479,-0.2705225692419344,0.0,0.0,0.0,4331,-0.0716830858488024,-2.1223793145775245,0.11009973031627615,-0.09703927581985412,-0.5773322514378723,-0.22638746275078875,0.0,-0.017274040309885465,0.0,0.0,-0.31704708838180923,-1.3130264100756739,-0.09265466049408116,0.0,0.0003873697229816268,0.0,0.06076666311222377,0.1999872,54.99808,-0.48604276712387506,-0.01394528451459741,-166.31975859000002,0.604002944,-0.5,12017664,38.534905610696654,-0.009993489583333244,2.1252071346376824,0.020853579,2604,0.000276001536,-33.32053108215332,0.9874207973480225,0.9772564768791199,-0.01977469944395125,0.19403076171875,-0.36987996101379395,0.2,0.000600827595917508
653,0.01,-1.6094488906370883e-08,-0.20062282583424493,0.0,2774,65.74,-7.03246329585901e-05,-0.08650070145404831,-0.1606628698911946,-0.000872720124764472,-0.26428764192211457,0.0,0.0,0.0,4337,-0.0711061625480853,-2.117395730731849,0.11561014616559556,-0.09446617842017811,-0.5706893937869147,-0.21652759897570792,0.0,-0.017121937259815437,0.0,0.0,-0.3206791512628082,-1.317525004705548,-0.09159683813491958,0.0,0.0004210069180569715,0.0,0.06021219503268043,0.2002944,55.044160000000005,-0.4899578137940533,-0.013652858759289503,-165.18567742,0.603932288,-0.5,12036096,40.46355115795845,-0.00987413194444436,2.346251225193586,0.023628164,2608,0.000275964672,-33.309478187561034,0.9849867820739746,0.9770006537437439,-0.021589296241290867,0.226220703125,-0.3710857927799225,0.2,0.0006916673679370433
