curriculum/ctrl_jitter_ms,rollout/ep_rew_mean,time/fps,reward_terms/energy,reward_terms/motor_vel,reward_terms/duty_sym,reward_terms/phase_contact,time/time_elapsed,reward_terms/clearance,reward_terms/foot_slip,reward_terms/foot_ahead,reward_terms/overrun,curriculum/ent_coef,curriculum/stance_ratio,reward_terms/coef_rate,reward_terms/stance,reward_terms/air_time,time/total_timesteps,reward_terms/residual_rate,reward_terms/lat_vel,ankle/ankle_spring_trq_peak,reward_terms/action_rate,reward_terms/height,reward_terms/stop,reward_terms/step_rate,reward_terms/time,rollout/ep_len_mean,curriculum/eff_scale,reward_terms/residual,reward_terms/fwd_speed,curriculum/sprint_dist_m,ankle/ankle_defl_peak,reward_terms/stance_time,curriculum/ctrl_drop_prob,reward_terms/upright,reward_terms/angmom,reward_terms/ang_xy,reward_terms/hip_roll,reward_terms/vz,time/iterations,reward_terms/assist_pen,reward_terms/torque,ankle/ankle_spring_energy_peak,reward_terms/alive,train/explained_variance,train/std,train/clip_range,train/approx_kl,train/entropy_loss,train/learning_rate,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/n_updates
0.0,-10.567827559999998,4066,-0.027316422425936113,-0.00481277571548952,0.0,-0.2656000294125318,1074,0.23927036319447487,-0.5462046174289905,0.0,0.0,0.01,0.58929019475,-0.3743974607818086,0.0,0.0006022123658719162,63367794,0.0,-4.780675350335045e-08,26.035995836577683,-0.04609030499832704,-0.024283043318088768,0.0,-0.014756944444444094,-0.5,275.26,0.263955675,-0.10720801016164933,3.0435352488752367,64.59335125,0.9087607621842124,0.0,0.0,-0.22706492248350607,-0.06939366575069979,-0.2886659682373638,-0.0349227649860125,-0.1929384831846733,237,0.0,-0.29631750869073215,12.093739895132526,0.0,0.9538677930831909,1.0022143125534058,0.2,0.02424075,-34.08215198516846,0.000268325319,14.741222381591797,-0.011636644694954157,47.91703548431396,0.22274169921875,13631
0.0,-12.961414590000002,4066,-0.027433871410600403,-0.004821632725225933,0.0,-0.2743036862485236,1078,0.22978351054592172,-0.5838879174349693,0.0,0.0,0.01,0.58927253075,-0.368302718121458,0.0,0.0005750856750334302,63386226,0.0,-4.8292146734354543e-08,27.107106124590814,-0.0461865115035175,-0.02602682966371938,0.0,-0.014171006944444111,-0.5,275.0,0.264032475,-0.10711084611888116,3.045901545369069,64.60487125,0.9461468106314421,0.0,0.0,-0.23095176660824468,-0.06760057733422481,-0.2902790463851117,-0.03643376361772824,-0.19151857684743978,238,0.0,-0.29760970783420876,12.871951717975122,0.0,0.9790868759155273,1.0016286373138428,0.2,0.024409339,-34.07232513427734,0.00026831610299999997,9.157203674316406,-0.013610774325206876,17.986300134658812,0.19302978515625,13635
0.0,-11.594515140000004,4067,-0.027182166489912025,-0.004783737895149106,0.0,-0.27212975641695936,1083,0.23765956514503633,-0.5681716786846144,0.0,0.0,0.01,0.58925486675,-0.3638746277287757,0.0,0.0006060101247082154,63404658,0.0,-4.647273281353481e-08,26.114405184544033,-0.04590455677010034,-0.026053247701509366,0.0,-0.01387803819444413,-0.5,278.11,0.264109275,-0.10719364257120906,3.048209418498694,64.61639124999999,0.9114975631603502,0.0,0.0,-0.23085204157652311,-0.06846381711030047,-0.2872307704116605,-0.034675741292628307,-0.1956699363508869,239,0.0,-0.2955450037039976,11.905943381094264,0.0,0.9717872738838196,1.0018364191055298,0.2,0.02239412,-34.07412338256836,0.000268306887,10.894107818603516,-0.01302461555460468,27.201543045043945,0.1955810546875,13639
0.0,-15.77799457,4067,-0.0273036964735289,-0.004810416970886871,0.0,-0.266091708840868,1087,0.22951919645025173,-0.5673820358520896,0.0,0.0,0.01,0.58923720275,-0.3672659801336733,0.0,0.0006179458384091655,63423090,0.0,-4.5966035242662946e-08,26.118529907345895,-0.04581395101947635,-0.024875330961697903,0.0,-0.01459418402777742,-0.5,273.03,0.264186075,-0.10710645445972398,3.0308573086941926,64.62791125000001,0.9116415325426142,0.0,0.0,-0.22462937957232926,-0.06983262331370359,-0.2856457888949379,-0.03626339863142905,-0.18717885110892332,240,0.0,-0.2980992197427569,11.906757095809027,0.0,0.9794067144393921,1.0023880004882812,0.2,0.03013885,-34.078040504455565,0.000268297671,7.0309953689575195,-0.012257044157013296,19.299375152587892,0.22828369140625,13643
0.0,-15.684338950000004,4068,-0.02777580371384826,-0.004882484645433389,0.0,-0.27396367962329965,1091,0.21898857897547191,-0.5786681210344358,0.0,0.0,0.01,0.58921953875,-0.3695942622974871,0.0,0.0005815960660887262,63441522,0.0,-4.8791759554328765e-08,25.954610318914042,-0.046506332209745635,-0.02630663187877426,0.0,-0.014637586805555195,-0.5,272.91,0.264262875,-0.10693326729748134,3.0061825468957544,64.63943125,0.9059200809394081,0.0,0.0,-0.2334956689795572,-0.070912056391971,-0.29318015318505336,-0.03869186649355411,-0.1752469880100811,241,0.0,-0.304260648698719,12.213156617563392,0.0,0.9671467542648315,1.002248764038086,0.2,0.030469632,-34.081803512573245,0.000268288455,17.64393424987793,-0.005212414893321693,30.695662593841554,0.2938232421875,13647
0.0,-16.09197729,4068,-0.027453614311869826,-0.004795946267645411,0.0,-0.27269382781887797,1096,0.22872401632504286,-0.5668990823495837,0.0,0.0,0.01,0.58920187475,-0.3705714614219933,0.0,0.0006125205060622344,63459954,0.0,-4.667142302022532e-08,26.636848946490286,-0.04683370053082616,-0.026486988510807767,0.0,-0.014485677083332989,-0.5,271.98,0.264339675,-0.106948963870473,3.0100658263557323,64.65095124999999,0.929732947521476,0.0,0.0,-0.23615250590294426,-0.07127024730805659,-0.28572852127371884,-0.0369965404939857,-0.18561804302000146,242,0.0,-0.298234699377902,12.38631474252725,0.0,0.9684909582138062,1.0016858577728271,0.2,0.018423866,-34.073337936401366,0.000268279239,12.19204330444336,-0.013354016159428283,29.525714015960695,0.17421875,13651
0.0,-10.66716595,4068,-0.027272666250679263,-0.004790872324255767,0.0,-0.2618753519476487,1100,0.23814901191133309,-0.5457933597653865,0.0,0.0,0.01,0.58918421075,-0.3559811185943321,0.0,0.0006439874899418404,63478386,0.0,-4.5697050422007886e-08,26.442177380464727,-0.04597548258754838,-0.0263278176882615,0.0,-0.014507378472221876,-0.5,278.93,0.264416475,-0.10724414678707953,3.11912198583918,64.66247125,0.9229381284629923,0.0,0.0,-0.23571152095599412,-0.06990707938445691,-0.2801172195451244,-0.03621334722899546,-0.19496215503225026,243,0.0,-0.2957212692621988,12.213338901891442,0.0,0.9703220129013062,1.0017268657684326,0.2,0.024426375,-34.072719192504884,0.000268270023,14.464700698852539,-0.012453242996707558,28.279931640625,0.17939453125,13655
0.0,-12.09192937,4068,-0.027433419992980636,-0.004851235915106712,0.0,-0.27373323926979254,1105,0.229180367152823,-0.5642724012794038,0.0,0.0,0.01,0.58916654675,-0.3686282519490108,0.0,0.0006385621672961861,63496818,0.0,-4.661636937829267e-08,25.775555005750746,-0.04597697728159972,-0.024926088405826854,0.0,-0.014225260416666333,-0.5,274.58,0.264493275,-0.10708466992869838,2.988938664939003,64.67399125,0.8996703317888568,0.0,0.0,-0.22300833374389833,-0.06940540774205223,-0.29406030236110114,-0.035513739774129055,-0.18769307468859342,244,0.0,-0.29810106710949413,11.956760577255865,0.0,0.9816135764122009,1.0016999244689941,0.2,0.028954396,-34.074019813537596,0.000268260807,6.311720371246338,-0.013250013440847397,17.745768737792968,0.2319580078125,13659
0.0,-9.917193,4062,-0.02763743100548534,-0.004849377589528119,0.0,-0.2708426382895365,1111,0.23201945752112815,-0.5591687445918005,0.0,0.0,0.01,0.58914888275,-0.36573235380717656,0.0,0.0006803372622622798,63515250,0.0,-4.763973861401772e-08,26.262561826500587,-0.04652866914246498,-0.023930817112041338,0.0,-0.014778645833332972,-0.5,279.62,0.264570075,-0.10727239263609806,3.062876964632081,64.68551125,0.9166688246597064,0.0,0.0,-0.22328726158527815,-0.06856206558944293,-0.28523864471718896,-0.03793531725386291,-0.18142776096148033,245,0.0,-0.2984392760893991,12.046843827029294,0.0,0.9679185748100281,1.0016489028930664,0.2,0.027174622,-34.07282409667969,0.000268251591,10.821359634399414,-0.011668581934645771,30.609090995788574,0.24681396484375,13663
0.0,-12.514530090000001,4063,-0.02752181585724806,-0.004837881018683264,0.0,-0.2667893811644614,1115,0.23222006818337793,-0.5490734422309642,0.0,0.0,0.01,0.58913121875,-0.3662567423924934,0.0,0.00071288927574642,63533682,0.0,-4.5396412177033966e-08,26.3534149192249,-0.04677899783662794,-0.022720003460013544,0.0,-0.01438802083333299,-0.5,277.41,0.264646875,-0.10722881214419078,3.0176975381614723,64.69703125000001,0.9198399622766109,0.0,0.0,-0.21578207796595397,-0.06944657620799739,-0.28649604800162065,-0.036919561301621405,-0.1850205771274895,246,0.0,-0.300028606198275,12.137496608058507,0.0,0.9768989086151123,1.0023574829101562,0.2,0.024561407,-34.07943744659424,0.000268242375,11.662955284118652,-0.015393513313028961,22.796766376495363,0.20859375,13667
0.0,-12.295736380000001,4063,-0.02730853414172575,-0.004855967462077162,0.0,-0.2689210683066067,1120,0.23066667188885603,-0.5622231692295815,0.0,0.0,0.01,0.58911355475,-0.3685805309990908,0.0,0.0006987834155249099,63552114,0.0,-4.801102734243547e-08,26.076184730443273,-0.04690392406143561,-0.023797556117525,0.0,-0.014496527777777442,-0.5,277.55,0.264723675,-0.10715405702138843,2.989827555663206,64.70855125,0.9101635158967984,0.0,0.0,-0.2198477413995054,-0.06931008744240319,-0.29497323344139625,-0.03603624224052886,-0.19478264872428863,247,0.0,-0.2925762052954132,11.951738890273,0.0,0.9759678244590759,1.0023720264434814,0.2,0.022554781,-34.081888580322264,0.000268233159,12.198165893554688,-0.01161157067399472,23.005195236206056,0.23076171875,13671
0.0,-14.043742629999999,4063,-0.027786951338787835,-0.004868061488103955,0.0,-0.26305286448232185,1124,0.23177640826384527,-0.5404783982646707,0.0,0.0,0.01,0.58909589075,-0.36356222025130136,0.0,0.0007193996959055463,63570546,0.0,-4.832221910504495e-08,26.447223926476735,-0.04722300055978175,-0.023565728414849066,0.0,-0.015049913194444067,-0.5,277.13,0.264800475,-0.10716740924295859,3.0404674537696055,64.72007124999999,0.9231142731754532,0.0,0.0,-0.22281169768384526,-0.07318016058322213,-0.284431949894274,-0.03837698759797253,-0.1811039694672833,248,0.0,-0.30186078815938644,12.207084226653757,0.0,0.9712018966674805,1.0018858909606934,0.2,0.019057238,-34.07678718566895,0.000268223943,11.36038875579834,-0.011447457957547157,27.72307481765747,0.174462890625,13675
0.0,-15.545177509999998,4064,-0.02746108854850979,-0.004853831973510991,0.0,-0.2732343410428119,1129,0.22220371500756542,-0.568734783348564,0.0,0.0,0.01,0.58907822675,-0.3710532765717314,0.0,0.0007188571422981719,63588978,0.0,-4.6502595475049286e-08,26.191886996126573,-0.04664663527182155,-0.024321703911712685,0.0,-0.014843749999999632,-0.5,276.2,0.264877275,-0.10688824973858133,3.0013689292716523,64.73159125000001,0.9142019893935978,0.0,0.0,-0.21743814036920256,-0.07053337753145314,-0.2945698284114681,-0.036968630606841274,-0.19013915475807444,249,0.0,-0.2962320006429432,11.990805050881754,0.0,0.9741531610488892,1.0018036365509033,0.2,0.02032411,-34.07449569702148,0.000268214727,10.9762544631958,-0.013054208981338888,25.557931995391847,0.18984375,13679
0.0,-11.610698710000001,4064,-0.0272604672968241,-0.004772816200114385,0.0,-0.2730577425209544,1133,0.2313906182932948,-0.545410062655392,0.0,0.0,0.01,0.58906056275,-0.36226921590348066,0.0,0.0006684015097562224,63607410,0.0,-4.7196537213365704e-08,26.423639734625368,-0.046322885259323036,-0.02490575774736751,0.0,-0.014746093749999642,-0.5,279.79,0.264954075,-0.10712862896197216,3.046744540678082,64.74311125,0.9222910902138,0.0,0.0,-0.22315179951033062,-0.06878466953764498,-0.2802746987959134,-0.03648709744313442,-0.1930325461022671,250,0.0,-0.29463343295576055,12.201815599823387,0.0,0.9726530313491821,1.0022865533828735,0.2,0.022631422,-34.07902278900146,0.000268205511,9.173075675964355,-0.014631843171082437,28.892602825164794,0.18642578125,13683
0.0,-12.46030654,4064,-0.02714593024049219,-0.004787207705275933,0.0,-0.26748790309836984,1138,0.23225425690359267,-0.5474736891093775,0.0,0.0,0.01,0.58904289875,-0.3677516953283078,0.0,0.0006608060405900081,63625842,0.0,-4.5811441153909894e-08,26.190640708441382,-0.046388211332771746,-0.02562709233494108,0.0,-0.014724392361110759,-0.5,279.23,0.265030875,-0.10706884675359912,3.018870556226526,64.75463125,0.9141584889508336,0.0,0.0,-0.2300104469609976,-0.07006133880669842,-0.2872288107254919,-0.036823168667967886,-0.19980430154596465,251,0.0,-0.29317287843691603,11.978316452646341,0.0,0.9830905795097351,1.0022706985473633,0.2,0.024923477,-34.07932415008545,0.00026819629499999996,6.7035017013549805,-0.013080486736726016,16.147568941116333,0.2294921875,13687
0.0,-9.2904506,4065,-0.027418886958594638,-0.004761287378639006,0.0,-0.26277419401685964,1142,0.23800346279394122,-0.5445447064383054,0.0,0.0,0.01,0.58902523475,-0.35545899568807177,0.0,0.0007085489924065769,63644274,0.0,-4.572844995837061e-08,26.30392659030213,-0.0473854184589724,-0.025834628440141887,0.0,-0.014290364583332996,-0.5,282.47,0.265107675,-0.1070785395227686,3.1227098375725806,64.76615125000001,0.918112620952954,0.0,0.0,-0.23801547839626724,-0.0702291833238592,-0.2761931045235483,-0.0383108803115024,-0.19036246465448003,252,0.0,-0.2967703135314938,12.08697270364731,0.0,0.9765797257423401,1.0021452903747559,0.2,0.01947422,-34.07960319519043,0.000268187079,12.863173484802246,-0.010446650476660579,23.193382835388185,0.19080810546875,13691
0.0,-10.853376329999998,4065,-0.02734482721621859,-0.0047798354946677855,0.0,-0.26993428061524377,1147,0.2250666226081199,-0.5628271545895456,0.0,0.0,0.01,0.58900757075,-0.3708669778149112,0.0,0.0006244562682695687,63662706,0.0,-4.6695753243434974e-08,26.59376174248782,-0.04650571135668564,-0.028126366781120356,0.0,-0.014800347222221864,-0.5,279.58,0.265184475,-0.10683793046299267,3.004386119269263,64.77767125,0.9282290311514074,0.0,0.0,-0.2359947640158176,-0.07191096984465312,-0.29197206256373165,-0.03714079199922149,-0.19468723871200683,253,0.0,-0.2969324032324333,12.355107090531877,0.0,0.9908755421638489,1.0020544528961182,0.2,0.02443837,-34.076110458374025,0.000268177863,2.7397711277008057,-0.015121801395434887,7.500704622268676,0.19881591796875,13695
0.0,-15.165233230000002,4065,-0.02717577251761433,-0.0047142152791588504,0.0,-0.26665257287752586,1151,0.2297407166693455,-0.5457739848791443,0.0,0.0,0.01,0.58898990675,-0.35970051455221974,0.0,0.0006770820279295245,63681138,0.0,-4.573088287399356e-08,25.938709460268118,-0.04696976716190047,-0.025688562869634148,0.0,-0.014171006944444117,-0.5,274.58,0.265261275,-0.10707566556620378,3.0322949680547815,64.78919125,0.9053650771472294,0.0,0.0,-0.22794463646128765,-0.06693535256069509,-0.2810758093143997,-0.03816757126209735,-0.18965110266010393,254,0.0,-0.2963600208509599,12.17038846512345,0.0,0.9744928479194641,1.0026774406433105,0.2,0.038588163,-34.08483810424805,0.000268168647,13.391610145568848,-0.009320924594067036,24.659175395965576,0.3175537109375,13699
0.0,-12.942573369999998,4066,-0.027379205049243825,-0.004757247662478978,0.0,-0.2661395145248565,1155,0.2341523630177347,-0.5450180776534214,0.0,0.0,0.01,0.58897224275,-0.36583544030656756,0.0,0.0006542956301321586,63699570,0.0,-4.691816626438748e-08,25.934586899424346,-0.04635783696399168,-0.025593062768068806,0.0,-0.014312065972221892,-0.5,276.88,0.265338075,-0.10714567518193388,3.0530572113207897,64.80071125,0.9052211832259807,0.0,0.0,-0.22953705812087893,-0.06680345610526704,-0.28062212928176394,-0.03777481591487353,-0.18839240189288906,255,0.0,-0.29879774160251316,12.003865653382027,0.0,0.973496675491333,1.0024042129516602,0.2,0.02054203,-34.08166656494141,0.000268159431,11.856603622436523,-0.014557137596420943,25.45176820755005,0.19757080078125,13703
0.0,-11.06162336,4066,-0.02719094392587214,-0.004769383421798378,0.0,-0.27045235936412837,1160,0.23178844702889448,-0.5553351326126009,0.0,0.0,0.01,0.58895457875,-0.3675304494374798,0.0,0.0006884752559320381,63718002,0.0,-4.4937136157681765e-08,25.818222577754035,-0.04707364984248956,-0.02638554697642481,0.0,-0.014160156249999674,-0.5,278.25,0.265414875,-0.10695323202453945,3.026303673679285,64.81223125,0.9011596013177674,0.0,0.0,-0.23333203807231173,-0.06960890770027443,-0.28971208151280603,-0.037246119815675514,-0.1955163012351486,256,0.0,-0.29546391481086365,11.870085900829423,0.0,0.9743090867996216,1.0016117095947266,0.2,0.020071808,-34.07488861083984,0.000268150215,9.24334716796875,-0.013189161167247221,25.541984462738036,0.184033203125,13707
0.0,-16.02973958,4067,-0.02726327644442316,-0.004693137928995332,0.0,-0.2743760371042819,1164,0.22607219726581965,-0.5653367438654654,0.0,0.0,0.01,0.58893691475,-0.36290939774388786,0.0,0.0006380196136888117,63736434,0.0,-4.6554225950834575e-08,26.141490171636548,-0.046873091948099306,-0.027547608820877104,0.0,-0.014181857638888561,-0.5,273.86,0.265491675,-0.10672128449014211,3.050242832987474,64.82375125,0.9124429379279773,0.0,0.0,-0.2329898115047535,-0.06893447981242827,-0.27783131973744124,-0.03697580080839988,-0.19119673096847384,257,0.0,-0.2989308054814088,11.93306196488844,0.0,0.9805957674980164,1.0019268989562988,0.2,0.020229753,-34.07522125244141,0.000268140999,8.2042818069458,-0.015094535774551332,19.45554885864258,0.187939453125,13711
0.0,-18.27861786,4067,-0.027350364129490233,-0.004739377370906135,0.0,-0.2797803925370513,1169,0.21909782242979645,-0.5814971120070093,0.0,0.0,0.01,0.58891925075,-0.3708604506514053,0.0,0.0005642350006382912,63754866,0.0,-4.723713702351581e-08,26.127627047524967,-0.04667886639978244,-0.02826473935682108,0.0,-0.014095052083333016,-0.5,272.09,0.265568475,-0.10674010309734129,3.0141832455950057,64.83527125,0.9119590592504352,0.0,0.0,-0.2364230396751501,-0.06746017100135221,-0.28626167445228007,-0.03743692907314214,-0.18735272661120211,258,0.0,-0.3000524519981786,12.245584021855468,0.0,0.9752029180526733,1.001993179321289,0.2,0.023540009,-34.075567626953124,0.000268131783,9.81530475616455,-0.015199080645106732,24.491288661956787,0.222021484375,13715
0.0,-12.574743789999998,4067,-0.02704316118760798,-0.004726158132009898,0.0,-0.2720273544639859,1173,0.2299465385081207,-0.5612892822046825,0.0,0.0,0.01,0.58890158675,-0.3697384869757851,0.0,0.0006076377079201242,63773298,0.0,-4.7364419711424174e-08,26.422950439069677,-0.046531765796517084,-0.02720939853573519,0.0,-0.01452907986111076,-0.5,278.7,0.265645275,-0.10706627045420467,3.0170341019706464,64.84679125,0.9222670310321005,0.0,0.0,-0.2328297616640709,-0.06896366356896572,-0.29076901449633413,-0.03685896539539142,-0.1973304181350347,259,0.0,-0.2960251549838014,12.194114515618205,0.0,0.9580712914466858,1.0019851922988892,0.2,0.022609804,-34.0771671295166,0.000268122567,18.95789337158203,-0.01062291341368109,43.212436294555665,0.20667724609375,13719
0.0,-9.83367163,4068,-0.027165244874376486,-0.004686636801597415,0.0,-0.2690174629246489,1177,0.22390020873250188,-0.5634929387936203,0.0,0.0,0.01,0.58888392275,-0.359261889034793,0.0,0.0006336793497515222,63791730,0.0,-4.564011708552644e-08,26.127519107627055,-0.046936099854967855,-0.02628124774452993,0.0,-0.014366319444444112,-0.5,281.42,0.265722075,-0.10694944673287,3.0889264220059274,64.85831125,0.9119552917147314,0.0,0.0,-0.22962774633003333,-0.06660403402042483,-0.27505216650500497,-0.036914821509874955,-0.1879652197228016,260,0.0,-0.2977090350009299,11.928364884615274,0.0,0.9791659712791443,1.0015801191329956,0.2,0.01924922,-34.0726240158081,0.000268113351,5.8437604904174805,-0.012273392704082653,18.3096022605896,0.1498291015625,13723
0.0,-16.496730669999998,4068,-0.027635001857001632,-0.004816455619086196,0.0,-0.2725604314408955,1182,0.21938303062632925,-0.5639663063520819,0.0,0.0,0.01,0.58886625875,-0.36723319647229896,0.0,0.0006271689295923958,63810162,0.0,-4.750559580552171e-08,26.11472021648656,-0.04769042540543524,-0.026100925648007034,0.0,-0.014756944444444083,-0.5,273.41,0.265798875,-0.10680547069943996,3.003601714198423,64.86983125,0.9115085590396705,0.0,0.0,-0.23553897536714816,-0.07092716464062,-0.2872474590665134,-0.038883242602323814,-0.17998095556139837,261,0.0,-0.30085680751297833,12.193156763094251,0.0,0.9804309606552124,1.0021028518676758,0.2,0.0222383,-34.07547035217285,0.000268104135,8.732542037963867,-0.013954403018578887,19.39133529663086,0.211083984375,13727
0.0,-15.604305279999998,4068,-0.027564187340596357,-0.004771148142327583,0.0,-0.275040252765908,1186,0.22010853081344434,-0.5783002870603249,0.0,0.0,0.01,0.5888485947500001,-0.3642525126728563,0.0,0.0006239136855583638,63828594,0.0,-4.848375948308892e-08,26.42963830774382,-0.04735255897972887,-0.027140645523598794,0.0,-0.014095052083333011,-0.5,276.45,0.265875675,-0.10675027359908029,3.0249419575474352,64.88135125,0.9225004644936761,0.0,0.0,-0.24099405558904413,-0.07021457895211644,-0.2870265818201671,-0.039884469488776234,-0.1812608930493308,262,0.0,-0.30067834913363,12.19716207429885,0.0,0.9579343199729919,1.0020688772201538,0.2,0.031748112,-34.07724266052246,0.000268094919,18.658981323242188,-0.010247579193674028,41.795235824584964,0.26434326171875,13731
0.0,-15.900544429999998,4069,-0.027009165217113773,-0.0047483845779183725,0.0,-0.27621946454938207,1191,0.2197350996061237,-0.5755442467650959,0.0,0.0,0.01,0.58883093075,-0.37304475679722926,0.0,0.0005734580821202447,63847026,0.0,-4.670699039541397e-08,25.79582084241485,-0.047164618776803655,-0.02504975293299165,0.0,-0.014377170138888553,-0.5,277.56,0.265952475,-0.10672020276841962,2.9843109602905846,64.89287125000001,0.9003776908347243,0.0,0.0,-0.22947208943489686,-0.0706164066772534,-0.2906940811477402,-0.0367493372839603,-0.18717455075238146,263,0.0,-0.2933978107371724,12.100457375907467,0.0,0.9832311272621155,1.0015909671783447,0.2,0.026201475,-34.07223682403564,0.000268085703,6.140172004699707,-0.018391908251214773,15.729205179214478,0.22344970703125,13735
0.0,-14.324966149999998,4069,-0.027289934736907332,-0.004713938508309156,0.0,-0.2681375536576946,1195,0.22595057389756568,-0.5498369316558958,0.0,0.0,0.01,0.58881326675,-0.35028180298311845,0.0,0.0006553806694379697,63865458,0.0,-4.8695037811720225e-08,26.418520656263222,-0.046692856446773845,-0.02571601504778566,0.0,-0.01451822916666632,-0.5,277.35,0.266029275,-0.10690325148549536,3.141400997429768,64.90439125,0.922112413831177,0.0,0.0,-0.23047442712920294,-0.06715234594847128,-0.269689272712083,-0.03926886860065069,-0.18786768844518473,264,0.0,-0.29807234747324407,12.185412387316434,0.0,0.9766659736633301,1.0015971660614014,0.2,0.017912196,-34.07236042022705,0.00026807648699999996,7.981067657470703,-0.011022255383431911,22.035338878631592,0.18240966796875,13739
0.0,-13.525173539999999,4070,-0.027458471204170155,-0.0047781850296122865,0.0,-0.27626210855804834,1200,0.21657632668280866,-0.5635951948494964,0.0,0.0,0.01,0.58879560275,-0.37322843978929654,0.0,0.0006260838708840311,63883890,0.0,-4.706513699749974e-08,26.114654629997634,-0.04712184603717608,-0.02534821435562075,0.0,-0.014822048611110746,-0.5,277.33,0.266106075,-0.1067218994345726,2.983870358098011,64.91591125,0.9115062698079454,0.0,0.0,-0.22306776492364408,-0.0700294350923955,-0.2889528547274656,-0.03872696407817397,-0.17478243144027447,265,0.0,-0.3023805640406362,12.022683232397124,0.0,0.9775955080986023,1.001617670059204,0.2,0.021984437,-34.07265567779541,0.000268067271,6.9310102462768555,-0.01528858842793852,21.334470415115355,0.19639892578125,13743
0.0,-14.223460739999998,4070,-0.027036730701197168,-0.004746899950129911,0.0,-0.27756984719366184,1204,0.22124472895550715,-0.5680812336781343,0.0,0.0,0.01,0.5887779387500001,-0.36423248511671374,0.0,0.0006293390470091254,63902322,0.0,-4.9117351729015144e-08,26.2608481235539,-0.047204030606084274,-0.026487298082409676,0.0,-0.014366319444444112,-0.5,278.41,0.266182875,-0.10662609046029652,3.0159366747700145,64.92743125,0.9166090095481292,0.0,0.0,-0.22781083246547762,-0.06976363662596924,-0.29148911877327544,-0.038232718643064184,-0.19416487141610614,266,0.0,-0.2933317666801489,12.042308257945031,0.0,0.9781769514083862,1.0018787384033203,0.2,0.01779677,-34.07531337738037,0.000268058055,10.653610229492188,-0.012037217686884105,21.884160232543945,0.17135009765625,13747
0.0,-17.10130291,4070,-0.02739641381492777,-0.00474342100126388,0.0,-0.28276213189081706,1208,0.20926821472345594,-0.5686689582329004,0.0,0.0,0.01,0.58876027475,-0.36666767149607815,0.0,0.000583766222310563,63920754,0.0,-4.95712731848975e-08,25.95401256828001,-0.04725102938661116,-0.026672823587321755,0.0,-0.014485677083332989,-0.5,274.86,0.266259675,-0.10676931220572923,2.9946139687316378,64.93895125,0.9058992170429323,0.0,0.0,-0.22759159294178286,-0.07117047291609774,-0.2881832711053022,-0.03779627596247902,-0.18092294993682786,267,0.0,-0.30139007980731486,12.238259400646433,0.0,0.9737114310264587,1.001828670501709,0.2,0.025743926,-34.07602882385254,0.000268048839,13.163999557495117,-0.012766228278633208,26.851708698272706,0.218408203125,13751
0.0,-14.865716149999999,4071,-0.026943408980062648,-0.004696798326451071,0.0,-0.27946178274402456,1213,0.22440603136865592,-0.5620358462314128,0.0,0.0,0.01,0.58874261075,-0.36467504539552187,0.0,0.0006277114734984934,63939186,0.0,-4.670376887103194e-08,26.327787837149135,-0.04723036659885241,-0.024992435085710436,0.0,-0.013986545138888576,-0.5,275.18,0.266336475,-0.10671544569101392,3.0169902236297372,64.95047124999999,0.9189454742460431,0.0,0.0,-0.2221661474606398,-0.06743483643087163,-0.28682724973769214,-0.03672739800394979,-0.18718403814878706,268,0.0,-0.2972637446620217,12.118257560310775,0.0,0.9589625000953674,1.0012706518173218,0.2,0.018620837,-34.069179153442384,0.000268039623,13.546821594238281,-0.01249707881361246,38.36851587295532,0.1674560546875,13755
0.0,-11.468614780000001,4071,-0.0270347640481765,-0.004690728592722301,0.0,-0.2741388303600636,1217,0.22516655873825403,-0.5527157467797695,0.0,0.0,0.01,0.58872494675,-0.35060380404127833,0.0,0.0006472426660669347,63957618,0.0,-4.9027039590563185e-08,26.508782535031244,-0.04686954787581219,-0.026577036565029768,0.0,-0.014539930555555207,-0.5,280.59,0.266413275,-0.10675491716140206,3.0934158397766294,64.96199125000001,0.9252629157078969,0.0,0.0,-0.23154756757428757,-0.06545227956692214,-0.2721418706829268,-0.039389376036286956,-0.18834329583347165,269,0.0,-0.296822899180687,12.27382711832632,0.0,0.9812875390052795,1.0013000965118408,0.2,0.021624241,-34.068236923217775,0.000268030407,4.1688971519470215,-0.014610650378745049,16.9530387878418,0.1738037109375,13759
0.0,-14.066226109999997,4071,-0.027208657064962668,-0.004741066345329065,0.0,-0.27921410214354503,1222,0.22256008789944415,-0.5566442699287912,0.0,0.0,0.01,0.5887072827500001,-0.36876730889681164,0.0,0.000580511026782915,63976050,0.0,-5.124563982731077e-08,26.485340863596935,-0.04754111725318938,-0.025548110686104304,0.0,-0.01371527777777747,-0.5,276.38,0.266490075,-0.10677373328332135,2.9761480167587315,64.97351125,0.9244447072808704,0.0,0.0,-0.22563123319438427,-0.06588287311003099,-0.2886276390643576,-0.037955972733123816,-0.17887782317426135,270,0.0,-0.2998463128819052,12.252415778862222,0.0,0.9786548614501953,1.00151526927948,0.2,0.02316949,-34.07085399627685,0.00026802119099999996,8.87338638305664,-0.014511477865744382,18.098053312301637,0.19957275390625,13763
