reward_terms/phase_contact,reward_terms/alive,reward_terms/residual,reward_terms/motor_vel,reward_terms/lat_vel,curriculum/cmd_track_err,reward_terms/upright,reward_terms/hip_roll,reward_terms/stand,reward_terms/stance,time/iterations,reward_terms/assist_pen,reward_terms/time,ankle/ankle_spring_trq_peak,curriculum/swing_frac_mean,curriculum/ent_coef,curriculum/dr_scale,curriculum/swing_frac_min,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/stand_drift,est/vel_rmse,reward_terms/energy,reward_terms/coef_rate,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/overrun,time/time_elapsed,reward_terms/track_lin,reward_terms/torque,time/total_timesteps,rollout/ep_rew_mean,reward_terms/ang_xy,reward_terms/stop,reward_terms/foot_slip,reward_terms/step_rate,reward_terms/angmom,time/fps,curriculum/stance_ratio,reward_terms/vz,reward_terms/fwd_speed,curriculum/eff_scale,ankle/ankle_defl_peak,curriculum/cmd_scale,reward_terms/track_yaw,reward_terms/residual_rate,reward_terms/clearance,reward_terms/air_time,reward_terms/height,reward_terms/action_rate,reward_terms/duty_sym,ankle/ankle_spring_energy_peak,reward_terms/stance_time,train/n_updates,train/loss,train/value_loss,train/clip_range,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/std,train/learning_rate,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress
0.0,0.0,-0.10088182572754305,-6.130949660651107e-05,-2.445072569691708e-09,0.48861262692931046,-0.06170832315570508,-0.08542074716341622,2.080134985646041,-0.08014315294563336,2475,0.0,0.0,0.0,0.15391710069444445,0.002,0.5246208000000141,0.031575520833333336,2.0984832000000564,0.026231040000000705,-0.11037141329390507,0.16010569146591958,-0.0004650334604026912,-0.49115213808694314,1291.57,0.0,0.0,7820,2.863491188559804,-0.011648288011955962,45619200,1553.80054932,-0.04193251128438793,0.0,-0.3628057383542754,-0.004654947916666703,-0.03171814684538062,5833,0.6860101120000004,-0.020363864582452755,0.0,0.06120575999999795,0.5085911053574367,0.0,1.9999771807936275,0.0,0.0,0.0,-0.0056153127216401226,-0.06673746531235521,-3.924792784020322e-05,0.0,0.0,31597,414.6039733886719,969.6773864746094,0.2,0.010840926,-36.861745834350586,0.0876953125,-0.013119533786084502,0.9717983603477478,0.9988845586776733,0.00018599808,0.5246208000000141,0.5246208000000141,0.17487359999999416,0.17487359999999416,0.5246208000000141
0.0,0.0,-0.10101505821309065,-6.23346635692388e-05,-2.5769682235779337e-09,0.5326166243009516,-0.0640146164662668,-0.08340966687537206,1.976946978290076,-0.08490336567663866,2476,0.0,0.0,0.0,0.13392469618055555,0.002,0.5248512000000141,0.027615017361111112,2.0994048000000562,0.026242560000000706,-0.1040201054434489,0.18334082164607238,-0.0004923195017168766,-0.49283714480224794,1217.69,0.0,0.0,7823,2.789922247864336,-0.01246748960068105,45637632,1425.6145854199997,-0.05029779394331119,0.0,-0.3945678259950635,-0.0046657986111111474,-0.03332277087699798,5833,0.6860039680000004,-0.023551006009433637,0.0,0.06123263999999795,0.5075831796696713,0.0,1.9999757075431361,0.0,0.0,0.0,-0.007105598813231711,-0.06419819111082374,-0.0003259466995665234,0.0,0.0,31601,490.1286926269531,1011.2371429443359,0.2,0.011365758,-36.86110496520996,0.107080078125,-0.01438787738152314,0.9706031084060669,0.9990431070327759,0.000185952,0.5248512000000141,0.5248512000000141,0.17495039999999415,0.17495039999999415,0.5248512000000141
0.0,0.0,-0.1015079018388527,-6.377226077005227e-05,-3.343806497095584e-09,0.4707330618486083,-0.08897717865543475,-0.09478842390130503,1.861636479338686,-0.06672961449778168,2477,0.0,0.0,0.0,0.14925130208333334,0.002,0.525081600000014,0.04079861111111111,2.100326400000056,0.026254080000000703,-0.10772701785559674,0.16741887174895187,-0.0004824725261181101,-0.48503166721804747,1246.1,0.0,0.0,7826,2.650664719618047,-0.01168426993654708,45656064,1469.8408876100002,-0.045887277872947635,0.0,-0.3776737313884406,-0.004275173611111142,-0.04548740856334678,5833,0.6859978240000004,-0.025578706592151237,0.0,0.061259519999997944,0.5058739247183321,0.0,1.9999548115573458,0.0,0.0,0.0,-0.008732735918547181,-0.06245629127022482,0.0,0.0,0.0,31605,474.6391906738281,1152.2979309082032,0.2,0.010320193,-36.86107177734375,0.11700439453125,-0.013635514941415749,0.9683577418327332,0.9988488554954529,0.00018590592,0.525081600000014,0.525081600000014,0.17502719999999414,0.17502719999999414,0.525081600000014
0.0,0.0,-0.10130080117361638,-6.301841477628638e-05,-2.92397045790459e-09,0.4591142869205253,-0.05926999942436265,-0.08549534248119742,1.9839145137380376,-0.032456758662559926,2478,0.0,0.0,0.0,0.14605034722222224,0.002,0.525312000000014,0.030490451388888888,2.101248000000056,0.0262656000000007,-0.10733700945888483,0.19096037449835868,-0.0004983292892555809,-0.49767696360905117,1436.89,0.0,0.0,7829,2.740812072910526,-0.011906707654127241,45674496,1756.2042965000003,-0.04424798866161267,0.0,-0.3668789746563105,-0.00460069444444448,-0.02956340600243747,5833,0.6859916800000004,-0.020219178733455048,0.0,0.06128639999999794,0.5067698050942679,0.0,1.9999763301519775,0.0,0.0,0.0,-0.005474234283392188,-0.06442476639450861,-0.00026948295504626037,0.0,0.0,31609,400.69622802734375,909.5202209472657,0.2,0.011714382,-36.85740203857422,0.14063720703125,-0.01422137905319687,0.9795191287994385,0.9987370371818542,0.00018585984,0.525312000000014,0.525312000000014,0.17510399999999413,0.17510399999999413,0.525312000000014
0.0,0.0,-0.10109752343993587,-6.297994995357802e-05,-3.523307203684192e-09,0.6914248181050918,-0.06375367193240945,-0.09095134494065757,1.972048736122546,-0.04625995240281124,2479,0.0,0.0,0.0,0.14857313368055555,0.002,0.525542400000014,0.029459635416666668,2.102169600000056,0.0262771200000007,-0.09026109574649162,0.19679766566597395,-0.0005035464842272768,-0.4991877672009136,1403.01,0.0,0.0,7833,2.702469731608968,-0.011827480651429216,45692928,1689.7779683299998,-0.049819116962838444,0.0,-0.4250833663653788,-0.004741753472222259,-0.03823967467567758,5833,0.6859855360000005,-0.023159877604716654,0.0,0.06131327999999794,0.5088933430926986,0.0,1.9999634072781507,0.0,0.0,0.0,-0.007316244402373578,-0.06520187335320288,-0.002938201181197789,0.0,0.0,31613,433.74542236328125,1244.916192626953,0.2,0.010725138,-36.85496234893799,0.115234375,-0.01223965857643634,0.9659286141395569,0.9987024068832397,0.00018581376,0.525542400000014,0.525542400000014,0.1751807999999941,0.1751807999999941,0.525542400000014
0.0,0.0,-0.10103107375986348,-5.977551579410481e-05,-2.631166120565059e-09,0.4179169288224284,-0.05341121752796304,-0.09540660793020911,2.0721711891932713,-0.0465068465414438,2480,0.0,0.0,0.0,0.13395182291666666,0.002,0.5257728000000139,0.015625,2.1030912000000557,0.026288640000000696,-0.09533212129654194,0.15578015735514691,-0.0004749346637739636,-0.48435864788768856,1418.86,0.0,0.0,7836,2.850173026209977,-0.011462091725413067,45711360,1719.51622955,-0.04220568051673334,0.0,-0.38342737095238755,-0.004546440972222257,-0.03141418068747263,5833,0.6859793920000005,-0.017580383390371556,0.0,0.06134015999999793,0.5056149973014212,0.0,1.9999787573804975,0.0,0.0,0.0,-0.006145044062039374,-0.0645760335857256,0.0,0.0,0.0,31617,301.6138916015625,933.1028533935547,0.2,0.010530328,-36.85352191925049,0.10452880859375,-0.012779186409898103,0.9758362174034119,0.9985564351081848,0.00018576767999999998,0.5257728000000139,0.5257728000000139,0.1752575999999941,0.1752575999999941,0.5257728000000139
0.0,0.0,-0.10102788709512184,-6.115161863363034e-05,-3.4364652401801547e-09,0.37875167814405625,-0.07401544144809098,-0.1019470656335738,2.010283947469887,-0.04319395217139176,2481,0.0,0.0,0.0,0.14982096354166669,0.002,0.5260032000000139,0.028211805555555556,2.1040128000000555,0.026300160000000697,-0.1253041177562129,0.1721491145013975,-0.00046195928011083433,-0.47636055124344523,1511.04,0.0,0.0,7839,2.702957647700133,-0.010516410520764232,45729792,1868.49815068,-0.04436645903349494,0.0,-0.38696264518692625,-0.004394531250000032,-0.04389538602318383,5833,0.6859732480000005,-0.0220723551265216,0.0,0.06136703999999793,0.5049238425652762,0.0,1.9999481840767146,0.0,0.0,0.0,-0.0073294282955141616,-0.06461204390609022,-0.0007303083219804041,0.0,0.0,31621,536.9805908203125,1020.3102661132813,0.2,0.010890277,-36.85229835510254,0.12076416015625,-0.013703354442259296,0.9693506956100464,0.9985426664352417,0.0001857216,0.5260032000000139,0.5260032000000139,0.1753343999999941,0.1753343999999941,0.5260032000000139
0.0,0.0,-0.10075249304811085,-6.401100651822037e-05,-4.43887354426351e-09,0.3109042218694707,-0.09238580311947144,-0.11636754514141005,1.8390356542069728,-0.03595701816741839,2482,0.0,0.0,0.0,0.17103407118055555,0.002,0.5262336000000138,0.047688802083333336,2.1049344000000554,0.026311680000000694,-0.12940526919869766,0.20060863162200912,-0.0004913099252839945,-0.5067402237366885,1359.69,0.0,0.0,7843,2.5865810749055966,-0.010512660918271653,45748224,1648.5976488600002,-0.05120492497773991,0.0,-0.39618429548492057,-0.004828559027777817,-0.04978089856271227,5832,0.6859671040000004,-0.02684956657368694,0.0,0.06139391999999792,0.5045428982600069,0.0,1.9999508236320287,0.0,0.0,0.0,-0.007891852592736988,-0.06611655035666127,-0.006321865506208562,0.0,0.0,31625,472.851318359375,982.0563262939453,0.2,0.011310237,-36.850296592712404,0.10130615234375,-0.011651568941306322,0.9699482917785645,0.9983311891555786,0.00018567551999999998,0.5262336000000138,0.5262336000000138,0.17541119999999408,0.17541119999999408,0.5262336000000138
0.0,0.0,-0.09999279287252719,-6.270419042759118e-05,-4.803480952059591e-09,0.5967917431179919,-0.08933607996875204,-0.1143596096221837,1.9753691971444303,-0.029078172979665164,2483,0.0,0.0,0.0,0.14512803819444445,0.002,0.5264640000000138,0.04871961805555555,2.1058560000000552,0.026323200000000692,-0.12386144179927257,0.23660334017877596,-0.0005059697468283901,-0.5267632350345206,1413.61,0.0,0.0,7846,2.730377371942842,-0.012151267508263477,45766656,1767.1767734100004,-0.052888823306745714,0.0,-0.4298360387048856,-0.004644097222222259,-0.04835762939662348,5833,0.6859609600000004,-0.03928765201888178,0.0,0.061420799999997916,0.5103987743854385,0.0,1.9999541504978593,0.0,0.0,0.0,-0.009830665304522092,-0.0690996268464332,-0.0003194387776306132,0.0,0.0,31629,365.43572998046875,1327.9470458984374,0.2,0.010408494,-36.84750480651856,0.11954345703125,-0.011847619130276144,0.9719393849372864,0.9983476996421814,0.00018562943999999998,0.5264640000000138,0.5264640000000138,0.17548799999999407,0.17548799999999407,0.5264640000000138
0.0,0.0,-0.10041181608449895,-6.412887336087333e-05,-4.417673890922092e-09,0.36791274517351114,-0.08126553515274333,-0.10054046844958772,1.8935913294156361,-0.06386283452809118,2484,0.0,0.0,0.0,0.15950520833333334,0.002,0.5266944000000138,0.0458984375,2.106777600000055,0.02633472000000069,-0.13855466063640778,0.19457643091476262,-0.0005008756246122633,-0.5069736078844905,1512.68,0.0,0.0,7849,2.610427721957154,-0.011944198219403537,45785088,1952.9702426800002,-0.05476103368151659,0.0,-0.3925519476920903,-0.004513888888888923,-0.042345509088038163,5833,0.6859548160000004,-0.02168994781504248,0.0,0.061447679999997916,0.5079126033493726,0.0,1.9999519510506585,0.0,0.0,0.0,-0.007404632149442035,-0.0668333581746532,-0.003692580777111138,0.0,0.0,31633,412.1650085449219,1180.6641021728515,0.2,0.010169459,-36.84843826293945,0.07222900390625,-0.009255363489501178,0.9688611030578613,0.998404860496521,0.00018558335999999999,0.5266944000000138,0.5266944000000138,0.17556479999999405,0.17556479999999405,0.5266944000000138
0.0,0.0,-0.10046086096012537,-6.39190981391743e-05,-3.142529891309174e-09,0.47817710650697715,-0.06939658178177047,-0.08914455807309547,1.9693901190022283,-0.06879422655061812,2485,0.0,0.0,0.0,0.1580132378472222,0.002,0.5269248000000137,0.03651258680555555,2.107699200000055,0.026346240000000687,-0.12770477677904332,0.1980228902374494,-0.0005015823855872984,-0.5022843401668229,1311.34,0.0,0.0,7852,2.7299696407500016,-0.011949505195466746,45803520,1638.1304814499997,-0.04906935018695874,0.0,-0.3974191494345633,-0.004893663194444484,-0.04065554895270057,5833,0.6859486720000004,-0.021715464408051572,0.0,0.06147455999999791,0.5046582879630811,0.0,1.9999552795595328,0.0,0.0,0.0,-0.0070655695825239595,-0.0665068054769456,-0.003765532758398734,0.0,0.0,31637,461.9110412597656,1042.383123779297,0.2,0.010250347,-36.8467716217041,0.07459716796875,-0.011315253446809947,0.9761624932289124,0.998287558555603,0.00018553728000000002,0.5269248000000137,0.5269248000000137,0.17564159999999404,0.17564159999999404,0.5269248000000137
0.0,0.0,-0.10023386471797356,-6.311225108135379e-05,-3.6492866282071133e-09,0.3467978273327079,-0.06874307691886848,-0.09484771495979112,2.0062243654847367,-0.031162102920669916,2486,0.0,0.0,0.0,0.1518825954861111,0.002,0.5271552000000137,0.019151475694444444,2.108620800000055,0.026357760000000688,-0.12612691802206225,0.17278592970325715,-0.0004950309035439827,-0.5168642394661375,1336.58,0.0,0.0,7855,2.769067290361456,-0.011957015866369445,45821952,1676.45416716,-0.04333232739247673,0.0,-0.44799509057829096,-0.004177517361111141,-0.03625483556816683,5833,0.6859425280000004,-0.020532278940057092,0.0,0.06150143999999791,0.5000590944171787,0.0,1.9999641201260627,0.0,0.0,0.0,-0.006672668748629699,-0.06835977527095019,-2.520322414227599e-05,0.0,0.0,31641,241.87913513183594,643.9528915405274,0.2,0.010915577,-36.84764518737793,0.103759765625,-0.015036274318117649,0.9819087386131287,0.9984754920005798,0.0001854912,0.5271552000000137,0.5271552000000137,0.17571839999999403,0.17571839999999403,0.5271552000000137
0.0,0.0,-0.10069549753232697,-6.412365952126624e-05,-3.917123644873162e-09,0.38128666288959573,-0.07091877976698226,-0.10003166299569438,1.8846596919889629,-0.06401331802790104,2487,0.0,0.0,0.0,0.15201822916666666,0.002,0.5273856000000137,0.0361328125,2.1095424000000547,0.026369280000000685,-0.1031922716066948,0.18524900921596538,-0.0005094068219899263,-0.5094962868928072,1461.37,0.0,0.0,7858,2.664153503600534,-0.01259505077403854,45840384,1875.46178516,-0.04707920048488815,0.0,-0.4191037391112664,-0.004763454861111149,-0.032778231041592505,5833,0.6859363840000005,-0.018569196319103892,0.0,0.0615283199999979,0.5092954075004255,0.0,1.9999527271088136,0.0,0.0,0.0,-0.006373830040800206,-0.06579964416910394,-0.0029521266154805205,0.0,0.0,31645,587.2863159179688,1496.9809631347657,0.2,0.009306971,-36.85415477752686,0.09736328125,-0.010524188476847485,0.9546625018119812,0.9987363219261169,0.00018544512,0.5273856000000137,0.5273856000000137,0.17579519999999402,0.17579519999999402,0.5273856000000137
0.0,0.0,-0.10109438508816354,-6.35319524544804e-05,-3.0115877447926086e-09,0.42871436818786063,-0.07314293686379941,-0.09468358064837419,1.6901347259876924,-0.04496440498381761,2488,0.0,0.0,0.0,0.15234375,0.002,0.5276160000000136,0.039984809027777776,2.1104640000000545,0.026380800000000683,-0.07492994429325828,0.1940407931892679,-0.000506479095957417,-0.5001120296321018,1455.07,0.0,0.0,7861,2.5051203846502244,-0.01182915167919285,45858816,1849.4159866300001,-0.05183856243126797,0.0,-0.4316347135795829,-0.004752604166666705,-0.03476065677134166,5833,0.6859302400000005,-0.020202917471228498,0.0,0.061555199999997895,0.5083427742187093,0.0,1.9999649821900662,0.0,0.0,0.0,-0.0065248314129613474,-0.06409950066920139,-0.0025140067702926414,0.0,0.0,31649,601.0385131835938,1497.1468017578125,0.2,0.01226621,-36.857056045532225,0.12811279296875,-0.01384216061560437,0.9642935991287231,0.998808741569519,0.00018539904,0.5276160000000136,0.5276160000000136,0.175871999999994,0.175871999999994,0.5276160000000136
0.0,0.0,-0.10027806351644525,-6.628549785146526e-05,-3.2159693909911936e-09,0.5341788104950649,-0.07535283409299288,-0.09075060998884335,1.771129976720752,-0.03218549304057889,2489,0.0,0.0,0.0,0.1599392361111111,0.002,0.5278464000000136,0.046929253472222224,2.1113856000000544,0.02639232000000068,-0.08433393433060227,0.21760015906872002,-0.0005126838419627761,-0.5284722227396349,1385.65,0.0,0.0,7864,2.500805937033319,-0.012228167432970765,45877248,1740.53436581,-0.05843887079950351,0.0,-0.42652261495333055,-0.004720052083333371,-0.04527279183484267,5833,0.6859240960000005,-0.029847673157322546,0.0,0.061582079999997895,0.5062794524201851,0.0,1.9999603621970374,0.0,0.0,0.0,-0.008101069329903053,-0.06748703227294575,-0.0027837589612354214,0.0,0.0,31653,515.0451049804688,1462.6151123046875,0.2,0.010595051,-36.85661582946777,0.1039794921875,-0.011753134051105008,0.971543550491333,0.9987772703170776,0.00018535296000000002,0.5278464000000136,0.5278464000000136,0.175948799999994,0.175948799999994,0.5278464000000136
0.0,0.0,-0.10035650791760939,-6.0640189834629314e-05,-2.1130992755236697e-09,0.4676678635523276,-0.05056858141826866,-0.08079385181616441,2.102547509722881,-0.0582265528275043,2490,0.0,0.0,0.0,0.1376953125,0.002,0.5280768000000136,0.019694010416666668,2.1123072000000542,0.026403840000000678,-0.10063249904240351,0.15161042512633977,-0.0004665307825500904,-0.49735554570759294,1315.39,0.0,0.0,7868,2.9005816392011283,-0.012372834162391839,45895680,1591.4959110399996,-0.037998813414016855,0.0,-0.4296445238556726,-0.0043619791666667,-0.024064312258669028,5833,0.6859179520000005,-0.015026728696626277,0.0,0.06160895999999789,0.5066563406417766,0.0,1.9999793228963918,0.0,0.0,0.0,-0.005354268191691168,-0.06764128487951987,-4.1876697476424425e-05,0.0,0.0,31657,553.48583984375,1223.6745849609374,0.2,0.010148391,-36.85684642791748,0.08531494140625,-0.011766227521002292,0.9725804328918457,0.9987126588821411,0.00018530688,0.5280768000000136,0.5280768000000136,0.17602559999999398,0.17602559999999398,0.5280768000000136
0.0,0.0,-0.10104654177141605,-6.224228040261923e-05,-3.152593947679361e-09,0.540814967572584,-0.08575375899904361,-0.08865671389500974,1.8967017228775604,-0.047819803718946466,2491,0.0,0.0,0.0,0.1553276909722222,0.002,0.5283072000000135,0.03249782986111111,2.113228800000054,0.02641536000000068,-0.1264075255224124,0.1944068510938144,-0.0004861391502473877,-0.4938387644380707,1387.82,0.0,0.0,7871,2.6372467934466486,-0.011455483400798666,45914112,1699.78821559,-0.04849429413038524,0.0,-0.371653616646453,-0.0046657986111111474,-0.04415074794752653,5832,0.6859118080000004,-0.02449158536445091,0.0,0.06163583999999789,0.5039709502589165,0.0,1.9999734774286355,0.0,0.0,0.0,-0.00815286246536984,-0.06628307400719728,-0.004681052774898619,0.0,0.0,31661,562.5346069335938,919.9586761474609,0.2,0.00904155,-36.858327293395995,0.0777099609375,-0.010187146975658834,0.9681451320648193,0.9988738298416138,0.0001852608,0.5283072000000135,0.5283072000000135,0.17610239999999397,0.17610239999999397,0.5283072000000135
0.0,0.0,-0.10041003613922261,-6.696991051915594e-05,-3.949348434724481e-09,0.2895332667911036,-0.08413162599164191,-0.08933948954165687,1.7531193617974332,-0.0546944450665856,2492,0.0,0.0,0.0,0.16932508680555555,0.002,0.5285376000000135,0.039008246527777776,2.114150400000054,0.026426880000000676,-0.11071506374808528,0.1904000283643958,-0.0005051823432658038,-0.5219421101397761,1385.92,0.0,0.0,7874,2.4738732968799133,-0.011754612984968459,45932544,1700.8982274300004,-0.059347954579511156,0.0,-0.4254613298179066,-0.004850260416666707,-0.04775678561346974,5832,0.6859056640000004,-0.029441715558291077,0.0,0.06166271999999788,0.5073761159043264,0.0,1.999961671848772,0.0,0.0,0.0,-0.007735614855757431,-0.06794390375252957,-0.0059238193635744105,0.0,0.0,31665,521.9342651367188,1092.4391876220702,0.2,0.009788824,-36.85882396697998,0.0794677734375,-0.010544861643575132,0.9746772050857544,0.9988319873809814,0.00018521472,0.5285376000000135,0.5285376000000135,0.17617919999999396,0.17617919999999396,0.5285376000000135
0.0,0.0,-0.10098078380772864,-6.612844885077861e-05,-4.681548863695996e-09,0.4816473201579906,-0.09510605490468921,-0.0887477800105978,1.7817420265700814,-0.03323139181973255,2493,0.0,0.0,0.0,0.18345811631944445,0.002,0.5287680000000134,0.049153645833333336,2.115072000000054,0.026438400000000674,-0.11037574872901729,0.21172742051673196,-0.0005056806558453225,-0.522276174247064,1300.32,0.0,0.0,7878,2.453184004281798,-0.011033665787065348,45950976,1546.2225822900002,-0.05731759291030019,0.0,-0.41224021765844154,-0.0050455729166667095,-0.06029749252912179,5832,0.6858995200000004,-0.03429881141970127,0.0,0.061689599999997874,0.5055370178694903,0.0,1.9999359913414136,0.0,0.0,0.0,-0.009468997427071725,-0.06608156869006415,-0.005062518908742057,0.0,0.0,31669,598.7635498046875,1311.5418334960937,0.2,0.00998709,-36.85773544311523,0.08580322265625,-0.011341830750461667,0.9740198254585266,0.9988065958023071,0.00018516863999999998,0.5287680000000134,0.5287680000000134,0.17625599999999395,0.17625599999999395,0.5287680000000134
0.0,0.0,-0.10035886852783366,-6.423231842201637e-05,-3.763901858263912e-09,0.5440982966911833,-0.08622994388815299,-0.08828590679524986,1.9021136481565568,-0.07636857275974915,2494,0.0,0.0,0.0,0.15839301215277776,0.002,0.5289984000000134,0.045464409722222224,2.1159936000000537,0.02644992000000067,-0.12392644532393764,0.18778750113602968,-0.0005022789705619572,-0.5066705486128674,1185.14,0.0,0.0,7881,2.6607209361058954,-0.012276694720092685,45969408,1392.1504244199998,-0.05463345295952851,0.0,-0.3991633281137897,-0.004676649305555592,-0.04766895722558636,5832,0.6858933760000004,-0.0318954328700787,0.0,0.061716479999997874,0.5092005806064124,0.0,1.9999569287169012,0.0,0.0,0.0,-0.008972281083088104,-0.06682403505110544,-0.0008387306111643429,0.0,0.0,31673,308.9812316894531,957.1907409667969,0.2,0.010818216,-36.856312370300294,0.08138427734375,-0.012487678159959614,0.9804624319076538,0.9987083673477173,0.00018512256,0.5289984000000134,0.5289984000000134,0.17633279999999393,0.17633279999999393,0.5289984000000134
0.0,0.0,-0.10141230601724427,-6.288866659542194e-05,-2.7662549477188302e-09,0.3715810008954172,-0.06697194976535996,-0.08659273907559983,1.778414957862278,-0.05462144071190797,2495,0.0,0.0,0.0,0.14225260416666666,0.002,0.5292288000000134,0.020779079861111112,2.1169152000000535,0.02646144000000067,-0.1273658778052229,0.18216855228690934,-0.000489071244470786,-0.48997877706966947,1097.21,0.0,0.0,7884,2.603035012670999,-0.011933886397316618,45987840,1258.10538492,-0.04629262430583885,0.0,-0.4175085005362471,-0.004644097222222259,-0.03459729390907082,5832,0.6858872320000005,-0.02005914627538886,0.0,0.06174335999999787,0.5089480736656411,0.0,1.9999755025631194,0.0,0.0,0.0,-0.006240733750603868,-0.06347590963210484,-2.0486124583184452e-07,0.0,0.0,31677,498.998779296875,1351.9495086669922,0.2,0.010732291,-36.85541458129883,0.0763916015625,-0.011069847311591729,0.9673244953155518,0.9985860586166382,0.00018507648,0.5292288000000134,0.5292288000000134,0.17640959999999392,0.17640959999999392,0.5292288000000134
0.0,0.0,-0.10211912870865818,-6.500752416687562e-05,-2.7994571021172913e-09,0.5811429532756629,-0.07988260176634293,-0.08724505704102256,1.7594226364960845,-0.04261299910031198,2496,0.0,0.0,0.0,0.17339409722222224,0.002,0.5294592000000133,0.048990885416666664,2.1178368000000534,0.02647296000000067,-0.12381976530653792,0.21768464643276675,-0.0005008357360235248,-0.49193645460582314,1126.78,0.0,0.0,7889,2.4964030633200465,-0.011118760950447136,46006272,1301.71748598,-0.05485251446724717,0.0,-0.3848239187020994,-0.004730902777777815,-0.047049623982310156,5831,0.6858810880000005,-0.03176445619961129,0.0,0.06177023999999787,0.5036185473773575,0.0,1.9999660837548277,0.0,0.0,0.0,-0.008383139764456154,-0.06062258831988993,-0.0030670701508983965,0.0,0.0,31681,438.9053039550781,1151.5004302978516,0.2,0.009730697,-36.85246829986572,0.09595947265625,-0.011720859562046826,0.9745873808860779,0.9985582828521729,0.0001850304,0.5294592000000133,0.5294592000000133,0.1764863999999939,0.1764863999999939,0.5294592000000133
0.0,0.0,-0.10114449718661823,-6.530160343871048e-05,-3.319981619438542e-09,0.42821008952098755,-0.0861634404168985,-0.09684149634296849,1.8205947221998615,-0.03445042465402034,2497,0.0,0.0,0.0,0.1604275173611111,0.002,0.5296896000000133,0.04665798611111111,2.118758400000053,0.026484480000000667,-0.1475214899207777,0.2016746109407218,-0.0005125260662082115,-0.5052697934264725,1010.48,0.0,0.0,7892,2.5733968921324237,-0.0116140769810242,46024704,1109.50168092,-0.05617868987564304,0.0,-0.42821311606338747,-0.004752604166666704,-0.05031150676369025,5831,0.6858749440000005,-0.028064491753901594,0.0,0.06179711999999786,0.5092216670239514,0.0,1.9999603768097072,0.0,0.0,0.0,-0.008504171644821666,-0.06517678166559794,-0.0020317951394732163,0.0,0.0,31685,429.9641418457031,855.9358673095703,0.2,0.009455496,-36.85340404510498,0.10318603515625,-0.011813719186466187,0.9818514585494995,0.9986423254013062,0.00018498431999999998,0.5296896000000133,0.5296896000000133,0.1765631999999939,0.1765631999999939,0.5296896000000133
0.0,0.0,-0.10096133821776532,-6.385175166453283e-05,-3.6746047985407293e-09,0.482819188784327,-0.08855320926629498,-0.10272962777897601,1.8896432700749064,-0.03149315385372587,2498,0.0,0.0,0.0,0.15418836805555558,0.002,0.5299200000000133,0.04041883680555555,2.119680000000053,0.026496000000000665,-0.16412315059893082,0.2001442914006447,-0.0005024529566673188,-0.5282157286760615,875.52,0.0,0.0,7896,2.6609663160112773,-0.011931588427061959,46043136,937.9722323800002,-0.0520957734586273,0.0,-0.42966134334402467,-0.004839409722222261,-0.04841829635997803,5830,0.6858688000000005,-0.032549341939094346,0.0,0.06182399999999785,0.5062725005039975,0.0,1.999954084614073,0.0,0.0,0.0,-0.00937268182889359,-0.06549882862560756,-0.00030809538915460685,0.0,0.0,31689,723.968994140625,1686.5415893554687,0.2,0.009729565,-36.856424522399905,0.075634765625,-0.010258524745586329,0.9634987115859985,0.9988572001457214,0.00018493824000000001,0.5299200000000133,0.5299200000000133,0.17663999999999389,0.17663999999999389,0.5299200000000133
0.0,0.0,-0.10074887096785326,-6.16268566673196e-05,-2.9532910601160026e-09,0.5047108205653718,-0.0783276517448533,-0.10051731528552664,2.04445363451477,-0.017651461825677284,2499,0.0,0.0,0.0,0.1501193576388889,0.002,0.5301504000000132,0.03369140625,2.120601600000053,0.026507520000000662,-0.16209661978289253,0.16851565128904517,-0.0004929503789538959,-0.5102009717782602,925.7,0.0,0.0,7899,2.8374564178251585,-0.012271822883521428,46061568,1032.25535223,-0.05038097307319475,0.0,-0.3965107371876285,-0.004752604166666704,-0.0433631786825979,5830,0.6858626560000004,-0.02848627086448014,0.0,0.06185087999999785,0.5103189568846971,0.0,1.999968577502389,0.0,0.0,0.0,-0.008227701355368983,-0.06694744270563728,-0.0010509310235526676,0.0,0.0,31693,425.3606872558594,903.3453216552734,0.2,0.009989646,-36.860598182678224,0.07164306640625,-0.011044735729228705,0.9770234227180481,0.9989194869995117,0.00018489216,0.5301504000000132,0.5301504000000132,0.17671679999999387,0.17671679999999387,0.5301504000000132
