reward_terms/energy,ankle/ankle_spring_energy_peak,reward_terms/foot_ahead,time/fps,reward_terms/stand,ankle/ankle_spring_trq_peak,reward_terms/fwd_speed,reward_terms/upright,est/vel_rmse,reward_terms/stop,curriculum/ent_coef,reward_terms/duty_sym,reward_terms/overrun,reward_terms/motor_vel,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/clearance,reward_terms/step_rate,reward_terms/torque,reward_terms/residual_rate,curriculum/swing_frac_min,reward_terms/hip_roll,time/iterations,reward_terms/phase_contact,reward_terms/height,time/time_elapsed,curriculum/ctrl_jitter_ms,reward_terms/action_rate,reward_terms/time,curriculum/swing_frac_mean,time/total_timesteps,reward_terms/angmom,curriculum/stance_ratio,rollout/ep_rew_mean,curriculum/dr_scale,reward_terms/ang_xy,curriculum/cmd_scale,curriculum/cmd_track_err,reward_terms/vz,reward_terms/stance,reward_terms/track_yaw,ankle/ankle_defl_peak,reward_terms/stance_time,curriculum/ctrl_drop_prob,reward_terms/stand_drift,reward_terms/lat_vel,reward_terms/alive,reward_terms/air_time,reward_terms/residual,rollout/ep_len_mean,curriculum/eff_scale,reward_terms/assist_pen,reward_terms/track_lin,train/explained_variance,train/approx_kl,train/clip_range,train/n_updates,train/std,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/loss,train/entropy_loss,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/dr_scale_progress
-0.00026750773715099167,0.0,0.0,5825,0.7150192310188391,0.0,0.0,-2.1586566419032341e-07,0.28760637357547364,0.0,0.00645515776,-0.021123008664407337,0.0,-3.413468154098172e-05,-0.39601950155168986,-1.045370113082083,0.053301083151336685,-0.006499565972222285,-0.005643542991477286,0.0,0.1903754340277778,-0.07883643137883974,1510,-0.11867249874711978,-0.0011928888198164394,4777,1.3612032000000176,-0.19589190276764232,0.0,0.2689344618055556,27832320,-0.08701187393941866,0.6909253119999998,9555.477363109998,0.3403008000000044,-4.033537357929154e-06,1.0,0.13799701082547786,-0.008547999158758778,-0.0023339071914278927,1.9999748456329418,0.5062358281561543,-0.03462686843704432,0.01701504000000022,-0.025293663061285793,-7.810218881716162e-09,0.0,6.835925806727674e-05,-0.08444470061448056,10360.71,0.039701760000000585,0.0,2.619302403638903,0.9607132077217102,0.019157955,0.2,6036,1.000593900680542,0.15811767578125,0.000244372224,-0.029227557429112493,220.74037017822266,90.09272766113281,-36.89830379486084,0.3403008000000044,0.11343360000000169,0.11343360000000169,0.3403008000000044,0.3403008000000044
-0.00026744442609535966,0.0,0.0,5825,0.8220996807404827,0.0,0.0,-2.1765509709617954e-07,0.27329772373927186,0.0,0.00645220864,-0.01656054364276368,0.0,-3.329948388068938e-05,-0.3957570566259667,-1.031546685080119,0.052637203933940196,-0.006358506944444505,-0.005853405774359403,0.0,0.18277994791666666,-0.07677076806851814,1511,-0.11803310937328144,-0.0012745519745397094,4780,1.3621248000000177,-0.1972730254797122,0.0,0.2477484809027778,27850752,-0.08956488129588054,0.6909191679999999,9613.883462,0.3405312000000044,-3.941069547371701e-06,1.0,0.11743107966143433,-0.007803109506859011,-0.004596763227266147,1.9999743102768173,0.5003226874802809,-0.020118677261052653,0.01702656000000022,-0.02658678911186793,-7.323493081275554e-09,0.0,4.394523178537687e-05,-0.08421792042728904,10450.53,0.03972864000000059,0.0,2.744235972818253,0.9735350012779236,0.023857225,0.2,6040,1.0010457038879395,0.215478515625,0.00024433536,-0.030009385896846652,149.6415657043457,57.47992706298828,-36.90369071960449,0.3405312000000044,0.11351040000000169,0.11351040000000169,0.3405312000000044,0.3405312000000044
-0.0002685603295397964,0.0,0.0,5825,0.8721323473223848,0.0,0.0,-2.139558448344725e-07,0.2591501991037527,0.0,0.00644925952,-0.0032811700186040314,0.0,-3.587014300377576e-05,-0.37257632236832083,-1.0511296008801603,0.05721244929641429,-0.0067708333333334,-0.005571385803835788,0.0,0.19156901041666666,-0.07571319623245433,1512,-0.1036310177103615,-0.0009207378893569815,4784,1.3630464000000178,-0.193437661024058,0.0,0.2643229166666667,27869184,-0.08280099624455295,0.6909130239999999,9569.257436169999,0.34076160000000444,-4.178645809972536e-06,1.0,0.10712319588185742,-0.007357560141603141,-0.007128214613864544,1.9999743299350061,0.4982970119109894,-0.013183316396963265,0.017038080000000223,-0.029306584048964406,-8.263837224206125e-09,0.0,5.425322645654281e-06,-0.08492494855911141,10375.64,0.03975552000000059,0.0,2.7076881276418376,0.9532634615898132,0.01908807,0.2,6044,1.0009318590164185,0.177490234375,0.00024429849599999997,-0.018798344931565226,263.33660278320315,109.5332260131836,-36.901722526550294,0.34076160000000444,0.11358720000000169,0.11358720000000169,0.34076160000000444,0.34076160000000444
-0.0002441683386438795,0.0,0.0,5825,0.9837541781431367,0.0,0.0,-2.1667039872796831e-07,0.2512022258165632,0.0,0.0064463104,0.0,0.0,-3.162591824296907e-05,-0.3707428136647577,-1.0358752830202091,0.05001660054711919,-0.006325954861111172,-0.005231757930916435,0.0,0.1780056423611111,-0.07514641349431014,1513,-0.08629065071975614,-0.0008793428634753375,4787,1.3639680000000178,-0.1968720184484354,0.0,0.24381510416666666,27887616,-0.07273512644467381,0.6909068799999998,9728.824330239999,0.34099200000000446,-3.982029122828783e-06,1.0,0.13774223238551486,-0.006456171436466888,-0.00633333460505999,1.999977172882211,0.5042422996649698,-0.007695447572688054,0.017049600000000224,-0.03829565184578268,-7.743238531140202e-09,0.0,2.0073726773262024e-05,-0.08434758049656695,10561.55,0.03978240000000059,0.0,2.8402585765864683,0.971367359161377,0.021053229,0.2,6048,1.0012348890304565,0.1745361328125,0.000244261632,-0.027164002286735923,175.91929206848144,66.28030395507812,-36.90482711791992,0.34099200000000446,0.1136640000000017,0.1136640000000017,0.34099200000000446,0.34099200000000446
-0.00026959539293524036,0.0,0.0,5824,0.867398473642866,0.0,0.0,-2.2453188130680598e-07,0.26053885772128754,0.0,0.0064433612800000005,-0.0005649246345464977,0.0,-3.5911059301736375e-05,-0.396353174633371,-1.0337582086828343,0.05862098579058708,-0.006423611111111173,-0.005541824037200776,0.0,0.1789279513888889,-0.07817240178780337,1514,-0.09357417215663003,-0.0011835064489602312,4790,1.364889600000018,-0.1946244925596183,0.0,0.2552625868055556,27906048,-0.08678104323297695,0.6909007359999998,9774.975073860001,0.3412224000000045,-3.950131257915976e-06,1.0,0.1174195597814199,-0.0073102671444427465,-0.0033629759469909247,1.9999782602231093,0.49823031152860187,-0.013908821070799604,0.017061120000000225,-0.03518480000017792,-7.349632571651905e-09,0.0,3.851988003589213e-05,-0.08413465926295793,10569.33,0.03980928000000059,0.0,2.8111580267440606,0.9517704248428345,0.017741533,0.2,6052,1.0010641813278198,0.1983154296875,0.000244224768,-0.018750334979267792,326.2890853881836,140.71499633789062,-36.904633140563966,0.3412224000000045,0.1137408000000017,0.1137408000000017,0.3412224000000045,0.3412224000000045
-0.00027059429539430047,0.0,0.0,5824,0.8195492153552528,0.0,0.0,-2.172297331451159e-07,0.251692851869582,0.0,0.006440412160000001,0.0,0.0,-3.343295115031933e-05,-0.4381027475030146,-1.0350007882346373,0.04905861118682324,-0.006032986111111168,-0.006149648413294919,0.0,0.16292317708333334,-0.0743759683286787,1515,-0.10808451777658357,-0.0015040454790832879,4794,1.365811200000018,-0.19317735116401716,0.0,0.2324490017361111,27924480,-0.07991704460897875,0.6908945919999998,9774.975073860001,0.3414528000000045,-3.7702474384487846e-06,1.0,0.10409725704335064,-0.007372552811721566,-0.0018723965716194743,1.999978264944871,0.4982280113623556,-0.023848861063015647,0.017072640000000226,-0.02337451727004464,-7.623578270752322e-09,0.0,2.9839342460036278e-05,-0.08405160189931145,10569.33,0.03983616000000059,0.0,2.699541935592357,0.96200031042099,0.017610656,0.2,6056,1.001035451889038,0.16553955078125,0.000244187904,-0.02532826904207468,253.24369201660156,98.01074981689453,-36.90429763793945,0.3414528000000045,0.1138176000000017,0.1138176000000017,0.3414528000000045,0.3414528000000045
-0.0002629938231753367,0.0,0.0,5824,0.8342362967577146,0.0,0.0,-2.1882392240838442e-07,0.2612623676539353,0.0,0.00643746304,-0.0007989329456300264,0.0,-3.302731983704397e-05,-0.4055118596292174,-1.0468597761117227,0.048636884228342274,-0.006477864583333395,-0.006171895246704968,0.0,0.16650390625,-0.07771448178724695,1516,-0.08649460554814525,-0.0013366717212176095,4797,1.366732800000018,-0.19709866228390618,0.0,0.2519802517361111,27942912,-0.08014569630141914,0.6908884479999998,9647.935154750001,0.3416832000000045,-4.113612753096995e-06,1.0,0.0982625329055548,-0.007616356014398316,-0.003266473362560743,1.999975240158002,0.4982263985556326,-0.015436735062394291,0.017084160000000227,-0.025484882029977066,-8.185503852519406e-09,0.0,1.1935733103503784e-05,-0.08434144396456064,10456.73,0.03986304000000059,0.0,2.6433612505369948,0.9572773575782776,0.015699197,0.2,6060,1.000624179840088,0.1631591796875,0.00024415103999999996,-0.018108101753750817,283.89753875732424,102.74224090576172,-36.9002742767334,0.3416832000000045,0.1138944000000017,0.1138944000000017,0.3416832000000045,0.3416832000000045
-0.00024063757253301842,0.0,0.0,5824,0.8130028380706257,0.0,0.0,-2.123684988481668e-07,0.24964480200913713,0.0,0.006434513920000001,-0.0006900847004988217,0.0,-2.9763559890799623e-05,-0.4191165897830927,-1.0500016257300655,0.038434151850757166,-0.006293402777777838,-0.005492323170504768,0.0,0.14198133680555555,-0.0790564787583673,1517,-0.08709664007362727,-0.0011057364188939208,4800,1.3676544000000181,-0.20008885859750727,0.0,0.24861653645833331,27961344,-0.09265516913633695,0.6908823039999998,9616.05960921,0.34191360000000454,-3.3319133065521486e-06,1.0,0.19879342907274367,-0.0061294068144936865,-0.006684582240566385,1.9999801393740744,0.5037458392440426,-0.022893872441879164,0.017095680000000227,-0.013071326936489455,-6.905732490896813e-09,0.0,3.4722143835905525e-05,-0.08414894301660218,10456.73,0.03988992000000059,0.0,2.635811215308717,0.963021457195282,0.019670531,0.2,6064,1.0011494159698486,0.19481201171875,0.00024411417599999998,-0.02585627224179916,244.59831695556642,106.86479187011719,-36.90317173004151,0.34191360000000454,0.1139712000000017,0.1139712000000017,0.34191360000000454,0.34191360000000454
-0.0002483381391571093,0.0,0.0,5824,0.8061004107367258,0.0,0.0,-2.1896459369872683e-07,0.2612560366658635,0.0,0.0064315648,-0.01010449961604497,0.0,-3.36034734017276e-05,-0.36141200564432396,-1.0303857648586572,0.05322866565862996,-0.006586371527777842,-0.005093173113981059,0.0,0.1724175347222222,-0.08021407331450502,1518,-0.08341129645759926,-0.0009046204251338241,4803,1.3685760000000182,-0.19566882060662885,0.0,0.2729220920138889,27979776,-0.09835722183722502,0.6908761599999999,9616.05960921,0.34214400000000456,-3.930282505613176e-06,1.0,0.12228108155255313,-0.005872328732446478,-0.0039191511898403674,1.9999756131111301,0.49823578227371235,-0.025541449062681448,0.01710720000000023,-0.01271238763517115,-8.494629742575933e-09,0.0,0.00010362394904303882,-0.08415798554537615,10456.73,0.03991680000000059,0.0,2.7486855237357024,0.9632857441902161,0.017831918,0.2,6068,1.0010885000228882,0.17720947265625,0.000244077312,-0.026694884919561446,229.57010040283203,91.27369689941406,-36.905341720581056,0.34214400000000456,0.1140480000000017,0.1140480000000017,0.34214400000000456,0.34214400000000456
-0.00024693463016030494,0.0,0.0,5824,0.8888764946071659,0.0,0.0,-2.1580355714103967e-07,0.27069062208226147,0.0,0.00642861568,-0.01562942569725776,0.0,-3.2631299995383874e-05,-0.3644112551833634,-1.040907385743456,0.050121338689076096,-0.006434461805555618,-0.005453180040638949,0.0,0.1655815972222222,-0.08221554912205932,1519,-0.08573247852670458,-0.0010984540230742296,4806,1.3694976000000183,-0.19333475369612974,0.0,0.2715928819444444,27998208,-0.10529553970353572,0.6908700159999999,9539.88405706,0.3423744000000046,-3.881677286425585e-06,1.0,0.10160010595976558,-0.006529967932230055,-0.011286908615763556,1.9999778034903484,0.4988407284606445,-0.019677458848390315,0.01711872000000023,-0.013808412204231795,-7.586070042686795e-09,0.0,6.293398392800655e-05,-0.08446113908593388,10373.16,0.03994368000000059,0.0,2.7944063958034024,0.9678763151168823,0.022247469,0.2,6072,1.000975489616394,0.207275390625,0.000244040448,-0.028108518058434128,196.82791900634766,75.95543670654297,-36.90324192047119,0.3423744000000046,0.1141248000000017,0.1141248000000017,0.3423744000000046,0.3423744000000046
-0.00024472069949893504,0.0,0.0,5823,0.9463149706434683,0.0,0.0,-2.106397464133318e-07,0.25662363364817026,0.0,0.0064256665599999995,-0.0023517758448621173,0.0,-3.1723449718889875e-05,-0.39370612632824004,-1.0454731125773362,0.045983029150106526,-0.005674913194444495,-0.00545564303693163,0.0,0.15635850694444445,-0.07714418261185427,1520,-0.07994505082566339,-0.0009013352905426015,4810,1.3704192000000184,-0.19501775948357614,0.0,0.2353786892361111,28016640,-0.09440930582940256,0.6908638719999998,9543.232549859998,0.3426048000000046,-3.7844007057420716e-06,1.0,0.13254619415147723,-0.006487052842740238,-0.019578269054189454,1.9999774049342842,0.5033068975026641,-0.025332024351680756,0.01713024000000023,-0.012017834127507867,-6.673370176481003e-09,0.0,3.906241424071292e-05,-0.08431567040290454,10373.16,0.03997056000000059,0.0,2.6046250886819697,0.950437068939209,0.01868502,0.2,6076,1.0008622407913208,0.1761962890625,0.000244003584,-0.023006414680276067,301.5893501281738,99.83131408691406,-36.901953315734865,0.3426048000000046,0.11420160000000171,0.11420160000000171,0.3426048000000046,0.3426048000000046
-0.0002555832062720156,0.0,0.0,5823,0.9330227088466047,0.0,0.0,-2.137624874689724e-07,0.24230327453890083,0.0,0.00642271744,-0.0016751815877101505,0.0,-3.285788900507776e-05,-0.37995980214155334,-1.0387706583107206,0.04916244946823377,-0.006076388888888946,-0.005679373331507709,0.0,0.1454535590277778,-0.08311835255011664,1521,-0.08970247243391098,-0.001143674938185369,4813,1.3713408000000185,-0.1946244685794025,0.0,0.251953125,28035072,-0.11240978462115894,0.6908577279999998,9552.413233959998,0.3428352000000046,-3.877820869425381e-06,1.0,0.11504445863497344,-0.007868916297605007,-0.005694178153606446,1.999975824530384,0.49966208763904246,-0.03521809205348189,0.01714176000000023,-0.010523605348692545,-6.98542866252346e-09,0.0,4.3945235019135806e-05,-0.0839605254840011,10373.26,0.0399974400000006,0.0,2.6462147102051556,0.9632269740104675,0.017597064,0.2,6080,1.0010831356048584,0.1686767578125,0.00024396672000000002,-0.0257432222366333,259.92921447753906,86.29093933105469,-36.90445384979248,0.3428352000000046,0.11427840000000171,0.11427840000000171,0.3428352000000046,0.3428352000000046
-0.00028940262696835556,0.0,0.0,5823,0.8314131937010876,0.0,0.0,-2.253868988059331e-07,0.26194404754701867,0.0,0.00641976832,-0.013652961184255633,0.0,-3.6831668228871854e-05,-0.3986517033960618,-1.0273321905779662,0.054081965723552915,-0.006477864583333396,-0.006178434635412846,0.0,0.173828125,-0.07865084381127989,1522,-0.10824003810135037,-0.0016203867786854958,4817,1.3722624000000185,-0.1916121626007183,0.0,0.2645128038194444,28053504,-0.12230276333332275,0.6908515839999998,9513.71525673,0.34306560000000463,-4.1124162316140564e-06,1.0,0.17121444301136918,-0.009400659175575006,-0.0061549471167135885,1.999972813847183,0.4982668896729379,-0.03661010025987505,0.017153280000000232,-0.006272151928567493,-7.855811871246006e-09,0.0,9.765586582943797e-06,-0.08441317682738732,10339.91,0.0400243200000006,0.0,2.5722619213813145,0.9601438045501709,0.018416556,0.2,6084,1.0010660886764526,0.17767333984375,0.00024392985599999998,-0.02521795140346512,278.26231079101564,131.73898315429688,-36.903943634033205,0.34306560000000463,0.11435520000000171,0.11435520000000171,0.34306560000000463,0.34306560000000463
-0.00030232394059262095,0.0,0.0,5824,0.7614473020740591,0.0,0.0,-2.4087608723718645e-07,0.2527881358776009,0.0,0.0064168192,-0.00767176367112172,0.0,-3.8647050761227576e-05,-0.4178851925353252,-1.0392336398982907,0.061964044026443815,-0.0062282986111111705,-0.0067464445582770555,0.0,0.1784396701388889,-0.07236770996780001,1523,-0.11139317893206499,-0.001960808031936233,4820,1.3731840000000186,-0.18916523007838945,0.0,0.2446560329861111,28071936,-0.118898751755218,0.6908454399999998,9302.1098766,0.34329600000000465,-4.3282255328622814e-06,1.0,0.13890427021340188,-0.008724372777242959,-0.0008869749140416885,1.9999703834523253,0.502445482642925,-0.01989405588634933,0.017164800000000233,-0.0038332562575997503,-7.69741404943976e-09,0.0,1.2478257607047757e-05,-0.08444769745878908,10194.0,0.0400512000000006,0.0,2.6332625503872236,0.9537287950515747,0.015607968,0.2,6088,1.001007318496704,0.14903564453125,0.000243892992,-0.019173656206112354,314.2441917419434,110.62948608398438,-36.903215408325195,0.34329600000000465,0.11443200000000171,0.11443200000000171,0.34329600000000465,0.34329600000000465
-0.00028255785568551936,0.0,0.0,5824,0.7697779246672674,0.0,0.0,-2.2638776428471725e-07,0.2799727658029448,0.0,0.00641387008,-0.0001800908048638328,0.0,-3.704590687004153e-05,-0.4079961605577131,-1.0440266898281685,0.058733762620217594,-0.0065429687500000635,-0.006242949816153156,0.0,0.1843532986111111,-0.07166521179850194,1524,-0.10410992670889992,-0.0013910113146527834,4823,1.3741056000000187,-0.18953767345746125,0.0,0.25325520833333337,28090368,-0.10296706925682614,0.6908392959999998,9299.61734824,0.3435264000000047,-4.270718750543921e-06,1.0,0.11795810462193032,-0.007981714864221234,-0.003358159263313502,1.9999726837078156,0.5026146083571811,-0.019935159287544794,0.017176320000000234,-0.007308574843296104,-7.75398579549251e-09,0.0,3.8519889737168946e-05,-0.08471979368257276,10201.95,0.0400780800000006,0.0,2.6694462365771745,0.966211199760437,0.012209339,0.2,6092,1.0007838010787964,0.1411376953125,0.000243856128,-0.017795488933916203,259.5763069152832,99.32178497314453,-36.90142478942871,0.3435264000000047,0.11450880000000171,0.11450880000000171,0.3435264000000047,0.3435264000000047
-0.00028408526072677665,0.0,0.0,5824,0.6422686526100828,0.0,0.0,-2.2837007671085566e-07,0.25324431480115583,0.0,0.00641092096,-0.002341249078813119,0.0,-3.657654538310025e-05,-0.40991412765684276,-1.0440518007653388,0.05481864424494274,-0.006618923611111176,-0.006350442936519447,0.0,0.17616102430555555,-0.07361320344370807,1525,-0.11840026590280536,-0.0013626670623110597,4826,1.3750272000000188,-0.19266332146173715,0.0,0.2590060763888889,28108800,-0.1034819829567058,0.6908331519999998,9321.78271521,0.3437568000000047,-4.30185862805597e-06,1.0,0.1282410539040548,-0.008920708411948529,-0.00418342845883619,1.9999726866908913,0.49937557605018873,-0.030844175643222924,0.017187840000000235,-0.011942694101227364,-7.334955978356335e-09,0.0,0.00012858051599727737,-0.08479297175182228,10201.95,0.0401049600000006,0.0,2.4425676107595455,0.974453330039978,0.018693537,0.2,6096,1.000985026359558,0.1769287109375,0.00024381926400000002,-0.02976958642248064,169.78674812316893,47.53070831298828,-36.902610778808594,0.3437568000000047,0.11458560000000172,0.11458560000000172,0.3437568000000047,0.3437568000000047
-0.0002902847957479287,0.0,0.0,5823,0.6623729962938694,0.0,0.0,-2.237560029138215e-07,0.26434360698782217,0.0,0.00640797184,-0.00244351991791288,0.0,-3.739433232643591e-05,-0.4126535806617654,-1.022418991808868,0.059556868295121426,-0.006477864583333395,-0.0065906795049708485,0.0,0.1787651909722222,-0.07496647118388362,1526,-0.1233851219642829,-0.0014014418380492038,4829,1.3759488000000188,-0.1935829732930883,0.0,0.26603190104166663,28127232,-0.10630608138569946,0.6908270079999999,9282.57333306,0.3439872000000047,-4.038674245584851e-06,1.0,0.12082551822195399,-0.00807092224403108,-0.008498139570740556,1.9999759695205788,0.5006842218339758,-0.01987153788245956,0.017199360000000236,-0.020578803111427207,-7.837101025788178e-09,0.0,6.401897149367465e-05,-0.08414615103127196,10202.61,0.0401318400000006,0.0,2.677390031758395,0.9467034339904785,0.018830245,0.2,6100,1.0011208057403564,0.20296630859375,0.00024378239999999998,-0.02460359976394102,343.70233154296875,151.6435089111328,-36.903517723083496,0.3439872000000047,0.11466240000000172,0.11466240000000172,0.3439872000000047,0.3439872000000047
-0.0002662619378722386,0.0,0.0,5823,0.8023102500893591,0.0,0.0,-2.175753947917377e-07,0.2641126692250006,0.0,0.00640502272,-0.002758457383102138,0.0,-3.50013018698138e-05,-0.4144349361247554,-1.0462790816739846,0.05007610130217737,-0.006825086805555622,-0.005781871218961681,0.0,0.17220052083333334,-0.0767045104960557,1527,-0.11716338638990496,-0.0011152845365279924,4832,1.376870400000019,-0.19675860170889575,0.0,0.2620713975694445,28145664,-0.10189543221392072,0.6908208639999999,9345.968167789999,0.34421760000000473,-3.931866586065076e-06,1.0,0.08936212932193766,-0.007327998587906052,-0.01240720475202999,1.999976498268586,0.5013638742608307,-0.020026716057650953,0.017210880000000237,-0.023803391709235164,-7.183059468630906e-09,0.0,1.2478257607047757e-05,-0.08444841893988488,10287.93,0.0401587200000006,0.0,2.6491665205919075,0.9764392375946045,0.02171587,0.2,6104,1.00123929977417,0.2106689453125,0.000243745536,-0.03217227386776358,129.7029541015625,58.149330139160156,-36.905760765075684,0.34421760000000473,0.11473920000000172,0.11473920000000172,0.34421760000000473,0.34421760000000473
-0.0002422295442239311,0.0,0.0,5824,0.9201777669846309,0.0,0.0,-2.1912496981955265e-07,0.25587348316695313,0.0,0.0064020736000000005,-0.003311037021200703,0.0,-2.9863521688063312e-05,-0.41307376221834,-1.0183941089486577,0.03998963929728282,-0.005815972222222274,-0.005903200102289272,0.0,0.14371744791666666,-0.08430582378186378,1528,-0.09360418766570293,-0.0011131575255941654,4835,1.377792000000019,-0.19818658690882274,0.0,0.23665364583333331,28164096,-0.09965695827006787,0.6908147199999998,9248.356744839999,0.34444800000000475,-3.4977682437821992e-06,1.0,0.11335955234719691,-0.006884997636813988,-0.003302993285725136,1.9999761410613226,0.503402262734227,-0.016522747255900565,0.017222400000000238,-0.026533418360346075,-6.589562111900461e-09,0.0,4.286008576552073e-05,-0.08447392341503007,10169.06,0.0401856000000006,0.0,2.5924889876724873,0.9618775844573975,0.020875946,0.2,6108,1.0008950233459473,0.217431640625,0.000243708672,-0.028133457247167825,242.64380798339843,111.44388580322266,-36.903266716003415,0.34444800000000475,0.11481600000000172,0.11481600000000172,0.34444800000000475,0.34444800000000475
-0.00024677933482635987,0.0,0.0,5824,0.9748467567988529,0.0,0.0,-2.1388390046185204e-07,0.24637077270870114,0.0,0.00639912448,-0.00184901689251355,0.0,-3.213678773471325e-05,-0.3735960839006942,-1.0514195772007553,0.046078037168681515,-0.006098090277777835,-0.005649166701676362,0.0,0.14491102430555555,-0.07767065537785564,1529,-0.08704115924863022,-0.0009199161217938541,4838,1.378713600000019,-0.20017625527373512,0.0,0.2508138020833333,28182528,-0.09164852081386973,0.6908085759999998,9228.495776509999,0.34467840000000477,-3.882548717966369e-06,1.0,0.0942925807618151,-0.006386045008668039,-0.007944431826449362,1.9999779178533095,0.49824527887883574,-0.01838879788475525,0.01723392000000024,-0.028738770175931325,-7.651629191640975e-09,0.0,3.79773264285177e-05,-0.08436720525634217,10169.06,0.0402124800000006,0.0,2.721847771999557,0.9600437879562378,0.015921425,0.2,6112,1.0005853176116943,0.1633544921875,0.00024367180799999996,-0.0222084921610076,277.9701347351074,131.90628051757812,-36.8988561630249,0.34467840000000477,0.11489280000000172,0.11489280000000172,0.34467840000000477,0.34467840000000477
-0.00024050360233688242,0.0,0.0,5824,0.9090962456709618,0.0,0.0,-2.1346950775384506e-07,0.2528666414019311,0.0,0.00639617536,-0.01706666170545541,0.0,-3.234070268140875e-05,-0.3884720035957018,-1.0460368981038022,0.04886913037841687,-0.006141493055555613,-0.005223104245610875,0.0,0.16102430555555555,-0.07374067564168953,1530,-0.07182983672351635,-0.000758301964435847,4841,1.3796352000000192,-0.1973775218329777,0.0,0.2582194010416667,28200960,-0.08013447638819063,0.6908024319999998,9300.24115532,0.3449088000000048,-3.817427835723586e-06,1.0,0.1476980655823752,-0.006428601625472884,-0.007439800097398575,1.9999772545620165,0.5022782606001301,-0.009200570079782564,0.01724544000000024,-0.040500851624487494,-6.994979541730441e-09,0.0,3.7977336129794516e-05,-0.08456614424045246,10286.68,0.0402393600000006,0.0,2.7257272952973155,0.9541248083114624,0.017973263,0.2,6116,1.0009099245071411,0.171728515625,0.00024363494399999997,-0.027585464261937885,327.68184127807615,124.09969329833984,-36.90036182403564,0.3449088000000048,0.11496960000000173,0.11496960000000173,0.3449088000000048,0.3449088000000048
-0.00026010307434974107,0.0,0.0,5824,0.8200296377204972,0.0,0.0,-2.1997061822315318e-07,0.27262768035561025,0.0,0.006393226240000001,-0.014080601765796409,0.0,-3.491029793568303e-05,-0.39336362301736466,-1.0255766427398527,0.053265155739301094,-0.006597222222222286,-0.005520641489292561,0.0,0.1814236111111111,-0.076257293621252,1531,-0.0808186433546118,-0.0011547911789434799,4844,1.3805568000000192,-0.196981686545583,0.0,0.2769639756944444,28219392,-0.09200095871709282,0.6907962879999998,9300.24115532,0.3451392000000048,-4.0492796506677525e-06,1.0,0.16361172927550788,-0.007652866543613932,-0.0031519189462857764,1.9999738098126518,0.4982426456409705,-0.010533850530110713,0.01725696000000024,-0.049166408035285075,-7.08022852739447e-09,0.0,0.00013075069485542676,-0.08447922821094092,10286.68,0.040266240000000605,0.0,2.6629394250617495,0.9580017328262329,0.01754322,0.2,6120,1.0007776021957397,0.16865234375,0.00024359807999999999,-0.02657965415273793,304.1708297729492,149.84934997558594,-36.90102252960205,0.3451392000000048,0.11504640000000173,0.11504640000000173,0.3451392000000048,0.3451392000000048
-0.0002696944331332426,0.0,0.0,5824,0.7347024497132455,0.0,0.0,-2.2200636224544585e-07,0.26082148399849786,0.0,0.00639027712,-0.009716783879309774,0.0,-3.5357257788704764e-05,-0.3797807776383021,-1.019833575785739,0.05652557454425669,-0.006673177083333399,-0.005878920808909555,0.0,0.1755642361111111,-0.07801257333212702,1532,-0.08956986381010941,-0.0015504018273199344,4847,1.3814784000000193,-0.19350503781355086,0.0,0.2660590277777778,28237824,-0.09053206418170273,0.6907901439999998,9121.02814665,0.34536960000000483,-4.253264736813551e-06,1.0,0.13162246259919916,-0.008846513076941773,-0.0034518698698284517,1.9999741899905754,0.5036580042910849,-0.010707055907308435,0.017268480000000242,-0.02221594490625403,-7.342823481931249e-09,0.0,1.7903589953978855e-05,-0.08434246607576214,10089.77,0.040293120000000605,0.0,2.688318431263381,0.9598455429077148,0.019061167,0.2,6124,1.0004101991653442,0.1927490234375,0.000243561216,-0.026674891903530805,258.0674255371094,129.28675842285156,-36.894874000549315,0.34536960000000483,0.11512320000000173,0.11512320000000173,0.34536960000000483,0.34536960000000483
-0.0002578436180877673,0.0,0.0,5824,0.7672098774081081,0.0,0.0,-2.18461643925472e-07,0.27083851124631086,0.0,0.006387328,-2.8371192728173918e-05,0.0,-3.496011934359892e-05,-0.37613114933580805,-1.0458660461447655,0.05702806233098845,-0.006401909722222284,-0.005418053032049851,0.0,0.1819118923611111,-0.07389419906926017,1533,-0.09145773075985884,-0.000946440375077768,4851,1.3824000000000194,-0.1964151821822403,0.0,0.2546929253472222,28256256,-0.08936351636425928,0.6907839999999998,9072.833644199998,0.34560000000000485,-4.167394755023101e-06,1.0,0.1594695399830469,-0.0068523690729494595,-0.01201960928660912,1.999976317171016,0.49955833913402037,-0.012690157225329636,0.017280000000000243,-0.013416558923009664,-8.210710556416803e-09,0.0,2.2786407498642802e-05,-0.08407045724495182,10054.47,0.040320000000000605,0.0,2.7755024780983004,0.932899534702301,0.013984917,0.2,6128,1.0003117322921753,0.1378662109375,0.000243524352,-0.017639457288896664,358.82460632324216,165.31614685058594,-36.89376602172852,0.34560000000000485,0.11520000000000173,0.11520000000000173,0.34560000000000485,0.34560000000000485
