curriculum/eff_scale,reward_terms/action_rate,reward_terms/duty_sym,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/residual_rate,reward_terms/step_rate,reward_terms/alive,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/stop,reward_terms/torque,reward_terms/coef_rate,rollout/ep_len_mean,reward_terms/height,curriculum/stance_ratio,reward_terms/foot_ahead,reward_terms/angmom,reward_terms/hip_roll,reward_terms/energy,reward_terms/overrun,reward_terms/upright,reward_terms/clearance,reward_terms/phase_contact,reward_terms/assist_pen,reward_terms/stance_time,reward_terms/foot_slip,reward_terms/vz,rollout/ep_rew_mean,reward_terms/residual,reward_terms/time,reward_terms/ang_xy,ankle/ankle_spring_trq_peak,reward_terms/stance,ankle/ankle_defl_peak,curriculum/sprint_dist_m,time/time_elapsed,reward_terms/lat_vel,time/fps,reward_terms/motor_vel,time/total_timesteps,ankle/ankle_spring_energy_peak,curriculum/ent_coef,time/iterations,train/value_loss,train/n_updates,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/std,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/clip_fraction
0.26032665,-0.041647177899950684,-0.04790513696244794,0.0,0.004383133708163061,0.0,-0.00753038194444448,0.0,0.0,1.378221075676869,0.0,-0.07582882245425723,-0.20052157665424852,195.53,-0.03849172705405079,0.5901248705000001,0.0,-0.1179296658748991,-0.02150338788886047,-0.007788878650658693,0.0,-0.1593239956911389,0.10237875397570582,-0.09898393146424297,0.0,-0.009137857968906045,-0.12467794979794637,-0.13140846287737434,-91.51194034,-0.10577392525178618,-0.5,-0.14412048935116684,0.0,-3.431867811527385e-05,0.5194936725399077,64.0489975,1114,-2.3574726990674293e-08,4034,-0.0011851395610405842,62496828,0.0,0.01,244,0.06669473499059678,13435,0.2,0.000268760802,-0.32579824328422546,0.999169111251831,0.9873822927474976,-0.010774235613644123,-33.649501419067384,0.020882592,0.15570068359375
0.26040345,-0.04242703393747101,-0.04827441188486132,0.0,0.004063581064757373,0.0,-0.007519531250000037,0.0,0.0,1.3303543907753024,0.0,-0.07534213763776951,-0.21028938050832513,196.11,-0.036710357435627214,0.5901072065,0.0,-0.11529547191295168,-0.02275143783883742,-0.007880501300419028,0.0,-0.15125289713326298,0.10076581904716173,-0.10093684125816771,0.0,-0.00937223434771618,-0.12931684802720766,-0.12510788702295816,-91.90227942000001,-0.10588563773729294,-0.5,-0.14950171258791717,0.0,-8.337733410369466e-05,0.5184469230605585,64.0605175,1121,-2.459352587431935e-08,4027,-0.0011979022561873006,62515260,0.0,0.01,245,0.03477127030491829,13439,0.2,0.000268751586,-0.3521888852119446,0.999771237373352,0.9869372844696045,-0.015323499776422977,-33.64530582427979,0.023938593,0.2243896484375
0.26048025,-0.041213786404344754,-0.04744735239859396,0.0,0.00414604645791567,0.0,-0.007497829861111149,0.0,0.0,1.3438988503293805,0.0,-0.07397949969062204,-0.20175262411374228,195.59,-0.0366348557552804,0.5900895425,0.0,-0.11311008502174293,-0.0222921082514103,-0.007732090815547401,0.0,-0.15268250586351986,0.10257750792144535,-0.09804042604917634,0.0,-0.008866457221706191,-0.12035903812016215,-0.1253640416042907,-91.61694698,-0.10597686707860599,-0.5,-0.14375449698705142,0.0,-5.5475759143639105e-05,0.5197994633591234,64.0720375,1125,-2.3984364992026084e-08,4028,-0.0011841646610038007,62533692,0.0,0.01,246,0.03946080580353737,13443,0.2,0.00026874237,-0.34588029980659485,0.9997586607933044,0.9867743253707886,-0.016081677749753,-33.63794593811035,0.022818848,0.227880859375
0.26055705,-0.04178644617111839,-0.04743420402767556,0.0,0.004073889418375782,0.0,-0.007584635416666698,0.0,0.0,1.3325493384889089,0.0,-0.07444307144313662,-0.20447220422138404,196.02,-0.036482398814125655,0.5900718785,0.0,-0.11397240426386104,-0.021948316919454203,-0.0077756226529745835,0.0,-0.15039885518116358,0.09979649968959946,-0.09897248451259506,0.0,-0.009242704018510671,-0.12504664532185408,-0.12425459518268174,-92.00016572,-0.10557697928496235,-0.5,-0.1457048271562766,0.0,-6.841813354997267e-05,0.5191177230223395,64.08355750000001,1130,-2.438965993652665e-08,4028,-0.0011809402166509946,62552124,0.0,0.01,247,0.029229306057095526,13447,0.2,0.000268733154,-0.35303589701652527,0.9998252391815186,0.9868886470794678,-0.016717007593251766,-33.63973217010498,0.020587305,0.21964111328125
0.26063385,-0.041181397149660355,-0.04603131352330424,0.0,0.004225256231923898,0.0,-0.007508680555555593,0.0,0.0,1.3647916457767404,0.0,-0.07488399556412571,-0.20308418824091212,194.71,-0.03818107214562991,0.5900542145000001,0.0,-0.11676127204084429,-0.02230081599677536,-0.007791262491081343,0.0,-0.15552102976385956,0.10244299108634812,-0.09933506329081862,0.0,-0.008694609083856145,-0.12182227074952255,-0.1296212452687668,-91.40576577,-0.10561011762868716,-0.5,-0.14665458517638036,0.0,-5.667803326734762e-05,0.5191596425911964,64.0950775,1134,-2.443875440401313e-08,4028,-0.0011905249958825879,62570556,0.0,0.01,248,0.6610086195998721,13449,0.2,0.000268723938,-0.0702371597290039,0.9961075782775879,0.9859301447868347,-0.0007658207064701451,-33.627134535047745,0.039180066,0.2322319878472222
0.26071065,-0.04207373179249213,-0.04660739180220455,0.0,0.004186193672164033,0.0,-0.007638888888888919,0.0,0.0,1.3471771860201485,0.0,-0.07629774738744116,-0.2054813338360359,194.93,-0.037337042838944436,0.5900365505,0.0,-0.11564801889298638,-0.022650747756977396,-0.007947443861825214,0.0,-0.15227647786542453,0.10132125751888434,-0.09823492158648699,0.0,-0.00860007339118359,-0.1261128349623257,-0.12647025928250505,-91.45176889999999,-0.10556940596283891,-0.5,-0.14853683588889524,0.0,-4.312422715146275e-05,0.5192844171978294,64.10659749999999,1139,-2.4331555003796722e-08,4029,-0.0012100488400791326,62588988,0.0,0.01,249,0.036563148349523546,13453,0.2,0.00026871472199999996,-0.3522931933403015,0.9997851848602295,0.987128734588623,-0.017581216944381594,-33.64282665252686,0.022413488,0.21756591796875
0.26078745,-0.041853755516243735,-0.04644309766683916,0.0,0.004186736258108997,0.0,-0.007573784722222256,0.0,0.0,1.3426904801858843,0.0,-0.07499834667440146,-0.20392072977854336,193.99,-0.03702834693397852,0.5900188865,0.0,-0.11542959977744584,-0.02283334995557831,-0.007826838070331766,0.0,-0.15202430089359098,0.10225293013821127,-0.09880554388937507,0.0,-0.00864266230039195,-0.12186290237896585,-0.12582050138304626,-91.63389253999999,-0.10569520411049305,-0.5,-0.14638431824585493,0.0,-4.554251801364912e-05,0.51927354011382,64.1181175,1143,-2.4399261406088952e-08,4029,-0.0011985041993650978,62607420,0.0,0.01,250,0.04165552742779255,13457,0.2,0.000268705506,-0.33547449111938477,0.9997363090515137,0.9871770739555359,-0.01431091878330335,-33.64056587219238,0.020929683,0.21033935546875
0.26086425,-0.04145032705891183,-0.04268130878404602,0.0,0.003964297095080838,0.0,-0.0076931423611111376,0.0,0.0,1.3548232137836327,0.0,-0.07607585842561107,-0.20430971673283846,194.51,-0.0380582823714176,0.5900012225,0.0,-0.11652813107298773,-0.022444733078553623,-0.007888849004271961,0.0,-0.15425603246560787,0.10316801142418058,-0.09952648531755386,0.0,-0.008618519204901531,-0.12978022298306002,-0.12867969614702368,-91.18921046,-0.10571306600183784,-0.5,-0.14890486839893838,0.0,-3.485288228081511e-05,0.5190008022582632,64.1296375,1148,-2.4273935327680068e-08,4029,-0.0012014542464513552,62625852,0.0,0.01,251,0.973933307826519,13461,0.2,0.00026869629,-0.14332810044288635,0.9939942359924316,0.9878562688827515,-0.005230951542034745,-33.648876953125,0.024560016,0.28529052734375
0.26094105,-0.04170644303735691,-0.04504649582497698,0.0,0.004099388406353278,0.0,-0.007432725694444486,0.0,0.0,1.3455533821381012,0.0,-0.07436253240686018,-0.2005768328158705,195.49,-0.036869721184769375,0.5899835585000001,0.0,-0.11433042675392345,-0.022469348123502944,-0.0076984752531728505,0.0,-0.15175183078293072,0.103073901442145,-0.09779940445993845,0.0,-0.008793215325567871,-0.11924219781282436,-0.12512027713326335,-91.53396228,-0.10566315777830343,-0.5,-0.14291758575601346,0.0,-0.00010407674248527668,0.5212512898334243,64.14115749999999,1152,-2.3990463407864622e-08,4029,-0.0011755161383545023,62644284,0.0,0.01,252,0.08171868491917848,13465,0.2,0.000268687074,-0.3262443542480469,0.9994171857833862,0.9872874617576599,-0.0177724901936017,-33.64897994995117,0.021903884,0.18951416015625
0.26101785,-0.04161689795098312,-0.048016031649348624,0.0,0.004230139201455232,0.0,-0.007465277777777819,0.0,0.0,1.3544387929302308,0.0,-0.07460455857740608,-0.20240599697923486,196.35,-0.03755507679090978,0.5899658945,0.0,-0.11555567866153964,-0.022580063302216957,-0.007777642050037178,0.0,-0.15344811391752175,0.10175424965659755,-0.0996038824789665,0.0,-0.009426486385766313,-0.12174049636825052,-0.12725129813285263,-91.61549669,-0.10554684580832278,-0.5,-0.14587027001228012,0.0,-4.049779991517236e-05,0.5193035820975886,64.1526775,1157,-2.408726003750796e-08,4029,-0.001194252879405476,62662716,0.0,0.01,253,0.05809777546674013,13469,0.2,0.000268677858,-0.3417610228061676,0.9995905160903931,0.987142026424408,-0.01709433246869594,-33.645949363708496,0.02188601,0.20750732421875
0.26109465,-0.04220033771451775,-0.04484128913096251,0.0,0.004153641823601599,0.0,-0.0077365451388889134,0.0,0.0,1.3385771831418756,0.0,-0.07553402577691799,-0.2091105345566055,194.52,-0.036345325947812236,0.5899482305,0.0,-0.11429710698257074,-0.02252046928413813,-0.007853224505993666,0.0,-0.1502293359161449,0.10061557809150139,-0.10113531390838526,0.0,-0.008712920706279369,-0.12996258590544246,-0.12506440222585571,-91.24286491,-0.10574207498197802,-0.5,-0.1465962468450604,0.0,-3.571183000361264e-05,0.5194100436755625,64.1641975,1161,-2.43851604953731e-08,4030,-0.0011937387119176285,62681148,0.0,0.01,254,0.04218062190338969,13473,0.2,0.000268668642,-0.3506518304347992,0.9996909499168396,0.9871640205383301,-0.016120444005355238,-33.645766258239746,0.024537727,0.20987548828125
0.26117145,-0.04150872474451231,-0.04347979917717302,0.0,0.004087452919015454,0.0,-0.00744357638888893,0.0,0.0,1.35539826460863,0.0,-0.07397998180252403,-0.199707327654759,195.84,-0.037497599107906454,0.5899305665,0.0,-0.11566582974014783,-0.021712911615688724,-0.007660690533900588,0.0,-0.15410955035583856,0.10268346250349375,-0.09924833425196816,0.0,-0.00958110896560053,-0.13727906609358703,-0.12819409247922112,-91.45547982,-0.10556066708615425,-0.5,-0.13951547319090635,0.0,-0.0001375001896578891,0.5192342548059132,64.1757175,1166,-2.392506856955275e-08,4030,-0.0011675529996318607,62699580,0.0,0.01,255,0.03580768369138241,13477,0.2,0.000268659426,-0.34982702136039734,0.9997760057449341,0.9873844981193542,-0.01629157821298577,-33.646688842773436,0.022516454,0.220556640625
0.26124825,-0.04204022407423587,-0.046290038066658455,0.0,0.004153099409045858,0.0,-0.007476128472222262,0.0,0.0,1.339720902990732,0.0,-0.07464477208308636,-0.20440199034751105,195.52,-0.03666114453792577,0.5899129025000001,0.0,-0.11426339557578391,-0.022922388965077506,-0.007792181732032721,0.0,-0.1529463928340703,0.10032369156574485,-0.09916704045103557,0.0,-0.00908767468839263,-0.1325585328955222,-0.1257304821327959,-91.40003932000003,-0.10545752166514749,-0.5,-0.1464046997202183,0.0,-0.00012035818549215878,0.5194019915077916,64.18723750000001,1170,-2.6313000958838165e-08,4030,-0.0011859604178376345,62718012,0.0,0.01,256,0.05240898691117764,13481,0.2,0.00026865020999999997,-0.3471348285675049,0.9996602535247803,0.9873520731925964,-0.016928918613120913,-33.64646186828613,0.027575519,0.22945556640625
0.26132505,-0.04181215874486708,-0.04707624658790558,0.0,0.0041693753155414015,0.0,-0.007421875000000044,0.0,0.0,1.3592493362126328,0.0,-0.07453047401391287,-0.20079286221556625,195.83,-0.037698239420176416,0.5898952385,0.0,-0.11639818835180048,-0.021964966485727256,-0.007662943211966672,0.0,-0.154710285329712,0.1024468890788194,-0.0979646665609088,0.0,-0.009296278907438844,-0.13131820066515243,-0.12841517758276172,-91.67373844999999,-0.10563522347500304,-0.5,-0.141779505908317,0.0,-5.084565269579031e-05,0.5193505844880628,64.1987575,1175,-2.565351941856152e-08,4030,-0.0011645200717419837,62736444,0.0,0.01,257,0.03453614832833409,13485,0.2,0.000268640994,-0.350747287273407,0.9997604489326477,0.9869152307510376,-0.015421738987788558,-33.639401054382326,0.024560293,0.21317138671875
0.26140185,-0.04137264729917496,-0.04334493089441652,0.0,0.004111866699531674,0.0,-0.0076931423611111376,0.0,0.0,1.3470647044030888,0.0,-0.07509364315156702,-0.20864587253682038,191.14,-0.03728023177079264,0.5898775745,0.0,-0.11791359199532529,-0.022587550090190735,-0.007828407708041708,0.0,-0.15635264539281432,0.10234488116925118,-0.09940446324392894,0.0,-0.00851815145870205,-0.1374583190012542,-0.12896086595921558,-91.66170153000003,-0.10564761261200696,-0.5,-0.14636939178152547,0.0,-3.615425272967916e-05,0.5199111730621464,64.21027749999999,1179,-2.6013251366429414e-08,4030,-0.0011945111734651549,62754876,0.0,0.01,258,0.04946185443550348,13489,0.2,0.000268631778,-0.34750527143478394,0.9996521472930908,0.987066924571991,-0.01551061572972685,-33.63632774353027,0.025033336,0.23238525390625
0.26147865,-0.04122997193632501,-0.0423362592685723,0.0,0.004079314647242427,0.0,-0.007530381944444479,0.0,0.0,1.3515949552327273,0.0,-0.07470992225656373,-0.2049834185430637,193.67,-0.03739227982830051,0.5898599105,0.0,-0.11683003459410031,-0.022945252534578128,-0.007747065043773183,0.0,-0.1553760578281316,0.10341405839600794,-0.09984731101465777,0.0,-0.0081981923043107,-0.1337320329608053,-0.12920814654040164,-91.16696094999998,-0.10595796836006284,-0.5,-0.14559319103950694,0.0,-0.00016429681695163273,0.5206921007381169,64.2217975,1184,-2.5045774190407586e-08,4031,-0.001185955550945478,62773308,0.0,0.01,259,1.98810633122921,13493,0.2,0.000268622562,0.39213135838508606,0.9885871410369873,0.9883744120597839,-0.0062760239699855445,-33.64660224914551,0.025578087,0.20628662109375
0.26155545,-0.04129761542804276,-0.04812674909968675,0.0,0.0042057255244192975,0.0,-0.007378472222222267,0.0,0.0,1.3568241011726827,0.0,-0.074245946039937,-0.2016335690901791,195.64,-0.037557063606957757,0.5898422465000001,0.0,-0.11616722585216482,-0.022401293462384352,-0.007600866311435096,0.0,-0.15634397474192274,0.10359184248356283,-0.09712854765070773,0.0,-0.009276069561666291,-0.13033885259107986,-0.12832991807790375,-91.56591727000001,-0.10561001690614358,-0.5,-0.13976100932215876,0.0,-0.00011610944350340327,0.5210952271623445,64.2333175,1188,-2.41739723812208e-08,4031,-0.001154042707417531,62791740,0.0,0.01,260,0.03995917197316885,13497,0.2,0.000268613346,-0.3484276533126831,0.9996950030326843,0.9872617721557617,-0.01641636803979054,-33.647216796875,0.021330068,0.2016845703125
0.26163225,-0.04117154009604263,-0.04401728527503998,0.0,0.004167205181955878,0.0,-0.007400173611111154,0.0,0.0,1.3537894739066103,0.0,-0.07352149954903785,-0.20159295688854462,195.39,-0.03690095693921256,0.5898245825,0.0,-0.11608777130240666,-0.02259896955693172,-0.007583532323122098,0.0,-0.15588989098921546,0.10205200613860502,-0.09848600555965209,0.0,-0.008717124913043032,-0.13218575379074418,-0.12812346580322936,-91.38365296,-0.10560112206274232,-0.5,-0.13852265833883004,0.0,-0.00011773259075912953,0.5200568284612941,64.2448375,1193,-2.540012898671969e-08,4031,-0.0011503519372437294,62810172,0.0,0.01,261,0.03420797847211361,13501,0.2,0.00026860413,-0.3490336537361145,0.9997637867927551,0.9865569472312927,-0.016237185522913932,-33.6331750869751,0.021533322,0.21187744140625
0.26170905,-0.04171521152670138,-0.047838959871963585,0.0,0.0042290542268246,0.0,-0.007671440972222252,0.0,0.0,1.3622599213403601,0.0,-0.07506461454921559,-0.20655686258494776,195.51,-0.037798629256761904,0.5898069185,0.0,-0.11735445873475864,-0.023153363450736302,-0.007798916923919529,0.0,-0.15530192474853952,0.10162674078582067,-0.1013033070658716,0.0,-0.009344699773161361,-0.13725169665926973,-0.13012085213684754,-91.53230361,-0.10569816080524053,-0.5,-0.14362793135029353,0.0,-0.0002321519991895366,0.5196047428533381,64.25635750000001,1197,-2.479843521232448e-08,4031,-0.0011888961171292798,62828604,0.0,0.01,262,0.033790978416800496,13505,0.2,0.00026859491399999996,-0.34617891907691956,0.9997912645339966,0.9866654276847839,-0.015349086094647645,-33.63322715759277,0.023382235,0.2179931640625
0.26178585,-0.04097647956368311,-0.0388435997399519,0.0,0.004048389984139551,0.0,-0.007638888888888917,0.0,0.0,1.3492474296493493,0.0,-0.07472665797413426,-0.2054832083084736,194.24,-0.03755013224172646,0.5897892545,0.0,-0.11709284684893942,-0.022416976500885748,-0.007804161597412022,0.0,-0.15271658515195635,0.10459081514587362,-0.1016874742164137,0.0,-0.00846376196649443,-0.13897754332892756,-0.12866796859358345,-90.94478466000002,-0.10592444228415908,-0.5,-0.14365716953411806,0.0,-0.00015900105402354752,0.5188916794929489,64.2678775,1202,-2.430442755002998e-08,4032,-0.0011895718197767315,62847036,0.0,0.01,263,0.03660966102033854,13509,0.2,0.000268585698,-0.34504377841949463,0.9997673034667969,0.987137496471405,-0.0155768480617553,-33.637729263305665,0.021523664,0.21572265625
0.26186265,-0.041204921224391435,-0.04685076530517414,0.0,0.004018550887445195,0.0,-0.007562934027777811,0.0,0.0,1.3385153602195374,0.0,-0.07394932746764268,-0.20481813457047424,195.78,-0.036406359773386,0.5897715905,0.0,-0.11508862103312584,-0.02291186675389129,-0.00768849095625936,0.0,-0.1508615843017399,0.10313607938016994,-0.09850583441665325,0.0,-0.008921253503002744,-0.1342320667687467,-0.12546428389966682,-91.52959192999998,-0.10562085444823838,-0.5,-0.1421106326126506,0.0,-0.00017701650567752823,0.519700973164067,64.27939749999999,1206,-2.530887177015483e-08,4032,-0.0011726172295188782,62865468,0.0,0.01,264,0.045183494314551355,13513,0.2,0.000268576482,-0.33969223499298096,0.9997174143791199,0.98688143491745,-0.016688133554998784,-33.633756446838376,0.024859026,0.23043212890625
0.26193945,-0.041084588099549645,-0.04566363288592498,0.0,0.004171545196893728,0.0,-0.007345920138888936,0.0,0.0,1.3540336029246207,0.0,-0.07320379638094492,-0.19735397253512313,195.74,-0.0369582294294314,0.5897539265,0.0,-0.11577869560699569,-0.022060298536484543,-0.007578719362065923,0.0,-0.15393870876901336,0.10295364621298636,-0.09791799841226756,0.0,-0.009105307868190316,-0.1323094932016849,-0.1271628750106154,-91.58467046000001,-0.10565921729991819,-0.5,-0.1395277367567772,0.0,-0.0008192777569514654,0.5193734943108645,64.2909175,1211,-2.5284106369109894e-08,4032,-0.0011616294641949804,62883900,0.0,0.01,265,0.028213413059711458,13517,0.2,0.000268567266,-0.35311880707740784,0.9998246431350708,0.9869477152824402,-0.016800888103898615,-33.63422832489014,0.022617966,0.22138671875
0.26201625,-0.04138437157376968,-0.04459865485342563,0.0,0.004338103333591587,0.0,-0.0076931423611111376,0.0,0.0,1.3666927045563892,0.0,-0.0747608779917743,-0.20230704353146345,195.63,-0.03805397913650628,0.5897362625,0.0,-0.11699303264853454,-0.022063736207820654,-0.007780205119841843,0.0,-0.15490666401858064,0.10092721397815727,-0.10152977708276448,0.0,-0.009246636356692761,-0.1313467062667615,-0.13075461101265776,-91.27496176999999,-0.10571443935487009,-0.5,-0.14188641261180868,0.0,-0.00012951428838826613,0.5199711013561932,64.3024375,1215,-2.4950366638148623e-08,4032,-0.00118261653387667,62902332,0.0,0.01,266,0.14883901476860045,13521,0.2,0.00026855805,-0.310703843832016,0.9987550377845764,0.9874931573867798,-0.008388602023478598,-33.6409194946289,0.025873026,0.25323486328125
0.26209305,-0.04187130855899637,-0.0423435991033564,0.0,0.004049475220704658,0.0,-0.007703993055555582,0.0,0.0,1.3571308717992665,0.0,-0.07537884271921651,-0.20781143021497084,194.2,-0.038126790182440695,0.5897185985,0.0,-0.11614580241701915,-0.022241104991065876,-0.007875439291539462,0.0,-0.15488651093431305,0.1036944167827779,-0.10001788666508553,0.0,-0.008533070365148079,-0.13388665097561173,-0.13021754507349012,-91.17795788000001,-0.10583068989682799,-0.5,-0.14629529160031784,0.0,-8.936179898724907e-05,0.5193796776552199,64.3139575,1220,-2.5172566971108068e-08,4032,-0.0012006585136075517,62920764,0.0,0.01,267,0.034983865171670916,13525,0.2,0.000268548834,-0.35585612058639526,0.9997492432594299,0.9873011112213135,-0.016880255565047263,-33.646593475341795,0.022876458,0.2079833984375
0.26216985,-0.04101482599898922,-0.04174047798084828,0.0,0.0040793145825672485,0.0,-0.0076063368055555875,0.0,0.0,1.3472077673779386,0.0,-0.07420785421011551,-0.20417599746664247,193.23,-0.03680520353879755,0.5897009345,0.0,-0.11472002626340412,-0.02242342701581762,-0.007767691900710911,0.0,-0.15299830682214882,0.10411932796045233,-0.0993717150403633,0.0,-0.00809633192127674,-0.1285248031853359,-0.12703025633849013,-91.18153079,-0.1060857587822483,-0.5,-0.14460924248632728,0.0,-0.00010786060153615382,0.5194700380777995,64.3254775,1224,-2.462237391104467e-08,4033,-0.0011885883021573015,62939196,0.0,0.01,268,0.03434940548613667,13529,0.2,0.000268539618,-0.3496350049972534,0.9997935891151428,0.9870065450668335,-0.015623767126817257,-33.63972625732422,0.024753261,0.22864990234375
0.26224665,-0.04110811327723304,-0.04263973870988962,0.0,0.00405978325741469,0.0,-0.007476128472222262,0.0,0.0,1.3435948489432634,0.0,-0.07423782693440568,-0.20341143562416622,193.0,-0.03657352376291614,0.5896832705,0.0,-0.11457797356755958,-0.021900890822698735,-0.007729810845180932,0.0,-0.1519800320544264,0.10395486892168132,-0.09825873731151964,0.0,-0.008136886469502416,-0.13307257616523238,-0.12591669552018075,-91.19587281000003,-0.10601369786733149,-0.5,-0.1421341913236349,0.0,-9.43895633278148e-05,0.520339735979035,64.3369975,1229,-2.4196749527131236e-08,4033,-0.0011777659604189305,62957628,0.0,0.01,269,0.08188344445079565,13533,0.2,0.00026853040199999997,-0.33532944321632385,0.9991235733032227,0.9874362945556641,-0.01043766646180302,-33.642130279541014,0.021006592,0.22801513671875
0.26232345,-0.04175577350718127,-0.04427007736680488,0.0,0.0041856512931796415,0.0,-0.007617187500000031,0.0,0.0,1.3588364229857262,0.0,-0.07661821472257602,-0.20443558665007033,194.63,-0.037750574295939976,0.5896656065,0.0,-0.11674949741311091,-0.021984515857264145,-0.007897542018951391,0.0,-0.1541951777075333,0.10198076943236181,-0.10157709702529662,0.0,-0.009355550496062884,-0.13710061200050982,-0.1292931544428506,-91.71490306999998,-0.10566010077250015,-0.5,-0.14558281528258568,0.0,-0.00013570674515553667,0.5198452890839519,64.3485175,1233,-2.4557499550247e-08,4033,-0.0011928915736776986,62976060,0.0,0.01,270,0.8523171469569206,13535,0.2,0.000268521186,0.17755654454231262,0.9948980808258057,0.9860504865646362,0.00036199402529746294,-33.62928819656372,0.04085284,0.21881103515625
0.26240025,-0.04182716775232378,-0.04192844617640262,0.0,0.0040711764336770605,0.0,-0.007638888888888919,0.0,0.0,1.3458047673567173,0.0,-0.07621706135065702,-0.20968413457634802,194.39,-0.03735616204459992,0.5896479425,0.0,-0.11660229045783319,-0.023013369553109786,-0.007865488259808203,0.0,-0.15277582444387372,0.10439330524877566,-0.10019782966729733,0.0,-0.008493872786251208,-0.13621864558949176,-0.12725022924218388,-91.13668559999998,-0.10594832620022356,-0.5,-0.14640558897497916,0.0,-0.00017158231607545887,0.5205111393003102,64.3600375,1238,-2.4947467987529093e-08,4033,-0.0011896051160551957,62994492,0.0,0.01,271,0.4194694958627224,13539,0.2,0.00026851197,-0.24884524941444397,0.9967142343521118,0.9870961904525757,-0.00982235266128555,-33.64219512939453,0.020699356,0.19180908203125
0.26247705,-0.04121706853254858,-0.039491329016363465,0.0,0.004065208547722755,0.0,-0.0075412326388889245,0.0,0.0,1.3591847172265856,0.0,-0.0756236961381134,-0.20019914176162906,193.82,-0.037658396107253606,0.5896302785,0.0,-0.11670782405772881,-0.0220850078403201,-0.007733787055477983,0.0,-0.15490682398604597,0.10420806474360159,-0.09783271797590071,0.0,-0.007938590088290058,-0.13008596964678518,-0.12917830430699795,-91.08692017999998,-0.10591745574586972,-0.5,-0.14303411665211568,0.0,-0.00021408155092334728,0.5227947512917707,64.3715575,1244,-2.4323760192247458e-08,4027,-0.0011690427857705544,63012924,0.0,0.01,272,0.07003570757806302,13543,0.2,0.000268502754,-0.33942103385925293,0.999491810798645,0.9875375628471375,-0.018603454029653223,-33.64836750030518,0.022429261,0.1929443359375
0.26255385,-0.04093369052700845,-0.040910035226463866,0.0,0.004158524369510512,0.0,-0.00753038194444448,0.0,0.0,1.3638960526026516,0.0,-0.07558539032398275,-0.204070974624228,193.41,-0.037959449449583633,0.5896126145,0.0,-0.11682539189136877,-0.022159998409807334,-0.007741014985047915,0.0,-0.15607053606328875,0.103995768197208,-0.09906847404589487,0.0,-0.007866840146663081,-0.1330185215297567,-0.1301587014598953,-91.02539185999998,-0.10597916265496794,-0.5,-0.14281317063455898,0.0,-0.00011459330425484771,0.5185335930992634,64.3830775,1249,-2.4944008445265498e-08,4028,-0.0011715191375707742,63031356,0.0,0.01,273,0.04694542568176985,13547,0.2,0.000268493538,-0.34232980012893677,0.9996745586395264,0.9872565269470215,-0.014564174739643932,-33.6462043762207,0.021582415,0.215380859375
0.26263065,-0.04183546976710301,-0.05123572080100001,0.0,0.004305009319472851,0.0,-0.007595486111111142,0.0,0.0,1.3440940406995951,0.0,-0.07575022856561843,-0.20397550974118533,195.96,-0.036849633203663267,0.5895949505,0.0,-0.114922108756567,-0.02183478512376936,-0.007793287158246441,0.0,-0.15240417437454096,0.1001343812470006,-0.09880776500435917,0.0,-0.009497423146967776,-0.13173003617486934,-0.12557154617792865,-91.77906896999997,-0.10571103147812874,-0.5,-0.1452286613689929,0.0,-0.00011285950235035527,0.5196228313162587,64.3945975,1253,-2.6332224015595216e-08,4028,-0.0011702148135363747,63049788,0.0,0.01,274,0.3261113345623016,13551,0.2,0.000268484322,-0.3055976331233978,0.9960627555847168,0.9876766204833984,-0.0063777434639632705,-33.64741535186768,0.033549048,0.25543212890625
0.26270745,-0.04155693554630649,-0.04397481028133046,0.0,0.004065208557424032,0.0,-0.007671440972222249,0.0,0.0,1.351130589535534,0.0,-0.07588272744497693,-0.2055078925816734,194.07,-0.03795909469266016,0.5895772865,0.0,-0.1164943140955324,-0.02223132266663976,-0.00784889238427791,0.0,-0.15365641519838277,0.10395123277245538,-0.09760864790677103,0.0,-0.008326636746965555,-0.13295694520864423,-0.12784717642578816,-91.27353312,-0.10566115530344505,-0.5,-0.14662172927714212,0.0,-0.00017233152525178032,0.520116029844911,64.4061175,1258,-2.6074599079698963e-08,4028,-0.0011845821869642518,63068220,0.0,0.01,275,0.05968177393078804,13555,0.2,0.00026847510599999996,-0.340984970331192,0.9996230006217957,0.9880722761154175,-0.01667347870534286,-33.659716796875,0.022692643,0.209765625
