reward_terms/overrun,reward_terms/clearance,ankle/ankle_spring_energy_peak,curriculum/sprint_dist_m,reward_terms/air_time,reward_terms/coef_rate,reward_terms/phase_contact,ankle/ankle_defl_peak,rollout/ep_len_mean,reward_terms/stance_time,ankle/ankle_spring_trq_peak,reward_terms/stop,reward_terms/step_rate,curriculum/eff_scale,reward_terms/duty_sym,rollout/ep_rew_mean,reward_terms/energy,time/total_timesteps,curriculum/stance_ratio,reward_terms/motor_vel,reward_terms/vz,curriculum/ctrl_jitter_ms,time/fps,reward_terms/alive,reward_terms/height,reward_terms/lat_vel,reward_terms/assist_pen,reward_terms/residual,reward_terms/upright,reward_terms/torque,reward_terms/stance,reward_terms/foot_ahead,reward_terms/action_rate,time/iterations,curriculum/ctrl_drop_prob,reward_terms/foot_slip,reward_terms/residual_rate,reward_terms/ang_xy,time/time_elapsed,reward_terms/time,reward_terms/angmom,curriculum/ent_coef,reward_terms/hip_roll,reward_terms/fwd_speed,train/loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/clip_range,train/std,train/n_updates,train/value_loss,train/entropy_loss,train/policy_gradient_loss
0.0,0.11102004334307997,0.0,62.08477,0.0034434641452713143,-0.3194296294473557,-0.16549658687582902,0.5235431892694891,212.3,-0.012450840036358891,0.0,0.0,-0.008213975694444441,0.2472318,-0.02214266755893533,-87.53198241999999,-0.011343762262666831,59354064,0.593136686,-0.0020434498305272495,-0.15752924431298634,0.0,4025,0.0,-0.031525464596088376,-2.614693802354141e-08,0.0,-0.10676725957830756,-0.18599646261468358,-0.11989835119581528,-0.02263312828195768,0.0,-0.044826639802691456,182,0.0,-0.22774372112361022,0.0,-0.26100349716225096,833,-0.5,-0.11444336278935133,0.01,-0.007460074473848818,1.4686997628242255,0.8759161233901978,0.9923651814460754,0.17218017578125,0.016464079,0.000270332184,0.2,1.0013236999511719,12808,1.5110210567712783,-34.07060031890869,-0.008680865110363811
0.0,0.11126311537577968,0.0,62.096289999999996,0.003426645474974066,-0.3203144183577785,-0.16629875320556753,0.5226000333677081,210.0,-0.01156732376128073,0.0,0.0,-0.008572048611111086,0.2473086,-0.019425325735657084,-86.24519937999999,-0.011555761894341453,59372496,0.593119022,-0.0020846645077928715,-0.15474935294429018,0.0,4025,0.0,-0.03183990202988992,-2.634493146806851e-08,0.0,-0.10666115640984523,-0.18072489389707413,-0.1213363287289328,-0.0201011271479585,0.0,-0.04549446850602114,183,0.0,-0.22299491212005082,0.0,-0.2647992058863063,837,-0.5,-0.11786232504194187,0.01,-0.007047877947604584,1.4865245250585302,-0.25330406427383423,0.9982023239135742,0.18712158203125,0.020627206,0.000270322968,0.2,1.0018870830535889,12812,0.31144544333219526,-34.07383632659912,-0.01806502612307668
0.0,0.10933273669253954,0.0,62.10781,0.0034901221386260456,-0.31365780421866707,-0.1666707146337999,0.5234391726328242,212.61,-0.012813115270950625,0.0,0.0,-0.008203124999999999,0.2473854,-0.022786781468626883,-86.59335118999999,-0.011366472529016477,59390928,0.593101358,-0.002043980387072283,-0.14921840550964469,0.0,4026,0.0,-0.03099386748940247,-2.583663016718603e-08,0.0,-0.10669214869216845,-0.17582017502266578,-0.1191909849352717,-0.020583256165471544,0.0,-0.04526528464818133,184,0.0,-0.22419725889270495,0.0,-0.2597456818833146,842,-0.5,-0.11341029570294842,0.01,-0.0072054231140133386,1.461807566578315,0.006137579679489136,0.9932103753089905,0.23302001953125,0.022901382,0.000270313752,0.2,1.0023751258850098,12816,1.4758803516626358,-34.08057765960693,-0.005687522323569283
0.0,0.11151399564770063,0.0,62.11933,0.003462995318437202,-0.32193855486251416,-0.16559036620223683,0.5231676047207874,212.63,-0.012295810229261406,0.0,0.0,-0.008398437499999988,0.2474622,-0.021328178537286444,-86.50086734999996,-0.011513072278499278,59409360,0.593083694,-0.002069757922441629,-0.15033862249096197,0.0,4026,0.0,-0.03121018131097549,-2.61766800526068e-08,0.0,-0.10667084645436203,-0.17798252083839683,-0.12096719511196868,-0.02249196327908063,0.0,-0.0458943880683267,185,0.0,-0.22575063388344555,0.0,-0.2639706632208067,846,-0.5,-0.11648525164832146,0.01,-0.007353581276483715,1.4697106656614947,-0.27300333976745605,0.9984837770462036,0.19271240234375,0.021911394,0.000270304536,0.2,1.0019713640213013,12820,0.26089755073189735,-34.077697944641116,-0.015670849732123314
0.0,0.10981072265124744,0.0,62.13085,0.0033870404909571838,-0.3190273728145694,-0.17374230459583118,0.5242779226226912,211.8,-0.013914322642247297,0.0,0.0,-0.008170572916666667,0.247539,-0.019843403388067834,-86.72366330000003,-0.01155505907529558,59427792,0.59306603,-0.0020778739466240704,-0.14308469519307943,0.0,4027,0.0,-0.030306859104844923,-2.6667422241153836e-08,0.0,-0.10665643672272891,-0.17090384991019103,-0.12103365102981847,-0.021414904442051744,0.0,-0.045949530132544346,186,0.0,-0.2296925867314844,0.0,-0.26171922274843096,851,-0.5,-0.11346098955057464,0.01,-0.007236251336469086,1.4589951017712723,-0.31765416264533997,0.9992668032646179,0.252392578125,0.025773402,0.00027029532,0.2,1.0016236305236816,12824,0.146896393597126,-34.07269821166992,-0.01815949776209891
0.0,0.11036135936197441,0.0,62.14237,0.0035601089734377134,-0.3191292040300613,-0.16864042948321675,0.5218989424562406,211.38,-0.012023322911570884,0.0,0.0,-0.008420138888888875,0.2476158,-0.01946940339283948,-86.77740748000002,-0.011488810643864304,59446224,0.593048366,-0.002062977287786818,-0.14740436599389237,0.0,4027,0.0,-0.03052843764783126,-2.643327434594526e-08,0.0,-0.10653261398799715,-0.17302141064978083,-0.12024996653669752,-0.021567544348044695,0.0,-0.04643527575184469,187,0.0,-0.22715637083111428,0.0,-0.26142192613873355,855,-0.5,-0.11575909267653182,0.01,-0.007334476070574773,1.462370476584808,0.3018414378166199,0.9933645129203796,0.2556640625,0.028090531,0.00027028610399999997,0.2,1.0018001794815063,12828,1.4117040663957596,-34.07411365509033,-0.005784829100593925
0.0,0.1104672377389914,0.0,62.153890000000004,0.0033045752982919416,-0.32459052034182556,-0.1696824351436686,0.5228826384314913,211.04,-0.011189586094891032,0.0,0.0,-0.008506944444444423,0.2476926,-0.017334935807487375,-86.50841517999999,-0.011627812761892599,59464656,0.593030702,-0.0020933784539313594,-0.14695448524737187,0.0,4028,0.0,-0.030936833130598942,-2.6171206358650485e-08,0.0,-0.10674299120677162,-0.1733656324048089,-0.12136223894842302,-0.024952864292720048,0.0,-0.04556880519047581,188,0.0,-0.2268689510198378,0.0,-0.26450119496380853,860,-0.5,-0.11524459665284488,0.01,-0.007815244008062517,1.4582218120153108,-0.22089016437530518,0.9978361129760742,0.19554443359375,0.0205174,0.000270276888,0.2,1.0016863346099854,12832,0.37739297598600385,-34.073656272888186,-0.01753583688987419
0.0,0.11246017839323606,0.0,62.16541,0.003419592737271968,-0.32006414052542953,-0.1666756166624428,0.5236946238902767,213.43,-0.01171136650049852,0.0,0.0,-0.008561197916666645,0.2477694,-0.016370400868887143,-86.34273601,-0.011509121381787064,59483088,0.593013038,-0.002067081765790321,-0.14651208472882926,0.0,4028,0.0,-0.030503387959261736,-2.624564991023163e-08,0.0,-0.10669886211048113,-0.1725496027743407,-0.11925069804586988,-0.020927770070522066,0.0,-0.04599334913602045,189,0.0,-0.21986992520090162,0.0,-0.25948557831823166,864,-0.5,-0.11660945014513142,0.01,-0.007160223988391157,1.4623441958918066,0.001496642827987671,0.9933732151985168,0.2120849609375,0.023121003,0.000270267672,0.2,1.0016692876815796,12836,1.415382021665573,-34.07230052947998,-0.007637801964301616
0.0,0.10815832424850833,0.0,62.17693,0.003434241121997022,-0.3103671805303113,-0.16777163465664177,0.5254326721790099,214.99,-0.012200460017387135,0.0,0.0,-0.008355034722222212,0.2478462,-0.019292055629754074,-86.03685454999999,-0.011363104863546376,59501520,0.592995374,-0.0020441543682066955,-0.13939204789124193,0.0,4021,0.0,-0.029408456310510464,-2.6098288256553672e-08,0.0,-0.10671274930782615,-0.16405114270175952,-0.11956859552557152,-0.02209168126177881,0.0,-0.04502928977504331,190,0.0,-0.21770245983216086,0.0,-0.2562654100432865,870,-0.5,-0.10985856111047682,0.01,-0.007147440188400718,1.449875870152525,-0.2577000856399536,0.998117208480835,0.18624267578125,0.02270611,0.00027025845599999997,0.2,1.0016688108444214,12840,0.3634441040456295,-34.072865104675294,-0.018776625301688908
0.0,0.11081645918180688,0.0,62.18845,0.0034754738153424114,-0.31883196757898563,-0.17012790361722085,0.5234070592803177,213.34,-0.012792635010555387,0.0,0.0,-0.008539496527777756,0.247923,-0.019485435010074825,-86.25332612,-0.011482120592227581,59519952,0.59297771,-0.0020734463847435934,-0.13825245244351828,0.0,4021,0.0,-0.0289692490744271,-2.6422908594005166e-08,0.0,-0.10659817029497186,-0.1643789242718424,-0.11983562631136964,-0.02161073381292762,0.0,-0.04601027471977665,191,0.0,-0.22279964347878722,0.0,-0.25810727595702726,875,-0.5,-0.11159801978896075,0.01,-0.007411537193006809,1.4376633489111168,-0.3063841462135315,0.9991809725761414,0.23040771484375,0.025230914,0.00027024924,0.2,1.001394271850586,12844,0.17345025613904,-34.070388603210446,-0.020141904964111744
0.0,0.11109361623689021,0.0,62.19997,0.0035058555206180448,-0.3203020744789593,-0.16715080723979947,0.5228719507767952,213.33,-0.010792722726667611,0.0,0.0,-0.008810763888888852,0.2479998,-0.019615327943907176,-86.31702744,-0.011386414524264896,59538384,0.592960046,-0.00204050382871196,-0.1387150437148859,0.0,4021,0.0,-0.029075424901688574,-2.6760731825839327e-08,0.0,-0.10678933110833544,-0.16678189569988436,-0.11982656250238805,-0.02060212043007922,0.0,-0.04514288511505371,192,0.0,-0.2165761204692277,0.0,-0.25703829472303424,879,-0.5,-0.11176015972603165,0.01,-0.007014963439485763,1.4496550968859871,0.12077844142913818,0.9938914179801941,0.227197265625,0.033489026,0.000270240024,0.2,1.0017547607421875,12848,1.446806253492832,-34.07145767211914,-0.006143750867340714
0.0,0.11138624720300665,0.0,62.21149,0.003374019825261914,-0.3159902437549159,-0.1690001364901436,0.5224999550902851,210.23,-0.012733905742708076,0.0,0.0,-0.008127170138888891,0.2480766,-0.01861403886029634,-85.99493060000003,-0.011536935848989412,59556816,0.592942382,-0.0020744181966563984,-0.14408488071378622,0.0,4022,0.0,-0.030317222674105908,-2.687324034840035e-08,0.0,-0.10673408024076474,-0.16803812588540493,-0.12058396009541276,-0.02052259952805139,0.0,-0.04569323958531918,193,0.0,-0.22661448183963634,0.0,-0.25934561050894483,884,-0.5,-0.113808615784627,0.01,-0.0070343299878836835,1.4656347806907555,1.2362136840820312,0.9937946200370789,0.152197265625,0.020884965,0.00027023080799999996,0.2,1.0021593570709229,12852,1.5297883614897727,-34.078613471984866,-0.008298097038641572
0.0,0.11282020062846931,0.0,62.22301,0.003448346946647184,-0.3241062858724327,-0.16905773963954043,0.5234972077956596,209.89,-0.012574265617230494,0.0,0.0,-0.00851779513888887,0.2481534,-0.020433364410537197,-86.50723638000001,-0.011739217023392713,59575248,0.592924718,-0.0020909688067889845,-0.14314316510811362,0.0,4022,0.0,-0.03062042620775078,-2.636397113012561e-08,0.0,-0.10666552294282113,-0.16812432320020065,-0.12313228232424718,-0.019473266255402813,0.0,-0.046431863251593486,194,0.0,-0.225162516469865,0.0,-0.2624317119074971,888,-0.5,-0.11602160871465249,0.01,-0.006730432820260607,1.461827870437808,0.3235905170440674,0.9936152100563049,0.1808837890625,0.022581374,0.000270221592,0.2,1.0028290748596191,12856,1.4841881215572357,-34.083299255371095,-0.00830254447646439
0.0,0.1122347449244362,0.0,62.23453,0.0034304432629141957,-0.32754079377662865,-0.17163365799856403,0.5259415293597,213.32,-0.01115662708050675,0.0,0.0,-0.008441840277777762,0.2482302,-0.01854578356856621,-86.53796188,-0.011615201519378445,59593680,0.592907054,-0.0020872544482724597,-0.14453544012575048,0.0,4023,0.0,-0.030207476211201456,-2.639180705134007e-08,0.0,-0.10687462318931251,-0.16990033901744614,-0.12266205655219364,-0.019251830483141257,0.0,-0.04602943525089426,195,0.0,-0.22769511761470984,0.0,-0.26409745450238276,893,-0.5,-0.11504745702566763,0.01,-0.0069357911041766146,1.4642636485508815,1.1988341808319092,0.9929594993591309,0.20806884765625,0.023858879,0.000270212376,0.2,1.0036396980285645,12860,1.7253362238407135,-34.09356174468994,-0.008176613238174469
0.0,0.11366894270353425,0.0,62.24605,0.003321936376677412,-0.322221594740511,-0.16907029791656683,0.5255390316014792,210.72,-0.011682612464129407,0.0,0.0,-0.008528645833333313,0.248307,-0.016333824187690613,-85.80159210999999,-0.011576528415138702,59612112,0.5928893900000001,-0.0020953811227499546,-0.14357077231026302,0.0,4023,0.0,-0.030548727561312335,-2.602683166256296e-08,0.0,-0.10672531315738867,-0.16991553466645334,-0.1214497512869836,-0.018898047462282835,0.0,-0.045348478794704404,196,0.0,-0.2270825402711256,0.0,-0.2644364803919219,897,-0.5,-0.11544566543483094,0.01,-0.006822076314474512,1.4653356027699855,-0.2172003537416458,0.9975453019142151,0.2168212890625,0.024328856,0.00027020316,0.2,1.002670168876648,12864,0.4679379478096962,-34.088584899902344,-0.014451215311419218
0.0,0.11349692245898771,0.0,62.25757,0.0034429215819626632,-0.3210960179139877,-0.16886805958082018,0.5262959992982725,207.26,-0.01150059236614551,0.0,0.0,-0.00846354166666665,0.2483838,-0.016943951563056607,-86.31963641,-0.011528193233025938,59630544,0.592871726,-0.0020682405428979972,-0.14878827591979615,0.0,4023,0.0,-0.031367041906474574,-2.6252369307157438e-08,0.0,-0.10670951774364462,-0.1748217109783372,-0.12121139026164054,-0.0193127154816867,0.0,-0.045691290360368494,197,0.0,-0.22780624752258793,0.0,-0.2614233335603727,902,-0.5,-0.11414800628163715,0.01,-0.006879660165234649,1.4859613246881473,-0.15866029262542725,0.9979264736175537,0.2272216796875,0.02494697,0.000270193944,0.2,1.0021607875823975,12868,0.4085952818393707,-34.077436447143555,-0.013721363083459438
0.0,0.11262767349340387,0.0,62.26909,0.0034374963045896343,-0.3227707010079403,-0.16763761426206555,0.5236140201696425,210.11,-0.011336069579960572,0.0,0.0,-0.008452690972222206,0.2484606,-0.01957935921164607,-85.55110931000002,-0.011619659448873968,59648976,0.592854062,-0.0020851941454576666,-0.14535264566432873,0.0,4024,0.0,-0.03029137359886343,-2.6512267558851995e-08,0.0,-0.10676838249766935,-0.17025367012982565,-0.12173959222124019,-0.019856831628634688,0.0,-0.04606158822063444,198,0.0,-0.22575842074654126,0.0,-0.2635167214059997,906,-0.5,-0.115184043074387,0.01,-0.006891760347208937,1.4692338424406295,1.2234630584716797,0.9875354170799255,0.25291748046875,0.027170157,0.000270184728,0.2,1.0022419691085815,12872,2.9205982863903044,-34.08017120361328,-0.007080160884652287
0.0,0.11559600353639106,0.0,62.280609999999996,0.0032638852846705252,-0.32106925697846656,-0.1690130235320831,0.5220868689147615,210.45,-0.011984667336542366,0.0,0.0,-0.008192274305555554,0.2485374,-0.019157738873368274,-85.48407031,-0.011645534753346799,59667408,0.592836398,-0.0020916885635864782,-0.14980440645351015,0.0,4024,0.0,-0.031513839509396534,-2.604295112065657e-08,0.0,-0.10686385625721896,-0.17504263804391204,-0.12245213569954545,-0.01954811506057321,0.0,-0.04538728735508613,199,0.0,-0.2354426010496534,0.0,-0.26414918326294856,911,-0.5,-0.11599406007005991,0.01,-0.006939606929475271,1.4806171951074896,-0.26459312438964844,0.9986037611961365,0.19844970703125,0.021308113,0.000270175512,0.2,1.0016849040985107,12876,0.2756021849811077,-34.07439994812012,-0.019053261971566825
0.0,0.1120428051860111,0.0,62.29213,0.0034488894161768258,-0.3403599281144276,-0.17480169240880727,0.5231415590996954,205.21,-0.012337178577177433,0.0,0.0,-0.008615451388888862,0.2486142,-0.019078925084451904,-87.00111128999998,-0.011929079019670127,59685840,0.592818734,-0.002156132711548376,-0.14971818772995069,0.0,4024,0.0,-0.03126913729241149,-2.6808391872873163e-08,0.0,-0.10703779755044751,-0.1748433725564356,-0.12465465910155094,-0.022090398397624545,0.0,-0.046315123824190424,200,0.0,-0.23700508298317471,0.0,-0.2732021795716446,915,-0.5,-0.11688381791468921,0.01,-0.007602750084439792,1.4606371123400508,-0.2987712621688843,0.9991258382797241,0.247705078125,0.02543651,0.00027016629599999997,0.2,1.0015281438827515,12880,0.16750047355890274,-34.070898818969724,-0.01675609319936484
0.0,0.11297532617358869,0.0,62.30365,0.0034044016243165564,-0.32262449607058324,-0.16395963184818035,0.524103986665877,206.32,-0.011568137771165412,0.0,0.0,-0.008441840277777762,0.248691,-0.018090005865089256,-87.22954009000001,-0.011481990283285377,59704272,0.59280107,-0.0020777548795641327,-0.14702127603944287,0.0,4025,0.0,-0.030505995344329837,-2.5682669651614167e-08,0.0,-0.10711249736430273,-0.17261340887198984,-0.12076685268218003,-0.021210178546831562,0.0,-0.045376932248134244,201,0.0,-0.22834828690119402,0.0,-0.26283679140564487,920,-0.5,-0.11626636317296452,0.01,-0.007553458438103947,1.456735133270155,2.7849631309509277,0.9774606823921204,0.25933837890625,0.042304307,0.00027015708,0.2,1.0003471374511719,12882,5.765329003334045,-34.05800771713257,-0.0009538993763271719
0.0,0.1132288934462405,0.0,62.31517,0.0034402088818347287,-0.32202586731341964,-0.1669325536798013,0.5242799430074225,213.09,-0.011512121509036256,0.0,0.0,-0.008496093749999982,0.2487678,-0.016749914077668064,-86.09036555,-0.011357173288967081,59722704,0.592783406,-0.00204101602794733,-0.14478630244134078,0.0,4025,0.0,-0.03030244094090183,-2.622554870972608e-08,0.0,-0.10720867928349893,-0.17102300679104104,-0.12081713879937735,-0.020849580523711685,0.0,-0.044811933687458824,202,0.0,-0.21940448729271095,0.0,-0.2602761794272141,924,-0.5,-0.11395828784169273,0.01,-0.007435775954969391,1.4564407929432004,0.7652637362480164,0.9807507395744324,0.1654296875,0.0219079,0.000270147864,0.2,1.0009783506393433,12886,3.873537564277649,-34.06497306823731,-0.0090631969505921
0.0,0.1124467934372652,0.0,62.32669,0.0033100007438204354,-0.3234879743898864,-0.16731397659104108,0.5222541465378554,213.43,-0.011101695671742264,0.0,0.0,-0.008452690972222206,0.2488446,-0.015666023638384843,-86.14527287000001,-0.011387380971167977,59741136,0.592765742,-0.002043092539326402,-0.14244349759057234,0.0,4026,0.0,-0.029525229523084777,-2.6069724791853293e-08,0.0,-0.10722862060033185,-0.16859590760533377,-0.12091182569535312,-0.02112489536907551,0.0,-0.04513080466786234,203,0.0,-0.22286408173166633,0.0,-0.26087406150155357,929,-0.5,-0.11135888641187794,0.01,-0.007603950148604016,1.444574053950883,-0.2698811888694763,0.9978604912757874,0.1512451171875,0.017913349,0.00027013864799999997,0.2,1.0017012357711792,12890,0.2833133764564991,-34.07118549346924,-0.01533579109236598
0.0,0.11166700878888919,0.0,62.33821,0.0035280995782361263,-0.3183495895640618,-0.16673049529014533,0.523176024958043,215.97,-0.011906678337254561,0.0,0.0,-0.00865885416666664,0.2489214,-0.019730143632791398,-86.64602081,-0.011385673643888148,59759568,0.5927480780000001,-0.002054002515461761,-0.14222425363718239,0.0,4026,0.0,-0.03013702173284664,-2.5765193001109168e-08,0.0,-0.10716585058444202,-0.1698069561129799,-0.11990932795267491,-0.02022630066845987,0.0,-0.04489185492046977,204,0.0,-0.22041862810805946,0.0,-0.25985944409481143,933,-0.5,-0.1156623913301171,0.01,-0.007697426630972413,1.4488677417027733,-0.2546658515930176,0.9977531433105469,0.2165771484375,0.022676416,0.000270129432,0.2,1.002280354499817,12894,0.4152744300663471,-34.079183959960936,-0.014056813227944076
0.0,0.11031555522314938,0.0,62.34973,0.003502600373596781,-0.31497311839692843,-0.16547813941772813,0.5217820888359891,214.7,-0.01096145052158843,0.0,0.0,-0.00874565972222219,0.2489982,-0.01810701889716249,-86.44195472000001,-0.011069046422881083,59778000,0.592730414,-0.0019890444005316948,-0.140797735358322,0.0,4027,0.0,-0.029751954593442764,-2.5687785917441223e-08,0.0,-0.10715269924496863,-0.16786156907273708,-0.1186099401818215,-0.019258596752163102,0.0,-0.04434439771357382,205,0.0,-0.21584133073340073,0.0,-0.2514106514124355,938,-0.5,-0.11073607349036313,0.01,-0.007195933231263026,1.4507929750782511,-0.27553725242614746,0.9983174800872803,0.249853515625,0.026495,0.000270120216,0.2,1.0025146007537842,12898,0.2951019242405891,-34.08281288146973,-0.01619009852875024
0.0,0.11366477416043202,0.0,62.36125,0.003331702066740642,-0.3236824197500543,-0.16611652111141628,0.5219002590122798,214.23,-0.011531653351590244,0.0,0.0,-0.008528645833333313,0.249075,-0.02127565890265396,-86.73694002,-0.011413519797901938,59796432,0.59271275,-0.0020552702743392164,-0.1453199853057133,0.0,4027,0.0,-0.030457430816610915,-2.5648036830098605e-08,0.0,-0.10710183387548274,-0.17169090305414128,-0.12137953785731516,-0.019694897563834704,0.0,-0.044430071431331465,206,0.0,-0.22739071713182155,0.0,-0.2617222503854315,942,-0.5,-0.11536195463066345,0.01,-0.007459802382720736,1.4491998623917062,-0.257978618144989,0.9963279366493225,0.230029296875,0.020922739,0.00027011099999999996,0.2,1.0022921562194824,12902,0.6479410097002983,-34.08022136688233,-0.0075007951585575935
0.0,0.10866671988856533,0.0,62.37277,0.0035790976350350925,-0.320326355663882,-0.16878770614874278,0.5227751223948807,216.4,-0.012489630776043568,0.0,0.0,-0.008767361111111076,0.2491518,-0.023189664695826184,-86.95219825,-0.011336995340378945,59814864,0.592695086,-0.002046489055077249,-0.14227650055709234,0.0,4027,0.0,-0.03016866510273137,-2.499292557003012e-08,0.0,-0.10727911929171358,-0.17077701881346485,-0.12092054371645235,-0.017484223070082926,0.0,-0.044431378055884665,207,0.0,-0.2260872058926804,0.0,-0.2632883097318216,947,-0.5,-0.1157804112725752,0.01,-0.007391476403379301,1.4504547630885851,-0.13344690203666687,0.9944649934768677,0.1611328125,0.015891027,0.000270101784,0.2,1.0019004344940186,12906,0.9858315140008926,-34.07594242095947,-0.009358883043751121
0.0,0.11070074354723371,0.0,62.38429,0.0034195927437394857,-0.31802814732459694,-0.16710234945385571,0.5208998071611435,214.78,-0.011254011803733496,0.0,0.0,-0.008669704861111086,0.2492286,-0.016844229122827164,-86.98658420000001,-0.011352376493356678,59833296,0.5926774220000001,-0.002043319790247488,-0.1434209796212741,0.0,4028,0.0,-0.029879442406765672,-2.5838443052766124e-08,0.0,-0.10709391819104824,-0.1660558105263861,-0.12031531398648825,-0.019481363287334356,0.0,-0.04477021394958496,208,0.0,-0.2208535880440332,0.0,-0.2621232414644699,951,-0.5,-0.11434310213913654,0.01,-0.007366098548786799,1.4451594469631321,-0.26472073793411255,0.9984534382820129,0.1995361328125,0.019132255,0.000270092568,0.2,1.0017938613891602,12910,0.31012551933526994,-34.07618999481201,-0.018294682214036583
0.0,0.11362932312575848,0.0,62.395810000000004,0.003374019712080351,-0.31966997781856804,-0.16752299804498805,0.5231170007895061,212.89,-0.011627274447366491,0.0,0.0,-0.008561197916666645,0.2493054,-0.017973530539363836,-87.50808872999998,-0.011354238692947157,59851728,0.592659758,-0.0020514041700086783,-0.14885360672556494,0.0,4028,0.0,-0.03083777045535946,-2.5774384502795e-08,0.0,-0.1069810299257336,-0.17495790751553097,-0.12032952314991273,-0.016584339870655374,0.0,-0.04491666612174924,209,0.0,-0.2254286836991011,0.0,-0.2627894566331135,956,-0.5,-0.11784357785972971,0.01,-0.007021386402330816,1.4606248511348343,-0.16999778151512146,0.9969961643218994,0.222412109375,0.019990096,0.000270083352,0.2,1.0016725063323975,12914,0.5569750726222992,-34.07153511047363,-0.013031068682903425
0.0,0.10931136062861521,0.0,62.40733,0.003421220291380046,-0.3238524675496095,-0.17078810232150593,0.5233524686712722,212.29,-0.011552812190428894,0.0,0.0,-0.008778211805555523,0.2493822,-0.018151770039179043,-87.12008493000002,-0.011385893924712091,59870160,0.592642094,-0.0020442242749053796,-0.1405837205010222,0.0,4028,0.0,-0.029458130049721167,-2.5989425526651826e-08,0.0,-0.10708454536961835,-0.16599423467405533,-0.12145387307004185,-0.017113803364906248,0.0,-0.044575806659440734,210,0.0,-0.22020401085844962,0.0,-0.2619994690199428,960,-0.5,-0.11433960889045552,0.01,-0.007106896860444429,1.4325007133007603,-0.01426619291305542,0.9950220584869385,0.200830078125,0.019070413,0.000270074136,0.2,1.00212562084198,12918,0.9143896043300629,-34.07769203186035,-0.013220920821186154
0.0,0.10805956111098439,0.0,62.41885,0.0034407515841950146,-0.3203019727762547,-0.1673147198435817,0.524405271207308,216.04,-0.011602860951421058,0.0,0.0,-0.008865017361111071,0.249459,-0.018412305887285277,-87.13210257,-0.011159644899720845,59888592,0.59262443,-0.0020110728149334138,-0.13590023202711488,0.0,4029,0.0,-0.028252897337837077,-2.5621902924873205e-08,0.0,-0.10721606824012736,-0.16151110155272447,-0.11929686001136577,-0.016950847716025123,0.0,-0.04453334192909478,211,0.0,-0.22620519280184645,0.0,-0.25664856139666686,965,-0.5,-0.11249424111238578,0.01,-0.007566611018830975,1.4172822666212577,0.4154651463031769,0.9911180734634399,0.1415771484375,0.01762534,0.00027006492,0.2,1.0013447999954224,12922,1.6983038067817688,-34.071916007995604,-0.009403872222173959
0.0,0.11242313124872237,0.0,62.43037,0.003398433754531046,-0.3146449638730501,-0.1638186899951995,0.5228644406357921,213.36,-0.011281273647909984,0.0,0.0,-0.008930121527777734,0.2495358,-0.017798321810246594,-86.65021942,-0.011318367965067593,59907024,0.5926067660000001,-0.002045445845629455,-0.1450266542689465,0.0,4029,0.0,-0.030435339362829144,-2.549039693444532e-08,0.0,-0.10721299814043789,-0.16980348808063359,-0.1201288775350177,-0.018288315048809255,0.0,-0.04473554389062971,212,0.0,-0.22025950662983643,0.0,-0.25892442959071565,969,-0.5,-0.11448466461172647,0.01,-0.007475883337276692,1.459538190547349,0.2796257436275482,0.9906389713287354,0.08690185546875,0.011418598,0.000270055704,0.2,1.0009047985076904,12926,1.7264734208583832,-34.0644609451294,-0.011636839457787573
0.0,0.1125398629757868,0.0,62.44189,0.0034771012012950247,-0.313601700353117,-0.1682038533954883,0.523607402951697,214.5,-0.011099932202745954,0.0,0.0,-0.008517795138888869,0.2496126,-0.01628175797160083,-86.29174597,-0.011234871385094197,59925456,0.592589102,-0.0020122091804954593,-0.14219635199053315,0.0,4029,0.0,-0.030096004660932485,-2.5534619564801967e-08,0.0,-0.10705278137635173,-0.16731608847996052,-0.11977405572696559,-0.017918880369765293,0.0,-0.04453651169760911,213,0.0,-0.21972150711274063,0.0,-0.2565440401737628,974,-0.5,-0.11378935806105031,0.01,-0.0070916382010892,1.4653203771479673,-0.08494681119918823,0.9975732564926147,0.1886962890625,0.021751855,0.00027004648799999997,0.2,1.001120924949646,12930,0.4726238682866096,-34.06630668640137,-0.017478398757521062
0.0,0.11008420243633918,0.0,62.45341,0.003378360053627855,-0.325384143511368,-0.16911533448376811,0.5245291391065007,214.5,-0.011037677230585055,0.0,0.0,-0.008734809027777747,0.2496894,-0.018098106936171605,-86.37974433999997,-0.011501848696497697,59943888,0.592571438,-0.0020711782359596146,-0.13686806043178315,0.0,4029,0.0,-0.028685583307894193,-2.639933084732008e-08,0.0,-0.10674322621915457,-0.16158367472940383,-0.12273058574841,-0.016029360832462328,0.0,-0.04548375451286275,214,0.0,-0.22767936677093958,0.0,-0.2660622633845265,978,-0.5,-0.11497370806353441,0.01,-0.00688968668782855,1.4149122249921566,-0.2778433561325073,0.998607873916626,0.21287841796875,0.022869376,0.000270037272,0.2,1.0025031566619873,12934,0.28473296761512756,-34.07928619384766,-0.017911870894022287
