reward_terms/progress,reward_terms/track_yaw,time/iterations,reward_terms/alive,reward_terms/fwd_speed,reward_terms/yaw_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/stance,reward_terms/upright,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/track_vx,reward_terms/torque,curriculum/ent_coef,reward_terms/pos_pen,reward_terms/ang_xy,rollout/ep_len_mean,reward_terms/track_pos,reward_terms/heading_pen,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,reward_terms/vz,reward_terms/track_heading,reward_terms/hip_roll,reward_terms/air_time,time/fps,reward_terms/clearance,reward_terms/action_rate,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/std,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/value_loss,train/n_updates
0.0,0.0,966,0.5,0.8830271896162437,0.0,-3.9234034577430576e-09,-0.04883771443799603,0.0,-0.6779125989113535,-0.3577761371595425,-0.26520558894282503,0.0,-0.1397705969435368,0.01,0.0,-0.17343106015193047,5.65,0.0,0.0,-102.42075884999998,5935104,18520,-0.262342098140158,0.0,-0.060070060747033964,0.0,320,0.03095419619779048,-0.00899563100527778,-19.868142318725585,0.012316345516592265,0.00020118399999999998,8.860642433166504,0.8601281642913818,0.24765625,0.838832676410675,0.2,0.022174582,16.952221488952638,7184
0.0,0.0,967,0.5,0.8317480345964992,0.0,-4.4725146277853886e-09,-0.05032689063272225,0.0,-0.6679744978677357,-0.3606906068003275,-0.26763027679970947,0.0,-0.13920914816046862,0.01,0.0,-0.1739678500219046,5.68,0.0,0.0,-104.15620922000002,5941248,18539,-0.26694413753963897,0.0,-0.0596882007329635,0.0,320,0.031080642944267572,-0.009005658955731435,-19.867984771728516,0.030526672955602407,0.00020108160000000002,7.623980522155762,0.8601039052009583,0.3056640625,0.8529009222984314,0.2,0.042066235,15.425918579101562,7185
0.0,0.0,968,0.5,0.8455715757958039,0.0,-4.195889123978194e-09,-0.04936635450476296,0.0,-0.6666510610942323,-0.3638547331560092,-0.2673925848326351,0.0,-0.13892938627777704,0.01,0.0,-0.1709191859038197,5.76,0.0,0.0,-104.05435772000001,5947392,18558,-0.2627165790072444,0.0,-0.05870494097361927,0.0,320,0.030180288646883865,-0.00895302186523718,-19.86798858642578,0.02427165978588164,0.00020097920000000002,7.8468756675720215,0.8601040840148926,0.2919921875,0.8534393906593323,0.2,0.03649023,16.205443859100342,7186
0.0,0.0,969,0.5,0.7769657994329399,0.0,-4.416229646757449e-09,-0.04911767229927922,0.0,-0.646940003848961,-0.3552890908234501,-0.285225271965072,0.0,-0.1372406015668768,0.01,0.0,-0.1691194335061271,5.75,0.0,0.0,-104.83280126,5953536,18577,-0.2606485931874976,0.0,-0.057617307710764454,2.663352378559383e-06,320,0.028142860639951212,-0.00887642070969335,-19.86796760559082,0.030974957160651684,0.00020087679999999998,9.764087677001953,0.8601067066192627,0.2958984375,0.8518125414848328,0.2,0.039830074,17.661259651184082,7187
0.0,0.0,970,0.5,0.7775203082413914,0.0,-4.311365268322266e-09,-0.04952581886479118,0.0,-0.6455680762225774,-0.35888478878903224,-0.27730989856980504,0.0,-0.13657266004408142,0.01,0.0,-0.16763342238121867,5.86,0.0,0.0,-103.98437589999997,5959680,18596,-0.26261168491256875,0.0,-0.05822101390971291,1.8988713337522413e-06,320,0.02841675585435176,-0.008916756043356308,-19.867998123168945,0.02619248814880848,0.0002007744,9.538834571838379,0.8601132035255432,0.2568359375,0.8487142324447632,0.2,0.033941396,17.864091873168945,7188
0.0,0.0,971,0.5,0.7649919831480729,0.0,-4.655136606178721e-09,-0.050964220275136356,0.0,-0.647539910273362,-0.3617021346344214,-0.27159054711644287,0.0,-0.1360756864294815,0.01,0.0,-0.16831524396597639,5.75,0.0,0.0,-104.08631953,5965824,18615,-0.26534794324659255,0.0,-0.05819453145231123,0.0,320,0.02820199482036859,-0.0089141821912892,-19.868125915527344,0.01403014361858368,0.000200672,9.555773735046387,0.8601270318031311,0.22265625,0.8446275591850281,0.2,0.028204372,18.439382553100586,7189
0.0,0.0,972,0.5,0.7723265028517986,0.0,-4.744547313022524e-09,-0.05046430675217983,0.0,-0.6448298622753447,-0.362305217274102,-0.27326593617014633,0.0,-0.13524825256468329,0.01,0.0,-0.16671305912655524,5.71,0.0,0.0,-103.93350592,5971968,18634,-0.26436193441104733,0.0,-0.05657402205596984,0.0,320,0.02876964460396761,-0.008908449630173827,-19.868318557739258,0.01538877934217453,0.00020056959999999998,7.032994270324707,0.8601392507553101,0.244140625,0.8658227324485779,0.2,0.025902463,14.125464916229248,7190
0.0,0.0,973,0.5,0.7450016568908246,0.0,-4.5398922349785176e-09,-0.04966241136819263,0.0,-0.6319639725879239,-0.35262264759348366,-0.28546707283389444,0.0,-0.13404441371235493,0.01,0.0,-0.1652748424769063,5.86,0.0,0.0,-103.47238306000001,5978112,18654,-0.2616523719421951,0.0,-0.05683881710510005,0.0,320,0.028176924445851168,-0.008880758702199851,-19.86851692199707,0.01112925331108272,0.00020046719999999998,6.618405818939209,0.8601534366607666,0.1630859375,0.8659446835517883,0.2,0.024768738,13.792069911956787,7191
0.0,0.0,974,0.5,0.7039656704448607,0.0,-4.992563117543853e-09,-0.051163356241351425,0.0,-0.6251862757565668,-0.3564099710540905,-0.28724352313944473,0.0,-0.13294366883937142,0.01,0.0,-0.16380883173100216,5.94,0.0,0.0,-104.01338336,5984256,18673,-0.26486973692701177,0.0,-0.055908199402655796,0.0,320,0.02697869585299682,-0.008857914921127289,-19.868823369344074,0.03150485657776395,0.00020036480000000002,9.594657897949219,0.860177755355835,0.271484375,0.854735255241394,0.2,0.040929392,17.592479705810547,7192
0.0,0.0,975,0.5,0.6868820013843778,0.0,-4.510761406529071e-09,-0.05140703814049574,0.0,-0.6243240341700832,-0.3538810175225576,-0.28302905090708236,0.0,-0.1330016906661978,0.01,0.0,-0.16325738448361524,5.75,0.0,0.0,-104.15124486,5990400,18692,-0.2655629742990575,0.0,-0.0566943139461052,0.0,320,0.026749569772713932,-0.008873923520755654,-19.86889712015788,0.00863278602870802,0.0002002624,7.720629692077637,0.8601746559143066,0.21940104166666666,0.8607267141342163,0.2,0.02145073,16.410943667093914,7193
0.0,0.0,976,0.5,0.7098897326640053,0.0,-4.99206879565246e-09,-0.05138967159191812,0.0,-0.6266963523033747,-0.35684552087310867,-0.2828179664942342,0.0,-0.1325076556063804,0.01,0.0,-0.16482770224877372,5.69,0.0,0.0,-104.33357897999998,5996544,18711,-0.2674874410084928,0.0,-0.05552662087127505,0.0,320,0.027055787199479917,-0.008876119924491025,-19.869129180908203,0.02033755974844098,0.00020016,5.990670204162598,0.8601998090744019,0.27099609375,0.8654067516326904,0.2,0.031761587,16.112691640853882,7194
0.0,0.0,977,0.5,0.7057063085981027,0.0,-5.124821715409043e-09,-0.052557914581146496,0.0,-0.6310864171665386,-0.3539330900255802,-0.280849285261893,0.0,-0.13250414491580068,0.01,0.0,-0.16465238208326932,5.84,0.0,0.0,-104.01302760000003,6002688,18730,-0.26868514063011556,0.0,-0.05727199704166303,0.0,320,0.02651255030908765,-0.00888558664542224,-19.86924934387207,0.008364410023204982,0.0002000576,6.37637996673584,0.8601939678192139,0.22265625,0.8741158246994019,0.2,0.027471432,13.050008773803711,7195
0.0,0.0,978,0.5,0.745908464549104,0.0,-4.647452220823605e-09,-0.051101316258750695,-6.516798799266257e-07,-0.6360225320336291,-0.3525190293022173,-0.28450827852274113,0.0,-0.13308392795788188,0.01,0.0,-0.1643911678217915,5.69,0.0,0.0,-104.45809113000001,6008832,18749,-0.26674038758445356,0.0,-0.05620224626908534,0.0,320,0.02673215668325979,-0.008934404689050062,-19.869415283203125,0.01830242434516549,0.0001999552,7.463644027709961,0.8602038621902466,0.267578125,0.8679749369621277,0.2,0.040772967,15.73634147644043,7196
0.0,0.0,979,0.5,0.7489035175588037,0.0,-4.84437511747831e-09,-0.05047567315981768,0.0,-0.6397239010659169,-0.3571672108415734,-0.27803827991199453,0.0,-0.13441812467177913,0.01,0.0,-0.16613165699879004,5.62,0.0,0.0,-103.16344049,6014976,18768,-0.26226651494664593,0.0,-0.05681778778401498,0.0,320,0.027528994822970457,-0.008954763646922975,-19.86962127685547,0.01753582712262869,0.00019985279999999998,6.174002170562744,0.8602137565612793,0.216796875,0.8681101202964783,0.2,0.035559047,14.723381042480469,7197
0.0,0.0,980,0.5,0.8004384149211786,0.0,-4.791786833119078e-09,-0.04974324587829512,0.0,-0.646486565133571,-0.34959341854883147,-0.2835628121460398,0.0,-0.13261926596871548,0.01,0.0,-0.16480675279267673,5.68,0.0,0.0,-103.32235437000001,6021120,18787,-0.26330108088179877,0.0,-0.05676901917730911,1.914820898616431e-07,320,0.02795953599447347,-0.008904847316328887,-19.870058059692383,0.003975710831582546,0.00019975039999999998,7.850821018218994,0.8602458238601685,0.17317708333333334,0.8778338432312012,0.2,0.03114791,14.639483133951822,7198
0.0,0.0,981,0.5,0.7788743125298475,0.0,-4.21808639640104e-09,-0.04866883670735129,-7.079456850334423e-06,-0.6400791791748552,-0.34874342644683387,-0.2804356245168165,0.0,-0.13316160363129942,0.01,0.0,-0.16336799405096633,5.68,0.0,0.0,-103.63239964,6027264,18806,-0.2563223302421597,0.0,-0.05631456162352805,0.0,320,0.027119052448418095,-0.008904817073156943,-19.87063153584798,0.01646842124561469,0.000199648,7.213830471038818,0.8602810502052307,0.18359375,0.868573009967804,0.2,0.029320514,15.434192975362143,7199
0.0,0.0,982,0.5,0.7560346817270102,0.0,-4.925079250265101e-09,-0.050188543335280854,0.0,-0.6388281407392054,-0.3526135340848712,-0.27973529002833597,0.0,-0.13284883552584137,0.01,0.0,-0.1641521579836931,5.69,0.0,0.0,-104.09684308,6033408,18825,-0.26216117547554385,0.0,-0.056773936075744914,0.0,320,0.028599606497821232,-0.008929183801575744,-19.870925903320312,0.013451808132231236,0.0001995456,7.3356523513793945,0.8602774143218994,0.1318359375,0.8742292523384094,0.2,0.023295647,13.679489612579346,7200
0.0,0.0,983,0.5,0.7937596362573296,0.0,-4.74880606089419e-09,-0.049956347001418995,0.0,-0.6464854556677382,-0.3513584661537512,-0.279812512479287,0.0,-0.13334804807849232,0.01,0.0,-0.16434991267911978,5.72,0.0,0.0,-103.40702536000002,6039552,18844,-0.2626854448942768,0.0,-0.05704748029189859,0.0,320,0.028797351159928514,-0.0089505305728466,-19.871569633483887,0.023767370148561895,0.0001994432,6.368400573730469,0.8603235483169556,0.24658203125,0.874840259552002,0.2,0.032019332,15.02980375289917,7201
0.0,0.0,984,0.5,0.8238583992162442,0.0,-4.334302854174886e-09,-0.0496244901126679,0.0,-0.6558781434524618,-0.34679782471413695,-0.27619213039867174,0.0,-0.1337572598723634,0.01,0.0,-0.16523842370541036,5.96,0.0,0.0,-104.06946376,6045696,18863,-0.26004833572451586,0.0,-0.05685432157562919,0.0,320,0.029281772705373372,-0.008921000815744158,-19.871543884277344,0.01812665187753737,0.0001993408,7.394148349761963,0.8603003025054932,0.1767578125,0.8713384866714478,0.2,0.022747792,14.451008796691895,7202
0.0,0.0,985,0.5,0.7966029199186336,0.0,-4.672440179769547e-09,-0.04881935764791404,0.0,-0.6430870220935541,-0.3427296856200843,-0.290593947007251,0.0,-0.13250174226701428,0.01,0.0,-0.16279935581646768,6.0,0.0,0.0,-104.15836295000001,6051840,18883,-0.2584689582091511,0.0,-0.056696728537919495,0.0,320,0.028289134620514772,-0.008892926957904758,-19.871685028076172,0.01517963781952858,0.0001992384,6.744722843170166,0.8603116273880005,0.244140625,0.8793270587921143,0.2,0.031929042,13.539408206939697,7203
0.0,0.0,986,0.5,0.8750629621098364,0.0,-4.464170880715705e-09,-0.04793127617707759,0.0,-0.6667472565196585,-0.34374798452434047,-0.27441177430845926,0.0,-0.13383857175736177,0.01,0.0,-0.16280827556208524,5.82,0.0,0.0,-103.75175832,6057984,18902,-0.2556804291315139,0.0,-0.05773141047439168,0.0,320,0.030336503739468345,-0.008910960857316554,-19.871959050496418,0.014195088297128677,0.00019913599999999999,7.157901763916016,0.8603349924087524,0.2643229166666667,0.8699776530265808,0.2,0.031258006,15.473775863647461,7204
0.0,0.0,987,0.5,0.8393481517830259,0.0,-4.912465775598308e-09,-0.05058235525536764,0.0,-0.663097255769053,-0.35087421483058234,-0.2747656887465956,0.0,-0.13396218193167467,0.01,0.0,-0.1670706710935145,5.93,0.0,0.0,-104.18268534999999,6064128,18921,-0.2637029844485949,0.0,-0.058325207683702425,0.0,320,0.028368055812092365,-0.008939615685039606,-19.872512435913087,0.013875423884019255,0.0001990336,6.989357948303223,0.8603902459144592,0.253125,0.8660503029823303,0.2,0.024534177,14.909793853759766,7205
0.0,0.0,988,0.5,0.8727652905888292,0.0,-4.170642280875152e-09,-0.049357051697415354,0.0,-0.6647542544326717,-0.3457021793912227,-0.27630572928196656,0.0,-0.1328485748245223,0.01,0.0,-0.1622635828529162,5.85,0.0,0.0,-103.59595468999999,6070272,18940,-0.26063090815618534,0.0,-0.05855595204155157,0.0,320,0.029462820166312045,-0.00891521425805182,-19.874192714691162,0.022215410058076184,0.0001989312,6.889854431152344,0.860537052154541,0.3292643229166667,0.8809232115745544,0.2,0.03559311,13.41640535990397,7206
0.0,0.0,989,0.5,0.880623174124414,0.0,-3.789477400805638e-09,-0.04811721214872052,0.0,-0.6663046694650896,-0.3499003010898714,-0.27475044039510593,0.0,-0.1333086860315613,0.01,0.0,-0.16318192560182235,5.55,0.0,0.0,-102.93042492000001,6076416,18960,-0.25867362822693796,0.0,-0.056495469314523844,8.138013072311878e-07,320,0.029508097439483558,-0.008893707552422964,-19.87331771850586,0.023374758195132017,0.00019882880000000002,6.428110122680664,0.8603498935699463,0.255859375,0.8730030059814453,0.2,0.03982417,13.488343238830566,7207
0.0,0.0,990,0.5,0.8706080957844918,0.0,-4.267360444595743e-09,-0.04762373094196887,0.0,-0.6579154652632385,-0.3495961939645394,-0.2791003802512018,0.0,-0.13318071811040313,0.01,0.0,-0.15948990594151952,5.81,0.0,0.0,-103.09685898000004,6082560,18979,-0.25420059596634087,0.0,-0.05644310628057281,0.0,320,0.02918700370809506,-0.008933990142041558,-19.87319278717041,0.026442066300660372,0.00019872639999999998,7.983821392059326,0.8603364825248718,0.2822265625,0.8787207007408142,0.2,0.06181048,14.257612228393555,7208
0.0,0.0,991,0.5,0.8419763201886434,0.0,-5.018405539536346e-09,-0.05131977382361556,0.0,-0.6577072612538061,-0.3460138581798566,-0.2867137533593241,0.0,-0.13147524322612428,0.01,0.0,-0.16242299531638824,5.88,0.0,0.0,-103.66741387999998,6088704,18998,-0.267264664267156,0.0,-0.05700034178990556,0.0,320,0.030098067861852606,-0.008885233859175836,-19.87308120727539,0.03592924727126956,0.000198624,5.840271949768066,0.8603256940841675,0.302734375,0.8801795840263367,0.2,0.06468101,13.952961921691895,7209
0.0,0.0,992,0.5,0.8272283193383125,0.0,-4.7973107199083585e-09,-0.05028980505095717,0.0,-0.6526432306385339,-0.3500885924840769,-0.28410233409384655,0.0,-0.13180111444160944,0.01,0.0,-0.16256847760694454,5.73,0.0,0.0,-103.11149361999998,6094848,19017,-0.26438592001300515,0.0,-0.056325344184174723,0.0,320,0.029238705909157555,-0.008896245176114594,-19.873022079467773,0.037812672555446625,0.0001985216,6.95950984954834,0.8603198528289795,0.32421875,0.8820918202400208,0.2,0.06539626,14.361756801605225,7210
0.0,0.0,993,0.5,0.753269526950486,0.0,-4.83986237811706e-09,-0.05142370608587415,0.0,-0.6341909307189321,-0.34624488057876746,-0.2987308525229646,0.0,-0.13074622570103947,0.01,0.0,-0.15955562429755496,6.21,0.0,0.0,-104.93689373,6100992,19036,-0.2663592794441953,0.0,-0.05555873237024005,0.0,320,0.027305045953164322,-0.008835046656894758,-19.872947692871094,0.05327628320083022,0.00019841919999999999,7.29880952835083,0.8603134751319885,0.326171875,0.8797877430915833,0.2,0.083838195,14.281214714050293,7211
0.0,0.0,994,0.5,0.7250465681778198,0.0,-4.821475720187881e-09,-0.04979984656236622,0.0,-0.6263023732888996,-0.3461563669229992,-0.29131652492764154,0.0,-0.13164954583616334,0.01,0.0,-0.16022744009997406,6.0,0.0,0.0,-103.99303808,6107136,19055,-0.26216472714962935,0.0,-0.05453927107860038,0.0,320,0.027854311619306432,-0.008821700164829591,-19.872955322265625,0.03999986918643117,0.0001983168,7.595212936401367,0.8603116273880005,0.294921875,0.8860676288604736,0.2,0.07315895,14.491506576538086,7212
0.0,0.0,995,0.5,0.7383758952354716,0.0,-5.385951799323076e-09,-0.05202123296330594,0.0,-0.629523012827982,-0.34621323584064645,-0.29497452483359143,0.0,-0.13025586256008037,0.01,0.0,-0.161428974873448,6.03,0.0,0.0,-103.91934510999998,6113280,19074,-0.2689400925566627,0.0,-0.05565299208870811,0.0,320,0.027831427390071883,-0.008837350887632236,-19.872835159301758,0.023094449192285538,0.00019821439999999997,7.085079669952393,0.8603019714355469,0.2333984375,0.8778183460235596,0.2,0.053698927,14.147493839263916,7213
0.0,0.0,996,0.5,0.752495384105559,0.0,-4.514009352453036e-09,-0.04859564028246055,0.0,-0.630171420536136,-0.34854108770215236,-0.2854590907579697,0.0,-0.13238501118102997,0.01,0.0,-0.1589493053679673,5.8,0.0,0.0,-103.48100077000001,6119424,19093,-0.2569043836626614,0.0,-0.05388790985907497,0.0,320,0.028204193946650608,-0.008849750380515454,-19.872739791870117,0.022291531320661306,0.000198112,6.315479278564453,0.8602923154830933,0.251953125,0.8770233988761902,0.2,0.07740266,15.816527843475342,7214
0.0,0.0,997,0.5,0.7341864282898481,0.0,-4.753594164762201e-09,-0.053567724242547916,0.0,-0.6336849259728631,-0.34844021797644503,-0.28883244617339604,0.0,-0.1309259933010067,0.01,0.0,-0.1625003383893627,5.96,0.0,0.0,-104.13709515,6125568,19112,-0.2730880411458431,0.0,-0.056027714882486146,0.0,320,0.029354530811357485,-0.008896063539720831,-19.872665405273438,0.03566555865108967,0.0001980096,5.538738250732422,0.8602855205535889,0.2587890625,0.8893213272094727,0.2,0.09390083,12.175323963165283,7215
0.0,0.0,998,0.5,0.7483933871077529,0.0,-4.633829135130818e-09,-0.049252256396001316,0.0,-0.6268874060037067,-0.34777381251979717,-0.2958714308159632,0.0,-0.13130425324686715,0.01,0.0,-0.1590810745851857,6.02,0.0,0.0,-103.88620646000001,6131712,19132,-0.2592158064127316,0.0,-0.05478280357079047,0.0,320,0.027686994553874977,-0.008790357389807687,-19.872779846191406,0.046662935987114906,0.0001979072,6.753976821899414,0.8602917194366455,0.2490234375,0.8818869590759277,0.2,0.108727746,14.080950260162354,7216
0.0,0.0,999,0.5,0.7504757844218704,0.0,-4.688298825721063e-09,-0.050399292371890426,0.0,-0.630036954704463,-0.34785821384892107,-0.2889289752034703,0.0,-0.13157368671591588,0.01,0.0,-0.1614301755041218,5.88,0.0,0.0,-104.01689033999999,6137856,19151,-0.26309716890773305,0.0,-0.055372673104714665,0.0,320,0.028555361753609204,-0.008891995816631538,-19.8729190826416,0.10775247152196243,0.0001978048,8.229484558105469,0.8602923154830933,0.283203125,0.871015727519989,0.2,0.253787,15.491750717163086,7217
0.0,0.0,1000,0.5,0.8057188095781641,0.0,-4.713100569443113e-09,-0.05112318865610508,-4.298813175075178e-06,-0.6489866680246515,-0.3486840831761489,-0.28540179920021264,0.0,-0.13190803884443228,0.01,0.0,-0.16124779003453432,6.11,0.0,0.0,-104.56124687000002,6144000,19170,-0.2649103639893537,0.0,-0.056145708021542014,2.4892774401415214e-06,320,0.02909994031519891,-0.008828553896477812,-19.87306022644043,0.053355100098997355,0.00019770239999999999,7.403987884521484,0.8602937459945679,0.2958984375,0.8775349855422974,0.2,0.108843654,14.985523700714111,7218
0.0,0.0,1001,0.5,0.8411786071609151,0.0,-4.424087538755256e-09,-0.049070734690837205,0.0,-0.6535837208264313,-0.35034705593310983,-0.28756286253733093,0.0,-0.1328196184030674,0.01,0.0,-0.16098034931289293,5.82,0.0,0.0,-103.32491038,6150144,19189,-0.26080759227553046,0.0,-0.05628009082560728,0.0,320,0.02973675548692774,-0.008841102498510753,-19.873197555541992,0.0587629065848887,0.00019759999999999998,7.53123664855957,0.8602963089942932,0.2939453125,0.8831444978713989,0.2,0.09569322,14.629772186279297,7219
0.0,0.0,1002,0.5,0.9234675773597557,0.0,-4.323225151106262e-09,-0.04903584273448897,0.0,-0.6771782883285445,-0.35489669940243807,-0.2720913826169833,0.0,-0.13449995405004259,0.01,0.0,-0.1649653964601423,5.76,0.0,0.0,-103.00994075000003,6156288,19209,-0.2644249233667324,0.0,-0.056996313181356,0.0,320,0.03054633424146869,-0.008897842005998325,-19.873251914978027,0.03525293245911598,0.0001974976,9.47436809539795,0.8602932095527649,0.2783203125,0.8601480722427368,0.2,0.08498823,17.738372802734375,7220
0.0,0.0,1003,0.5,0.923989671181722,0.0,-4.251640322261457e-09,-0.05026737685216923,0.0,-0.685604409118516,-0.3621797355742316,-0.2632855665620361,0.0,-0.1356248678901483,0.01,0.0,-0.16717381733325454,5.48,0.0,0.0,-102.58995424999999,6162432,19228,-0.26847292579861964,0.0,-0.059023254792733244,0.0,320,0.030616353445950904,-0.008988817038495163,-19.873306274414062,0.021352071315050125,0.0001973952,5.838185787200928,0.8602936267852783,0.251953125,0.8781554102897644,0.2,0.063524224,12.936553001403809,7221
0.0,0.0,1004,0.5,0.987639620417572,0.0,-4.248067616642744e-09,-0.04947621333204089,0.0,-0.7030696315929789,-0.36386549722575273,-0.2586454934002537,0.0,-0.13684058493514906,0.01,0.0,-0.16690337242816009,5.55,0.0,0.0,-102.64187431,6168576,19247,-0.2666150674000382,0.0,-0.05993487542476702,0.0,320,0.032015223830740125,-0.008955093233410287,-19.873329162597656,0.0329331133980304,0.0001972928,7.015535354614258,0.8602914214134216,0.2509765625,0.8739648461341858,0.2,0.044323377,12.984472751617432,7222
0.0,0.0,1005,0.5,1.0016500940679605,0.0,-3.9520918151358235e-09,-0.050069891288352326,0.0,-0.7125479241012224,-0.3657763479826895,-0.2479905231832192,0.0,-0.13812475780526398,0.01,0.0,-0.16914850968745632,5.6,0.0,0.0,-102.80031774999999,6174720,19266,-0.2682201631566386,0.0,-0.06203790333279879,0.0,320,0.033012841002285,-0.009027119586198373,-19.873382568359375,0.03278084937483072,0.0001971904,6.937811374664307,0.8602895140647888,0.255859375,0.8614709973335266,0.2,0.041378163,16.077539443969727,7223
0.0,0.0,1006,0.5,1.0071088539713429,0.0,-3.7152341188095646e-09,-0.04887107045913885,-2.1223445234724947e-06,-0.7164315952882717,-0.36990788138148073,-0.24441084295820872,0.0,-0.14082662679485702,0.01,0.0,-0.1717370503764768,5.37,0.0,0.0,-102.87678751,6180864,19285,-0.26524676269115527,0.0,-0.06111908500305802,0.0,320,0.03338414495197682,-0.009006875276929685,-19.87339687347412,0.03218185622245073,0.000197088,6.950870990753174,0.8602831363677979,0.21484375,0.8628809452056885,0.2,0.032464348,14.328181743621826,7224
0.0,0.0,1007,0.5,1.0247079061177804,0.0,-3.5478549009726927e-09,-0.04795363072049736,-8.17023121969898e-08,-0.7190447328913093,-0.3648352579104475,-0.24712932562790968,0.0,-0.14122630981149775,0.01,0.0,-0.17086187669547645,5.61,0.0,0.0,-102.37746322999999,6187008,19304,-0.26085478880528007,0.0,-0.061610416392493005,0.0,320,0.03318142912548333,-0.008998462160734464,-19.873409271240234,0.04032014636322856,0.00019698559999999999,8.265361785888672,0.8602800965309143,0.220703125,0.8451117873191833,0.2,0.03689988,17.17763328552246,7225
0.0,0.0,1008,0.5,1.050172447699562,0.0,-3.735823877629509e-09,-0.0495450942904456,0.0,-0.7296568682170044,-0.37297984228740216,-0.2343080431028849,0.0,-0.14067590005405992,0.01,0.0,-0.1710129767200249,5.38,0.0,0.0,-102.17659342,6193152,19323,-0.2684839098958553,0.0,-0.06175205699179778,0.0,320,0.03352028537864097,-0.009043546066609195,-19.8736515045166,0.009164911229163408,0.00019688319999999998,8.426946640014648,0.8602955341339111,0.25732421875,0.8456557393074036,0.2,0.03147252,16.243175983428955,7226
0.0,0.0,1009,0.5,0.97826869824293,0.0,-4.315749778379922e-09,-0.04919844205824784,0.0,-0.7051191402321751,-0.36284600337478073,-0.2553621872476891,0.0,-0.13866954355783842,0.01,0.0,-0.1673258926617643,5.62,0.0,0.0,-103.33396960999998,6199296,19343,-0.2635018700717618,0.0,-0.061219650135607616,0.0,320,0.031658911940273794,-0.008952083485121878,-19.873796463012695,0.025240762159228325,0.0001967808,6.682115077972412,0.8602965474128723,0.259765625,0.8620495200157166,0.2,0.056164175,14.226910591125488,7227
0.0,0.0,1010,0.5,0.9574025242723109,0.0,-4.363393267154583e-09,-0.04751117681552149,0.0,-0.6898968225979472,-0.35637644902231247,-0.26904220654474154,0.0,-0.13585355207733427,0.01,0.0,-0.16251654346693295,5.61,0.0,0.0,-102.46966135000001,6205440,19362,-0.2587713603039547,0.0,-0.058045044986168144,0.0,320,0.03127559324573316,-0.008831798661657878,-19.873985290527344,0.02436133148148656,0.00019667840000000002,8.13392162322998,0.8603019118309021,0.28515625,0.8417080640792847,0.2,0.07092719,17.250901222229004,7228
0.0,0.0,1011,0.5,0.9181064084665462,0.0,-4.2267083512944194e-09,-0.04842336916479651,0.0,-0.6780317782503884,-0.35366431320608754,-0.27289055415985125,0.0,-0.13474277508167157,0.01,0.0,-0.16096772045985797,5.84,0.0,0.0,-102.58240115000001,6211584,19381,-0.26083219149357195,0.0,-0.05779197646423569,0.0,320,0.03193054147659746,-0.008833506853123072,-19.874109268188477,0.0395853475201875,0.000196576,7.550243854522705,0.8603021502494812,0.2685546875,0.8619116544723511,0.2,0.065074906,15.916616916656494,7229
0.0,0.0,1012,0.5,0.8288133580012768,0.0,-4.383068676964381e-09,-0.04862830774621996,0.0,-0.6504491280150643,-0.3482803914797971,-0.2854143483655507,0.0,-0.13308736848966615,0.01,0.0,-0.15998716231415458,5.64,0.0,0.0,-103.09268768000001,6217728,19400,-0.2607439380565359,0.0,-0.05732351248911355,0.0,320,0.02992744676996742,-0.00879222690791545,-19.87415313720703,0.032947114668786526,0.0001964736,6.6571879386901855,0.8602979183197021,0.248046875,0.8795669674873352,0.2,0.037175566,13.7073974609375,7230
0.0,0.0,1013,0.5,0.7924593511747001,0.0,-4.544598987256827e-09,-0.050363119170329464,0.0,-0.6422427188220653,-0.3477568516046512,-0.2855196205450089,0.0,-0.13211470548422008,0.01,0.0,-0.1608436693091664,5.99,0.0,0.0,-104.54096108999998,6223872,19419,-0.26600473358477966,0.0,-0.05611352415035394,0.0,320,0.02811254065851773,-0.008823366215699768,-19.874155044555664,0.032489106990396976,0.0001963712,7.441005706787109,0.8602912425994873,0.2666015625,0.8746193051338196,0.2,0.04967517,13.818476676940918,7231
0.0,0.0,1014,0.5,0.750230086964551,0.0,-5.377187977016666e-09,-0.05072097740024483,0.0,-0.6310129702003529,-0.3563915754248376,-0.2935078811801484,0.0,-0.13121364971926486,0.01,0.0,-0.162072079970044,5.82,0.0,0.0,-103.74561564,6230016,19438,-0.26682774520926417,0.0,-0.05411301374298009,0.0,320,0.027754707437944157,-0.008765668985354564,-19.874130249023438,0.03395896963775158,0.0001962688,7.447168827056885,0.8602831363677979,0.275390625,0.8748810887336731,0.2,0.05739028,14.385859966278076,7232
