curriculum/dr_scale,ankle/ankle_defl_peak,time/iterations,curriculum/eff_scale,reward_terms/step_rate,reward_terms/stance,reward_terms/upright,reward_terms/clearance,reward_terms/angmom,reward_terms/energy,reward_terms/time,reward_terms/fwd_speed,reward_terms/stop,reward_terms/stance_time,reward_terms/hip_roll,reward_terms/torque,reward_terms/ang_xy,est/vel_rmse,time/time_elapsed,reward_terms/assist_pen,reward_terms/lat_vel,curriculum/ent_coef,reward_terms/residual,curriculum/ctrl_drop_prob,curriculum/cmd_track_err,ankle/ankle_spring_energy_peak,rollout/ep_rew_mean,time/fps,reward_terms/overrun,reward_terms/phase_contact,reward_terms/coef_rate,reward_terms/track_yaw,curriculum/cmd_scale,reward_terms/foot_ahead,reward_terms/vz,reward_terms/residual_rate,time/total_timesteps,curriculum/stance_ratio,reward_terms/action_rate,curriculum/swing_frac_mean,reward_terms/stand,reward_terms/height,curriculum/ctrl_jitter_ms,reward_terms/duty_sym,rollout/ep_len_mean,ankle/ankle_spring_trq_peak,reward_terms/track_lin,curriculum/swing_frac_min,reward_terms/alive,reward_terms/foot_slip,reward_terms/stand_drift,reward_terms/air_time,reward_terms/motor_vel,train/clip_range,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/loss,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/dr_scale_progress
0.02787839999999995,0.5045829040033403,226,0.0032524800000000038,-0.006011284722222277,-0.16898691785118294,-0.1731986568794255,0.0,-0.06310299579184703,-3.4042506819790634e-05,0.0,0.0,0.0,0.0,-0.1531029357512686,-0.0004722683409601401,-0.1032560515640909,0.13598296539696395,745,0.0,-0.3196587144033928,0.0092221696,-0.10628427856704009,0.0013939199999999975,0.28532268490339385,0.0,189.96132373,5586,0.0,0.0,-0.38314733048929317,0.5536100607217974,0.0,0.0,-0.10822528793130039,0.0,4165632,0.6992565759999999,-0.06095680242045866,0.15437825520833331,0.8620470784662868,-0.024033489376339437,0.1115135999999998,0.0,422.44,0.0,2.5160825159125917,0.11669921875,0.0,-0.4181736532973011,-0.0773078005871375,0.0,-4.827194338795842e-06,0.2,0.000289632,74450,-0.01603009590180591,67.87836055755615,0.9932981729507446,27.223974227905273,-36.90307769775391,0.160546875,1.0009486675262451,0.014617464,0.02787839999999995,0.00929280000000001,0.02787839999999995,0.00929280000000001,0.02787839999999995
0.028108799999999948,0.5046447051686043,227,0.0032793600000000037,-0.00552300347222227,-0.13983274543321678,-0.1428217830415156,0.0,-0.0449721385199351,-3.2053468153520297e-05,0.0,0.0,0.0,0.0,-0.13234102088977456,-0.0004800779966879327,-0.0827751328313143,0.12650820456395598,748,0.0,-0.24768562224148238,0.0092184832,-0.10665780357201267,0.0014054399999999974,0.367147552345386,0.0,184.43044967000003,5588,0.0,0.0,-0.3867751563334587,0.5486140337167842,0.0,0.0,-0.08611528298346559,0.0,4184064,0.6992504319999999,-0.05821222663812713,0.13096788194444445,1.0798724453247284,-0.020258849390863254,0.11243519999999979,0.0,422.29,0.0,2.6137172311619143,0.09478081597222222,0.0,-0.37584776994938296,-0.05588416943412552,0.0,-4.365285789753541e-06,0.2,0.00028958592,74454,-0.02033049549208954,76.86712074279785,0.9921709895133972,30.5284423828125,-36.90440711975098,0.16639404296875,1.000996470451355,0.016770653,0.028108799999999948,0.009369600000000011,0.028108799999999948,0.009369600000000011,0.028108799999999948
0.028339199999999946,0.5051794613414512,228,0.0033062400000000037,-0.005750868055555605,-0.16284991969540621,-0.17981502538143146,0.0,-0.06268754933146531,-3.468625886502986e-05,0.0,0.0,0.0,0.0,-0.154571506352643,-0.00048044313125275855,-0.1057127799028311,0.14258731525013224,751,0.0,-0.3217172709329405,0.009214796800000001,-0.10634064774818834,0.0014169599999999975,0.19160734552697295,0.0,190.39018885,5590,0.0,0.0,-0.38864087292127025,0.5745979819577006,0.0,0.0,-0.1091554502976788,0.0,4202496,0.6992442879999999,-0.06159355412778275,0.1526421440972222,0.8080029794106978,-0.023901783817029475,0.11335679999999979,0.0,426.5,0.0,2.432249308169358,0.11713324652777778,0.0,-0.4253924577921974,-0.09052908541238638,0.0,-4.873440004485577e-06,0.2,0.00028953983999999996,74458,-0.019193519616965204,73.50226364135742,0.9923723340034485,27.982540130615234,-36.903890991210936,0.181005859375,1.001033902168274,0.016607972,0.028339199999999946,0.009446400000000011,0.028339199999999946,0.009446400000000011,0.028339199999999946
0.028569599999999945,0.5052064735704556,229,0.0033331200000000036,-0.005750868055555607,-0.11363788189412433,-0.1574543052755525,0.0,-0.0648488668294518,-3.394776327973195e-05,0.0,0.0,0.0,0.0,-0.1397012759053477,-0.000468763388926192,-0.1038626674339898,0.13230363045183738,754,0.0,-0.2827733653099924,0.0092111104,-0.10612948724340121,0.0014284799999999974,0.3158994732837033,0.0,207.19563019,5591,0.0,0.0,-0.3992102784706001,0.5977074203262429,0.0,0.0,-0.09806186038508967,0.0,4220928,0.699238144,-0.06201247035053847,0.1415473090277778,0.9543197083588358,-0.021989467632897098,0.11427839999999978,0.0,436.55,0.0,2.5238190531091487,0.10145399305555555,0.0,-0.4027685763245834,-0.06829221167912583,0.0,-4.81087685635704e-06,0.2,0.00028949376,74462,-0.01732056091132108,73.18808765411377,0.9925926327705383,28.529016494750977,-36.90218887329102,0.11456298828125,1.0008008480072021,0.014053114,0.028569599999999945,0.009523200000000011,0.028569599999999945,0.009523200000000011,0.028569599999999945
0.028799999999999944,0.5049036668603264,230,0.0033600000000000036,-0.0057291666666667174,-0.09271018369629652,-0.16692211453882677,0.0,-0.07776348603116509,-3.473559525099588e-05,0.0,0.0,0.0,0.0,-0.16415577181415097,-0.00048516067520770534,-0.10362190462463422,0.15374854595962173,757,0.0,-0.2999714530064763,0.009207424,-0.1058163779063767,0.0014399999999999973,0.4093002700291796,0.0,188.78431471,5593,0.0,0.0,-0.3891860170995413,0.6071047401531937,0.0,0.0,-0.1031751844049578,0.0,4239360,0.699232,-0.06192562887663286,0.1589626736111111,0.7958225709720762,-0.023552746001708723,0.11519999999999977,0.0,431.85,0.0,2.346149473460629,0.13313802083333334,0.0,-0.4359502493686063,-0.07387915213556145,0.0,-4.99455367266792e-06,0.2,0.00028944768,74466,-0.024155923537909983,82.24957885742188,0.9900451302528381,29.466978073120117,-36.903342628479,0.16365966796875,1.0008659362792969,0.017133653,0.028799999999999944,0.009600000000000011,0.028799999999999944,0.009600000000000011,0.028799999999999944
0.029030399999999942,0.5050076370552632,231,0.003386880000000004,-0.005577256944444493,-0.10609902431211077,-0.16660829138282698,0.0,-0.06048585120199782,-3.4601656204784375e-05,0.0,0.0,0.0,0.0,-0.16505375899162777,-0.0004898074730956049,-0.09852612676713798,0.13704000603812228,760,0.0,-0.2803983405606633,0.0092037376,-0.1062874433177692,0.0014515199999999972,0.2745882272394499,0.0,176.39675948000001,5596,0.0,0.0,-0.38410652801322703,0.5834293445674585,0.0,0.0,-0.10217745192268116,0.0,4257792,0.699225856,-0.06076256622243259,0.14615885416666666,0.8752872302664786,-0.023236318702470886,0.11612159999999977,0.0,425.29,0.0,2.488075673130252,0.1032986111111111,0.0,-0.42541093910235295,-0.05848536728341041,0.0,-4.85185749602948e-06,0.2,0.0002894016,74470,-0.01887774611823261,82.98479537963867,0.9911899566650391,25.65983772277832,-36.90195484161377,0.14036865234375,1.0008533000946045,0.017154101,0.029030399999999942,0.009676800000000011,0.029030399999999942,0.009676800000000011,0.029030399999999942
0.02926079999999994,0.5049041508952533,232,0.003413760000000004,-0.005946180555555609,-0.1571923969879031,-0.18288270279853552,0.0,-0.06341244938666937,-3.3902403364002466e-05,0.0,0.0,0.0,0.0,-0.12843902901113022,-0.0004789858347660628,-0.09972637622768989,0.13980775694929617,763,0.0,-0.29927420484367345,0.0092000512,-0.10648981032720554,0.001463039999999997,0.26143252052402016,0.0,186.48416077000002,5598,0.0,0.0,-0.3973497701766913,0.5661065139936052,0.0,0.0,-0.10846101402097852,0.0,4276224,0.699219712,-0.060351146838437515,0.14306640625,0.8877800058833292,-0.025194580192020005,0.11704319999999976,0.0,433.87,0.0,2.5596628007857634,0.10264756944444445,0.0,-0.4142351585507286,-0.07070887842301024,0.0,-4.751550821413545e-06,0.2,0.00028935551999999997,74474,-0.018616867798846214,75.18419284820557,0.9916879534721375,28.81719970703125,-36.906678199768066,0.17001953125,1.001207709312439,0.018951427,0.02926079999999994,0.009753600000000012,0.02926079999999994,0.009753600000000012,0.02926079999999994
0.02949119999999994,0.505224555086482,233,0.003440640000000004,-0.005902777777777831,-0.0981670772968527,-0.18324644857531752,0.0,-0.07253178201327944,-3.608061085406304e-05,0.0,0.0,0.0,0.0,-0.1603149564755643,-0.0004906458139364384,-0.1022469116492757,0.15096386119520708,766,0.0,-0.2813365099014962,0.0091963648,-0.10590809876099756,0.0014745599999999972,0.28743728039902344,0.0,192.99040546999996,5599,0.0,0.0,-0.40726422229129455,0.6024182690027833,0.0,0.0,-0.10532667222935062,0.0,4294656,0.699213568,-0.0629046149371813,0.15462239583333331,0.8003056217386055,-0.02376747329804844,0.11796479999999976,0.0,435.57,0.0,2.3002788934671283,0.12196180555555555,0.0,-0.4234651397615897,-0.0692690303964574,0.0,-5.226979216967098e-06,0.2,0.00028930944,74478,-0.01502534722094424,68.67354755401611,0.9933433532714844,29.557193756103516,-36.902134323120116,0.1622314453125,1.000725507736206,0.0142074395,0.02949119999999994,0.009830400000000012,0.02949119999999994,0.009830400000000012,0.02949119999999994
0.02972159999999994,0.5051769356378129,234,0.003467520000000004,-0.005794270833333384,-0.10336376887160194,-0.17179936392104675,0.0,-0.07909053805978192,-3.531265272410845e-05,0.0,0.0,0.0,0.0,-0.15364657810795748,-0.0005003749126223889,-0.10271584017416654,0.1397589466360927,770,0.0,-0.27563646641297246,0.009192678400000001,-0.10637483642796958,0.001486079999999997,0.224080667166044,0.0,185.89123739,5600,0.0,0.0,-0.3850912411654338,0.601827776631287,0.0,0.0,-0.09995830123028185,0.0,4313088,0.6992074239999999,-0.06038285191801272,0.14466688368055555,0.8329498025271498,-0.023654923708397356,0.11888639999999975,0.0,426.41,0.0,2.3662099016099054,0.10096571180555555,0.0,-0.40903818800757535,-0.05808584948108882,0.0,-5.045080457973159e-06,0.2,0.00028926335999999997,74482,-0.02053520494082477,76.49786167144775,0.9914942383766174,28.165943145751953,-36.9012092590332,0.1682861328125,1.0008586645126343,0.016467843,0.02972159999999994,0.009907200000000012,0.02972159999999994,0.009907200000000012,0.02972159999999994
0.029951999999999937,0.5047536360504474,235,0.003494400000000004,-0.005674913194444495,-0.09644424784750263,-0.16233466201887314,0.0,-0.058849297766194776,-3.51693240631559e-05,0.0,0.0,0.0,0.0,-0.12853856968531377,-0.0005126611605668245,-0.0917855287233548,0.12504573074907888,773,0.0,-0.2661740845768388,0.009188992,-0.10631792239396126,0.001497599999999997,0.2685401173889869,0.0,156.76763546,5601,0.0,0.0,-0.3908131537709192,0.6087116873683933,0.0,0.0,-0.09516505835970249,0.0,4331520,0.6992012799999999,-0.059794158062507305,0.1359320746527778,1.0373727177772927,-0.022924110492767498,0.11980799999999975,0.0,411.8,0.0,2.6445122192464168,0.09412977430555555,0.0,-0.41283283067979465,-0.05591638453767015,0.0,-4.894812547295571e-06,0.2,0.00028921728,74486,-0.02043371730542276,73.20228652954101,0.9924565553665161,36.63655090332031,-36.90188045501709,0.14571533203125,1.0008862018585205,0.015291477,0.029951999999999937,0.009984000000000012,0.029951999999999937,0.009984000000000012,0.029951999999999937
0.030182399999999936,0.5041861930881111,236,0.003521280000000004,-0.005566406250000049,-0.09740484105366148,-0.1422901054707473,0.0,-0.06923163339213646,-3.655460546767061e-05,0.0,0.0,0.0,0.0,-0.1807617949546938,-0.0005373730583996573,-0.10814086143433567,0.12222232127915629,776,0.0,-0.28582701664037335,0.0091853056,-0.10656103393843915,0.0015091199999999968,0.17342648966103494,0.0,194.00072578999996,5603,0.0,0.0,-0.38101636034206365,0.6039351003284393,0.0,0.0,-0.08515910221008137,0.0,4349952,0.6991951359999999,-0.057714053147428265,0.13883463541666666,0.8896890284712318,-0.019032953622471507,0.12072959999999974,0.0,422.19,0.0,2.537815272232919,0.10319010416666667,0.0,-0.42430682424859956,-0.0817886060367572,0.0,-5.012388120813972e-06,0.2,0.0002891712,74490,-0.013302614429267123,92.80889854431152,0.9907379150390625,35.67072296142578,-36.901232147216795,0.099755859375,1.000809669494629,0.01108443,0.030182399999999936,0.010060800000000012,0.030182399999999936,0.010060800000000012,0.030182399999999936
0.030412799999999934,0.505207727867556,237,0.003548160000000004,-0.005859375000000053,-0.11336260349656986,-0.15842475629114264,0.0,-0.04716603093251543,-3.727287574023964e-05,0.0,0.0,0.0,0.0,-0.13302542934105255,-0.0005487799724173249,-0.08736000184942219,0.12534283027178345,779,0.0,-0.2847990066369794,0.0091816192,-0.1063189584030598,0.0015206399999999967,0.20581977000611112,0.0,219.89511972000003,5603,0.0,0.0,-0.3841492840599193,0.5965034030830142,0.0,0.0,-0.08784675446020057,0.0,4368384,0.699188992,-0.05799377262412554,0.139892578125,1.0030405512616476,-0.020587852045289675,0.12165119999999974,0.0,433.21,0.0,2.6286980240129827,0.09478081597222222,0.0,-0.39811429965564876,-0.05405721651557058,0.0,-5.18738964310266e-06,0.2,0.00028912512,74494,-0.014828031579963864,78.70726203918457,0.992821991443634,33.28310012817383,-36.90329570770264,0.11373291015625,1.0008800029754639,0.0125598535,0.030412799999999934,0.010137600000000012,0.030412799999999934,0.010137600000000012,0.030412799999999934
0.030643199999999933,0.5051747579418204,238,0.003575040000000004,-0.006000434027777833,-0.18036863603887035,-0.1947527864024494,0.0,-0.061561236116380785,-3.868498297256414e-05,0.0,0.0,0.0,0.0,-0.15196946123947455,-0.0005456521310732929,-0.10687301216395295,0.13374007504618396,782,0.0,-0.34958007392687357,0.0091779328,-0.10615525460361383,0.0015321599999999968,0.3415596329351324,0.0,208.36959594,5605,0.0,0.0,-0.40008640240909044,0.5744525374237422,0.0,0.0,-0.1254926435752195,0.0,4386816,0.699182848,-0.062323150564380675,0.15785047743055555,0.9825496335057813,-0.027215550058656786,0.12257279999999973,0.0,437.03,0.0,2.5434046045701244,0.11903211805555555,0.0,-0.4387912239248072,-0.08694389414953536,0.0,-5.3709075638291675e-06,0.2,0.00028907904,74498,-0.016732230014167727,80.11281604766846,0.991798460483551,29.140121459960938,-36.8990400314331,0.11734619140625,1.0005756616592407,0.012358394,0.030643199999999933,0.010214400000000012,0.030643199999999933,0.010214400000000012,0.030643199999999933
0.03087359999999993,0.5051525581875298,239,0.003601920000000004,-0.005490451388888938,-0.15074645199110648,-0.13929261937854875,0.0,-0.05253558932374955,-3.7343198122901865e-05,0.0,0.0,0.0,0.0,-0.13968815108728452,-0.0005688848961504494,-0.09325434506035388,0.12186369767111611,785,0.0,-0.2782527493804538,0.0091742464,-0.10688926588787781,0.0015436799999999967,0.19830377893330556,0.0,208.18200859,5606,0.0,0.0,-0.3692088571468599,0.5814241359613438,0.0,0.0,-0.09100878368095919,0.0,4405248,0.699176704,-0.05679173174025008,0.13878038194444445,0.9670361652714602,-0.019698488132863307,0.12349439999999973,0.0,434.81,0.0,2.64790721535174,0.09613715277777778,0.0,-0.3847324383002528,-0.07873028511649528,0.0,-4.94196366309042e-06,0.2,0.00028903296,74502,-0.014918940933421254,79.95429725646973,0.9925560355186462,33.314292907714844,-36.89914894104004,0.106787109375,1.0006266832351685,0.012269986,0.03087359999999993,0.010291200000000012,0.03087359999999993,0.010291200000000012,0.03087359999999993
0.03110399999999993,0.5049923191172382,240,0.003628800000000004,-0.005935329861111166,-0.17551623781293502,-0.19404169242947603,0.0,-0.07574773245857497,-3.866322774363625e-05,0.0,0.0,0.0,0.0,-0.14212889769422932,-0.0005335807742227937,-0.11264770729213423,0.1352671468705752,789,0.0,-0.31463587499335144,0.00917056,-0.10572745130671496,0.0015551999999999966,0.34476857301776703,0.0,211.30685985999997,5605,0.0,0.0,-0.40439253098565575,0.5557820625127935,0.0,0.0,-0.11915368328248624,0.0,4423680,0.69917056,-0.062210819326373325,0.1550021701388889,0.9833824705257176,-0.026285919394628206,0.12441599999999972,0.0,435.09,0.0,2.5079915092860245,0.12364366319444445,0.0,-0.4223610098053312,-0.09331232264489282,0.0,-5.427703862255897e-06,0.2,0.00028898688,74506,-0.01832718977238983,82.42376594543457,0.990723192691803,34.17491912841797,-36.90065956115723,0.15501708984375,1.000788927078247,0.015933441,0.03110399999999993,0.010368000000000013,0.03110399999999993,0.010368000000000013,0.03110399999999993
0.03133439999999993,0.5049006689980788,241,0.003655680000000004,-0.006043836805555611,-0.15605981635937372,-0.17606865732568874,0.0,-0.04986013178553036,-3.8194392689112815e-05,0.0,0.0,0.0,0.0,-0.1269257923268589,-0.0005547729616900981,-0.08955758280009357,0.12144426023899184,792,0.0,-0.30212330284650935,0.0091668736,-0.10660521455565261,0.0015667199999999965,0.1759794520569859,0.0,220.83342011000002,5606,0.0,0.0,-0.38558778807845306,0.6031207346709834,0.0,0.0,-0.09859953801214709,0.0,4442112,0.6991644159999999,-0.05816923778639512,0.14887152777777776,0.7832036181127493,-0.023171793110147974,0.12533759999999972,0.0,438.48,0.0,2.5220536612565665,0.10042317708333333,0.0,-0.4058474561804617,-0.062428385026220945,0.0,-5.372931418840163e-06,0.2,0.0002889408,74510,-0.015787268267013134,81.20820560455323,0.992660403251648,34.39582061767578,-36.89829158782959,0.11033935546875,1.0005098581314087,0.01155491,0.03133439999999993,0.010444800000000013,0.03133439999999993,0.010444800000000013,0.03133439999999993
0.03156479999999993,0.5052092360052652,242,0.0036825600000000044,-0.006087239583333389,-0.13532011413837416,-0.17460098407891417,0.0,-0.05199096568407366,-3.7841092788352975e-05,0.0,0.0,0.0,0.0,-0.12716805449422602,-0.0005487694438852542,-0.09093448347689517,0.13550409526900292,795,0.0,-0.2954614230933124,0.0091631872,-0.1061371689104621,0.0015782399999999964,0.22581417222216418,0.0,198.63753894,5606,0.0,0.0,-0.38774022702226113,0.6043390786413121,0.0,0.0,-0.11075257552435007,0.0,4460544,0.6991582719999999,-0.06085620184410477,0.14420572916666666,1.061482725678565,-0.025081093695979505,0.1262591999999997,0.0,433.65,0.0,2.651047271355828,0.1032986111111111,0.0,-0.39964481685249625,-0.0666280945894428,0.0,-5.278816581672712e-06,0.2,0.00028889472,74514,-0.01897503761574626,65.12804565429687,0.9924210906028748,23.406360626220703,-36.898285675048825,0.14385986328125,1.0006014108657837,0.015343728,0.03156479999999993,0.010521600000000013,0.03156479999999993,0.010521600000000013,0.03156479999999993
0.031795199999999926,0.5052152924544079,243,0.0037094400000000044,-0.005870225694444498,-0.12549028839780624,-0.1638753969371753,0.0,-0.05947973192422248,-3.841181088881564e-05,0.0,0.0,0.0,0.0,-0.15273727894705044,-0.0005503864522578472,-0.09788541633043707,0.1292803062241306,799,0.0,-0.31325342876559215,0.0091595008,-0.10651207892866951,0.0015897599999999965,0.1539305571592082,0.0,207.87133201,5605,0.0,0.0,-0.3880554965195627,0.6102487283789193,0.0,0.0,-0.09387055440107814,0.0,4478976,0.6991521279999999,-0.05873768813500894,0.1435275607638889,0.8183330768095839,-0.022116549116273466,0.1271807999999997,0.0,439.68,0.0,2.4228982603202516,0.10595703125,0.0,-0.4363284421005344,-0.07214701610544495,0.0,-5.470809377016279e-06,0.2,0.00028884863999999996,74518,-0.016298131900839508,83.76061782836913,0.992746114730835,34.34898376464844,-36.89792709350586,0.13760986328125,1.0006051063537598,0.015288055,0.031795199999999926,0.010598400000000013,0.031795199999999926,0.010598400000000013,0.031795199999999926
0.032025599999999925,0.5052212929144597,244,0.0037363200000000043,-0.005555555555555603,-0.11684163423074567,-0.1620474850030003,0.0,-0.05466860080203725,-3.87374847748981e-05,0.0,0.0,0.0,0.0,-0.16503648745047308,-0.0005482888097306112,-0.09546465223363698,0.12164209789420753,802,0.0,-0.28774472801676887,0.0091558144,-0.10664736685364372,0.0016012799999999964,0.21617115053665675,0.0,204.99084849000002,5603,0.0,0.0,-0.3903818313806343,0.6201959283835018,0.0,0.0,-0.09119299366201276,0.0,4497408,0.6991459839999999,-0.06046038132240118,0.1365288628472222,0.7348724244317856,-0.021523911127881566,0.1281023999999997,0.0,430.27,0.0,2.3590912338746595,0.09749348958333333,0.0,-0.40798404142666467,-0.06064974857402908,0.0,-5.382175778737902e-06,0.2,0.00028880256,74522,-0.018123255897080526,70.94116764068603,0.9920727014541626,23.213945388793945,-36.90083389282226,0.15067138671875,1.0009335279464722,0.016725626,0.032025599999999925,0.010675200000000013,0.032025599999999925,0.010675200000000013,0.032025599999999925
0.032255999999999924,0.5047488916725184,245,0.0037632000000000043,-0.005479600694444493,-0.09689248868657824,-0.14235626642219343,0.0,-0.05737334677858753,-3.6088667955069576e-05,0.0,0.0,0.0,0.0,-0.14079413685444772,-0.0005319168893214973,-0.09029337834337701,0.11848827682725,806,0.0,-0.244474495899792,0.009152128,-0.10684493363280828,0.0016127999999999963,0.2793803521998375,0.0,183.44330028000005,5598,0.0,0.0,-0.38533052951381175,0.5641675731040663,0.0,0.0,-0.08861993060256422,0.0,4515840,0.69913984,-0.05883923176857838,0.12757703993055555,1.0636577539385366,-0.021706287978687167,0.1290239999999997,0.0,433.89,0.0,2.621390619663525,0.08382161458333333,0.0,-0.39328381388612343,-0.04711956991526665,0.0,-5.023465968262079e-06,0.2,0.00028875648,74526,-0.017036545416340233,71.74579467773438,0.9919019341468811,30.082565307617188,-36.90361309051514,0.12467041015625,1.000978708267212,0.013333377,0.032255999999999924,0.010752000000000013,0.032255999999999924,0.010752000000000013,0.032255999999999924
0.03248639999999992,0.5049996412522781,246,0.0037900800000000043,-0.00592447916666672,-0.11913922296240893,-0.15801281186689695,0.0,-0.06855861522415153,-4.095588129344639e-05,0.0,0.0,0.0,0.0,-0.178935239387953,-0.0005714650460985183,-0.1056227496356166,0.1336194515601869,809,0.0,-0.2963367333032466,0.0091484416,-0.106219423772517,0.0016243199999999962,0.292441081092559,0.0,188.92734753000002,5599,0.0,0.0,-0.4003635105460033,0.6043476635091417,0.0,0.0,-0.09787722156930595,0.0,4534272,0.699133696,-0.06127139621884884,0.1477593315972222,0.8768607424253875,-0.02164600859349318,0.1299455999999997,0.0,441.69,0.0,2.423786141048137,0.1178927951388889,0.0,-0.45157631796988706,-0.06322476109217995,0.0,-5.751574843843766e-06,0.2,0.0002887104,74530,-0.018516612029634415,80.09852123260498,0.9923970103263855,31.287742614746094,-36.903489685058595,0.12623291015625,1.0009944438934326,0.013321537,0.03248639999999992,0.010828800000000013,0.03248639999999992,0.010828800000000013,0.03248639999999992
0.03271679999999992,0.5047014322475571,247,0.0038169600000000047,-0.00594618055555561,-0.10214768082794777,-0.1568266676345239,0.0,-0.07136780500307473,-3.878867143017882e-05,0.0,0.0,0.0,0.0,-0.15086470082901607,-0.000562203137493844,-0.09618444667440847,0.14455796974223303,812,0.0,-0.2433126428847322,0.0091447552,-0.10643557531893813,0.001635839999999996,0.25215577741794143,0.0,201.07655022000006,5601,0.0,0.0,-0.3829749601760927,0.610212175821863,0.0,0.0,-0.08772560543454702,0.0,4552704,0.699127552,-0.058903621233423076,0.14653862847222224,0.8989000147714987,-0.01956527121620119,0.13086719999999968,0.0,443.24,0.0,2.538544226263113,0.10807291666666667,0.0,-0.4095584105559085,-0.06466170432277055,0.0,-5.411975646859786e-06,0.2,0.00028866431999999997,74534,-0.016778449510456993,71.52252502441407,0.993241012096405,29.13201141357422,-36.90210456848145,0.11822509765625,1.0008528232574463,0.013221485,0.03271679999999992,0.010905600000000014,0.03271679999999992,0.010905600000000014,0.03271679999999992
0.03294719999999992,0.5051327747000788,248,0.0038438400000000046,-0.005750868055555606,-0.16690754692639662,-0.1901944022638019,0.0,-0.06686850620832165,-4.1155943512353344e-05,0.0,0.0,0.0,0.0,-0.12979530222412883,-0.0005808295237906706,-0.10460257067340123,0.13805417042114557,815,0.0,-0.33779222467881237,0.0091410688,-0.10604093960220323,0.0016473599999999962,0.19207113833501316,0.0,213.10110787999997,5601,0.0,0.0,-0.3929444728842775,0.5694455632520273,0.0,0.0,-0.11135922226152435,0.0,4571136,0.699121408,-0.06100785962446574,0.14000108506944445,0.9799118006499494,-0.025318367892468746,0.13178879999999968,0.0,446.49,0.0,2.624796029615472,0.09510633680555555,0.0,-0.43364778107098817,-0.07705914684016395,0.0,-5.690488460422635e-06,0.2,0.00028861824,74538,-0.016724571050144733,75.3508487701416,0.9918962717056274,30.4183292388916,-36.90320301055908,0.13248291015625,1.0009690523147583,0.014857267,0.03294719999999992,0.010982400000000014,0.03294719999999992,0.010982400000000014,0.03294719999999992
0.03317759999999992,0.5046696899566512,249,0.0038707200000000046,-0.005468750000000047,-0.1300680865441225,-0.16983029506758063,0.0,-0.0529888473720268,-3.780955385412549e-05,0.0,0.0,0.0,0.0,-0.13305145017354178,-0.0005653324832251413,-0.09115140956711781,0.12063854165607257,819,0.0,-0.29582557299540996,0.0091373824,-0.1070105788540529,0.001658879999999996,0.18479554510610147,0.0,198.74453807999998,5603,0.0,0.0,-0.376073119684083,0.598748355873177,0.0,0.0,-0.09660995829631346,0.0,4589568,0.6991152639999999,-0.058185141091443224,0.13438585069444445,0.8496814004602321,-0.022275112111024602,0.13271039999999967,0.0,436.54,0.0,2.652421947218025,0.0869140625,0.0,-0.40660618934420184,-0.05758109199577319,0.0,-5.2284757292404425e-06,0.2,0.00028857216,74542,-0.013749723054934293,80.38129291534423,0.9933117032051086,33.20916748046875,-36.90110359191895,0.10689697265625,1.0006531476974487,0.01216641,0.03317759999999992,0.011059200000000014,0.03317759999999992,0.011059200000000014,0.03317759999999992
0.03340799999999992,0.5052247117444081,250,0.0038976000000000045,-0.006141493055555612,-0.10128949717958763,-0.17443795389701655,0.0,-0.07417065958386095,-4.362009263311661e-05,0.0,0.0,0.0,0.0,-0.16016405119972602,-0.000581968438627433,-0.10857934273083897,0.14000909423454289,822,0.0,-0.301320228884321,0.009133696,-0.10554305064979826,0.001670399999999996,0.26925861296132964,0.0,208.3758557,5605,0.0,0.0,-0.4007837185011457,0.579437687561958,0.0,0.0,-0.10803471052246146,0.0,4608000,0.6991091199999999,-0.06275916708920702,0.15226236979166666,0.976156872935824,-0.0232136129048986,0.13363199999999967,0.0,434.35,0.0,2.514166580583899,0.12418619791666667,0.0,-0.44863534430754715,-0.08037969447528494,0.0,-6.249345085399313e-06,0.2,0.00028852608,74546,-0.015751763782463967,72.5606538772583,0.9902529120445251,26.144268035888672,-36.898630142211914,0.10380859375,1.000606894493103,0.012044244,0.03340799999999992,0.011136000000000014,0.03340799999999992,0.011136000000000014,0.03340799999999992
