reward_terms/overrun,rollout/ep_rew_mean,reward_terms/stance_time,reward_terms/angmom,reward_terms/air_time,time/total_timesteps,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/motor_vel,reward_terms/lat_vel,reward_terms/ang_xy,time/fps,curriculum/sprint_dist_m,reward_terms/vz,reward_terms/height,reward_terms/stance,reward_terms/time,reward_terms/upright,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,reward_terms/foot_slip,reward_terms/phase_contact,reward_terms/coef_rate,reward_terms/energy,reward_terms/action_rate,curriculum/eff_scale,reward_terms/clearance,reward_terms/stop,curriculum/ent_coef,curriculum/stance_ratio,time/time_elapsed,reward_terms/residual,reward_terms/torque,reward_terms/fwd_speed,reward_terms/alive,reward_terms/assist_pen,time/iterations,train/entropy_loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/std,train/n_updates,train/value_loss,train/loss
0.0,-163.30961766000001,-0.09844921029515616,-0.20951967577526742,1.1935723402226964e-05,2174976,-0.10492690696361923,0.0,-4.1579336156784974e-05,-3.013470102089878e-08,-0.3143950536315906,4589,26.34784,-0.1760236991150067,-0.03799011121593365,-0.025438663427559502,-0.5,-0.32718653733887526,253.46,0.0,-0.49418833856950034,-0.6515548455081644,-1.3676488269533582,-0.00032347824014026887,-0.13023704778114364,0.0089856,0.01061459751034369,0.0,0.01,0.647933312,473,-0.10021763663695797,-0.003642554068481324,-1.3021080830068694,0.0,0.0,118,-34.100891494750975,0.036136903,-2.1944990158081055,-0.025430779648013414,0.30823974609375,0.2,0.000299460864,1.0041368007659912,6625,0.04513779003173113,-0.37081122398376465
0.0,-161.30837134,-0.09043962554036018,-0.20336062080828451,2.3871475908284385e-05,2193408,-0.09655124525926653,0.0,-4.3456985383008085e-05,-3.110538990340261e-08,-0.3158898685033038,4589,26.35936,-0.193668961257518,-0.03882382552203936,-0.009324685473052841,-0.5,-0.30286596474502014,245.44,0.0,-0.5300659852005927,-0.647312815520011,-1.37529823875892,-0.0003364514739814384,-0.12918801333163074,0.0090624,0.010393649663496794,0.0,0.01,0.647915648,477,-0.1005820955156522,-0.003751465165879728,-1.382548115051503,0.0,0.0,119,-34.09562683105469,0.036735084,-2.984286069869995,-0.026672731700818984,0.3095703125,0.2,0.000299456256,1.0034598112106323,6629,0.07068510949611664,-0.36537206172943115
0.0,-163.67153039000002,-0.10197566911584646,-0.21182851162010213,1.1393198898682991e-05,2211840,-0.10809259524321553,0.0,-4.373944329616018e-05,-3.0919480601271256e-08,-0.3227166598237894,4589,26.37088,-0.18084396801569202,-0.03525542547609918,-0.03044757616006795,-0.5,-0.3370098316191552,254.9,0.0,-0.5538078178637793,-0.6603485372095012,-1.3838936135339646,-0.0003368985602330379,-0.13029080523963135,0.0091392,0.009556424806098463,0.0,0.01,0.647897984,481,-0.10030163085878671,-0.003738757687204406,-1.3224298761145412,0.0,0.0,120,-34.09502735137939,0.035460036,-2.061392307281494,-0.026895800477359445,0.30111083984375,0.2,0.00029945164799999996,1.0035830736160278,6633,0.050235717184841634,-0.368320107460022
0.0,-161.97540884000003,-0.0897902174442101,-0.21840333679245075,0.0,2230272,-0.0914848922588291,0.0,-4.2338347124916234e-05,-2.5908931262693853e-08,-0.315457987267404,4588,26.3824,-0.18338859289084686,-0.033640801864725366,-0.03970844147362844,-0.5,-0.3218020164098391,248.12,0.0,-0.5255006544799319,-0.6610545088062892,-1.4099959050664643,-0.0003344206115935514,-0.13048636230824306,0.009216,0.008467579464028315,0.0,0.01,0.6478803200000001,486,-0.10063534618956671,-0.0037688116298907276,-1.3967118256698703,0.0,0.0,121,-34.093169593811034,0.036354274,-2.7454614639282227,-0.0249423457426019,0.3138671875,0.2,0.00029944704,1.0034406185150146,6637,0.06364727094769478,-0.36416488885879517
0.0,-164.66299844999998,-0.10140695148826732,-0.20182830242888894,5.967847149198254e-06,2248704,-0.10401685259745164,0.0,-4.481827055584933e-05,-2.987744979307538e-08,-0.30788069652051225,4588,26.39392,-0.17826510403713297,-0.034914601377642046,-0.0246412825393078,-0.5,-0.3212059012983419,258.86,0.0,-0.5496400600101418,-0.6462659133173165,-1.3836693749477271,-0.00034524452712344686,-0.13070752564989427,0.0092928,0.01062687277959786,0.0,0.01,0.647862656,490,-0.10046952397796682,-0.0038862668564511715,-1.3233262899127665,0.0,0.0,122,-34.096370697021484,0.03555882,-1.894512414932251,-0.025987626565620304,0.29849853515625,0.2,0.000299442432,1.0037908554077148,6641,0.054328784346580505,-0.367527037858963
0.0,-161.56949355999998,-0.08819246301007094,-0.21682547445946831,2.17011741672953e-06,2267136,-0.10511814969669372,0.0,-4.610457078207555e-05,-2.9440123549787692e-08,-0.32245535486458055,4588,26.40544,-0.18821454168864546,-0.03522113409243039,-0.03767348761625328,-0.5,-0.3256630541870951,246.5,0.0,-0.5462764886842257,-0.6602303745100915,-1.3955687051857337,-0.00035286767695643615,-0.13061859435322362,0.0093696,0.011931115062834638,0.0,0.01,0.647844992,494,-0.10019304050791442,-0.00393320666573497,-1.3647736073627232,0.0,0.0,123,-34.09961071014404,0.034971576,-3.9738240242004395,-0.02526840646751225,0.2912353515625,0.2,0.000299437824,1.0039997100830078,6645,0.053190032951533794,-0.36817097663879395
0.0,-164.57140336999998,-0.11163439843706631,-0.20656063759817528,3.2551858263711133e-06,2285568,-0.09811762735151412,0.0,-4.605620587989736e-05,-2.831416918771229e-08,-0.31366438962006576,4588,26.41696,-0.18699731750438092,-0.03709469491647819,-0.017599567283868436,-0.5,-0.3100835778247021,258.52,0.0,-0.5665822593017911,-0.661455510500226,-1.4062358696522543,-0.00035963377479582623,-0.13009259050596017,0.0094464,0.010511128357142758,0.0,0.01,0.647827328,498,-0.10040926904277102,-0.004065651346310089,-1.3242569647766256,0.0,0.0,124,-34.10195732116699,0.037263457,-2.6890151500701904,-0.026383942243410275,0.31025390625,0.2,0.000299433216,1.0041122436523438,6649,0.056803485937416555,-0.37324079871177673
0.0,-164.58326187999998,-0.10514448038399375,-0.2193906977351207,0.0,2304000,-0.10559081131596376,0.0,-4.588132155691791e-05,-2.7791949332577033e-08,-0.31248969307568075,4588,26.42848,-0.19157291755247627,-0.03885403425421376,-0.04033935681803352,-0.5,-0.31409942861334755,258.56,0.0,-0.5456979706510403,-0.6618193660151684,-1.39330322226612,-0.0003511568898471758,-0.13010550139376809,0.0095232,0.010774569642426728,0.0,0.01,0.6478096640000001,502,-0.10086220578797563,-0.003890916358944117,-1.4318917829204156,0.0,0.0,125,-34.094515800476074,0.039033633,-0.9309912919998169,-0.025290508882608264,0.30625,0.2,0.000299428608,1.0036215782165527,6653,0.06737127713859081,-0.3625325560569763
0.0,-162.95144066999998,-0.10267227809526958,-0.2157447505813197,1.7903609356532495e-05,2322432,-0.09214278077879196,0.0,-4.611424664055332e-05,-2.5418444572502792e-08,-0.3150649773880157,4588,26.44,-0.17704230142426924,-0.03280419564630979,-0.03356087072514269,-0.5,-0.33067853956228904,252.02,0.0,-0.5368667087575796,-0.6780172083105237,-1.4157038774579065,-0.00035354537348428243,-0.1296223586560901,0.0096,0.00825345511570131,0.0,0.01,0.647792,506,-0.10051443872206517,-0.003924877143612432,-1.2979570722626208,0.0,0.0,126,-34.102400398254396,0.034513783,-2.9811887741088867,-0.024298849026672543,0.30841064453125,0.2,0.000299424,1.0042424201965332,6657,0.05325205121189356,-0.3642386794090271
0.0,-160.83512041,-0.09722469541561117,-0.21898931833568125,0.0,2340864,-0.10176653249989949,0.0,-4.626032935964621e-05,-2.4765898167546173e-08,-0.31527975414346004,4588,26.45152,-0.19104658210991576,-0.03740870321823098,-0.05673154419920549,-0.5,-0.3047650220437509,243.58,0.0,-0.5369777794181431,-0.6601655775520896,-1.4119798603574303,-0.0003552629151791951,-0.1287799578966295,0.0096768,0.01001575996832087,0.0,0.01,0.647774336,510,-0.10062224589545118,-0.0038624569656350773,-1.3985137417813631,0.0,0.0,127,-34.099808311462404,0.03558051,-2.741607427597046,-0.024949226924218238,0.30196533203125,0.2,0.000299419392,1.0039269924163818,6661,0.048060397058725356,-0.37297701835632324
0.0,-162.43224572,-0.09250017782485681,-0.22181051406178634,0.0,2359296,-0.09539606260621007,0.0,-4.884832310444937e-05,-2.9141665318239592e-08,-0.31970398037329884,4587,26.46304,-0.18219560647960178,-0.03696384087512885,-0.02532390000409129,-0.5,-0.3004659649156779,249.95,0.0,-0.5167370952930364,-0.6566009158519929,-1.3772398214534365,-0.00037050130414686033,-0.12902617129155936,0.0097536,0.010236268363500218,0.0,0.01,0.647756672,514,-0.10060317548672609,-0.0040566508837158,-1.4422396488229825,0.0,0.0,128,-34.09799594879151,0.036198128,-3.3774380683898926,-0.026852152985520662,0.29986572265625,0.2,0.000299414784,1.0039393901824951,6665,0.03383772792294622,-0.37814903259277344
0.0,-164.12352256999998,-0.10681438976058012,-0.21187807530111677,3.7977200311919055e-06,2377728,-0.0917469890484291,0.0,-4.66719516078262e-05,-2.459519440794979e-08,-0.30204468440899357,4588,26.47456,-0.18230977190366973,-0.03373091502218718,-0.03254662376747283,-0.5,-0.30241224457822713,256.73,0.0,-0.5189434062199543,-0.6615133403114091,-1.4072547320707736,-0.00035488470502323725,-0.13025116355903776,0.0098304,0.009294853791061665,0.0,0.01,0.6477390080000001,518,-0.10072037685098686,-0.00393443303934907,-1.3741461294490545,0.0,0.0,129,-34.098385429382326,0.0368646,-3.7115492820739746,-0.022869189840275795,0.30382080078125,0.2,0.00029941017599999996,1.003726840019226,6669,0.03843133291229606,-0.36983171105384827
0.0,-165.83347674000004,-0.1197332252890596,-0.21703976461967922,1.6275929131855567e-06,2396160,-0.10412195246908339,0.0,-4.723705042387407e-05,-2.622696641726942e-08,-0.30981643484254395,4587,26.48608,-0.17673338663133561,-0.0362870650500863,-0.056416518780921625,-0.5,-0.31317836042797365,263.54,0.0,-0.5210287826476351,-0.6679310798911273,-1.3998687784017383,-0.0003629159851667003,-0.1288953568280501,0.0099072,0.008653754179727417,0.0,0.01,0.647721344,522,-0.10086253674186711,-0.004026174892908435,-1.4006690994354456,0.0,0.0,130,-34.10012626647949,0.03270315,-4.4261555671691895,-0.024287612014450132,0.30625,0.2,0.000299405568,1.0041532516479492,6673,0.03174012042582035,-0.37505191564559937
0.0,-165.24455116000001,-0.11086454643939053,-0.2223367994782533,5.42524503543973e-07,2414592,-0.09419016289474398,0.0,-4.948213323813225e-05,-2.585043241931003e-08,-0.314773005384435,4587,26.4976,-0.17618325179236283,-0.03540902676120376,-0.05715182040080254,-0.5,-0.29659521530275085,261.18,0.0,-0.5199592975533238,-0.6579596623413303,-1.3875482366099128,-0.00037201502071604233,-0.12789816790149763,0.009984,0.007578447362513329,0.0,0.01,0.64770368,526,-0.10069510970291917,-0.004055683582833252,-1.3725569046221135,0.0,0.0,131,-34.09829158782959,0.032842524,-4.461946964263916,-0.02444509668275714,0.28380126953125,0.2,0.00029940095999999997,1.0039132833480835,6677,0.034815008752048016,-0.37531429529190063
0.0,-164.39624881999995,-0.10610800902779577,-0.2090151546623481,7.595469166214268e-06,2433024,-0.0973702704844494,0.0,-4.971952456291637e-05,-2.7122711365718457e-08,-0.30752799189677577,4587,26.50912,-0.1901075395239057,-0.038057370414465774,-0.05351454911318775,-0.5,-0.27908536808924,257.77,0.0,-0.519032327120449,-0.6576237874746108,-1.4026678362504976,-0.0003804713018808072,-0.12762918808569193,0.0100608,0.01199809234040677,0.0,0.01,0.647686016,530,-0.10116313873396156,-0.004177048703826867,-1.4128691093099413,0.0,0.0,132,-34.09984722137451,0.03351429,-3.399228096008301,-0.022825796692632138,0.289697265625,0.2,0.000299396352,1.0040428638458252,6681,0.03091841284185648,-0.37592658400535583
0.0,-162.73579900000001,-0.11666479250642522,-0.20880733899003281,0.0,2451456,-0.08535160335741356,0.0,-5.112066946028282e-05,-2.6892365389570934e-08,-0.31230016467475014,4586,26.52064,-0.1805291198739093,-0.035810930867459824,-0.00798981089269709,-0.5,-0.2922816882721413,251.15,0.0,-0.5300922929203759,-0.6563804713799976,-1.380578835754974,-0.00038123898620596184,-0.12971901731437732,0.0101376,0.008926328678333652,0.0,0.01,0.6476683520000001,534,-0.10100623666650232,-0.0042861282308820645,-1.4345756750381844,0.0,0.0,133,-34.10156955718994,0.035437465,-4.347935199737549,-0.023419588874094188,0.29703369140625,0.2,0.000299391744,1.004206895828247,6685,0.029089620988816022,-0.3757926821708679
0.0,-162.59856128,-0.09803524573766885,-0.2160139660947195,7.052915558839838e-06,2469888,-0.089098237096351,0.0,-5.073611391929144e-05,-2.6769041979355646e-08,-0.3063211558852331,4586,26.53216,-0.18488158312609915,-0.03526851548407801,-0.041844950746489855,-0.5,-0.3012991150622675,250.61,0.0,-0.5278190305302529,-0.6605657196144704,-1.394242839813097,-0.00037813410875743125,-0.12848611164903298,0.0102144,0.010230041179086366,0.0,0.01,0.647650688,538,-0.10054033633501704,-0.004146177327409351,-1.384041238774217,0.0,0.0,134,-34.09390239715576,0.035337325,-3.6004981994628906,-0.02271828268421814,0.32493896484375,0.2,0.00029938713599999997,1.003248929977417,6689,0.032824963331222534,-0.371331125497818
0.0,-164.58993436,-0.10475752130150795,-0.20572227327508144,5.42524503543973e-07,2488320,-0.09936690777573706,0.0,-5.209605252399287e-05,-2.9670855664940545e-08,-0.31814715569794116,4586,26.543680000000002,-0.17354530643506216,-0.03817632037878446,-0.033429816933672994,-0.5,-0.2968060229181235,258.57,0.0,-0.5129406241917974,-0.6491851104897417,-1.3802649960328823,-0.0003989068579778976,-0.12864490080117463,0.0102912,0.012567306292930033,0.0,0.01,0.647633024,542,-0.10051739179501051,-0.004399175279598078,-1.3770752761217842,0.0,0.0,135,-34.094295501708984,0.03250093,-4.30908727645874,-0.02446072535822168,0.29197998046875,0.2,0.000299382528,1.0037211179733276,6693,0.032540430501103404,-0.37524306774139404
0.0,-161.37346412,-0.09037438733018159,-0.20325460640050616,1.1935723402226964e-05,2506752,-0.0850039833960804,0.0,-5.366670861842285e-05,-2.9148774635352673e-08,-0.3242073336747835,4586,26.5552,-0.17179219735139728,-0.038029198532784976,-0.00036748444800877814,-0.5,-0.27823765425222075,245.78,0.0,-0.5228008393545079,-0.646742410814106,-1.3482906766410574,-0.0004018465079431994,-0.12938317253422407,0.010368,0.010007701501347256,0.0,0.01,0.64761536,546,-0.10037939472394947,-0.004502195256451653,-1.3612219216723522,0.0,0.0,136,-34.09739818572998,0.033763714,-5.031805038452148,-0.023674359364667906,0.298388671875,0.2,0.00029937792,1.0039745569229126,6697,0.0384539807215333,-0.3760676383972168
0.0,-159.94563675999999,-0.08813020552042872,-0.2067038344158371,5.425322645654281e-06,2525184,-0.07836823702481559,0.0,-5.343248832176715e-05,-2.9295958340640066e-08,-0.3256818069561561,4586,26.56672,-0.16616404048570965,-0.03502941528608025,-0.011098291324564486,-0.5,-0.31554686137203214,240.05,0.0,-0.4987094098270651,-0.6582734506947729,-1.3654958072917829,-0.000406655148030984,-0.13116523451202386,0.0104448,0.00987131253568886,0.0,0.01,0.6475976960000001,550,-0.09998394178122764,-0.00464846989845622,-1.2798595621215196,0.0,0.0,137,-34.099544525146484,0.03483383,-3.4090051651000977,-0.023645949293859304,0.28177490234375,0.2,0.00029937331199999997,1.0038599967956543,6701,0.03307527108117938,-0.3716345429420471
0.0,-159.64222890000002,-0.09004250328062982,-0.22385599415056717,0.0,2543616,-0.07687134334850951,0.0,-5.413324970511244e-05,-2.7944745400196923e-08,-0.33096859600817957,4586,26.57824,-0.1796194144709167,-0.03601744907342503,-0.010050904301707011,-0.5,-0.32371470406560193,238.83,0.0,-0.5083281449984649,-0.6519457143664218,-1.3796007088945397,-0.0004049008895524083,-0.1306655444749809,0.0105216,0.01161189022001114,0.0,0.01,0.647580032,554,-0.10004755693094046,-0.00451351872918782,-1.3633937194310937,0.0,0.0,138,-34.09651546478271,0.030738318,-2.6898608207702637,-0.025917613320052622,0.2736572265625,0.2,0.000299368704,1.003767490386963,6705,0.04462139653041959,-0.3765300214290619
0.0,-159.67047601,-0.1007533378207073,-0.21177258053297582,2.1701348790278036e-05,2562048,-0.08377750510894483,0.0,-5.4294427575694264e-05,-2.564926864804415e-08,-0.32090553501907426,4586,26.58976,-0.1593846851274235,-0.03333198620647393,-0.0379109729700153,-0.5,-0.31352265394052625,238.88,0.0,-0.506814013504824,-0.662156104245747,-1.3696054982306156,-0.00040391261588495624,-0.1292681444689599,0.0105984,0.009571334357669629,0.0,0.01,0.647562368,558,-0.10041544921422808,-0.004484717116390681,-1.3060313887520896,0.0,0.0,139,-34.09963245391846,0.03610817,-2.1130995750427246,-0.024118735699448734,0.2967529296875,0.2,0.000299364096,1.0043020248413086,6709,0.042569038737565276,-0.37674662470817566
0.0,-159.91574399,-0.10169993142577975,-0.20582439239491085,4.340254236012697e-06,2580480,-0.0886319018142065,0.0,-5.554228538410622e-05,-2.5660189057691325e-08,-0.3256695927621567,4585,26.60128,-0.16650230709587543,-0.03282987251832952,-0.027888349819865137,-0.5,-0.2891400511051554,239.86,0.0,-0.5339000732330006,-0.6613852833355687,-1.3835709283256905,-0.0004115682597960479,-0.12801588853118542,0.0106752,0.01018663728848608,0.0,0.01,0.647544704,562,-0.1009442104901275,-0.004483065611205743,-1.3329489077772123,0.0,0.0,140,-34.099342346191406,0.035004497,-1.221327543258667,-0.02280868445523083,0.30968017578125,0.2,0.000299359488,1.00382399559021,6713,0.04290253510698676,-0.36802056431770325
0.0,-161.32829987000002,-0.10384062263700697,-0.22585710763778888,3.7977297324687243e-06,2598912,-0.08628870700639277,0.0,-5.694507491730889e-05,-2.6519251660528202e-08,-0.34355149612365143,4585,26.6128,-0.19091488356207648,-0.03701701491748152,-0.005952817831863587,-0.5,-0.27161564771463165,245.49,0.0,-0.5321402563138318,-0.6672429384439604,-1.3833854579538618,-0.0004258679366199224,-0.12895516220623746,0.010752,0.010718542580326606,0.0,0.01,0.64752704,566,-0.10105079722617072,-0.004682317064123798,-1.4927605719290655,0.0,0.0,141,-34.09451522827148,0.03141567,-0.9570481777191162,-0.019984265603125096,0.31070556640625,0.2,0.00029935488,1.003524661064148,6717,0.03303725477308035,-0.3700975477695465
0.0,-161.74778649,-0.0970745457598241,-0.22008812408540634,1.0308120787764588e-05,2617344,-0.08257590301127968,0.0,-5.596789963549127e-05,-2.7381528822265335e-08,-0.3281235952322245,4585,26.62432,-0.18078495123901583,-0.03545056966677709,-0.0039021376324965373,-0.5,-0.2901622232655724,247.18,0.0,-0.5280970357100805,-0.6611271760546568,-1.3944214645238948,-0.0004191648498782378,-0.12807326484343418,0.0108288,0.009644124938944332,0.0,0.01,0.647509376,570,-0.10079319306308873,-0.004602982002292547,-1.446485665464823,0.0,0.0,142,-34.09276523590088,0.033118594,-2.9494504928588867,-0.023474514088593423,0.26961669921875,0.2,0.000299350272,1.0032957792282104,6721,0.026848178636282683,-0.36893123388290405
0.0,-162.50176025000002,-0.10016592130866936,-0.21514901484609936,1.6275832119087379e-06,2635776,-0.09345119161136514,0.0,-5.690313661085211e-05,-2.6174927826221746e-08,-0.3288100606496969,4585,26.63584,-0.1894640564416653,-0.03756632259412511,-0.030964172854400302,-0.5,-0.29013567344600205,250.22,0.0,-0.527970471160278,-0.6585476366428274,-1.3878662960434793,-0.0004239672340104397,-0.12719180646349174,0.0109056,0.010964360759591441,0.0,0.01,0.647491712,574,-0.10072653490062194,-0.004654542559973777,-1.4092584969540858,0.0,0.0,143,-34.09426555633545,0.035200812,-3.759669780731201,-0.02260461791884154,0.2978759765625,0.2,0.00029934566399999996,1.0036067962646484,6725,0.027418506052345037,-0.3775200843811035
0.0,-161.47692332999998,-0.1088761591785846,-0.20389291640288498,2.17011741672953e-06,2654208,-0.08931753990207594,0.0,-5.760470173359102e-05,-2.7526145350399476e-08,-0.323212564475714,4585,26.64736,-0.16757374932404004,-0.03541893660566471,-0.008887022847601105,-0.5,-0.27405624228671566,246.15,0.0,-0.5000337987183999,-0.6590631771822416,-1.3529315648558013,-0.0004213630142960938,-0.1254375020996875,0.0109824,0.009698469349759337,0.0,0.01,0.647474048,578,-0.10145844777673939,-0.004657892262663311,-1.33813759906951,0.0,0.0,144,-34.09102153778076,0.03253556,-3.360811233520508,-0.02278989367187023,0.28529052734375,0.2,0.000299341056,1.0031951665878296,6729,0.02504454329609871,-0.3754575252532959
0.0,-162.50625718,-0.1044520579145885,-0.23501088295321798,1.1393198898682991e-05,2672640,-0.08005260660427982,0.0,-5.510127211462273e-05,-2.3081396192438534e-08,-0.3262331623328674,4584,26.65888,-0.18826961275732684,-0.03267510402411325,-0.017485587323709525,-0.5,-0.29518012002486,250.26,0.0,-0.5400698637367931,-0.6819132534513469,-1.424855055481714,-0.0004158872321096433,-0.12936128048628548,0.0110592,0.008894070857997871,0.0,0.01,0.647456384,582,-0.10136405135725451,-0.004507565138504758,-1.4882760800721635,0.0,0.0,145,-34.09355087280274,0.031935327,-4.626055717468262,-0.022444105183240026,0.273046875,0.2,0.000299336448,1.003629446029663,6733,0.02677488625049591,-0.37101006507873535
0.0,-162.99867482,-0.11933376875499056,-0.22022584796603414,3.2551858263711133e-06,2691072,-0.08130110326657361,0.0,-5.6416958548337455e-05,-2.3438810916585924e-08,-0.3212833276446147,4584,26.6704,-0.18214400341655435,-0.03499546182295156,-0.02807743565599617,-0.5,-0.30081023008225266,252.24,0.0,-0.5121848874161752,-0.6654000849157152,-1.3994321101444727,-0.00042118785397876515,-0.12893519797110278,0.011136,0.010453075841555996,0.0,0.01,0.64743872,586,-0.10122606681507557,-0.004674509095137502,-1.3790507704474375,0.0,0.0,146,-34.09329681396484,0.0310628,-3.9271926879882812,-0.02264982769265771,0.27220458984375,0.2,0.00029933183999999996,1.0034277439117432,6737,0.019981959694996478,-0.3832465708255768
0.0,-160.24048462000002,-0.09968997506237226,-0.2112947977331336,1.5190938332428535e-05,2709504,-0.07962944181681156,0.0,-6.02072951435272e-05,-2.6222270487771382e-08,-0.3341931699868987,4584,26.68192,-0.16024868894465916,-0.031020693386901912,-0.01636528419974185,-0.5,-0.3318852049155585,241.34,0.0,-0.5249012991102749,-0.6703059871537289,-1.3702380459713686,-0.0004374848140812662,-0.12933417776403314,0.0112128,0.009608283193725664,0.0,0.01,0.647421056,591,-0.10063682644786656,-0.004761229516024337,-1.1838540115906993,0.0,0.0,147,-34.093627548217775,0.035462767,-3.4430785179138184,-0.02193443519063294,0.29267578125,0.2,0.000299327232,1.0036416053771973,6741,0.03743786951526999,-0.3688526451587677
0.0,-164.47017767,-0.11398791916306233,-0.20538291298425587,1.08506646938622e-05,2727936,-0.08854211609476481,0.0,-6.102638261380138e-05,-2.6353017996917975e-08,-0.32118988733894277,4584,26.69344,-0.1630829293952818,-0.03445250148451317,-0.03226595931282543,-0.5,-0.26939543028845886,258.25,0.0,-0.5014298294198981,-0.6554747692145888,-1.3798178375263694,-0.0004453389376208043,-0.1256793254875377,0.0112896,0.010354164268438035,0.0,0.01,0.647403392,595,-0.10147468134215268,-0.004844647099795398,-1.3344448760232028,0.0,0.0,148,-34.10184497833252,0.029891204,-1.740576982498169,-0.021130466414615513,0.27978515625,0.2,0.000299322624,1.0043177604675293,6745,0.05607795268297196,-0.3664630055427551
0.0,-162.13425139999998,-0.11093302852855737,-0.22822850608808226,1.6275929131855567e-06,2746368,-0.07803807537263327,0.0,-6.032494378247963e-05,-2.355649749691621e-08,-0.33726131898760175,4584,26.70496,-0.17478442692886573,-0.03280960005705044,-0.015076201045627492,-0.5,-0.28788283588862534,248.74,0.0,-0.514870380894938,-0.6703558225984008,-1.3947509637879607,-0.0004461002640275927,-0.12877809395038628,0.0113664,0.009337163102942502,0.0,0.01,0.647385728,599,-0.10111222519311971,-0.004879008938440366,-1.3851162176536749,0.0,0.0,149,-34.105189895629884,0.030574143,-5.012890338897705,-0.02224305656272918,0.2873046875,0.2,0.000299318016,1.0043164491653442,6749,0.018793158559128643,-0.37531134486198425
0.0,-160.10316530999998,-0.10561106992665575,-0.2145912370557056,1.2478257607047757e-05,2764800,-0.08823771744194417,0.0,-5.961766044158542e-05,-2.8014616855547094e-08,-0.31771451523727307,4583,26.71648,-0.1764576970478865,-0.0374355347437455,-0.02394168378487717,-0.5,-0.2974183412890689,240.61,0.0,-0.5096902521431075,-0.6669334313612545,-1.3554266520036256,-0.0004373923456621778,-0.12643007593911068,0.0114432,0.010564534390585835,0.0,0.01,0.647368064,603,-0.1013293485179082,-0.004853527787146938,-1.380236037750939,0.0,0.0,150,-34.100698471069336,0.033211596,-3.8195695877075195,-0.02376466728746891,0.27889404296875,0.2,0.000299313408,1.0041306018829346,6753,0.02378282817080617,-0.3767775595188141
0.0,-162.52266658,-0.10950942677381034,-0.21280487157616332,2.7126516215503216e-06,2783232,-0.08823941712403846,0.0,-6.161473054080665e-05,-2.7388501096497832e-08,-0.32428583465414396,4583,26.728,-0.16326706021414214,-0.036679722468407255,-0.0068447019325092815,-0.5,-0.2913440237079273,250.33,0.0,-0.5251348081678212,-0.6549328465017726,-1.3541720549143776,-0.00045261979027623266,-0.1277462188014661,0.01152,0.010462615699430446,0.0,0.01,0.6473504,607,-0.10105691283258367,-0.004957216961182414,-1.344609255876696,0.0,0.0,151,-34.097553443908694,0.032131936,-4.206661224365234,-0.023454320267774165,0.2855712890625,0.2,0.0002993088,1.003888726234436,6757,0.02596502285450697,-0.3807627558708191
0.0,-162.10225941999997,-0.12233033130178228,-0.2254211593688335,5.42524503543973e-07,2801664,-0.08202609960895339,0.0,-6.251862875600157e-05,-2.4744243756767076e-08,-0.3365381300902137,4583,26.73952,-0.1827666539649847,-0.034402397082376614,-0.03930622354113869,-0.5,-0.2893343213060533,248.61,0.0,-0.514791075720916,-0.667764872719411,-1.392399287923806,-0.0004642517436250313,-0.12828447642095728,0.0115968,0.01092693562905676,0.0,0.01,0.6473327360000001,611,-0.10088702937911688,-0.005074229863550001,-1.3641747730371114,0.0,0.0,152,-34.100429916381835,0.03262572,-1.8756039142608643,-0.021710596489720048,0.2887939453125,0.2,0.000299304192,1.0040439367294312,6761,0.030445826798677446,-0.36576443910598755
0.0,-161.91322642,-0.09357154127145703,-0.19777648395822167,2.1701348790278036e-05,2820096,-0.08063423010374499,0.0,-6.449323471329166e-05,-2.668863021768911e-08,-0.3317189551888006,4583,26.75104,-0.15879429684110755,-0.03142230136228465,-0.03310362828162119,-0.5,-0.28272278778178417,247.87,0.0,-0.4945268678700946,-0.6500732395282844,-1.3589604865030298,-0.0004725693477321978,-0.12653520880314884,0.0116736,0.010520968870234938,0.0,0.01,0.647315072,615,-0.10130982871241405,-0.005170107359628522,-1.2450094067669923,0.0,0.0,153,-34.09339141845703,0.031594217,-3.532339572906494,-0.022911014640703796,0.2744873046875,0.2,0.000299299584,1.0034626722335815,6765,0.032164641097187995,-0.372122585773468
0.0,-163.67307633,-0.10553280363415575,-0.21596818530619133,7.595449763660629e-06,2838528,-0.09236308958143785,0.0,-6.26759848964562e-05,-2.756156235354862e-08,-0.31767436660345316,4583,26.76256,-0.16638261351471703,-0.037066887724859575,-0.02947719527968258,-0.5,-0.2876236321310734,254.94,0.0,-0.5036472768425262,-0.650447914350201,-1.3379965782772538,-0.00046055669601448177,-0.12654806208806632,0.0117504,0.01102434708678497,0.0,0.01,0.647297408,619,-0.10158186974718268,-0.005059751722291506,-1.3512298873077446,0.0,0.0,154,-34.09691982269287,0.030103188,-5.479103088378906,-0.02434076841454953,0.26959228515625,0.2,0.000299294976,1.0038706064224243,6769,0.025782598834484815,-0.373690664768219
