reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/yaw_rate,reward_terms/stance_time,time/total_timesteps,time/time_elapsed,reward_terms/alive,curriculum/ent_coef,rollout/ep_rew_mean,reward_terms/track_vx,reward_terms/upright,reward_terms/pos_pen,reward_terms/fwd_speed,reward_terms/vz,reward_terms/stance,reward_terms/height,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/torque,reward_terms/progress,time/fps,reward_terms/lat_vel,time/iterations,curriculum/cmd_vx_frac,reward_terms/air_time,reward_terms/track_yaw,reward_terms/heading_pen,reward_terms/action_rate,reward_terms/clearance,reward_terms/track_heading,reward_terms/track_pos,train/learning_rate,train/std,train/explained_variance,train/clip_fraction,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/loss
-0.05829065948082492,-0.6315480807442139,0.0,0.0,7938048,6293,0.5,0.01,-105.85974159000001,0.0,-0.01099289129724154,0.0,0.09485185587292455,-0.0927287563640955,-0.00023899219766008572,-0.002530034488880385,-0.006947768371271294,10.06,-0.3321829345743888,0.0,1261,-2.784256371574702e-09,323,0.989184,0.0,0.0,0.0,-0.13421895005807846,0.08926776602997877,0.0,0.0,0.00020108160000000002,0.22701530158519745,0.5401100516319275,0.16282145182291666,1288,0.011081952,-0.00275953383485709,0.2,1.2595326254765193,0.5020221235851446,0.6268969178199768
-0.05576145319297402,-0.6281926412955515,0.0,0.0,7962624,6313,0.5,0.01,-105.99939448,0.0,-0.009329863832912207,0.0,0.09275259264150226,-0.08992448840982971,-9.308818854521369e-05,-0.002369286251351584,-0.006712780886438018,10.13,-0.3374244591886107,0.0,1261,-2.83291305112204e-09,324,0.992256,0.0,0.0,0.0,-0.1341078322848069,0.08939370634558293,0.0,0.0,0.0002007744,0.22644634544849396,0.557814359664917,0.17772420247395834,1292,0.0144998655,-0.0037521633494179696,0.2,1.169071229795615,0.5182905023296674,0.5669311881065369
-0.05775706207609383,-0.6238397686472393,0.0,0.0,7987200,6332,0.5,0.01,-105.88045382999996,0.0,-0.011440915576971342,0.0,0.09328377842534742,-0.09363317641584172,-0.00023530916803736414,-0.0025244729828446514,-0.0068495992799550804,10.09,-0.33019769276304783,0.0,1261,-2.83573258740382e-09,325,0.995328,0.0,0.0,0.0,-0.13318904903770404,0.08990901150048176,0.0,0.0,0.00020046719999999998,0.22595316171646118,0.624849796295166,0.156005859375,1296,0.014708181,-0.0030921891157049686,0.2,0.7900914524992307,0.5330306142568588,0.3725728690624237
-0.060808652320273056,-0.6281727947800454,0.0,0.0,8011776,6352,0.5,0.01,-106.08024035,0.0,-0.012736545173676707,0.0,0.09758806226217766,-0.09498982082865609,-0.0003888939086126105,-0.002605539981192059,-0.007015284994415218,10.2,-0.32869721549515746,0.0,1261,-2.872889924299014e-09,326,0.9984,0.0,0.0,0.0,-0.13428844990249664,0.09023515098260183,0.0,0.0,0.00020016,0.22522597014904022,0.5798927545547485,0.1678466796875,1300,0.014350556,-0.004367093410110101,0.2,1.0709652801354725,0.5504843145608902,0.5499140024185181
-0.058976762408115356,-0.6270582378349362,0.0,0.0,8036352,6371,0.5,0.01,-105.78549951000001,0.0,-0.01180517525737363,0.0,0.09722413726763335,-0.09214154067271683,-0.00036529174286248985,-0.002429410679313108,-0.006831955851731251,10.06,-0.3274586662987684,0.0,1261,-2.8273543166671305e-09,327,1.0,0.0,0.0,0.0,-0.13499808748347072,0.08989818035316623,0.0,0.0,0.00019985279999999998,0.22470907866954803,0.5372937917709351,0.185150146484375,1304,0.01281157,-0.0050984915578737855,0.2,1.3533959289391835,0.5689875110983849,0.7181115746498108
-0.060426203179307,-0.627601979177625,0.0,0.0,8060928,6390,0.5,0.01,-106.24846151,0.0,-0.011840170213618884,0.0,0.1000365916057302,-0.09039746951691591,-0.00029631654390313724,-0.0023827523061936366,-0.0068995888082202875,10.17,-0.33204565273563647,0.0,1261,-2.783067621625533e-09,328,1.0,0.0,0.0,0.0,-0.13512295112569475,0.09034832722343333,0.0,0.0,0.0001995456,0.2243068814277649,0.5733085870742798,0.17840576171875,1308,0.014685802,-0.0023720068663048246,0.2,1.121658556163311,0.5820376773675283,0.6829033493995667
-0.059248018043915524,-0.6248065854092318,0.0,0.0,8085504,6410,0.5,0.01,-105.70344259000001,0.0,-0.011939040567084003,0.0,0.10191304226176993,-0.08956965613198563,-0.00021793593039841236,-0.00228704028875317,-0.007000048164763222,10.05,-0.3280143677119885,0.0,1261,-2.6843049518421807e-09,329,1.0,0.0,0.0,0.0,-0.13535322950887677,0.09007780166662722,0.0,0.0,0.0001992384,0.2237100750207901,0.5702816247940063,0.15215047200520834,1312,0.014290954,-0.004010311936629781,0.2,1.1121476143598557,0.5964543372392654,0.6820666790008545
-0.05797829447433058,-0.6241827830407362,0.0,0.0,8110080,6429,0.5,0.01,-105.88330946,0.0,-0.009351741333976414,0.0,0.09845565419743202,-0.0876672729480696,-0.00011448350364114391,-0.0022248003105930334,-0.006669224695670255,10.11,-0.3301080982063885,0.0,1261,-2.7345847602553726e-09,330,1.0,0.0,0.0,0.0,-0.13425220312781536,0.09039107582864109,0.0,0.0,0.0001989312,0.22309376299381256,0.5956036448478699,0.15822347005208334,1316,0.011457001,-0.0027872765980040035,0.2,0.9790063550074896,0.6134679863850275,0.5304889678955078
-0.05860342877501004,-0.6266238369882239,0.0,0.0,8134656,6448,0.5,0.01,-105.66370391000001,0.0,-0.011997178466459708,0.0,0.1037002502541493,-0.08911827835699822,-0.00020683597237911185,-0.002279311402720719,-0.006870565231777145,10.06,-0.3259082453327417,0.0,1261,-2.601295911649768e-09,331,1.0,0.0,0.0,0.0,-0.13475900744160643,0.08968814798731069,0.0,0.0,0.000198624,0.22250916063785553,0.6771944761276245,0.1578369140625,1320,0.013664056,-0.004822330719131666,0.2,0.6001418580611547,0.6306781470775604,0.3289393484592438
-0.06138463200396055,-0.6220883022125568,0.0,0.0,8159232,6467,0.5,0.01,-105.64002392,0.0,-0.014037698004232607,0.0,0.10669115830224633,-0.0913330602141882,-0.0006590116754889226,-0.0023626100821505756,-0.007074606501742384,10.08,-0.32661024110614106,0.0,1261,-2.691086175869548e-09,332,1.0,0.0,0.0,0.0,-0.13454054967981874,0.09089342927387489,0.0,0.0,0.0001983168,0.22203882038593292,0.6053280830383301,0.20827229817708334,1324,0.015942344,-0.0014139078266452998,0.2,0.9197152381141981,0.6467658480008444,0.4896448254585266
-0.05961546829439703,-0.6238437112343371,0.0,0.0,8183808,6486,0.5,0.01,-106.09864382000002,0.0,-0.013064127915445603,0.0,0.10435298679723569,-0.09056634155807049,-0.00019486370675943516,-0.0023160568718600155,-0.007091547015442304,10.17,-0.3269093704209119,0.0,1261,-2.6085565651447506e-09,333,1.0,0.0,0.0,0.0,-0.1345415672305835,0.09073254489233001,0.0,0.0,0.0001980096,0.2216196209192276,0.5352921485900879,0.24965413411458334,1328,0.014759946,-0.0013011146802455187,0.2,1.3467540939648945,0.6591396902998289,0.6357212066650391
-0.0597813657255068,-0.6195977776094425,0.0,0.0,8208384,6506,0.5,0.01,-105.44745605,0.0,-0.012746502853031123,0.0,0.10648105692439501,-0.08953072008323526,-0.0001835281980584727,-0.002257839849053564,-0.006694464914870027,10.0,-0.3277818432042376,0.0,1261,-2.6466197655347104e-09,334,1.0,0.0,0.0,0.0,-0.13406145118916024,0.09050392756560537,0.0,0.0,0.00019770239999999999,0.22105734050273895,0.5775020122528076,0.16925048828125,1332,0.0141156735,-0.004978033558775981,0.2,1.0972410788138707,0.6727384055654207,0.5463143587112427
-0.054449367279118394,-0.6201892989779286,0.0,0.0,8232960,6525,0.5,0.01,-105.55085672999998,0.0,-0.010254252059183113,0.0,0.10354796454927602,-0.0874309955850917,-0.00046352704832003177,-0.002183642164712274,-0.006320646775845893,10.04,-0.3285076377052591,0.0,1261,-2.6063269241175657e-09,335,1.0,0.0,0.0,0.0,-0.13572905749852252,0.08985915751121111,0.0,0.0,0.0001973952,0.22063075006008148,0.6011744737625122,0.15122477213541666,1336,0.01404063,-0.0026180265170599646,0.2,0.9242865939935049,0.6866021479169527,0.5315903425216675
-0.05881107226684614,-0.6236730111277352,0.0,0.0,8257536,6544,0.5,0.01,-105.70637749,0.0,-0.014273621244813163,0.0,0.10805306607696459,-0.09022440941923242,-0.0002024488586712326,-0.0022535001234655796,-0.0064027450255163985,10.09,-0.32641710019434056,0.0,1261,-2.5452552048665423e-09,336,1.0,0.0,0.0,0.0,-0.13513653602112305,0.0902886863560875,0.0,0.0,0.000197088,0.2201637178659439,0.6461228132247925,0.183502197265625,1340,0.015258726,-0.002211416111094877,0.2,0.7212298959493637,0.6989894062280655,0.3511173129081726
-0.06317389218037582,-0.6240413863708302,0.0,0.0,8282112,6563,0.5,0.01,-105.75959472999999,0.0,-0.015346016487258649,0.0,0.11177332690157592,-0.08994523877731307,-0.00038642923101083176,-0.0022642112915773793,-0.006542762233017473,10.11,-0.32689639566210243,0.0,1261,-2.4839552794131487e-09,337,1.0,0.0,0.0,0.0,-0.13421925216413655,0.09084743451951428,0.0,0.0,0.0001967808,0.21965815126895905,0.5895049571990967,0.16204833984375,1344,0.01180217,-0.003952689391250412,0.2,1.0657414769132931,0.7127853631973267,0.5706930160522461
-0.06280840360811858,-0.6206748220269095,0.0,0.0,8306688,6582,0.5,0.01,-105.70269326999998,0.0,-0.014945986407077378,0.0,0.11153309028049242,-0.08901668317675177,-0.0004400748770973133,-0.002261987066184097,-0.006636082154350028,10.14,-0.32710255299331276,0.0,1261,-2.3846775320536314e-09,338,1.0,0.0,0.0,0.0,-0.1340985904281231,0.09089845428838346,0.0,0.0,0.0001964736,0.21919484436511993,0.5665593147277832,0.19300333658854166,1348,0.012751989,-0.0019207809333844732,0.2,1.2145374615987141,0.7277731746435165,0.636857271194458
-0.06033284137440797,-0.6188587482088205,0.0,0.0,8331264,6602,0.5,0.01,-105.41663320000002,0.0,-0.012163891744831644,0.0,0.11036578007669962,-0.08623716736811414,-0.0006152364672260727,-0.0021274373758756533,-0.007111172187627866,10.02,-0.32899936264134194,0.0,1261,-2.4088681408821974e-09,339,1.0,0.0,0.0,0.0,-0.13373480290740147,0.09119185747515839,0.0,0.0,0.0001961664,0.2187051773071289,0.5745935440063477,0.19803873697916666,1352,0.014717688,-0.0015650837449356914,0.2,1.1308777903517087,0.7413132016857465,0.516236424446106
-0.06167491540430709,-0.6202966624004068,0.0,0.0,8355840,6620,0.5,0.01,-105.60856156000001,0.0,-0.012889887927937873,0.0,0.11063521369766915,-0.0853491676649904,-0.0002487397349004462,-0.0020937970522385634,-0.006970479711974931,10.02,-0.32988660831010036,0.0,1262,-2.3850704846589786e-09,340,1.0,0.0,0.0,0.0,-0.13419258992658425,0.09110570887346071,0.0,0.0,0.0001958592,0.21807372570037842,0.6246055960655212,0.14893595377604166,1356,0.012975425,-0.003030206168962953,0.2,0.8311446234583855,0.7560110514362653,0.32155755162239075
-0.05981440589031378,-0.6186540581825379,0.0,0.0,8380416,6640,0.5,0.01,-105.57632506000003,0.0,-0.01247218912995648,0.0,0.11142975920284266,-0.08624713339621361,-0.00027274799485709633,-0.0021209955503482094,-0.006934630614359633,10.0,-0.32712046541037515,0.0,1262,-2.3441250851415155e-09,341,1.0,0.0,0.0,0.0,-0.13281967842884038,0.09146668746453294,0.0,0.0,0.000195552,0.21740631759166718,0.6356251835823059,0.16679890950520834,1360,0.012062367,-0.004227961830717201,0.2,0.8014195263385773,0.7741136103868484,0.36768755316734314
-0.05997597957574841,-0.6190452093814153,0.0,0.0,8404992,6658,0.5,0.01,-105.53102037,0.0,-0.010970866042065376,0.0,0.10913624299006768,-0.08412948454718598,-0.00018070577405008322,-0.00207277243123808,-0.006594229821976126,10.06,-0.3292448120800499,0.0,1262,-2.348028599891191e-09,342,1.0,0.0,0.0,0.0,-0.1330112207573789,0.09136082571870968,0.0,0.0,0.0001952448,0.21688711643218994,0.630562424659729,0.20417277018229166,1364,0.017184468,-0.001964403524956045,0.2,0.7943966512878736,0.7924033626914024,0.39669695496559143
-0.058922709699100455,-0.6178888207346316,0.0,0.0,8429568,6677,0.5,0.01,-105.23272815,0.0,-0.010852859981991467,0.0,0.10895068517187052,-0.08491334444713892,-0.00019059366144184083,-0.0021074789371981796,-0.0066455913144937056,10.0,-0.32994971258061484,0.0,1262,-2.3093544993632495e-09,343,1.0,0.0,0.0,0.0,-0.13244776703332542,0.09154968518259876,0.0,0.0,0.0001949376,0.21633000671863556,0.6921238899230957,0.17091878255208334,1368,0.01341823,-0.0027019625801282623,0.2,0.5773617600401243,0.8079907074570656,0.2955566346645355
-0.06021995731294788,-0.6197879399398007,0.0,0.0,8454144,6697,0.5,0.01,-105.33234965000001,0.0,-0.012127205010183042,0.0,0.11207379260687188,-0.08597212835287234,-0.00028986025769812306,-0.0021196626429668083,-0.006806088656744904,10.01,-0.3313330084491372,0.0,1262,-2.272445811042027e-09,344,1.0,0.0,0.0,0.0,-0.13270057961459406,0.09169216839941625,0.0,0.0,0.0001946304,0.21582794189453125,0.6632541418075562,0.176544189453125,1372,0.015946442,-0.0023159734749545655,0.2,0.6818646664420763,0.824173038204511,0.3046754002571106
-0.05741930696361434,-0.6198069558228276,0.0,0.0,8478720,6716,0.5,0.01,-105.29378809000004,0.0,-0.010750210022682694,0.0,0.10903623499740252,-0.0860581988697649,-0.00029344909327415743,-0.0021219451364040986,-0.006801825662431898,10.0,-0.3285508807225569,0.0,1262,-2.1405650665482815e-09,345,1.0,0.0,0.0,0.0,-0.13263554129670396,0.09102417439844683,0.0,0.0,0.0001943232,0.21530401706695557,0.6384245157241821,0.19597371419270834,1376,0.013856961,-0.0013088223446781437,0.2,0.7630696321527163,0.8393453111251196,0.3616524040699005
-0.05639003210880834,-0.6193236685162234,0.0,0.0,8503296,6735,0.5,0.01,-105.20999727000002,0.0,-0.009278498560510882,0.0,0.1085666081752169,-0.08363537169894249,-0.00021365312344723207,-0.002031571298142196,-0.006861442606116879,10.0,-0.3295584040328007,0.0,1262,-2.088876993944784e-09,346,1.0,0.0,0.0,0.0,-0.13245891316406522,0.0907163089599589,0.0,0.0,0.000194016,0.21475720405578613,0.6663994789123535,0.19952392578125,1380,0.016584506,-0.0006594414880964905,0.2,0.6677703186869621,0.8558291420340538,0.3330540955066681
-0.06288887971053705,-0.6200551938514426,0.0,0.0,8527872,6755,0.5,0.01,-105.42457820999998,0.0,-0.013708785101469223,0.0,0.11519673901951953,-0.08757129598677434,-0.00039003420721414237,-0.0022010165985242983,-0.006611975433645723,10.07,-0.3274525933303813,0.0,1262,-2.123661044298158e-09,347,1.0,0.0,0.0,0.0,-0.1321873881996171,0.09158150992768194,0.0,0.0,0.00019370879999999998,0.2141919732093811,0.7217384576797485,0.17188517252604166,1384,0.014275748,-0.0025983939315968505,0.2,0.4660455336173375,0.8722291961312294,0.266324907541275
-0.06002636805094621,-0.6160908496017223,0.0,0.0,8552448,6774,0.5,0.01,-105.48534643,0.0,-0.012023824426228189,0.0,0.11341297806198454,-0.08561004141274942,-0.0002926968624874081,-0.0021524402944550288,-0.006834415332551812,10.06,-0.3280866731468504,0.0,1262,-2.113614885991543e-09,348,1.0,0.0,0.0,0.0,-0.13294959678237314,0.09147572795715887,0.0,0.0,0.0001934016,0.21367955207824707,0.576263964176178,0.18010457356770834,1388,0.010517987,-0.0030627980255909884,0.2,1.1340961481134098,0.8881731281677882,0.5911362767219543
-0.061413284197984724,-0.6173299668397708,0.0,0.0,8577024,6793,0.5,0.01,-105.38340903,0.0,-0.012050453219050627,0.0,0.11478831868518329,-0.08562635798955133,-0.000328113887080069,-0.0021604451975553427,-0.006731594348932974,10.0,-0.33040426234253,0.0,1262,-2.043272005189804e-09,349,1.0,0.0,0.0,0.0,-0.13126317589212455,0.09100414170297788,0.0,0.0,0.0001930944,0.21304552257061005,0.6287271976470947,0.20259602864583334,1392,0.019652715,-0.002273417684288385,0.2,0.827425646285216,0.9047003785769144,0.35003045201301575
-0.05810636086990432,-0.6174321814969985,0.0,0.0,8601600,6813,0.5,0.01,-105.57685212,0.0,-0.010073629119434787,0.0,0.10915825258346712,-0.08486136308236909,-0.0002463612974001428,-0.002148081662165458,-0.006849939376659891,10.04,-0.33174624281509874,0.0,1262,-2.1509071030660672e-09,350,1.0,0.0,0.0,0.0,-0.13108017017486454,0.09186689978960798,0.0,0.0,0.0001927872,0.21248997747898102,0.6172847151756287,0.20641072591145834,1396,0.01660684,-0.001600448051855589,0.2,0.8960709472497305,0.9215544362862905,0.419863760471344
-0.05468148619225598,-0.6142097309682557,0.0,0.0,8626176,6831,0.5,0.01,-105.34523544000001,0.0,-0.008125882833609762,0.0,0.10801902599021895,-0.08333236173350891,-0.0002851723125635035,-0.0020796004488893437,-0.0069406884609014155,10.0,-0.33203329442481017,0.0,1262,-2.0038816350434512e-09,351,1.0,0.0,0.0,0.0,-0.13076849626966633,0.09124949053896712,0.0,0.0,0.00019248,0.2118987888097763,0.6445988416671753,0.134033203125,1400,0.012389767,-0.0035926546309686578,0.2,0.7307260769108931,0.9372655178109804,0.3587270975112915
-0.055189003422531774,-0.616761882136382,0.0,0.0,8650752,6851,0.5,0.01,-105.30539936000001,0.0,-0.009549865673091745,0.0,0.1105645177043451,-0.08589214546141388,-0.00018977469341103267,-0.0021544459575253473,-0.00655268748694036,10.0,-0.3289756546465705,0.0,1262,-2.0601868816837434e-09,352,1.0,0.0,0.0,0.0,-0.12989361385436468,0.09118016833292163,0.0,0.0,0.0001921728,0.21118126809597015,0.726017951965332,0.16730753580729166,1404,0.012450129,-0.004067445775338759,0.2,0.43850846712787944,0.9560108830531439,0.2478378266096115
-0.055336852673623316,-0.6175075829155854,0.0,0.0,8675328,6870,0.5,0.01,-105.15035964999998,0.0,-0.009472066537065428,0.0,0.1097384626728314,-0.08573412240251821,-0.00011354488531298714,-0.002154333583735809,-0.006405889569046184,10.0,-0.32858322364139986,0.0,1262,-2.0350674103696884e-09,353,1.0,0.0,0.0,0.0,-0.12995966373582665,0.09121137487180686,0.0,0.0,0.00019186559999999998,0.21040098369121552,0.6919118165969849,0.19427490234375,1408,0.015804702,-0.004364261879042412,0.2,0.5623952473203341,0.9784930050373077,0.304655522108078
-0.05785616003269565,-0.6176326821113587,0.0,0.0,8699904,6890,0.5,0.01,-105.28356696,0.0,-0.010952618576896013,0.0,0.11035573984613585,-0.08773841088174855,-0.0003279336686661707,-0.002281423231495039,-0.006423626672344285,10.01,-0.32524751686912706,0.0,1262,-2.028892458096711e-09,354,1.0,0.0,0.0,0.0,-0.13100864260748102,0.09081401537992763,0.0,0.0,0.0001915584,0.2097582221031189,0.6722899675369263,0.16557820638020834,1412,0.014348391,-0.0025349082231211164,0.2,0.6188922040164471,0.9995369662841161,0.3245221972465515
-0.05618141875028121,-0.6172837397646582,0.0,0.0,8724480,6909,0.5,0.01,-105.46098402,0.0,-0.011163243323771173,0.0,0.10925526025843342,-0.08794848823311141,-0.00021442137356437376,-0.002251104274783084,-0.006489036974547798,10.03,-0.3237936477594794,0.0,1262,-2.041052896661906e-09,355,1.0,0.0,0.0,0.0,-0.13169503199788016,0.0908741191328472,0.0,0.0,0.0001912512,0.20924259722232819,0.5725421905517578,0.166595458984375,1416,0.013487466,-0.0035615423888278506,0.2,1.0933341706792514,1.0166963338851929,0.47725045680999756
-0.05210642829908078,-0.6176217852475324,0.0,0.0,8749056,6928,0.5,0.01,-105.30962966999999,0.0,-0.008201668820377248,0.0,0.10459196640814405,-0.0835613444046608,-0.00010225832439994547,-0.002076093471088688,-0.006207414166803527,10.01,-0.3247221685479936,0.0,1262,-2.0986022009511763e-09,356,1.0,0.0,0.0,0.0,-0.13162629032213,0.09113698535675376,0.0,0.0,0.000190944,0.2089044600725174,0.5934027433395386,0.18010457356770834,1420,0.013900038,-0.002123159215746758,0.2,0.9914858291546503,1.0296261856953304,0.4547896385192871
-0.05874799812241253,-0.6162257395507793,0.0,0.0,8773632,6948,0.5,0.01,-105.54132624,0.0,-0.013226766732044681,0.0,0.11370697598656739,-0.08644565077100848,-0.00021315214806926508,-0.0021871515376031036,-0.0066621609912066275,10.14,-0.32041165454149795,0.0,1262,-2.1235479153665987e-09,357,1.0,0.0,0.0,0.0,-0.13236332060233913,0.09165552320523046,0.0,0.0,0.0001906368,0.20851413905620575,0.7167196869850159,0.194305419921875,1424,0.015559091,-0.0010446542970991384,0.2,0.48357432583967846,1.0409722924232483,0.29847049713134766
-0.05598264801398197,-0.6171162515921514,0.0,0.0,8798208,6967,0.5,0.01,-105.77633757,0.0,-0.01248931511814944,0.0,0.10918981684751368,-0.08793513729998252,-0.00027007133300324654,-0.0022137472012261454,-0.006740575873221437,10.22,-0.31595522251575486,0.0,1262,-2.0909296532826433e-09,358,1.0,0.0,0.0,0.0,-0.13180407176248052,0.09146275608675912,0.0,0.0,0.0001903296,0.20824016630649567,0.5890580415725708,0.23382568359375,1428,0.018130114,-0.001463451165667114,0.2,1.0607408632834752,1.0523432145516078,0.5738329887390137
