reward_terms/hip_roll,reward_terms/motor_vel,reward_terms/ang_xy,time/iterations,rollout/ep_rew_mean,reward_terms/residual,reward_terms/upright,reward_terms/stance,reward_terms/height,reward_terms/coef_rate,curriculum/eff_scale,reward_terms/overrun,reward_terms/stop,reward_terms/phase_contact,reward_terms/action_rate,reward_terms/time,reward_terms/lat_vel,reward_terms/vz,time/total_timesteps,time/fps,reward_terms/angmom,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/torque,curriculum/ent_coef,reward_terms/air_time,reward_terms/alive,curriculum/stance_ratio,reward_terms/energy,time/time_elapsed,rollout/ep_len_mean,reward_terms/clearance,reward_terms/fwd_speed,train/approx_kl,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/value_loss,train/learning_rate,train/n_updates,train/std
-0.019336228003107636,0.0,-0.4616781004168709,302,-130.10022788,-0.5162046758394939,-0.4915958699754221,-0.0028727040808350195,-0.046200677818666464,-0.7449979898191459,0.0,0.0,0.0,-0.3001714181224928,-0.09463626771537584,0.0,-3.325602850975348e-09,-0.13589560672058998,5566464,3005,-0.22819959194211906,-0.543503656040939,-0.03403098315175157,0.0,0.01,0.001410589831519044,0.5,0.65,0.0,1852,55.33,0.10296249672058404,0.7731266097595424,0.022159481,1.6033135652542114,-34.050387954711915,-0.01705862720264122,0.2,0.9287646412849426,0.21591796875,3.9371925711631777,0.0003,34229,1.0002036094665527
-0.019096285805479757,0.0,-0.46536508515176134,303,-130.60021968,-0.5161816650095958,-0.4898566105436139,-0.0019539547944900657,-0.046591375037047515,-0.7311387310133168,0.0,0.0,0.0,-0.2967586949780576,-0.09407463246225153,0.0,-3.315632742388573e-09,-0.1367459765002272,5584896,3005,-0.2307169320893242,-0.5387984706807368,-0.0341796376790929,0.0,0.01,0.00157226529942515,0.5,0.65,0.0,1858,55.72,0.10358042415440367,0.7789087189799079,0.020511944,1.2402734756469727,-34.048583793640134,-0.018189722648821773,0.2,0.93555748462677,0.21710205078125,3.480760633945465,0.0003,34233,1.0002249479293823
-0.019746603364283025,0.0,-0.4652471468650071,304,-129.48115626999999,-0.5169410997187721,-0.4942205196212998,-0.002057921886464817,-0.048686443720086826,-0.7279419385804354,0.0,0.0,0.0,-0.29688767232265284,-0.09398451995062596,0.0,-3.353681327141566e-09,-0.13907402543819483,5603328,3005,-0.22937189148651774,-0.5343201833069454,-0.034266985555101805,0.0,0.01,0.0015190968535737032,0.5,0.65,0.0,1864,55.34,0.10449479786181237,0.7983607500936145,0.02100946,1.2627911567687988,-34.049849891662596,-0.018056352459825575,0.2,0.9330312609672546,0.21649169921875,3.626594090461731,0.0003,34237,1.0004714727401733
-0.019465654738285952,0.0,-0.4585836291797601,305,-130.79112444,-0.5167990691525941,-0.49178732086991456,-0.001986364727970169,-0.048263756890021305,-0.7381971372676132,0.0,0.0,0.0,-0.2981136608521932,-0.09408203541285465,0.0,-3.395923768859193e-09,-0.14272275401909912,5621760,3005,-0.22766426166520803,-0.5398198295501411,-0.03489795304226896,0.0,0.01,0.00147786420226718,0.5,0.65,0.0,1870,55.72,0.10347876513535506,0.7819617044450953,0.021277074,1.160727620124817,-34.04616641998291,-0.016248490684665738,0.2,0.9402437806129456,0.20836181640625,3.3469604015350343,0.0003,34241,1.0000317096710205
-0.020033782859874543,0.0,-0.4693635281242454,306,-129.66567381000002,-0.5167197816155239,-0.49893162167754757,-0.0024308247375883062,-0.050275085935849395,-0.7287430327862511,0.0,0.0,0.0,-0.29655380397678616,-0.09299140980808057,0.0,-3.38303957603438e-09,-0.14409079431363625,5640192,3005,-0.2335595798660369,-0.5410668208268096,-0.034800296587895393,0.0,0.01,0.0015961368497098899,0.5,0.65,0.0,1876,54.92,0.1046088802535488,0.8040951840965855,0.022924967,1.5282080173492432,-34.047024154663085,-0.016979585704393684,0.2,0.9306628108024597,0.21798095703125,3.8156813979148865,0.0003,34245,1.000337839126587
-0.01950391841624095,0.0,-0.46953250993198087,307,-128.13958107,-0.5167939800681788,-0.4885441188033878,-0.0023271731042971105,-0.049328745966224496,-0.7313989260586976,0.0,0.0,0.0,-0.2988040996399644,-0.0942417642143166,0.0,-3.3335224367267342e-09,-0.1403648849649802,5658624,3005,-0.23107109338327106,-0.5437859650978004,-0.03523052613794183,0.0,0.01,0.0015733503548997557,0.5,0.65,0.0,1882,53.19,0.10244346057497912,0.7995528449321978,0.024614925,1.274645209312439,-34.05012264251709,-0.016560050449334084,0.2,0.9307695031166077,0.24619140625,4.026164543628693,0.0003,34249,1.0004348754882812
-0.019988517581908567,0.0,-0.4638639870942451,308,-130.45980091,-0.5175513279736526,-0.48595838561066323,-0.002821736572506406,-0.04762153425538245,-0.726758839945427,0.0,0.0,0.0,-0.29466675509671947,-0.09322790443375771,0.0,-3.4834861019634087e-09,-0.14296903096015687,5677056,3005,-0.2292761568808935,-0.5354137451766537,-0.037036080451798625,0.0,0.01,0.0016569007323899616,0.5,0.65,0.0,1888,56.69,0.10456131755360774,0.795825883395024,0.017307004,1.893538475036621,-34.04691772460937,-0.015042270859703421,0.2,0.925822377204895,0.172021484375,4.318951427936554,0.0003,34253,1.0000481605529785
-0.019707715449827884,0.0,-0.46306316391893165,309,-129.32454008,-0.5177896016807783,-0.49419529415147817,-0.0025802778480510883,-0.04962390681997225,-0.726467600589187,0.0,0.0,0.0,-0.2937772453168683,-0.0935398784811934,0.0,-3.3411029034779947e-09,-0.14558196460638265,5695488,3005,-0.2304089650115393,-0.5384609806252357,-0.034756351367428176,0.0,0.01,0.001788194239553478,0.5,0.65,0.0,1894,55.04,0.10412927604685754,0.7955504034281518,0.018777177,1.3289101123809814,-34.04451217651367,-0.017555361962877214,0.2,0.9432219862937927,0.2017578125,3.4215401887893675,0.0003,34257,1.0000941753387451
-0.019367620441146358,0.0,-0.46699177921287544,310,-128.72782797,-0.5170396496021223,-0.4881604703931749,-0.0024772144371549756,-0.0484570828577796,-0.7265649392147692,0.0,0.0,0.0,-0.2948727401690696,-0.09376205215077507,0.0,-3.407265970437017e-09,-0.14507777577898257,5713920,3005,-0.22805387833284385,-0.5437110255583524,-0.035133412816018485,0.0,0.01,0.001668836497831055,0.5,0.65,0.0,1900,55.91,0.10355689618696501,0.7961420707590546,0.021027932,1.3016564846038818,-34.04650821685791,-0.015107771748444066,0.2,0.9270711541175842,0.22073974609375,3.8326369762420653,0.0003,34261,1.0003199577331543
-0.0204329750365349,0.0,-0.46705321967381874,311,-128.23964802,-0.516561206111427,-0.48986246403411493,-0.0031428528136763076,-0.05035290947834291,-0.7211255915532936,0.0,0.0,0.0,-0.2911855728022707,-0.09321892992708505,0.0,-3.4203968231855823e-09,-0.14627311552706398,5732352,3006,-0.22981403109421766,-0.5300648452454567,-0.035683542553063795,0.0,0.01,0.0017437064121218605,0.5,0.65,0.0,1906,54.48,0.10600475382789258,0.8078456170450848,0.021539915,1.5829074382781982,-34.04350280761719,-0.017265980364754796,0.2,0.9383816719055176,0.211083984375,3.75827556848526,0.0003,34265,0.9997755289077759
-0.02023616465356332,0.0,-0.46288643972639615,312,-127.57050607,-0.5166490212942929,-0.49669007394882786,-0.002815943174015949,-0.050889921788690416,-0.7303620079108979,0.0,0.0,0.0,-0.29344160663598984,-0.09369658797121333,0.0,-3.5080124609185923e-09,-0.14563784930137288,5750784,3006,-0.22659853372555544,-0.5306077277933747,-0.03568571225655938,0.0,0.01,0.0018836803242771162,0.5,0.65,0.0,1913,55.82,0.10469973645853739,0.8097578161612067,0.019742962,1.5085393190383911,-34.038878440856934,-0.017679160553961994,0.2,0.9368994832038879,0.1968994140625,3.954821598529816,0.0003,34269,0.9997455477714539
-0.020009453686050907,0.0,-0.46718671933071104,313,-127.51951218999999,-0.5173059018566893,-0.48732062120628733,-0.0024392556119262917,-0.04897369392773881,-0.7274979031739875,0.0,0.0,0.0,-0.2946056100483559,-0.09454768165093534,0.0,-3.457764622061774e-09,-0.14445114133095463,5769216,3005,-0.23014093130609106,-0.5333729383676071,-0.035877769436208636,0.0,0.01,0.0018120657510331108,0.5,0.65,0.0,1919,55.41,0.10460926225319173,0.8134435070106868,0.018981364,1.498915195465088,-34.03914585113525,-0.01576410394627601,0.2,0.9388179779052734,0.1789794921875,3.794258344173431,0.0003,34273,0.9997934103012085
-0.019740113137501084,0.0,-0.4554818174612793,314,-128.31551786,-0.5176144640331404,-0.49669280227310264,-0.0023235866143148454,-0.0510657089626807,-0.7286281971796217,0.0,0.0,0.0,-0.29409575533753396,-0.09270486828512255,0.0,-3.4051744439566266e-09,-0.1500201812571084,5787648,3006,-0.22458620021794878,-0.5397274930735205,-0.03485997539408143,0.0,0.01,0.0018554684744837384,0.5,0.65,0.0,1925,54.63,0.10464783444116509,0.8109284706317331,0.018736938,1.4201128482818604,-34.036703491210936,-0.015761300345184283,0.2,0.9437698125839233,0.18223876953125,3.579962909221649,0.0003,34277,0.9995428919792175
-0.01972000563003027,0.0,-0.4614626525547313,315,-127.19289517000001,-0.5173043982087462,-0.49997712052382615,-0.0016329728680233176,-0.05286256271453348,-0.7275423863840469,0.0,0.0,0.0,-0.29330582138876415,-0.09290628712033464,0.0,-3.4912221561122536e-09,-0.1511890558355045,5806080,3006,-0.22941628267574332,-0.538293124884706,-0.035463815781339586,0.0,0.01,0.0017426212984395938,0.5,0.65,0.0,1931,54.68,0.105115131038156,0.8121052706830683,0.021176867,1.5365650653839111,-34.03716850280762,-0.01610261854948476,0.2,0.9272334575653076,0.2152587890625,4.55686469078064,0.0003,34281,0.999788761138916
-0.020110205798560668,0.0,-0.4612570426129589,316,-129.94019518999997,-0.5177271715820978,-0.490283025627179,-0.002281753522566642,-0.05175702341119119,-0.7264008520248284,0.0,0.0,0.0,-0.2934754664273404,-0.09332488740468911,0.0,-3.5002867760399033e-09,-0.14963474891145262,5824512,3006,-0.22771599798682304,-0.5405818651835735,-0.03415576614659383,0.0,0.01,0.0017925345196595623,0.5,0.65,0.0,1937,55.16,0.10506753267108865,0.8165903139097278,0.022516206,1.9841036796569824,-34.03888149261475,-0.01710957468021661,0.2,0.93677818775177,0.23106689453125,4.064499640464783,0.0003,34285,0.9998819828033447
-0.020263705560994983,0.0,-0.46388581705573284,317,-128.02798062,-0.5177389346893307,-0.48876276027068166,-0.0020499047814190414,-0.05134517775708151,-0.724058513617308,0.0,0.0,0.0,-0.2931283853251796,-0.0930991683335552,0.0,-3.402074293175425e-09,-0.1448216786184683,5842944,3006,-0.2268351341192778,-0.5307913217497601,-0.03652664010264238,0.0,0.01,0.001904296688735485,0.5,0.65,0.0,1943,55.52,0.10427522923858991,0.8119247542558973,0.02291188,1.8687994480133057,-34.042379760742186,-0.014389813016168772,0.2,0.9304570555686951,0.23392333984375,4.450433349609375,0.0003,34289,1.0000886917114258
-0.020187097810944445,0.0,-0.4624773026863303,318,-127.1591061,-0.5174351801827293,-0.4933160507124128,-0.0018966727226204353,-0.052526572270604054,-0.7249081927989605,0.0,0.0,0.0,-0.29451367378803167,-0.09351106899546312,0.0,-3.423438678404925e-09,-0.14800824369632032,5861376,3006,-0.22624377995957032,-0.5327713345853122,-0.03574593364383974,0.0,0.01,0.001918402620099692,0.5,0.65,0.0,1949,55.11,0.10429622140213074,0.8282087839225283,0.01642717,1.3420416116714478,-34.04543209075928,-0.016071913437917827,0.2,0.9433974623680115,0.17880859375,3.630781900882721,0.0003,34293,1.0002975463867188
-0.01993537435917732,0.0,-0.46851039772772807,319,-128.73355849,-0.5167240047153474,-0.493741911084843,-0.0019201245091284823,-0.05104366369751984,-0.7261015550727876,0.0,0.0,0.0,-0.2930210919536356,-0.09312838571258532,0.0,-3.4720718976049947e-09,-0.1464778356771408,5879808,3006,-0.22791361442310196,-0.5329848810086847,-0.03741965157031599,0.0,0.01,0.0018207463888554936,0.5,0.65,0.0,1955,55.71,0.10361332801036245,0.8112322641296541,0.02078571,1.815063714981079,-34.04255714416504,-0.016575874912086876,0.2,0.934977650642395,0.22264404296875,4.274547648429871,0.0003,34297,0.9999089241027832
-0.019973141413440934,0.0,-0.46867157448296415,320,-127.09512133999999,-0.5181267601206069,-0.49240589985855887,-0.0017185123978077919,-0.05295773504788851,-0.7217935206515403,0.0,0.0,0.0,-0.2908810444248451,-0.09325130855644581,0.0,-3.4609418665710552e-09,-0.1472515961091814,5898240,3006,-0.23251580357278337,-0.5297245965100461,-0.03528911979164048,0.0,0.01,0.0017849390246232764,0.5,0.65,0.0,1961,55.33,0.10560882190240312,0.8402851372653755,0.020567294,1.4612154960632324,-34.044065284729,-0.01741153411567211,0.2,0.9377906918525696,0.20556640625,4.08132175207138,0.0003,34301,1.0002202987670898
-0.02031281922443364,0.0,-0.4697094267187673,321,-126.71748996000001,-0.5173015932471502,-0.49720411104785595,-0.0018902577148064237,-0.055251066742936665,-0.7086039107880477,0.0,0.0,0.0,-0.2861411382363064,-0.09239819089409518,0.0,-3.4924627905309995e-09,-0.1465875798468613,5916672,3006,-0.2287311404656617,-0.5217727581874836,-0.03684076729405206,0.0,0.01,0.0019704860428141225,0.5,0.65,0.0,1967,55.54,0.10658079180508402,0.8549018559098134,0.020973545,1.5460538864135742,-34.05240612030029,-0.01552825323306024,0.2,0.9428796172142029,0.210498046875,3.8165318965911865,0.0003,34305,1.0005943775177002
-0.020472893366213482,0.0,-0.46230185055590095,322,-125.99209737999999,-0.5181157001219575,-0.4940048128409107,-0.002021984154477818,-0.05324652428548033,-0.7186097758700949,0.0,0.0,0.0,-0.28950208901183816,-0.0931227760649323,0.0,-3.5198940298414165e-09,-0.14772620713283438,5935104,3006,-0.22746952567848433,-0.5265886000551155,-0.03580289951383343,0.0,0.01,0.00213650164530716,0.5,0.65,0.0,1974,54.7,0.10676255479771717,0.842121837359484,0.022513505,1.5163582563400269,-34.05162353515625,-0.015535610140068457,0.2,0.9461389780044556,0.2226806640625,3.6801879525184633,0.0003,34309,1.0004057884216309
-0.020279606143123553,0.0,-0.4646170041847866,323,-127.87853530000001,-0.5173099196925827,-0.5038979752041266,-0.002359756241660503,-0.05444099734082202,-0.7223598356833989,0.0,0.0,0.0,-0.2931650302606785,-0.09279780899431478,0.0,-3.540889247823253e-09,-0.15258142030838825,5953536,3006,-0.22979765417563552,-0.5334569423499702,-0.036375815727903195,0.0,0.01,0.0019650606393244946,0.5,0.65,0.0,1980,55.15,0.10522279206121725,0.8325176504973157,0.021133162,1.8906502723693848,-34.048693084716795,-0.014150604512542487,0.2,0.9417665004730225,0.205859375,4.022568845748902,0.0003,34313,1.0002632141113281
-0.0200902672800573,0.0,-0.46026820381507594,324,-128.14159229999999,-0.5183364736572852,-0.4887558003804281,-0.002073943711371044,-0.052601602459144824,-0.7217558205690345,0.0,0.0,0.0,-0.2910356424300039,-0.09283516519805715,0.0,-3.4747299408149567e-09,-0.1493501214438998,5971968,3006,-0.22617492719903426,-0.5292415273242197,-0.036170195181815266,0.0,0.01,0.0019010414932078372,0.5,0.65,0.0,1986,56.2,0.10558640693427718,0.8387614762962863,0.019265557,1.504584789276123,-34.05524215698242,-0.01563122645020485,0.2,0.944760262966156,0.19100341796875,3.810181701183319,0.0003,34317,1.0008158683776855
-0.020327441912583025,0.0,-0.46671844655973477,325,-126.47822860999999,-0.5184690520084126,-0.48923504475328894,-0.0016804763442154604,-0.053583235208851256,-0.7188452473148292,0.0,0.0,0.0,-0.29002773359378076,-0.09238217002211407,0.0,-3.595762836911684e-09,-0.15018155682615178,5990400,3006,-0.23014112073457677,-0.538317128445764,-0.0372563484626072,0.0,0.01,0.0019650606490257713,0.5,0.65,0.0,1992,55.14,0.10647900930689519,0.8342517783543879,0.0171076,1.509392261505127,-34.05787124633789,-0.005847030435688794,0.2,0.8231512308120728,0.18604736328125,6.734150362014771,0.0003,34321,1.0006904602050781
-0.020821740593746592,0.0,-0.46505253457607565,326,-126.23609777000001,-0.5182183320855263,-0.4865015182962113,-0.0019645905831074274,-0.05326325891277154,-0.7114976169888069,0.0,0.0,0.0,-0.2871387212539643,-0.0919149353119828,0.0,-3.500718601144595e-09,-0.1439762501830105,6008832,3006,-0.22749141675651424,-0.5226793185546823,-0.03629769037878658,0.0,0.01,0.002074652697451206,0.5,0.65,0.0,1998,54.45,0.10683108365146815,0.848859914006526,0.02165648,1.574737548828125,-34.059555244445804,-0.016489137336611746,0.2,0.9407548904418945,0.2177978515625,4.05114336013794,0.0003,34325,1.0007810592651367
-0.020824857060413336,0.0,-0.46299387230930983,327,-126.93332619,-0.5191399766299669,-0.48119061647762806,-0.002154409122967728,-0.051924604315711796,-0.7230203488080061,0.0,0.0,0.0,-0.29054831334049136,-0.09308119435530943,0.0,-3.46065511098475e-09,-0.1454180310354392,6027264,3006,-0.22695890319714648,-0.5277234253563402,-0.037202637759037316,0.0,0.01,0.0021495224565215823,0.5,0.65,0.0,2004,54.89,0.10379323697969925,0.8249541145517362,0.027868796,1.3545868396759033,-34.05254344940185,-0.017860410502180457,0.2,0.9493762254714966,0.26640625,3.554047179222107,0.0003,34329,1.000135898590088
-0.021156142473775664,0.0,-0.4646239672598862,328,-126.13014607,-0.5183925724924511,-0.47951286031543766,-0.0020935254359838716,-0.05267752392786862,-0.7112906032751732,0.0,0.0,0.0,-0.28724617917608675,-0.09239365236877824,0.0,-3.5705910611878698e-09,-0.14786763833603744,6045696,3006,-0.22837001955818945,-0.5246860043470443,-0.036855958775655985,0.0,0.01,0.0020312499060916402,0.5,0.65,0.0,2010,55.75,0.10626480066697408,0.8430012411412977,0.021724235,2.0948169231414795,-34.04406051635742,-0.016878960217582062,0.2,0.9341719746589661,0.24425048828125,4.7023420333862305,0.0003,34333,1.0001201629638672
-0.020556457361662544,0.0,-0.4641275614663656,329,-125.67577680000001,-0.5176157204876111,-0.47961778748603984,-0.0015491207633436526,-0.05157178845984291,-0.7115348740624029,0.0,0.0,0.0,-0.2866028932557148,-0.09258786497582541,0.0,-3.4646936248547044e-09,-0.14497604029178912,6064128,3006,-0.2269669622392007,-0.5203604894940903,-0.03794645188382775,0.0,0.01,0.0021950954655444044,0.5,0.65,0.0,2016,55.37,0.1052358469966777,0.8311902595288415,0.019366544,1.5943267345428467,-34.04659633636474,-0.01575106956297532,0.2,0.947289764881134,0.21673583984375,3.746299457550049,0.0003,34337,1.00011146068573
-0.020240617243648562,0.0,-0.46559839556814503,330,-124.8575433,-0.5183601634021807,-0.49782535226282537,-0.0015265147898459147,-0.057840226010044966,-0.7047528991332013,0.0,0.0,0.0,-0.2864281567694038,-0.09148115039516343,0.0,-3.5292847848589903e-09,-0.15339293725127384,6082560,3007,-0.23248807720558787,-0.5194996035645626,-0.036310711445467964,0.0,0.01,0.0019563801664238176,0.5,0.65,0.0,2022,54.46,0.10920301762418436,0.878860795144502,0.020072285,1.1394473314285278,-34.04184837341309,-0.01374424488749355,0.2,0.9521613717079163,0.2021484375,3.426899242401123,0.0003,34341,0.9997258186340332
-0.020677601641555715,0.0,-0.4664141372978967,331,-125.47622984,-0.5189204385790372,-0.49882157730105686,-0.0020065833575298817,-0.056413673103238464,-0.7146144464080881,0.0,0.0,0.0,-0.28947248539396125,-0.09256886061282252,0.0,-3.4481771792020055e-09,-0.1505937035627355,6100992,3007,-0.23124293971583634,-0.518701678554578,-0.035693849997995936,0.0,0.01,0.0023079427094974867,0.5,0.65,0.0,2028,54.67,0.10836018199883374,0.860392991493259,0.023305226,1.723284125328064,-34.04519786834717,-0.016242505772970615,0.2,0.9411305785179138,0.227783203125,4.370052909851074,0.0003,34345,1.0002503395080566
-0.021064195846549692,0.0,-0.4658484804891988,332,-124.22683235000001,-0.5181630999887052,-0.49940728242499344,-0.0017710936916256069,-0.05717566634024255,-0.7120044882151484,0.0,0.0,0.0,-0.29006655855066343,-0.09189399933246621,0.0,-3.6334723995738384e-09,-0.15151951836017896,6119424,3007,-0.23260762454238407,-0.5230485435259494,-0.037304091281839646,0.0,0.01,0.002092013843745614,0.5,0.65,0.0,2034,55.4,0.10827834065318483,0.8612884975382594,0.021755854,1.3069649934768677,-34.05421447753906,-0.014899450563825667,0.2,0.9496011137962341,0.21885986328125,3.697457766532898,0.0003,34349,1.00069260597229
-0.0210987196619016,0.0,-0.46301731805729596,333,-124.59640302,-0.5190870974509093,-0.48919120109128783,-0.0011540498855150225,-0.058109575623507985,-0.7072271760876515,0.0,0.0,0.0,-0.28624465949554484,-0.09101806180859316,0.0,-3.6118402757896976e-09,-0.15304048584795804,6137856,3007,-0.230262751197294,-0.5147763097068146,-0.03716628753237375,0.0,0.01,0.002087673576574566,0.5,0.65,0.0,2041,55.36,0.1085727738127563,0.8841089447779454,0.02333371,1.2552833557128906,-34.05561237335205,-0.01755825956352055,0.2,0.9532490968704224,0.23699951171875,3.446690928936005,0.0003,34353,1.0007652044296265
-0.02036687163422828,0.0,-0.46353163508092354,334,-125.68015323000002,-0.5188926818371972,-0.4873343787324058,-0.0018012909200128815,-0.0556686570165496,-0.7075148818322261,0.0,0.0,0.0,-0.28465837646517383,-0.09250388683788667,0.0,-3.5495244712451444e-09,-0.1526358111188288,6156288,3007,-0.22770309928095056,-0.510853608670531,-0.036838597124895185,0.0,0.01,0.0022384983151116306,0.5,0.65,0.0,2047,55.83,0.10857873985273912,0.8670386353405106,0.024279362,1.159053087234497,-34.062314414978026,-0.016020588262472303,0.2,0.9601384401321411,0.24796142578125,2.971212661266327,0.0003,34357,1.0012811422348022
-0.02102660017143422,0.0,-0.46653721818079563,335,-125.90144478999999,-0.5181835708358279,-0.4882313535927765,-0.002225182211354399,-0.05733240610581068,-0.7096827953822278,0.0,0.0,0.0,-0.2886838279238018,-0.09225753240828392,0.0,-3.4709049424567568e-09,-0.15379393898641786,6174720,3007,-0.23190614369666823,-0.520714307648649,-0.03623963936438991,0.0,0.01,0.0022059461464070612,0.5,0.65,0.0,2053,55.31,0.10885502090414542,0.8647727333659341,0.022311153,1.3535430431365967,-34.06184139251709,-0.013951780158095062,0.2,0.9564838409423828,0.2302001953125,3.265795075893402,0.0003,34361,1.0010203123092651
-0.02064472727862118,0.0,-0.46348882767630134,336,-125.40785236000002,-0.5193053909449755,-0.48176642115557566,-0.0016706761389801853,-0.05694533126821831,-0.703196208845882,0.0,0.0,0.0,-0.2860611103420686,-0.09177457427199949,0.0,-3.4231661138186257e-09,-0.1510576110426654,6193152,3007,-0.23032052036517886,-0.5158935341474634,-0.03608990008069668,0.0,0.01,0.0021853298692601835,0.5,0.65,0.0,2059,55.92,0.1082115814955896,0.8855302380368109,0.022661692,1.5115902423858643,-34.06089534759521,-0.0163235786720179,0.2,0.9504556059837341,0.2482177734375,3.736831283569336,0.0003,34365,1.0010778903961182
-0.020899879401736224,0.0,-0.46102494399823285,337,-125.34490063000001,-0.5182773469054038,-0.49184695317737415,-0.0013865322985905306,-0.057680638161085124,-0.7092165341279273,0.0,0.0,0.0,-0.2895920968940747,-0.09064580443529788,0.0,-3.6084628618686077e-09,-0.1534759952375184,6211584,3007,-0.23136328872334178,-0.5149556890166468,-0.038520995561460346,0.0,0.01,0.0019390190654020342,0.5,0.65,0.0,2065,56.17,0.10864796806222561,0.8663218723096273,0.021676173,1.1919989585876465,-34.056241798400876,-0.01689001152990386,0.2,0.9552137851715088,0.21561279296875,3.370019233226776,0.0003,34369,1.0005940198898315
-0.02050946493606201,0.0,-0.46641609085017777,338,-123.99617926999997,-0.5181472492885044,-0.4937740805512287,-0.0017678158462438541,-0.05885434840783996,-0.7044853127296578,0.0,0.0,0.0,-0.2891003373035509,-0.09170894990727177,0.0,-3.6105030814877736e-09,-0.15417687339463793,6230016,3007,-0.23455511233154647,-0.5162966715470504,-0.03636496477540479,0.0,0.01,0.0021516927323924997,0.5,0.65,0.0,2071,54.37,0.10887438576235453,0.8789897062625796,0.023186639,1.2633302211761475,-34.054663276672365,-0.015472636953927577,0.2,0.9550660252571106,0.21435546875,3.4498892784118653,0.0003,34373,1.0005329847335815
-0.021095071807059745,0.0,-0.45864918112363817,339,-125.28484411,-0.5190570557377273,-0.49581360764952326,-0.002073544052257155,-0.05728262125782935,-0.7076147227742489,0.0,0.0,0.0,-0.28656106203120135,-0.0916468046920746,0.0,-3.6712020367045e-09,-0.15499770981164257,6248448,3007,-0.2275249683160984,-0.5086969191820637,-0.03680875786651288,0.0,0.01,0.0022233073153377822,0.5,0.65,0.0,2077,54.53,0.11022793383925268,0.8690637653678029,0.020963434,2.0929317474365234,-34.05634727478027,-0.014464430965017528,0.2,0.9397715330123901,0.22540283203125,4.719751453399658,0.0003,34377,1.0005601644515991
-0.021551671182738704,0.0,-0.46464310265517095,340,-124.98704561000001,-0.5185755965388563,-0.4825933606053694,-0.002056778627827928,-0.05718141530211521,-0.6990026114699904,0.0,0.0,0.0,-0.2848124015685794,-0.09207793907447302,0.0,-3.5549290085948933e-09,-0.15482952244875905,6266880,3007,-0.2324576834944805,-0.5159079038596128,-0.03729920837698349,0.0,0.01,0.00226128473231155,0.5,0.65,0.0,2083,55.77,0.10881939274381387,0.8741606136784136,0.020699177,1.7979762554168701,-34.05710372924805,-0.013293888140469789,0.2,0.9492314457893372,0.23271484375,4.180930984020233,0.0003,34381,1.000726580619812
-0.020983343104624273,0.0,-0.4633309636037063,341,-123.71796674999997,-0.5189036229893214,-0.48615960050358226,-0.0018951914735750189,-0.05855139794215917,-0.6925656813085026,0.0,0.0,0.0,-0.28311118472741165,-0.09130455321115954,0.0,-3.6036339542520052e-09,-0.15371857398826186,6285312,3007,-0.23159344520182237,-0.4990561794571983,-0.037982258835755706,0.0,0.01,0.002166883732166348,0.5,0.65,0.0,2089,56.09,0.11080992054384332,0.8946739579725812,0.023644002,1.4970316886901855,-34.05882873535156,-0.015019232511986048,0.2,0.9565754532814026,0.22908935546875,3.451338994503021,0.0003,34385,1.0008447170257568
-0.020912877440334734,0.0,-0.4623655151750412,342,-124.73571651,-0.5195190294351804,-0.49257370169377535,-0.0015832326897316307,-0.06088314341178918,-0.6983044631941759,0.0,0.0,0.0,-0.2865374074558372,-0.09118244550466797,0.0,-3.707837450999476e-09,-0.16143803970522758,6303744,3007,-0.23268717706890513,-0.5102693680689693,-0.03787212457650134,0.0,0.01,0.002266710116398624,0.5,0.65,0.0,2095,55.81,0.11098332704798049,0.8950828205566549,0.024983661,1.0396614074707031,-34.06232604980469,-0.015201380418147892,0.2,0.9626092314720154,0.25438232421875,3.041553223133087,0.0003,34389,1.0011687278747559
-0.021234752203596455,0.0,-0.4636895737810107,343,-124.94005609,-0.5196408741821152,-0.4856307233004875,-0.0017955483033293602,-0.06008418613142855,-0.6943728372128916,0.0,0.0,0.0,-0.28714782462221833,-0.09135714831753178,0.0,-3.6411227978223945e-09,-0.15882331764783367,6322176,3007,-0.2329060030223929,-0.5115372553539838,-0.03670784624894926,0.0,0.01,0.0020583767004104126,0.5,0.65,0.0,2101,56.18,0.11024436703620226,0.8988157040183482,0.021835249,1.2189000844955444,-34.06264152526855,-0.01673930580727756,0.2,0.9606360793113708,0.2400634765625,3.157640290260315,0.0003,34393,1.0010406970977783
-0.021035614265649014,0.0,-0.4594897287643291,344,-123.48769028000001,-0.5192482978353395,-0.4936304821985939,-0.0017628392957054946,-0.06287605129595789,-0.6982612734150675,0.0,0.0,0.0,-0.28793689034348197,-0.0912249240187594,0.0,-3.728740646244019e-09,-0.16071406593112844,6340608,3007,-0.22924715059779496,-0.5149317689163401,-0.03692160472241489,0.0,0.01,0.002293836852509735,0.5,0.65,0.0,2108,54.24,0.11008764522136767,0.9060481555567017,0.021024935,1.2317254543304443,-34.059435272216795,-0.015800773387309165,0.2,0.9555478096008301,0.22972412109375,3.5217467546463013,0.0003,34397,1.0007567405700684
