time/iterations,reward_terms/hip_roll,reward_terms/pos_pen,reward_terms/ang_xy,reward_terms/foot_slip,time/fps,reward_terms/height,reward_terms/overrun,reward_terms/stop,reward_terms/air_time,reward_terms/time,curriculum/ent_coef,reward_terms/track_vx,reward_terms/track_pos,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/progress,reward_terms/alive,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/vz,reward_terms/track_heading,reward_terms/action_rate,reward_terms/upright,time/time_elapsed,reward_terms/stance_time,reward_terms/yaw_rate,time/total_timesteps,reward_terms/track_yaw,curriculum/sprint_dist_m,reward_terms/heading_pen,reward_terms/stance,train/loss,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,train/std
1051,-0.23968571487725965,0.0,-4.819189322884952e-07,-0.18478343472280476,252,-0.01634896816901624,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.00544141,-1.0166645796716796e-09,0.008216480400017937,0.0,0.0,171.6,0.47607114120766525,-0.26013391139788067,-0.07751598637529519,0.0,-0.00969186848769583,-2.1058280808126407e-07,15962,-0.09052624947747713,0.0,4035840,0.0,100.0,0.0,0.0,0.07602283358573914,-23.970692952473957,0.0001992,1.834812308351199,-0.00876289939818283,2770,0.026019678,-3.450784683227539,0.19694010416666666,0.2,0.9350464940071106
1052,-0.2399247870035789,0.0,-4.6540368291803717e-07,-0.18855050998824555,252,-0.015852484644812904,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.22742796000003,-9.78009016986736e-10,0.007726864834865737,0.0,0.0,171.6,0.47839341643319067,-0.26200421030535087,-0.07412675759210717,0.0,-0.009646030294934415,-2.1255399284091508e-07,15976,-0.09478926621742853,0.0,4039680,0.0,100.0,0.0,0.0,-0.1545768827199936,-23.96199405193329,0.00019910399999999997,0.34832512214779854,-0.022148561853100546,2774,0.03217478,0.18719977140426636,0.26971435546875,0.2,0.9346396327018738
1053,-0.24010367225719403,0.0,-4.80471862256012e-07,-0.19362177307711467,252,-0.016555513739174774,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.85413229,-1.004033340501006e-09,0.008483549913125327,0.0,0.0,177.0,0.49462180403736355,-0.27025481895455666,-0.07881053482219907,0.0,-0.009703979385483655,-2.1403180208266066e-07,15991,-0.07847003955602184,0.0,4043520,0.0,100.0,0.0,0.0,-0.104426309466362,-23.953784942626953,0.000199008,0.3107268918644298,-0.00011458400298248638,2776,0.03672752,0.44380462169647217,0.2061434659090909,0.2,0.934326708316803
1054,-0.23950304992225285,0.0,-4.647212595322724e-07,-0.20164090320758205,252,-0.01653543805457372,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.1536165,-1.0578769269422663e-09,0.008251384346958322,0.0,0.0,177.0,0.4966266470809674,-0.2727991077830415,-0.07779599163554936,0.0,-0.009662932581722138,-2.146658729765788e-07,16006,-0.08472723549542485,0.0,4047360,0.0,100.0,0.0,0.0,-0.15867005288600922,-23.95862191915512,0.00019891199999999998,0.2782536572776735,-0.02358165741316043,2780,0.030173186,0.4768608808517456,0.29644775390625,0.2,0.9352214336395264
1055,-0.23970275894058607,0.0,-4.851619161574733e-07,-0.20435548446343615,252,-0.01640197966229003,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.29433814,-1.0254223642631471e-09,0.008307150199047385,0.0,0.0,176.99,0.5071698363364131,-0.27899391483195135,-0.07735024917265135,0.0,-0.009713841630799684,-2.1842095938828179e-07,16021,-0.07874078323796865,0.0,4051200,0.0,100.0,0.0,0.0,0.14586326479911804,-23.95245246887207,0.000198816,2.0475784093141556,-0.009670205848912398,2784,0.033761095,-2.60512638092041,0.30266927083333334,0.2,0.9344554543495178
1056,-0.2383829327633766,0.0,-4.7358122209686835e-07,-0.20239205719174005,252,-0.016112781847529976,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.03543710999998,-9.998794824476806e-10,0.007973979449020192,0.0,0.0,176.99,0.5012394348413155,-0.2744048366634606,-0.07549004386830674,0.0,-0.009695513332937203,-2.17400281681146e-07,16036,-0.08214956724322457,0.0,4055040,0.0,100.0,0.0,0.0,-0.1870584636926651,-23.957380175590515,0.00019872,0.23656745441257954,-0.022475270576251205,2788,0.033519268,0.5178310871124268,0.2947998046875,0.2,0.9350637793540955
1057,-0.2396464737793087,0.0,-4.6897312139702487e-07,-0.19922054391764957,252,-0.01606607806899062,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.61243069,-9.85296556154274e-10,0.007987707707347741,0.0,0.0,176.93,0.49676485220051875,-0.27197719544774585,-0.07524441453921672,0.0,-0.009686762373110842,-2.155904064636588e-07,16051,-0.08559388145102045,0.0,4058880,0.0,100.0,0.0,0.0,-0.16273054480552673,-23.956298530101776,0.000198624,0.23260044818744063,-0.022383427793101873,2792,0.026546046,0.5217922329902649,0.307373046875,0.2,0.9349016547203064
1058,-0.23852099352108616,0.0,-4.358470634551252e-07,-0.20295729715667077,252,-0.0159743582478331,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.86312651,-9.375077543033946e-10,0.007822941664501,0.0,0.0,176.93,0.5032328190797485,-0.27370650235858485,-0.07455095043782455,0.0,-0.009687927975973374,-2.1749658664133733e-07,16065,-0.08521850088766608,0.0,4062720,0.0,100.0,0.0,0.0,9.586012840270996,-23.956148703893025,0.000198528,9.552936577548584,-0.004721263889223337,2795,0.040787984,0.03175479173660278,0.326171875,0.2,0.9347981214523315
1059,-0.24052549469949203,0.0,-4.7489429605033203e-07,-0.2010814340154829,252,-0.01635363456229221,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.67055618,-1.0487414342314796e-09,0.008004397515140859,0.0,0.0,176.93,0.4992512646636729,-0.2724479188031461,-0.07591379928588177,0.0,-0.00973159075163649,-2.1645333487720784e-07,16080,-0.08827321205524676,0.0,4066560,0.0,100.0,0.0,-3.535758409188345e-05,-0.16621027886867523,-23.954269528388977,0.00019843200000000001,0.28326554456725717,-0.025585507333744317,2799,0.028189112,0.4777674078941345,0.30755615234375,0.2,0.9347589015960693
1060,-0.23922380040531524,0.0,-4.557777731259405e-07,-0.20614185383430747,252,-0.016159516362541614,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.86438081,-9.699429587513833e-10,0.007932596904583903,0.0,0.0,176.94,0.5032972636088705,-0.2750742694657475,-0.07528106934512077,0.0,-0.00971308039852786,-2.1854803091444677e-07,16095,-0.08524075858973634,0.0,4070400,0.0,100.0,0.0,0.0,-0.12405896186828613,-23.94658863544464,0.000198336,0.40095757879316807,-0.007694994084886275,2801,0.031682797,0.4823651909828186,0.2774658203125,0.2,0.934240460395813
1061,-0.23950450206619073,0.0,-4.6258423026285205e-07,-0.20580933942886837,252,-0.016280814197820813,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-159.14957344,-9.888652271486974e-10,0.00801687259869242,0.0,0.0,176.92,0.502568069253567,-0.27620702362519994,-0.07619558366013993,0.0,-0.00976780073033539,-2.1888635217616988e-07,16110,-0.08255978745384715,0.0,4074240,0.0,100.0,0.0,0.0,-0.14565257728099823,-23.94622826576233,0.00019823999999999997,0.2958562448620796,-0.02630313990812283,2805,0.026891377,0.5142439007759094,0.29119873046875,0.2,0.9345268607139587
1062,-0.24009742069738538,0.0,-4.832660965851695e-07,-0.19474560587024142,252,-0.016732280527620384,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.02207347,-1.0299651525499766e-09,0.008540910292315192,0.0,0.0,176.98,0.5012598828251793,-0.27104635801158117,-0.07850190146136415,0.0,-0.009844604307033884,-2.1669838140038393e-07,16125,-0.0824148116613454,0.0,4078080,0.0,100.0,0.0,0.0,-0.15334290266036987,-23.941299200057983,0.000198144,0.30351243633776903,-0.021867393952561542,2809,0.03455729,0.432403564453125,0.3111572265625,0.2,0.9344037175178528
1063,-0.23781945048240993,0.0,-4.6550817004265364e-07,-0.20726067754655597,252,-0.015832439739017608,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.00242955000002,-1.0040301497317378e-09,0.007513977316495865,0.0,0.0,176.98,0.5078587970981634,-0.2760768863144935,-0.0733701339060507,0.0,-0.009682054067110847,-2.1869371074018098e-07,16139,-0.09166534359883415,0.0,4081920,0.0,100.0,0.0,0.0,-0.1218283623456955,-23.929395139217377,0.00019804799999999998,0.23700889153406024,-0.023485195357352495,2813,0.029976156,0.5274511575698853,0.29412841796875,0.2,0.9337160587310791
1064,-0.23918462422171277,0.0,-4.6624146086374096e-07,-0.19699512913914938,252,-0.016257779368885252,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.75851291,-1.0239542458594563e-09,0.007884614269843975,0.0,0.0,176.98,0.4978626363769791,-0.2709068509001577,-0.0761695015173556,0.0,-0.009760262566314466,-2.157496296660438e-07,16154,-0.08509454730941926,0.0,4085760,0.0,100.0,0.0,0.0,-0.08018012344837189,-23.918031990528107,0.000197952,0.4807760324329138,-0.022356037647114135,2817,0.028438117,0.0900772213935852,0.29010009765625,0.2,0.9335656762123108
1065,-0.23801698326953064,0.0,-4.7484789137399143e-07,-0.19520287606653314,252,-0.016438872469557452,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.50452353999998,-1.0268273756399653e-09,0.008107368638669067,0.0,0.0,175.71,0.4967363724950214,-0.2701599737220882,-0.07603757519638554,0.0,-0.009795843377752012,-2.160719496502168e-07,16169,-0.08542965919845308,0.0,4089600,0.0,100.0,0.0,0.0,-0.1624779999256134,-23.920288622379303,0.000197856,0.28646540082991123,-0.025409446403500624,2821,0.028682902,0.4865887761116028,0.293212890625,0.2,0.933914840221405
1066,-0.23923321361662883,0.0,-4.752944253292131e-07,-0.20374860220559618,252,-0.01623446452375459,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-159.11224517,-1.0412473417363717e-09,0.00796293227855155,0.0,0.0,175.43,0.5012132494013479,-0.27542449763351295,-0.0753179970581152,0.0,-0.009780180397134665,-2.1685741610163767e-07,16184,-0.08161526201169364,0.0,4093440,0.0,100.0,0.0,0.0,11.192571640014648,-23.918442589896067,0.00019776,15.62981044678461,0.0019390307189453217,2824,0.040857486,0.21447491645812988,0.3217075892857143,0.2,0.9334506988525391
1067,-0.2373568934414309,0.0,-4.63881824177835e-07,-0.20159876396781135,252,-0.016053735538277308,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-159.74497515000002,-1.0353494058823015e-09,0.00782279973019505,0.0,0.0,173.74,0.5029773804891691,-0.27570964431740896,-0.07458035626023607,0.0,-0.009657464332690437,-2.1561526670129995e-07,16199,-0.08387833237652839,0.0,4097280,0.0,100.0,0.0,0.0,0.46955639123916626,-23.92127174139023,0.000197664,7.087737591005862,-0.010879861074499786,2828,0.028084012,0.4536081552505493,0.3175048828125,0.2,0.9340034127235413
1068,-0.23902580433846904,0.0,-4.4764607254855194e-07,-0.21410189118084982,252,-0.015973436509779688,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-159.47537081,-9.580429678665034e-10,0.00784523577659452,0.0,0.0,173.74,0.5144960760770289,-0.28346329386087005,-0.0742054094064027,0.0,-0.00970809697759654,-2.205115724217652e-07,16214,-0.07546430122586771,0.0,4101120,0.0,100.0,0.0,0.0,3.247962713241577,-23.924495295474404,0.00019756800000000002,11.418776775661268,-0.00486244383807245,2831,0.044000193,0.4943404197692871,0.2661389802631579,0.2,0.9338998794555664
1069,-0.23838582506081638,0.0,-4.752797707081895e-07,-0.20259697492318737,252,-0.016465537658219707,0.0,0.0,3.0637134377862896e-07,-0.5,0.01,0.0,0.0,-159.22896710999999,-1.003778507969779e-09,0.008234062642560805,0.0,0.0,173.45,0.5055148289002748,-0.27620099881365245,-0.07726992941904548,0.0,-0.009794774572033043,-2.1707559012163237e-07,16229,-0.08023578398927711,0.0,4104960,0.0,100.0,0.0,0.0,-0.1550624519586563,-23.926005125045776,0.000197472,0.2994982087984681,-0.028916758950799704,2835,0.026330784,0.4253380298614502,0.27117919921875,0.2,0.9339237213134766
1070,-0.23844396687404926,0.0,-4.597977637508707e-07,-0.2077828274845145,252,-0.016033498386351385,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-159.31126813,-1.0111644935694783e-09,0.007755594462143046,0.0,0.0,173.09,0.5010933260342468,-0.27611141460094607,-0.07389875812524596,0.0,-0.009686792490100618,-2.1753201281843784e-07,16243,-0.084551222222932,0.0,4108800,0.0,100.0,0.0,-1.6156652992525232e-09,6.242747783660889,-23.91588089682839,0.00019737599999999998,7.883106388828971,-0.00043302272785116327,2837,0.040563043,0.34923386573791504,0.2546164772727273,0.2,0.9333930611610413
1071,-0.238580141614231,0.0,-4.771341759987423e-07,-0.2053059408546907,252,-0.01591289855871397,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.26514473999998,-9.963544907132434e-10,0.00791666515592939,0.0,0.0,173.39,0.502999816703888,-0.2766409796848917,-0.07438321855064986,0.0,-0.009726978142926779,-2.1739665604066e-07,16258,-0.07753406898940454,0.0,4112640,0.0,100.0,0.0,0.0,3.4754176139831543,-23.916580021381378,0.00019728,4.751085622236133,-0.006323152585537173,2841,0.030775372,0.6363742351531982,0.3262939453125,0.2,0.9338711500167847
1072,-0.23799691161934172,0.0,-4.6142479737650725e-07,-0.1965090455312439,252,-0.01598342219883457,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.20024709000003,-1.0045557323636333e-09,0.007937369854786025,0.0,0.0,173.42,0.4960229460506102,-0.2708695698069667,-0.07432072079593198,0.0,-0.009775641882771616,-2.1529037103145146e-07,16273,-0.08248081416823132,0.0,4116480,0.0,100.0,0.0,0.0,-0.1724303811788559,-23.920611321926117,0.000197184,0.2953121932223439,-0.02213864360237494,2845,0.025125947,0.42773163318634033,0.250244140625,0.2,0.9339761734008789
1073,-0.23902061269951244,0.0,-4.638900357783526e-07,-0.20061854448872232,252,-0.01583925405717011,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.45044317000003,-9.811289782054607e-10,0.00794159267120666,0.0,0.0,173.87,0.497421428753143,-0.27215830054955176,-0.07433933126737005,0.0,-0.009733324287429993,-2.1446028888802597e-07,16288,-0.07948831518227477,0.0,4120320,0.0,100.0,0.0,0.0,-0.11507326364517212,-23.915761411190033,0.000197088,3.2118727527558804,-0.007803692482411861,2849,0.028744772,0.6536573171615601,0.2508544921875,0.2,0.9341227412223816
1074,-0.23849091005266032,0.0,-4.6870455875861454e-07,-0.1889307411647638,252,-0.01598886365675736,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.29816218000002,-9.876950748466057e-10,0.008063121320639148,0.0,0.0,173.87,0.48241115464584994,-0.26478947411215586,-0.07512676767186403,0.0,-0.009747845119722712,-2.1178458220897794e-07,16303,-0.08420609428693562,0.0,4124160,0.0,100.0,0.0,0.0,-0.14845815300941467,-23.910097181797028,0.000196992,0.3103443793952465,-0.022162286448292434,2853,0.034532603,0.25047606229782104,0.2933349609375,0.2,0.9336019158363342
1075,-0.23968353680224636,0.0,-4.842277716303289e-07,-0.19588809199258211,252,-0.016379066121474894,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.54594852,-1.0113795260916205e-09,0.008409728415184219,0.0,0.0,175.35,0.4933741445561119,-0.27057161121798656,-0.07741233277462288,0.0,-0.009818499096947562,-2.1397822498966094e-07,16318,-0.08120364611192482,0.0,4128000,0.0,100.0,0.0,0.0,-0.14556026458740234,-23.903689801692963,0.000196896,0.28059552935883403,-0.027294850573525764,2857,0.030050546,0.4531802535057068,0.31396484375,0.2,0.933471143245697
1076,-0.23776650943524336,0.0,-4.782137871032672e-07,-0.1930914369994374,252,-0.01675623400575412,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.78258029999998,-1.0339916444510696e-09,0.00873251986521756,0.0,0.0,176.92,0.4942664571190643,-0.26948294330138095,-0.07951000156298986,0.0,-0.009756842318043416,-2.1379110670198763e-07,16333,-0.08061755472593463,0.0,4131840,0.0,100.0,0.0,0.0,-0.14010943472385406,-23.9054696559906,0.0001968,0.27672301325947046,-0.025179327189107426,2861,0.02977651,0.4937654137611389,0.290283203125,0.2,0.9335144758224487
1077,-0.2403348431132232,0.0,-4.929734212750598e-07,-0.195193212021412,252,-0.01691183506378039,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.48615195,-1.1915338884005438e-09,0.008506633432528556,0.0,0.0,175.57,0.49442269490196183,-0.27072772770489084,-0.07894710395235409,0.0,-0.00976028706010898,-2.137399516414356e-07,16347,-0.07462865809598523,0.0,4135680,0.0,100.0,0.0,-4.146958408321815e-08,1.5845041275024414,-23.896740674972534,0.000196704,6.352391472551972,-0.008306151255965233,2865,0.024561517,0.517163872718811,0.29461669921875,0.2,0.93350750207901
1078,-0.23903034313726035,0.0,-4.775926292379946e-07,-0.19196316535848112,252,-0.01615183057962353,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.55588682,-1.0007270200988753e-09,0.008277793548789231,0.0,0.0,175.57,0.48849421739972887,-0.2678935238156784,-0.07713208269472085,0.0,-0.00972705726642431,-2.1116999544465954e-07,16362,-0.07749087212643953,0.0,4139520,0.0,100.0,0.0,0.0,0.36376190185546875,-23.904897983257587,0.000196608,4.800561350125533,-0.008459392970857712,2869,0.0451312,0.6931053996086121,0.28673377403846156,0.2,0.9340572357177734
1079,-0.23986676348953212,0.0,-4.967587425884429e-07,-0.19006703101990352,252,-0.01639652215842842,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.01210139,-1.08002085624722e-09,0.008442989496903381,0.0,0.0,175.57,0.49327111503708193,-0.26731154002258023,-0.07769039457834845,0.0,-0.009743373102601439,-2.121568385645974e-07,16377,-0.07509397626132214,0.0,4143360,0.0,100.0,0.0,0.0,-0.16785286366939545,-23.912606120109558,0.00019651199999999998,0.2696989458054304,-0.024990613535919692,2873,0.030655079,0.4803396463394165,0.26416015625,0.2,0.9344092607498169
1080,-0.23841066415925044,0.0,-4.914327043072288e-07,-0.1938585562700169,252,-0.016163932145575988,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.74981673,-1.0171598763952082e-09,0.008366596649682636,0.0,0.0,175.57,0.4928727069478142,-0.270754913437816,-0.07672965519734556,0.0,-0.009733897911646703,-2.130575568544458e-07,16392,-0.07776967042317665,0.0,4147200,0.0,100.0,0.0,0.0,-0.19169732928276062,-23.91247045993805,0.00019641599999999998,0.19995949743315578,-0.022192390460986644,2877,0.02684236,0.47950226068496704,0.25341796875,0.2,0.934382975101471
1081,-0.2376987351441889,0.0,-4.837885340574799e-07,-0.1940804894018638,252,-0.016068827674079345,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.90905702,-1.026817978132657e-09,0.008158312180380439,0.0,0.0,175.65,0.4882148995600207,-0.2687772215552957,-0.07616103995266914,0.0,-0.009741898079413678,-2.1088753102982866e-07,16407,-0.07989467169459606,0.0,4151040,0.0,100.0,0.0,0.0,-0.12055373191833496,-23.90916472673416,0.00019632,0.2924646809697151,-0.020333078427938744,2881,0.029459268,0.4584590196609497,0.32073974609375,0.2,0.9343230724334717
1082,-0.23907113973268482,0.0,-4.958492454337798e-07,-0.19799487106216027,253,-0.016205717742508813,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.96464282999997,-1.0746196215030402e-09,0.008284830911604086,0.0,0.0,177.0,0.4983640875064537,-0.27251225244482125,-0.07661924754811793,0.0,-0.009710786496806992,-2.139900621015537e-07,16422,-0.074835711289021,0.0,4154880,0.0,100.0,0.0,0.0,-0.12650199234485626,-23.905864477157593,0.000196224,0.33162669325247407,-0.018516120515414514,2885,0.027867552,0.4031171202659607,0.30816650390625,0.2,0.9341847896575928
1083,-0.23765666522742784,0.0,-4.773703451400382e-07,-0.20156828680691147,253,-0.016267484128085,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.92563744999998,-1.016533717862329e-09,0.007868441408152842,0.0,0.0,175.68,0.5027953784948594,-0.2746795684963322,-0.0751008656063225,0.0,-0.009716621627608389,-2.1418171539378287e-07,16437,-0.07950404325828982,0.0,4158720,0.0,100.0,0.0,0.0,-0.1699337363243103,-23.89559578895569,0.000196128,0.2726207049563527,-0.022614097528276034,2889,0.030184904,0.40631407499313354,0.27838134765625,0.2,0.9335860013961792
1084,-0.23799362347246947,0.0,-4.6453984161349867e-07,-0.20390037681501844,253,-0.015518770070989231,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.35308467000002,-9.784762407589015e-10,0.007533212705763961,0.0,0.0,175.68,0.4939830354930467,-0.27557475993081026,-0.07335032187832095,0.0,-0.00965870326622419,-2.1324985737805292e-07,16451,-0.08107842000083303,0.0,4162560,0.0,100.0,0.0,0.0,-0.06878460943698883,-23.889121413230896,0.000196032,5.277877390384674,-0.00844415053143166,2893,0.0261525,0.5074191093444824,0.319580078125,0.2,0.9334337711334229
1085,-0.23771488473168864,0.0,-4.603341154343102e-07,-0.20149742473512555,253,-0.016023924278097137,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-158.07805418,-1.0108639427401842e-09,0.007960905086942811,0.0,0.0,175.64,0.49405651594496525,-0.2723851205677566,-0.0748182704599296,0.0,-0.009651788918928256,-2.1312822757439899e-07,16466,-0.08503675540744927,0.0,4166400,0.0,100.0,0.0,0.0,0.022152245044708252,-23.884388387203217,0.000195936,0.4858990041539073,-0.020470958756050095,2897,0.025432277,0.25800132751464844,0.27593994140625,0.2,0.9329030513763428
1086,-0.23852584554260706,0.0,-4.854141966217645e-07,-0.19899364205517023,253,-0.01641998740573168,0.0,0.0,2.205882440595066e-05,-0.5,0.01,0.0,0.0,-157.85504630999998,-1.0732168817618086e-09,0.008240153588615578,0.0,0.0,174.05,0.4940459536424907,-0.2712073072809742,-0.07634329726323091,0.0,-0.009799475711789263,-2.1313042139677966e-07,16481,-0.07958485152065793,0.0,4170240,0.0,100.0,0.0,-8.63550784540754e-08,4.232654094696045,-23.87590080499649,0.00019583999999999997,6.737236293032765,-0.00809669117006706,2901,0.027940761,0.43021827936172485,0.2857666015625,0.2,0.9327261447906494
1087,-0.23697152615898384,0.0,-4.771281746830613e-07,-0.20131745256263328,253,-0.016334260120692747,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.73271176,-1.0064279648656247e-09,0.008322751102170898,0.0,0.0,175.37,0.5059648098687847,-0.2749086033589299,-0.07721153602118598,0.0,-0.009792181406379264,-2.152556580203501e-07,16496,-0.07450259460155643,0.0,4174080,0.0,100.0,0.0,0.0,1.449195384979248,-23.87603302001953,0.000195744,2.3306775391101837,-0.007495033973827958,2904,0.032769583,0.8481580018997192,0.18935546875,0.2,0.9327858686447144
1088,-0.2379041471470175,0.0,-4.5201193307358933e-07,-0.20654317490249807,253,-0.01607760233964674,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.72120816000003,-9.948082714909818e-10,0.00804381870955589,0.0,0.0,175.37,0.5075703476138195,-0.27774929270667076,-0.0756840314864179,0.0,-0.00972721963910872,-2.1567863180156876e-07,16511,-0.07498336935817748,0.0,4177920,0.0,100.0,0.0,0.0,-0.16577693819999695,-23.876437723636627,0.00019564799999999998,0.29723523603752255,-0.023860927525674924,2908,0.03126959,0.3656615614891052,0.27349853515625,0.2,0.9327447414398193
1089,-0.23891243685482458,0.0,-4.779400868638793e-07,-0.19291094477681256,253,-0.016262734422093174,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.09907515,-1.0108384545887593e-09,0.00831017505432903,0.0,0.0,175.37,0.49682354425302255,-0.2702381717896286,-0.07707534891080932,0.0,-0.009811274994913273,-2.1366925571556367e-07,16526,-0.07811849134375884,0.0,4181760,0.0,100.0,0.0,0.0,-0.1324048638343811,-23.869364798069,0.000195552,0.45575493574142456,-0.01904446756816469,2912,0.025750507,-0.12420141696929932,0.276611328125,0.2,0.9327964782714844
1090,-0.23805276435381179,0.0,-4.849364389198403e-07,-0.20405976862921285,253,-0.016140748557633356,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.82059683999998,-1.0308198249388992e-09,0.008111869704021451,0.0,0.0,175.41,0.5045852266561974,-0.27545224417200337,-0.0757788251273598,0.0,-0.009779031103841419,-2.1588732607678361e-07,16541,-0.07738762399747962,0.0,4185600,0.0,100.0,0.0,0.0,-0.1815022975206375,-23.868806183338165,0.000195456,0.23668553913012147,-0.026716123553342186,2916,0.031561058,0.4848092794418335,0.28460693359375,0.2,0.9325736165046692
1091,-0.23904581258377602,0.0,-4.810262158559944e-07,-0.20363474515679914,253,-0.01612169237378281,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.10543223000002,-1.0215862182639029e-09,0.008000364308410082,0.0,0.0,177.0,0.504458068569129,-0.2728849857864834,-0.07551380424200935,0.0,-0.009792930279819676,-2.1434080526412013e-07,16556,-0.07886205025741383,0.0,4189440,0.0,100.0,0.0,0.0,-0.17562156915664673,-23.863415241241455,0.00019536,0.2647713371552527,-0.018875036446843296,2920,0.03034414,0.49851560592651367,0.29986572265625,0.2,0.9323399662971497
1092,-0.23772122468501927,0.0,-4.672177221437984e-07,-0.20440126572822115,253,-0.01587961157041763,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.31382999000002,-9.789549536678302e-10,0.007896819727212926,0.0,0.0,177.0,0.4994098087931727,-0.2738782776901022,-0.07495864757819812,0.0,-0.009735241361431198,-2.13421089365754e-07,16571,-0.07727756227238955,0.0,4193280,0.0,100.0,0.0,0.0,-0.16647161543369293,-23.856988966464996,0.000195264,0.321085715200752,-0.024598717645858414,2924,0.027794022,0.44893693923950195,0.28802490234375,0.2,0.9320361018180847
1093,-0.2386031646202485,0.0,-4.746486331480992e-07,-0.2008261187916455,253,-0.016009933261055563,0.0,0.0,1.8382335410398595e-06,-0.5,0.01,0.0,0.0,-156.43001276,-1.2429587935273819e-09,0.007917663263983776,0.0,0.0,175.69,0.5004761077306454,-0.27387286729045673,-0.07494453482753574,0.0,-0.00968960973694688,-2.1392601290928865e-07,16586,-0.08359641454401862,0.0,4197120,0.0,100.0,0.0,0.0,-0.12138600647449493,-23.851992964744568,0.000195168,0.37721046479418874,-0.021393222821643576,2928,0.025385577,0.2668493986129761,0.28765869140625,0.2,0.9319464564323425
1094,-0.23808199812104677,0.0,-4.768409195067972e-07,-0.19611801551427735,253,-0.016104326496560923,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.35814411,-1.014044157510388e-09,0.008120733924012758,0.0,0.0,175.69,0.5015305150135841,-0.2710621979085088,-0.0755561252889472,0.0,-0.009699195160638004,-2.136875624125905e-07,16601,-0.07787712682666635,0.0,4200960,0.0,100.0,0.0,0.0,1.3233234882354736,-23.844955858976945,0.000195072,7.1921100253644195,-0.005002789796613481,2931,0.037894845,0.5419661402702332,0.30307404891304346,0.2,0.931559681892395
1095,-0.23845541075110183,0.0,-4.72493109523305e-07,-0.19903999967093478,253,-0.015828548776042714,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.13773017000003,-9.93623537450943e-10,0.007845035733418316,0.0,0.0,174.29,0.4994224291234162,-0.2714012411949975,-0.07332077573526874,0.0,-0.009680228344328046,-2.149534386558214e-07,16615,-0.0849226656764421,0.0,4204800,0.0,100.0,0.0,0.0,-0.16137106716632843,-23.84442549943924,0.00019497599999999997,0.4853471117094159,-0.019423805468250066,2935,0.02186913,-0.2808905839920044,0.24359130859375,0.2,0.9316403269767761
