reward_terms/overrun,reward_terms/motor_vel,reward_terms/stance_time,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/coef_rate,time/fps,reward_terms/residual,time/time_elapsed,reward_terms/air_time,rollout/ep_rew_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/phase_contact,curriculum/eff_scale,reward_terms/foot_slip,reward_terms/lat_vel,rollout/ep_len_mean,time/total_timesteps,reward_terms/step_rate,reward_terms/upright,reward_terms/energy,reward_terms/clearance,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/residual_rate,reward_terms/stance,reward_terms/action_rate,reward_terms/stop,curriculum/stance_ratio,reward_terms/time,reward_terms/hip_roll,reward_terms/height,curriculum/ctrl_jitter_ms,curriculum/ctrl_drop_prob,reward_terms/angmom,reward_terms/alive,time/iterations,reward_terms/assist_pen,train/explained_variance,train/clip_range,train/std,train/approx_kl,train/learning_rate,train/n_updates,train/entropy_loss,train/value_loss,train/loss,train/clip_fraction,train/policy_gradient_loss
0.0,-0.005251860096865171,-0.006380577128665108,-0.26597861004319073,0.007026304000000001,0.0,-0.0699605694105878,4180,-0.11266645557335828,5854,0.0,-119.28382882999999,1.0805627072653214,-0.2329217512665146,-0.37439006084811877,0.8153088,-0.19807107241026622,-3.210050415290063e-08,260.53,24477696,0.0,-0.2802880398259032,-0.024226124654985987,0.049283047751353226,-0.3156614946964943,100.0,0.0,-0.10377057223565588,-0.01757442817533184,0.0,0.462478976,-0.5,-0.09585645579537115,-0.079728516785681,0.0,0.0,-0.10066346013842305,0.0,1328,0.0,0.9992152452468872,0.2,0.9975536465644836,0.017441383,0.00021846912,30756,-19.82483539581299,0.09747003205120564,-0.12291714549064636,0.1616455078125,-0.011508256196975708
0.0,-0.005320620241357956,-0.005462612610750107,-0.27257276584660173,0.007014016,0.0,-0.07204538865277471,4180,-0.11263460434945409,5859,0.0,-118.89547931000001,1.0454281023442868,-0.2403962313667358,-0.3732773248138744,0.8159232,-0.206364633443802,-3.2923525788477575e-08,256.82,24496128,0.0,-0.27469606484373754,-0.02476609921812397,0.051012327519037004,-0.30658136012165205,100.0,0.0,-0.10660460123911603,-0.017698463027117164,0.0,0.462337664,-0.5,-0.09732143229609208,-0.07752379874444351,0.0,0.0,-0.1025156590013281,0.0,1329,0.0,0.9996373057365417,0.2,0.9978333115577698,0.015748866,0.00021840768,30760,-19.82975330352783,0.053624527156353,-0.13395175337791443,0.15897216796875,-0.012918931688182056
0.0,-0.005395909235963271,-0.00590952346748155,-0.2729606750383777,0.0070017280000000005,0.0,-0.07109746566234429,4180,-0.11262886550716981,5864,0.0,-119.76668879,1.034101277158008,-0.23767671441245364,-0.3769796568499272,0.8165376,-0.20336606079257225,-3.7181396290536974e-08,258.35,24514560,0.0,-0.2828497424068154,-0.024758031876932166,0.04955247994972707,-0.3157073186905351,100.0,0.0,-0.097726151877004,-0.0176722560512599,0.0,0.462196352,-0.5,-0.09606192417722997,-0.08021637131969893,0.0,0.0,-0.10124353259702036,0.0,1330,0.0,0.9988548755645752,0.2,0.9982092380523682,0.0130353,0.00021834624,30764,-19.83399658203125,0.147758911550045,-0.1026560366153717,0.12791748046875,-0.009902514470741152
0.0,-0.0053272300718583635,-0.006615765441286688,-0.2641733788141682,0.00698944,0.0,-0.07016073991186572,4180,-0.11263237089875784,5868,0.0,-119.21595940000003,1.0633524318922967,-0.23794719201519687,-0.37548208870137434,0.817152,-0.19628748439735222,-3.468578720633701e-08,258.93,24532992,0.0,-0.2730668294917451,-0.024746279661070212,0.04931367287742768,-0.30846760239796356,100.0,0.0,-0.0972457039998561,-0.017462918272196877,0.0,0.46205504,-0.5,-0.09663109750919421,-0.07783631302067825,0.0,0.0,-0.09929508452902003,0.0,1331,0.0,0.9979947805404663,0.2,0.9989293813705444,0.016524278,0.0002182848,30768,-19.842281913757326,0.21372735127806664,-0.06083269417285919,0.14764404296875,-0.008253064122982323
0.0,-0.005318809164213098,-0.0057995248902847785,-0.27161189690439613,0.006977152,0.0,-0.07188181086128664,4180,-0.11263094112062842,5873,0.0,-119.49432661,1.0357007883451608,-0.23849649653094154,-0.37323518478152473,0.8177664,-0.20528563154084184,-3.0377902867980784e-08,258.21,24551424,0.0,-0.2871402152745812,-0.024612667745085096,0.05070450706384391,-0.3171304019747157,100.0,0.0,-0.10284389785004815,-0.017340090805430752,0.0,0.46191372799999997,-0.5,-0.09685367479524065,-0.08122430935922907,0.0,0.0,-0.1038778325027999,0.0,1332,0.0,0.9989864826202393,0.2,0.9987664818763733,0.01351209,0.00021822336,30772,-19.842525577545167,0.1297106970101595,-0.10412562638521194,0.1124755859375,-0.007811507070437073
0.0,-0.005315011721388119,-0.006443646839923329,-0.2691430900057512,0.006964864,0.0,-0.07174520664759723,4180,-0.11270785301824504,5877,0.0,-118.9780014,1.0674715403472699,-0.23994061759980478,-0.3784966305511848,0.8183808,-0.20001253767017793,-3.603131742049519e-08,258.31,24569856,0.0,-0.2792388288076881,-0.024723014396274938,0.049515274651533256,-0.3166601352255517,100.0,0.0,-0.10887587215116323,-0.017838624295816757,0.0,0.46177241599999996,-0.5,-0.09714461889837807,-0.08097889508511048,0.0,0.0,-0.10158659619115497,0.0,1333,0.0,0.9975073337554932,0.2,0.9987584352493286,0.011275351,0.00021816191999999998,30776,-19.842216300964356,0.29046916514635085,-0.013356789946556091,0.10926513671875,-0.008223047258798032
0.0,-0.0053023518510271145,-0.006396175239286903,-0.274548798463042,0.006952576,0.0,-0.07044157372623959,4180,-0.11271896878098822,5881,0.0,-119.25054494999999,1.0701331973386128,-0.2404407931917085,-0.37364232652310014,0.8189952,-0.2039932724281551,-3.643618952692538e-08,258.79,24588288,0.0,-0.2797580872109602,-0.02468477026436347,0.05104027190942411,-0.3165695122175889,100.0,0.0,-0.0990057905648803,-0.01731875971535548,0.0,0.46163110399999996,-0.5,-0.09807729927031528,-0.0806013519940273,0.0,0.0,-0.1045461886143099,0.0,1334,0.0,0.9994915723800659,0.2,0.9989493489265442,0.015064202,0.00021810048,30780,-19.84469509124756,0.06967331748455763,-0.13414394855499268,0.15103759765625,-0.01313819068018347
0.0,-0.005328089954928488,-0.0060494967619888484,-0.2735788215650355,0.006940287999999999,0.0,-0.07464898986137952,4180,-0.11263470924996478,5886,0.0,-118.97462323999999,1.0638959261491063,-0.23763587445850723,-0.374155063874934,0.8196096,-0.20561205687733147,-3.453532342793231e-08,258.55,24606720,0.0,-0.2811710824589728,-0.024742221775126912,0.05017934531318564,-0.3190447596324118,100.0,0.0,-0.11454356225958288,-0.017381712414005657,0.0,0.46148979199999995,-0.5,-0.0990174177050906,-0.08117892546018747,0.0,0.0,-0.10405940124836321,0.0,1335,0.0,0.999310314655304,0.2,0.9993577599525452,0.018630853,0.00021803903999999998,30784,-19.84693307876587,0.07704485449939966,-0.12785573303699493,0.17421875,-0.010364380455575884
0.0,-0.005266499425326598,-0.006710437561398269,-0.2695796157825466,0.006928,0.0,-0.07019938454262625,4180,-0.11274772635224435,5890,4.882812370649642e-05,-119.44747320999998,1.058208730976062,-0.23827768966031368,-0.37693797856449784,0.820224,-0.2033361375299064,-3.7949585650305994e-08,260.03,24625152,0.0,-0.2746180187333249,-0.024523078841360988,0.049927213333373625,-0.31114349341151937,100.0,0.0,-0.11013232416661183,-0.01747526912415591,0.0,0.46134848,-0.5,-0.09799546244665339,-0.07940409098835084,0.0,0.0,-0.10355163536158367,0.0,1336,0.0,0.9993996024131775,0.2,0.9990493655204773,0.020607987,0.0002179776,30788,-19.846273708343507,0.08090572468936444,-0.12275293469429016,0.1877197265625,-0.011539842444472015
0.0,-0.005316053007426811,-0.006660931843927958,-0.2770106555839782,0.006915712,0.0,-0.07448145777360418,4180,-0.11268544435513189,5894,4.882812370649642e-05,-118.9788717,1.054844258008866,-0.23505129216791903,-0.3718071755285075,0.8208384,-0.21415419653799195,-3.6529985734246436e-08,258.74,24643584,0.0,-0.2757918622228746,-0.02469750269756584,0.04909436895684542,-0.3131215752332717,100.0,0.0,-0.11657481919565023,-0.017419327728929648,0.0,0.461207168,-0.5,-0.0982501761857569,-0.07998122176973249,0.0,0.0,-0.1050719482961976,0.0,1337,0.0,0.9992147088050842,0.2,0.9990935921669006,0.019637048,0.00021791616,30792,-19.845014667510988,0.08228771705180407,-0.12343821674585342,0.189501953125,-0.009894023044034838
0.0,-0.00526594200030468,-0.006945354440378853,-0.2689883884626918,0.006903424,0.0,-0.07316180935917123,4180,-0.11274736665401343,5899,0.0,-120.68108126999999,1.0146259041376036,-0.2361573007598727,-0.38342555413964674,0.8214528,-0.20626908505302016,-3.458024812386164e-08,263.5,24662016,0.0,-0.2821716832246221,-0.024619928949503454,0.04916964913848101,-0.3123406497812176,100.0,0.0,-0.11086921087929218,-0.017465719312148038,0.0,0.461065856,-0.5,-0.0955790899834818,-0.07905553279686826,0.0,0.0,-0.10397735983883945,0.0,1338,0.0,0.9939180016517639,0.2,0.9990323185920715,0.017162476,0.00021785472000000001,30796,-19.846651363372803,0.6433406978845596,-0.000970497727394104,0.1971435546875,-0.008744940534234047
0.0,-0.005277136297613006,-0.006949965120939951,-0.26687242085365936,0.006891136,0.0,-0.0717999162357371,4180,-0.11268965888973079,5903,0.0,-119.66323207,1.0672016811155116,-0.2369572518326241,-0.3708270200969296,0.8220672,-0.19658369461749897,-3.4595975261556425e-08,261.96,24680448,0.0,-0.27573063725905456,-0.02467424516953165,0.048823507190480495,-0.32018431898700905,100.0,0.0,-0.11343125365561835,-0.017268579629017025,0.0,0.460924544,-0.5,-0.09766722541074312,-0.0812873866993078,0.0,0.0,-0.100534713930226,0.0,1339,0.0,0.9989660382270813,0.2,0.9992938041687012,0.01571033,0.00021779328,30800,-19.84953784942627,0.10424862615764141,-0.12146741151809692,0.1451904296875,-0.011800273333210497
0.0,-0.005235713492835117,-0.00705209717044555,-0.2677898434755155,0.006878848,0.0,-0.07037757911639508,4180,-0.11279351627386573,5907,0.0,-119.35229857,1.0793386390170323,-0.23597382073371417,-0.3675552264318865,0.8226816,-0.20303074641022084,-3.301744781114635e-08,260.8,24698880,0.0,-0.27378015805823286,-0.024544926848321106,0.04938357473190381,-0.31472009854556904,100.0,0.0,-0.11209504491280262,-0.01737969123605752,0.0,0.460783232,-0.5,-0.09561674175540992,-0.0799115787913619,0.0,0.0,-0.10317495993374676,0.0,1340,0.0,0.9993911981582642,0.2,0.9989497661590576,0.017298441,0.00021773183999999998,30804,-19.847890663146973,0.0747030008584261,-0.12351802736520767,0.170068359375,-0.010279354604426772
0.0,-0.005274925090121346,-0.005557961522653285,-0.2724772942562693,0.006866560000000001,0.0,-0.06992437375513248,4180,-0.11286548611591136,5912,0.0,-118.90049169000002,1.0681538266092605,-0.2368559250256173,-0.3654592654273757,0.823296,-0.20200132577423158,-3.139006864466861e-08,258.95,24717312,0.0,-0.2751978065552681,-0.02457845442351819,0.050865366620548504,-0.31548034448957174,100.0,0.0,-0.11944327450067596,-0.017315648122831043,0.0,0.46064192,-0.5,-0.09814612623731142,-0.08078117493513724,0.0,0.0,-0.10479868329824793,0.0,1341,0.0,0.9994882941246033,0.2,0.9982802867889404,0.01632533,0.0002176704,30808,-19.839892578125,0.06566292550414801,-0.13350164890289307,0.18443603515625,-0.010089738806709648
0.0,-0.00525166192175489,-0.007177151189858301,-0.26792739511151603,0.006854272,0.0,-0.06983375719383036,4180,-0.11257945062756475,5916,0.0,-119.70400614,1.043941636140282,-0.23678472675227746,-0.37284880104337714,0.8239104,-0.20496003287706382,-3.310461354032572e-08,260.15,24735744,0.0,-0.2769694880369138,-0.024599301236467534,0.048875160960546976,-0.3191395298979241,100.0,0.0,-0.11769413577195599,-0.01733934027733245,0.0,0.460500608,-0.5,-0.0976155806330149,-0.08067119964458057,0.0,0.0,-0.10651863265786073,0.0,1342,0.0,0.999556303024292,0.2,0.9978890419006348,0.01674748,0.00021760896,30812,-19.833445835113526,0.06270400881767273,-0.12581557035446167,0.17730712890625,-0.011171211360488088
0.0,-0.0053360869594511855,-0.0071871885399256525,-0.26869674642356256,0.006841984000000001,0.0,-0.06835865462410673,4180,-0.11272030337631074,5920,4.882812370649642e-05,-119.86179254000002,1.0512120171717427,-0.2394452605620354,-0.3710488311526213,0.8245248,-0.20848819431356425,-3.3603699786172175e-08,261.49,24754176,0.0,-0.27192882684208325,-0.024915794420679552,0.04914355544733247,-0.30794291113471295,100.0,0.0,-0.10296725411437115,-0.017319960390167536,0.0,0.46035929600000003,-0.5,-0.09675054703690962,-0.07748948360939895,0.0,0.0,-0.10110878961413763,0.0,1343,0.0,0.9980230331420898,0.2,0.9982717037200928,0.020809064,0.00021754752,30816,-19.83475503921509,0.18894021399319172,-0.09668408334255219,0.1958984375,-0.008363878104137256
0.0,-0.005340124195262263,-0.006383832794704681,-0.2739230739768102,0.0068296960000000006,0.0,-0.06877787454993109,4180,-0.11274079249262818,5925,0.0,-119.29573811999998,1.0534848773544185,-0.2404189043398726,-0.3722340082058487,0.8251392,-0.19937967763879033,-3.503730929408863e-08,259.65,24772608,0.0,-0.28074774213354303,-0.024780344869727737,0.0508592295776972,-0.31744963600677284,100.0,0.0,-0.09283328519790997,-0.017285001238236546,0.0,0.460217984,-0.5,-0.09751880132455712,-0.0808391918287099,0.0,0.0,-0.10359029682289206,0.0,1344,0.0,0.9981396794319153,0.2,0.9985631108283997,0.017929606,0.00021748608,30820,-19.83874750137329,0.17282681837677955,-0.08689086884260178,0.14779052734375,-0.009758925368078052
0.0,-0.0053006034097299835,-0.0068500036787655615,-0.2692027554634412,0.0068174080000000005,0.0,-0.0698097787989531,4180,-0.1127051710093493,5929,0.0,-119.31495112999997,1.0647919147259364,-0.2361389560187256,-0.3753365224884808,0.8257536,-0.1991559216740596,-3.286756309626882e-08,261.54,24791040,0.0,-0.27514738239472697,-0.02466836213242879,0.04926663060312947,-0.3137903972480939,100.0,0.0,-0.11108135617867457,-0.017588814591532817,0.0,0.460076672,-0.5,-0.09851426805068768,-0.07966048000724553,0.0,0.0,-0.10099809473477789,0.0,1345,0.0,0.999483048915863,0.2,0.9978600144386292,0.011984303,0.00021742464,30824,-19.83758964538574,0.07221402619034052,-0.12916113436222076,0.12568359375,-0.011436972743831575
0.0,-0.005388320514081602,-0.006355756264787892,-0.27216792297673265,0.00680512,0.0,-0.06927586362939155,4181,-0.11280286940708455,5933,0.0,-119.67075033,1.0376658593008223,-0.2429088086291402,-0.3749826923145981,0.826368,-0.19903068537529955,-3.230860240611311e-08,260.52,24809472,0.0,-0.2863605767237163,-0.024968063728235915,0.05071498522949413,-0.3137075290395596,100.0,0.0,-0.11182158945545775,-0.017047358150468716,0.0,0.45993536,-0.5,-0.09766651954429095,-0.08042378316026548,0.0,0.0,-0.10383665252402416,0.0,1346,0.0,0.9996766448020935,0.2,0.9972849488258362,0.01955682,0.0002173632,30828,-19.82884016036987,0.047122476249933244,-0.13900454342365265,0.1903564453125,-0.011598046682775021
0.0,-0.005331813734597897,-0.006333512498208115,-0.2644853201088022,0.006792832,0.0,-0.07095990969718782,4181,-0.11275008889785378,5938,0.0,-119.79013470000001,1.0641032699452109,-0.23807423534718575,-0.37111775085643545,0.8269824,-0.2027128281287017,-3.223089085660636e-08,260.57,24827904,0.0,-0.27602568197320493,-0.024708074855888707,0.05006945409744817,-0.31270766530025357,100.0,0.0,-0.1142819427332675,-0.01772706072108367,0.0,0.459794048,-0.5,-0.09927100162895902,-0.0791380575646662,0.0,0.0,-0.10093216304789944,0.0,1347,0.0,0.9972496628761292,0.2,0.9979224801063538,0.020665744,0.00021730176,30832,-19.828993129730225,0.3002438277006149,0.029316216707229614,0.1998291015625,-0.008403225929941981
0.0,-0.005381901522621198,-0.006231516462220397,-0.2706586582190928,0.0067805439999999995,0.0,-0.072874582502303,4181,-0.11272488712890362,5942,0.0,-119.18011186999998,1.0568166547994933,-0.2402643676074058,-0.3718169900616436,0.8275968,-0.1942390137106843,-3.468742921946435e-08,260.25,24846336,0.0,-0.28014663478585755,-0.024837601279067627,0.05048473417861943,-0.316904622069992,100.0,0.0,-0.10365206329833679,-0.017398995213071068,0.0,0.459652736,-0.5,-0.09898630854377309,-0.08087164921850001,0.0,0.0,-0.10347816271191729,0.0,1348,0.0,0.9993726015090942,0.2,0.9988927841186523,0.018991366,0.00021724032,30836,-19.83844127655029,0.07430654074996709,-0.12499544769525528,0.1798828125,-0.01217001301702112
0.0,-0.005328378038885419,-0.006579144204604543,-0.2737536286408313,0.006768256,0.0,-0.07432848967230958,4181,-0.11262112981102877,5946,0.0,-119.36764943000001,1.0589590335708974,-0.2362741088343579,-0.3708872934334195,0.8282112,-0.20739950560453313,-3.32804215602853e-08,259.01,24864768,0.0,-0.2832248975563634,-0.02480169155584255,0.04856358400041465,-0.32206594483870277,100.0,0.0,-0.11778368284691593,-0.017501376007922727,0.0,0.459511424,-0.5,-0.09684690681296958,-0.08172135053292331,0.0,0.0,-0.11074564222225462,0.0,1349,0.0,0.9996523857116699,0.2,0.9984866380691528,0.016459476,0.00021717887999999998,30840,-19.838366889953612,0.050886054150760175,-0.12953773140907288,0.181982421875,-0.00974924664478749
0.0,-0.005275661631937167,-0.006203033266097514,-0.27209119089124134,0.006755968,0.0,-0.07228906835675908,4181,-0.112804829627517,5951,0.0,-118.99923856000001,1.0687482444200087,-0.24042919738015314,-0.37154471682484114,0.8288256,-0.19868717284521342,-3.578411937377726e-08,258.82,24883200,0.0,-0.2783757752788062,-0.024598421922738662,0.05049169365806703,-0.31804181890098243,100.0,0.0,-0.11321930703014832,-0.017086337936742187,0.0,0.459370112,-0.5,-0.09886199973248733,-0.08100989069056287,0.0,0.0,-0.10391113663137273,0.0,1350,0.0,0.9980045557022095,0.2,0.9983829259872437,0.017683774,0.00021711744,30844,-19.836761283874512,0.21988801285624504,-0.09369710087776184,0.169384765625,-0.009456368786050006
0.0,-0.005374438499472096,-0.005886193914597647,-0.26917407577014607,0.00674368,0.0,-0.07327201757262142,4181,-0.11278301573016315,5955,0.0,-119.57233980999999,1.0466735460518757,-0.23801409606703527,-0.3739061711588405,0.82944,-0.20593733801386513,-3.5105747866259906e-08,259.63,24901632,0.0,-0.29201093038584475,-0.02467257136782551,0.05054979890119813,-0.31722390159833475,100.0,0.0,-0.10339490723875194,-0.01700478864287967,0.0,0.4592288,-0.5,-0.09827136647209148,-0.08101949673670915,0.0,0.0,-0.10283787815519699,0.0,1351,0.0,0.999359130859375,0.2,0.9984071254730225,0.014449028,0.000217056,30848,-19.83856334686279,0.07525615580379963,-0.1252138465642929,0.1321044921875,-0.011447217548266053
0.0,-0.0052973109182536185,-0.006390343011136995,-0.2677221835841532,0.006731392,0.0,-0.07343571047793561,4181,-0.11266288417852703,5959,0.0,-118.96687976000001,1.0624620044880515,-0.23674143418224103,-0.37129210078863717,0.8300544,-0.20099969125372358,-3.251505956811498e-08,259.73,24920064,0.0,-0.27940380918764596,-0.0245207240494625,0.05041517592660563,-0.31468166554388627,100.0,0.0,-0.10196640173461186,-0.017271496609034886,0.0,0.459087488,-0.5,-0.09662379859981776,-0.07928947372244848,0.0,0.0,-0.10273598736994904,0.0,1352,0.0,0.9976879954338074,0.2,0.9989388585090637,0.017257312,0.00021699456000000002,30852,-19.84151554107666,0.29191933050751684,-0.0338846892118454,0.15975341796875,-0.007553395756985992
0.0,-0.0052848923292281415,-0.006880792695382196,-0.2634895855622874,0.006719104,0.0,-0.07284374875918609,4181,-0.11264857601649264,5964,0.0,-119.55911808,1.0577500488206553,-0.23617807886791212,-0.36952415856179344,0.8306688,-0.20183728065555293,-3.567861306598905e-08,261.25,24938496,0.0,-0.27887481772374406,-0.02451751995060109,0.0499148384698778,-0.3151011763313301,100.0,0.0,-0.10667627686472204,-0.01750763457829095,0.0,0.458946176,-0.5,-0.09917807030531661,-0.07949677580076002,0.0,0.0,-0.10400166703855258,0.0,1353,0.0,0.9995986819267273,0.2,0.9986168146133423,0.013740855,0.00021693312,30856,-19.843718910217284,0.055529963411390784,-0.13116499781608582,0.1442626953125,-0.012236434977967291
0.0,-0.005418531217949521,-0.006148102712662269,-0.2709381263559755,0.006706816,0.0,-0.07322977141958432,4181,-0.11275804590218666,5968,0.0,-119.51545515,1.0648862632520593,-0.23934128165220278,-0.37417714292833393,0.8312832,-0.2040654930490148,-3.7059772256276544e-08,260.12,24956928,0.0,-0.2757748714236088,-0.02515526394099245,0.051162600194953486,-0.31167447453240127,100.0,0.0,-0.11382564635283954,-0.01729226807576079,0.0,0.458804864,-0.5,-0.10014220869493917,-0.0787116901831933,0.0,0.0,-0.10207399895779082,0.0,1354,0.0,0.9995076060295105,0.2,0.9981410503387451,0.013787094,0.00021687167999999998,30860,-19.839116954803465,0.06841675136238337,-0.12440197914838791,0.147265625,-0.011959097848739475
0.0,-0.005283270135731693,-0.006748279228405509,-0.26533378483271847,0.006694528,0.0,-0.07238760504286548,4181,-0.1125319176169659,5972,0.0,-119.24193753,1.049780049753476,-0.23686878433810288,-0.37474373341628797,0.8318976,-0.21113553080725672,-3.377814410254019e-08,260.54,24975360,0.0,-0.27881606590910046,-0.024705256693511965,0.050171818160312784,-0.3131815754573441,100.0,0.0,-0.12076812061375157,-0.017749932803846444,0.0,0.458663552,-0.5,-0.09908758154703179,-0.07904392617752591,0.0,0.0,-0.10267586093086517,0.0,1355,0.0,0.9994473457336426,0.2,0.997788667678833,0.014867728,0.00021681024,30864,-19.834503841400146,0.076814891025424,-0.12554407119750977,0.14111328125,-0.010540777829010039
0.0,-0.005318400111874632,-0.005803050715864326,-0.26579308378132976,0.006682240000000001,0.0,-0.07641054090886036,4181,-0.11259831463933583,5976,0.0,-119.37926342,1.0670280351057733,-0.23576376123857246,-0.3733171871928062,0.832512,-0.20606388068401568,-3.641646979584503e-08,260.47,24993792,0.0,-0.27918008602046995,-0.0246624148861766,0.05117693084360856,-0.31826656719944774,100.0,0.0,-0.10296806410027072,-0.01772673180070171,0.0,0.45852223999999997,-0.5,-0.09926942825040176,-0.08088726467768076,0.0,0.0,-0.10374597848905383,0.0,1356,0.0,0.9996572732925415,0.2,0.9976251125335693,0.016605053,0.0002167488,30868,-19.830498790740968,0.0513687239959836,-0.12612931430339813,0.1855712890625,-0.01128822701284662
0.0,-0.005339717507101655,-0.006458701957146534,-0.26841797840224135,0.006669952,0.0,-0.07308755412760026,4180,-0.11260141247754962,5982,0.0,-119.50604494999999,1.0616423348986952,-0.2359851560642388,-0.3723364484953294,0.8331264,-0.2083842358624014,-3.550913256040582e-08,259.87,25012224,0.0,-0.279780345560377,-0.024884658747204316,0.05043039809622439,-0.3153667852163936,100.0,0.0,-0.11024860538767077,-0.017537532946236337,0.0,0.45838092799999997,-0.5,-0.09817941740549603,-0.0794674409314287,0.0,0.0,-0.10264856275194802,0.0,1357,0.0,0.999609112739563,0.2,0.9973538517951965,0.015482649,0.00021668736,30872,-19.827516937255858,0.05885341018438339,-0.11922416090965271,0.174072265625,-0.010382862738333642
0.0,-0.005360186019668737,-0.005932987450958333,-0.27012608855113773,0.006657664000000001,0.0,-0.07444520369311122,4180,-0.1127779887799109,5987,0.0,-119.13806972,1.054500787972505,-0.2382690281632076,-0.3712980507283691,0.8337408,-0.21226441261534004,-3.502903159113916e-08,259.61,25030656,0.0,-0.28248722422286665,-0.025001814234429688,0.050604914075497866,-0.3176782824347655,100.0,0.0,-0.11153939018781338,-0.01742024850839762,0.0,0.458239616,-0.5,-0.0995526202994596,-0.08044186089219625,0.0,0.0,-0.10433015283681507,0.0,1358,0.0,0.9994638562202454,0.2,0.9974720478057861,0.014377949,0.00021662592,30876,-19.827430057525635,0.0635502802208066,-0.1194704920053482,0.14937744140625,-0.008930999494623393
0.0,-0.005339188030728737,-0.006634075931894283,-0.26594701198651477,0.006645376,0.0,-0.07573768549204181,4180,-0.1126514619620867,5991,0.0,-119.50654939,1.0331565947482124,-0.23692640820783278,-0.3737525696232009,0.8343552,-0.21169615998197355,-3.4215919018378415e-08,259.88,25049088,0.0,-0.2795572828885456,-0.02491871483714538,0.04997956222496431,-0.31433285814935774,100.0,0.0,-0.10945344957618143,-0.017610692637852005,0.0,0.458098304,-0.5,-0.09820125119634117,-0.07829071287778434,0.0,0.0,-0.10442793961785599,0.0,1359,0.0,0.9996740221977234,0.2,0.9974260926246643,0.014811479,0.00021656448,30880,-19.826975059509277,0.05061051622033119,-0.12946337461471558,0.15341796875,-0.011681511986535043
0.0,-0.005287133062437495,-0.006283599540539499,-0.2637796427686234,0.0066330880000000005,0.0,-0.07424817190402376,4180,-0.112614452997361,5995,0.0,-119.69954667,1.0437712251119393,-0.2369493722103443,-0.37473895279151825,0.8349696,-0.20096472106211422,-3.302977938464637e-08,260.06,25067520,0.0,-0.28017784127371076,-0.02476658542229035,0.05072633267864019,-0.31267839101933603,100.0,0.0,-0.09803286493780675,-0.016958216604902432,0.0,0.457956992,-0.5,-0.09743781742924745,-0.07869287109897866,0.0,0.0,-0.10302188695703256,0.0,1360,0.0,0.9946232438087463,0.2,0.9975897073745728,0.016943455,0.00021650304,30884,-19.825737953186035,0.6867520123720169,0.040334463119506836,0.15550537109375,-0.00844165426096879
0.0,-0.005355004756172053,-0.006718304241076112,-0.26397010884130767,0.0066208,0.0,-0.07307317387489061,4181,-0.11269873565557781,5999,0.0,-119.52509508000001,1.0525663195875776,-0.2374697913886955,-0.37828742959114664,0.835584,-0.20874576657487512,-3.5751249810943696e-08,261.29,25085952,0.0,-0.2802257662347951,-0.024936759765015647,0.0501756667651321,-0.3143969425132245,100.0,0.0,-0.1109336359525495,-0.017560979429613058,0.0,0.45781568,-0.5,-0.09897645704940966,-0.07913853522097046,0.0,0.0,-0.1005820521945927,0.0,1361,0.0,0.9994744062423706,0.2,0.9980411529541016,0.018125784,0.0002164416,30888,-19.831211280822753,0.07461312077939511,-0.12799003720283508,0.15570068359375,-0.014074637391604482
0.0,-0.005387062305819302,-0.0070660674472391195,-0.26416582116892023,0.006608512,0.0,-0.07325644764471696,4181,-0.11258374857191938,6004,0.0,-119.78180720999998,1.0519257806801967,-0.24034124160129033,-0.3761220875511526,0.8361984,-0.20712635265502544,-3.398053488041419e-08,261.53,25104384,0.0,-0.2782475080619583,-0.025069643768396568,0.04927222796632098,-0.3140654588885753,100.0,0.0,-0.10334948964163371,-0.01772147474850841,0.0,0.457674368,-0.5,-0.1003384571279327,-0.07892705515957683,0.0,0.0,-0.10103029126295127,0.0,1362,0.0,0.9994467496871948,0.2,0.9982787370681763,0.012517953,0.00021638016,30892,-19.835575294494628,0.07300163973122835,-0.12523575127124786,0.13304443359375,-0.010384339955635369
0.0,-0.005268440409604709,-0.007011678936477337,-0.26416167367571713,0.0065962239999999995,0.0,-0.07333025011965894,4181,-0.11261296308765394,6008,2.604163213012119e-05,-120.17717744,1.0232252979655707,-0.23943885215489313,-0.3763729338084658,0.8368128,-0.2046050581115215,-3.2971253599844324e-08,261.54,25122816,0.0,-0.28556117536576187,-0.02480277146894062,0.049857147330683825,-0.31328061412606445,100.0,0.0,-0.10341903788688164,-0.017386446075475827,0.0,0.457533056,-0.5,-0.09799149083109074,-0.07924896027693387,0.0,0.0,-0.10434587437645881,0.0,1363,0.0,0.9995184540748596,0.2,0.9977667331695557,0.013022502,0.00021631871999999998,30896,-19.83326349258423,0.06879658736288548,-0.12184661626815796,0.14510498046875,-0.01136102738091722
