reward_terms/residual_rate,reward_terms/lat_vel,reward_terms/overrun,reward_terms/air_time,reward_terms/motor_vel,reward_terms/height,reward_terms/ang_xy,time/time_elapsed,reward_terms/stop,curriculum/stance_ratio,reward_terms/fwd_speed,curriculum/sprint_dist_m,reward_terms/action_rate,reward_terms/torque,reward_terms/energy,reward_terms/phase_contact,rollout/ep_rew_mean,reward_terms/step_rate,time/fps,reward_terms/upright,reward_terms/assist_pen,reward_terms/foot_slip,reward_terms/time,reward_terms/stance_time,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/vz,reward_terms/residual,rollout/ep_len_mean,curriculum/ctrl_jitter_ms,reward_terms/stance,curriculum/eff_scale,reward_terms/foot_ahead,reward_terms/alive,reward_terms/clearance,reward_terms/angmom,curriculum/ent_coef,reward_terms/coef_rate,time/total_timesteps,time/iterations,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/n_updates,train/entropy_loss,train/std,train/learning_rate
-1.0463360454903758,-6.646948840460145e-08,0.0,0.0026584178364525237,-0.0018706503754529757,-0.037040625909037644,-0.45910619547788123,3369,0.0,0.635568512,4.149510420937697,34.41184,-0.06074217360703847,-0.04471012524727073,-0.008248944159302279,-0.25628463573325083,-29.57808817,0.0,4474,-0.10051198322555188,0.0,-0.6379497399336351,-0.5,0.0,-0.34016253356459153,0.0,-0.15034207154294305,-0.11393088019215192,636.81,0.0,0.0,0.0627456,0.0,0.0,0.19882630863832979,-0.1321630180485055,0.01,-0.9748536668155349,15077376,818,0.0304542,0.2,-0.02768580662086606,63.93490982055664,0.251318359375,0.9420210719108582,140.9493324279785,149780,-34.06895122528076,1.001241683959961,0.0002879528448
-1.09978023993379,-6.75206796411625e-08,0.0,0.0029318553828893024,-0.0018461679219753256,-0.03862409624030453,-0.4509771969590065,3373,0.0,0.6355508480000001,3.8080180822934135,34.42336,-0.0637022587881857,-0.04407802526665956,-0.008106002128751294,-0.2712780315757856,-20.183837219999997,0.0,4474,-0.10719364573898618,0.0,-0.6511365928937797,-0.5,0.0,-0.33033525441061606,0.0,-0.1506225495368043,-0.11347846581672955,654.65,0.0,0.0,0.0628224,0.0,0.0,0.19477087028570095,-0.13404070251982197,0.01,-1.0054649267583526,15095808,819,0.031524796,0.2,-0.029437549912836404,44.91535568237305,0.2468017578125,0.9554378986358643,111.06817283630372,149784,-34.06978626251221,1.0015151500701904,0.0002879380992
-1.0882003182285918,-6.840725137256885e-08,0.0,0.0026719814050011337,-0.0018729758292243435,-0.03465661206956076,-0.44927382658064235,3377,0.0,0.635533184,4.060164489180431,34.43488,-0.06252721095621963,-0.04360664786872155,-0.008172499554244862,-0.267577091053718,-9.731710440000002,0.0,4474,-0.0968228373048482,0.0,-0.6493490710410459,-0.5,0.0,-0.3400983957657639,0.0,-0.13714775432717008,-0.1137075728602298,687.82,0.0,0.0,0.0628992,0.0,0.0,0.19601358125489543,-0.12847223966063379,0.01,-0.9896579773284846,15114240,820,0.031787686,0.2,-0.02945574092445895,47.05442810058594,0.23731689453125,0.9487705826759338,120.17617149353028,149788,-34.0737226486206,1.001802682876587,0.0002879233536
-1.068263904132545,-7.062359753703885e-08,0.0,0.0028803145622886303,-0.0018822065688513562,-0.03432608972730125,-0.451156854039235,3381,0.0,0.63551552,4.157050254813774,34.4464,-0.06201604748498123,-0.04334701335237106,-0.008193411594128123,-0.2645002506579361,0.8953440899999989,0.0,4474,-0.09471026719941912,0.0,-0.6587743276467842,-0.5,-0.0003150757677051135,-0.33768719621015175,0.0,-0.1330761198647795,-0.11393145670444195,725.01,0.0,0.0,0.062976,0.0,0.0,0.19824165272591285,-0.12518782346838292,0.01,-0.9949544593531496,15132672,821,0.03331705,0.2,-0.027266255009453743,45.93241882324219,0.25478515625,0.9577154517173767,99.58877906799316,149792,-34.07310600280762,1.0016449689865112,0.000287908608
-1.0809602236724,-6.697609810079512e-08,0.0,0.0027452234709117976,-0.001864356149188085,-0.03310055332472342,-0.44599878896716383,3385,0.0,0.635497856,3.960798984476964,34.45792,-0.062457174939175464,-0.042651645181957236,-0.008111232216869877,-0.2658345276456772,2.887583019999998,0.0,4474,-0.09329215367977846,0.0,-0.6562837600833752,-0.5,0.0,-0.3433246824539104,0.0,-0.13238614878549212,-0.1138529997821835,721.72,0.0,0.0,0.0630528,0.0,0.0,0.18674035588275373,-0.12908691820245397,0.01,-0.9997576309096963,15151104,822,0.040111322,0.2,-0.02815595056163147,48.506465911865234,0.29755859375,0.9577265381813049,96.48022994995117,149796,-34.07773284912109,1.0022096633911133,0.0002878938624
-1.0660523324490998,-6.95231374819775e-08,0.0,0.0025569642247218224,-0.001895090412976922,-0.0327445599368366,-0.4456892661956668,3390,0.0,0.635480192,4.129116592863169,34.46944,-0.06153148886498819,-0.04315031039988363,-0.008224451723207063,-0.25772193481746747,14.107628060000001,0.0,4474,-0.08940195228948805,0.0,-0.6407142500059257,-0.5,0.0,-0.3419138895784442,0.0,-0.13069306804359818,-0.11385680247493563,769.28,0.0,0.0,0.0631296,0.0,0.0,0.18800909578676683,-0.12853205686257593,0.01,-0.9851218863245312,15169536,823,0.036819387,0.2,-0.026325277891010045,47.054412841796875,0.29083251953125,0.947050929069519,118.42495231628418,149800,-34.077739524841306,1.0020318031311035,0.0002878791168
-1.0904326829398778,-6.974030743144965e-08,0.0,0.002664928421533356,-0.0018536933948125045,-0.038690327553188,-0.44587680860539586,3394,0.0,0.635462528,3.9078766306062898,34.480959999999996,-0.062105625814796984,-0.043224024249634195,-0.00811083411713523,-0.27168023728138513,11.68146892,0.0,4474,-0.111865250674913,0.0,-0.6504720022244191,-0.5,0.0,-0.33815596676230697,0.0,-0.1459164291529034,-0.11362955005529944,765.65,0.0,0.0,0.0632064,0.0,0.0,0.1839820632081899,-0.13235186587977282,0.01,-0.9978288129032253,15187968,824,0.034917407,0.2,-0.026295081502757965,43.52597427368164,0.2770263671875,0.9518079161643982,112.32504577636719,149804,-34.07806663513183,1.002111792564392,0.00028786437119999997
-1.0935565033980221,-7.084879627105887e-08,0.0,0.0026643858937960532,-0.0018622365766572144,-0.03778824006119288,-0.4541450088994769,3398,0.0,0.635444864,3.8991059983162666,34.49248,-0.06337093566060568,-0.04372603441615889,-0.008161145261199258,-0.2772113256586414,8.279299029999999,0.0,4474,-0.10241035323559619,0.0,-0.6599942966812206,-0.5,0.0,-0.33201100311864384,0.0,-0.14151268281132767,-0.11358948774036379,748.69,0.0,0.0,0.0632832,0.0,0.0,0.19621965755181014,-0.12763351217922234,0.01,-1.003690713104465,15206400,825,0.033230368,0.2,-0.028454856073949486,38.697021484375,0.2530517578125,0.9533762335777283,109.75154418945313,149808,-34.07623825073242,1.0020149946212769,0.0002878496256
-1.0730093367829154,-6.464714407750345e-08,0.0,0.002719724544375721,-0.0018634382638236548,-0.03308669877197748,-0.44461364576249046,3402,0.0,0.6354272,3.8572778102607383,34.504,-0.06241918892690325,-0.04313787427372062,-0.00812408879013216,-0.26884107989701095,4.921044459999998,0.0,4474,-0.09678931102607934,0.0,-0.6508905400955438,-0.5,0.0,-0.33498883966455667,0.0,-0.1372416360373317,-0.11378350920921336,749.21,0.0,0.0,0.06336,0.0,0.0,0.1858046218696899,-0.12715249406686033,0.01,-0.9990278878825117,15224832,826,0.036561806,0.2,-0.02928251416888088,43.98150634765625,0.2776611328125,0.9635658264160156,95.00261917114258,149812,-34.07421455383301,1.0016800165176392,0.00028783488
-1.053812520449861,-6.790764774690852e-08,0.0,0.0026963951111408984,-0.0018699228351730494,-0.033905605030809846,-0.44351295533511953,3406,0.0,0.635409536,4.075599983065954,34.51552,-0.060789509405937095,-0.04345117215685513,-0.008258008994398958,-0.2632346995274435,-2.3336534000000007,0.0,4474,-0.08910067902520019,0.0,-0.6590454943508771,-0.5,0.0,-0.34794877151268533,0.0,-0.13420653557250659,-0.11412908661506088,722.62,0.0,0.0,0.0634368,0.0,0.0,0.20386533176244626,-0.12916538147505144,0.01,-0.983245353594707,15243264,827,0.032874193,0.2,-0.02782292425399646,43.86168670654297,0.27340087890625,0.9527158141136169,111.78984375,149816,-34.06917743682861,1.0014355182647705,0.0002878201344
-1.072779588556915,-6.905567005008471e-08,0.0,0.0029492167587805954,-0.0018883391128271716,-0.03925917464215614,-0.44270976792786526,3410,0.0,0.635391872,4.022120321342552,34.52704,-0.060642302792598905,-0.04468282663518766,-0.008314340535669297,-0.2648139382698853,6.99738863,0.0,4474,-0.1030356524730141,0.0,-0.6489539490266258,-0.5,0.0,-0.34402522984260686,0.0,-0.15009902552608867,-0.11376125387338432,752.25,0.0,0.0,0.0635136,0.0,0.0,0.18955335087128938,-0.12793216632469662,0.01,-0.9729361553840012,15261696,828,0.029862747,0.2,-0.02521725813858211,64.03258514404297,0.24100341796875,0.9468958973884583,126.26108245849609,149820,-34.06806812286377,1.0013322830200195,0.0002878053888
-1.0838134386611789,-6.740525321813039e-08,0.0,0.0022233053071734807,-0.0018515754496431082,-0.03755817867952868,-0.4472485503616809,3414,0.0,0.635374208,3.8979266778152857,34.538560000000004,-0.06282216655276754,-0.044311005407336186,-0.008214777869604482,-0.27077713033865725,-5.828416150000001,0.0,4474,-0.10581906502227237,0.0,-0.6538563953551257,-0.5,0.0,-0.338599849494919,0.0,-0.1469033300582562,-0.11354171650276622,712.59,0.0,0.0,0.0635904,0.0,0.0,0.17829411877709647,-0.12956682843266132,0.01,-0.9925136688687021,15280128,829,0.025376808,0.2,-0.02666721380664967,47.289390563964844,0.21083984375,0.9486939311027527,123.72865524291993,149824,-34.07115573883057,1.0015414953231812,0.0002877906432
-1.0513087860329557,-7.24625334991335e-08,0.0,0.002771808151414411,-0.0019223771652937295,-0.03416247877216457,-0.4534049082371131,3418,0.0,0.635356544,4.396111828584647,34.55008,-0.059570337976544395,-0.04347586549108017,-0.008308947626483813,-0.24560122053518332,1.1018235200000006,0.0,4475,-0.09812331644612017,0.0,-0.6337298511342806,-0.5,0.0,-0.3478350822701436,0.0,-0.13385777387870285,-0.11409184159404442,731.23,0.0,0.0,0.0636672,0.0,0.0,0.18563455894196348,-0.13067048157409467,0.01,-0.9596743537464456,15298560,830,0.030769292,0.2,-0.029465959488879888,52.17914581298828,0.24140625,0.9565138816833496,111.56859550476074,149828,-34.075507736206056,1.0019057989120483,0.0002877758976
-1.0849751714228193,-6.948822633056831e-08,0.0,0.002598738909000531,-0.00186333217015908,-0.041650858181905386,-0.4579466656601736,3422,0.0,0.63533888,3.917415841183689,34.5616,-0.06220138299759094,-0.04333037273697918,-0.008145465920044394,-0.27114889195410313,7.751264519999999,0.0,4475,-0.11627597850169545,0.0,-0.6617403436006926,-0.5,0.0,-0.3438666800871493,0.0,-0.15325825585359895,-0.11359785794087528,747.87,0.0,0.0,0.063744,0.0,0.0,0.19149077203004933,-0.13943442654498917,0.01,-0.9915570953803046,15316992,831,0.031323295,0.2,-0.024709658150095494,34.00413513183594,0.23753662109375,0.9593363404273987,89.02409057617187,149832,-34.073100090026855,1.0016475915908813,0.000287761152
-1.0316918475817267,-7.156484085970765e-08,0.0,0.003168400638969615,-0.0019440889041008964,-0.031038954847706333,-0.4501060828457808,3426,0.0,0.635321216,4.363438913849169,34.57312,-0.059684098502068496,-0.044904036434482715,-0.008476354096351743,-0.2528023584182751,12.21685817,0.0,4475,-0.0864496867175684,0.0,-0.6275277388552698,-0.5,0.0,-0.3480148839567041,0.0,-0.13333413706350566,-0.11418473981233555,749.76,0.0,0.0,0.0638208,0.0,0.0,0.20080650266292296,-0.12251832612503105,0.01,-0.9597741762052829,15335424,832,0.036245037,0.2,-0.029118624911643565,31.263534545898438,0.27864990234375,0.9630147218704224,91.48405380249024,149836,-34.07401447296142,1.0017924308776855,0.0002877464064
-1.0605257914427038,-6.954423859985447e-08,0.0,0.0027690949759239126,-0.0018927039983180434,-0.03780045914496892,-0.45667388027419153,3430,0.0,0.635303552,4.011787362908526,34.58464,-0.06035962159326855,-0.04408018099233349,-0.00828364132834604,-0.2613299470538654,32.31830455,0.0,4475,-0.10360754104485657,0.0,-0.6372306798986316,-0.5,0.0,-0.3447264160025594,0.0,-0.14672350581987262,-0.1137451973529872,798.02,0.0,0.0,0.0638976,0.0,0.0,0.199774787404558,-0.13199644095503402,0.01,-0.990910385771091,15353856,833,0.03950837,0.2,-0.025747850083280354,43.21406555175781,0.29464111328125,0.9497064352035522,92.2166976928711,149840,-34.07581119537353,1.002018928527832,0.0002877316608
-1.043883526076524,-7.012957832474588e-08,0.0,0.002848847601045337,-0.001880442683274541,-0.03821226152909813,-0.44504999617550184,3434,0.0,0.635285888,4.1798279055705025,34.59616,-0.05969200113024674,-0.04391464575985454,-0.008230272471429205,-0.2600650429423243,20.437710629999998,0.0,4475,-0.10346272668356132,0.0,-0.629382078277771,-0.5,0.0,-0.3485037117302018,0.0,-0.14403530455592634,-0.11400923810468355,754.39,0.0,0.0,0.0639744,0.0,0.0,0.19876356846011134,-0.12827913931899226,0.01,-0.9714183381678878,15372288,834,0.03374675,0.2,-0.026015055226162077,46.32087326049805,0.2634033203125,0.9548805356025696,111.61443786621093,149844,-34.08019733428955,1.0022635459899902,0.00028771691519999997
-1.0523312094479502,-7.091595647373637e-08,0.0,0.002749021210345543,-0.0019147948577444864,-0.03433816543823539,-0.4486292163724204,3439,0.0,0.635268224,4.096327315681605,34.60768,-0.061327897358076706,-0.044624297916400574,-0.008393778687556287,-0.2564014930979681,16.31122179,0.0,4475,-0.09106915193357676,0.0,-0.6474047592622058,-0.5,-8.137625021239122e-07,-0.34650385468260203,0.0,-0.14244064781965696,-0.11402800078951102,742.28,0.0,0.0,0.0640512,0.0,0.0,0.2028555612713482,-0.12623261060527935,0.01,-0.9773950107746793,15390720,835,0.034690004,0.2,-0.02959744748659432,49.506736755371094,0.267431640625,0.9595400094985962,100.21336860656739,149848,-34.08376674652099,1.0026443004608154,0.0002877021696
-1.053337849734565,-7.009227888982076e-08,0.0,0.002892250356833554,-0.001898150967919136,-0.035167902447776095,-0.44526755304839494,3443,0.0,0.63525056,4.088605541988596,34.6192,-0.06040703128320511,-0.04512442018278966,-0.008385520351497977,-0.25853257272809427,27.315916420000004,0.0,4475,-0.09413474070038255,0.0,-0.6408162315106638,-0.5,0.0,-0.3467276376430682,0.0,-0.14583374860811493,-0.1139481188828369,779.25,0.0,0.0,0.064128,0.0,0.0,0.20129704817971397,-0.128084304694936,0.01,-0.9807799441634548,15409152,836,0.03612062,0.2,-0.02792008169926703,45.04151916503906,0.2734619140625,0.9510014057159424,118.80703201293946,149852,-34.082559204101564,1.0024279356002808,0.000287687424
-1.0462523767639214,-6.947131718727646e-08,0.0,0.002731660115791278,-0.0018877414462851936,-0.036577440949412884,-0.45142129957232613,3447,0.0,0.635232896,4.045644745763902,34.63072,-0.06027655828823361,-0.04395545451356121,-0.008269372469941597,-0.2635486199467282,23.6114644,0.0,4475,-0.09743890550412801,0.0,-0.6412386165409575,-0.5,0.0,-0.3437707642259957,0.0,-0.13919115894809533,-0.11391315860603998,775.88,0.0,0.0,0.0642048,0.0,0.0,0.1966959187603642,-0.1296405707174656,0.01,-0.9785959906486329,15427584,837,0.03539363,0.2,-0.02615099856047891,39.451080322265625,0.273095703125,0.959374189376831,95.92880172729492,149856,-34.08077278137207,1.0023263692855835,0.00028767267839999996
-1.0399362078507832,-7.005999295542862e-08,0.0,0.00286729380604811,-0.0019130865175816776,-0.039584562669655404,-0.4550369706449316,3451,0.0,0.6352152320000001,4.26644937341762,34.64224,-0.05934840821620239,-0.04511932048776874,-0.008432031997577624,-0.2563179284073993,23.514820219999997,0.0,4475,-0.10401659027126293,0.0,-0.6407500396369012,-0.5,0.0,-0.3533869832187644,0.0,-0.14781700161148065,-0.11404656425853742,778.91,0.0,0.0,0.0642816,0.0,0.0,0.20392614219780197,-0.13262196338863563,0.01,-0.9670060724804524,15446016,838,0.03814104,0.2,-0.02631988681387156,51.83002471923828,0.28228759765625,0.9506805539131165,118.41399040222169,149860,-34.0790376663208,1.0021982192993164,0.0002876579328
-1.0305511892806256,-6.926355949511367e-08,0.0,0.002900387994789829,-0.0019135465180236172,-0.03633261624461709,-0.4519157053253985,3455,0.0,0.635197568,4.052788145231099,34.65376,-0.0605576955658684,-0.04458243927178941,-0.008398791438471834,-0.26455708111178494,31.276416840000003,0.0,4475,-0.09560394297629066,0.0,-0.6554978476969029,-0.5,0.0,-0.3473463767189884,0.0,-0.13410473204451145,-0.1140631819248849,793.84,0.0,0.0,0.0643584,0.0,0.0,0.20731613629271337,-0.12936134968608437,0.01,-0.9742250124786269,15464448,839,0.03522127,0.2,-0.02908348267665133,28.022838592529297,0.25882568359375,0.9695854187011719,72.13825664520263,149864,-34.07760715484619,1.0021111965179443,0.0002876431872
-1.06460398972898,-6.647181717109294e-08,0.0,0.002689342444581497,-0.001845792198679596,-0.04065031179234821,-0.44462813242063526,3459,0.0,0.635179904,3.8116056587988862,34.665279999999996,-0.06153027647571833,-0.04429666852119634,-0.008170560146318971,-0.27454924478864995,24.59861453,0.0,4475,-0.10965039605772002,0.0,-0.6459747654997763,-0.5,-6.103393388912082e-06,-0.3375471495281003,0.0,-0.1582881432657328,-0.11363592294743483,768.35,0.0,0.0,0.0644352,0.0,0.0,0.19458015015912475,-0.13590104080595677,0.01,-0.9838871705581658,15482880,840,0.036042713,0.2,-0.024638669076375665,46.827850341796875,0.2901611328125,0.9606021642684937,98.82339210510254,149868,-34.08101329803467,1.0023175477981567,0.0002876284416
-1.0480085154009193,-6.833373324889859e-08,0.0,0.0027842855617766166,-0.001902383420758492,-0.03668266467949977,-0.4407331704903514,3463,0.0,0.63516224,4.035148131159775,34.6768,-0.060946213597520074,-0.04505343691971263,-0.00841812929079743,-0.2662174030104757,20.146097999999995,0.0,4475,-0.09478757752476197,0.0,-0.6750418868289003,-0.5,0.0,-0.346501136960062,0.0,-0.1386251590799748,-0.11402173937165529,758.69,0.0,0.0,0.064512,0.0,0.0,0.21046256393030263,-0.1286992466526109,0.01,-0.9791458383859967,15501312,841,0.03487021,0.2,-0.02768115564249456,40.76090621948242,0.26829833984375,0.9647940993309021,100.57442092895508,149872,-34.079620361328125,1.0022895336151123,0.00028761369599999997
-1.0918890734227786,-6.722606390258469e-08,0.0,0.0027294893839603495,-0.0018511370353759553,-0.04208046939671445,-0.436766261776043,3467,0.0,0.6351445760000001,3.6235046878135466,34.688320000000004,-0.06340162969309031,-0.04529111565555984,-0.008265068666990706,-0.28062082286022183,2.497350850000003,0.0,4475,-0.10915000643004538,0.0,-0.6832146598003422,-0.5,0.0,-0.33758462209685075,0.0,-0.15505928461041152,-0.11347087192347154,717.19,0.0,0.0,0.0645888,0.0,0.0,0.20469793456416416,-0.13501589636902758,0.01,-0.9986139698397299,15519744,842,0.026293647,0.2,-0.023653997329529376,72.51129913330078,0.249072265625,0.938753068447113,154.84743881225586,149876,-34.07407188415527,1.001593828201294,0.0002875989504
-1.0466456867588305,-7.060277771823204e-08,0.0,0.002886825176473293,-0.001932159831300158,-0.03810331048422419,-0.46484966419435203,3471,0.0,0.635126912,4.315851201646165,34.69984,-0.059521560193988146,-0.04476989246979515,-0.008417688572029194,-0.24652336761190818,-2.8571277000000013,0.0,4475,-0.1096202600629602,0.0,-0.6194542925967774,-0.5,0.0,-0.34509551762548935,0.0,-0.1523281565686182,-0.11393031493259224,713.19,0.0,0.0,0.0646656,0.0,0.0,0.2112255344595421,-0.12955569400024736,0.01,-0.95800714893103,15538176,843,0.025329107,0.2,-0.027793761040084065,52.59413146972656,0.22171630859375,0.950649619102478,127.04815673828125,149880,-34.072791481018065,1.0016472339630127,0.0002875842048
-1.0354144679384456,-6.918899872247297e-08,0.0,0.0029226321688232324,-0.00196647212253233,-0.032708549094914274,-0.4497808619796182,3475,0.0,0.635109248,4.379811687880533,34.71136,-0.05885822802911646,-0.04476833752876633,-0.008540976950612032,-0.24953353488208632,19.96994844,0.0,4475,-0.09046382878905293,0.0,-0.6319524156573078,-0.5,0.0,-0.348844134456957,0.0,-0.13145032933937545,-0.11412242192139867,775.01,0.0,0.0,0.0647424,0.0,0.0,0.20307363107817025,-0.126813175940122,0.01,-0.9652168793287673,15556608,844,0.035313778,0.2,-0.03029672779375687,31.652912139892578,0.2714111328125,0.9678928852081299,82.1475757598877,149884,-34.074170875549314,1.0017402172088623,0.00028756945919999996
-1.066171979012603,-6.73557696752802e-08,0.0,0.00296983270931782,-0.0019066976430792242,-0.03887145580740582,-0.4571449903508305,3479,0.0,0.635091584,4.0529983422823195,34.722879999999996,-0.06166243344302586,-0.04485488559525032,-0.008379412337248322,-0.26911074510819644,16.171025729999997,0.0,4475,-0.10871231760976961,0.0,-0.6636847751988966,-0.5,0.0,-0.34493358576367883,0.0,-0.1464550669924444,-0.11386160905508855,772.64,0.0,0.0,0.0648192,0.0,0.0,0.19841286640446737,-0.1288091464501816,0.01,-0.9849047767384602,15575040,845,0.034210425,0.2,-0.025069295102730392,52.47028732299805,0.268896484375,0.944179892539978,113.02832489013672,149888,-34.071323204040525,1.0015982389450073,0.0002875547136
-1.0497414038458774,-6.795481573025245e-08,0.0,0.0029486735745902276,-0.0018885205903803703,-0.042556541443449655,-0.44843520234208195,3483,0.0,0.6350739200000001,3.7900780075809966,34.7344,-0.061950994628774986,-0.045364171339499854,-0.00838980174793685,-0.27345256149623365,16.97172706,0.0,4475,-0.10904760368580907,0.0,-0.6815558269266938,-0.5,-1.4241341786045166e-05,-0.34294998400805266,0.0,-0.15052663390644502,-0.11379067995274895,759.18,0.0,0.0,0.064896,0.0,0.0,0.2026257019172694,-0.13268955867260826,0.01,-0.98719015476473,15593472,846,0.03302703,0.2,-0.029131598712410778,38.07558822631836,0.26417236328125,0.9544962048530579,106.33235321044921,149892,-34.074844169616696,1.0019114017486572,0.000287539968
-1.0583772197409655,-6.963469267737958e-08,0.0,0.0029220900065006893,-0.0019058476096473398,-0.038446186068614045,-0.4619485760852507,3487,0.0,0.635056256,4.148376765719832,34.74592,-0.061108637025381746,-0.04452452924958029,-0.0083241608474868,-0.2614798675659514,12.681966509999997,0.0,4475,-0.112899135244087,0.0,-0.6341626816791799,-0.5,0.0,-0.337056888392771,0.0,-0.14925662205487383,-0.11369009216937728,746.72,0.0,0.0,0.0649728,0.0,0.0,0.19832500031488032,-0.1370985986718462,0.01,-0.9801958776593457,15611904,847,0.035407167,0.2,-0.02681083281058818,44.772769927978516,0.27081298828125,0.9551239609718323,115.86794586181641,149896,-34.07704200744629,1.001939296722412,0.0002875252224
-1.0555887517639897,-6.772092001386249e-08,0.0,0.002929142847683074,-0.0019008652217597283,-0.03473715278471967,-0.4465056207893395,3492,0.0,0.635038592,4.053629075739262,34.75744,-0.061086900548980805,-0.044548696759473067,-0.008339499934301841,-0.2674750304300644,9.147224269999999,0.0,4475,-0.09728462632381506,0.0,-0.6551164328667833,-0.5,0.0,-0.34193093082927617,0.0,-0.13425557782016825,-0.11385687704771745,730.18,0.0,0.0,0.0650496,0.0,0.0,0.19335359325397994,-0.13035003788662644,0.01,-0.9958711280450875,15630336,848,0.03604482,0.2,-0.028920442145317794,39.864322662353516,0.25367431640625,0.960959255695343,99.96245536804199,149900,-34.07355937957764,1.001805067062378,0.00028751047679999997
-1.0455019672976988,-6.695938772838961e-08,0.0,0.0029416210567837376,-0.001925548806359809,-0.03467671737072726,-0.4420554887552838,3496,0.0,0.635020928,4.148093272969065,34.76896,-0.06037365696547078,-0.04491570897724375,-0.008448858530272926,-0.26498968620320457,9.63909843,0.0,4475,-0.08937559713742493,0.0,-0.6514880036442118,-0.5,-0.00019286995262114538,-0.3467975808117232,0.0,-0.12960587950175442,-0.11401750989681386,731.24,0.0,0.0,0.0651264,0.0,0.0,0.1952763019573047,-0.12621440381090762,0.01,-0.9801566780453635,15648768,849,0.043757528,0.2,-0.025604468045963183,54.007423400878906,0.3010932074652778,0.9566616415977478,108.28504519992404,149904,-34.079794777764214,1.002178430557251,0.0002874957312
-1.052454328569719,-6.855298721692275e-08,0.0,0.0028092427431450537,-0.0019414275844832282,-0.037636162417167385,-0.4557812833848036,3500,0.0,0.6350032640000001,4.186377927099167,34.78048,-0.06073356585097488,-0.045552744630140196,-0.008473770980649989,-0.2534608225035424,17.766582759999995,0.0,4476,-0.10656216275334113,0.0,-0.6494856250470327,-0.5,0.0,-0.34473842169519986,0.0,-0.15278311902729932,-0.11395712180817912,762.24,0.0,0.0,0.0652032,0.0,0.0,0.20275391344584134,-0.1290063805892055,0.01,-0.9895746664554815,15667200,850,0.032360964,0.2,-0.02563657214632258,59.40785217285156,0.271826171875,0.9448204040527344,135.66413497924805,149908,-34.07910308837891,1.0020081996917725,0.0002874809856
-1.0613056383989015,-6.850531100985109e-08,0.0,0.0027745204828938264,-0.0019043802194713866,-0.03677744504693995,-0.4458121976957537,3504,0.0,0.6349856,3.917775132920308,34.792,-0.06152825389758276,-0.04586478351922499,-0.008413454857219886,-0.2730342264300505,26.56577926000001,0.0,4476,-0.09819092823234278,0.0,-0.6531080371235042,-0.5,0.0,-0.3390852371274159,0.0,-0.1391754618375087,-0.11365824638881031,790.05,0.0,0.0,0.06528,0.0,0.0,0.18921391887541844,-0.13038962525785516,0.01,-0.985746266593808,15685632,851,0.030399108,0.2,-0.029229041596408933,27.463605880737305,0.2440673828125,0.9677404165267944,75.41994247436523,149912,-34.07551574707031,1.0020033121109009,0.00028746624
-1.0465607846964637,-6.673089513565453e-08,0.0,0.0028070724899104484,-0.0018971021712861447,-0.037414114913230975,-0.4488460868211735,3508,0.0,0.634967936,4.106421003740456,34.80352,-0.06028972297637151,-0.04477032902552012,-0.008345948769424617,-0.25549585055612045,16.32371854,0.0,4476,-0.09762661965687551,0.0,-0.6458948918186019,-0.5,0.0,-0.34930111873156744,0.0,-0.14348346004460863,-0.11401578425968457,770.8,0.0,0.0,0.0653568,0.0,0.0,0.19176885443077202,-0.13484576006282062,0.01,-0.9845175664763772,15704064,852,0.032989617,0.2,-0.024541023408528418,76.86675262451172,0.27938232421875,0.931552529335022,165.2495822906494,149916,-34.08028316497803,1.0021933317184448,0.0002874514944
-1.0425978106522555,-6.728327104488299e-08,0.0,0.00270344820455648,-0.001909980427943831,-0.038073951161730596,-0.43497340689638647,3512,0.0,0.634950272,3.988584846752567,34.815039999999996,-0.05967239564731156,-0.04496110844020823,-0.00840139703953823,-0.2716080707231099,18.358092949999996,0.0,4476,-0.09466391766350109,0.0,-0.6783330636849234,-0.5,0.0,-0.35013766489656956,0.0,-0.13999517085136037,-0.11402069742610135,772.08,0.0,0.0,0.0654336,0.0,0.0,0.19081892637494227,-0.13361545508684916,0.01,-0.9872317136117404,15722496,853,0.030778736,0.2,-0.0276975178392604,34.64042663574219,0.24737548828125,0.9611881375312805,95.47550354003906,149920,-34.07831001281738,1.0022486448287964,0.0002874367488
-1.0510923556142018,-7.080814715011476e-08,0.0,0.002840709807868633,-0.0019277721013663991,-0.03907068624960451,-0.46162593046624445,3516,0.0,0.6349326080000001,4.199124288986976,34.82656,-0.06043323968998345,-0.04544873834033963,-0.008473910072255711,-0.25329077522424476,13.978716120000001,0.0,4476,-0.1085130082541165,0.0,-0.6530563779338439,-0.5,0.0,-0.34679654558562967,0.0,-0.14651537343411397,-0.11394351629973633,758.39,0.0,0.0,0.0655104,0.0,0.0,0.1921447712893033,-0.13919018669043107,0.01,-0.9758691003430232,15740928,854,0.025294032,0.2,-0.0233792022569105,64.416015625,0.23109130859375,0.9361864328384399,147.14692878723145,149924,-34.076398086547854,1.0017637014389038,0.0002874220032
