reward_terms/residual,reward_terms/motor_vel,curriculum/cmd_scale,curriculum/swing_frac_min,reward_terms/assist_pen,reward_terms/stop,curriculum/swing_frac_mean,curriculum/eff_scale,time/fps,curriculum/cmd_track_err,reward_terms/foot_ahead,curriculum/stance_ratio,reward_terms/lat_vel,reward_terms/upright,ankle/ankle_spring_trq_peak,reward_terms/phase_contact,reward_terms/stance,rollout/ep_rew_mean,reward_terms/overrun,reward_terms/alive,reward_terms/angmom,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/residual_rate,reward_terms/stance_time,curriculum/ctrl_drop_prob,reward_terms/clearance,curriculum/dr_scale,reward_terms/fwd_speed,reward_terms/action_rate,reward_terms/vz,reward_terms/ang_xy,curriculum/ent_coef,rollout/ep_len_mean,reward_terms/stand,reward_terms/height,reward_terms/track_lin,ankle/ankle_spring_energy_peak,time/iterations,reward_terms/duty_sym,ankle/ankle_defl_peak,time/time_elapsed,reward_terms/hip_roll,est/vel_rmse,time/total_timesteps,reward_terms/stand_drift,reward_terms/air_time,reward_terms/torque,reward_terms/step_rate,reward_terms/energy,reward_terms/track_yaw,curriculum/ctrl_jitter_ms,reward_terms/time,train/clip_range,train/explained_variance,train/entropy_loss,train/std,train/value_loss,train/approx_kl,train/loss,train/learning_rate,train/clip_fraction,train/n_updates,train/policy_gradient_loss,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/eff_scale_progress
-0.10601303306771666,-4.039320357405298e-05,0.0,0.035590277777777776,0.0,0.0,0.2718912760416667,0.030024960000000354,6151,0.5621593268315106,0.0,0.6931371519999999,-0.011795137483722429,-0.0853940469560427,0.0,0.0,-0.003272832637804772,2572.23431393,0.0,0.0,-0.04485361850231657,-0.31997859204347795,-0.3966145826861487,0.0,0.0,0.01286783999999987,0.0,0.2573567999999974,0.0,-0.05028971760272116,-0.02010528867093489,-0.09318389757580266,0.0051118336,1887.56,1.925528790554582,-0.012484580944275302,3.1380594661352577,0.0,1352,-0.02150832041169927,0.5038292488232323,4050,-0.10431344378881208,0.19584879678858633,24920064,-0.06871870531799401,0.0,-0.009704209802681992,-0.010937499999999843,-0.00043632655711135196,1.9999332260167597,1.0294271999999896,0.0,0.2,0.9711158275604248,-36.90263843536377,1.000839352607727,1122.9747802734375,0.016884396,499.5583190917969,0.00023774592,0.222119140625,44179,-0.0072418466326780616,0.2573567999999974,0.2573567999999974,0.08578560000000102,0.2573567999999974,0.08578560000000102
-0.10637503985867587,-3.9926189060167245e-05,0.0,0.027235243055555556,0.0,0.0,0.2674696180555556,0.030051840000000354,6151,0.2837211241101086,0.0,0.6931310079999998,-0.012044413576703543,-0.07633629044992335,0.0,0.0,-0.004993119702059652,2730.3742602500006,0.0,0.0,-0.03962678986238269,-0.3145834136494351,-0.3735863577502233,0.0,0.0,0.012879359999999871,0.0,0.2575871999999974,0.0,-0.050327067068483916,-0.01739711823483623,-0.08650568285755089,0.0051081472000000004,1977.88,1.9929862323816157,-0.011571450913440647,3.294546621894105,0.0,1353,-0.0022803922138697045,0.5051987954454837,4053,-0.09946722513023357,0.17990979666342352,24938496,-0.040531444307150194,0.0,-0.009820165637189774,-0.011132812499999832,-0.00043651754709236174,1.9999428403001052,1.0303487999999896,0.0,0.2,0.9850491285324097,-36.90314636230469,1.00121009349823,595.8276840209961,0.020632297,222.17552185058594,0.00023769983999999997,0.2275146484375,44183,-0.01155613544397056,0.2575871999999974,0.2575871999999974,0.08586240000000102,0.2575871999999974,0.08586240000000102
-0.10625358265806525,-4.1565500164777934e-05,0.0,0.032660590277777776,0.0,0.0,0.2735460069444445,0.030078720000000354,6151,0.3813399293422138,0.0,0.6931248639999998,-0.013235023311579474,-0.08005000969639683,0.0,0.0,-0.0059371042719476115,2630.8341784300005,0.0,0.0,-0.03923322083690681,-0.3197041632583668,-0.4073465409089874,0.0,0.0,0.012890879999999872,0.0,0.2578175999999974,0.0,-0.05108774581750402,-0.01935326721343972,-0.09776637619398415,0.0051044608,1909.52,1.8569114622257439,-0.011391625724263256,3.166279974791638,0.0,1354,-0.0047555852912621425,0.5050278321583559,4056,-0.09981225295148248,0.20856147830794047,24956928,-0.026941263218613197,0.0,-0.009908824937233433,-0.011306423611110934,-0.00044712928593510247,1.999938986860116,1.0312703999999897,0.0,0.2,0.9633878469467163,-36.90577297210693,1.0010604858398438,1241.4092407226562,0.02489931,550.568359375,0.00023765376,0.28017578125,44187,-0.007937237300211564,0.2578175999999974,0.2578175999999974,0.08593920000000102,0.2578175999999974,0.08593920000000102
-0.1060091049784294,-4.119267134908716e-05,0.0,0.042046440972222224,0.0,0.0,0.2799207899305555,0.030105600000000357,6151,0.4711548097289456,0.0,0.6931187199999999,-0.008735986095966755,-0.09205217849455333,0.0,0.0,-0.034320527567262844,2839.51754355,0.0,0.0,-0.050128880722561886,-0.32214410186871767,-0.38250377549631975,0.0,0.0,0.012902399999999873,0.0,0.25804799999999745,0.0,-0.05146599288809056,-0.028812375136322805,-0.08920623253428349,0.0051007744,2063.46,1.8949516900592525,-0.012865378376288032,3.0981934825721407,0.0,1355,-0.03219741863021688,0.5067641229608841,4059,-0.10423891215365527,0.2072961210526258,24975360,-0.037174101302957334,0.0,-0.00959914338503016,-0.011154513888888721,-0.0004285295891642172,1.9999283673266501,1.0321919999999898,0.0,0.2,0.9706689119338989,-36.895644187927246,1.00042724609375,1314.4663299560548,0.012262973,698.7547607421875,0.00023760767999999997,0.1276611328125,44191,-0.007164996373467148,0.25804799999999745,0.25804799999999745,0.08601600000000102,0.25804799999999745,0.08601600000000102
-0.10555712135483791,-4.210743985984333e-05,0.0,0.055826822916666664,0.0,0.0,0.2722710503472222,0.030132480000000357,6151,0.4997949143655595,0.0,0.6931125759999999,-0.01137337723284553,-0.09342773894952631,0.0,0.0,-0.019643107076529033,2924.38838316,0.0,0.0,-0.05230830602988171,-0.3252127055381257,-0.416310490505712,0.0,0.0,0.012913919999999874,0.0,0.25827839999999747,0.0,-0.053488327811745826,-0.02790896811194267,-0.09396968197022065,0.0050970880000000005,2108.79,1.767963817307387,-0.013037347683189785,3.070859095924609,0.0,1356,-0.010455683372053163,0.506933394738093,4062,-0.10167856032171149,0.2273807547954071,24993792,-0.031042181370093555,0.0,-0.009496449152866814,-0.010785590277777627,-0.00043352815926731974,1.9999349801055517,1.0331135999999899,0.0,0.2,0.9740480780601501,-36.89787197113037,1.0007867813110352,1224.4986480712892,0.016395854,403.74627685546875,0.0002375616,0.1834228515625,44195,-0.012527686858084053,0.25827839999999747,0.25827839999999747,0.08609280000000102,0.25827839999999747,0.08609280000000102
-0.10629458336445291,-4.207083965865095e-05,0.0,0.05088975694444445,0.0,0.0,0.2829861111111111,0.030159360000000357,6150,0.49712065137409006,0.0,0.6931064319999999,-0.010959929457769049,-0.07631303545125895,0.0,0.0,-0.010815565270313666,2885.91459832,0.0,0.0,-0.040201420601524124,-0.3143991965128146,-0.3814402633671855,0.0,0.0,0.012925439999999875,0.0,0.2585087999999975,0.0,-0.049750828457328554,-0.021775906506441192,-0.09383956201248767,0.0050934016,2092.52,1.8641046376713273,-0.010747987447625099,3.1991888436636318,0.0,1357,-0.004186491841456513,0.502592001095314,4066,-0.10135566750081322,0.1987863972763125,25012224,-0.026540724074158098,0.0,-0.009698136276831146,-0.011176215277777606,-0.00043877492380334053,1.999936759477807,1.03403519999999,0.0,0.2,0.9718122482299805,-36.89956970214844,1.0006022453308105,1427.3525329589843,0.015103547,893.4583129882812,0.00023751551999999997,0.1777099609375,44199,-0.010230919418972917,0.2585087999999975,0.2585087999999975,0.08616960000000103,0.2585087999999975,0.08616960000000103
-0.10650848664373026,-4.13267591937692e-05,0.0,0.027235243055555556,0.0,0.0,0.272216796875,0.030186240000000357,6150,0.34053762598555365,0.0,0.6931002879999999,-0.0093206896591689,-0.07817393197849656,0.0,0.0,-0.0024915581188286475,3075.19761557,0.0,0.0,-0.043128126584099674,-0.31707099962754426,-0.39257140799934337,0.0,0.0,0.012936959999999876,0.0,0.2587391999999975,0.0,-0.04945883889325166,-0.020418392248317152,-0.09337326932616147,0.0050897152,2187.21,2.010684320077107,-0.011744447276308037,3.2717005198773705,0.0,1358,-0.008958892138432454,0.5005844989757944,4069,-0.09904232941142084,0.17972063712699826,25030656,-0.02081914965810782,0.0,-0.01002804699818972,-0.01118706597222205,-0.0004478112755333316,1.9999360618233208,1.03495679999999,0.0,0.2,0.986335277557373,-36.898702239990236,1.0007596015930176,555.5410049438476,0.017627291,204.60165405273438,0.00023746944,0.1768798828125,44203,-0.010335411189589649,0.2587391999999975,0.2587391999999975,0.08624640000000103,0.2587391999999975,0.08624640000000103
-0.10642191948054558,-4.1356307866409376e-05,0.0,0.027506510416666668,0.0,0.0,0.2749837239583333,0.030213120000000357,6150,0.3810894248649066,0.0,0.6930941439999999,-0.00837580581439202,-0.08454669176762669,0.0,0.0,-0.007591413656746416,3187.9773534,0.0,0.0,-0.044779000611118246,-0.31744715719438665,-0.3868169547914812,0.0,0.0,0.012948479999999877,0.0,0.2589695999999975,0.0,-0.04970037253530239,-0.023718622772703268,-0.09139339485282781,0.0050860288000000005,2256.48,1.990240045640063,-0.01276417450783489,3.2577926756509017,0.0,1359,-0.03293819512781136,0.5061138792143489,4072,-0.1026636604055656,0.1820254095720478,25049088,-0.02341065082035935,0.0,-0.009828541262506187,-0.01129557291666649,-0.0004400599971581509,1.999936975678192,1.03587839999999,0.0,0.2,0.967376708984375,-36.90112571716308,1.0009387731552124,1029.2478271484374,0.015702628,600.1461181640625,0.00023742336000000003,0.20999755859375,44207,-0.011982339812675491,0.2589695999999975,0.2589695999999975,0.08632320000000103,0.2589695999999975,0.08632320000000103
-0.1058408881142478,-4.215763917389164e-05,0.0,0.049641927083333336,0.0,0.0,0.26806640625,0.03024000000000036,6150,0.3642757199111945,0.0,0.6930879999999999,-0.012128664878592833,-0.0831739290224494,0.0,0.0,-0.011758796008149474,3221.70294611,0.0,0.0,-0.039336993905026485,-0.3300200593501561,-0.39357614243982847,0.0,0.0,0.012959999999999878,0.0,0.25919999999999754,0.0,-0.05357667304853696,-0.019183925503503216,-0.08891381229817456,0.0050823424,2276.75,1.8852735878916265,-0.011215960928728808,3.1532522909049345,0.0,1360,-0.009158317940345091,0.5028878713495024,4075,-0.09791191751934342,0.2213207481439508,25067520,-0.02457342667446735,0.0,-0.009371135876265655,-0.011252170138888715,-0.00043377357352890165,1.9999319078592022,1.0367999999999902,0.0,0.2,0.9721699357032776,-36.899530029296876,1.000651240348816,1085.405844116211,0.015854519,390.3152770996094,0.00023737728,0.1802001953125,44211,-0.010151778324507177,0.25919999999999754,0.25919999999999754,0.08640000000000103,0.25919999999999754,0.08640000000000103
-0.10546469232857592,-4.3891515978293624e-05,0.0,0.053656684027777776,0.0,0.0,0.2701551649305555,0.03026688000000036,6150,0.5857713562618295,0.0,0.6930818559999998,-0.009883963135556138,-0.09105549350501557,0.0,0.0,-0.0032881303180704712,3132.47474318,0.0,0.0,-0.05412349092473359,-0.3378264685293058,-0.4041707801604117,0.0,0.0,0.012971519999999879,0.0,0.25943039999999756,0.0,-0.05209501974538556,-0.029579528796577034,-0.09897687787711552,0.005078656,2222.06,1.8084851742019967,-0.013591207925688728,3.053894020973251,0.0,1361,-0.0022161348616931945,0.5028858266815328,4078,-0.0917015799292417,0.20281541597418423,25085952,-0.016286796430663445,0.0,-0.009207751876797714,-0.010753038194444297,-0.00043676486727859895,1.999932090151199,1.0377215999999903,0.0,0.2,0.976634681224823,-36.89856796264648,1.0009928941726685,1169.0924682617188,0.017403727,475.4269104003906,0.00023733119999999998,0.1935546875,44215,-0.012535279639996589,0.25943039999999756,0.25943039999999756,0.08647680000000103,0.25943039999999756,0.08647680000000103
-0.10621591124755796,-4.289994468377299e-05,0.0,0.035210503472222224,0.0,0.0,0.2696668836805555,0.03029376000000036,6150,0.510437236372503,0.0,0.6930757119999998,-0.010089746684953506,-0.0740815859910348,0.0,0.0,-0.010803400466910954,3328.5695392799994,0.0,0.0,-0.0383549636112049,-0.3250610362900262,-0.3971938616229982,0.0,0.0,0.01298303999999988,0.0,0.2596607999999976,0.0,-0.0504943455717945,-0.018727937123982897,-0.09007136050927546,0.0050749696000000006,2341.63,1.897196361127258,-0.010847206793605527,3.174056109705467,0.0,1362,-0.010314096281110373,0.5031290123241026,4081,-0.0989727369954059,0.1950700781296503,25104384,-0.02064931272327862,0.0,-0.00967423738227873,-0.011089409722222056,-0.0004460350176700141,1.999936173338864,1.0386431999999903,0.0,0.2,0.9837046265602112,-36.90356178283692,1.0010730028152466,821.1398544311523,0.014505026,322.54937744140625,0.00023728512,0.19383544921875,44219,-0.009383973106741906,0.2596607999999976,0.2596607999999976,0.08655360000000104,0.2596607999999976,0.08655360000000104
-0.10616841001841713,-4.2542891511831074e-05,0.0,0.03634982638888889,0.0,0.0,0.28268771701388884,0.03032064000000036,6150,0.2517180924826123,0.0,0.6930695679999999,-0.009304885687067783,-0.08443248800724838,0.0,0.0,-0.012426271998692293,3085.0086131499997,0.0,0.0,-0.04411315131329615,-0.3213640660026487,-0.36469553428661405,0.0,0.0,0.01299455999999988,0.0,0.2598911999999976,0.0,-0.05039012542203081,-0.019152452841110255,-0.09524072735489854,0.0050712832,2192.38,1.9193656062319424,-0.011082387700946047,3.160175668242033,0.0,1363,-0.021022352971541078,0.5031536726309936,4084,-0.1099669916043919,0.198544942874503,25122816,-0.02569452282624813,0.0,-0.00972721531463702,-0.011143663194444275,-0.0004472270046980006,1.9999344883965324,1.0395647999999904,0.0,0.2,0.961480438709259,-36.89762840270996,1.0004991292953491,1415.8698669433593,0.012102915,519.0965576171875,0.00023723903999999999,0.138134765625,44223,-0.009027983387932181,0.2598911999999976,0.2598911999999976,0.08663040000000104,0.2598911999999976,0.08663040000000104
-0.10626444866698555,-4.2824606832721336e-05,0.0,0.04112413194444445,0.0,0.0,0.291015625,0.03034752000000036,6150,0.289521674926894,0.0,0.6930634239999999,-0.008471258395010107,-0.09462035622483489,0.0,0.0,-0.0009127599671695432,2953.1226589599996,0.0,0.0,-0.05939138081501058,-0.3293646529008219,-0.3600139318329558,0.0,0.0,0.013006079999999882,0.0,0.2601215999999976,0.0,-0.050178547815767784,-0.02255479985691216,-0.09750111631465623,0.0050675968,2107.67,2.016827305530072,-0.012097692564375902,3.2770820968912826,0.0,1364,-0.025751665215289953,0.5049236875465389,4087,-0.09761127751589223,0.1910778654144942,25141248,-0.030575259746941672,0.0,-0.009649520105823586,-0.01104600694444428,-0.00044483387687290925,1.9999336174491364,1.0404863999999905,0.0,0.2,0.986024796962738,-36.896205520629884,1.0004558563232422,682.6824584960938,0.01424748,323.3746643066406,0.00023719296000000001,0.124462890625,44227,-0.010729654930764809,0.2601215999999976,0.2601215999999976,0.08670720000000104,0.2601215999999976,0.08670720000000104
-0.10634902070710767,-4.360526530740837e-05,0.0,0.045572916666666664,0.0,0.0,0.28241644965277773,0.030374400000000364,6150,0.4002139380523885,0.0,0.6930572799999999,-0.011506634358419464,-0.07318077301325204,0.0,0.0,-0.0009691060583765663,2853.1226827299997,0.0,0.0,-0.038691623237409545,-0.32023698221052976,-0.37245907188071686,0.0,0.0,0.013017599999999883,0.0,0.26035199999999764,0.0,-0.05022045951802624,-0.017867284953309644,-0.09571025398364663,0.005063910400000001,2046.96,1.9908936497460101,-0.010370222408512679,3.2358071425525488,0.0,1365,-0.022390791202889903,0.5010118350395452,4090,-0.0975046794792497,0.204588168553889,25159680,-0.019754700413319108,0.0,-0.00954470501116278,-0.0112738715277776,-0.0004516436661389375,1.9999303534058415,1.0414079999999906,0.0,0.2,0.9666889905929565,-36.89893627166748,1.000788688659668,1305.2446411132812,0.016827766,598.9888305664062,0.00023714688,0.15394287109375,44231,-0.011844603921053931,0.26035199999999764,0.26035199999999764,0.08678400000000104,0.26035199999999764,0.08678400000000104
-0.10622983352407782,-4.251095422146869e-05,0.0,0.036295572916666664,0.0,0.0,0.27490234375,0.030401280000000364,6150,0.43829304371132605,0.0,0.6930511359999999,-0.008801287566341291,-0.08325811862778289,0.0,0.0,-0.005631051402044068,2695.76013503,0.0,0.0,-0.047713410770573984,-0.31167688475246236,-0.390041682331839,0.0,0.0,0.013029119999999884,0.0,0.26058239999999766,0.0,-0.05029560225485317,-0.023527003801635724,-0.09499496705205664,0.005060224,1924.88,1.9277648363796347,-0.012199776264540146,3.195243763006107,0.0,1366,-0.007517143111864414,0.5044710263900126,4093,-0.0997374252036544,0.186886917582667,25178112,-0.0257647352582803,0.0,-0.009623353661206332,-0.011284722222222045,-0.0004467564937122,1.9999289253711734,1.0423295999999906,0.0,0.2,0.9898838996887207,-36.89894428253174,1.0007948875427246,443.66406707763673,0.014698359,186.04629516601562,0.00023710080000000002,0.15479736328125,44235,-0.011055048776324839,0.26058239999999766,0.26058239999999766,0.08686080000000104,0.26058239999999766,0.08686080000000104
-0.10593915355964373,-4.2880759319284935e-05,0.0,0.04714626736111111,0.0,0.0,0.2792426215277778,0.030428160000000364,6150,0.4219310547998676,0.0,0.6930449919999999,-0.009906841878946977,-0.07819286206513054,0.0,0.0,-0.0014679782744845297,2599.1104729799995,0.0,0.0,-0.04596638714782034,-0.31486727673332965,-0.38572856313156184,0.0,0.0,0.013040639999999885,0.0,0.2608127999999977,0.0,-0.05073775393017533,-0.02288753119337955,-0.0970954648243009,0.005056537600000001,1867.15,1.888939820673399,-0.011517622588286083,3.173676094166366,0.0,1367,-0.025436197294678668,0.5033429185770271,4096,-0.101066807853848,0.20921612305590936,25196544,-0.025309960624236197,0.0,-0.0096012948818717,-0.01087239583333318,-0.0004448007850637612,1.9999319848362593,1.0432511999999907,0.0,0.2,0.9705584645271301,-36.89970512390137,1.0008044242858887,1138.8975555419922,0.02061103,468.5150146484375,0.00023705472,0.2076904296875,44239,-0.010493873385712504,0.2608127999999977,0.2608127999999977,0.08693760000000104,0.2608127999999977,0.08693760000000104
-0.10665737359896856,-4.08115527898861e-05,0.0,0.023003472222222224,0.0,0.0,0.2754177517361111,0.030455040000000363,6150,0.5776654369537776,0.0,0.6930388479999999,-0.008598568491998061,-0.07887546451093788,0.0,0.0,-0.008138295403106403,2534.1709447300004,0.0,0.0,-0.04180574961600618,-0.3071795023552213,-0.37648498296967753,0.0,0.0,0.013052159999999886,0.0,0.2610431999999977,0.0,-0.048904899777141755,-0.01885745221427028,-0.09035340598250723,0.005052851200000001,1824.44,2.032118888912182,-0.011645661357409081,3.286890514358801,0.0,1368,-0.0073190694217760794,0.5012206962456162,4099,-0.10379011583289238,0.18638868607289566,25214976,-0.03190926858037843,0.0,-0.010124680614664454,-0.011414930555555371,-0.0004495742766143146,1.9999332445880382,1.0441727999999908,0.0,0.2,0.9875727295875549,-36.89918975830078,1.0006825923919678,576.934309387207,0.0155307455,310.85150146484375,0.00023700863999999997,0.1842041015625,44243,-0.010121525306021794,0.2610431999999977,0.2610431999999977,0.08701440000000105,0.2610431999999977,0.08701440000000105
-0.10683126865485296,-4.046120455593391e-05,0.0,0.022189670138888888,0.0,0.0,0.2806260850694444,0.030481920000000363,6150,0.6270864807581757,0.0,0.6930327039999998,-0.007978896199766616,-0.0837927941960384,0.0,0.0,-0.0013744794274444501,2478.4577341000004,0.0,0.0,-0.04343171704756003,-0.3019103008037287,-0.3789461032347033,0.0,0.0,0.013063679999999887,0.0,0.2612735999999977,0.0,-0.047641846773945916,-0.021953058765814912,-0.09081889657141554,0.0050491647999999995,1794.71,2.037584265329235,-0.012342161971045776,3.2911269612108054,0.0,1369,-0.024709242790682987,0.5032179978362366,4102,-0.1002759235051367,0.1754304989218607,25233408,-0.033104405429205945,0.0,-0.010195416939459212,-0.011252170138888714,-0.00044736339500858475,1.9999367284909735,1.0450943999999909,0.0,0.2,0.9773560166358948,-36.900600814819335,1.001042366027832,758.0308563232422,0.016770449,354.1669616699219,0.00023696256,0.15965576171875,44247,-0.010090180359838996,0.2612735999999977,0.2612735999999977,0.08709120000000105,0.2612735999999977,0.08709120000000105
-0.10649329639330181,-4.321268215762529e-05,0.0,0.03955078125,0.0,0.0,0.2745225694444444,0.030508800000000367,6150,0.24244539111041571,0.0,0.6930265599999998,-0.012246823294591317,-0.07636291795352651,0.0,0.0,-0.0010362518736592792,2386.577377,0.0,0.0,-0.039184107093980874,-0.3204350102276481,-0.3756079009296587,0.0,0.0,0.013075199999999888,0.0,0.26150399999999774,0.0,-0.05021592912828516,-0.01517056435815587,-0.09720289419764142,0.0050454784,1734.11,1.938410098484705,-0.010565022935393116,3.250657382104082,0.0,1370,-0.023903739903338134,0.504073836986886,4105,-0.09878243922344278,0.19043015700062316,25251840,-0.04057926804315775,0.0,-0.009979709463024329,-0.01118706597222205,-0.0004556054743549293,1.9999313586998275,1.046015999999991,0.0,0.2,0.9759544730186462,-36.903489685058595,1.001056432723999,787.2573638916016,0.014778761,365.2467346191406,0.00023691648000000003,0.18189697265625,44251,-0.009574709227308631,0.26150399999999774,0.26150399999999774,0.08716800000000105,0.26150399999999774,0.08716800000000105
-0.1061305964981926,-4.209223739087381e-05,0.0,0.0400390625,0.0,0.0,0.2709689670138889,0.030535680000000367,6150,0.36405751170121214,0.0,0.6930204159999999,-0.009976505759829564,-0.08569846083188352,0.0,0.0,-0.006527261540807853,2432.4554820500002,0.0,0.0,-0.047450511112931665,-0.3153080216433004,-0.3955659939681462,0.0,0.0,0.013086719999999889,0.0,0.26173439999999776,0.0,-0.05011864599757569,-0.0282309972215606,-0.09204337044597949,0.005041792,1761.57,1.936261371869442,-0.013125815741377602,3.2019070889052212,0.0,1371,-0.011618295857583082,0.5027848983779141,4108,-0.09892339708767658,0.20152142165274392,25270272,-0.042804113598592514,0.0,-0.009844250439567,-0.01104600694444428,-0.0004433404838375798,1.999935264280055,1.046937599999991,0.0,0.2,0.9721034169197083,-36.90151500701904,1.0009280443191528,1206.485385131836,0.019864535,599.3168334960938,0.0002368704,0.2337646484375,44255,-0.011612447001971305,0.26173439999999776,0.26173439999999776,0.08724480000000105,0.26173439999999776,0.08724480000000105
-0.10614194943072061,-4.329255004723295e-05,0.0,0.038140190972222224,0.0,0.0,0.2743869357638889,0.030562560000000367,6150,0.4683977633744021,0.0,0.6930142719999999,-0.01131788306404489,-0.08107922507831977,0.0,0.0,-0.004719589527641042,2506.1461626,0.0,0.0,-0.04624429140058578,-0.3048123850671632,-0.3866552499275918,0.0,0.0,0.01309823999999989,0.0,0.2619647999999978,0.0,-0.04961490348315442,-0.018184721959741818,-0.09388452481014861,0.0050381055999999995,1816.22,1.9746262748156584,-0.010935328214747391,3.209680594055612,0.0,1372,-0.004887714569681928,0.502621876095088,4111,-0.09630497269631487,0.2082588668695235,25288704,-0.04444240156404079,0.0,-0.010019597318573598,-0.011241319444444267,-0.00045411568458278537,1.999932309960918,1.047859199999991,0.0,0.2,0.9854899644851685,-36.90405788421631,1.0011022090911865,629.264909362793,0.020788185,458.3638610839844,0.00023682431999999998,0.250390625,44259,-0.008436493028420955,0.2619647999999978,0.2619647999999978,0.08732160000000105,0.2619647999999978,0.08732160000000105
-0.10616122617746421,-4.294388653778945e-05,0.0,0.034993489583333336,0.0,0.0,0.27568901909722227,0.030589440000000367,6150,0.3910883003865513,0.0,0.6930081279999999,-0.009226298997364726,-0.08016242447510702,0.0,0.0,-0.0022165570009459717,2586.38489235,0.0,0.0,-0.04384144987326054,-0.3108211403202318,-0.3745264080338202,0.0,0.0,0.01310975999999989,0.0,0.2621951999999978,0.0,-0.049833224218010334,-0.022791746160456636,-0.09661810822903523,0.0050344192,1863.24,1.9767878030028707,-0.01183685759504161,3.248137708332955,0.0,1373,-5.647612959843544e-05,0.5057235639436419,4114,-0.09622399246185992,0.19376854038744584,25307136,-0.04167531256408604,0.0,-0.00993668632078391,-0.011317274305555377,-0.00045213885068913907,1.9999347254652322,1.0487807999999912,0.0,0.2,0.9771074056625366,-36.90459041595459,1.001318335533142,965.5623962402344,0.026966613,469.4867858886719,0.00023677823999999995,0.26934814453125,44263,-0.011435657169204205,0.2621951999999978,0.2621951999999978,0.08739840000000106,0.2621951999999978,0.08739840000000106
-0.10704700714562877,-4.0836336607495566e-05,0.0,0.021104600694444444,0.0,0.0,0.2876790364583333,0.030616320000000367,6150,0.6591219099900607,0.0,0.6930019839999999,-0.006013250685324599,-0.07893623982887885,0.0,0.0,-0.007845318417072783,2466.31854183,0.0,0.0,-0.042207916740173004,-0.2997221596094044,-0.33820076500047996,0.0,0.0,0.013121279999999892,0.0,0.2624255999999978,0.0,-0.04671034044205767,-0.0196351178976361,-0.09050831831848485,0.0050307328,1789.71,2.084397553163019,-0.011625404405090243,3.3831960562804206,0.0,1374,-0.015105438134945689,0.5071896286569326,4117,-0.09924615339389667,0.154150863564569,25325568,-0.05204451327346264,0.0,-0.01026302166974599,-0.011176215277777606,-0.00045049704329192176,1.9999345542515563,1.0497023999999913,0.0,0.2,0.9830465912818909,-36.90739288330078,1.001201868057251,613.725048828125,0.020420805,211.4480438232422,0.00023673215999999998,0.28477783203125,44267,-0.008189974969718605,0.2624255999999978,0.2624255999999978,0.08747520000000106,0.2624255999999978,0.08747520000000106
-0.10637705046394073,-4.398072574784389e-05,0.0,0.032877604166666664,0.0,0.0,0.2708875868055555,0.03064320000000037,6150,0.13502501833360012,0.0,0.6929958399999999,-0.007156741921247539,-0.07099847157149045,0.0,0.0,-0.007591710841060217,2451.4607671800004,0.0,0.0,-0.037359027658726764,-0.30358808851157587,-0.3897265196731244,0.0,0.0,0.013132799999999892,0.0,0.26265599999999784,0.0,-0.04990092647124646,-0.012760426969116364,-0.09382418337397544,0.0050270463999999996,1781.78,1.99204449087248,-0.009857824877004184,3.316330613301057,0.0,1375,-0.0019238454077985519,0.5014182008774962,4120,-0.09760241013875355,0.1994267574532464,25344000,-0.04751022585001265,0.0,-0.010301966498966215,-0.01130642361111093,-0.0004632809796067611,1.9999367460812212,1.0506239999999913,0.0,0.2,0.9686868786811829,-36.90192794799805,1.0008964538574219,766.5461791992187,0.01639705,283.16644287109375,0.00023668608,0.1724365234375,44271,-0.009546529571525752,0.26265599999999784,0.26265599999999784,0.08755200000000106,0.26265599999999784,0.08755200000000106
-0.10601459355135563,-4.350479452560818e-05,0.0,0.04041883680555555,0.0,0.0,0.2768825954861111,0.03067008000000037,6150,0.3421163964343454,0.0,0.6929896959999998,-0.010425098159540493,-0.07517658225932886,0.0,0.0,-0.0031717714634700214,2928.62472235,0.0,0.0,-0.04258894426396287,-0.3207399423661129,-0.3927441305636356,0.0,0.0,0.013144319999999893,0.0,0.26288639999999786,0.0,-0.051340155719602425,-0.020878824067587325,-0.09378897653481108,0.00502336,2054.51,1.9191588763439844,-0.010955145412936865,3.1869637162373468,0.0,1376,-0.012348820119568253,0.5028228816210281,4123,-0.0915449803047955,0.21397780253360818,25362432,-0.047554300330905845,0.0,-0.009948444544952466,-0.011165364583333164,-0.00044769297870876645,1.9999330597151639,1.0515455999999914,0.0,0.2,0.9677653908729553,-36.90101547241211,1.0008821487426758,1340.3987182617188,0.021224754,516.3092041015625,0.00023663999999999998,0.20794677734375,44275,-0.009223522723186762,0.26288639999999786,0.26288639999999786,0.08762880000000106,0.26288639999999786,0.08762880000000106
