curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/assist_pen,reward_terms/clearance,reward_terms/torque,reward_terms/stance,reward_terms/action_rate,reward_terms/residual,reward_terms/stop,reward_terms/time,reward_terms/height,reward_terms/foot_slip,reward_terms/hip_roll,curriculum/ctrl_jitter_ms,reward_terms/angmom,rollout/ep_rew_mean,reward_terms/stance_time,reward_terms/vz,curriculum/stance_ratio,time/time_elapsed,reward_terms/alive,time/total_timesteps,reward_terms/air_time,reward_terms/lat_vel,reward_terms/energy,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/upright,reward_terms/fwd_speed,time/iterations,curriculum/eff_scale,reward_terms/motor_vel,reward_terms/ang_xy,reward_terms/phase_contact,time/fps,reward_terms/coef_rate,rollout/ep_len_mean,train/learning_rate,train/loss,train/value_loss,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/std,train/clip_fraction,train/policy_gradient_loss,train/explained_variance
0.0,0.01,0.0,0.09137782927790315,-0.008585882229494883,-0.0004171945320955549,-0.1150599622194529,-0.10160516730714415,0.0,-0.5,-0.1252709965072033,-0.27047921765633043,-0.33963718337718996,0.0,-0.33447273733016125,-131.51337044,-0.06071775468525528,-0.290508206977385,0.6454603520000001,1034,0.0,4755456,0.0012630191049538553,-2.4087041308665773e-08,-0.0006890321553092072,27.96064,0.0,-0.23559876379752354,1.5387090133335835,258,0.0197376,-7.831714029712443e-05,-0.20748785741260892,-0.3666570583216512,4598,-0.8190821347344822,250.36,0.00029881574399999997,0.28987786173820496,1.1329705715179443,0.2,-34.023525619506835,7201,0.016328678,0.9995087385177612,0.19202880859375,-0.020026139623951167,0.984635055065155
0.0,0.01,0.0,0.08697826924329272,-0.008731078411839123,0.0,-0.11491050159509131,-0.10170438257680639,0.0,-0.5,-0.1292135029694766,-0.2830575164294691,-0.3420343991859478,0.0,-0.33040519461574225,-133.13491025000002,-0.06104192046526199,-0.2918540433118198,0.645442688,1038,0.0,4773888,0.0015798589673876348,-2.394819180651003e-08,-0.0006889669405637914,27.97216,0.0,-0.23360977237363192,1.5037943450843998,259,0.0198144,-7.690188235851126e-05,-0.20919297216909408,-0.3757167300594973,4598,-0.8203946199101024,255.19,0.000298811136,-0.06721782684326172,0.762494620680809,0.2,-34.02753791809082,7205,0.0183404,1.0000032186508179,0.19052734375,-0.025420949049293994,0.9889615178108215
0.0,0.01,0.0,0.08979313605460652,-0.008528480909241458,0.0,-0.11399247681254532,-0.1018997223850373,0.0,-0.5,-0.12649077537830306,-0.2686847107658519,-0.34150591174018036,0.0,-0.33562459090466973,-131.32664443,-0.06318533486693115,-0.2927050353075665,0.645425024,1042,0.0,4792320,0.0014675544225610793,-2.3895963252724716e-08,-0.0006807258835953619,27.98368,0.0,-0.23357830023632686,1.5371361647388126,260,0.0198912,-7.74046597780623e-05,-0.21122098576633158,-0.37023772376710257,4598,-0.8041054893891458,255.27,0.000298806528,-0.02213066816329956,0.7996697783470154,0.2,-34.022982597351074,7209,0.021885369,0.999468207359314,0.2177978515625,-0.0251917865825817,0.9889426231384277
0.0,0.01,0.0,0.090963582242724,-0.008688118359555179,0.0,-0.11466225493770804,-0.10188543315478675,0.0,-0.5,-0.13572029302174704,-0.2866287994726143,-0.34504966258210773,0.0,-0.32682904276986463,-130.45622647,-0.057390258073509254,-0.28150309575481125,0.64540736,1046,0.0,4810752,0.0012266691709454688,-2.3603217753209675e-08,-0.0006734565497074586,27.9952,0.0,-0.22251236709161645,1.572806486272525,261,0.019968,-7.53505581452786e-05,-0.20309074621642104,-0.3718022631973953,4598,-0.8027333163902037,250.84,0.00029880191999999997,-0.09766846895217896,0.6324310183525086,0.2,-34.01877059936523,7213,0.017044816,0.9990091323852539,0.20009765625,-0.020138166612014174,0.9915463924407959
0.0,0.01,0.0,0.09395165739775112,-0.008875271474968737,0.0,-0.11403808854563503,-0.10175180608781428,0.0,-0.5,-0.1356552028825352,-0.28399131555366375,-0.3451043747890302,0.0,-0.3468006527269928,-129.71807976,-0.058945160959006496,-0.2958217466602215,0.6453896960000001,1050,0.0,4829184,0.0012977411582445104,-2.4548521641095636e-08,-0.0006993264805540547,28.00672,0.0,-0.23024177084458058,1.5749639028333704,262,0.0200448,-7.917921057278372e-05,-0.21414996328948105,-0.3730603386915135,4598,-0.8106294094353842,249.93,0.000298797312,-0.062330275774002075,0.706938898563385,0.2,-34.01843814849853,7217,0.015998911,0.9992239475250244,0.17147216796875,-0.0192778414580971,0.9905075430870056
0.0,0.01,0.0,0.09257108296571691,-0.00875994274092108,0.0,-0.11359158061628322,-0.10219135193786864,0.0,-0.5,-0.12675193974963198,-0.25953291028374587,-0.35494997835563313,0.0,-0.330786044766101,-130.26670652000004,-0.06392765631284823,-0.2924796604790474,0.645372032,1054,0.0,4847616,0.0012293818969434749,-2.381845480598104e-08,-0.0006967457047563072,28.01824,0.0,-0.2177335925049014,1.547130729199596,263,0.0201216,-7.91765242991486e-05,-0.2037993141844404,-0.3716598522402701,4598,-0.8204219544586088,252.2,0.000298792704,-0.054019153118133545,0.7450709074735642,0.2,-34.01754875183106,7221,0.01762892,0.9992722272872925,0.18599853515625,-0.018775219598319383,0.9902400970458984
0.0,0.01,0.0,0.09092577279284916,-0.008587136746860208,0.0,-0.11279261202517886,-0.10213279176611925,0.0,-0.5,-0.12710257309168782,-0.2735634076102348,-0.3503769656801026,0.0,-0.3344322614665857,-130.75406821999997,-0.06428979790426739,-0.299923252602164,0.645354368,1058,0.0,4866048,0.0011903195150403513,-2.335436851251405e-08,-0.0006771573574802218,28.02976,0.0,-0.22156684189150982,1.5625154118571556,264,0.0201984,-7.719597002973568e-05,-0.19961582327965047,-0.36355842232412683,4598,-0.8076828306590985,253.53,0.00029878809599999997,-0.10594061017036438,0.6954457283020019,0.2,-34.018363571166994,7225,0.022328135,0.9993125200271606,0.218603515625,-0.0249013414606452,0.9907761812210083
0.0,0.01,0.0,0.08804103910023714,-0.008785608105134074,0.0,-0.11380516816090919,-0.10199465076764552,0.0,-0.5,-0.1335126591171946,-0.2800263866620498,-0.3454847359447871,0.0,-0.33840707380608576,-129.38242307000002,-0.05824990340463248,-0.29229254037245506,0.645336704,1062,0.0,4884480,0.0011724157148920414,-2.3063599310733238e-08,-0.0006895658529777133,28.04128,0.0,-0.21223586298673355,1.5948929646507277,265,0.0202752,-7.95611744140934e-05,-0.20491934180431437,-0.37422740030962526,4598,-0.8142727680060396,246.54,0.000298783488,-0.01653161644935608,0.7694016695022583,0.2,-34.014553260803225,7229,0.021021536,0.9991071224212646,0.220263671875,-0.02432136406423524,0.9903208613395691
0.0,0.01,0.0,0.09543097102460395,-0.00877366149956697,0.0,-0.11491462682378722,-0.10206284329835126,0.0,-0.5,-0.13616685543396612,-0.2899099931733814,-0.3372465321023176,0.0,-0.3352243434752213,-128.23416971,-0.054880496609257534,-0.28645934245198584,0.6453190400000001,1066,0.0,4902912,0.0012033401257617192,-2.3636339680368507e-08,-0.0007032837217272416,28.0528,0.0,-0.22367497105639733,1.607219438906337,266,0.020352,-8.080978334421984e-05,-0.20522829399079892,-0.378032629270455,4598,-0.8206834832736674,243.95,0.00029877888,-0.004997313022613525,0.9262370467185974,0.2,-34.01111240386963,7233,0.018263187,0.9989070892333984,0.19088134765625,-0.021900797542184592,0.9879377484321594
0.0,0.01,0.0,0.08765690313066303,-0.008973992060486123,0.0,-0.1134640623079853,-0.10205050615829611,0.0,-0.5,-0.13823934419568243,-0.28430521871485515,-0.35408396276523213,0.0,-0.34359594185711856,-127.87420694000001,-0.056671943284325406,-0.29826480892249935,0.645301376,1070,0.0,4921344,0.001021591267393281,-2.4174723842279902e-08,-0.0007116846166376239,28.06432,0.0,-0.2115385488912008,1.6221609720918257,267,0.0204288,-8.143047593414204e-05,-0.21280656077142895,-0.3812829865843203,4598,-0.8215585786203655,244.08,0.00029877427199999997,-0.052983641624450684,1.0031983822584152,0.2,-34.01741123199463,7237,0.021232734,0.9995638728141785,0.20965576171875,-0.020162527967477216,0.9874566197395325
0.0,0.01,0.0,0.08562275811796859,-0.00911367827165583,0.0,-0.11349688400293655,-0.10207634879482709,0.0,-0.5,-0.13721657339759263,-0.2799095675914675,-0.3463183332343218,0.0,-0.3453966868143334,-128.86045086000001,-0.05701713104725867,-0.29305257563548015,0.645283712,1074,0.0,4939776,0.0012597636733618048,-2.377410469533006e-08,-0.0007172793933806424,28.07584,0.0,-0.2116819359489747,1.6043886962086162,268,0.0205056,-8.26585698939174e-05,-0.21279072447876035,-0.4024104221893705,4599,-0.8261549092442741,246.41,0.000298769664,-0.06051987409591675,0.8026970088481903,0.2,-34.02010021209717,7241,0.019471243,0.9993948936462402,0.20970458984375,-0.023874977068044246,0.9898918867111206
0.0,0.01,0.0,0.09156455604637947,-0.009102545521867159,0.0,-0.11241175515106588,-0.1024294493299749,0.0,-0.5,-0.13736479822620135,-0.27705721938440775,-0.3553395003170208,0.0,-0.34163987419113195,-128.59272622,-0.056771498336780093,-0.29198781912465827,0.645266048,1078,0.0,4958208,0.0011458314515443312,-2.3695891369747508e-08,-0.0007083492584484112,28.08736,0.0,-0.20825897081240266,1.6054645221644155,269,0.0205824,-8.019566844436934e-05,-0.20573342850097764,-0.37135892060234554,4599,-0.7997967999708457,247.36,0.000298765056,-0.06271013617515564,0.7777194499969482,0.2,-34.01937561035156,7245,0.021482885,0.999426007270813,0.22445068359375,-0.025725475267972798,0.9902125000953674
0.0,0.01,0.0,0.08832647154873552,-0.009091683722238529,0.0,-0.11216163559446378,-0.10233538785959148,0.0,-0.5,-0.14196905286683162,-0.2831421868513461,-0.3455569852945139,0.0,-0.3436393143523637,-126.79830916,-0.054493805267460026,-0.29176360642158,0.6452483840000001,1082,0.0,4976640,0.0010058577334146118,-2.32673114906621e-08,-0.0007088370664643393,28.09888,0.0,-0.21124769178825822,1.641301986825991,270,0.0206592,-8.089440919861926e-05,-0.20705327999083112,-0.37286204213073054,4599,-0.8022695587764801,244.44,0.00029876044799999996,-0.09658500552177429,0.6582830846309662,0.2,-34.01594543457031,7249,0.021237899,0.9993128776550293,0.227734375,-0.024325859744567423,0.9916985034942627
0.0,0.01,0.0,0.09466080005007277,-0.009178411642747826,0.0,-0.11245774662758268,-0.10197818984153967,0.0,-0.5,-0.13728910456355803,-0.2892813055052474,-0.35026538110172295,0.0,-0.3433272185692966,-126.20439081,-0.054357358988555565,-0.29885458022607,0.64523072,1086,0.0,4995072,0.0011002586397808045,-2.3025663282779665e-08,-0.0007087153102185047,28.1104,0.0,-0.20698915444047494,1.6046703256259067,271,0.020736,-8.21312948802322e-05,-0.20691276665913627,-0.38737937511988485,4599,-0.8038293951639015,244.37,0.00029875584,-0.0507664680480957,0.7306347280740738,0.2,-34.006893157958984,7253,0.016512671,0.9984979629516602,0.1973388671875,-0.0216964197345078,0.9912786483764648
0.0,0.01,0.0,0.08937698122114442,-0.009317502350315029,0.0,-0.11471033174279466,-0.10210190802323064,0.0,-0.5,-0.13636839743357582,-0.2806344124902007,-0.3468661366423354,0.0,-0.3326004307892212,-127.66680647999998,-0.05585312498442363,-0.2940021904188344,0.645213056,1090,0.0,5013504,0.0011545120537953658,-2.3184758481062437e-08,-0.0007212680413895837,28.12192,0.0,-0.20559119851440638,1.5743717974776508,272,0.0208128,-8.223805201881476e-05,-0.2027760804018645,-0.36978144567783905,4599,-0.8032209204703555,245.78,0.000298751232,-0.11199057102203369,0.6307344615459443,0.2,-34.00013809204101,7257,0.02061039,0.9983307719230652,0.19813232421875,-0.025244088342878966,0.9923082590103149
0.0,0.01,0.0,0.09299819007380697,-0.009597133700213213,0.0,-0.11388790855697024,-0.10154910433081726,0.0,-0.5,-0.14283845058175315,-0.29064953645965613,-0.34776593781022197,0.0,-0.34194235934326533,-127.57672705,-0.05661551915949935,-0.286784201988205,0.645195392,1094,0.0,5031936,0.001416013569622818,-2.4387273633703434e-08,-0.0007536582679027554,28.13344,0.0,-0.22078125817791308,1.6284915861534253,273,0.0208896,-8.591892037526468e-05,-0.21430356555480506,-0.367122008277992,4598,-0.7995557053615762,244.3,0.000298746624,0.05646473169326782,1.0298329293727875,0.2,-34.00175189971924,7261,0.016654287,0.9985131025314331,0.192333984375,-0.018355433456599714,0.987945556640625
0.0,0.01,0.0,0.09314420341002995,-0.009419339189818387,-7.898113366672339e-06,-0.11364532714713402,-0.1019030349318746,0.0,-0.5,-0.13524004515587842,-0.27228704166032,-0.3563338582731392,0.0,-0.3395389674631788,-128.38428037,-0.0586337466763022,-0.29056789501990987,0.6451777280000001,1098,0.0,5050368,0.0011984573502559215,-2.4441596326196866e-08,-0.0007461145123780256,28.14496,0.0,-0.22615476052771571,1.5685659607318803,274,0.0209664,-8.432442955462471e-05,-0.20834979902348238,-0.3670244954044422,4597,-0.7968952108145193,245.48,0.000298742016,0.11022302508354187,0.9879304230213165,0.2,-33.999636268615724,7265,0.013614821,0.9982067346572876,0.15565185546875,-0.01603596794884652,0.988763153553009
0.0,0.01,0.0,0.09113741869655247,-0.009270993351419564,0.0,-0.11334289547385833,-0.10178132010841434,0.0,-0.5,-0.1325213090836917,-0.2590409592017478,-0.3578337435076484,0.0,-0.33613721749626957,-128.25524966,-0.057500663908690006,-0.30077206031477216,0.645160064,1102,0.0,5068800,0.0012418601416154867,-2.4086516674494606e-08,-0.0007255515525012212,28.156480000000002,0.0,-0.21068835757295942,1.5868490539410651,275,0.0210432,-8.270576554369128e-05,-0.1986042426980802,-0.3650860408685436,4598,-0.7956072828241704,249.24,0.000298737408,0.0008199214935302734,1.071629849076271,0.2,-34.002257347106934,7269,0.016592499,0.9985935091972351,0.172705078125,-0.020197506458498538,0.9874367713928223
0.0,0.01,0.0,0.09476005311133268,-0.009342093099689468,0.0,-0.1134182745310259,-0.10212388404967826,0.0,-0.5,-0.13243368245676104,-0.258529546762936,-0.35691606138899984,0.0,-0.3306450572714951,-128.30141154,-0.056478938254359595,-0.2949758028991358,0.6451424,1106,0.0,5087232,0.0012250415715647654,-2.391543304512842e-08,-0.000733319304358973,28.168,0.0,-0.20975253456372137,1.5664448487904625,276,0.02112,-8.437061525791035e-05,-0.19782217367524987,-0.3633533695984065,4598,-0.7953869474476892,245.94,0.00029873279999999996,-0.08813926577568054,0.6229684889316559,0.2,-34.00637245178223,7273,0.018203516,0.9986447691917419,0.2005615234375,-0.024876679526641965,0.9927788376808167
0.0,0.01,0.0,0.09905809745977953,-0.00947677062884312,0.0,-0.11357044292787427,-0.10228204405453939,0.0,-0.5,-0.13388505938181547,-0.2701391774858646,-0.3594453736447725,0.0,-0.3449773017541238,-128.72110607000002,-0.06282129310420714,-0.31101821081011694,0.645124736,1110,0.0,5105664,0.0012006276196593212,-2.378372789123066e-08,-0.0007490679907235893,28.17952,0.0,-0.21869991008045545,1.6112162683829843,277,0.0211968,-8.627016198395714e-05,-0.20208604233576752,-0.36533148773386237,4598,-0.7815011733558799,247.05,0.000298728192,0.5362648367881775,1.4357998311519622,0.2,-34.00273609161377,7277,0.020064827,0.9987165927886963,0.21131591796875,-0.019517262931913137,0.9835648536682129
0.0,0.01,0.0,0.09674396617055202,-0.009506041585414102,-0.00023096146741956195,-0.11326742223128211,-0.10199311874491206,0.0,-0.5,-0.13660299975491597,-0.2651599600345031,-0.3582740901741287,0.0,-0.3416309783123454,-127.37874265,-0.05493502084573265,-0.2985904517711383,0.6451070720000001,1114,0.0,5124096,0.00118543650670391,-2.4521005846064732e-08,-0.0007323008885292237,28.19104,0.0,-0.22272528928175328,1.6074054100916428,278,0.0212736,-8.3688716601595e-05,-0.20376599859859557,-0.3820105021306757,4598,-0.8080098255670503,244.2,0.000298723584,-0.046964943408966064,1.1032775938510895,0.2,-34.00997447967529,7281,0.017465249,0.999144971370697,0.2114501953125,-0.020987155823968352,0.987582266330719
0.0,0.01,0.0,0.09557671558982563,-0.009777491463989499,0.0,-0.11485783355087656,-0.10185186572114033,0.0,-0.5,-0.14527950212181187,-0.28568305466431443,-0.35188631095487055,0.0,-0.3454639633223533,-126.74350193999999,-0.05584688520401768,-0.2920795433748442,0.645089408,1118,0.0,5142528,0.0010167084660174118,-2.4017738279703186e-08,-0.000747550399638587,28.20256,0.0,-0.2138121663102137,1.6296157803724916,279,0.0213504,-8.563473547795371e-05,-0.2020548291526256,-0.3732755736544338,4598,-0.7938949442150023,244.41,0.00029871897599999996,-0.019336998462677002,0.8914975136518478,0.2,-34.012993049621585,7285,0.01693145,0.9991814494132996,0.18544921875,-0.021383674978278578,0.9888237118721008
0.0,0.01,0.0,0.09638841820273042,-0.009657317807058315,0.0,-0.1146972045041359,-0.10198460048639803,0.0,-0.5,-0.14434368225165434,-0.2830710668351394,-0.3546806427488601,0.0,-0.34402524055946154,-125.71709727,-0.051140268918566614,-0.2933308948774832,0.645071744,1122,0.0,5160960,0.0010850676691107866,-2.375659982599298e-08,-0.0007438144811265797,28.21408,0.0,-0.20650512221774095,1.6302820810541594,280,0.0214272,-8.533624008010465e-05,-0.20250989124077368,-0.382217818219375,4598,-0.7983554703973235,241.89,0.000298714368,-0.01036795973777771,0.8608836531639099,0.2,-34.01054077148437,7289,0.019519407,0.998732328414917,0.22095947265625,-0.021936325333081187,0.9900800585746765
0.0,0.01,0.0,0.09617102564463823,-0.00973069872647002,0.0,-0.11448190798417388,-0.10180202827372592,0.0,-0.5,-0.14293679209743998,-0.2687438155719246,-0.3539736083765337,0.0,-0.3373041781561948,-125.23712323,-0.05318589194050421,-0.29285139800251314,0.64505408,1126,0.0,5179392,0.0011740433336752984,-2.387837405791253e-08,-0.0007392913741651381,28.2256,0.0,-0.19433875063742562,1.6198272599253458,281,0.021504,-8.512228844725454e-05,-0.20123416034024696,-0.37591021180602235,4598,-0.7987799057145666,244.51,0.00029870976,-0.09281563758850098,0.637834832072258,0.2,-34.004113578796385,7293,0.017200802,0.9984652400016785,0.180126953125,-0.023661919869482517,0.9930483102798462
0.0,0.01,0.0,0.09741887706513672,-0.00981552612750498,0.0,-0.11339750856220711,-0.10195719083730151,0.0,-0.5,-0.1414355186268182,-0.2703251429859999,-0.353061134442999,0.0,-0.3414173986750287,-127.15302978,-0.056615927704519384,-0.2924650259455366,0.6450364160000001,1130,0.0,5197824,0.0011821812853061904,-2.3970713530739808e-08,-0.0007678024782525861,28.23712,0.0,-0.20463553049177946,1.612337694707758,282,0.0215808,-8.853248489135808e-05,-0.2067611316029127,-0.37249768123389937,4598,-0.8002981258646724,243.44,0.000298705152,-0.09478139877319336,0.690838360786438,0.2,-33.99871349334717,7297,0.016574811,0.9983186721801758,0.16875,-0.022245247103273868,0.9917500019073486
0.0,0.01,0.0,0.09772510802899231,-0.009666419513435399,0.0,-0.11414853902110103,-0.10151112431338365,0.0,-0.5,-0.13996979175052024,-0.2737561555998329,-0.3497816615729808,0.0,-0.3399555220767764,-125.69370086,-0.05403319391027455,-0.29583526593896287,0.645018752,1134,0.0,5216256,0.0010682491960728334,-2.392758993290617e-08,-0.0007552710436953308,28.24864,0.0,-0.20303102128227515,1.6303625360698069,283,0.0216576,-8.815554528730175e-05,-0.20472393338778058,-0.3792014139397083,4598,-0.7923098167449174,245.54,0.000298700544,-0.000962674617767334,0.9745633453130722,0.2,-34.001050567626955,7301,0.02019981,0.998658299446106,0.212109375,-0.022277125774417074,0.9878234267234802
0.0,0.01,0.0,0.09578560427602395,-0.009670185115064114,0.0,-0.1135669629282486,-0.10177585982190956,0.0,-0.5,-0.13639375525148947,-0.26527596829251343,-0.3504073960225324,0.0,-0.3336678669947537,-127.70555895000001,-0.06164412996925724,-0.29531219692298966,0.645001088,1138,0.0,5234688,0.0010481754272607053,-2.3880363799043044e-08,-0.0007490249404572813,28.26016,0.0,-0.20545664473860076,1.626328235589521,284,0.0217344,-8.651034595790654e-05,-0.19412148654473477,-0.37231193346061947,4598,-0.7871715238134254,247.97,0.00029869593599999997,-0.05702000856399536,0.7027196198701858,0.2,-34.00631542205811,7305,0.01989156,0.9987854361534119,0.20660400390625,-0.021291533764451743,0.9924278259277344
0.0,0.01,0.0,0.09881183241852404,-0.009789482440061932,0.0,-0.11548877316862785,-0.10163459960835275,0.0,-0.5,-0.13865974558979619,-0.26324137168104694,-0.3453273010763797,0.0,-0.3447305126905849,-127.11202126,-0.05718558751201878,-0.3014849150782759,0.644983424,1142,0.0,5253120,0.0010687917044075828,-2.4690683314921153e-08,-0.0007726026096149543,28.27168,0.0,-0.2093767742749568,1.6319756706170865,285,0.0218112,-9.02957949151821e-05,-0.20585984716899286,-0.37100480398326574,4598,-0.78989301862749,245.09,0.000298691328,-0.05532515048980713,0.7967467993497849,0.2,-34.00674209594727,7309,0.019272763,0.9986955523490906,0.214501953125,-0.023030841397121547,0.990553081035614
0.0,0.01,0.0,0.09375085429998603,-0.00992822412863499,0.0,-0.11442749933662741,-0.10190162315527533,0.0,-0.5,-0.13931065872011714,-0.27231362816188653,-0.35039990007107097,0.0,-0.34849836050081423,-127.10215705,-0.05374321209253847,-0.30216887979563295,0.64496576,1146,0.0,5271552,0.0008702242468845927,-2.590287393854575e-08,-0.000773199830111537,28.2832,0.0,-0.20090540936157908,1.6002071170797634,286,0.021888,-9.088558339853653e-05,-0.202990280942492,-0.3824239492424627,4598,-0.8024727678324143,246.16,0.00029868672,-0.010371655225753784,0.8275575876235962,0.2,-34.01179752349854,7313,0.019413874,0.9989675879478455,0.18585205078125,-0.023991512355860323,0.9907505512237549
0.0,0.01,0.0,0.09942453927346355,-0.009905430743264342,0.0,-0.11363421404661812,-0.10161320585956941,0.0,-0.5,-0.141715818902653,-0.2741369381253859,-0.34726323739857423,0.0,-0.34318328349576027,-124.66688382000001,-0.0507283496602516,-0.2919451444254417,0.644948096,1150,0.0,5289984,0.0011859789632985161,-2.3823994943978188e-08,-0.0007683966565991624,28.294719999999998,0.0,-0.21221968682929673,1.6105735010004647,287,0.0219648,-8.876438672599012e-05,-0.2004132065412949,-0.37574238764808965,4599,-0.7977625222226763,240.25,0.000298682112,0.02149006724357605,0.8139807939529419,0.2,-34.01416873931885,7317,0.021443818,0.9990023374557495,0.20745849609375,-0.024481469322927295,0.9907925724983215
0.0,0.01,0.0,0.09820212048806308,-0.009881593319548923,0.0,-0.1129475546062686,-0.10181294070972757,0.0,-0.5,-0.1404120918924884,-0.26039660528574765,-0.35011709203812047,0.0,-0.3470331453594085,-126.45451322000001,-0.05537949334474332,-0.29836055757728513,0.644930432,1154,0.0,5308416,0.0009819862704413633,-2.444276286543435e-08,-0.0007760088962699525,28.30624,0.0,-0.20188840163543664,1.617188567450552,288,0.0220416,-8.998988284822836e-05,-0.20738805940737082,-0.3808602683958531,4599,-0.8063557417487103,242.61,0.000298677504,0.07086038589477539,1.1144022554159165,0.2,-34.018230247497556,7321,0.01844955,0.9994404315948486,0.2000732421875,-0.0199000312917633,0.987877607345581
0.0,0.01,0.0,0.10459353357029914,-0.009907134877173816,0.0,-0.1144212076620567,-0.10186306865111404,0.0,-0.5,-0.13794321526522949,-0.26409109207257536,-0.3524233853611711,0.0,-0.34884298448210593,-125.91533513000002,-0.056807712506270036,-0.30159320809392187,0.644912768,1158,0.0,5326848,0.0010986311762179765,-2.5159061923973708e-08,-0.0007704932163240131,28.31776,0.0,-0.21335027748049545,1.6155478702637107,289,0.0221184,-8.848217319613058e-05,-0.2039492910844359,-0.38053892999136096,4599,-0.7967915830107692,243.71,0.000298672896,0.00925213098526001,1.0798413813114167,0.2,-34.024921607971194,7325,0.02069379,0.9997264742851257,0.2027587890625,-0.021359771466813983,0.9885897636413574
0.0,0.01,0.0,0.09993647742823802,-0.009884045816209396,0.0,-0.11339795424269145,-0.1017347102588748,0.0,-0.5,-0.13953055452703456,-0.2724098368713519,-0.346021320382321,0.0,-0.34720958968214166,-126.35138424,-0.05739351261258384,-0.30487828521318483,0.644895104,1162,0.0,5345280,0.0010677066748030484,-2.397764067554537e-08,-0.0007872902732453755,28.32928,0.0,-0.2053805494248522,1.6522289447721212,290,0.0221952,-9.290027739879825e-05,-0.20416213791628107,-0.37861680995145736,4599,-0.7910680746099773,246.51,0.00029866828799999997,-0.0149727463722229,0.8137858092784882,0.2,-34.021399116516115,7329,0.018022377,0.999159038066864,0.19881591796875,-0.023315804288722576,0.9909632802009583
0.0,0.01,0.0,0.10053206833645391,-0.009775227680163293,0.0,-0.11056883889395258,-0.1022690815397457,0.0,-0.5,-0.13954772697147416,-0.26940870545371637,-0.35079726072530115,0.0,-0.34028835702720545,-124.91547679,-0.05465588762470159,-0.3000682513549408,0.64487744,1166,0.0,5363712,0.0011376935969262074,-2.336828928132671e-08,-0.0007705508803645142,28.3408,0.0,-0.19936399756500908,1.6284248923603046,291,0.022272,-9.033786664094473e-05,-0.2064281138845137,-0.3655745519386578,4599,-0.7747509683576141,246.29,0.00029866368,-0.10188686847686768,0.6364654481410981,0.2,-34.0136137008667,7333,0.021519382,0.9991792440414429,0.2128173828125,-0.02598930539097637,0.9932361841201782
0.0,0.01,0.0,0.09961137744561155,-0.009903222637860943,0.0,-0.11269542571526797,-0.10206910029376404,0.0,-0.5,-0.13549062516375557,-0.2582659474333298,-0.35299361394533557,0.0,-0.34008567700983433,-126.72007357999998,-0.058401812690943994,-0.29911069952269664,0.644859776,1170,0.0,5382144,0.0008371297412344979,-2.3777329578769755e-08,-0.0007843468835177656,28.35232,0.0,-0.2067689605771984,1.6114332579883053,292,0.0223488,-9.181475072363907e-05,-0.19972551990858647,-0.3749170488449203,4599,-0.7890200457512382,249.82,0.000298659072,-0.10690328478813171,0.6663944065570832,0.2,-34.01092529296875,7337,0.020589404,0.9990396499633789,0.20745849609375,-0.023839979397598653,0.9930316805839539
0.0,0.01,0.0,0.10261750947890759,-0.010059870772022646,0.0,-0.11278772636725876,-0.10183811936537338,0.0,-0.5,-0.13719384379186345,-0.26595780268806174,-0.35828756739388784,0.0,-0.3311762260264952,-126.16500269,-0.055615766124295384,-0.28978344349604085,0.644842112,1174,0.0,5400576,0.0008338744745641532,-2.4354348511956652e-08,-0.0007799572680447974,28.36384,0.0,-0.1931630634008033,1.608817575284966,293,0.0224256,-9.119478025557855e-05,-0.19495989268842337,-0.3749769888570811,4599,-0.7876740442755525,245.65,0.00029865446399999997,-0.07382157444953918,0.6770673066377639,0.2,-34.00885486602783,7341,0.022507215,0.9991855621337891,0.22388916015625,-0.023807170148938895,0.992526113986969
0.0,0.01,0.0,0.09840619907323953,-0.010114656686317388,0.0,-0.11381566321837758,-0.10183547824713247,0.0,-0.5,-0.14020254159708062,-0.26211746407013964,-0.34798836422650514,0.0,-0.34709225829855667,-125.79393174,-0.05852428902451518,-0.3027307653249494,0.644824448,1178,0.0,5419008,0.0010753021763068521,-2.4751479798201493e-08,-0.0007821836710888219,28.37536,0.0,-0.20816142918645766,1.6472125079977915,294,0.0225024,-9.005364300339552e-05,-0.20471925884838094,-0.3777457753236833,4599,-0.7815622683951429,242.26,0.000298649856,0.11672845482826233,1.2141479462385179,0.2,-34.012352561950685,7345,0.020235423,0.9990811347961426,0.22528076171875,-0.018244234728626907,0.9862605333328247
0.0,0.01,0.0,0.09806438451800709,-0.010257738986846452,0.0,-0.11459755556481316,-0.10141283241774285,0.0,-0.5,-0.14103458121358217,-0.2740180745152146,-0.3472772115140948,0.0,-0.3382406216120525,-126.00609616999998,-0.05556490302357512,-0.2954371914945192,0.644806784,1182,0.0,5437440,0.0010069428956032628,-2.4997577680985228e-08,-0.0007955113662858385,28.38688,0.0,-0.2096331422687112,1.6217919254512407,295,0.0225792,-9.220374749798037e-05,-0.20156603965470454,-0.37209718756648275,4599,-0.7908505220036114,244.68,0.000298645248,0.06409567594528198,0.9761153995990753,0.2,-34.010359573364255,7349,0.016823724,0.9989526271820068,0.1832763671875,-0.02023167609004304,0.9899018406867981
