rollout/ep_rew_mean,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,time/time_elapsed,reward_terms/foot_slip,reward_terms/clearance,reward_terms/action_rate,ankle/ankle_defl_peak,reward_terms/torque,ankle/ankle_spring_trq_peak,reward_terms/upright,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/stance,reward_terms/energy,time/total_timesteps,reward_terms/time,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/stance_time,reward_terms/assist_pen,reward_terms/step_rate,curriculum/eff_scale,reward_terms/lat_vel,reward_terms/height,curriculum/stance_ratio,time/fps,time/iterations,reward_terms/air_time,reward_terms/stop,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/alive,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/ang_xy,reward_terms/motor_vel,reward_terms/angmom,reward_terms/foot_ahead,reward_terms/residual_rate,train/explained_variance,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/clip_fraction
-154.07030500000002,32.21152,0.0,-0.1642267510442294,-0.08186942241472352,-1.3047589927906487,2892,-0.5955588820705513,0.029310424405103692,-0.16055066502375787,0.5192433518567878,-0.0036888889337678738,0.0,-0.45614245265262543,0.0,-0.600990971982593,-0.13638255535211688,-0.00017308059091023282,11556864,-0.5,0.0,-6.115738801157573e-05,-0.02024176493028386,0.0,-0.0045247395833333676,0.0480768,-6.377737565160486e-09,-0.041217257117043424,0.638942336,3995,627,7.324204004059236e-05,0.0,0.01,0.0,0.0,-0.06268349029807654,217.16,-1.5535603822576283,-0.11953742648590751,-1.6102507341654086e-05,-0.3324124685596488,0.0,0.0,0.7733768224716187,2504,0.00033930825447896494,-34.08107662200928,1.0024409294128418,0.018232942,0.2,0.000294230784,-0.026047833770280703,-0.39661720395088196,0.18575439453125
-154.03006997,32.22304,0.0,-0.1426045833390121,-0.08189197713238605,-1.3052805349891627,2896,-0.6055771091234863,0.028653279305279406,-0.15898533610630658,0.5186604260028176,-0.0035586649831113293,0.0,-0.4228796206240725,0.0,-0.5939132280566107,-0.1331962169140617,-0.00017573134305655705,11575296,-0.5,0.0,0.0,-0.014952336602921909,0.0,-0.004459635416666701,0.0481536,-5.351832055050969e-09,-0.03489028574453365,0.638924672,3995,628,0.00014431400470332138,0.0,0.01,0.0,0.0,-0.062157397338040966,216.99,-1.485139831493672,-0.11637722289383969,-1.654993944082238e-05,-0.29432821495869105,0.0,0.0,0.8057265281677246,2508,0.00029596061795018614,-34.08195743560791,1.0024278163909912,0.017958578,0.2,0.00029422156799999995,-0.026446898560971023,-0.39202043414115906,0.1680908203125
-153.53213428,32.23456,0.0,-0.15207684838164254,-0.08207338071184453,-1.3262351236196055,2901,-0.5585342323605342,0.02746117254891762,-0.160545159664129,0.5194251120220055,-0.0036783242331470518,0.0,-0.42887152683709207,0.0,-0.6048894951266008,-0.18505961785154473,-0.00018371333732618435,11593728,-0.5,0.0,0.0,-0.01999993054616627,0.0,-0.004622395833333369,0.0482304,-5.690624227351788e-09,-0.035784626812792895,0.638907008,3995,629,9.27732746478998e-05,0.0,0.01,0.0,0.0,-0.06464015401940196,214.91,-1.506168637525783,-0.12319092676677501,-1.6603524646093012e-05,-0.301800516611562,0.0,0.0,0.8441289067268372,2512,0.0002482214280462358,-34.08158912658691,1.0024160146713257,0.017623022,0.2,0.00029421235199999997,-0.02674696184694767,-0.3976288139820099,0.19097900390625
-155.03997216,32.24608,0.0,-0.1607226964158632,-0.08200710662467099,-1.320152723407234,2905,-0.5853440742100422,0.02885931955112142,-0.157848421053951,0.5193710993642665,-0.003358659511971131,0.0,-0.46450246452293303,0.0,-0.6093380564831681,-0.18946320840779876,-0.00017582755412938152,11612160,-0.5,0.0,-0.00011104354379462589,-0.02298304784118146,0.0,-0.004611545138888925,0.0483072,-5.563816468345966e-09,-0.04082458569735422,0.638889344,3995,630,0.00010742165613919497,0.0,0.01,0.0,0.0,-0.0682347890948687,220.92,-1.562624619226,-0.11728417767729159,-1.6159278410993497e-05,-0.32181514811738077,0.0,0.0,0.7610242366790771,2516,0.0002992135763633996,-34.07813396453857,1.0020402669906616,0.017139714,0.2,0.000294203136,-0.025711519224569202,-0.3896890878677368,0.1708251953125
-154.71362262000002,32.257600000000004,0.0,-0.1366672024866355,-0.0817290057276661,-1.3214553082826292,2910,-0.6042214860101915,0.02630467795268534,-0.15911311581524523,0.5191770059658776,-0.003577960694133712,0.0,-0.3884295582967987,0.0,-0.6156554737500228,-0.17458689651399747,-0.00017634992388529424,11630592,-0.5,0.0,-4.5474065265941176e-05,-0.017591896022268984,0.0,-0.004958767361111152,0.048384,-5.741009424255981e-09,-0.03179939347633856,0.63887168,3996,631,0.00014594158791523013,0.0,0.01,0.0,0.0,-0.06781507669910536,219.57,-1.4415805977994303,-0.12098372628188397,-1.635001360007145e-05,-0.29257436818032684,0.0,0.0,0.808380663394928,2520,0.0002554877602960914,-34.07644481658936,1.0020616054534912,0.017564215,0.2,0.00029419392,-0.027382374100852758,-0.39362236857414246,0.175341796875
-153.09308918999997,32.26912,0.0,-0.152107176797375,-0.08171816326630969,-1.3039518093326141,2915,-0.5901555504515456,0.027885644130038672,-0.15730975838134909,0.5190493340228434,-0.0033750620507188036,0.0,-0.3980899029093683,0.0,-0.6015026625795585,-0.1818692513874716,-0.00017320977016702376,11649024,-0.5,0.0,-7.419693016703447e-05,-0.013639945949156148,0.0,-0.00488281250000004,0.0484608,-5.909278969631162e-09,-0.03530127098140486,0.638854016,3996,632,0.00010362387790034215,0.0,0.01,0.0,0.0,-0.0673525248976512,213.23,-1.4715943662476696,-0.12183421142495547,-1.69283661011987e-05,-0.3091377725435407,0.0,0.0,0.8151665329933167,2524,0.00024594963688286955,-34.078334999084475,1.002165675163269,0.017335137,0.2,0.000294184704,-0.02630428862757981,-0.3931903839111328,0.1762939453125
-153.76653869,32.28064,0.0,-0.1618310326187132,-0.08152226920814966,-1.3240991120066634,2919,-0.5634709227237857,0.028284077935113075,-0.15879223298958264,0.5193754090980773,-0.00344305529416631,0.0,-0.45980593328831876,0.0,-0.6012364308210509,-0.19310903098642979,-0.00017639920625549417,11667456,-0.5,0.0,-0.000670353147750919,-0.014475853751517005,0.0,-0.004785156250000038,0.0485376,-6.275959699138551e-09,-0.040316431686139874,0.638836352,3996,633,0.00015516464999462996,0.0,0.01,0.0,0.0,-0.06851895077682288,215.89,-1.5439855078760307,-0.11556450748459447,-1.6608652634225082e-05,-0.32550201202562806,0.0,0.0,0.8223345279693604,2528,0.00026711319733294656,-34.0793420791626,1.0021967887878418,0.01843159,0.2,0.000294175488,-0.026459616993088277,-0.3928542733192444,0.1710693359375
-153.50942683000002,32.29216,0.0,-0.14699473435910684,-0.08139383940705745,-1.3216848918224675,2924,-0.610687059123589,0.025082289434946295,-0.15937893545910362,0.5190952815015337,-0.0038747062265220827,0.0,-0.39920421786463195,0.0,-0.6027329539682232,-0.1303670794246948,-0.0001787919535514166,11685888,-0.5,0.0,0.0,-0.019809913570902102,0.0,-0.004893663194444484,0.0486144,-5.334380024531391e-09,-0.03474208409341219,0.638818688,3996,634,8.73479423009687e-05,0.0,0.01,0.0,0.0,-0.061024272070439006,214.76,-1.475437286682818,-0.12523823852898172,-1.6727950933033656e-05,-0.29385124828544185,0.0,0.0,0.7992450594902039,2532,0.00028522837164928204,-34.07755870819092,1.0020123720169067,0.01796646,0.2,0.000294166272,-0.025644499453483148,-0.38939955830574036,0.17586669921875
-154.55256595,32.30368,0.0,-0.14192737152306428,-0.08172332381839519,-1.3114882965954422,2928,-0.5926458453832716,0.029160878696406108,-0.1588548801490271,0.5189762031531187,-0.0038121250613026075,0.0,-0.3881958351774675,0.0,-0.604640326773582,-0.14658607033457138,-0.0001818712447727108,11704320,-0.5,0.0,0.0,-0.013462270516255457,0.0,-0.004481336805555589,0.0486912,-5.0135110374873455e-09,-0.0332866918296038,0.638801024,3996,635,0.0001285805192310363,0.0,0.01,0.0,0.0,-0.06769143522650231,219.02,-1.3937139583233893,-0.12248931942263619,-1.743198901549539e-05,-0.2832962434261022,0.0,0.0,0.7912033796310425,2536,0.0002728820836637169,-34.07852764129639,1.0021991729736328,0.01682796,0.2,0.00029415705599999996,-0.0266694740857929,-0.39470356702804565,0.165673828125
-155.21272127,32.3152,0.0,-0.15362331468639837,-0.08177123873878378,-1.3273368277821858,2933,-0.5549741814852291,0.02980747518311693,-0.16058372985318534,0.5193571072198824,-0.0036460274598608877,0.0,-0.4354021907875402,0.0,-0.5990409867611626,-0.1832540064289279,-0.00017994798311102888,11722752,-0.5,0.0,-0.00044504584749254845,-0.02004862399189733,0.0,-0.0045572916666667025,0.048768,-4.555099900801144e-09,-0.03695770322714245,0.63878336,3996,636,8.51777860791319e-05,0.0,0.01,0.0,0.0,-0.059254398981919386,221.82,-1.4463277359419742,-0.12010182396800305,-1.6666403747871744e-05,-0.31219584947119006,0.0,0.0,0.8310948014259338,2540,0.00025998646597145123,-34.08235034942627,1.0024970769882202,0.018013855,0.2,0.00029414784,-0.02734198133694008,-0.39032721519470215,0.18118896484375
-152.80631787000002,32.32672,0.0,-0.15631906229116818,-0.0820274338473981,-1.320158759788538,2937,-0.5632797609908459,0.031374193605130433,-0.15782109708600423,0.518717446423219,-0.0035040761351259955,0.0,-0.43999941395476433,0.0,-0.5861306849899893,-0.21019406370588484,-0.00017519335152037683,11741184,-0.5,0.0,0.0,-0.017053567589351185,0.0,-0.004470486111111145,0.0488448,-6.563755269532667e-09,-0.03770963565944088,0.638765696,3996,637,0.00017144067613925372,0.0,0.01,0.0,0.0,-0.0635923876487429,211.98,-1.4918003131539814,-0.1192460978717042,-1.7130503154933588e-05,-0.30837575935523687,0.0,0.0,0.47878754138946533,2544,0.002422249285154976,-34.08581943511963,1.0032742023468018,0.024695981,0.2,0.000294138624,-0.009308376430999488,-0.35708725452423096,0.21368408203125
-152.23896133999997,32.33824,0.0,-0.14830347123405205,-0.08150749217622394,-1.3144394678094065,2942,-0.5778613166780354,0.030386955795650324,-0.15825967922506978,0.5192697817358619,-0.0037226961901390093,0.0,-0.4164451032214661,0.0,-0.5910622150872052,-0.15332518217102914,-0.00017641563521491655,11759616,-0.5,0.0,0.0,-0.016391000695875846,0.0,-0.004513888888888924,0.0489216,-6.7313427975638994e-09,-0.03525728673827083,0.638748032,3996,638,0.00012912302433202663,0.0,0.01,0.0,0.0,-0.06829655448870221,209.75,-1.4863875459116276,-0.12025651865514041,-1.7259979061448944e-05,-0.30084765915133715,0.0,0.0,0.7266445755958557,2548,0.000483558772248216,-34.094411277770995,1.0031297206878662,0.018311447,0.2,0.000294129408,-0.02924952342873439,-0.39797672629356384,0.16934814453125
-154.01834982,32.34976,0.0,-0.16471162259392372,-0.081915450889668,-1.3173238504762579,2946,-0.5620105211433543,0.03151060489561183,-0.15928517637414982,0.5193239678226543,-0.003297160668199512,0.0,-0.44952074828208904,0.0,-0.5904017641437997,-0.1671894295731859,-0.00016509357444850886,11778048,-0.5,0.0,0.0,-0.016233664077137493,0.0,-0.004372829861111144,0.0489984,-5.791350175717498e-09,-0.04022335875947074,0.638730368,3996,639,0.00015679227201164595,0.0,0.01,0.0,0.0,-0.06655906975045807,216.87,-1.5606549580563625,-0.11845504348556062,-1.686249036702471e-05,-0.3450637043947109,0.0,0.0,0.7684192657470703,2552,0.00033740949584171176,-34.07801856994629,1.0021259784698486,0.01852289,0.2,0.000294120192,-0.02846093981061131,-0.3995802700519562,0.1765625
-153.49763708000003,32.36128,0.0,-0.15941075619121522,-0.08159205655315407,-1.3250612408436802,2951,-0.6448243972455072,0.024211734954431106,-0.15921350375853838,0.519346551703705,-0.003425172073195995,0.0,-0.3925101623076707,0.0,-0.6162016716294505,-0.1729690648852039,-0.00016919742455387215,11796480,-0.5,0.0,0.0,-0.016258891104371287,0.0,-0.004698350694444481,0.0490752,-5.170123449533386e-09,-0.03852588529389908,0.638712704,3997,640,0.00012966552943301698,0.0,0.01,0.0,0.0,-0.06265669466911683,214.81,-1.5154488091516292,-0.11554860102040321,-1.6670513027762224e-05,-0.306254014224905,0.0,0.0,0.7935423851013184,2556,0.00028674811910605057,-34.08132495880127,1.0024182796478271,0.015819827,0.2,0.000294110976,-0.02706219090614468,-0.3903964161872864,0.168115234375
-154.98207162,32.3728,0.0,-0.15240147022146106,-0.08157887594193705,-1.300409313159439,2955,-0.5881032189386625,0.0289635519326022,-0.15767086818327472,0.5195373731377242,-0.003460967880218693,0.0,-0.42132639959909296,0.0,-0.6018755754102398,-0.14178111517532918,-0.0001721648729532058,11814912,-0.5,0.0,0.0,-0.024645642970830925,0.0,-0.0041232638888889185,0.049152,-5.2660523635781945e-09,-0.034507851357915426,0.63869504,3997,641,0.00011664474085490737,0.0,0.01,0.0,0.0,-0.06955548216014568,220.7,-1.4720004681843237,-0.1176390963901785,-1.679832853991516e-05,-0.298034372549018,0.0,0.0,0.7464990615844727,2560,0.0003307725302875042,-34.08485412597656,1.0027885437011719,0.017355964,0.2,0.00029410175999999995,-0.026049318187870086,-0.39351582527160645,0.1659912109375
-154.10190306,32.38432,0.0,-0.15289239424077603,-0.08146668817754582,-1.3036077935994888,2960,-0.6283285679549863,0.027448417666757617,-0.15905622749732523,0.5193521411677415,-0.0037762150299997747,0.0,-0.41535048076608505,0.0,-0.6028406369098023,-0.1537783802470297,-0.00017296844069063436,11833344,-0.5,0.0,0.0,-0.02048020748124044,0.0,-0.004416232638888923,0.0492288,-5.404474710112595e-09,-0.03692933395874316,0.638677376,3997,642,0.00018174884866716134,0.0,0.01,0.0,0.0,-0.06768330530939776,217.24,-1.5009625247523923,-0.11598905986490116,-1.6647351996632913e-05,-0.303887078088975,0.0,0.0,0.7527812719345093,2564,0.00030616482690675183,-34.08596992492676,1.0026919841766357,0.01710916,0.2,0.00029409254399999997,-0.02630567522137426,-0.39212557673454285,0.16915283203125
-155.12043948000002,32.39584,0.0,-0.15752415214634014,-0.08129106554557569,-1.3179101455567277,2964,-0.6098518044200543,0.022413965613283116,-0.16048388604759353,0.5190196621294625,-0.0034726872060818004,0.0,-0.4201939622939468,0.0,-0.624811440078071,-0.14226193228901718,-0.00016631707751757637,11851776,-0.5,0.0,-3.7960643914800606e-06,-0.02525816411717743,0.0,-0.004275173611111142,0.0493056,-6.580141347278812e-09,-0.038884741103821036,0.638659712,3997,643,9.2230740443079e-05,0.0,0.01,0.0,0.0,-0.06670050279086823,221.3,-1.5645719601824084,-0.11287027821980386,-1.6189239745527057e-05,-0.32134422565249987,0.0,0.0,0.7761856317520142,2568,0.00030280229839263484,-34.082637023925784,1.0025086402893066,0.019026805,0.2,0.000294083328,-0.02615003992104903,-0.3928864300251007,0.18253173828125
-156.03367859,32.40736,0.0,-0.16266515989802277,-0.08105995751576107,-1.3095194841185434,2969,-0.5768562421796694,0.028359875339630834,-0.16143788977915877,0.5193896132893526,-0.0033539128802523863,0.0,-0.4644728417933325,0.0,-0.5936729131215852,-0.12350606200733037,-0.00015969481325734107,11870208,-0.5,0.0,0.0,-0.018091837413117498,0.0,-0.004633246527777814,0.0493824,-6.302676516319687e-09,-0.040643905361171205,0.638642048,3997,644,0.00014811167299437025,0.0,0.01,0.0,0.0,-0.058294475079628594,224.93,-1.5978792372866255,-0.1147841723269137,-1.576184244366571e-05,-0.33801534276689627,0.0,0.0,0.7847487330436707,2572,0.00030197236046660694,-34.08113956451416,1.002342700958252,0.019155627,0.2,0.000294074112,-0.02695170110091567,-0.3914223313331604,0.1721435546875
-156.31602024000003,32.41888,0.0,-0.1541429592569759,-0.08119757901398597,-1.3192098584076097,2974,-0.6220659760003441,0.02489369550164662,-0.16052106065131624,0.5192493010820862,-0.0037911784094442316,0.0,-0.4249611579041838,0.0,-0.6094177368769723,-0.17081104534435568,-0.00017391443539753026,11888640,-0.5,0.0,0.0,-0.021829083972584665,0.0,-0.004242621527777809,0.0494592,-7.281288898162748e-09,-0.037460317652485,0.638624384,3997,645,9.114563969584803e-05,0.0,0.01,0.0,0.0,-0.06898946099829738,226.0,-1.5092279760582994,-0.119921658737674,-1.714476338993735e-05,-0.3045568155602661,0.0,0.0,0.7669418454170227,2576,0.0002940310092526488,-34.0816427230835,1.0024936199188232,0.017731188,0.2,0.000294064896,-0.026123032020404936,-0.39060696959495544,0.172802734375
-153.17659146,32.4304,0.0,-0.15014062413186854,-0.081605390260259,-1.3097349482891734,2978,-0.5787327596247258,0.02737194678577276,-0.16009897605117007,0.5192769674033989,-0.0036729992934752126,0.0,-0.42920162092026043,0.0,-0.6104466898765976,-0.15325032888259893,-0.00017307674350039377,11907072,-0.5,0.0,0.0,-0.016759648802690208,0.0,-0.004275173611111142,0.049536,-5.221080582363236e-09,-0.03562258263841062,0.6386067200000001,3997,646,0.00013075064311528372,0.0,0.01,0.0,0.0,-0.0642277329074246,213.46,-1.5315554174216734,-0.11592875662064478,-1.6613999014404237e-05,-0.3083856650753896,0.0,0.0,0.7612573504447937,2580,0.00030547500209650026,-34.08489627838135,1.0027186870574951,0.018303685,0.2,0.00029405568,-0.026603198668453842,-0.3899533152580261,0.18270263671875
-155.04524414999997,32.441919999999996,0.0,-0.1642483776468119,-0.08143021770497078,-1.3268137395079467,2983,-0.6044769925358034,0.02728718435508847,-0.16047676526796512,0.519348909457818,-0.003432927365822589,0.0,-0.4282888444296501,0.0,-0.593387426770919,-0.1319084835484109,-0.0001686197029248164,11925504,-0.5,0.0,-2.553487866176287e-05,-0.019177043461240828,0.0,-0.004361979166666698,0.0496128,-6.067891404667544e-09,-0.04187594931401622,0.638589056,3997,647,0.00013780356514164142,0.0,0.01,0.0,0.0,-0.06268239141142838,220.97,-1.5796516554258337,-0.10672494233167786,-1.680869737441818e-05,-0.3131682989577429,0.0,0.0,0.7737911939620972,2584,0.0003003066376550123,-34.082163619995114,1.0024290084838867,0.01739028,0.2,0.000294046464,-0.02569722125772387,-0.39132454991340637,0.17393798828125
-156.79901189,32.45344,0.0,-0.15542060709899902,-0.08142213717745189,-1.3192689926292922,2987,-0.5874169278408186,0.025462239525826873,-0.16131222495742034,0.5185324613350696,-0.0033386003327972157,0.0,-0.40191607510505456,0.0,-0.6038529805261504,-0.09910849376266793,-0.0001712045946953874,11943936,-0.5,0.0,0.0,-0.022118792809326097,0.0,-0.004123263888888918,0.0496896,-5.934413896440939e-09,-0.03764501941596119,0.638571392,3997,648,0.00013075063664776584,0.0,0.01,0.0,0.0,-0.05912868350061481,228.13,-1.5099669866527738,-0.11943156642424602,-1.6585360062654434e-05,-0.3118805951920518,0.0,0.0,0.7894960045814514,2588,0.00028996674373047424,-34.08032150268555,1.0024809837341309,0.01775462,0.2,0.00029403724799999996,-0.028334654099307955,-0.3992640972137451,0.17821044921875
-155.02224218,32.46496,0.0,-0.16866554646379114,-0.08136656301355971,-1.3235560087996907,2992,-0.5849487202803096,0.02932263742666076,-0.16272228597184904,0.5188539796357405,-0.0035335686636196106,0.0,-0.46354418405302017,0.0,-0.6054179449087164,-0.1416107172209051,-0.00016928704705080017,11962368,-0.5,0.0,0.0,-0.026480222418386903,0.0,-0.004210069444444475,0.0497664,-5.929067012198999e-09,-0.04250187813811078,0.638553728,3997,649,0.00022569409338757396,0.0,0.01,0.0,0.0,-0.05634462684714113,220.89,-1.6047406113919847,-0.11500684389392633,-1.6417333503142202e-05,-0.33632299097567175,0.0,0.0,0.7931860685348511,2592,0.00030802126711932943,-34.08286056518555,1.0025436878204346,0.018568588,0.2,0.000294028032,-0.02678682063706219,-0.3914857506752014,0.182763671875
-157.97374698,32.47648,0.0,-0.17206242562739027,-0.08118870699192834,-1.2990205881214916,2996,-0.6213831179745913,0.024984111276021546,-0.16105364241987577,0.5189486655102831,-0.0034027928781653286,0.0,-0.41825403592217913,0.0,-0.6088671656265527,-0.08634521777985774,-0.0001696701567963922,11980800,-0.5,0.0,0.0,-0.021631602497008216,0.0,-0.004589843750000036,0.0498432,-6.861787206969968e-09,-0.04222553823818293,0.6385360640000001,3997,650,9.657100114660959e-05,0.0,0.01,0.0,0.0,-0.05745707410086344,232.63,-1.600171389240712,-0.11837914739947723,-1.633674263720019e-05,-0.32891663927357007,0.0,0.0,0.7768800854682922,2596,0.000286741167656146,-34.08401317596436,1.0026273727416992,0.01697849,0.2,0.000294018816,-0.026648574555292726,-0.3941490054130554,0.16263427734375
-156.43572582,32.488,0.0,-0.14567346138584894,-0.0813911693107273,-1.3098153186072223,3001,-0.5947753519246772,0.027048157928119623,-0.16238762244638485,0.5191285405031476,-0.003778208433514111,0.0,-0.3908750088015271,0.0,-0.6053563440722309,-0.1040781770713658,-0.00017730138924153128,11999232,-0.5,0.0,0.0,-0.023405957252382197,0.0,-0.004264322916666698,0.04992,-5.245285732022465e-09,-0.034490583611498586,0.6385184,3998,651,8.029494589815538e-05,0.0,0.01,0.0,0.0,-0.05988190660251179,226.47,-1.4790555370038234,-0.11139497287038808,-1.6887994068131524e-05,-0.2843555530440584,0.0,0.0,0.7828031778335571,2600,0.00027986114728264513,-34.083794593811035,1.0024722814559937,0.018091738,0.2,0.0002940096,-0.028180889633949845,-0.39324983954429626,0.18587646484375
-154.78905704,32.499520000000004,0.0,-0.14519263967982257,-0.08154416095685417,-1.3113090965598708,3007,-0.595752058459925,0.02855219205620953,-0.1609495822950855,0.5191996027480477,-0.0037127891842753274,0.0,-0.38861586502439127,0.0,-0.6009761186363767,-0.1542375248094764,-0.00018031748650048068,12017664,-0.5,0.0,0.0,-0.019076403749447007,0.0,-0.004329427083333366,0.0499968,-6.582961672524262e-09,-0.03573471337180725,0.638500736,3996,652,0.00022840671913905276,0.0,0.01,0.0,0.0,-0.07003959817804828,220.0,-1.4755781306510147,-0.11073629233848375,-1.7227791267989898e-05,-0.2790998695555857,0.0,0.0,0.7876430749893188,2604,0.0002735455069341697,-34.085954093933104,1.002872347831726,0.018143833,0.2,0.000294000384,-0.02737498431233689,-0.3964785039424896,0.17608642578125
-155.80514883,32.51104,0.0,-0.1680924165652651,-0.08158506799585864,-1.295446997324883,3011,-0.623481246541891,0.026233200823850524,-0.16170384028334178,0.5191792150349064,-0.003724725185744636,0.0,-0.45300757725239066,0.0,-0.6089560544973486,-0.12626998885886317,-0.00018043891977534892,12036096,-0.5,0.0,0.0,-0.02722512005129829,0.0,-0.004535590277777812,0.0500736,-6.721977789759743e-09,-0.04171905457943418,0.638483072,3996,653,0.0001475692066984872,0.0,0.01,0.0,0.0,-0.06524504209801696,224.25,-1.5745650388786054,-0.11533293587047266,-1.750590565478725e-05,-0.323097340960407,0.0,0.0,0.8465733528137207,2608,0.0002578458268544637,-34.0834379196167,1.0024628639221191,0.018549426,0.2,0.000293991168,-0.027398111997172236,-0.3965986371040344,0.18184814453125
-158.80711313,32.52256,0.0,-0.15945165631336503,-0.0813957514548797,-1.320895860427563,3016,-0.6033644475765085,0.02551969700306557,-0.1602794985569544,0.5187424541795893,-0.0038444457517560846,0.0,-0.40271107719887556,0.0,-0.6076227470414297,-0.13624613670240215,-0.00018406497704648121,12054528,-0.5,0.0,0.0,-0.020786469090833433,0.0,-0.004763454861111149,0.0501504,-6.174749740768801e-09,-0.039243246196171734,0.6384654080000001,3996,654,0.00015407953954612216,0.0,0.01,0.0,0.0,-0.06465171837762312,235.95,-1.558056770695237,-0.1132431150584974,-1.683140756327952e-05,-0.3063567644053896,0.0,0.0,0.5562522411346436,2612,0.0025595010258257387,-34.08500080108642,1.003165602684021,0.027446706,0.2,0.00029398195199999995,-0.009650935092940927,-0.3604525625705719,0.2335205078125
-159.00099380999998,32.53408,0.0,-0.15024271043239784,-0.08172599662980501,-1.3116477477984878,3020,-0.601461073494865,0.02402537876601863,-0.1612313107881189,0.5184764137378364,-0.003952540520438603,0.0,-0.4126178024134149,0.0,-0.6234768032809691,-0.13997920298161973,-0.00018409855260341338,12072960,-0.5,0.0,0.0,-0.03165110692336586,0.0,-0.003906250000000026,0.0502272,-4.598022009236306e-09,-0.03477908549530824,0.638447744,3996,655,0.00022623661142360006,0.0,0.01,0.0,0.0,-0.06014244071143645,236.74,-1.5095681772958587,-0.11557384291626614,-1.65095617444246e-05,-0.29644452748716504,0.0,0.0,0.6341900825500488,2616,0.0005580544515396468,-34.09483413696289,1.0031944513320923,0.01984196,0.2,0.00029397273599999997,-0.0281520992401056,-0.3959636688232422,0.16614990234375
-157.19028715000002,32.5456,0.0,-0.1603671839039101,-0.08124387126119685,-1.3083858906544035,3025,-0.5685198276729652,0.026508357077857186,-0.1588346344185381,0.5175221200534914,-0.00388513955441716,0.0,-0.41153642184893213,0.0,-0.6039648214307517,-0.11507958390433136,-0.0001795397575841991,12091392,-0.5,0.0,-1.2280975405525787e-05,-0.02667201175225071,0.0,-0.004676649305555593,0.050304,-5.311253204748683e-09,-0.03767708476935011,0.63843008,3996,656,0.00018717415191026198,0.0,0.01,0.0,0.0,-0.06009489288057546,229.53,-1.492693940672474,-0.11370259671530736,-1.6770686449482313e-05,-0.29976834014802506,0.0,0.0,0.7095937132835388,2620,0.00034331259521422906,-34.08178482055664,1.0024148225784302,0.018163895,0.2,0.00029396352,-0.026586286909878253,-0.392752081155777,0.1840087890625
-158.29932278,32.55712,0.0,-0.17057678997956768,-0.08160685299637246,-1.327645705406709,3029,-0.6139530810487621,0.026254643544609272,-0.16163314364420878,0.5193986670787492,-0.0042355452087924845,0.0,-0.4462210951668158,0.0,-0.613817817498672,-0.09887274324053774,-0.00018163864523791388,12109824,-0.5,0.0,0.0,-0.029578224773609288,0.0,-0.004264322916666698,0.0503808,-6.5920661409015815e-09,-0.04231469700284362,0.638412416,3996,657,0.0002224388881586492,0.0,0.01,0.0,0.0,-0.061432116853345625,234.02,-1.59518554596825,-0.11301649317234069,-1.635237532948191e-05,-0.3276436166807568,0.0,0.0,0.7185317277908325,2624,0.0003732263518031687,-34.08251438140869,1.002519965171814,0.01833949,0.2,0.000293954304,-0.027236201195046307,-0.3965672552585602,0.1804443359375
-159.4359215,32.56864,0.0,-0.16498762305928288,-0.08117891384568371,-1.3034216215193575,3034,-0.5686213459785172,0.02915810395182422,-0.1600735192910337,0.5193965268313396,-0.0036307589476370482,0.0,-0.43434514489904974,0.0,-0.5885096526087241,-0.10900684548080458,-0.00018067546270343973,12128256,-0.5,0.0,0.0,-0.02233092559617944,0.0,-0.0042643229166666975,0.0504576,-5.2402309418000065e-09,-0.039753622675501823,0.6383947520000001,3996,658,0.0001909718719414539,0.0,0.01,0.0,0.0,-0.06237167459987426,238.49,-1.5529104949627246,-0.11164536399743924,-1.685041144032518e-05,-0.31543317347888844,0.0,0.0,0.7469686269760132,2628,0.00030732437153346837,-34.085295867919925,1.0026726722717285,0.016875774,0.2,0.000293945088,-0.027180528733879328,-0.3942400813102722,0.16103515625
-156.82356292,32.58016,0.0,-0.15616120248783916,-0.08125651837907472,-1.321461204726825,3038,-0.6138040052032607,0.022883284797127156,-0.1597920136427093,0.5192253027658997,-0.0038331427481432564,0.0,-0.38427078659199043,0.0,-0.6083932480726613,-0.08403762312142525,-0.0001804383156639905,12146688,-0.5,0.0,0.0,-0.020879104499019578,0.0,-0.00474175347222226,0.0505344,-5.975116058690177e-09,-0.03640717504621653,0.638377088,3996,659,4.123251225488881e-05,0.0,0.01,0.0,0.0,-0.0563124366670357,228.06,-1.4936565473814543,-0.12105479535364082,-1.722615054901142e-05,-0.2897825915887203,0.0,0.0,0.7542393207550049,2632,0.0003268453452619724,-34.082061767578125,1.0023223161697388,0.01768739,0.2,0.000293935872,-0.028143944265320898,-0.3955100178718567,0.17288818359375
