rollout/ep_rew_mean,curriculum/eff_scale,reward_terms/residual_rate,rollout/ep_len_mean,time/iterations,reward_terms/residual,reward_terms/upright,reward_terms/foot_slip,reward_terms/angmom,reward_terms/height,reward_terms/phase_contact,reward_terms/step_rate,ankle/ankle_defl_peak,ankle/ankle_spring_energy_peak,reward_terms/stop,curriculum/sprint_dist_m,ankle/ankle_spring_trq_peak,curriculum/ctrl_drop_prob,reward_terms/foot_ahead,reward_terms/lat_vel,reward_terms/time,curriculum/stance_ratio,reward_terms/duty_sym,curriculum/ent_coef,time/fps,reward_terms/vz,reward_terms/ang_xy,time/time_elapsed,reward_terms/air_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/stance,reward_terms/hip_roll,reward_terms/coef_rate,curriculum/ctrl_jitter_ms,reward_terms/alive,reward_terms/energy,reward_terms/torque,reward_terms/fwd_speed,reward_terms/action_rate,reward_terms/assist_pen,reward_terms/stance_time,time/total_timesteps,reward_terms/overrun,train/entropy_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/clip_range,train/std,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/learning_rate,train/loss
-160.60712832,0.24642585,0.0,244.17,63,-0.10994682528633475,-0.9733075697651388,-0.23677003540089833,-0.28030359918874803,-0.0857855016518258,-0.5584247817478061,-0.004275173611111142,0.13229677163071182,3.1463356592092215,0.0,61.9638775,46.30387007074914,0.0,0.0,-4.31026786683972e-08,-0.5,0.5933220545,0.0,0.01,4070,-0.21031818158845064,-0.12243417273483237,285,0.0003450511139817536,0.07696607654992473,-0.00029856863210518366,-0.3171114389451175,-0.2519182424406687,-0.7490067247415247,0.0,0.0,-0.0019870698120497982,-0.026229464712793433,-1.9450426551265083,-0.029537938787690763,0.0,-0.0007865318362342401,59160636,0.0,-34.081210899353025,0.1833740234375,0.019809807,12832,0.2,1.002511739730835,-0.009638031781651079,8.385398887185147e-05,0.9873637557029724,0.000270428898,-0.3501802384853363
-160.17260813999997,0.24650265,0.0,242.48,64,-0.10993177724702557,-0.9773934974759799,-0.21809540491436133,-0.29927554329945805,-0.08923355061580834,-0.5540348373409291,-0.004188368055555586,0.12636929815381462,2.8473502347284594,0.0,61.9753975,44.22925435383512,0.0,0.0,-4.602866302391557e-08,-0.5,0.5933043905000001,0.0,0.01,4071,-0.21595707324197091,-0.13141118666728402,289,0.0003222647258856644,0.07849218855177355,-0.00030615668270106314,-0.329864381338563,-0.2469444473219089,-0.7601633146774662,0.0,0.0,-0.002134648644462298,-0.02860783580056909,-1.9795700440914166,-0.030154141934217258,0.0,-0.001103098999010399,59179068,0.0,-34.08457489013672,0.17916259765625,0.020366618,12836,0.2,1.0026577711105347,-0.010505238501355051,0.00010531458501645829,0.984222948551178,0.00027041968199999997,-0.35916247963905334
-160.42965616,0.24657945,0.0,243.46,65,-0.11007896252834269,-1.0036953900623542,-0.21861255687872908,-0.2869716202981497,-0.09028987462036156,-0.5496855713902504,-0.004155815972222251,0.13310806084420063,3.200596024172973,0.0,61.986917500000004,46.58782129547022,0.0,0.0,-4.1258531709672875e-08,-0.5,0.5932867265,0.0,0.01,4072,-0.21787349659988073,-0.12360497592521383,294,0.00029351035482250154,0.0812729086086455,-0.00030048322105604157,-0.3133847139828586,-0.2504344830431287,-0.7535121307108754,0.0,0.0,-0.0020686530793553658,-0.026746059226264038,-1.9973939296882652,-0.029700509746294203,0.0,-0.0005223191272105194,59197500,0.0,-34.083909606933595,0.1811767578125,0.019180387,12840,0.2,1.0026323795318604,-0.009678512590471654,0.000123133037777734,0.9852228164672852,0.000270410466,-0.3619298040866852
-161.75379392000002,0.24665625,0.0,248.79,66,-0.11006505389633836,-0.9842482322215287,-0.24860172048317977,-0.2882965998463851,-0.0906223551717405,-0.5569776692139043,-0.004264322916666698,0.1298051625108162,2.9492536352930303,0.0,61.9984375,45.43180687878567,0.0,0.0,-4.519302946840192e-08,-0.5,0.5932690625,0.0,0.01,4073,-0.2171965876379698,-0.12673219161818727,298,0.0002723515984447052,0.07886014183090301,-0.0002994547987505237,-0.3100027793799511,-0.260865707307054,-0.7496935710326628,0.0,0.0,-0.0020799664858097474,-0.028318665396466252,-1.9757382427648515,-0.030042365960433668,0.0,-0.00047118567939226824,59215932,0.0,-34.089270782470706,0.17254638671875,0.0183545,12844,0.2,1.0030311346054077,-0.009314855863340198,0.0001302212036534911,0.9829698204994202,0.00027040125,-0.3502635955810547
-161.02590643000002,0.24673305,0.0,245.87,67,-0.11004809342439424,-0.9767461171837384,-0.2242050336925628,-0.29553571510729904,-0.09199959075861733,-0.5468964454682277,-0.004155815972222251,0.13828501166956614,3.3930895011625783,0.0,62.0099575,48.399754084348146,0.0,0.0,-4.6054163372622816e-08,-0.5,0.5932513985,0.0,0.01,4074,-0.22026096245234086,-0.12910727518048232,303,0.00027072400553151965,0.07911622372938588,-0.00030383901309527316,-0.30881248973570463,-0.2495301738377108,-0.7558194550556294,0.0,0.0,-0.002118338149715393,-0.02795950054826428,-1.973133420933777,-0.030316915413289236,0.0,-0.0005695194866146065,59234364,0.0,-34.08561363220215,0.17755126953125,0.019927803,12848,0.2,1.002654790878296,-0.009107730607502163,8.891694924386683e-05,0.9874893426895142,0.00027039203399999997,-0.3611513674259186
-161.5333899,0.24680985,0.0,247.97,68,-0.11007106045165366,-0.9829912585762633,-0.2307148312136665,-0.2955238322085813,-0.09129722804117894,-0.5588408152100616,-0.004242621527777808,0.1262608131860333,2.8397538271752287,0.0,62.0214775,44.191284615111655,0.0,0.0,-4.518726889869975e-08,-0.5,0.5932337345,0.0,0.01,4076,-0.21968552274794148,-0.12953914332980318,307,0.0002625859924592078,0.07858906966052467,-0.00030537020090869215,-0.3167211484210277,-0.2523154533030683,-0.7579861235806273,0.0,0.0,-0.0021330773257963714,-0.028633528599143816,-2.0060078392338756,-0.030128587412539615,0.0,-0.0008242372649773541,59252796,0.0,-34.08213119506836,0.165478515625,0.018581307,12852,0.2,1.0025508403778076,-0.010689711291342973,9.439903406018856e-05,0.9847515821456909,0.000270382818,-0.36598649621009827
-160.46013639,0.24688665,0.0,243.63,69,-0.10986100625731961,-0.9758008788682753,-0.21196703393788421,-0.2888929920837653,-0.08810646708111175,-0.5514325060730613,-0.00405815972222225,0.12771134647024207,2.9834837065473163,0.0,62.0329975,44.69897126458473,0.0,0.0,-4.24563101211139e-08,-0.5,0.5932160705,0.0,0.01,4077,-0.2136672319678098,-0.12821597230684922,311,0.0003477637656033039,0.07853825337519557,-0.0002994679323668121,-0.30989621781656684,-0.24526740486475754,-0.759837939806831,0.0,0.0,-0.0020639410636381847,-0.027141208347931142,-1.9658204810595927,-0.030336869000622237,0.0,-0.0011146287821854155,59271228,0.0,-34.082274436950684,0.1634033203125,0.018376136,12856,0.2,1.0024173259735107,-0.010014192608650774,0.00010014874933403917,0.9836365580558777,0.000270373602,-0.356479287147522
-161.50307549000001,0.24696345,0.0,247.76,70,-0.11026345189769299,-0.9839861348120746,-0.22648250151942595,-0.2926325407540396,-0.09061651391288204,-0.54699186470197,-0.004025607638888916,0.12798792852586122,2.954464912759252,0.0,62.0445175,44.79577498405143,0.0,0.0,-4.6179680141528536e-08,-0.5,0.5931984065,0.0,0.01,4078,-0.21803684265862866,-0.12867333289149743,316,0.0002658411879868557,0.07858960174138839,-0.0003020604210891059,-0.3165430996603756,-0.2513321965705719,-0.7776964092799384,0.0,0.0,-0.002118957905486205,-0.02838815573996108,-1.9979343885732688,-0.030364139597106637,0.0,-0.0020734183134562853,59289660,0.0,-34.081574249267575,0.19434814453125,0.020435419,12860,0.2,1.0025134086608887,-0.010518612409941851,8.742052286834224e-05,0.9863457679748535,0.000270364386,-0.3624464273452759
-160.14283665000002,0.24704025,0.0,242.26,71,-0.10988974935717534,-0.9649424022017388,-0.2192487722424902,-0.3000081407778626,-0.08677465708934406,-0.5612304455329173,-0.004123263888888918,0.12562075942561834,2.9106666227340376,0.0,62.056037499999995,43.96726579896642,0.0,0.0,-4.234728447143342e-08,-0.5,0.5931807425,0.0,0.01,4079,-0.21194615871858116,-0.13243108437535583,320,0.0003081587686513861,0.07646615081586412,-0.00030289059361929857,-0.33355572371813386,-0.24633275512000788,-0.7610038011777949,0.0,0.0,-0.0021215055668450207,-0.028304066798545666,-1.9645217764510332,-0.030413514467758515,0.0,-0.0012655877572898236,59308092,0.0,-34.08526439666748,0.172705078125,0.019196121,12864,0.2,1.0027168989181519,-0.010478379431879148,9.473899881413672e-05,0.9854994416236877,0.00027035517,-0.3595809042453766
-160.46931163000002,0.24711705,0.0,243.69,72,-0.1099702950701112,-0.985624279714686,-0.22609187114147092,-0.29898817978817127,-0.09323542026662689,-0.5494848086982433,-0.004090711805555584,0.1403678978482078,3.534905479697624,0.0,62.0675575,49.12876424687273,0.0,0.0,-4.5673603104263124e-08,-0.5,0.5931630785,0.0,0.01,4080,-0.22339025878616775,-0.1299212797865403,325,0.00024034205125644803,0.079580377287279,-0.0003033401214180143,-0.3234868575249441,-0.2483733518032991,-0.7679264611515586,0.0,0.0,-0.0021447849943473426,-0.028683248207852167,-2.0087298530091875,-0.03071138807757064,0.0,-0.0008763208073408654,59326524,0.0,-34.07942276000976,0.165673828125,0.019590776,12868,0.2,1.0021952390670776,-0.009906682407017798,8.770893655309919e-05,0.9869508147239685,0.000270345954,-0.35553473234176636
-159.84250357999997,0.24719385,0.0,241.11,73,-0.11010159542840811,-0.9730946924795876,-0.21712565418600693,-0.29259711288661877,-0.08717283872489279,-0.5498704578568965,-0.004253472222222252,0.12914870885074176,2.918939090432859,0.0,62.0790775,45.202048097759615,0.0,0.0,-4.017711273517596e-08,-0.5,0.5931454145,0.0,0.01,4081,-0.21303744357194776,-0.1277696582087307,329,0.00038465609153111774,0.07801976802538226,-0.0003043323480500936,-0.32843241971087056,-0.24151929609296074,-0.7659179795259159,0.0,0.0,-0.002141707524739386,-0.028410683803195145,-1.9675962316685687,-0.030051353512419214,0.0,-0.0009646176024236613,59344956,0.0,-34.07684192657471,0.183837890625,0.01922602,12872,0.2,1.0019605159759521,-0.00802974378457293,7.998418859642698e-05,0.9878441095352173,0.000270336738,-0.35098007321357727
-160.23487572,0.24727065,0.0,242.76,74,-0.11006335143943256,-0.9901940397972447,-0.20644612426122336,-0.2990469181189307,-0.08997046191656988,-0.5564095274452295,-0.004101562500000029,0.1371907983638097,3.3159877356956633,0.0,62.0905975,48.0167794273334,0.0,0.0,-4.040538901474976e-08,-0.5,0.5931277505,0.0,0.01,4082,-0.2201211911802932,-0.1293598067310654,334,0.00032009454055999714,0.08022491242858575,-0.0003050204758745697,-0.3135227192417483,-0.23851615269853296,-0.7602788991139463,0.0,0.0,-0.002128800152513181,-0.027661468495160317,-1.996783123107682,-0.030064055609376163,0.0,-0.0009366775274328473,59363388,0.0,-34.077815246582034,0.18782958984375,0.021763597,12876,0.2,1.0021343231201172,-0.012113073840737343,8.563301253161626e-05,0.9859673380851746,0.000270327522,-0.3667716383934021
-160.10017421000003,0.24734745,0.0,242.13,75,-0.11013246961881513,-0.995943674483726,-0.20102531151404013,-0.2920347260859667,-0.09088014655793175,-0.5503403115855995,-0.004090711805555584,0.13113567059203057,3.0237599874225767,0.0,62.1021175,45.8974847072107,0.0,0.0,-4.08877288188836e-08,-0.5,0.5931100865,0.0,0.01,4083,-0.2191467619978157,-0.12425277697971003,338,0.00030490357312373817,0.07950478144876702,-0.0003005530376123802,-0.31306450650216666,-0.2454109520989608,-0.7525980913911607,0.0,0.0,-0.002086132090305568,-0.026955371407997416,-1.9825645959272498,-0.029937916283468362,0.0,-0.0006092596385214063,59381820,0.0,-34.0781270980835,0.20184326171875,0.022373136,12880,0.2,1.0021919012069702,-0.011074927169829607,9.605021677998593e-05,0.9861955046653748,0.000270318306,-0.3559335768222809
-160.25005357000003,0.24742425,0.0,242.82,76,-0.11001471548207732,-0.9995462095817226,-0.19579272101370257,-0.28649923657278126,-0.09133906350359217,-0.5463969535969535,-0.004036458333333361,0.1279786757989372,2.9529415045119767,0.0,62.1136375,44.79253652962802,0.0,0.0,-4.246930222693761e-08,-0.5,0.5930924225,0.0,0.01,4085,-0.22312180456149125,-0.12109830819568208,342,0.0003363705181982368,0.07993763947993157,-0.00030307353556464716,-0.3006787066683864,-0.23835730256978044,-0.7560041410735088,0.0,0.0,-0.00204762483270122,-0.026525206735984266,-1.979261848258254,-0.030012177243457696,0.0,-0.0013042431479940813,59400252,0.0,-34.07891845703125,0.1836669921875,0.020317467,12884,0.2,1.0022920370101929,-0.009923476108815521,0.00010278642112098169,0.98628830909729,0.00027030909,-0.36138686537742615
-160.93140296,0.24750105,0.0,245.45,77,-0.11022267202147358,-1.0116320768580451,-0.21839056131759713,-0.28510328118170924,-0.09256697906718388,-0.5475682998445527,-0.003960503472222248,0.12632277143774084,2.8064497798627053,0.0,62.1251575,44.21297000320929,0.0,0.0,-4.359749922884962e-08,-0.5,0.5930747585,0.0,0.01,4086,-0.22270163242242783,-0.12009372878878054,347,0.000360242110521843,0.08002294779641526,-0.0003040521818836124,-0.3014956362617761,-0.24821496689183375,-0.7548298532683543,0.0,0.0,-0.0020576544400892883,-0.02658342396634283,-1.9931083490388803,-0.02904667112519706,0.0,-0.000883373946029072,59418684,0.0,-34.07786617279053,0.1593017578125,0.017637417,12888,0.2,1.0020124912261963,-0.009328518155962228,0.00011627499916357919,0.9842426776885986,0.00027029987399999997,-0.3572784960269928
-160.93183243,0.24757785,0.0,245.44,78,-0.11022478847357092,-0.987775986248089,-0.22184677903972377,-0.28084245744271513,-0.08862078182678657,-0.5603726776329386,-0.004307725694444476,0.13199944512224532,3.143282292326623,0.0,62.1366775,46.19980579278586,0.0,0.0,-4.206594247241537e-08,-0.5,0.5930570945,0.0,0.01,4087,-0.21316897995465853,-0.1191904964644939,351,0.0002880850515794009,0.07840756971630823,-0.000303558798914484,-0.3118362510014228,-0.24570814409563965,-0.7740511954085154,0.0,0.0,-0.002050664891654419,-0.026747607479313887,-1.963158433237541,-0.030327025652989628,0.0,-0.0008757786094469742,59437116,0.0,-34.075432777404785,0.1640869140625,0.017301962,12892,0.2,1.0020259618759155,-0.00970025424612686,9.406745302840137e-05,0.9857624173164368,0.000270290658,-0.3610733151435852
-161.28960236,0.24765465,0.0,246.91,79,-0.11042804187775117,-1.0173267019064318,-0.20306125784301535,-0.28599725920316826,-0.09431641338910429,-0.5394268091535108,-0.004025607638888916,0.13319688497808368,3.1053264861864034,0.0,62.1481975,46.618909742329286,0.0,0.0,-4.611219398429631e-08,-0.5,0.5930394305,0.0,0.01,4088,-0.22598631146304657,-0.12016029207480337,356,0.0003108714105716596,0.08230840797516842,-0.0003038915813355388,-0.29764355319729496,-0.24832266061257174,-0.7569025546044262,0.0,0.0,-0.0020599674902339942,-0.026692609532990134,-2.012882557914424,-0.029119673990926458,0.0,-0.00127860834214112,59455548,0.0,-34.080451774597165,0.18751220703125,0.01853414,12896,0.2,1.002445101737976,-0.0100310965673998,9.679395043349359e-05,0.9833729863166809,0.000270281442,-0.3604091703891754
-161.50153618,0.24773145,0.0,247.71,80,-0.11016529682500126,-0.9925066694224568,-0.22615685700227578,-0.2801914646662483,-0.09011852106408387,-0.5589166967128698,-0.004101562500000028,0.1266543979365089,2.8073062700080382,0.0,62.1597175,44.329039277778115,0.0,0.0,-4.1674872121493827e-08,-0.5,0.5930217665,0.0,0.01,4088,-0.22100605746083607,-0.11823538949275797,360,0.0003575294006926318,0.0793690333199917,-0.0003006262567911459,-0.2972252029585524,-0.2417245172768204,-0.7687954565695592,0.0,0.0,-0.0020131344194705765,-0.025939333079304197,-1.9855864952737363,-0.030049509675877946,0.0,-0.001132938089237238,59473980,0.0,-34.084703826904295,0.16715087890625,0.017675433,12900,0.2,1.0027185678482056,-0.008232190227136015,8.329855500051053e-05,0.9860662221908569,0.00027027222599999997,-0.3515324890613556
-159.9088149,0.24780825,0.0,241.37,81,-0.1100171931161937,-0.9583959129083807,-0.22573711461820625,-0.2869445872119936,-0.08688866435894829,-0.5668661399219115,-0.004264322916666698,0.12950432637394405,2.935027992132543,0.0,62.171237500000004,45.32651423088041,0.0,0.0,-4.2318079364228294e-08,-0.5,0.5930041025,0.0,0.01,4089,-0.21453229885703917,-0.12320385191828764,365,0.000387368801360329,0.07582114768950003,-0.00030112200018989147,-0.3021827520948376,-0.2316579858384752,-0.7657834108273966,0.0,0.0,-0.0020564698753492345,-0.02678553319604174,-1.9480117207904628,-0.030109950751637526,0.0,-0.0016895755575711115,59492412,0.0,-34.082200050354004,0.175537109375,0.019185256,12904,0.2,1.0024691820144653,-0.011404719657730312,6.715781037200941e-05,0.9891800284385681,0.00027026301,-0.3596349358558655
-160.40400186999997,0.24788505,0.0,243.32,82,-0.11024213720004654,-0.99800967300291,-0.2178662939230055,-0.2841026692742883,-0.09064046725709997,-0.5591423548865019,-0.004253472222222252,0.12980724142557398,2.9487759068057633,0.0,62.1827575,45.43253449895089,0.0,0.0,-4.308150930305767e-08,-0.5,0.5929864385,0.0,0.01,4073,-0.22356469231372364,-0.11803223283942205,371,0.00034179596696048975,0.08002263612126058,-0.0003003435465135575,-0.3036411068007587,-0.24193035819660136,-0.7698082903040205,0.0,0.0,-0.0020207202216081395,-0.025985821416986663,-1.983764499965704,-0.029822577396591658,0.0,-0.0013359813343009187,59510844,0.0,-34.08086338043213,0.1730224609375,0.018279504,12908,0.2,1.0022791624069214,-0.009043719165492802,9.666969162935857e-05,0.984647810459137,0.000270253794,-0.3659193515777588
-160.7080802,0.24796185,0.0,244.47,83,-0.11017373487434527,-0.9986554696806582,-0.20615206551339435,-0.2863252659354878,-0.09019159919989357,-0.5513235086785865,-0.004079861111111139,0.13006776266277562,2.9975131075290617,0.0,62.1942775,45.523716931971464,0.0,0.0,-4.200625344090064e-08,-0.5,0.5929687745,0.0,0.01,4073,-0.22328216726992858,-0.11920846114901315,375,0.0003917090652976185,0.07930522935066711,-0.00030204209102165883,-0.30961222268325395,-0.23883855537581106,-0.7664364320041415,0.0,0.0,-0.0020106346972950054,-0.025673937680482053,-1.9821588903416894,-0.03006333135191093,0.0,-0.0019371065718587488,59529276,0.0,-34.08121948242187,0.161328125,0.016124353,12912,0.2,1.0024722814559937,-0.009796947648283094,8.914188838389236e-05,0.9826183319091797,0.000270244578,-0.35707345604896545
-159.71124433,0.24803865,0.0,240.57,84,-0.11008827972912515,-0.9923007333540431,-0.21327855695557185,-0.2803003226820921,-0.08957161379633027,-0.5517406200894839,-0.003982204861111138,0.13303686375862211,3.097292648742596,0.0,62.2057975,46.56290231551774,0.0,0.0,-4.333222731704717e-08,-0.5,0.5929511105,0.0,0.01,4074,-0.217080331318521,-0.11927127712368042,379,0.00033962581073865294,0.07901499436751885,-0.0003009488325606952,-0.2844191860839361,-0.23874672259470187,-0.761270964114526,0.0,0.0,-0.002056261225079259,-0.026605975960257912,-1.9840718985063153,-0.030641833132332517,0.0,-0.0008204396936990735,59547708,0.0,-34.08125514984131,0.16251220703125,0.018515423,12916,0.2,1.0023680925369263,-0.007488094421569258,9.961203577404376e-05,0.9840288162231445,0.000270235362,-0.34813567996025085
-160.90072127,0.24811545,0.0,245.25,85,-0.11020331496614688,-1.008815263113939,-0.21354899579240014,-0.2851060070294427,-0.09424245928050139,-0.5350531261249288,-0.0039496527777778045,0.12523304780680727,2.7604563253822736,0.0,62.2173175,43.83156673238255,0.0,0.0,-4.6667553097194964e-08,-0.5,0.5929334465,0.0,0.01,4075,-0.22571669987166387,-0.11811525016062895,384,0.0002712665591388941,0.07985477852947796,-0.0003026428728139513,-0.29529117934639365,-0.2484689881961978,-0.760613071650594,0.0,0.0,-0.0020623354651300354,-0.027356912976587586,-1.9912796027448303,-0.02967242395058226,0.0,-0.0017237563798617986,59566140,0.0,-34.08139057159424,0.14945068359375,0.01695528,12920,0.2,1.0024877786636353,-0.00891178015153855,0.00011296550801489502,0.9811400771141052,0.000270226146,-0.3599507212638855
-161.16601728,0.24819225,0.0,246.47,86,-0.1103803801571473,-0.9922139038686593,-0.20965686966270602,-0.2859086392669773,-0.09039457543262927,-0.5523814478325934,-0.00407986111111114,0.13039100114752755,2.975407187005876,0.0,62.2288375,45.636850401634646,0.0,0.0,-4.2550494906606084e-08,-0.5,0.5929157825,0.0,0.01,4076,-0.220086492726521,-0.1214951174529322,388,0.00039821944665163755,0.07966752794381823,-0.0003024103147053786,-0.3024997354963773,-0.240497468272274,-0.7553034716123253,0.0,0.0,-0.0020636971963024085,-0.026427199858569658,-1.9878584530276686,-0.029529168445325677,0.0,-0.0010194128844887018,59584572,0.0,-34.079821014404295,0.17833251953125,0.020833215,12924,0.2,1.0021246671676636,-0.01011398244299926,0.00011117279755126219,0.9843953251838684,0.00027021693,-0.3626791834831238
-160.91819533,0.24826905,0.0,245.47,87,-0.11027845713266511,-1.0030926441425134,-0.21122603624942213,-0.2802311799387287,-0.0917420758335487,-0.5524659662909951,-0.004014756944444472,0.1275779100155831,2.8485238286209658,0.0,62.2403575,44.65226850545409,0.0,0.0,-4.6758096828488145e-08,-0.5,0.5928981185,0.0,0.01,4076,-0.2217117174142701,-0.11687626451605741,393,0.0003184670058544725,0.08102924853696462,-0.0003024940155134035,-0.2945814234947895,-0.24890213704245884,-0.7645497807479611,0.0,0.0,-0.002040650137510687,-0.026189140115148127,-1.999430619121465,-0.02934155677107743,0.0,-0.0012156742886872962,59603004,0.0,-34.0777946472168,0.19034423828125,0.02039336,12928,0.2,1.0021846294403076,-0.01097179667558521,0.000156528359366348,0.9872390627861023,0.000270207714,-0.3607749938964844
-161.41287683,0.24834585,0.0,247.37,88,-0.11016666059553376,-0.9860584380585882,-0.2448313632576845,-0.27727093029488975,-0.08912836102068973,-0.5569591051931515,-0.004361979166666699,0.1310362754809779,3.0061872140051276,0.0,62.2518775,45.86269641834227,0.0,0.0,-4.466993946347405e-08,-0.5,0.5928804545,0.0,0.01,4077,-0.21394873161652042,-0.12006201483102459,397,0.00030381854351920384,0.07773001307172273,-0.00029883592785192437,-0.3007410441861485,-0.2524376321922462,-0.7737765764222533,0.0,0.0,-0.0020331137963155673,-0.026910339344204365,-1.991969265731441,-0.030280221581571867,0.0,-0.001264095267591377,59621436,0.0,-34.07632465362549,0.15738525390625,0.017162595,12932,0.2,1.0020458698272705,-0.009580662101507187,8.333986334037035e-05,0.9873644113540649,0.000270198498,-0.3564932644367218
-159.78760438,0.24842265,0.0,240.83,89,-0.11017134619154481,-0.9884306451402463,-0.22399503455893058,-0.28710947595052455,-0.08983342100169305,-0.5567379651290464,-0.003993055555555582,0.12806546448530154,2.9749652234662127,0.0,62.263397499999996,44.82291256985554,0.0,0.0,-4.310599014562264e-08,-0.5,0.5928627905,0.0,0.01,4077,-0.22006978189903414,-0.12268830813413868,402,0.00029893580358475447,0.07900540385734388,-0.0003024057108711548,-0.2986143680556088,-0.23943874998348388,-0.7626527177857041,0.0,0.0,-0.002051022200874067,-0.026252957296019046,-1.9807542019174766,-0.029613245663022727,0.0,-0.0010169713512166506,59639868,0.0,-34.08190212249756,0.1780029296875,0.019927865,12936,0.2,1.0025465488433838,-0.011609279207186773,9.201783996104496e-05,0.9843939542770386,0.00027018928199999996,-0.36336904764175415
-160.28559344,0.24849945,0.0,242.84,90,-0.11013479162570068,-0.9719633041039509,-0.20443617361597866,-0.29229977138434915,-0.09112646575338179,-0.551732118148161,-0.0037543402777778017,0.13036582680918957,3.0353017479593447,0.0,62.2749175,45.62803938321635,0.0,0.0,-4.47184400740739e-08,-0.5,0.5928451265,0.0,0.01,4078,-0.22121451150333793,-0.1251777228691489,406,0.00033311541968335706,0.07854448386108798,-0.0003013083377240903,-0.29735056768340135,-0.2383025411238441,-0.7554219268498463,0.0,0.0,-0.002136087941423949,-0.028465229623894823,-1.964507985496852,-0.029957542425217143,0.0,-0.0012678922438580128,59658300,0.0,-34.07789916992188,0.17655029296875,0.019419232,12940,0.2,1.0019421577453613,-0.008956268080510199,0.00012563968884933275,0.9831419587135315,0.00027018006599999997,-0.3585260510444641
-161.14477665999996,0.24857625,0.0,246.31,91,-0.11033299796766247,-0.9696263849320906,-0.2325715454985388,-0.2885869403282941,-0.08972040506859734,-0.5692203263709836,-0.004166666666666696,0.12489042862789201,2.765313064167679,0.0,62.2864375,43.7116500197622,0.0,0.0,-4.5918127847425314e-08,-0.5,0.5928274625000001,0.0,0.01,4079,-0.21559871772809414,-0.12484660757025862,411,0.0003016483969986439,0.07678835978704586,-0.00030351981398759513,-0.32141790825635685,-0.24988354692348405,-0.7692936920937828,0.0,0.0,-0.002095875392677907,-0.028203395743122917,-1.9778131252212061,-0.029067877177929753,0.0,-0.0019006208361436923,59676732,0.0,-34.08288860321045,0.1845703125,0.020160748,12944,0.2,1.0026450157165527,-0.00944556820904836,9.41566740948474e-05,0.9844434261322021,0.00027017085,-0.36207693815231323
-161.10430297000002,0.24865305,0.0,246.12,92,-0.1103965362203385,-0.9768105519983017,-0.23093329445578872,-0.29304830654168446,-0.0906619449780229,-0.55827638307124,-0.004144965277777806,0.1265683100768405,2.8430381340493067,0.0,62.297957499999995,44.298908526894174,0.0,0.0,-4.586144600369459e-08,-0.5,0.5928097985,0.0,0.01,4079,-0.2163248665752163,-0.1277280032528062,415,0.00025607557230008143,0.07733012599794903,-0.0003032377529965799,-0.31056063531392947,-0.2560704003304524,-0.7694652819044059,0.0,0.0,-0.002129349329815927,-0.02873322836237183,-1.9926332978338286,-0.029285572688534378,0.0,-0.0012579907116661263,59695164,0.0,-34.08482685089111,0.17828369140625,0.020537954,12948,0.2,1.0026652812957764,-0.009641584078781306,6.537146982736886e-05,0.9878079891204834,0.000270161634,-0.3646935820579529
-160.13110601999998,0.24872985,0.0,242.2,93,-0.10999363022629517,-0.9737981185526124,-0.20954861287309356,-0.29158157168791277,-0.08887652960884519,-0.5552921270531566,-0.0040364583333333615,0.12952269844615671,2.942655591222227,0.0,62.3094775,45.33294445615485,0.0,0.0,-4.499643441900736e-08,-0.5,0.5927921345,0.0,0.01,4080,-0.21612232338004625,-0.1263639063177886,420,0.00028157461201772094,0.07884506055236476,-0.0003056690193143509,-0.33131656897152717,-0.25102270761051254,-0.7775836419243656,0.0,0.0,-0.0021233419317958396,-0.02792862886007887,-1.9919929161855678,-0.029935777410603777,0.0,-0.0014375696094551433,59713596,0.0,-34.08312854766846,0.17520751953125,0.018399587,12952,0.2,1.0025291442871094,-0.00850915617775172,8.050105843722122e-05,0.9857445359230042,0.000270152418,-0.353728711605072
-161.06556336,0.24880665,0.0,245.96,94,-0.1102933762690719,-0.9992373780593888,-0.23455808439708525,-0.29384007433284287,-0.09316389112226466,-0.5547428655094951,-0.004101562500000029,0.12871861033027393,2.906163916082079,0.0,62.3209975,45.05151361559587,0.0,0.0,-4.660303047797389e-08,-0.5,0.5927744705,0.0,0.01,4081,-0.22432430989789465,-0.12562511685419425,424,0.00022026835358701646,0.07952696627329758,-0.00030499432530721536,-0.30739103291538034,-0.25593181259003034,-0.7804375705046365,0.0,0.0,-0.002105121087135929,-0.027801531308046707,-2.0030671458567997,-0.02971825785286084,0.0,-0.001103234487042452,59732028,0.0,-34.08638381958008,0.18319091796875,0.0202726,12956,0.2,1.0028033256530762,-0.009437399567104876,8.741519050090574e-05,0.9845877885818481,0.000270143202,-0.3602474629878998
