curriculum/ent_coef,reward_terms/coef_rate,reward_terms/torque,time/iterations,curriculum/sprint_dist_m,reward_terms/upright,reward_terms/air_time,reward_terms/foot_slip,reward_terms/stance_time,reward_terms/ang_xy,reward_terms/assist_pen,reward_terms/height,time/total_timesteps,rollout/ep_rew_mean,time/fps,reward_terms/lat_vel,time/time_elapsed,reward_terms/alive,reward_terms/motor_vel,reward_terms/hip_roll,reward_terms/energy,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/vz,curriculum/eff_scale,curriculum/stance_ratio,reward_terms/action_rate,reward_terms/foot_ahead,reward_terms/stop,curriculum/ctrl_drop_prob,reward_terms/residual,reward_terms/overrun,rollout/ep_len_mean,reward_terms/stance,reward_terms/phase_contact,reward_terms/time,reward_terms/clearance,reward_terms/angmom,train/entropy_loss,train/approx_kl,train/std,train/loss,train/clip_fraction,train/value_loss,train/clip_range,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
0.01,-0.4660727031126712,-0.07458850315255722,1657,44.07712,-0.06841549258784882,0.0016965053121869762,-0.45124309657368133,0.0,-0.19085979418454221,0.0,-0.005487740973415868,30541824,504.1847933200001,4518,-2.5559353767917986e-08,6758,0.0,-0.002295206089177114,-0.07010051261345955,-0.01159628446077402,0.0,3.8050184314117024,-0.04749201247346943,0.1271808,0.620748416,-0.11096104825602676,0.0,0.0,0.0,-0.10776021893605915,0.0,1479.34,-8.784256662226054e-05,-0.14715887229615177,-0.5,0.08803621211055412,-0.05886604875715515,-34.06704254150391,0.012901271,1.001245379447937,94.71174621582031,0.15250244140625,192.7934112548828,0.2,0.9536793231964111,0.00022369151999999997,-0.014588873810134828,13863
0.01,-0.490010467209211,-0.07492862955988046,1658,44.08864,-0.10860220986680186,0.0019265399993552517,-0.48046493841664817,-1.4241341786045166e-05,-0.2040899389633101,0.0,-0.014632084695094642,30560256,501.48212987,4518,-2.6354855773667364e-08,6762,0.0,-0.002187296706892244,-0.0760933547722567,-0.011296357402714619,0.0,3.7277865209392025,-0.07862900371751666,0.1272576,0.620730752,-0.11181747319834533,0.0,0.0,0.0,-0.10723078623594437,0.0,1468.95,-0.0006022126986840307,-0.15882471840553913,-0.5,0.09287346052128703,-0.07409331227495639,-34.06878833770752,0.01269241,1.0014474391937256,67.60413360595703,0.12171630859375,142.16218032836915,0.2,0.939156174659729,0.00022364544,-0.013075743056833743,13867
0.01,-0.4634705177683428,-0.07231746967388895,1659,44.10016,-0.08955932787146398,0.001565754649669139,-0.4414199703769919,0.0,-0.18624597744394317,0.0,-0.008732575457773558,30578688,538.07314975,4518,-2.679772756599032e-08,6766,0.0,-0.002120334652906338,-0.07342701809688973,-0.01089526749991155,0.0,3.448176131406245,-0.05974153361703153,0.1273344,0.620713088,-0.11168384937904549,0.0,0.0,0.0,-0.10699621021461209,0.0,1541.85,-0.00023912616309912054,-0.15322223234052235,-0.5,0.07371959817177581,-0.06410795614499501,-34.07591876983643,0.015751678,1.0019476413726807,53.7090950012207,0.18770751953125,128.58604469299317,0.2,0.9699135422706604,0.00022359936000000002,-0.017056708189193158,13871
0.01,-0.46380477462842795,-0.07526584291176575,1660,44.11168,-0.0848948299670167,0.0020117180020962325,-0.45518092526297127,0.0,-0.19851776155587747,0.0,-0.008188770905890631,30597120,534.98715372,4518,-2.620018938395753e-08,6770,0.0,-0.0022520752160058006,-0.06904022491204959,-0.011479202406636175,0.0,3.7089651407249473,-0.05902539750554778,0.1274112,0.620695424,-0.1113898563674352,0.0,0.0,0.0,-0.1074462269860757,0.0,1546.16,-0.0005878772366628101,-0.15093562879718425,-0.5,0.08249613696220216,-0.06648747839072211,-34.07735328674316,0.015674876,1.0019971132278442,54.590728759765625,0.19598388671875,103.2963092803955,0.2,0.9670182466506958,0.00022355328,-0.015292040689382702,13875
0.01,-0.4622754827823943,-0.07497011737914568,1661,44.1232,-0.08530187841649968,0.001863606012193486,-0.4522909995813721,0.0,-0.19988599039596516,0.0,-0.007890830087334124,30615552,540.36466869,4518,-2.553089793799598e-08,6774,0.0,-0.002246621559772624,-0.07236064464258246,-0.011428653334375902,0.0,3.740816763865391,-0.05375931690801171,0.127488,0.62067776,-0.1104964546680507,0.0,0.0,0.0,-0.10769423965595955,0.0,1570.21,-0.00023677537106157664,-0.1498388018465147,-0.5,0.09071903397318233,-0.06508317692418744,-34.07522087097168,0.013488919,1.001874327659607,63.9549674987793,0.17425537109375,150.3175006866455,0.2,0.9521337747573853,0.00022350719999999997,-0.014394901948980987,13879
0.01,-0.4822615764961821,-0.07517829185498523,1662,44.13472,-0.0820294849125563,0.0022412102132673478,-0.4636294211783982,0.0,-0.19789807614017713,0.0,-0.007406095713194717,30633984,541.34690081,4518,-2.6033744611356132e-08,6779,0.0,-0.002278583440856437,-0.07398014464734114,-0.011577023702981507,0.0,3.776300390643911,-0.05777207766594842,0.1275648,0.620660096,-0.11168354486265702,0.0,0.0,0.0,-0.1072578845133398,0.0,1570.54,-0.0004000612712819188,-0.15521189717628053,-0.5,0.09761736029722867,-0.06424096724661531,-34.07013778686523,0.011967623,1.0012691020965576,87.22450256347656,0.136865234375,187.22880859375,0.2,0.9376294016838074,0.00022346112,-0.012731332145631314,13883
0.01,-0.4576621875064118,-0.07476898360312006,1663,44.14624,-0.09351009346059279,0.001467013459963103,-0.4608576221602518,0.0,-0.20239646912293877,0.0,-0.009161993552230565,30652416,530.5639297599998,4518,-2.617918661962229e-08,6783,0.0,-0.0022060708339762393,-0.07542209184373688,-0.011335749275315117,0.0,3.638709213397405,-0.058535430554036254,0.1276416,0.620642432,-0.10986970155169613,0.0,0.0,0.0,-0.10747337718799055,0.0,1547.81,-0.0007085305410171931,-0.15347289608135,-0.5,0.07553766330679985,-0.06375703013199512,-34.071351051330566,0.01324478,1.0016491413116455,147.49412536621094,0.1564697265625,197.30467681884767,0.2,0.9406841993331909,0.00022341503999999998,-0.014807508373633028,13887
0.01,-0.45673657499054493,-0.07570263112192217,1664,44.15776,-0.06800849663689554,0.0022433804729694706,-0.4488336138104814,0.0,-0.18848368211987465,0.0,-0.004438108307816924,30670848,524.9765162799999,4518,-2.5486348141313156e-08,6787,0.0,-0.002310015462070128,-0.07096236466572259,-0.011700107260308795,0.0,3.8536486949545607,-0.044084263688799884,0.1277184,0.620624768,-0.10891858274014371,0.0,0.0,0.0,-0.10791224654197851,0.0,1529.39,-0.00016905304144970967,-0.14810732910082294,-0.5,0.09299902755479235,-0.05973697183286064,-34.07325992584229,0.014868714,1.001644253730774,68.28234100341797,0.1591552734375,137.43750190734863,0.2,0.9581374526023865,0.00022336896,-0.015408799075521529,13891
0.01,-0.4775918195009058,-0.07613733806624128,1665,44.16928,-0.08671071923281581,0.0021440962316571837,-0.45675171510637635,0.0,-0.2008986065060715,0.0,-0.008300050787376709,30689280,553.4789951,4518,-2.5461717684543734e-08,6791,0.0,-0.0023321628748063233,-0.07092984199742448,-0.011780726734577026,0.0,3.8568554783653517,-0.05932997297288978,0.1277952,0.620607104,-0.11137673629685657,0.0,0.0,0.0,-0.10744765358583418,0.0,1579.82,-0.00018720358151630737,-0.15017848462953387,-0.5,0.09634822701469405,-0.06488335016096153,-34.070841026306155,0.010060762,1.0013952255249023,123.9779281616211,0.127294921875,215.0544448852539,0.2,0.8972989916801453,0.00022332287999999998,-0.01135134776122868,13895
0.01,-0.46417081951751155,-0.07638895291594053,1666,44.180800000000005,-0.09671000098248111,0.0019976123456015354,-0.4704067874822562,0.0,-0.19891870669603018,0.0,-0.010044506882866988,30707712,565.81653593,4518,-2.568796021164478e-08,6795,0.0,-0.0022697551776137623,-0.07516745425988182,-0.011600904577364797,0.0,3.8870573522026937,-0.06562345543807888,0.127872,0.62058944,-0.1100796463275751,0.0,0.0,0.0,-0.10784108928728414,0.0,1603.88,-0.0009549210880721487,-0.1513827060594462,-0.5,0.0930291076961141,-0.06817671858614281,-34.0681510925293,0.0135709075,1.0013002157211304,37.535743713378906,0.1442626953125,84.31810188293457,0.2,0.9713565111160278,0.0002232768,-0.016759384062606842,13899
0.01,-0.48024665547199014,-0.07786149247024114,1667,44.192319999999995,-0.06941618400000457,0.0019297954212460252,-0.4565921953462015,0.0,-0.19991051604014604,0.0,-0.006296681027484829,30726144,585.63081386,4518,-2.416385380982115e-08,6799,0.0,-0.002403704297407299,-0.07354061674067042,-0.012115826609806292,0.0,4.099291903924475,-0.051982604743184065,0.1279488,0.620571776,-0.11089060806592381,0.0,0.0,0.0,-0.10794727647615769,0.0,1628.42,-0.0002683882374797835,-0.14447792238087362,-0.5,0.08532118686242107,-0.06398213916806256,-34.06766986846924,0.014620399,1.0012468099594116,79.86282348632812,0.1489013671875,179.6220588684082,0.2,0.9480541944503784,0.00022323071999999998,-0.01396538958651945,13903
0.01,-0.48318035676909665,-0.07634881458679571,1668,44.20384,-0.10171273922482298,0.0017491313725865136,-0.4702771032791382,0.0,-0.20649170877171408,0.0,-0.010307378545164482,30744576,583.1362378,4518,-2.608194915241788e-08,6803,0.0,-0.0022759653182965033,-0.07673937448538143,-0.011661317085503773,0.0,3.7449423099213224,-0.06351092605586565,0.1280256,0.620554112,-0.1117189504301997,0.0,0.0,0.0,-0.10738296467886214,0.0,1600.03,-0.00015396005650630064,-0.15528582463571675,-0.5,0.08261013214331708,-0.06937862224142431,-34.06908283233643,0.014274428,1.0014094114303589,35.117191314697266,0.15509033203125,91.65722541809082,0.2,0.9690079092979431,0.00022318464000000001,-0.01572576683247462,13907
0.01,-0.4578937295743974,-0.07515112667010777,1669,44.215360000000004,-0.07668356784562619,0.0014583326927903625,-0.45466632858896805,0.0,-0.18668306700966156,0.0,-0.0058324014475968034,30763008,594.1186098,4518,-2.405424274286163e-08,6807,0.0,-0.0022752186820902843,-0.07239848792208797,-0.011563657966142157,0.0,3.760437232107304,-0.050760649783342736,0.1281024,0.620536448,-0.11079921605394127,0.0,0.0,0.0,-0.10761061729241372,0.0,1611.9,-0.00025557472995903723,-0.1513856121995191,-0.5,0.07084641447858407,-0.06145095470811193,-34.06585922241211,0.015346098,1.0012671947479248,54.55517578125,0.1669677734375,119.41855926513672,0.2,0.9675466418266296,0.00022313856,-0.013700518908444792,13911
0.01,-0.48781826515647775,-0.07753506062691233,1670,44.226879999999994,-0.09143595987682071,0.002266709052491933,-0.47983320825671083,0.0,-0.20587818307625502,0.0,-0.010290508222014935,30781440,627.7934002300001,4518,-2.4893420088072036e-08,6811,0.0,-0.0023626220781866733,-0.07875795888876301,-0.01206436268556512,0.0,3.8814112664159044,-0.06358109480437328,0.1281792,0.620518784,-0.11065166581175374,0.0,0.0,0.0,-0.10758409455695386,0.0,1654.24,-0.0004925192092755644,-0.15683268609677672,-0.5,0.10758792050567251,-0.07254228459856155,-34.06540508270264,0.014338078,1.0012001991271973,50.11864471435547,0.17796630859375,119.10195884704589,0.2,0.9514181017875671,0.00022309247999999996,-0.014644447504542768,13915
0.01,-0.47799681506049196,-0.07727111954703442,1671,44.2384,-0.10067601030780902,0.0017599820405141348,-0.4775418497752006,0.0,-0.20016334270732336,0.0,-0.009555705707572816,30799872,598.20550081,4518,-2.378337739477931e-08,6815,0.0,-0.0022875063890712443,-0.08338942398108586,-0.011776118479834948,0.0,3.8497758433019484,-0.05814180614325071,0.128256,0.62050112,-0.10971859830537951,0.0,0.0,0.0,-0.10787044160342286,0.0,1594.86,-0.0002807488048958858,-0.15646520211153256,-0.5,0.08568765406330535,-0.07121265339751084,-34.067815971374515,0.013135074,1.001227617263794,88.0846939086914,0.16505126953125,189.49677276611328,0.2,0.9518171548843384,0.0002230464,-0.011191336158663034,13919
0.01,-0.491818296442024,-0.07773479432966429,1672,44.24992,-0.10413899250384492,0.001975368009880185,-0.48620962133212386,0.0,-0.20574323088587182,0.0,-0.01376759798164944,30818304,587.70305338,4518,-2.4148990689488002e-08,6819,0.0,-0.002329257096423748,-0.08686520370833535,-0.011980154533010262,0.0009216,3.916767776253247,-0.07203862374894787,0.1283328,0.620483456,-0.10967752473222621,0.0,0.0,1.152e-05,-0.10795152115273751,0.0,1566.86,-0.000669993846160032,-0.14821824637111888,-0.5,0.10195772267386966,-0.07263915867664712,-34.065520477294925,0.011282685,1.001013994216919,69.18596649169922,0.11392822265625,161.50457992553712,0.2,0.9535625576972961,0.00022300032000000002,-0.013380237529054284,13923
0.01,-0.4716669404043155,-0.074862377344185,1673,44.26144,-0.10005977049253018,0.0013899733862167017,-0.4587581812856679,0.0,-0.19597657418629508,0.0,-0.009726009231684912,30836736,584.5105217700001,4518,-2.4202165374923223e-08,6823,0.0,-0.0022677596516450043,-0.07864331749704159,-0.01153533408327425,0.0018432,3.7743510649931715,-0.06377740794209424,0.1284096,0.6204657920000001,-0.1104283613351601,0.0,0.0,2.304e-05,-0.10757105104650451,0.0,1554.75,-0.00018043557476223645,-0.15067177648486635,-0.5,0.07817715871035953,-0.07057794870229549,-34.06558628082276,0.013480166,1.0009801387786865,102.03291320800781,0.14013671875,239.0778465270996,0.2,0.9424740076065063,0.00022295424,-0.012393564428202808,13927
0.01,-0.4736072911186493,-0.07708560051161972,1674,44.27296,-0.09228108181286522,0.0024544259585026237,-0.4756057552437304,0.0,-0.20306899720533803,0.0,-0.008286947765123296,30855168,567.49853404,4518,-2.4057144851226456e-08,6827,0.0,-0.002329816598401565,-0.08047987517632602,-0.011906066105767672,0.0027648,3.8866005778377097,-0.056746470280532556,0.1284864,0.620448128,-0.10996133108053756,0.0,0.0,3.456e-05,-0.10795648211846165,0.0,1518.05,-0.00032482012694006916,-0.1541582884722284,-0.5,0.10063565078132078,-0.07202556735181713,-34.06832485198974,0.013740042,1.0012989044189453,53.5125732421875,0.1541015625,126.620845413208,0.2,0.9647486805915833,0.00022290815999999997,-0.01445933865616098,13931
0.01,-0.4754533995013069,-0.07703208160138383,1675,44.28448,-0.10654736274585624,0.0015901685142630918,-0.4719650555555075,0.0,-0.20633961338693785,0.0,-0.007996604783564426,30873600,519.91174054,4518,-2.4287104359376265e-08,6831,0.0,-0.002281767112068876,-0.08207419855443733,-0.011708493806474977,0.0036864,3.8175438978755034,-0.063647148469185,0.1285632,0.620430464,-0.11069122130882804,0.0,0.0,4.608e-05,-0.107776083591546,0.0,1435.67,-0.0026381342700099735,-0.1585049642633539,-0.5,0.08631522186115992,-0.07493700526679173,-34.06792945861817,0.013302045,1.0011969804763794,115.29191589355469,0.14530029296875,240.0168830871582,0.2,0.9275131225585938,0.00022286208,-0.013200444995891302,13935
0.01,-0.4787673719237559,-0.07646728011960477,1676,44.296,-0.08225714765583524,0.0015711800208211774,-0.46396999950485324,0.0,-0.19636781555600796,0.0,-0.009685096702494725,30892032,546.3116897799999,4519,-2.228845974198186e-08,6836,0.0,-0.0023003402247094118,-0.07578163625162936,-0.011708403495024822,0.004608,3.8917735572784817,-0.05972681531771093,0.12864,0.6204128,-0.11042401084069689,0.0,0.0,5.7600000000000004e-05,-0.10782890695714152,0.0,1480.27,-8.741145676221612e-05,-0.14647133089444958,-0.5,0.07813746776058786,-0.06579391277284122,-34.0703950881958,0.014782669,1.0014281272888184,94.88487243652344,0.1650146484375,182.63898315429688,0.2,0.951251208782196,0.00022281599999999998,-0.015373582823667676,13939
0.01,-0.5063972659429669,-0.07906214745444734,1677,44.30752,-0.1287995543729964,0.0015917962009552866,-0.49505907815965244,0.0,-0.21444608505832602,0.0,-0.014792786902604611,30910464,520.1661535999999,4519,-2.466490825685758e-08,6840,0.0,-0.0023344418094844435,-0.0910365991491235,-0.01207250994791345,0.0055296,3.9031418477643447,-0.0777606320784809,0.1287168,0.6203951360000001,-0.1095358514290698,0.0,0.0,6.912e-05,-0.10777447916990252,0.0,1432.33,-0.00042694838449971865,-0.15505682072272814,-0.5,0.09946869274530463,-0.07816736784372941,-34.07065277099609,0.011917973,1.001455307006836,43.606815338134766,0.14012451171875,109.33802719116211,0.2,0.9661380648612976,0.00022276992,-0.01770176613936201,13943
0.01,-0.47185827220147264,-0.07799667824512363,1678,44.31904,-0.09018920806832456,0.0016471348288986418,-0.4844874946716733,0.0,-0.1945835082447336,0.0,-0.00992131740721549,30928896,509.44615546999995,4519,-2.4264931933965613e-08,6844,0.0,-0.002365911222851908,-0.0789219571588361,-0.012044829312407525,0.0064512,3.9243629628614745,-0.05856228341084457,0.1287936,0.620377472,-0.10917038493065964,0.0,0.0,8.064e-05,-0.10836686220443803,0.0,1404.08,-0.0004666700563104262,-0.14960520255173373,-0.5,0.08057430415108738,-0.0630351039286783,-34.06849002838135,0.01222915,1.0012149810791016,73.21417999267578,0.1330322265625,211.41737365722656,0.2,0.9551639556884766,0.00022272383999999998,-0.012813822401221841,13947
0.01,-0.48427181208830805,-0.0777921666569907,1679,44.33056,-0.10752689406844905,0.0021495217838997226,-0.48805284069271626,0.0,-0.20525382322808158,0.0,-0.013373076562508919,30947328,529.22294587,4519,-2.347756119882288e-08,6848,0.0,-0.0023597827530574423,-0.08580414812605444,-0.012011130183479905,0.0073728,3.96765071758885,-0.07205125365871987,0.1288704,0.620359808,-0.1095199672579266,0.0,0.0,9.216e-05,-0.10798842254524257,0.0,1437.69,-0.0001805205125425031,-0.16008750123134935,-0.5,0.10089551092917727,-0.07689912119622584,-34.06648979187012,0.014634686,1.0011297464370728,47.9483642578125,0.1706298828125,103.77274627685547,0.2,0.9678725600242615,0.00022267776,-0.017815094662364573,13951
0.01,-0.47256065103388106,-0.0768625389027376,1680,44.34208,-0.10250668795373447,0.0013346348811561863,-0.46886571061883825,0.0,-0.1925487373733642,0.0,-0.010714302851008146,30965760,530.3464012100001,4519,-2.46749655035626e-08,6852,0.0,-0.002287981457748212,-0.079189523655994,-0.011758233514706808,0.0082944,3.8115051043522223,-0.06181395715320818,0.1289472,0.620342144,-0.10879675590864919,0.0,0.0,0.00010368000000000001,-0.10809291640309705,0.0,1429.22,-0.0006357249609985388,-0.15175481831624404,-0.5,0.0725575279186719,-0.07108119666047191,-34.065864181518556,0.01345857,1.0011413097381592,82.92561340332031,0.13853759765625,179.13162689208986,0.2,0.960803747177124,0.00022263167999999998,-0.012934828945435583,13955
0.01,-0.4772355219468898,-0.07834406835934721,1681,44.3536,-0.08268305591210748,0.0014713537303679106,-0.46503266155969425,0.0,-0.19693561349835823,0.0,-0.006122179024562505,30984192,530.3214178699999,4519,-2.5123309398651827e-08,6856,0.0,-0.002368564563072358,-0.07625775181603574,-0.012034950013247853,0.009216,3.9013425161180533,-0.05114602361954483,0.129024,0.6203244800000001,-0.10991610327955517,0.0,0.0,0.00011520000000000001,-0.10809235303732248,0.0,1427.96,-8.914315758326883e-05,-0.14938414541665845,-0.5,0.08176673545047754,-0.06138531569426345,-34.06989688873291,0.013439799,1.00144362449646,73.80945587158203,0.14517822265625,160.7856132507324,0.2,0.9576618671417236,0.00022258559999999996,-0.015573547908570618,13959
0.01,-0.4977244257256874,-0.07787039307652197,1682,44.36512,-0.10079989854933907,0.0014550773452760445,-0.46328117623863185,0.0,-0.20311418040094367,0.0,-0.007292720720762323,31002624,529.61789581,4519,-2.4138904805623873e-08,6860,0.0,-0.002339019713555397,-0.08121218012011214,-0.011962498147345407,0.0101376,3.8697000549296345,-0.06000143035738221,0.1291008,0.620306816,-0.11053322117710117,0.0,0.0,0.00012672,-0.10780224012786482,0.0,1422.16,-0.00012690690961299743,-0.15222149939928264,-0.5,0.08117895850230022,-0.07254272060182004,-34.067564964294434,0.012472505,1.0011533498764038,92.89674377441406,0.13631591796875,211.59967880249025,0.2,0.9313074946403503,0.00022253952,-0.013186800037510693,13963
0.01,-0.455915872110952,-0.0776392401154641,1683,44.37664,-0.08095729759780003,0.001389430958725926,-0.4585251143217508,0.0,-0.1862087241527381,0.0,-0.005601012154788709,31021056,543.23554123,4519,-2.349115299079706e-08,6864,0.0,-0.0023504198765929175,-0.07852663973124135,-0.012033534075666211,0.0110592,3.880438367701302,-0.05121906571808366,0.1291776,0.620289152,-0.10904949087445098,0.0,0.0,0.00013824,-0.1083522120948012,0.0,1449.0,-7.801001652154288e-05,-0.14852050009265638,-0.5,0.07982328015763707,-0.06544542560061214,-34.065115737915036,0.014043957,1.0010442733764648,81.12427520751953,0.14541015625,248.92145233154298,0.2,0.9328423142433167,0.00022249344000000002,-0.012284367298707365,13967
0.01,-0.46796408719099003,-0.07693110170285972,1684,44.38816,-0.08750032616969958,0.0016189230728842732,-0.46971554363901824,0.0,-0.19283565695558513,0.0,-0.008731709409524897,31039488,532.2688421400001,4519,-2.4337350956027503e-08,6868,0.0,-0.002279294535899144,-0.0780921461795117,-0.011716491626252074,0.0119808,3.849387999993889,-0.057912432629907924,0.1292544,0.620271488,-0.11000175564910089,0.0,0.0,0.00014976,-0.10789027296274645,0.0,1415.94,-0.0003269017720123292,-0.15818354578103852,-0.5,0.07496819098373216,-0.06757391551923247,-34.06630668640137,0.014889857,1.001089096069336,127.42249298095703,0.14644775390625,225.36916961669922,0.2,0.9187716245651245,0.00022244736,-0.0122105076094158,13971
0.01,-0.46399257566356283,-0.07846344160964362,1685,44.399680000000004,-0.09170526921144845,0.0016899951313260114,-0.4788470827970552,0.0,-0.19702469174310824,0.0,-0.010999669756391849,31057920,537.32285926,4519,-2.4375960729722653e-08,6872,0.0,-0.002338057696540624,-0.08219778979425427,-0.012042365087205874,0.0129024,3.9085428885417204,-0.06444274638536061,0.1293312,0.6202538240000001,-0.10914359021690122,0.0,0.0,0.00016128,-0.10804530536023495,0.0,1425.04,-0.0006369844577789388,-0.1528605554959969,-0.5,0.08725200113976836,-0.0677466838903283,-34.067724800109865,0.011732765,1.0012047290802002,104.74764251708984,0.132470703125,230.7640739440918,0.2,0.9350140690803528,0.00022240128000000002,-0.01206308980472386,13975
0.01,-0.494676856131474,-0.07728388553374768,1686,44.4112,-0.104996895844509,0.0018147779984347937,-0.4677916982168973,-8.81612391418053e-05,-0.19907102723909792,0.0,-0.010371064588816908,31076352,550.07292222,4519,-2.5381174945693753e-08,6876,0.0,-0.002258673598595057,-0.08822391627633419,-0.011723153588945927,0.013824,3.695866980684135,-0.0653485154438802,0.129408,0.62023616,-0.11032254283734569,0.0,0.0,0.0001728,-0.10761443628783254,0.0,1462.98,-0.0001448946894983659,-0.16307690244121,-0.5,0.091136431015599,-0.07132767438816351,-34.06604976654053,0.011427217,1.0010474920272827,51.38739013671875,0.11282958984375,165.22483749389647,0.2,0.9523947834968567,0.0002223552,-0.013108527939766645,13979
0.01,-0.47907554974343647,-0.07780077860662075,1687,44.42272,-0.08623559225073167,0.0020236536220181733,-0.4857443233542478,-0.001580265082237828,-0.19296627828689852,0.0,-0.010172991540704626,31094784,509.59239507000007,4519,-2.4102280506214666e-08,6880,0.0,-0.002296868771046222,-0.08341530371457642,-0.011898841596715809,0.0147456,3.8265227303911664,-0.061680768561212865,0.1294848,0.620218496,-0.10963674348380778,0.0,0.0,0.00018432,-0.10809866446939015,0.0,1393.61,-0.00025580436058882675,-0.15524612551871964,-0.5,0.09347174951110097,-0.06859636672321943,-34.06619415283203,0.012593439,1.0011292695999146,72.05522918701172,0.15198974609375,223.1276725769043,0.2,0.9452447891235352,0.00022230912000000002,-0.013506387372035532,13983
0.01,-0.47331892777848467,-0.07783247279294703,1688,44.43424,-0.11283654798564835,0.0015044480031873616,-0.4815158307870557,0.0,-0.19839014835352373,0.0,-0.009891715861097255,31113216,522.2702134900001,4519,-2.4714848888374175e-08,6884,0.0,-0.0022688509387387918,-0.08319921655028967,-0.011811772996434664,0.0156672,3.694045180173127,-0.06312291648075768,0.1295616,0.620200832,-0.10903352699226612,0.0,0.0,0.00019584,-0.10767704678876572,0.0,1422.87,-0.0005209443573725382,-0.16200518789816631,-0.5,0.08438199267935804,-0.07281223304788834,-34.06529293060303,0.012879228,1.0010030269622803,82.98431396484375,0.14708251953125,200.7176383972168,0.2,0.9526935815811157,0.00022226304,-0.013671359606087207,13987
0.01,-0.4626660592490667,-0.07629756146571799,1689,44.44575999999999,-0.09898516554658292,0.0015163839852903038,-0.4664842407079097,0.0,-0.19802645501950142,0.0,-0.007614644403578619,31131648,498.9544145500001,4519,-2.4183829270403862e-08,6889,0.0,-0.002290322705265889,-0.07664667898019537,-0.011709810149173055,0.0165888,3.7501244132068385,-0.05763041074111622,0.1296384,0.6201831680000001,-0.10946178957336054,0.0,0.0,0.00020736000000000002,-0.10777190377722251,0.0,1380.82,-0.0012134914062707268,-0.15408660055262505,-0.5,0.08179075772393717,-0.06884571147347138,-34.064774131774904,0.011344139,1.0010626316070557,156.64193725585938,0.13330078125,289.05505828857423,0.2,0.9197126030921936,0.00022221695999999997,-0.012577165907714516,13991
0.01,-0.4577544304138448,-0.0785588119639538,1690,44.45728,-0.0848400311271669,0.0019102642448463787,-0.4746681463272422,0.0,-0.19457666306093427,0.0,-0.008004042977406168,31150080,507.72223861000003,4519,-2.2819929914065817e-08,6893,0.0,-0.002361949638539431,-0.07873281334689472,-0.012109580019194693,0.0175104,3.9702508090668456,-0.05439674809721968,0.1297152,0.620165504,-0.10947990457887133,0.0,0.0,0.00021888,-0.10808645517299093,0.0,1396.69,-0.0005051226602660302,-0.1532998966859663,-0.5,0.0865844859250755,-0.06816162514026922,-34.06676197052002,0.012672742,1.0011622905731201,148.15408325195312,0.15108642578125,224.39105758666992,0.2,0.9289996027946472,0.00022217088,-0.014634865242987872,13995
0.01,-0.48388347636604173,-0.07620090124712194,1691,44.4688,-0.11244419425489546,0.001852755244019338,-0.48398273590686386,0.0,-0.20105549690770694,0.0,-0.012273106936938661,31168512,478.23734788,4519,-2.7429651066409116e-08,6897,0.0,-0.0022010834047403735,-0.08244802119173825,-0.011459596512763043,0.018432,3.662268428987759,-0.0700307708638756,0.129792,0.62014784,-0.11009787042737292,0.0,0.0,0.00023040000000000002,-0.10727422301897213,0.0,1356.03,-0.0002175012165130383,-0.16420731082265175,-0.5,0.09470633680434562,-0.07574957582398698,-34.064503860473636,0.0122130215,1.001015543937683,86.70881652832031,0.1359619140625,171.51700286865236,0.2,0.9474904537200928,0.00022212480000000003,-0.013075431180186569,13999
0.01,-0.47718032312374387,-0.07742476844147149,1692,44.480320000000006,-0.09550755236670863,0.002084417782801514,-0.4786369676797191,0.0,-0.19592371987241525,0.0,-0.008306605187580954,31186944,471.80028580000004,4519,-2.3767552099319465e-08,6901,0.0,-0.0023290838410165945,-0.0749339276872398,-0.0119404023047728,0.0193536,3.794912539333268,-0.057324713863156296,0.1298688,0.620130176,-0.11002966192700897,0.0,0.0,0.00024192,-0.10771058994674053,0.0,1349.44,-9.531187448628613e-05,-0.15926040923861623,-0.5,0.09218860580492898,-0.06846458913824721,-34.067938041687015,0.012798438,1.0013427734375,116.94267272949219,0.1399169921875,245.3485580444336,0.2,0.9455527067184448,0.00022207872,-0.014387753908522427,14003
0.01,-0.47332578472373094,-0.07800045782418244,1693,44.491839999999996,-0.11623100084238598,0.0015538187387088935,-0.48519384613964955,0.0,-0.19900758797025894,0.0,-0.011624095578675725,31205376,435.46325261999993,4519,-2.4730707800775096e-08,6905,0.0,-0.002258960081805409,-0.08219777162404056,-0.011769565703361835,0.0202752,3.7448662100608923,-0.0625412365031568,0.1299456,0.6201125120000001,-0.11058899360311703,0.0,0.0,0.00025344,-0.10771578123213742,0.0,1283.08,-0.002413465567284195,-0.16170051573943958,-0.5,0.09010627123608266,-0.07102230083942745,-34.06884880065918,0.013115327,1.0013506412506104,111.66077423095703,0.1445556640625,241.82414016723632,0.2,0.9217779040336609,0.00022203263999999998,-0.01362664122134447,14007
