reward_terms/alive,reward_terms/fwd_speed,reward_terms/motor_vel,reward_terms/foot_ahead,reward_terms/energy,reward_terms/air_time,reward_terms/clearance,reward_terms/phase_contact,time/iterations,reward_terms/foot_slip,reward_terms/stance_time,curriculum/ent_coef,curriculum/ctrl_drop_prob,reward_terms/lat_vel,reward_terms/stop,curriculum/stance_ratio,reward_terms/vz,reward_terms/upright,rollout/ep_len_mean,time/total_timesteps,reward_terms/stance,reward_terms/hip_roll,time/fps,reward_terms/angmom,curriculum/eff_scale,reward_terms/torque,reward_terms/residual,reward_terms/assist_pen,curriculum/sprint_dist_m,curriculum/ctrl_jitter_ms,rollout/ep_rew_mean,reward_terms/step_rate,time/time_elapsed,reward_terms/ang_xy,reward_terms/residual_rate,reward_terms/height,reward_terms/coef_rate,reward_terms/action_rate,reward_terms/overrun,reward_terms/time,train/entropy_loss,train/approx_kl,train/clip_range,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/loss,train/std
0.0,1.9786698629534287,-0.00034198121106808157,0.0,-0.0016065851004130145,0.001369355999890508,0.13113347358885277,-0.36513954221189054,205,-0.7527550306799263,0.0,0.01,0.0,-4.609487625750198e-08,0.0,0.646396544,-0.125562481534095,-0.12188023867450849,415.7,3778560,-0.0019239929671675438,-0.1766042983426035,4449,-0.1172158143515534,0.0156672,-0.009712679995429253,-0.10888582534662893,0.0,27.35008,0.0,-133.17028782,0.0,849,-0.45066599945577124,-1.3883938880828097,-0.02943013255937859,-1.1093479812145142,-0.0830230765516161,0.0,-0.5,-34.07455348968506,0.030281592,0.2,147360,0.0002969918976,-0.02943054063944146,0.9504716396331787,0.25550537109375,61.24376754760742,28.03847885131836,1.0019609928131104
0.0,1.7307379053181298,-0.0003406844569210348,0.0,-0.0016044840817118567,0.0010628241321278943,0.12459696014197998,-0.3750058801599594,206,-0.7494659840508632,-0.0001798494292112688,0.01,0.0,-4.4377900297294545e-08,0.0,0.64637888,-0.13515670156359555,-0.13670118354226393,372.67,3796992,-0.0006856401976381245,-0.1665929022449317,4449,-0.12037163214038935,0.015744,-0.009881876195419246,-0.10840753659753795,0.0,27.3616,0.0,-140.56629550999997,0.0,853,-0.4391097924071288,-1.4071083303100163,-0.03272521954187658,-1.1376408092286254,-0.08538155125930258,0.0,-0.5,-34.07833423614502,0.03226307,0.2,147364,0.000296977152,-0.03167564843315631,0.957211434841156,0.24581298828125,60.52398452758789,24.84295082092285,1.0020025968551636
0.0,1.8808354344331673,-0.000339905640367037,0.0,-0.0016020776614205554,0.0011366087872172808,0.13317157470374244,-0.3828969875750132,207,-0.769298435223804,-0.00015299403781278266,0.01,0.0,-4.4604852328860635e-08,0.0,0.6463612160000001,-0.1346882204887868,-0.14838468787293446,377.33,3815424,-0.0020928982847281162,-0.17500632767654536,4449,-0.12184675463898371,0.0158208,-0.009789035437437298,-0.1088515017027534,0.0,27.37312,0.0,-145.77323604,0.0,857,-0.4555157139898627,-1.3903938735627248,-0.03633854011451232,-1.100583436189815,-0.08336729829461899,0.0,-0.5,-34.07509784698486,0.03945945,0.2,147368,0.0002969624064,-0.03498120225267485,0.9497924447059631,0.27781982421875,54.112220001220706,24.329938888549805,1.0018523931503296
0.0,2.1044512505429886,-0.0003442221448781919,0.0,-0.0016402454683890292,0.0011295558328533338,0.13981589946710554,-0.38114776827339436,208,-0.7790464716400505,0.0,0.01,0.0,-4.573568148496106e-08,0.0,0.646343552,-0.12743056750439233,-0.13276747088025212,385.87,3833856,-0.0044580920358806815,-0.18990638050349923,4449,-0.12207544646031712,0.0158976,-0.010082096935154817,-0.10902753337625531,0.0,27.38464,0.0,-140.56800540999998,0.0,861,-0.4434866529984714,-1.3821091472723415,-0.036341623215125574,-1.123415485619758,-0.08267579870600612,0.0,-0.5,-34.08089485168457,0.042761736,0.2,147372,0.0002969476608,-0.03327373259235174,0.9618071913719177,0.30111083984375,46.538408279418945,22.729978561401367,1.0023961067199707
0.0,2.0196999925045986,-0.00034855945382496813,0.0,-0.0016644183461136945,0.0012803803094559247,0.13428475747043567,-0.3778160540043089,209,-0.7677964383988717,-8.137625021239122e-07,0.01,0.0,-4.7213079381964415e-08,0.0,0.646325888,-0.137435222221048,-0.13155452399266374,386.74,3852288,-0.00024853800942260514,-0.1818708301975151,4448,-0.1181950589026738,0.0159744,-0.010427322696868156,-0.10898740070103426,0.0,27.396160000000002,0.0,-131.53845933,0.0,865,-0.45692244912942165,-1.3557095238524457,-0.03907432445281355,-1.1052573019525136,-0.0803722952495407,0.0,-0.5,-34.077834129333496,0.03273662,0.2,147376,0.0002969329152,-0.03221205633599311,0.9486193060874939,0.2517578125,61.23448486328125,26.26434898376465,1.0019416809082031
0.0,1.6322807363117278,-0.0003493264094852252,0.0,-0.0016588403393008031,0.0010427500949137742,0.13147433260305985,-0.3753956287565977,210,-0.7691616597450576,-0.0002975783427245915,0.01,0.0,-4.6790301388416815e-08,0.0,0.646308224,-0.1387283007462313,-0.12709461701579342,385.31,3870720,-0.0026549935073739064,-0.16254554227545667,4448,-0.11414417563218314,0.0160512,-0.010238648974389697,-0.10863797463123549,0.0,27.40768,0.0,-140.54573332999996,0.0,870,-0.4519196412287422,-1.428521934665587,-0.030588864437189826,-1.138698350187076,-0.08618679052965533,0.0,-0.5,-34.076381301879884,0.03412565,0.2,147380,0.00029691816959999997,-0.033443247969262305,0.9593728184700012,0.26134033203125,52.58291091918945,20.4209041595459,1.0020363330841064
0.0,2.21389571707518,-0.0003622117456898354,0.0,-0.001690671454001338,0.0013020814060130054,0.14954510920713546,-0.3620064166669701,211,-0.7670028483576299,-1.3563109354840384e-05,0.01,0.0,-4.973714712000084e-08,0.0,0.6462905600000001,-0.15066916301234667,-0.1354811974729217,409.45,3889152,-1.6060579127694848e-05,-0.20409088914692652,4448,-0.12872459085872617,0.016128,-0.010071395763758829,-0.10927448987841114,0.0,27.4192,0.0,-147.86662987000003,0.0,874,-0.4462054881697887,-1.3559474317487545,-0.03969201907450108,-1.0931326157119632,-0.07876441169136722,0.0,-0.5,-34.07543869018555,0.034118056,0.2,147384,0.000296903424,-0.028701401397120206,0.9472416043281555,0.2681396484375,56.85164585113525,24.38986587524414,1.0017169713974
0.0,2.2272094769372974,-0.0003612721748614858,0.0,-0.001698429695153325,0.001202797720907256,0.14567570854866058,-0.3722163371363961,212,-0.7896092327303933,-0.0005144570427041294,0.01,0.0,-4.7236603426524014e-08,0.0,0.646272896,-0.12446075764905097,-0.11766950738305454,411.42,3907584,-2.4879851649155813e-05,-0.1995125302883728,4447,-0.1252365493638751,0.0162048,-0.010111515653380728,-0.10937596621807442,0.0,27.43072,0.0,-138.63483087999998,0.0,878,-0.45091466246460526,-1.3474810119207286,-0.03788947766560244,-1.1019312541779906,-0.0798630344486584,0.0,-0.5,-34.067580223083496,0.031620037,0.2,147388,0.0002968886784,-0.027650615409947933,0.9454490542411804,0.253564453125,64.01758842468261,27.57282257080078,1.0012527704238892
0.0,1.4595663578563205,-0.0003450410237751249,0.0,-0.001633685543728208,0.0009179673539215906,0.11545818695916428,-0.3995962505785909,213,-0.7570981527156607,0.0,0.01,0.0,-4.355034076672566e-08,0.0,0.646255232,-0.12126547482756576,-0.1258305962458323,362.64,3926016,-0.0001343595177172869,-0.14923202667897487,4447,-0.10923243980113309,0.0162816,-0.010057265008892084,-0.10839617534360381,0.0,27.442239999999998,0.0,-137.04716989,0.0,882,-0.46219224121631747,-1.4278953987562857,-0.0270138917651255,-1.1558659128337578,-0.08825484038336431,0.0,-0.5,-34.07080154418945,0.03784083,0.2,147392,0.0002968739328,-0.03188915909267962,0.9558641314506531,0.278369140625,54.626308822631835,22.606584548950195,1.0015544891357422
0.0,2.095171551076359,-0.0003601710346185223,0.0,-0.0017047042693141687,0.001142576530886193,0.1357092655318881,-0.3702439037314039,214,-0.765498298812973,0.0,0.01,0.0,-4.814496468733267e-08,0.0,0.646237568,-0.12666294407209713,-0.11756738873754544,381.82,3944448,0.0,-0.19165606797186008,4447,-0.1224672761928259,0.0163584,-0.010419726388006255,-0.10912281557932527,0.0,27.45376,0.0,-142.63317385999997,0.0,886,-0.4600564176305604,-1.3676635828373906,-0.036031916215186005,-1.109287660007736,-0.08134870451265658,0.0,-0.5,-34.07886371612549,0.03995993,0.2,147396,0.0002968591872,-0.03484704617876559,0.9421226382255554,0.3044189453125,54.33456230163574,22.855087280273438,1.0022486448287964
0.0,1.8618252736505272,-0.0003582217445879975,0.0,-0.0016910611169340232,0.0009944646541650097,0.1302208236562708,-0.39895288116954625,215,-0.8154397328941971,-0.00010145330128984319,0.01,0.0,-4.605039146015055e-08,0.0,0.6462199040000001,-0.11449379286873995,-0.12481025908704108,396.83,3962880,0.0,-0.1804069311183409,4447,-0.11579432275703147,0.0164352,-0.01027833326618301,-0.10896346643128174,0.0,27.46528,0.0,-146.54715832999997,0.0,891,-0.45846962409078035,-1.3961403252229199,-0.034362893469877476,-1.1194215374505192,-0.08276762329558511,0.0,-0.5,-34.080020332336424,0.04133793,0.2,147400,0.0002968444416,-0.035786294349236414,0.9534756541252136,0.2864990234375,51.70198345184326,19.94539451599121,1.0022414922714233
0.0,1.9880880790848496,-0.00036597908973909517,0.0,-0.0017259876152020152,0.0011919470691484297,0.1333004150740208,-0.3783446932304268,216,-0.7750486521642711,-1.8445956003334788e-05,0.01,0.0,-4.7236887072417686e-08,0.0,0.64620224,-0.14023896532570576,-0.13249670346381234,416.16,3981312,-1.5883673463725336e-06,-0.1884416765197858,4447,-0.11930316095224927,0.016512,-0.010523313583969148,-0.10914051856715806,0.0,27.4768,0.0,-147.23426009000002,0.0,895,-0.45404262780869153,-1.3784170631605053,-0.0392598732298711,-1.115438460478841,-0.08191304723360111,0.0,-0.5,-34.07935543060303,0.035845507,0.2,147404,0.000296829696,-0.032901085214689374,0.9476557970046997,0.2732421875,54.56910743713379,21.247589111328125,1.0020806789398193
0.0,2.5578540247921513,-0.00039006755750325934,0.0,-0.001800860547512259,0.001366642999022992,0.15654368686238124,-0.35472401185965924,217,-0.7663967311131029,0.0,0.01,0.0,-5.042282005927925e-08,0.0,0.646184576,-0.12598925843351721,-0.11259958928257648,454.16,3999744,0.0,-0.20941357074651756,4447,-0.12126510600538593,0.0165888,-0.010394276581437926,-0.10971713315947647,0.0,27.48832,0.0,-140.69058421000003,0.0,899,-0.4394560989616801,-1.342050305826872,-0.03191473552152267,-1.0803455871489398,-0.07831340604293989,0.0,-0.5,-34.077824401855466,0.037638675,0.2,147408,0.00029681495039999997,-0.0322790858335793,0.9479194283485413,0.27945556640625,56.0023889541626,24.716388702392578,1.0021095275878906
0.0,1.9379781050463913,-0.00036351007339007857,0.0,-0.0017142955915805786,0.0012733275167799245,0.13222546077206482,-0.3712207542653976,218,-0.7631257943201875,-4.760704016209477e-05,0.01,0.0,-4.711338871702594e-08,0.0,0.646166912,-0.1400712952834496,-0.130438978912487,445.73,4018176,-0.0005496408726785918,-0.1894726766001226,4446,-0.1199577523978946,0.0166656,-0.010398407055875674,-0.1087517682871097,0.0,27.49984,0.0,-135.24268930000002,0.0,903,-0.4527705688575136,-1.3763499066725646,-0.037933885531258586,-1.101776878063794,-0.08115343976434558,0.0,-0.5,-34.07725086212158,0.032974537,0.2,147412,0.0002968002048,-0.027698836801573635,0.9533305168151855,0.25498046875,59.620426177978516,22.538803100585938,1.002053141593933
0.0,1.382423941277007,-0.00035026356269560215,0.0,-0.001644202043484498,0.0007850465642857469,0.11406632025361296,-0.39774610217799633,219,-0.7693752047738431,-5.9000219658224116e-05,0.01,0.0,-4.340213937848898e-08,0.0,0.6461492480000001,-0.12996483249614615,-0.12854327703045565,379.16,4036608,-0.00019488070570027044,-0.1458186104541526,4446,-0.11330271720649693,0.0167424,-0.010031510858739422,-0.10834913563618005,0.0,27.51136,0.0,-145.88763724000003,0.0,907,-0.4447259948691602,-1.4329454505343104,-0.027053944838518265,-1.1740526786442758,-0.0878037468843482,0.0,-0.5,-34.07403564453125,0.042543307,0.2,147416,0.0002967854592,-0.033422650132132206,0.9574263691902161,0.28546463815789475,49.61895250019274,20.79951286315918,1.0016860961914062
0.0,2.0563952095364835,-0.0003806638520182298,0.0,-0.0017844504371222866,0.0012049677768825656,0.13329168152200174,-0.37432933020404113,220,-0.7835374661921036,-0.00011121899458683199,0.01,0.0,-4.735937947860839e-08,0.0,0.646131584,-0.11301211879520075,-0.1201303068441501,383.44,4055040,-0.0004582989381346384,-0.18898607732216866,4446,-0.11728199134372577,0.0168192,-0.010620160280898166,-0.10941850731509499,0.0,27.52288,0.0,-150.11605611999997,0.0,911,-0.4413370226065776,-1.3753189487090407,-0.03045895394068589,-1.1159381417711451,-0.08279754333771122,0.0,-0.5,-34.07768726348877,0.03975914,0.2,147420,0.00029677071359999997,-0.03284746236167848,0.9412775635719299,0.29805908203125,50.839009284973145,20.737321853637695,1.0021432638168335
0.0,1.8108839036054079,-0.0003644502579051769,0.0,-0.00172860579957962,0.001092663448717859,0.13481547280628123,-0.380610576247615,221,-0.7482303825071341,0.0,0.01,0.0,-4.662822206614366e-08,0.0,0.64611392,-0.13324978662363807,-0.1473998348055079,388.21,4073472,-0.0024633323668101087,-0.17861333996620507,4446,-0.1270269680818739,0.016896,-0.010665731289574466,-0.10879871960651362,0.0,27.5344,0.0,-144.59015327,0.0,916,-0.4607348285853907,-1.387195155216975,-0.036621716063229524,-1.1293662175575852,-0.08371894108766773,0.0,-0.5,-34.07795791625976,0.037997413,0.2,147424,0.000296755968,-0.03216937727993354,0.9455651640892029,0.290380859375,59.49206600189209,25.927268981933594,1.0019633769989014
0.0,1.606367091678175,-0.00035922258398757767,0.0,-0.0017012760597085602,0.0008235664152178086,0.12038112443584799,-0.39124125696041534,222,-0.7733311463762783,-6.727384041166968e-05,0.01,0.0,-4.627905770100558e-08,0.0,0.646096256,-0.13831198511645737,-0.1349005262786961,369.3,4091904,-0.0009268013107496813,-0.16637221503136043,4446,-0.12131974471277299,0.0169728,-0.01056177562243419,-0.10865951642617593,0.0,27.54592,0.0,-143.9540035,0.0,920,-0.4591855214767887,-1.4001902239589463,-0.034733357867657626,-1.1471848129080389,-0.08569004450166955,0.0,-0.5,-34.074004364013675,0.03374351,0.2,147428,0.0002967412224,-0.033132015448063615,0.9367426037788391,0.2814453125,55.842847442626955,25.823312759399414,1.0017751455307007
0.0,1.3722870202102877,-0.00035339252065398277,0.0,-0.0016862698315484063,0.0008414700084055463,0.11686296744947132,-0.409340043320334,223,-0.8057055737257108,0.0,0.01,0.0,-4.260363617936978e-08,0.0,0.6460785920000001,-0.13144798619628686,-0.12836117046947784,368.39,4110336,-0.0006731460194128011,-0.15439346563146505,4446,-0.11326801893830946,0.0170496,-0.01055998084091537,-0.10833669826421417,0.0,27.55744,0.0,-152.85707557,0.0,924,-0.44396626568667164,-1.4281192841178478,-0.035103158960540594,-1.1619022067453297,-0.08772356948177427,0.0,-0.5,-34.078263664245604,0.04154057,0.2,147432,0.00029672647679999996,-0.031492171675199646,0.9387288689613342,0.3042724609375,56.65802764892578,24.322654724121094,1.002145767211914
0.0,1.981344795465609,-0.00037360023823753926,0.0,-0.0017476907843549457,0.0011892345986173798,0.13488254137939812,-0.37722107281192624,224,-0.7649754472242298,0.0,0.01,0.0,-4.6041308118560645e-08,0.0,0.646060928,-0.12334469373362496,-0.12479102720648484,392.57,4128768,-0.0005592471494092204,-0.18149420790734044,4446,-0.11434007029368698,0.0171264,-0.0105294493743779,-0.10902473258152802,0.0,27.56896,0.0,-151.88038513000004,0.0,928,-0.44931510387339735,-1.3644561502964383,-0.029805572976343613,-1.1278214058626999,-0.08234453660811297,0.0,-0.5,-34.075203365749786,0.04171072,0.2,147436,0.0002967117312,-0.027096801773748465,0.9222732782363892,0.24891493055555555,47.20235697428385,21.81588363647461,1.0018103122711182
0.0,2.11190763951782,-0.0003863751570330928,0.0,-0.0017949295410946964,0.0011848944316928585,0.13402546566310455,-0.3663858874058903,225,-0.7531394946812746,-2.31931044254452e-05,0.01,0.0,-4.858927628872777e-08,0.0,0.646043264,-0.1180855129158376,-0.1159183920265654,413.8,4147200,0.0,-0.1900854252172688,4446,-0.11808935151115454,0.0172032,-0.010601066720029648,-0.10926623234859717,0.0,27.58048,0.0,-145.91749416000002,0.0,932,-0.4398939000580302,-1.364676957957026,-0.030088705455466127,-1.115731308254364,-0.08139691263371787,0.0,-0.5,-34.0759780883789,0.033491813,0.2,147440,0.0002966969856,-0.028608159301802515,0.9465523362159729,0.26939697265625,61.22824058532715,25.892480850219727,1.0017670392990112
0.0,1.6839042216765117,-0.0003659415073652602,0.0,-0.001734442093854292,0.0012331796978186402,0.13184536704329647,-0.3713154319572496,226,-0.7645965020785119,-0.00010620054025720392,0.01,0.0,-4.534289156868575e-08,0.0,0.6460256,-0.14517252433284683,-0.1397953571259959,370.85,4165632,-0.001610673438977135,-0.1778597170377571,4446,-0.12484076158548178,0.01728,-0.010615503226412054,-0.10850184639314712,0.0,27.592,0.0,-143.70627936,0.0,936,-0.4397488086058086,-1.4095146119500397,-0.03691805915576382,-1.1370788999261014,-0.08437236310424288,0.0,-0.5,-34.076789474487306,0.03500784,0.2,147444,0.00029668224,-0.03394912790972739,0.9455796480178833,0.25450439453125,60.71015739440918,30.98488426208496,1.002075433731079
0.0,2.1148115519533963,-0.0003787202032704941,0.0,-0.0017932092322850135,0.0013498249172698706,0.14128242179291586,-0.34643172781126275,227,-0.7277304035294951,-2.57701289633082e-05,0.01,0.0,-4.726995108515256e-08,0.0,0.6460079360000001,-0.15266433671712465,-0.13767848799327898,359.77,4184064,-1.2976628071464644e-05,-0.19287332824462927,4446,-0.12395533018275863,0.0173568,-0.010814303433300646,-0.10893608357353818,0.0,27.60352,0.0,-138.55247087,0.0,940,-0.4658836253693343,-1.3582663457204789,-0.03671079035368535,-1.0957729025143002,-0.08039848617960374,0.0,-0.5,-34.0810941696167,0.039536647,0.2,147448,0.00029666749439999997,-0.03495322577655315,0.948861837387085,0.28131103515625,53.01234607696533,22.212020874023438,1.0023609399795532
0.0,1.857460885673279,-0.00038750436058377827,0.0,-0.0018012782773078537,0.001006943206044121,0.12719548626429564,-0.36900316407051387,228,-0.7654619467422061,0.0,0.01,0.0,-4.5537086700960905e-08,0.0,0.645990272,-0.14193818007461703,-0.15127499363852434,395.6,4202496,-0.0049472699047210505,-0.17237255976500754,4446,-0.12458228197487739,0.0174336,-0.010861519967707584,-0.10881857348396481,0.0,27.61504,0.0,-133.14875615,0.0,945,-0.45399693874995983,-1.4063835599490604,-0.030550792671344133,-1.1303177340482027,-0.08425811047066142,0.0,-0.5,-34.07625389099121,0.0392708,0.2,147452,0.0002966527488,-0.03139680795138702,0.9549875855445862,0.2821044921875,56.26059417724609,21.013042449951172,1.0018832683563232
0.0,1.8302043561258128,-0.0003824830849083797,0.0,-0.0018216226346870904,0.00112358769789959,0.1342294392692933,-0.39853704703466647,229,-0.807756299859657,-4.204510737003551e-06,0.01,0.0,-4.5143406801536564e-08,0.0,0.645972608,-0.1356456841957028,-0.1406632401347995,396.9,4220928,-0.0030246269174264823,-0.1843420038386231,4446,-0.11918656395615154,0.0175104,-0.011194054208018452,-0.10887498839365384,0.0,27.62656,0.0,-143.23341041,0.0,949,-0.43805097936883536,-1.393586141656083,-0.038808507457471345,-1.1313365992997821,-0.08405278888619944,0.0,-0.5,-34.07650089263916,0.03662627,0.2,147456,0.0002966380032,-0.031817281094845384,0.9543679356575012,0.27890625,55.61279373168945,20.716550827026367,1.001992106437683
0.0,1.5939808722545614,-0.00037531843820827005,0.0,-0.0017886039937772432,0.0009239351784344763,0.12745627828213116,-0.37579529750241575,230,-0.7471083127493215,-2.848226965094606e-06,0.01,0.0,-4.527877798687243e-08,0.0,0.645954944,-0.1436663605066701,-0.14566852743609288,361.52,4239360,-0.005622102241653321,-0.16876449613633837,4447,-0.12603716875466506,0.0175872,-0.0111843723457111,-0.10836254717667901,0.0,27.63808,0.0,-148.66987759000003,0.0,953,-0.4611000040006701,-1.4080862625822537,-0.03698362483667259,-1.1283108876835424,-0.08402505917478259,0.0,-0.5,-34.07884044647217,0.035621054,0.2,147460,0.00029662325759999996,-0.030302874557673932,0.9306153059005737,0.2814208984375,53.687066078186035,23.432096481323242,1.002288818359375
0.0,1.9147372336697603,-0.0003903339390054889,0.0,-0.0018180476038032892,0.0011941173902919723,0.13746627627559957,-0.378871393999943,231,-0.777586538254184,-0.00011121899458683199,0.01,0.0,-4.6098601501349706e-08,0.0,0.6459372800000001,-0.14874822752508943,-0.12931719987594595,370.1,4257792,-0.0026787502501914827,-0.1860081199626269,4447,-0.11385098234964754,0.017664,-0.010910006929772387,-0.10920003204923298,0.0,27.6496,0.0,-144.75918342,0.0,957,-0.43823670329882336,-1.3606602917552897,-0.03871810222701741,-1.120050031368911,-0.08143880358192976,0.0,-0.5,-34.07723541259766,0.038496472,0.2,147464,0.000296608512,-0.0327970506506972,0.9385729432106018,0.2671630859375,54.87704162597656,24.171964645385742,1.0019521713256836
0.0,1.6624485601723096,-0.0003957894944736011,0.0,-0.001840550257613142,0.0010698770218166625,0.1186630970601252,-0.39648237404657793,232,-0.7797406113854333,-1.3562837719089455e-06,0.01,0.0,-4.68720324772087e-08,0.0,0.645919616,-0.10587939387063167,-0.10813840964753965,382.24,4276224,-6.649264809471652e-05,-0.16071110396826474,4447,-0.1121502598975403,0.0177408,-0.011271995644549485,-0.10881896787537576,0.0,27.66112,0.0,-144.11175965,0.0,961,-0.444556887438685,-1.4107393258485426,-0.026038355282211312,-1.1601111413722562,-0.08700893267459303,0.0,-0.5,-34.07627201080322,0.033616394,0.2,147468,0.0002965937664,-0.03223724599229172,0.9399095773696899,0.265185546875,53.20382080078125,22.051332473754883,1.001914620399475
0.0,2.2697136329972563,-0.0004082553617368505,0.0,-0.0018997472935587613,0.0014111310463502174,0.14363571971411454,-0.3602394588649669,233,-0.7620553696292939,0.0,0.01,0.0,-5.014396862646146e-08,0.0,0.645901952,-0.13721008409556115,-0.13706555100695417,395.2,4294656,-0.001323362676821714,-0.198734273618312,4447,-0.12401684523322141,0.0178176,-0.011424194637560982,-0.10917774484465496,0.0,27.67264,0.0,-143.34039758,0.0,965,-0.4482807746520824,-1.3613453904931825,-0.03623095888012296,-1.100505517820803,-0.07914018536732076,0.0,-0.5,-34.07655414782072,0.043204818,0.2,147472,0.0002965790208,-0.03424035887675066,0.9400157928466797,0.2948062294407895,45.260744998329564,18.740617752075195,1.0019434690475464
0.0,1.8986551662013917,-0.00038794574009195327,0.0,-0.001820047897323771,0.000983614115587746,0.13099496435384655,-0.37197291278380584,234,-0.7715634439824259,0.0,0.01,0.0,-4.636445587189096e-08,0.0,0.645884288,-0.14659821808990817,-0.13038485835677077,410.45,4313088,-0.0005285991728479094,-0.1895629934340049,4447,-0.12626792049380736,0.0178944,-0.010965653541969458,-0.1089486375413739,0.0,27.68416,0.0,-143.31369758,0.0,969,-0.4338030528518832,-1.386035622287636,-0.03780231582834419,-1.1296572367840811,-0.08218649022348186,0.0,-0.5,-34.082719230651854,0.038806606,0.2,147476,0.00029656427519999997,-0.029898946767207234,0.9593605995178223,0.28927001953125,42.80715827941894,18.526620864868164,1.0026425123214722
0.0,2.173384238235527,-0.00040836962269252494,0.0,-0.0018964254534506106,0.0011534273022941004,0.1404080188565707,-0.36354656364847204,235,-0.7714052745040827,-8.558430514919262e-05,0.01,0.0,-4.821510427780139e-08,0.0,0.6458666240000001,-0.1343046167243451,-0.13124304404375453,402.23,4331520,0.0,-0.19417397747241408,4447,-0.12100447536292624,0.0179712,-0.011325160826079667,-0.10928792688438399,0.0,27.69568,0.0,-143.38477188000002,0.0,974,-0.4319350343552182,-1.3649071200617995,-0.03779091516725224,-1.1109305558219216,-0.08206232476671178,0.0,-0.5,-34.08134212493896,0.040313706,0.2,147480,0.0002965495296,-0.03190193937625736,0.9433940052986145,0.30340576171875,47.94936199188233,20.80474090576172,1.0022135972976685
0.0,1.669336443318872,-0.00038705483482767705,0.0,-0.0018289291340261617,0.0010693345975596458,0.12559335208452183,-0.38209489792270596,236,-0.7835229992271173,0.0,0.01,0.0,-4.658289800319198e-08,0.0,0.64584896,-0.12435719406414816,-0.12461223942826138,377.51,4349952,-0.00028692586694525066,-0.1734306340185232,4446,-0.12173522622254596,0.018048,-0.011135101654301535,-0.1085422966878607,0.0,27.7072,0.0,-144.88004201,0.0,978,-0.4372424233077892,-1.4088542630861107,-0.029397270676856366,-1.1549361245599505,-0.08535624643792009,0.0,-0.5,-34.07841205596924,0.04284506,0.2,147484,0.000296534784,-0.031515151902567595,0.9450613856315613,0.31671142578125,55.07887268066406,24.63129234313965,1.002106785774231
0.0,1.82893052422639,-0.00039295277182108395,0.0,-0.001854311736686252,0.001091035726454316,0.13138842732648026,-0.38283330549589034,237,-0.7793325013675853,0.0,0.01,0.0,-4.731277222717922e-08,0.0,0.645831296,-0.13163560815005046,-0.12425778668272337,343.02,4368384,-8.611992293233874e-05,-0.18319903022060852,4446,-0.12020967668477432,0.0181248,-0.011310002652192782,-0.10896541731681006,0.0,27.71872,0.0,-144.1825871,0.0,982,-0.4392557293215127,-1.3887584859692654,-0.034731518303153436,-1.135608928136952,-0.08441144595276003,0.0,-0.5,-34.07605803640265,0.04363524,0.2,147488,0.0002965200384,-0.035190747609656105,0.9424945712089539,0.2825863486842105,49.73951881810238,21.85982894897461,1.0018328428268433
0.0,2.328085221878059,-0.0004205602801761023,0.0,-0.001966090483176797,0.0013780362755318896,0.15129531438009725,-0.35083912681990803,238,-0.7892685509395083,0.0,0.01,0.0,-4.9756910243281486e-08,0.0,0.645813632,-0.14187642655329513,-0.13540115750173917,386.62,4386816,-0.00017800071559381084,-0.2154302563801944,4446,-0.134944088740895,0.0182016,-0.011697456386692513,-0.1095191782186396,0.0,27.73024,0.0,-139.49058094999998,0.0,986,-0.4571978855891208,-1.3282882431018288,-0.04334959538365346,-1.0901122817374245,-0.07817693360930097,0.0,-0.5,-34.07765159606934,0.041768808,0.2,147492,0.0002965052928,-0.0341424205340445,0.9414310455322266,0.29749755859375,50.764820671081544,21.577150344848633,1.0019316673278809
0.0,1.7447264219303016,-0.0003998033525910557,0.0,-0.0018881421375485697,0.0010492608934226963,0.12715363131243068,-0.37884583377712955,239,-0.7625706538425139,-2.8482787052376403e-05,0.01,0.0,-4.620893138375861e-08,0.0,0.645795968,-0.13415129773164125,-0.1356004712058547,377.36,4405248,-0.003201990727132004,-0.17522789795358862,4446,-0.11832494478001042,0.0182784,-0.01159864319011026,-0.10864425668373706,0.0,27.74176,0.0,-140.04201673,0.0,990,-0.4444206172198315,-1.394050796090577,-0.033208926315131865,-1.147145988634405,-0.085106320629246,0.0,-0.5,-34.074208450317386,0.035300635,0.2,147496,0.0002964905472,-0.02946372947189957,0.9390133619308472,0.2611328125,58.6500545501709,24.644412994384766,1.001744270324707
0.0,1.9351310234151395,-0.0003953666153883231,0.0,-0.0018670128854998186,0.001328123435895476,0.13214306911233753,-0.3729207362910397,240,-0.774490600875891,0.0,0.01,0.0,-4.8980561763384615e-08,0.0,0.645778304,-0.13205332381124388,-0.13170631443135672,373.79,4423680,-0.00031051265509791204,-0.18501514857942175,4446,-0.12670272785196557,0.0183552,-0.011428483398132796,-0.10910707097876764,0.0,27.75328,0.0,-141.57599355000002,0.0,994,-0.4523116402344109,-1.3794710597284048,-0.035247401881663136,-1.1147723978129909,-0.08294191817189661,0.0,-0.5,-34.076739120483396,0.040305417,0.2,147500,0.0002964758016,-0.03570183689589612,0.9412824511528015,0.28017578125,50.209021186828615,20.29631805419922,1.0020760297775269
