reward_terms/ang_xy,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/vz,reward_terms/torque,reward_terms/stance_time,reward_terms/action_rate,curriculum/stance_ratio,curriculum/ent_coef,time/total_timesteps,curriculum/sprint_dist_m,curriculum/eff_scale,rollout/ep_len_mean,reward_terms/assist_pen,reward_terms/hip_roll,reward_terms/stop,reward_terms/air_time,reward_terms/overrun,time/time_elapsed,reward_terms/foot_slip,reward_terms/step_rate,reward_terms/residual,time/iterations,reward_terms/fwd_speed,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/angmom,reward_terms/residual_rate,reward_terms/phase_contact,reward_terms/upright,reward_terms/motor_vel,rollout/ep_rew_mean,reward_terms/energy,reward_terms/alive,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,reward_terms/height,time/fps,reward_terms/lat_vel,reward_terms/time,train/learning_rate,train/std,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/clip_range,train/explained_variance,train/value_loss,train/loss
-0.4083391160055915,0.0,0.06837955559664771,-0.19514975068304274,-0.005351937510655889,0.0,-0.10834243090624668,0.6477390080000001,0.01,2377728,26.47456,0.0098304,247.81,0.0,-0.08732376843374459,0.0,0.0005186627289125075,0.0,523,-0.6157531171588688,0.0,-0.10475950928571491,129,-0.441215454572353,-0.010081178146737124,0.0,-0.11783806335550231,0.0,-0.37682967382826377,-0.2065698363000215,-0.00013523730177770164,-159.96583508999998,-0.000692694889343916,0.0,0.0,-1.240961233982209,-0.023072657175516896,4538,-5.195400396084551e-08,-0.5,0.0002981125632,1.0013855695724487,0.0024294976610690355,-34.07097816467285,152392,0.046751738,0.27587890625,0.2,0.7472878694534302,10.377336661020914,4.677985191345215
-0.4470776629476436,0.0,0.07111581674073347,-0.17830803205382234,-0.005533874114361841,-0.00011677995725120936,-0.10790554030471325,0.647721344,0.01,2396160,26.48608,0.0099072,215.94,0.0,-0.09568083731096684,0.0,0.0006814226702166101,0.0,527,-0.5790190470043624,0.0,-0.10468447070584702,130,-0.26763376274013523,-0.007911504094411779,0.0,-0.14353956304406867,0.0,-0.35310133358621776,-0.21055729686119537,-0.00013675060429276366,-152.16419331,-0.0007117018621718948,0.0,0.0,-1.2627591327539405,-0.017473114884753938,4538,-5.4591574543293953e-08,-0.5,0.0002980978176,1.001321792602539,0.0067605118577678995,-34.0705509185791,152394,0.0495632,0.2996012369791667,0.2,0.6366274356842041,9.158549149831137,3.9781267642974854
-0.4408775880386799,0.0,0.07064899193281833,-0.20963620748145334,-0.005586080278970162,-4.882704363101058e-06,-0.10617782740957997,0.64770368,0.01,2414592,26.4976,0.009984,240.9,0.0,-0.10278212721889207,0.0,0.0005436192926329871,0.0,532,-0.5927139174681995,0.0,-0.10490128053713715,131,-0.36696184216898486,-0.019740036866923015,0.0,-0.14448377011762445,0.0,-0.37011505876439704,-0.20202492962912408,-0.00013812872414595569,-158.33532176,-0.0007153572080412431,0.0,0.0,-1.2384406036130684,-0.02542687582387271,4538,-5.387129158624049e-08,-0.5,0.00029808307199999997,1.0011762380599976,0.0055501617801686125,-34.068747202555336,152396,0.04916144,0.2771809895833333,0.2,0.7980897426605225,9.357714653015137,3.8577675819396973
-0.43065208459001425,0.0,0.06580629608805727,-0.16375690091659312,-0.005567503074506853,-0.00011976368841715157,-0.10822122953745249,0.647686016,0.01,2433024,26.50912,0.0100608,235.44,0.0,-0.08801318313628764,0.0,0.0006450728655585812,0.0,536,-0.6161935481542822,0.0,-0.1045725576500667,132,-0.36632158126893677,-0.005962613756707263,0.0,-0.10913875598918037,0.0,-0.3824037728165038,-0.17656093996322847,-0.00014282123706248459,-156.59462634,-0.0007260009949972503,0.0,0.0,-1.2595680924777737,-0.014340519919014392,4538,-5.16660406234929e-08,-0.5,0.0002980683264,1.0011858940124512,0.0043679688436289625,-34.06846809387207,152398,0.057527453,0.2920328776041667,0.2,0.6543216705322266,8.557411193847656,3.7836341857910156
-0.4444489550179829,0.0,0.07905841682461262,-0.1674331583999764,-0.0058253402785798,-2.9838475812640454e-06,-0.09939396401046773,0.6476683520000001,0.01,2451456,26.52064,0.0101376,247.6,0.0,-0.12986855358190869,0.0,0.0010552289054936005,0.0,540,-0.5971106094322113,0.0,-0.10558422761348267,133,-0.02825834685209634,-0.012322103125239976,0.0,-0.14174031842128607,0.0,-0.3565041914366582,-0.19061432229556366,-0.00014954937218107252,-158.67433437999998,-0.0007620461427866598,0.0,0.0,-1.2091054336913782,-0.01967636129693765,4538,-5.4317751253084703e-08,-0.5,0.0002980535808,1.001093864440918,0.005363579296196501,-34.06752077738444,152400,0.05020897,0.2924397786458333,0.2,0.7655791640281677,9.329118728637695,4.147553443908691
-0.4334583698629184,0.0,0.07253722465874547,-0.1723176430336075,-0.00575053237133555,0.0,-0.10308646961048205,0.647650688,0.01,2469888,26.53216,0.0102144,276.2,0.0,-0.11473991684335932,0.0,0.000733506012087067,0.0,544,-0.6043457736671856,0.0,-0.10536108381849633,134,-0.24369625176055137,-0.004199887771333477,0.0,-0.13355178773232615,0.0,-0.38040552804320227,-0.18418760113739344,-0.00014545530835110508,-164.5858716,-0.0007397119311729118,0.0,0.0,-1.227988026846087,-0.02162436296519717,4538,-5.495502285114988e-08,-0.5,0.0002980388352,1.0014557838439941,-0.003808422014117241,-34.071927547454834,152402,0.042064726,0.2918701171875,0.2,0.8332996368408203,13.40259861946106,6.067480087280273
-0.40346858711645606,0.0,0.08309723997951873,-0.1407358795711169,-0.005655871136774879,-0.0002102312412009471,-0.09657996577056642,0.647633024,0.01,2488320,26.543680000000002,0.0102912,281.98,0.0,-0.14096493816088715,0.0,0.0011463745419556897,0.0,548,-0.6527714955584104,0.0,-0.10616587028696525,135,0.1721991544524587,-0.005578769256995315,0.0,-0.11803429363538791,0.0,-0.3660285955596367,-0.16197523629432242,-0.00015616589470098232,-165.64137506,-0.0007779236553571925,0.0,0.0,-1.1858244932933617,-0.016482641796678986,4538,-5.458218296127438e-08,-0.5,0.0002980240896,1.0016010999679565,-0.011595043560696973,-34.07405132717557,152404,0.035758067,0.2647569444444444,0.2,0.7872607707977295,11.414271354675293,4.855911731719971
-0.44152599758374794,0.0,0.07501492338858254,-0.1895856060253289,-0.005649608649513882,-2.1294182968429392e-05,-0.10363058922097722,0.64761536,0.01,2506752,26.5552,0.010368,258.66,0.0,-0.10487139109249013,0.0,0.000665146873668871,0.0,552,-0.5864439407860264,0.0,-0.1048119428921144,136,-0.2097615364222137,-0.016203970488792335,0.0,-0.13492379777573818,0.0,-0.36725765859284465,-0.2199515749966489,-0.00013807786937853524,-159.44763709999998,-0.0007170105220451154,0.0,0.0,-1.2306129647272166,-0.022178346071073177,4538,-5.273251118598514e-08,-0.5,0.000298009344,1.0016448497772217,-0.015031653964384035,-34.074592937122695,152407,0.04934501,0.2918368252840909,0.2,0.856201171875,16.029913555492055,7.164455413818359
-0.41109673349375386,0.0,0.07102111537941364,-0.18816287075110297,-0.005806759293898253,-0.0014820642277805342,-0.10428936770215387,0.6475976960000001,0.01,2525184,26.56672,0.0104448,236.1,0.0,-0.09877703310675805,0.0,0.0007253680669236928,0.0,556,-0.6197689542833444,0.0,-0.10500817736181747,137,-0.33896808818124685,-0.015871697718506217,0.0,-0.13430941266758378,0.0,-0.37433414701025475,-0.1759377809777254,-0.00014510068712247562,-156.86391726000002,-0.0007433001973636509,0.0,0.0,-1.2272985053951566,-0.022955503337445983,4538,-5.114534994261928e-08,-0.5,0.0002979945984,1.0009300708770752,-0.007370940442862255,-34.06549399239676,152409,0.041372318,0.23915318080357142,0.2,0.8349224328994751,10.97956793648856,4.647440433502197
-0.43038468874082003,0.0,0.06960818007254739,-0.17328425897444072,-0.005866753926039758,-0.0003044960192508168,-0.10383186582746214,0.647580032,0.01,2543616,26.57824,0.0105216,235.06,0.0,-0.1066737338977465,0.0,0.0008013228135597375,0.0,560,-0.5940764604572593,0.0,-0.10515395002145099,138,-0.2687243476955476,-0.011542544806963513,0.0,-0.14172977615276314,0.0,-0.37439107349409906,-0.17884799833273102,-0.00014522255477056803,-156.90920339000002,-0.0007510660710919025,0.0,0.0,-1.2195661652620176,-0.020602045266512468,4538,-5.345074494364018e-08,-0.5,0.00029797985279999997,1.001133918762207,-0.0039039114490151405,-34.06816700526646,152411,0.04495921,0.2699497767857143,0.2,0.6251118183135986,9.184254373822894,3.9935312271118164
-0.43859020661951964,0.0,0.07099629124985106,-0.16848016970698615,-0.00599754183919095,-2.8482787052376403e-05,-0.10332558681723157,0.647562368,0.01,2562048,26.58976,0.0105984,226.74,0.0,-0.11065033896374171,0.0,0.0008544911526971393,0.0,564,-0.588453187822663,0.0,-0.10456398702978187,139,-0.27114556762934056,-0.013577090501032828,0.0,-0.1450184281880629,0.0,-0.37745880798714837,-0.19452978771360596,-0.00014387023935148496,-154.4350499,-0.0007523915066972041,0.0,0.0,-1.2268641785467818,-0.020586324120020375,4538,-5.218159807758697e-08,-0.5,0.0002979651072,1.001242756843567,-0.0063784277881495655,-34.06902313232422,152413,0.044741068,0.3065185546875,0.2,0.663838267326355,10.702968120574951,4.2985920906066895
-0.44841719166327576,0.0,0.06864508123004814,-0.19632206324617382,-0.006004504315351783,-5.153932660404179e-06,-0.10613406026936786,0.647544704,0.01,2580480,26.60128,0.0106752,218.63,0.0,-0.10087000389249692,0.0,0.0005593525937810126,0.0,568,-0.5960681002516846,0.0,-0.10492221177992847,140,-0.3631039533697522,-0.008511311975721424,0.0,-0.14074537352320085,0.0,-0.3684053920887576,-0.20941049223020197,-0.00014416617985647207,-153.94498679,-0.0007498087025022177,0.0,0.0,-1.2455382494668026,-0.025829107164032986,4538,-5.39423241056932e-08,-0.5,0.0002979503616,1.0013068914413452,-0.009594961593393236,-34.0690803527832,152415,0.04541565,0.29339599609375,0.2,0.646115779876709,11.061012148857117,4.673625946044922
-0.41043743799895027,0.0,0.07564992862895212,-0.18081690406734832,-0.005910007883564557,-3.512876638625231e-05,-0.1039042683652257,0.64752704,0.01,2598912,26.6128,0.010752,222.0,0.0,-0.10697923803542016,0.0,0.0006711145914677116,0.0,572,-0.6214107602835082,0.0,-0.10482515859259771,141,-0.2655713754719598,-0.008256132805346891,0.0,-0.12232260072810949,0.0,-0.36923745034110766,-0.19357895519267176,-0.00015063048642169065,-154.43438726,-0.0007632725864527829,0.0,0.0,-1.2356648165336737,-0.02180524133314023,4537,-5.2514235807740844e-08,-0.5,0.00029793561599999996,1.0011043548583984,0.0007890817554046711,-34.06695874532064,152417,0.04519588,0.239501953125,0.2,0.26851314306259155,8.530338525772095,3.672539472579956
-0.4170089445488846,0.0,0.06769132849851002,-0.1560758352867368,-0.00582925452954625,-0.00015882606061899828,-0.10431372348944021,0.647509376,0.01,2617344,26.62432,0.0108288,226.52,0.0,-0.10434030415014571,0.0,0.0007188576499983254,0.0,576,-0.5933187593651893,0.0,-0.1051940346859701,142,-0.21899730276026305,-0.01015951977336029,0.0,-0.11985522724304692,0.0,-0.37780934286767404,-0.17839806024198718,-0.00014925302883140478,-153.64107381999997,-0.0007593470394886415,0.0,0.0,-1.225610781373148,-0.01734927202847971,4537,-5.1288491892702016e-08,-0.5,0.0002979208704,1.0013960599899292,0.0003224794885941914,-34.07127979823521,152419,0.044477776,0.28281947544642855,0.2,0.6599303483963013,8.849846703665596,3.794874906539917
-0.40066577379207774,0.0,0.07517719393477171,-0.15970358592754164,-0.005921305103298767,-0.0006027539736048008,-0.1025418491072886,0.647491712,0.01,2635776,26.63584,0.0109056,240.78,0.0,-0.1184861001607152,0.0,0.0010346125572040263,0.0,580,-0.6151894580446005,0.0,-0.10545026638982657,143,-0.19085466768907142,-0.010291677021562843,0.0,-0.12244521080588051,0.0,-0.3596785058141582,-0.17508121354282002,-0.0001509834540494394,-156.90573698000003,-0.0007731704644532705,0.0,0.0,-1.2043418415023315,-0.017714302139803854,4537,-5.690844590933513e-08,-0.5,0.0002979061248,1.0013331174850464,-0.0033548567111470868,-34.07084601266043,152421,0.040852476,0.25892857142857145,0.2,0.7740956544876099,9.242959976196289,4.045445919036865
-0.4337616957213734,0.0,0.0791866503376207,-0.19078308226495616,-0.0062250326887274875,-0.0006216065133533751,-0.10096216832741074,0.647474048,0.01,2654208,26.64736,0.0109824,255.64,0.0,-0.12321925960142509,0.0,0.0009130849147267225,0.0,584,-0.6186604759925396,0.0,-0.10572095861865147,144,-0.13081247730139955,-0.009419974599879866,0.0,-0.1436205798579864,0.0,-0.36324621778558686,-0.19659671873492313,-0.00015837166313290344,-159.80507624,-0.0008066632750389166,0.0,0.0,-1.2138661827549722,-0.02639526905528992,4537,-5.0984178986213734e-08,-0.5,0.00029789137919999996,1.001286506652832,-0.003748746555564659,-34.06958770751953,152423,0.040132515,0.25303431919642855,0.2,0.8578233122825623,9.6812344959804,4.148883819580078
-0.43748680459909756,0.0,0.07330926284771476,-0.19357268197191668,-0.006257071355718492,-2.57701289633082e-05,-0.10294893417268296,0.647456384,0.01,2672640,26.65888,0.0110592,245.45,0.0,-0.10661779374347119,0.0,0.0006239141867909995,0.0,588,-0.5906318279635783,0.0,-0.10471257431162019,145,-0.30978843833243314,-0.009103976912151472,0.0,-0.13779788721161595,0.0,-0.36680728336393265,-0.20320836588339886,-0.00014477881920714632,-159.62563344999995,-0.0007669926280211492,0.0,0.0,-1.2292216869514865,-0.02532765740701309,4537,-5.192382759226472e-08,-0.5,0.0002978766336,1.001354694366455,-0.0065071407007053494,-34.07110261917114,152425,0.041440997,0.279998779296875,0.2,0.8132650256156921,10.792033910751343,4.709852695465088
-0.43038328330032466,0.0,0.06759072307535524,-0.1665475650063373,-0.006253420294763255,-0.003131504668595476,-0.10375254359939627,0.64743872,0.01,2691072,26.6704,0.011136,232.62,0.0,-0.11724312463969581,0.0,0.0007845042790803644,0.0,593,-0.5962373375348435,0.0,-0.10517451855786868,146,-0.325380061701038,-0.005765734479500785,0.0,-0.13691504748813924,0.0,-0.37742064765732464,-0.18750418210159814,-0.00015357187394612513,-157.12151896,-0.0007950722526321697,0.0,0.0,-1.2322734393277766,-0.022248057569173686,4538,-5.33859778539649e-08,-0.5,0.000297861888,1.001267671585083,-0.008356068574357778,-34.06962823867798,152427,0.038297866,0.2626953125,0.2,0.4771786332130432,9.584525465965271,4.047589302062988
-0.42885035001540983,0.0,0.0747321728725022,-0.16533772475305678,-0.006083573221322507,-0.0003923867625417188,-0.10403109400870675,0.647421056,0.01,2709504,26.68192,0.0112128,231.49,0.0,-0.11389080457200723,0.0,0.0006244565916454627,0.0,597,-0.6146410734830717,0.0,-0.10526832096635405,147,-0.1509332351758711,-0.004040395222802102,0.0,-0.13906578971305217,0.0,-0.3664756909645581,-0.18703570718738052,-0.00015608438173107914,-156.71313543,-0.0007945884434877305,0.0,0.0,-1.2185765554296293,-0.017597138126541068,4538,-5.2037904311472446e-08,-0.5,0.0002978471424,1.0011496543884277,-0.00592056502188955,-34.068163190569194,152429,0.044692248,0.25146484375,0.2,0.3692263960838318,8.268894468035016,3.587937593460083
-0.4162820641279248,0.0,0.0747029022334953,-0.18428835652614753,-0.006294276940277697,0.0,-0.10047248045746975,0.647403392,0.01,2727936,26.69344,0.0112896,272.4,0.0,-0.12389621462092872,0.0,0.0009467220839319958,0.0,601,-0.6109101335300251,0.0,-0.10542300935337102,148,-0.1618990204399325,-0.015606589988255256,0.0,-0.13738431204961576,0.0,-0.37467220241653565,-0.17408475666809342,-0.00015728695884618122,-165.05355496,-0.0008088351304456986,0.0,0.0,-1.2085736093565527,-0.022756897467461776,4538,-5.211098336233468e-08,-0.5,0.00029783239679999997,1.00124192237854,0.004651108368610342,-34.069315592447914,152431,0.048748594,0.2574462890625,0.2,0.4876707196235657,8.928339958190918,3.9084179401397705
-0.4357983230439699,0.0,0.0769791411073832,-0.158366939580677,-0.0064347455769479985,-0.00041788599143425625,-0.10053138656015098,0.647385728,0.01,2746368,26.70496,0.0113664,251.32,0.0,-0.13361906066217755,0.0,0.0008072908417994364,0.0,605,-0.6115563050414159,0.0,-0.10559737924092563,149,-0.10279382435049379,-0.010839866789762224,0.0,-0.13871144501784774,0.0,-0.3606499204699365,-0.1888418744894818,-0.00016575803194765354,-159.52483229,-0.0008446682608649982,0.0,0.0,-1.2125273243599863,-0.019574940936761813,4538,-5.4749709053398e-08,-0.5,0.0002978176512,1.0013394355773926,-0.0017872700201613562,-34.070848737444194,152433,0.04812488,0.279541015625,0.2,0.7287492752075195,9.403542518615723,4.051434516906738
-0.44925467271555763,0.0,0.07469084771638351,-0.16196254260347095,-0.006326383945991001,-4.7878074433861504e-05,-0.10399300396526588,0.647368064,0.01,2764800,26.71648,0.0114432,242.79,0.0,-0.10380146315979458,0.0,0.0006450730078439745,0.0,609,-0.6202833595393439,0.0,-0.10498867440628763,150,-0.16055852895466904,-0.005215076048597713,0.0,-0.13901522818504275,0.0,-0.37318157090087023,-0.204623705419705,-0.00016239660292685784,-157.91568593000002,-0.0008188138250500635,0.0,0.0,-1.230858923208758,-0.018964142373441087,4538,-5.53812126489409e-08,-0.5,0.0002978029056,1.001220464706421,-0.001371795910277537,-34.06941768101284,152435,0.044318303,0.27054268973214285,0.2,0.7600852251052856,10.106544494628906,4.498787879943848
-0.4327322964410992,0.0,0.07560737609585759,-0.17490118689963857,-0.006231002955583539,-0.00011691557786737879,-0.10243940856961546,0.6473504,0.01,2783232,26.728,0.01152,229.83,0.0,-0.10960135548533603,0.0,0.0008029503450315031,0.0,613,-0.5987721949779293,0.0,-0.1050804276961515,151,-0.12904381396673853,-0.01150284481186307,0.0,-0.12448129823475347,0.0,-0.3564019907568873,-0.20941608590871053,-0.0001596450372874467,-155.10774518999997,-0.0008152570227604776,0.0,0.0,-1.2141709792685502,-0.02118599667665102,4538,-5.110026560259494e-08,-0.5,0.00029778815999999996,1.001166820526123,-0.0029176039887326105,-34.06853975568499,152437,0.04511989,0.27469308035714285,0.2,0.6973011493682861,8.793734005519322,3.5441408157348633
-0.4179077833213405,0.0,0.07891051742440894,-0.1802160882942173,-0.006615376675539127,-0.0003370478096055902,-0.09903455779161496,0.6473327360000001,0.01,2801664,26.73952,0.0115968,246.78,0.0,-0.12805559764551616,0.0,0.0008946387388277799,0.0,617,-0.6061562642551348,0.0,-0.10555992596378712,152,-0.043942274799232725,-0.005895555278424187,0.0,-0.1353350232457813,0.0,-0.3632208185907409,-0.1753516558938662,-0.0001644886329130756,-158.90082566,-0.0008535121409649848,0.0,0.0,-1.1932439612928891,-0.025426808154048415,4538,-5.381583871639994e-08,-0.5,0.0002977734144,1.0010437965393066,0.0020076100869725146,-34.06664911905924,152439,0.054328136,0.2642822265625,0.2,0.7122994661331177,8.634047190348307,3.7752156257629395
-0.43194086411766913,0.0,0.07975766311345704,-0.19365883333151543,-0.00642216694811836,-0.00025648225790872757,-0.1012993972774976,0.647315072,0.01,2820096,26.75104,0.0116736,241.3,0.0,-0.11590473826781984,0.0,0.0008393002175984697,0.0,621,-0.5958500208645321,0.0,-0.10512422879403352,153,-0.10872728224094028,-0.007671988257338288,0.0,-0.1384993200826007,0.0,-0.36796823147712376,-0.196705478669742,-0.00016114944736638693,-153.73758559,-0.0008239885505965747,0.0,0.0,-1.205719905697628,-0.023983120965051567,4538,-5.4026473536760496e-08,-0.5,0.0002977586688,1.0017379522323608,-0.008118048672460847,-34.07509019639757,152441,0.04269944,0.2960069444444444,0.2,0.773344099521637,9.49720033009847,4.191089153289795
-0.46473425683378117,0.0,0.07675174246912522,-0.2063065023762545,-0.006504445374936597,-3.1331078692649804e-05,-0.10285819813765135,0.647297408,0.01,2838528,26.76256,0.0117504,213.01,0.0,-0.10264735665655095,0.0,0.0006700294680841682,0.0,625,-0.59027520905128,0.0,-0.10500517251725654,154,-0.25737937546006223,-0.008610284018037342,0.0,-0.1406043575476919,0.0,-0.35905521493919146,-0.2161173386220446,-0.00016119943119070442,-149.20985321,-0.0008308894434198565,0.0,0.0,-1.2311662330154145,-0.024815135233222544,4538,-5.446616130795273e-08,-0.5,0.0002977439232,1.0016112327575684,-0.010852260747924447,-34.0744270324707,152443,0.03627501,0.2676025390625,0.2,0.8034411668777466,9.318924045562744,4.281769275665283
-0.4340616012005747,0.0,0.07565607453828704,-0.18430400868299882,-0.006671936230709551,-0.00029608673745921504,-0.10331798569570375,0.647279744,0.01,2856960,26.77408,0.0118272,239.86,0.0,-0.10928324981937672,0.0,0.0008463531460923454,0.0,629,-0.5885178584387679,0.0,-0.10522598852051107,155,-0.2677628821765813,-0.00984334783051115,0.0,-0.1327425025403845,0.0,-0.3784445640218326,-0.19741262774085253,-0.0001630322978243112,-158.15980962,-0.0008410782727857557,0.0,0.0,-1.219459079954253,-0.021943807724921025,4539,-5.315210087226821e-08,-0.5,0.00029772917759999997,1.0009324550628662,0.0006168892917533716,-34.06538963317871,152445,0.046208546,0.22135416666666666,0.2,0.8049277067184448,7.507544755935669,3.1600818634033203
-0.41581319074573264,0.0,0.08459238594628553,-0.1748040639957611,-0.006741866426556467,-0.0001079635177221563,-0.09642674543539463,0.6472620800000001,0.01,2875392,26.7856,0.011904,250.54,0.0,-0.13644282972703475,0.0,0.0010351550137986327,0.0,633,-0.6058848610807428,0.0,-0.10588837121164706,156,0.11241598127456462,-0.002806271049065776,0.0,-0.11582211194640148,0.0,-0.3558851745761924,-0.16095868911424596,-0.00017659472384737177,-158.29161015999998,-0.0008889492724419123,0.0,0.0,-1.1829145428478653,-0.020020429306776003,4539,-5.259390567634109e-08,-0.5,0.000297714432,1.001200556755066,-0.001276187731751374,-34.068820408412385,152447,0.047381524,0.2928989955357143,0.2,0.49311941862106323,8.754850455692836,3.6179275512695312
-0.43853375531216277,0.0,0.0822414480575757,-0.2103808061644445,-0.006654271816358229,-2.8482787052376403e-05,-0.10016686184446212,0.647244416,0.01,2893824,26.79712,0.0119808,261.85,0.0,-0.12174214308404295,0.0,0.0008702247836885767,0.0,637,-0.5948950572061572,0.0,-0.1051944544932516,157,-0.13716661909953198,-0.010984474675022863,0.0,-0.14410145298078517,0.0,-0.36489525964595027,-0.1942518833709159,-0.0001673036392765015,-159.69420532,-0.000856952620575096,0.0,0.0,-1.20163485673424,-0.02647770382187002,4539,-5.512175700323274e-08,-0.5,0.0002976996864,1.001732349395752,-0.010160863039676438,-34.07582404396751,152450,0.046446517,0.2880637428977273,0.2,0.8724522590637207,10.458706855773926,4.267580032348633
-0.449420354986237,0.0,0.07121566371962247,-0.16630474552277483,-0.006724459352759733,-5.1540296731723676e-05,-0.10104750371489138,0.647226752,0.01,2912256,26.80864,0.0120576,224.35,0.0,-0.12260018900210995,0.0,0.0008463533498191586,0.0,641,-0.5988337317654774,0.0,-0.10519542262111309,158,-0.10557094860013563,-0.008509869587663425,0.0,-0.14248921195919373,0.0,-0.36943188337323857,-0.18876583494371302,-0.00016866835098765104,-153.9126216,-0.0008602270204124186,0.0,0.0,-1.2102064097202563,-0.022763162460533854,4539,-5.1481011955698106e-08,-0.5,0.0002976849408,1.0013682842254639,-0.012564574549388554,-34.07057868109809,152452,0.03890012,0.2679850260416667,0.2,0.8392983675003052,8.86072826385498,3.908172845840454
-0.4478934083826442,0.0,0.07849150041767855,-0.17613661491523808,-0.006786295122335152,-2.3328660366435845e-05,-0.09909424019829981,0.647209088,0.01,2930688,26.82016,0.0121344,242.29,0.0,-0.12046496796072792,0.0,0.0008875857844638327,0.0,645,-0.5813215134186323,0.0,-0.10540693336945033,159,-0.04779518358761703,-0.008526071096257158,0.0,-0.14009165857632044,0.0,-0.3596310272283653,-0.20169750605494394,-0.00017421147913039938,-155.81828319,-0.0008836344471834872,0.0,0.0,-1.2035934777110862,-0.02208368629737542,4538,-5.183369602449355e-08,-0.5,0.0002976701952,1.0011452436447144,-0.006355136079946533,-34.06802463531494,152454,0.04228921,0.28717041015625,0.2,0.8129883408546448,8.793316841125488,3.7551326751708984
-0.4457955582341923,0.0,0.08549674074859065,-0.1867082663415084,-0.006954672938446756,-0.0009859184501692653,-0.09699699549861508,0.6471914240000001,0.01,2949120,26.83168,0.0122112,250.02,0.0,-0.14013366821269757,0.0,0.0010644519093653394,0.0,649,-0.5826272919331589,0.0,-0.10562283670289446,160,0.16038052782047552,-0.003440640955652686,0.0,-0.14774658702474674,0.0,-0.3581536511167182,-0.2067624932878333,-0.00017388834996287148,-156.96403866999998,-0.000899880337360686,0.0,0.0,-1.180634403086174,-0.02311615052654192,4538,-5.133616283319273e-08,-0.5,0.0002976554496,1.0015389919281006,-0.010580378688044019,-34.071680280897354,152456,0.04058017,0.2926432291666667,0.2,0.8508366346359253,10.280634774102104,4.152818202972412
-0.4198881746531101,0.0,0.08025204758746592,-0.1712127569789503,-0.006773136706552846,-1.8445878393120234e-05,-0.09927935408756025,0.64717376,0.01,2967552,26.8432,0.012288,267.3,0.0,-0.11226058002964304,0.0,0.0010058582928549084,0.0,653,-0.6235117521443166,0.0,-0.1055629550981816,161,-0.05228680036507613,-0.007222126976937348,0.0,-0.13265389037090536,0.0,-0.3716106892115947,-0.1860043693933739,-0.000175572209368883,-161.22867159,-0.0008935358812188958,0.0,0.0,-1.1978689432400311,-0.02097370627206591,4538,-5.211767653826317e-08,-0.5,0.000297640704,1.0013611316680908,-0.01075755077181384,-34.07093286514282,152458,0.039241422,0.248382568359375,0.2,0.8844342231750488,9.681891918182373,4.1846208572387695
-0.4262396383828272,0.0,0.08506906488932837,-0.18879552956832496,-0.007062711773155327,-0.0013140149935174526,-0.09580197685554179,0.647156096,0.01,2985984,26.85472,0.0123648,261.61,0.0,-0.14191180410853316,0.0,0.0009716785247696356,0.0,657,-0.600292493475953,0.0,-0.10584896337001573,162,0.028272012683912773,-0.01224378099017799,0.0,-0.14314395532889115,0.0,-0.354878719822466,-0.19507820828618405,-0.00018264177781330786,-159.48043393,-0.0009270682701888035,0.0,0.0,-1.1787089695002706,-0.02604684863121189,4538,-5.1942563909605554e-08,-0.5,0.00029762595839999997,1.0015361309051514,-0.01421352494508028,-34.07366752624512,152460,0.037202794,0.2677978515625,0.2,0.8855769038200378,8.5839448928833,3.498382091522217
-0.43478765072834347,0.0,0.07681741110818135,-0.19349846741439086,-0.006722315412884745,-0.0005566387149479447,-0.10173209051144701,0.647138432,0.01,3004416,26.86624,0.0124416,223.61,0.0,-0.10970943765900797,0.0,0.0008523210417479277,0.0,662,-0.5787221222760764,0.0,-0.10516459964725017,163,-0.19139315333960702,-0.0071815743666135395,0.0,-0.13948472872272735,0.0,-0.36738034000558767,-0.18500198922596395,-0.0001736298543550793,-153.972443,-0.0008781092851567394,0.0,0.0,-1.2212242605877812,-0.022126227564489107,4538,-4.939254626985673e-08,-0.5,0.0002976112128,1.0014489889144897,-0.0179756579243324,-34.07184462113814,152463,0.045096084,0.2816716974431818,0.2,0.8390438556671143,11.80126901106401,4.852226257324219
-0.4324882835244167,0.0,0.07796712190203839,-0.15713784922465532,-0.006783697622784141,-0.0005103874993639895,-0.10081657221388812,0.6471207680000001,0.01,3022848,26.87776,0.0125184,213.7,0.0,-0.11730816276418639,0.0,0.0009374988213595417,0.0,666,-0.6053874491705096,0.0,-0.10521720281482116,164,-0.10644153879560314,-0.008399829438059572,0.0,-0.12972769609953114,0.0,-0.36633672704106907,-0.18533812561329704,-0.00017696935454258083,-150.0060893,-0.0008978758189413227,0.0,0.0,-1.21889444810778,-0.017275290538792436,4538,-4.947799711470612e-08,-0.5,0.0002975964672,1.0013723373413086,-0.017595251509919762,-34.071097946166994,152465,0.037237186,0.2805419921875,0.2,0.7031862139701843,8.262584400177001,3.4393134117126465
