reward_terms/overrun,curriculum/swing_frac_mean,curriculum/eff_scale,reward_terms/action_rate,reward_terms/height,curriculum/ent_coef,reward_terms/alive,curriculum/cmd_track_err,time/fps,reward_terms/track_yaw,reward_terms/upright,reward_terms/stand_drift,reward_terms/lat_vel,reward_terms/ang_xy,reward_terms/time,est/vel_rmse,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/foot_ahead,curriculum/stance_ratio,reward_terms/stop,reward_terms/residual,reward_terms/stance,reward_terms/air_time,reward_terms/stand,curriculum/dr_scale,reward_terms/stance_time,reward_terms/assist_pen,reward_terms/step_rate,curriculum/ctrl_drop_prob,reward_terms/track_lin,ankle/ankle_spring_trq_peak,time/iterations,reward_terms/hip_roll,curriculum/ctrl_jitter_ms,reward_terms/duty_sym,reward_terms/angmom,rollout/ep_rew_mean,time/time_elapsed,reward_terms/vz,time/total_timesteps,reward_terms/phase_contact,curriculum/cmd_scale,ankle/ankle_defl_peak,curriculum/swing_frac_min,reward_terms/torque,reward_terms/motor_vel,reward_terms/coef_rate,reward_terms/clearance,ankle/ankle_spring_energy_peak,reward_terms/energy,reward_terms/residual_rate,train/approx_kl,train/std,train/n_updates,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
0.0,0.1908908420138889,0.013413119999999954,-0.0833106004181162,-0.013147799732939834,0.006682240000000001,0.0,0.2526713096032423,5955,1.7545517696347823,-0.2155346305535962,-0.06313669050900908,-0.2106691517060674,-0.12886965718135676,0.0,0.149866820608916,498.12,0.0,-0.35453558085831743,0.0,0.696934144,0.0,-0.09942250867539096,-0.057980203644937084,0.0,0.6171854727720079,0.11496960000000102,0.0,0.0,-0.00634765625000006,0.005748480000000051,2.2762985928562385,0.0,915,-0.03413394423450864,0.4598784000000041,0.0,-0.04802629565423936,316.59107100000006,2831,-0.07579506555467648,16865280,0.0,0.0,0.5050225572086552,0.16053602430555555,-0.0027889091553543388,-2.7011732778615303e-05,-0.5548038069817951,0.0,0.0,-0.00020261864078092623,0.0,0.0133493,1.0006470680236816,59918,0.2,111.2923812866211,304.22990798950195,0.00025788288,0.9779333472251892,0.14755859375,-0.017760864354204386,-36.894354057312015,0.11496960000000102,0.03832319999999987,0.03832319999999987,0.11496960000000102,0.11496960000000102
0.0,0.20027669270833331,0.013439999999999954,-0.08503971287433068,-0.014263930786969196,0.0066785536,0.0,0.27113947586428333,5955,1.741191876799064,-0.22222998633278973,-0.08236992337558753,-0.23039266041454642,-0.1260105575284598,0.0,0.1633909023826472,465.88,0.0,-0.3864197252740102,0.0,0.696928,0.0,-0.09904054970524498,-0.08067344665022162,0.0,0.5953872250703465,0.11520000000000102,0.0,0.0,-0.006553819444444506,0.0057600000000000515,2.1239824154792597,0.0,916,-0.03577054214079928,0.4608000000000041,0.0,-0.04814734227489949,271.18656451000004,2834,-0.08252404256110683,16883712,0.0,0.0,0.5051500781553744,0.14469401041666666,-0.002700918706958977,-2.622794334295328e-05,-0.5979251356887149,0.0,0.0,-0.0001967273548607074,0.0,0.013181423,1.0007953643798828,59922,0.2,110.27948760986328,286.798038482666,0.0002578368,0.9762408137321472,0.1409912109375,-0.016222094534896314,-36.901114273071286,0.11520000000000102,0.03839999999999987,0.03839999999999987,0.11520000000000102,0.11520000000000102
0.0,0.20106336805555555,0.013466879999999955,-0.08432705369513122,-0.01842778714687234,0.0066748672,0.0,0.373009134799312,5955,1.742278620465004,-0.2368379918708406,-0.06699441295859068,-0.2354848681443246,-0.1285768052759646,0.0,0.17157470413916479,461.12,0.0,-0.40062755705823155,0.0,0.696921856,0.0,-0.09910729170177203,-0.07656699981831877,0.0,0.743574018708826,0.11543040000000103,0.0,0.0,-0.006618923611111174,0.005771520000000052,2.1488376667048885,0.0,917,-0.032283383385071314,0.4617216000000041,0.0,-0.07016100148485088,234.09098397999998,2837,-0.09873028293470154,16902144,0.0,0.0,0.5050393700723064,0.1349826388888889,-0.0026269379704208593,-2.6063473207605002e-05,-0.58492627796058,0.0,0.0,-0.0001979016471000132,0.0,0.012747327,1.0005156993865967,59926,0.2,91.13363647460938,262.82577056884764,0.00025779072,0.9794664978981018,0.131982421875,-0.017365447868360206,-36.89836044311524,0.11543040000000103,0.038476799999999874,0.038476799999999874,0.11543040000000103,0.11543040000000103
0.0,0.1884765625,0.013493759999999955,-0.08242808083660444,-0.015838286718220768,0.006671180800000001,0.0,0.40749594369362135,5956,1.7596517737675559,-0.1929021651187881,-0.05895830330512496,-0.1754735811275306,-0.11798870891289272,0.0,0.1429491506493765,469.36,0.0,-0.3717321616609104,0.0,0.696915712,0.0,-0.09983963387297272,-0.06159307309505172,0.0,0.7533454138788894,0.11566080000000104,0.0,0.0,-0.006879340277777845,0.005783040000000052,2.3040004573351363,0.0,918,-0.031307168377742695,0.46264320000000414,0.0,-0.06442700957584596,239.02753951,2840,-0.08242187383886138,16920576,0.0,0.0,0.5049058204911003,0.14534505208333334,-0.0027447276655921246,-2.522731332531752e-05,-0.5862335530711054,0.0,0.0,-0.00019522100023495125,0.0,0.013416229,1.0004363059997559,59930,0.2,115.8519287109375,317.5443458557129,0.00025774464,0.9781023263931274,0.140478515625,-0.015241308556869625,-36.89629344940185,0.11566080000000104,0.038553599999999875,0.038553599999999875,0.11566080000000104,0.11566080000000104
0.0,0.19669596354166669,0.013520639999999957,-0.08343134129738376,-0.01764331696928454,0.0066674944,0.0,0.2681847954251572,5956,1.734671510255873,-0.26630160876112957,-0.0957140578784294,-0.25649790665308847,-0.13728518476323556,0.0,0.155945457263117,492.51,0.0,-0.3787600976401141,0.0,0.6969095679999999,0.0,-0.09950555543697572,-0.08329601068041405,0.0,0.7946088922740645,0.11589120000000104,0.0,0.0,-0.006380208333333393,0.005794560000000053,2.2581748264500066,0.0,919,-0.03573858906502206,0.46356480000000416,0.0,-0.05161248528749337,275.48203329000006,2843,-0.09314550553514139,16939008,0.0,0.0,0.5045773058523418,0.1559787326388889,-0.0027069774356148833,-2.7295441026706232e-05,-0.5715474743928886,0.0,0.0,-0.00020292480489181254,0.0,0.012122972,1.0003361701965332,59934,0.2,120.9937515258789,315.8181579589844,0.00025769856,0.9749463200569153,0.116943359375,-0.016166457580402492,-36.893171882629396,0.11589120000000104,0.03863039999999988,0.03863039999999988,0.11589120000000104,0.11589120000000104
0.0,0.1893988715277778,0.013547519999999957,-0.08061704014242542,-0.014553317966764115,0.006663808,0.0,0.3428668190523335,5956,1.7695231240169873,-0.19542708235849826,-0.06611262509337557,-0.19109608365847283,-0.12445848261223369,0.0,0.14732988483447174,495.5,0.0,-0.35479508755557615,0.0,0.6969034239999999,0.0,-0.09976291184657768,-0.057325686430467045,0.0,0.7197811198896337,0.11612160000000105,0.0,0.0,-0.00674913194444451,0.005806080000000053,2.144321159018954,0.0,920,-0.0333998153838781,0.4644864000000042,0.0,-0.05692653908234245,289.14124519999996,2847,-0.07941077376676445,16957440,0.0,0.0,0.5051578416395033,0.15152994791666666,-0.002776003501052225,-2.516985907942026e-05,-0.5683578909195732,0.0,0.0,-0.0001966200888843642,0.0,0.015353946,1.0007121562957764,59938,0.2,92.7133560180664,272.0284393310547,0.00025765248,0.9812707304954529,0.1470947265625,-0.017949981437413953,-36.896742820739746,0.11612160000000105,0.03870719999999988,0.03870719999999988,0.11612160000000105,0.11612160000000105
0.0,0.18589952256944445,0.013574399999999957,-0.08539584289906274,-0.01448461502781896,0.006660121600000001,0.0,0.2022327854509166,5955,1.7668578814250353,-0.2219107574743462,-0.07303568960456135,-0.21908231516416263,-0.12752166102440057,0.0,0.15832361295522576,504.68,0.0,-0.3860828551235093,0.0,0.69689728,0.0,-0.09888593787096976,-0.06833716119679822,0.0,0.6502855652709499,0.11635200000000105,0.0,0.0,-0.00622829861111117,0.005817600000000053,2.2022549968587257,0.0,921,-0.03113950894043299,0.4654080000000042,0.0,-0.05198375027329199,317.26603212,2850,-0.07734624729435312,16975872,0.0,0.0,0.5046741180709253,0.1345486111111111,-0.002685784350246483,-2.6846112497193727e-05,-0.5927550460935197,0.0,0.0,-0.00019981831432344806,0.0,0.01408975,1.0007466077804565,59942,0.2,99.57678985595703,275.7887992858887,0.0002576064,0.9785559773445129,0.148291015625,-0.017250746017089112,-36.89909687042236,0.11635200000000105,0.03878399999999988,0.03878399999999988,0.11635200000000105,0.11635200000000105
0.0,0.19547526041666669,0.013601279999999959,-0.0842061901547865,-0.018491834466261077,0.0066564352000000005,0.0,0.3928299985360739,5956,1.7232265120005337,-0.2443635899465992,-0.06689759582139759,-0.22598868036889272,-0.13103079887530125,0.0,0.17002428739447756,479.78,0.0,-0.40495679221846503,0.0,0.696891136,0.0,-0.09916894337962111,-0.08190700510923182,0.0,0.6326222658382119,0.11658240000000106,0.0,0.0,-0.006738281250000066,0.005829120000000053,2.157984082319186,0.0,922,-0.03189398604084916,0.46632960000000423,0.0,-0.06856623900375056,274.5707598199999,2853,-0.0984539067239535,16994304,0.0,0.0,0.5051410104952113,0.1491427951388889,-0.0026406098284341762,-2.6878106401297535e-05,-0.5793107320857134,0.0,0.0,-0.00020140469713050995,0.0,0.0126649365,1.0006695985794067,59946,0.2,126.37352752685547,337.5884185791016,0.00025756032,0.9744157791137695,0.1529296875,-0.013351426256122068,-36.89920864105225,0.11658240000000106,0.03886079999999988,0.03886079999999988,0.11658240000000106,0.11658240000000106
0.0,0.1881781684027778,0.013628159999999959,-0.08256547794892549,-0.018325899246055738,0.0066527488,0.0,0.27864402372072655,5953,1.7608729505662324,-0.2345841908353341,-0.08913899115657552,-0.24108998803628331,-0.12910457876668283,0.0,0.15146966357159275,474.92,0.0,-0.3588130534030238,0.0,0.696884992,0.0,-0.09955419589657905,-0.08145160470070158,0.0,0.6911251606804254,0.11681280000000106,0.0,0.0,-0.006282552083333392,0.005840640000000053,2.3089678754823733,0.0,923,-0.03210318798428348,0.46725120000000425,0.0,-0.049812768278560786,263.82871215999995,2857,-0.09004051056883927,17012736,0.0,0.0,0.5050189270502862,0.14534505208333334,-0.0027734593788060332,-2.5580515445072884e-05,-0.5841704749011308,0.0,0.0,-0.0001936098263507358,0.0,0.015364625,1.0010099411010742,59950,0.2,96.74844360351562,243.483837890625,0.00025751424,0.9810309410095215,0.1471435546875,-0.019800788117572667,-36.90268173217773,0.11681280000000106,0.038937599999999885,0.038937599999999885,0.11681280000000106,0.11681280000000106
0.0,0.18717447916666669,0.01365503999999996,-0.08420355904648763,-0.016346354758741015,0.0066490624,0.0,0.3301544730889591,5953,1.7257418415466046,-0.22046443988328127,-0.0698830043421849,-0.21208005092070292,-0.12601312859129343,0.0,0.1606806740496121,464.71,0.0,-0.41602037970662953,0.0,0.696878848,0.0,-0.09954024189243406,-0.05747818753333567,0.0,0.7273118848097789,0.11704320000000107,0.0,0.0,-0.006586371527777839,0.005852160000000054,2.1216689325490026,0.0,924,-0.030977553312209607,0.4681728000000043,0.0,-0.06070424220879998,234.28441226000004,2860,-0.08687005751265355,17031168,0.0,0.0,0.5049660821339126,0.1396484375,-0.00279680226634951,-2.5669258882529828e-05,-0.58067687025882,0.0,0.0,-0.00020023061179804614,0.0,0.013263339,1.0007175207138062,59954,0.2,107.54670715332031,293.278734588623,0.00025746815999999997,0.9769930839538574,0.14991455078125,-0.016168572433525697,-36.90033893585205,0.11704320000000107,0.03901439999999989,0.03901439999999989,0.11704320000000107,0.11704320000000107
0.0,0.19618055555555555,0.01368191999999996,-0.08356030263408892,-0.01620972184818869,0.006645376,0.0,0.36291706030500553,5953,1.765458225479521,-0.2265390537750372,-0.08081571978862943,-0.20004579955269708,-0.13000289668235931,0.0,0.15369924260865267,483.42,0.0,-0.3887517404466734,0.0,0.696872704,0.0,-0.09942805547330685,-0.07200814483586616,0.0,0.819887262413114,0.11727360000000107,0.0,0.0,-0.006868489583333399,0.005863680000000054,2.2133031258919367,0.0,925,-0.034660662661158956,0.4690944000000043,0.0,-0.057983301495376005,275.11733949,2863,-0.08361495235482691,17049600,0.0,0.0,0.5048437427457717,0.15516493055555555,-0.002813182244206288,-2.7184134466294886e-05,-0.585170231321483,0.0,0.0,-0.0002048364902094961,0.0,0.014812228,1.0002065896987915,59958,0.2,101.40583038330078,286.35156707763673,0.00025742208,0.9793579578399658,0.1492431640625,-0.01798874565283768,-36.89277648925781,0.11727360000000107,0.03909119999999989,0.03909119999999989,0.11727360000000107,0.11727360000000107
0.0,0.19205729166666669,0.01370879999999996,-0.08261349691442865,-0.014137408997909892,0.0066416896,0.0,0.3597783005545695,5953,1.765569021542773,-0.22727192964574705,-0.06462794284825685,-0.21562358381988656,-0.12612826177507178,0.0,0.14857729176853207,484.73,0.0,-0.3604734801776018,0.0,0.6968665599999999,0.0,-0.09937686470593582,-0.06374770341267078,0.0,0.7854162198284615,0.11750400000000108,0.0,0.0,-0.006575520833333396,0.005875200000000054,2.2965414630907244,0.0,926,-0.031207709118659412,0.4700160000000043,0.0,-0.05165497690892864,268.09643623,2866,-0.08229319803550156,17068032,0.0,0.0,0.504753054502489,0.16389973958333334,-0.002767923318047444,-2.7019661933598964e-05,-0.5726295363574626,0.0,0.0,-0.00020164018606907362,0.0,0.013371694,1.0001477003097534,59962,0.2,126.09396362304688,322.3007614135742,0.00025737599999999997,0.975645899772644,0.14412841796875,-0.01692581903771497,-36.88784675598144,0.11750400000000108,0.03916799999999989,0.03916799999999989,0.11750400000000108,0.11750400000000108
0.0,0.1921657986111111,0.013735679999999962,-0.08298810451358758,-0.014910993419721939,0.0066380032,0.0,0.3220730026848212,5954,1.7502776448334922,-0.22064125046527275,-0.0796461212592215,-0.20607435817955244,-0.12172469700335754,0.0,0.15257607986517152,481.38,0.0,-0.38199145020807146,0.0,0.6968604159999999,0.0,-0.09963979623765921,-0.08146247117892205,0.0,0.7239846535832543,0.11773440000000109,0.0,0.0,-0.006694878472222287,0.0058867200000000544,2.101762878395392,0.0,927,-0.03279383967784154,0.47093760000000434,0.0,-0.0547982621260686,276.81857463,2869,-0.07988384382761983,17086464,0.0,0.0,0.5042775719012057,0.1552734375,-0.002751918525318658,-2.5897194249052437e-05,-0.5669475984458265,0.0,0.0,-0.0001983110082480938,0.0,0.014053354,1.0001208782196045,59966,0.2,131.88157653808594,332.61669158935547,0.00025732992,0.9762858748435974,0.13897705078125,-0.018159710173495113,-36.888312911987306,0.11773440000000109,0.03924479999999989,0.03924479999999989,0.11773440000000109,0.11773440000000109
0.0,0.19246419270833331,0.013762559999999962,-0.084305928680817,-0.01480784672148759,0.0066343168,0.0,0.24106902985035814,5954,1.7761382948449025,-0.21049621662057305,-0.05758562430695913,-0.2076598401000206,-0.12186788994175683,0.0,0.1517333677480579,491.11,0.0,-0.3652855476034915,0.0,0.6968542719999999,0.0,-0.09928084075628835,-0.06080222928033044,0.0,0.7896287851935905,0.11796480000000109,0.0,0.0,-0.006705729166666732,0.0058982400000000546,2.275176155961958,0.0,928,-0.03499206368419497,0.47185920000000436,0.0,-0.04787620644792981,286.6408415000001,2872,-0.0856364573669333,17104896,0.0,0.0,0.5050899027421994,0.1513671875,-0.0028099283374758226,-2.583087413608711e-05,-0.576153308141567,0.0,0.0,-0.00019584016059406295,0.0,0.014141964,1.000394582748413,59970,0.2,115.73528289794922,304.6713157653809,0.00025728384,0.978255033493042,0.144873046875,-0.017129988106898964,-36.890635108947755,0.11796480000000109,0.039321599999999894,0.039321599999999894,0.11796480000000109,0.11796480000000109
0.0,0.2060004340277778,0.013789439999999962,-0.08333963729280461,-0.017436136767605248,0.0066306304,0.0,0.3778729051476947,5954,1.722492246785736,-0.2677129099146286,-0.0704675074157065,-0.26760130220698153,-0.1343253755988218,0.0,0.16613199979617854,497.24,0.0,-0.3679106080366119,0.0,0.696848128,0.0,-0.09951403227510545,-0.09490249664289473,0.0,0.6133833159472559,0.1181952000000011,0.0,0.0,-0.006195746527777835,0.0059097600000000555,1.915399296811763,0.0,929,-0.04056558192943854,0.4727808000000044,0.0,-0.05476069174682694,287.63085724,2875,-0.0993327463766052,17123328,0.0,0.0,0.5050795899998531,0.15869140625,-0.002709629189403052,-2.725441587386875e-05,-0.5806543446224222,0.0,0.0,-0.00020248913031272578,0.0,0.012380021,1.000224232673645,59974,0.2,128.00686645507812,347.5104354858398,0.00025723776,0.973335862159729,0.1279541015625,-0.015234885318204761,-36.891039085388186,0.1181952000000011,0.039398399999999896,0.039398399999999896,0.1181952000000011,0.1181952000000011
0.0,0.1909450954861111,0.013816319999999964,-0.08176325459496374,-0.015616934267855107,0.006626944,0.0,0.36612380753325735,5954,1.728046262234082,-0.21010805994257542,-0.06944967879775299,-0.1971780689615516,-0.12235718981227972,0.0,0.16039467138025687,464.05,0.0,-0.3910028947964833,0.0,0.696841984,0.0,-0.0992440091159763,-0.0796282390518169,0.0,0.671994197168939,0.1184256000000011,0.0,0.0,-0.006412760416666728,0.005921280000000056,2.144910684095384,0.0,930,-0.0348230320640065,0.4737024000000044,0.0,-0.0698094537571693,240.60041523999996,2878,-0.0836921332813987,17141760,0.0,0.0,0.5049564314929065,0.12217881944444445,-0.002729287719663522,-2.6510885412800283e-05,-0.5828508497400554,0.0,0.0,-0.00020120962573943316,0.0,0.014303708,1.000458002090454,59978,0.2,108.80668640136719,263.2897705078125,0.00025719168,0.9794323444366455,0.14083251953125,-0.01739780984353274,-36.89082584381104,0.1184256000000011,0.0394751999999999,0.0394751999999999,0.1184256000000011,0.1184256000000011
0.0,0.18375651041666669,0.013843199999999964,-0.0829426524458507,-0.015503790363235218,0.0066232576,0.0,0.4071113191832391,5954,1.7698422862436136,-0.20439798896822192,-0.06180981630449592,-0.18230141211716475,-0.11833563281735193,0.0,0.14845839779966,467.79,0.0,-0.37471211833387635,0.0,0.69683584,0.0,-0.09927627623125197,-0.06614625362525994,0.0,0.7577027824933265,0.11865600000000111,0.0,0.0,-0.00672743055555562,0.005932800000000056,2.251588102271643,0.0,931,-0.030324815481664078,0.47462400000000443,0.0,-0.05439249476829906,244.62067391,2881,-0.08028520468180553,17160192,0.0,0.0,0.5051040834636003,0.1416015625,-0.002781082998163972,-2.6089889984607533e-05,-0.5753099640918361,0.0,0.0,-0.00020115378706657823,0.0,0.014864517,1.0004336833953857,59982,0.2,123.18810272216797,299.12316207885743,0.0002571456,0.9786257147789001,0.16065673828125,-0.015335926285479218,-36.8932300567627,0.11865600000000111,0.0395519999999999,0.0395519999999999,0.11865600000000111,0.11865600000000111
0.0,0.19441731770833334,0.013870079999999965,-0.08361435312608363,-0.016731620484837246,0.0066195712,0.0,0.4022103623320295,5954,1.7496059953678187,-0.23216824460436392,-0.07419880452877581,-0.2142495768412301,-0.12297766241888256,0.0,0.15627749320383086,471.11,0.0,-0.36288501126889355,0.0,0.696829696,0.0,-0.09954676124557277,-0.0687732219948948,0.0,0.7269159596189708,0.11888640000000111,0.0,0.0,-0.006781684027777845,0.005944320000000056,2.2838436752839884,0.0,932,-0.030639220260129836,0.47554560000000445,0.0,-0.05809767495479893,251.65111105000003,2884,-0.0890507869622271,17178624,0.0,0.0,0.5050774514387323,0.1452365451388889,-0.002789709121503426,-2.6933726457316548e-05,-0.5709892727933038,0.0,0.0,-0.00020463614901055168,0.0,0.014122975,1.000472903251648,59986,0.2,128.2760467529297,360.2669281005859,0.00025709952,0.973576545715332,0.145751953125,-0.015790565160568804,-36.894180107116696,0.11888640000000111,0.0396287999999999,0.0396287999999999,0.11888640000000111,0.11888640000000111
0.0,0.18910047743055555,0.013896959999999965,-0.08362648185591587,-0.015087417168145816,0.0066158848,0.0,0.36055426586529854,5954,1.7545512700258872,-0.22533809395760138,-0.07059356061171153,-0.20570262702200545,-0.12922854970917158,0.0,0.1584408528069118,493.44,0.0,-0.4013684231646815,0.0,0.696823552,0.0,-0.09928205810479955,-0.07620626510489992,0.0,0.6871687355762782,0.11911680000000112,0.0,0.0,-0.006814236111111178,0.005955840000000056,2.157843125025409,0.0,933,-0.03380308923054883,0.4764672000000045,0.0,-0.05694297703975404,290.52919964999995,2888,-0.0822821036888734,17197056,0.0,0.0,0.5048873993063867,0.1514214409722222,-0.0028518461039641545,-2.78168247816357e-05,-0.5747754278888602,0.0,0.0,-0.00020918570584086993,0.0,0.015126583,1.0005722045898438,59990,0.2,107.21076965332031,271.5880630493164,0.00025705344,0.9807175993919373,0.14375,-0.017922313028248028,-36.895549583435056,0.11911680000000112,0.039705599999999903,0.039705599999999903,0.11911680000000112,0.11911680000000112
0.0,0.20377604166666669,0.013923839999999965,-0.08368494265164611,-0.018865330435102648,0.0066121984,0.0,0.37073661304120475,5954,1.741450797478123,-0.25543214269520154,-0.10675926811493912,-0.2434801636167384,-0.13395579291006365,0.0,0.15909661424651475,486.37,0.0,-0.3868439847698782,0.0,0.6968174079999999,0.0,-0.09895709381236845,-0.08732994972865667,0.0,0.7111347358156708,0.11934720000000112,0.0,0.0,-0.006521267361111173,0.005967360000000057,2.1296227867629183,0.0,934,-0.035529817737347785,0.4773888000000045,0.0,-0.07026832623996805,279.28966407,2891,-0.09606455533799019,17215488,0.0,0.0,0.5051345863401541,0.1503363715277778,-0.0028379054546683415,-2.7560718965526193e-05,-0.5761868556354541,0.0,0.0,-0.0002062241312657133,0.0,0.016787592,1.0007312297821045,59994,0.2,95.67576599121094,290.9920257568359,0.00025700736,0.9757558107376099,0.17962646484375,-0.015871301584411412,-36.89777946472168,0.11934720000000112,0.039782399999999905,0.039782399999999905,0.11934720000000112,0.11934720000000112
0.0,0.1787109375,0.013950719999999967,-0.08138527964365644,-0.014152560098804699,0.006608512,0.0,0.3923921092411799,5954,1.7972871978975047,-0.18466529882222124,-0.07555120869539193,-0.18488712069240865,-0.1120306314453201,0.0,0.16213069338974476,471.33,0.0,-0.36371426132185886,0.0,0.6968112639999999,0.0,-0.09974241804879697,-0.05692867902611806,0.0,0.7601245926246686,0.11957760000000113,0.0,0.0,-0.0063910590277778375,0.005978880000000057,2.2588520194825863,0.0,935,-0.026757753662017783,0.4783104000000045,0.0,-0.052369130773439035,245.33594004,2894,-0.07570986493471546,17233920,0.0,0.0,0.5050946345637771,0.1159939236111111,-0.00280993168202357,-2.5480871734160755e-05,-0.5746580758637464,0.0,0.0,-0.00019638666211414097,0.0,0.015777707,1.0004401206970215,59998,0.2,97.37098693847656,266.98274383544924,0.00025696128,0.9813120365142822,0.16961669921875,-0.01787917597685009,-36.895599937438966,0.11957760000000113,0.03985919999999991,0.03985919999999991,0.11957760000000113,0.11957760000000113
0.0,0.1980251736111111,0.013977599999999967,-0.08221672595495867,-0.01730711263050884,0.0066048256,0.0,0.2959432230764402,5954,1.7439694107263797,-0.23687489535270279,-0.11450696041087476,-0.254603648977776,-0.12325951181823412,0.0,0.15766694017542646,477.13,0.0,-0.37034535427508297,0.0,0.69680512,0.0,-0.09965882393773172,-0.08460981993615915,0.0,0.6260118829793219,0.11980800000000114,0.0,0.0,-0.006987847222222288,0.005990400000000057,2.100170199630845,0.0,936,-0.03327854281949445,0.47923200000000454,0.0,-0.0595608847967923,249.1279325,2897,-0.08778307383087142,17252352,0.0,0.0,0.5051714690140185,0.14463975694444445,-0.0028335364093648265,-2.591583321930968e-05,-0.5763843223630443,0.0,0.0,-0.00020289105969449343,0.0,0.014171647,1.0001194477081299,60002,0.2,128.8055419921875,318.6776580810547,0.0002569152,0.9751554727554321,0.14935302734375,-0.015304369560908526,-36.8922779083252,0.11980800000000114,0.03993599999999991,0.03993599999999991,0.11980800000000114,0.11980800000000114
0.0,0.1930881076388889,0.014004479999999968,-0.08357981467062187,-0.01687690743753536,0.0066011392,0.0,0.29100648844540045,5954,1.7795520674639833,-0.22075653777195492,-0.0886044023379708,-0.22817705323307663,-0.11870989525794859,0.0,0.15556789165201945,497.25,0.0,-0.35831912924796877,0.0,0.696798976,0.0,-0.09918888666140357,-0.08405278792629563,0.0,0.6082024320984936,0.12003840000000114,0.0,0.0,-0.006532118055555617,0.006001920000000057,2.0997207884753237,0.0,937,-0.03270016268622492,0.48015360000000457,0.0,-0.05512870156606039,278.79903935,2900,-0.09272939857306606,17270784,0.0,0.0,0.5047554485811749,0.13932291666666666,-0.002801851998477865,-2.5796190153229325e-05,-0.5676806565126427,0.0,0.0,-0.000198047032133512,0.0,0.01498401,1.0003066062927246,60006,0.2,96.32050323486328,251.21646728515626,0.00025686911999999996,0.9789794087409973,0.1550537109375,-0.018697491876082495,-36.89275608062744,0.12003840000000114,0.04001279999999991,0.04001279999999991,0.12003840000000114,0.12003840000000114
0.0,0.183349609375,0.014031359999999968,-0.08265350676535509,-0.016897489897462634,0.0065974528000000005,0.0,0.348073664095002,5954,1.7477691471120727,-0.22684072547323686,-0.07522713316963922,-0.21669852650999935,-0.11708947971504911,0.0,0.1528231523756088,503.07,0.0,-0.3769809144738303,0.0,0.696792832,0.0,-0.09933458925294225,-0.08525645835980758,0.0,0.6606359714376112,0.12026880000000115,0.0,0.0,-0.006293402777777835,0.006013440000000057,2.0609059466160122,0.0,938,-0.03112244837150069,0.4810752000000046,0.0,-0.05921016994068998,284.09022636000003,2903,-0.08848208612735198,17289216,0.0,0.0,0.5043509742401339,0.123046875,-0.002706119629958239,-2.5694311569704524e-05,-0.5830913486678138,0.0,0.0,-0.00019391670420810576,0.0,0.017616104,1.000768780708313,60010,0.2,83.32918548583984,225.3986068725586,0.00025682304,0.9812389016151428,0.17789306640625,-0.019544105022214354,-36.89833030700684,0.12026880000000115,0.04008959999999991,0.04008959999999991,0.12026880000000115,0.12026880000000115
0.0,0.1897243923611111,0.014058239999999968,-0.08474111070057269,-0.017051447685691615,0.006593766399999999,0.0,0.37665695192653115,5955,1.755671539989198,-0.23452252221557857,-0.08169550611545895,-0.24539988963283813,-0.12312344768186684,0.0,0.1533398160252967,466.81,0.0,-0.33597361940078313,0.0,0.696786688,0.0,-0.09943172367892048,-0.09391895572592747,0.0,0.6545130063146138,0.12049920000000115,0.0,0.0,-0.006130642361111167,0.006024960000000058,2.084359107877779,0.0,939,-0.031673740961076266,0.4819968000000046,0.0,-0.05587464700126426,240.60158470000002,2906,-0.08569391694472017,17307648,0.0,0.0,0.5050554704060054,0.12733289930555555,-0.002823401546837712,-2.6384050017729142e-05,-0.5702551338685184,0.0,0.0,-0.0002011023881620822,0.0,0.014471749,1.0009211301803589,60014,0.2,95.31253051757812,277.1360656738281,0.00025677696,0.9780175685882568,0.14339599609375,-0.017275408771820367,-36.901773643493655,0.12049920000000115,0.040166399999999915,0.040166399999999915,0.12049920000000115,0.12049920000000115
0.0,0.20203993055555555,0.01408511999999997,-0.0856640553208868,-0.01937033119962431,0.00659008,0.0,0.43531145289963186,5954,1.7270058979574177,-0.2616373926532864,-0.08125329274976006,-0.27375320337534703,-0.12801852736089372,0.0,0.18108072433166286,464.08,0.0,-0.3799828155288356,0.0,0.696780544,0.0,-0.09898534597696164,-0.09911941663858102,0.0,0.6750211466680602,0.12072960000000116,0.0,0.0,-0.006694878472222287,0.006036480000000058,2.0575052850402904,0.0,940,-0.037201897379507534,0.48291840000000463,0.0,-0.058353009356115315,229.86093515000002,2909,-0.10415889504917233,17326080,0.0,0.0,0.5050658487046507,0.1603732638888889,-0.002847487908404643,-2.6801644468394405e-05,-0.5784502030408489,0.0,0.0,-0.00020334018851839446,0.0,0.015077922,1.0011823177337646,60018,0.2,97.23375701904297,280.26910934448244,0.00025673088,0.9793844819068909,0.16314697265625,-0.01602124540368095,-36.905304718017575,0.12072960000000116,0.04024319999999992,0.04024319999999992,0.12072960000000116,0.12072960000000116
