reward_terms/coef_rate,reward_terms/hip_roll,reward_terms/track_yaw,time/fps,reward_terms/ang_xy,reward_terms/stance_time,time/time_elapsed,reward_terms/torque,reward_terms/alive,reward_terms/action_rate,reward_terms/stand,reward_terms/stop,reward_terms/stand_drift,reward_terms/air_time,curriculum/eff_scale,reward_terms/step_rate,rollout/ep_rew_mean,reward_terms/phase_contact,curriculum/stance_ratio,reward_terms/angmom,reward_terms/time,reward_terms/track_lin,curriculum/ent_coef,reward_terms/residual_rate,time/total_timesteps,reward_terms/assist_pen,reward_terms/foot_ahead,curriculum/cmd_scale,curriculum/cmd_track_err,reward_terms/stance,rollout/ep_len_mean,reward_terms/upright,reward_terms/overrun,reward_terms/vz,reward_terms/residual,time/iterations,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/clearance,reward_terms/height,reward_terms/energy,reward_terms/lat_vel,reward_terms/foot_slip,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/std,train/explained_variance,train/learning_rate
-0.7624422658292818,-0.11883003757161766,0.7044415838643276,4336,-0.32542609598227773,0.0,7216,0.0,0.5,-0.17110832317001712,0.2702131123943545,0.0,-0.06765236514687165,0.00023979992773901258,0.0,0.0,31.042990319999998,-0.03096650726550175,0.7,-0.05476386250395385,0.0,1.888684411562235,0.01,0.0,31297536,0.0,0.0,0.0,0.37685977027863315,-0.06807222264411865,389.51,-0.25031043052778856,0.0,-0.10959846729191791,-0.08951515520616424,1698,0.0,0.0,0.021106489482152865,-0.021630253679223558,0.0,-0.27881093437642135,-0.4046866500225051,0.15711669921875,-36.91076889038086,80.15400485992431,6788,30.695171356201172,0.2,-0.026546770706772804,0.015356639,1.0016363859176636,0.9723160266876221,0.000284360448
-0.7748053417478746,-0.12638960239271166,0.671250185698333,4336,-0.3174585115801475,0.0,7221,0.0,0.5,-0.16967250833220027,0.2705871658506128,0.0,-0.0643338110211812,0.00019314198289066553,0.0,0.0,28.15404259,-0.04069111566963817,0.7,-0.06927015988985849,0.0,1.8231905533149824,0.01,0.0,31315968,0.0,0.0,0.0,0.3905652001803006,-0.06644844673866425,379.46,-0.27119188470101974,0.0,-0.11137637294883253,-0.08945130386090087,1699,0.0,0.0,0.023619127920712205,-0.021544961749122675,0.0,-0.28073516404661064,-0.40598503335331587,0.205615234375,-36.91759986877442,71.63103313446045,6792,24.1680965423584,0.2,-0.032393848965875806,0.023182105,1.0020700693130493,0.975326418876648,0.000284351232
-0.780073003637359,-0.11439771462075186,0.7032672333365313,4336,-0.33038660726303737,0.0,7225,0.0,0.5,-0.17270540900420836,0.35022241215660077,0.0,-0.0780704325970298,0.00015299450024031103,0.0,0.0,50.48497114,-0.028580666626247364,0.7,-0.058155834453072944,0.0,2.0490050301213354,0.01,0.0,31334400,0.0,0.0,0.0,0.3717552585070559,-0.08171422219278922,398.66,-0.24781570863407612,0.0,-0.09118554256421557,-0.08931227049707118,1700,0.0,0.0,0.017371181008252287,-0.01908183162047917,0.0,-0.2532272128204467,-0.39357522228300207,0.1899658203125,-36.91390953063965,89.49955978393555,6796,29.645383834838867,0.2,-0.02302752062678337,0.017525092,1.0017699003219604,0.9680944085121155,0.00028434201599999997
-0.7759897726323184,-0.11828895146922032,0.6983870998876665,4336,-0.3199602338442051,0.0,7229,0.0,0.5,-0.16906379664635862,0.262152888569514,0.0,-0.08612507930503481,0.00029351073640605644,0.0,0.0,49.902813769999995,-0.04450884035854609,0.7,-0.05455515705091605,0.0,1.700582905696547,0.01,0.0,31352832,0.0,0.0,0.0,0.37227160444948953,-0.07685762974860061,414.5,-0.2447433706540002,0.0,-0.126126470432023,-0.08961702613412705,1701,0.0,0.0,0.031048117511686815,-0.02447968978213307,0.0,-0.2787758706975508,-0.4339363236418412,0.1888427734375,-36.91273212432861,91.0069465637207,6800,31.62091636657715,0.2,-0.024029837874695658,0.019198887,1.0015883445739746,0.9698581695556641,0.0002843328
-0.7709108780753767,-0.11486490106661702,0.7092981311865545,4336,-0.3268020760890684,-4.408058076579538e-05,7233,0.0,0.5,-0.17142680492649756,0.19445346656635498,0.0,-0.049275200182119644,0.0004562709655147046,0.0,0.0,36.89413374,-0.06072714824103745,0.7,-0.05725069325557205,0.0,1.7622422122123607,0.01,0.0,31371264,0.0,0.0,0.0,0.4081201840836261,-0.0704493418731653,403.68,-0.24846181482491733,0.0,-0.10126978481893971,-0.08951547112518676,1702,0.0,0.0,0.037726044918530474,-0.020389628829824747,0.0,-0.2502171836359479,-0.4006036155265168,0.159765625,-36.90993385314941,82.77433223724366,6804,30.319290161132812,0.2,-0.022590320312883706,0.015588525,1.001468539237976,0.9710120558738708,0.000284323584
-0.7913974298790216,-0.11438879261884313,0.6857411522362455,4336,-0.3141508827305878,0.0,7238,0.0,0.5,-0.17005674180589858,0.3173724377938774,0.0,-0.040654695484379305,0.00028754286985430453,0.0,0.0,25.18673812,-0.05838689478761668,0.7,-0.0666225264895219,0.0,1.9252939584425424,0.01,0.0,31389696,0.0,0.0,0.0,0.47015508914813514,-0.05641492794981984,382.17,-0.26473963944879336,0.0,-0.12783470505227645,-0.08935145113581905,1703,0.0,0.0,0.0300685598630423,-0.024221192038084288,0.0,-0.2634653236168003,-0.4119568996059017,0.17564697265625,-36.91447219848633,78.67648258209229,6808,27.254257202148438,0.2,-0.029127443325705826,0.018875774,1.0018959045410156,0.9679011106491089,0.00028431436799999997
-0.7799267626888857,-0.112868383390082,0.7323575247033065,4336,-0.3190019112016499,0.0,7242,0.0,0.5,-0.1736646550731375,0.22733088138594063,0.0,-0.06105337380615691,0.0005056415005431821,0.0,0.0,17.85128514,-0.08010451925992361,0.7,-0.048073300402773925,0.0,1.6885832668693053,0.01,0.0,31408128,0.0,0.0,0.0,0.35156348301338475,-0.06875725645218718,367.39,-0.24340903365604533,0.0,-0.09758608383758907,-0.08943560462762222,1704,0.0,0.0,0.0413164211918677,-0.017788348526408444,0.0,-0.24155188428444221,-0.38841460934747407,0.16654052734375,-36.911346435546875,88.44894943237304,6812,32.743202209472656,0.2,-0.025954675325192512,0.01693364,1.001500129699707,0.9707933068275452,0.000284305152
-0.7814494492460212,-0.12639092442722794,0.6946279181797803,4336,-0.32352439412993966,0.0,7246,0.0,0.5,-0.17066422882476184,0.22346357270675885,0.0,-0.07564819572138197,0.0003276903234008286,0.0,0.0,24.75856474,-0.06916751598896553,0.7,-0.06555690517260626,0.0,1.6720369487722893,0.01,0.0,31426560,0.0,0.0,0.0,0.3726556901627194,-0.08609951498103421,391.6,-0.2502078793574721,0.0,-0.12015441483092755,-0.08961697165488366,1705,0.0,0.0,0.03817508778728746,-0.022396741779484683,0.0,-0.2639329480697954,-0.4039879779649658,0.1602294921875,-36.90671272277832,90.69275512695313,6816,35.0409049987793,0.2,-0.02765338431345299,0.014801264,1.0012394189834595,0.9638651609420776,0.000284295936
-0.797806567285822,-0.12099981038436784,0.6982642954034342,4336,-0.32805193537248883,-2.0751713438787396e-05,7250,0.0,0.5,-0.1715262717325908,0.23255454765353464,0.0,-0.045796451499306584,0.0002381722442805767,0.0,0.0,23.201353919999995,-0.05314063981094529,0.7,-0.06122059468778698,0.0,1.7730312968569863,0.01,0.0,31444992,0.0,0.0,0.0,0.4141820603711144,-0.08868825633373824,412.45,-0.2685489042447891,0.0,-0.11312562867768094,-0.0895159026914901,1706,0.0,0.0,0.03226767108568765,-0.02231650158739489,0.0,-0.284222868958209,-0.3880886772869681,0.21436767578125,-36.90737762451172,66.23686141967774,6820,23.383180618286133,0.2,-0.03426709354389459,0.025895406,1.0012702941894531,0.9718382954597473,0.00028428671999999996
-0.7698014157208766,-0.10916459931146379,0.7256006656460486,4336,-0.31455354989181306,-4.068747835440768e-07,7255,0.0,0.5,-0.17046652077118957,0.232514623098794,0.0,-0.04359962378496954,0.000334743313336124,0.0,0.0,24.3484804,-0.04868657570999355,0.7,-0.058613331866012114,0.0,1.8070877408295414,0.01,0.0,31463424,0.0,0.0,0.0,0.4537393353506795,-0.07368506101344101,400.79,-0.23590071342242258,0.0,-0.10337622275337499,-0.08935468131338138,1707,0.0,0.0,0.03039802176818916,-0.019103645437962086,0.0,-0.2240980128453715,-0.3842078872516048,0.21951904296875,-36.906477737426755,85.19964580535888,6824,30.15140724182129,0.2,-0.024269498931244016,0.018178008,1.0013552904129028,0.9678670763969421,0.000284277504
-0.7939482343059571,-0.1083601146282459,0.7105396453074397,4336,-0.3156084534196389,-5.126913310959935e-05,7259,0.0,0.5,-0.1723042263923669,0.35629434819106487,0.0,-0.06301818850592913,0.0003228076416740401,0.0,0.0,29.100261240000005,-0.05187759422319356,0.7,-0.06472760915463369,0.0,1.8675663529906232,0.01,0.0,31481856,0.0,0.0,0.0,0.40016298868418254,-0.09499677637472971,391.7,-0.2462212462614565,0.0,-0.09928217539452652,-0.08896556632688976,1708,0.0,0.0,0.029533178106227916,-0.01894511875100468,0.0,-0.2287660003643711,-0.39919232946812744,0.18402099609375,-36.90876445770264,70.50228271484374,6828,26.24384880065918,0.2,-0.02811824353411794,0.017813291,1.0013887882232666,0.9721056818962097,0.000284268288
-0.7736411278987456,-0.10334080393993499,0.6938365182617714,4336,-0.33371029317226225,0.0,7263,0.0,0.5,-0.17239688186299118,0.3238263974963306,0.0,-0.06949766329426993,0.0002397999051027,0.0,0.0,43.22627507,-0.04373088092726228,0.7,-0.05232764915133613,0.0,1.9993087137677072,0.01,0.0,31500288,0.0,0.0,0.0,0.34435623900126516,-0.07742628821766903,385.71,-0.26028322468198084,0.0,-0.10125079000843101,-0.08921198152450781,1709,0.0,0.0,0.02295349868923121,-0.019071858577553065,0.0,-0.22707659857543602,-0.4016895538559124,0.1690185546875,-36.9049654006958,82.12206230163574,6832,30.116979598999023,0.2,-0.024354286072775722,0.016016241,1.001147747039795,0.9709641337394714,0.000284259072
-0.7795080826420923,-0.12434135945921487,0.6727869797444002,4336,-0.32764386302632464,-1.0986110687048898e-05,7267,0.0,0.5,-0.1682091972762186,0.2752227762009261,0.0,-0.06478528079355589,0.00025770340774518746,0.0,0.0,45.25900239,-0.0639066204580961,0.7,-0.06124380390990584,0.0,1.7093703445874595,0.01,0.0,31518720,0.0,0.0,0.0,0.43224101813524607,-0.1026067121764947,406.85,-0.278874629844128,0.0,-0.11782427238223679,-0.08958013985980011,1710,0.0,0.0,0.0354773978265629,-0.025127715700862113,0.0,-0.2681313897261686,-0.40235577385696497,0.18997802734375,-36.908793449401855,84.92696208953858,6836,31.237577438354492,0.2,-0.029371357220225037,0.02035841,1.0014859437942505,0.969060480594635,0.000284249856
-0.7811815906622172,-0.11316136672255357,0.7369855999572569,4336,-0.3254138278036336,0.0,7272,0.0,0.5,-0.16925153388742223,0.22797409030861676,0.0,-0.043158183630302924,0.00027723463911873597,0.0,0.0,32.988506969999996,-0.07412504144479055,0.7,-0.06094483197215647,0.0,1.740827064154629,0.01,0.0,31537152,0.0,0.0,0.0,0.4678714841849332,-0.07238416695079238,405.03,-0.2643245607736303,0.0,-0.10419548687978043,-0.08960457245409921,1711,0.0,0.0,0.03356827421596534,-0.02259713635779109,0.0,-0.22369407207505881,-0.40102464181194986,0.1683349609375,-36.91078853607178,84.11100807189942,6840,31.234609603881836,0.2,-0.027963208802975714,0.018248772,1.0014705657958984,0.9693858623504639,0.00028424064
-0.7802412853446173,-0.10760139045591086,0.7325360349438879,4336,-0.3121265961186223,0.0,7276,0.0,0.5,-0.1725697493101117,0.44133645155644546,0.0,-0.056640704800568896,0.00021538587558704117,0.0,0.0,42.11999876,-0.03735002827336618,0.7,-0.05703490591997356,0.0,2.067523911536518,0.01,0.0,31555584,0.0,0.0,0.0,0.3419058514486575,-0.07872376876863202,382.45,-0.24608317529439386,0.0,-0.10129248060690094,-0.08908640442489195,1712,0.0,0.0,0.021785529004397772,-0.018926168470736623,0.0,-0.2542992191353104,-0.39365054521414566,0.200732421875,-36.91479053497314,83.63706798553467,6844,34.40125274658203,0.2,-0.030689500813605265,0.021268321,1.0019258260726929,0.9681953191757202,0.00028423142399999996
-0.7894659330347532,-0.11489407872121513,0.6862303760171523,4336,-0.32253332647135813,0.0,7280,0.0,0.5,-0.1683510088676884,0.34472703890822176,0.0,-0.06526872259235966,0.00038248627485396963,0.0,0.0,49.88302011,-0.05701637666004733,0.7,-0.058258852489743766,0.0,1.8335276250748924,0.01,0.0,31574016,0.0,0.0,0.0,0.36961755751592595,-0.08200581822660176,382.04,-0.264936967721316,0.0,-0.10088610321636199,-0.089475661344787,1713,0.0,0.0,0.03977737906668763,-0.020501004505235332,0.0,-0.27968006093812137,-0.38672930876291245,0.16697998046875,-36.91130352020264,103.92378616333008,6848,46.981536865234375,0.2,-0.023404469958040863,0.014950451,1.0016064643859863,0.9685723185539246,0.00028422220799999997
-0.7724714303923271,-0.10032233940240046,0.675333425747152,4336,-0.3155854268178408,0.0,7284,0.0,0.5,-0.1697653570821352,0.24978796382995277,0.0,-0.03974439661120065,0.00033854102043228015,0.0,0.0,39.94586067,-0.04291964070846591,0.7,-0.050337565092315587,0.0,1.850256509424487,0.01,0.0,31592448,0.0,0.0,0.0,0.3422666602560197,-0.08623966262166044,378.85,-0.22584632635187157,0.0,-0.09248824580689592,-0.08938657600488405,1714,0.0,0.0,0.029289741249728735,-0.018266045649651494,0.0,-0.2353635201432646,-0.3927622527035095,0.172265625,-36.910040855407715,78.45041389465332,6852,29.253337860107422,0.2,-0.029922549542970956,0.0216025,1.001511573791504,0.9734787940979004,0.000284212992
-0.7836616264629358,-0.10843542830376982,0.7126865775527416,4336,-0.32767148012783387,-9.033147944137454e-05,7289,0.0,0.5,-0.17002009860254882,0.28091966118596357,0.0,-0.0929190795882486,0.0003195523685361776,0.0,0.0,30.204689189999996,-0.048072148750192424,0.7,-0.058705073297397145,0.0,1.7973195058487481,0.01,0.0,31610880,0.0,0.0,0.0,0.3127955159023279,-0.07343009923821511,388.01,-0.2511537551463537,0.0,-0.10441121516975788,-0.08921644666856775,1715,0.0,0.0,0.028435541669537392,-0.02017213712190375,0.0,-0.2616517940908596,-0.39899059153919797,0.14622802734375,-36.9138671875,102.80912971496582,6856,36.671775817871094,0.2,-0.026414443110115825,0.01500639,1.0018022060394287,0.9583494663238525,0.000284203776
-0.789879544810137,-0.10865984749399157,0.6699360456055151,4336,-0.32806409367851735,0.0,7293,0.0,0.5,-0.16961638950711222,0.2843288439120643,0.0,-0.06388239475655776,0.0003266052614587049,0.0,0.0,20.915528270000003,-0.0582275791005783,0.7,-0.06449619260939982,0.0,1.8391146022254172,0.01,0.0,31629312,0.0,0.0,0.0,0.3611400005027637,-0.07203681248266643,393.27,-0.2537474965263455,0.0,-0.11282733107119057,-0.08925807612132713,1716,0.0,0.0,0.03480894851028668,-0.022242696745265265,0.0,-0.2429818957693605,-0.4089269388653421,0.15213623046875,-36.91095676422119,89.37649993896484,6860,31.734682083129883,0.2,-0.024923854519147425,0.015802491,1.0015945434570312,0.9692301750183105,0.00028419456
-0.7767914015706447,-0.09614102512497397,0.7222493495734432,4336,-0.30952567134033404,0.0,7297,0.0,0.5,-0.17193968084949043,0.2774225631350277,0.0,-0.04532579764056819,0.00014865415869280696,0.0,0.0,33.21561737,-0.043862733806101895,0.7,-0.05426672208738059,0.0,1.6625274883079602,0.01,0.0,31647744,0.0,0.0,0.0,0.4346704251583793,-0.06634268696801862,399.66,-0.24098360953638454,0.0,-0.09435647021745987,-0.08910781965558023,1717,0.0,0.0,0.02379329919015796,-0.018704017727088976,0.0,-0.21134617353537866,-0.38285810238493106,0.15997314453125,-36.912054252624515,93.83865242004394,6864,38.38529968261719,0.2,-0.02373772788560018,0.01601249,1.001613736152649,0.9672417044639587,0.000284185344
-0.7703404682780379,-0.11150737195745308,0.7207524025568989,4336,-0.3214921134501492,0.0,7301,0.0,0.5,-0.17075147023933188,0.33342376264272156,0.0,-0.08600947858300827,0.00032606273048764304,0.0,0.0,44.83970758,-0.04843369464268638,0.7,-0.053736133953953304,0.0,2.035171256431518,0.01,0.0,31666176,0.0,0.0,0.0,0.31904043863500464,-0.09796344389184014,403.31,-0.26347090762462416,0.0,-0.10189898424575702,-0.08942401326416097,1718,0.0,0.0,0.030382740111418963,-0.019470292115526963,0.0,-0.26527984670552457,-0.3858397982735864,0.1408935546875,-36.909481620788576,98.97212600708008,6868,33.907039642333984,0.2,-0.0257374748645816,0.015273938,1.0014545917510986,0.9661579728126526,0.000284176128
-0.7786166956653443,-0.10553097744383663,0.6834299054351792,4336,-0.32362429495225964,0.0,7306,0.0,0.5,-0.16859473749738327,0.262326634914573,0.0,-0.038336682723018406,0.00026204376222772733,0.0,0.0,50.64663586,-0.040250504072148065,0.7,-0.061808433904861425,0.0,1.850882723320267,0.01,0.0,31684608,0.0,0.0,0.0,0.3468060504411348,-0.04531216623315574,390.24,-0.25377685053950816,0.0,-0.11390372266911819,-0.08946305497779111,1719,0.0,0.0,0.023265143181262285,-0.02263198236596985,0.0,-0.2506992927983483,-0.40441536241697995,0.16951904296875,-36.9124755859375,81.63292541503907,6872,28.552120208740234,0.2,-0.030470734322443606,0.018550385,1.0017879009246826,0.9730883240699768,0.00028416691199999996
-0.777047407517139,-0.09626792052847491,0.6988279512611761,4336,-0.3147350974144939,0.0,7310,0.0,0.5,-0.1696644866646036,0.3484045761981786,0.0,-0.06381754784914609,0.00022406636465651294,0.0,0.0,48.17553945999999,-0.04554483986518903,0.7,-0.05726430146322824,0.0,1.7633395803881629,0.01,0.0,31703040,0.0,0.0,0.0,0.46786859317825313,-0.07743769081441794,404.95,-0.23130607317107824,0.0,-0.11547532593669738,-0.08894842002298202,1720,0.0,0.0,0.02840581258322097,-0.023639330411162156,0.0,-0.22548047501752533,-0.3911191152279515,0.1486328125,-36.914836692810056,85.65463600158691,6876,27.161174774169922,0.2,-0.028689852030947805,0.017646095,1.0018023252487183,0.968759298324585,0.000284157696
-0.7941795158212799,-0.1200684455604524,0.6845461002025589,4336,-0.33088207040526574,0.0,7314,0.0,0.5,-0.16955098291396595,0.24288250624992344,0.0,-0.09060388714451023,0.0003157546549725036,0.0,0.0,43.360349020000015,-0.05337531943640249,0.7,-0.05319803295431973,0.0,1.8540792561079016,0.01,0.0,31721472,0.0,0.0,0.0,0.36280912105445334,-0.07401396783799659,412.11,-0.23100531982745295,0.0,-0.08975707872342978,-0.08951431387543543,1721,0.0,0.0,0.027885830150084254,-0.01571073890889685,0.0,-0.2640352930879651,-0.4081321843706865,0.16588134765625,-36.9122709274292,90.48785209655762,6880,34.09272003173828,0.2,-0.02595505171921104,0.016009454,1.0015560388565063,0.9717618823051453,0.00028414848
-0.7763321839863384,-0.12454716987657102,0.6616458301427506,4336,-0.32482678314254493,0.0,7318,0.0,0.5,-0.16601281616821617,0.1640377434770278,0.0,-0.08295005886580026,0.00026801156733805936,0.0,0.0,27.965066609999997,-0.07720111316213862,0.7,-0.05755691738921098,0.0,1.7211338022157454,0.01,0.0,31739904,0.0,0.0,0.0,0.41518870333106767,-0.06621936105162608,397.47,-0.22887163744912117,0.0,-0.12103769500285057,-0.08965162108413985,1722,0.0,0.0,0.037756455332558864,-0.022862464934853683,0.0,-0.3250856355994306,-0.42886107168353244,0.130615234375,-36.912224769592285,91.28610420227051,6884,34.89785385131836,0.2,-0.025522841280326246,0.01382781,1.0016926527023315,0.9640834331512451,0.000284139264
-0.7930475362572132,-0.09921573543300605,0.7066844380391041,4336,-0.32860033995695237,0.0,7323,0.0,0.5,-0.17236943868352597,0.4236966520713772,0.0,-0.04364276054970498,0.00016058990149758756,0.0,0.0,27.660894399999997,-0.03528535236969052,0.7,-0.05119964262151956,0.0,2.096298529762601,0.01,0.0,31758336,0.0,0.0,0.0,0.3589515907662792,-0.05860217613040529,390.92,-0.25166798468838014,0.0,-0.09714503888728604,-0.08907325998081178,1723,0.0,0.0,0.020104511487880176,-0.018573112767219895,0.0,-0.21142025236498924,-0.4005650017193559,0.1860107421875,-36.909633827209475,72.04964637756348,6888,26.33101463317871,0.2,-0.033339122997131196,0.021134384,1.0013301372528076,0.9707807302474976,0.000284130048
-0.7756654264512397,-0.10387308656758083,0.6885924888690567,4336,-0.3098114696824652,0.0,7327,0.0,0.5,-0.16742256127058297,0.25172017492895,0.0,-0.03431911540662113,0.00031900983756511577,0.0,0.0,43.117634429999995,-0.04314322859625664,0.7,-0.05277283523003956,0.0,1.7653386719467807,0.01,0.0,31776768,0.0,0.0,0.0,0.36073552546232124,-0.06867059434242226,392.79,-0.23524821231861892,0.0,-0.10077964680620904,-0.08959164768484104,1724,0.0,0.0,0.027674522747250293,-0.018523246052493378,0.0,-0.23568683381028885,-0.4112414026419163,0.14510498046875,-36.90318832397461,106.65245742797852,6892,45.66254425048828,0.2,-0.024094224104192107,0.013232172,1.000934362411499,0.969576358795166,0.000284120832
-0.7818451769654379,-0.12213119235361192,0.6915564420508932,4336,-0.3189540338180831,-1.627583211908738e-05,7331,0.0,0.5,-0.17107108160642553,0.310578347929142,0.0,-0.04737766654181234,0.00015896232798695564,0.0,0.0,48.846851900000004,-0.05206017181059521,0.7,-0.06557293007406047,0.0,1.776834160123923,0.01,0.0,31795200,0.0,0.0,0.0,0.36730506522480716,-0.0823477260959988,416.14,-0.23228461523033556,0.0,-0.11013080703298103,-0.08937056393662401,1725,0.0,0.0,0.02568275045568362,-0.022295171831443257,0.0,-0.25199174790176065,-0.40249425328071253,0.11810302734375,-36.90527496337891,94.41942291259765,6896,36.34642791748047,0.2,-0.024810316506773233,0.012692489,1.0011919736862183,0.9663934111595154,0.00028411161599999996
-0.7769979483760134,-0.1230226249045843,0.6946198365873232,4336,-0.3226226159438262,-2.31931044254452e-05,7335,0.0,0.5,-0.16732852524426686,0.2379767970881338,0.0,-0.06364701974462385,0.0002804899057890806,0.0,0.0,49.47362273000001,-0.04255492951564116,0.7,-0.052977887583254016,0.0,1.8235254734684032,0.01,0.0,31813632,0.0,0.0,0.0,0.35263252778299325,-0.07420351934089026,436.75,-0.23446320288977868,0.0,-0.1063890467449201,-0.08975235525640504,1726,0.0,0.0,0.028719272176296138,-0.019903348313480826,0.0,-0.2813073252936362,-0.42757375739391396,0.12723388671875,-36.90623817443848,90.43645248413085,6900,32.51313781738281,0.2,-0.024237202876247466,0.013498893,1.0010403394699097,0.9691541790962219,0.00028410239999999997
-0.7821606629472586,-0.09957988361834186,0.6848628509382892,4336,-0.3006512826391107,0.0,7340,0.0,0.5,-0.17264473477967138,0.33812359757435084,0.0,-0.060192677898630066,0.00020290752096722522,0.0,0.0,51.27523643000001,-0.05036363579942638,0.7,-0.051128898561694246,0.0,1.9998838250594855,0.01,0.0,31832064,0.0,0.0,0.0,0.38437055990787794,-0.08591101182423312,434.62,-0.20859658903920397,0.0,-0.097656229521385,-0.08885353022188838,1727,0.0,0.0,0.026805960134776523,-0.017875064881327937,0.0,-0.23515379646393203,-0.38963523410049056,0.13511962890625,-36.900950241088864,100.63620109558106,6904,35.726863861083984,0.2,-0.023155051725916566,0.012664074,1.0008995532989502,0.9599952697753906,0.000284093184
-0.7873560371407562,-0.11780384846379281,0.6883609878412638,4336,-0.3194607610200539,0.0,7344,0.0,0.5,-0.16707351567588258,0.2153317820881845,0.0,-0.05763141984169719,0.00026746911721097096,0.0,0.0,50.758999620000004,-0.051914488038055574,0.7,-0.06732805569951797,0.0,1.8170583377364105,0.01,0.0,31850496,0.0,0.0,0.0,0.4190083686898379,-0.09120727665841642,432.73,-0.2301361590294563,0.0,-0.10126262084193524,-0.08946059248016411,1728,0.0,0.0,0.029783661926185215,-0.021248191345079014,0.0,-0.2592300464152243,-0.4337499190585713,0.1300048828125,-36.90222339630127,93.17950553894043,6908,32.50648880004883,0.2,-0.02396007360657677,0.0134420395,1.000943899154663,0.9695435762405396,0.000284083968
-0.7728166939252464,-0.11493525788893162,0.657533676526007,4336,-0.2979392503677737,0.0,7348,0.0,0.5,-0.16487013794407523,0.19608042176951052,0.0,-0.03404248719707704,0.00017795091844163835,0.0,0.0,31.97030944,-0.05817760461201533,0.7,-0.06073624777591155,0.0,1.6872154796384737,0.01,0.0,31868928,0.0,0.0,0.0,0.40160971960933173,-0.0960974431996145,417.74,-0.23615282736462614,0.0,-0.11592810851080183,-0.0896643155862978,1729,0.0,0.0,0.03170907740305754,-0.021933279353914488,0.0,-0.2534944122005593,-0.43387842120279135,0.1651611328125,-36.90588817596436,80.7965684890747,6912,26.973966598510742,0.2,-0.029482479591388257,0.01782358,1.0013413429260254,0.9698445796966553,0.000284074752
-0.7845959784402935,-0.11840415410427868,0.6884297547508135,4336,-0.3117725505201051,0.0,7352,0.0,0.5,-0.170003988684451,0.2899891421565811,0.0,-0.0521737752718286,0.0002712668146058503,0.0,0.0,45.9421989,-0.044965670723666425,0.7,-0.055418998403747706,0.0,2.1124810148326336,0.01,0.0,31887360,0.0,0.0,0.0,0.33815897693761826,-0.06964899746378127,430.32,-0.22774902258967464,0.0,-0.10639114517787272,-0.08940302716108685,1730,0.0,0.0,0.023298867655509668,-0.020108109967984275,0.0,-0.2634213185897255,-0.4009763388164452,0.20048828125,-36.910356521606445,73.96240577697753,6916,25.8536319732666,0.2,-0.025964118936099113,0.01874118,1.0013644695281982,0.970775842666626,0.000284065536
-0.7767938785648079,-0.11751783267916016,0.7219688506849361,4336,-0.3050413871527474,0.0,7357,0.0,0.5,-0.16516262455669253,0.2500899323847762,0.0,-0.058862126071349774,0.00031466953158896003,0.0,0.0,43.554273040000005,-0.05118796552211978,0.7,-0.052798080613050545,0.0,1.822066084755755,0.01,0.0,31905792,0.0,0.0,0.0,0.46836031387575977,-0.09832982604517933,410.38,-0.22739861425573724,0.0,-0.11311219682487555,-0.08975061216448325,1731,0.0,0.0,0.03396443883184571,-0.021358148224015758,0.0,-0.26795619545693444,-0.41702423438499686,0.17236328125,-36.90632228851318,93.01923599243165,6920,33.279842376708984,0.2,-0.023640931874979287,0.017433183,1.0013870000839233,0.9696738123893738,0.00028405632
-0.7675006457845774,-0.10020802122133451,0.6695319276457752,4336,-0.30889095805109423,0.0,7361,0.0,0.5,-0.16842151853578202,0.3019728717387575,0.0,-0.05116387793029033,0.00013726095979412398,0.0,0.0,32.00802249,-0.04045704693957429,0.7,-0.05688459230467394,0.0,1.9611028022628316,0.01,0.0,31924224,0.0,0.0,0.0,0.3976899625363458,-0.08311730535018219,389.66,-0.21976844887631095,0.0,-0.10613740968645866,-0.08920611520356482,1732,0.0,0.0,0.023378376889966135,-0.016970129058247994,0.0,-0.22970476719507582,-0.39693328383226156,0.15418701171875,-36.90992546081543,98.90947761535645,6924,39.27425003051758,0.2,-0.024617497087456287,0.014916994,1.0014317035675049,0.9678782224655151,0.00028404710399999996
-0.7908192906478142,-0.10296494399161454,0.6889251991103257,4336,-0.3011659503098263,-6.740946102783912e-05,7365,0.0,0.5,-0.16780831829143017,0.35389458727092754,0.0,-0.1193522253185685,0.0003000211695002185,0.0,0.0,47.254367579999986,-0.050082913187503054,0.7,-0.051369379376672235,0.0,1.9152002451620627,0.01,0.0,31942656,0.0,0.0,0.0,0.39200373931838384,-0.07802888888487475,390.11,-0.21276380249578272,0.0,-0.10036599826073739,-0.08931148580126412,1733,0.0,0.0,0.029557569994710833,-0.01905328354113472,0.0,-0.24520446534653578,-0.3788549533349,0.14859619140625,-36.90699863433838,100.82320899963379,6928,35.56822204589844,0.2,-0.02952002959791571,0.015980462,1.0012190341949463,0.9664233326911926,0.000284037888
