reward_terms/lat_vel,reward_terms/foot_ahead,curriculum/ent_coef,reward_terms/stance_time,reward_terms/torque,time/fps,reward_terms/residual,rollout/ep_len_mean,reward_terms/height,curriculum/eff_scale,reward_terms/ang_xy,reward_terms/vz,reward_terms/step_rate,reward_terms/clearance,reward_terms/phase_contact,reward_terms/stance,reward_terms/time,curriculum/ctrl_jitter_ms,reward_terms/overrun,reward_terms/energy,reward_terms/coef_rate,reward_terms/hip_roll,reward_terms/angmom,reward_terms/assist_pen,reward_terms/air_time,curriculum/ctrl_drop_prob,rollout/ep_rew_mean,reward_terms/foot_slip,reward_terms/alive,curriculum/stance_ratio,curriculum/sprint_dist_m,time/total_timesteps,reward_terms/fwd_speed,reward_terms/motor_vel,reward_terms/action_rate,reward_terms/stop,time/time_elapsed,time/iterations,reward_terms/upright,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/value_loss,train/explained_variance,train/std,train/approx_kl,train/clip_fraction,train/clip_range,train/loss
-0.04346291495995226,0.0,0.01,0.0,-0.11878136900068428,4435,-0.11152992654859745,1726.34,-0.009975188990255736,0.1368576,-0.2806882379535942,-0.04531388026395621,0.0,0.1529826040515797,-0.14153816209554917,-0.004241986891619636,-0.5,1.5593472,0.0,-0.020123535270155136,-0.519340514391072,-0.17124352273659263,-0.048016893053950876,0.0,0.002858071846680509,0.01949184,948.89570919,-0.5174557652549849,0.0,0.6185227520000001,45.528639999999996,32864256,5.126767744529207,-0.004258951530320598,-0.11381098272724294,0.0,7409,1783,-0.032349724980532894,0.000289051392,-34.08334941864014,-0.01620020370464772,31542,287.44590454101564,0.9563890695571899,1.0025471448898315,0.021452833,0.25289306640625,0.2,88.4664077758789
-0.06139809646743392,0.0,0.01,-2.4413133764432537e-06,-0.1174692510998213,4435,-0.11061961381415147,1827.51,-0.015689146857314883,0.1369344,-0.28975947696183413,-0.06482748864604049,0.0,0.14631687541535954,-0.14999913958776642,-0.025654521732957663,-0.5,1.5602688,0.0,-0.01951724502906184,-0.5449380743199954,-0.17821527145162422,-0.0575460433235023,0.0,0.002675780053121141,0.01950336,1033.27589999,-0.5244076536725387,0.0,0.618505088,45.54016,32882688,4.802931685380394,-0.004064695240671011,-0.11600652225778606,5.522966566270007e-79,7414,1784,-0.05810918033769222,0.00028904524799999997,-34.07788639068603,-0.014404409751296043,31546,286.0724678039551,0.9062888622283936,1.0020673274993896,0.02167138,0.24183349609375,0.2,97.5883560180664
-0.03498607527971422,0.0,0.01,-0.00029134000942576677,-0.11838789120719098,4435,-0.11033029376066852,1856.23,-0.01708851228886961,0.1370112,-0.28759605450918285,-0.06803279967069675,0.0,0.1464175457659585,-0.1512228728531957,-0.03154653462506504,-0.5,1.5611904,0.0,-0.01951992114314922,-0.537842755288444,-0.18388488368221487,-0.057114183634384905,0.0,0.00270019414407822,0.019514880000000002,1059.65823437,-0.5294712785926021,0.0,0.618487424,45.551680000000005,32901120,4.698700984061169,-0.004032089289369139,-0.11495228949496283,1.1607846109660327e-49,7418,1785,-0.06254535076940221,0.00028903910399999996,-34.07608585357666,-0.018106520758010447,31550,266.166365814209,0.9636826515197754,1.001953363418579,0.019586612,0.2061767578125,0.2,117.25994110107422
-0.03459371148028471,0.0,0.01,-0.00014078664308827784,-0.11742640433799845,4435,-0.11012656845936125,1775.74,-0.01797523643734094,0.137088,-0.27929807188784983,-0.0735826144595681,0.0,0.1316372590936334,-0.15140163240926,-0.029780681522456595,-0.5,1.562112,0.0,-0.019279717501317697,-0.5484855735530192,-0.1827452758843218,-0.056929136071685975,0.0,0.0023464620042230105,0.0195264,1002.86695204,-0.5447510409827112,0.0,0.61846976,45.563199999999995,32919552,4.54462882454448,-0.003968994672102412,-0.11600045138779785,2.0353803832837398e-57,7422,1786,-0.07491791426319233,0.00028903296,-34.07707843780518,-0.014972846081946045,31554,326.05922241210936,0.9590549468994141,1.002000093460083,0.01795433,0.20103759765625,0.2,139.1468505859375
-0.023368978497896365,0.0,0.01,-0.0011500346493752052,-0.11860682729817593,4435,-0.11092512586966312,1767.4,-0.015672207580812888,0.1371648,-0.2840076305767799,-0.06118288700311167,0.0,0.14854019882936387,-0.14479142035362264,-0.007708857654732827,-0.5,1.5630336,0.0,-0.01979194214122873,-0.5216662598502778,-0.1789624996951028,-0.052031723892513676,0.0,0.0029383668216824946,0.01953792,992.81201461,-0.5266078728006482,0.0,0.6184520960000001,45.57472,32937984,4.837037772327937,-0.00410261624939234,-0.11372878382751367,0.0,7426,1787,-0.0524380077376351,0.000289026816,-34.077111625671385,-0.016335960279684515,31558,524.6885147094727,0.9341992735862732,1.0019543170928955,0.016395714,0.1653564453125,0.2,243.14122009277344
-0.031685696531616556,0.0,0.01,0.0,-0.11915589111717072,4434,-0.11097909239828282,1670.39,-0.014833014335739561,0.1372416,-0.28209294755805214,-0.05716344937535048,0.0,0.1323811684352473,-0.14407475898186767,-0.010600754155725338,-0.5,1.5639552,0.0,-0.019866700516933778,-0.5184140204560594,-0.17774684218824133,-0.05426836519470656,0.0,0.002522785520543241,0.01954944,924.8858890100001,-0.5337547808094212,0.0,0.618434432,45.586240000000004,32956416,4.74584764813156,-0.00412789074706512,-0.11471157473701193,5.3922103005648045e-56,7431,1788,-0.0503761357738875,0.000289020672,-34.07214012145996,-0.017164214188233017,31562,329.07515106201174,0.9424114227294922,1.0015380382537842,0.019138949,0.19747314453125,0.2,127.74278259277344
-0.04089429737001369,0.0,0.01,-3.743456262681219e-05,-0.12030165980750437,4434,-0.11109617557968594,1675.08,-0.016724148824829584,0.1373184,-0.2804748195037704,-0.06778882929443647,0.0,0.13249950334698826,-0.14359890510605053,-0.012418336130769881,-0.5,1.5648768,0.0,-0.020007608618994283,-0.5106276937400034,-0.1798126557935763,-0.05166631718254153,0.0,0.002419703989289701,0.019560960000000002,925.6419440799999,-0.528934458023317,0.0,0.618416768,45.59776,32974848,4.933157823911921,-0.004153584315314815,-0.11409468576567683,0.0,7435,1789,-0.05153043175281122,0.000289014528,-34.07446174621582,-0.015628759132232516,31566,339.6898551940918,0.9424060583114624,1.0018198490142822,0.016032156,0.1833251953125,0.2,149.84823608398438
-0.04495690322244619,0.0,0.01,0.0,-0.11859873343998634,4434,-0.11021075060787867,1555.57,-0.017432847210460307,0.1373952,-0.29162082318659044,-0.06945103046660402,0.0,0.1451209615597108,-0.14951796024252748,-0.016785728453935354,-0.5,1.5657984,0.0,-0.01970536302877452,-0.5422919479448327,-0.17753109253145857,-0.0577351305271043,0.0,0.002984482604208299,0.019572480000000003,829.59880921,-0.5252679985715705,0.0,0.618399104,45.60928,32993280,4.673795954575617,-0.004068473532264448,-0.11579439272749492,0.0,7439,1790,-0.06770364780472359,0.000289008384,-34.0740665435791,-0.01744784276233986,31570,345.6454162597656,0.9469623565673828,1.0017597675323486,0.017223112,0.2068603515625,0.2,136.58229064941406
-0.02972933812324328,0.0,0.01,-0.000352510448364127,-0.11902743460835646,4434,-0.11048747706267559,1554.72,-0.01534517834946511,0.137472,-0.28515197944848963,-0.06490586490075012,0.0,0.13554952574773813,-0.14688707436149634,-0.016379549255516112,-0.5,1.56672,0.0,-0.019735676950742635,-0.5405830094914701,-0.1797846194126618,-0.0561568494812902,0.0,0.0026459409305567127,0.019584,827.1182271099999,-0.5333288178814249,0.0,0.6183814400000001,45.6208,33011712,4.591384602860682,-0.004061799997293943,-0.11535396290219276,4.505215913345465e-44,7443,1791,-0.05978983943307628,0.00028900223999999997,-34.07497978210449,-0.017342155752703547,31574,522.07265625,0.9372104406356812,1.0018038749694824,0.01796177,0.18819580078125,0.2,245.5133514404297
-0.03978622572347978,0.0,0.01,0.0,-0.1217808009496664,4434,-0.11121048870196074,1499.98,-0.01656266054770815,0.1375488,-0.28649898070561586,-0.06515684785847185,0.0,0.15874509630037112,-0.1404395495913028,-0.010943434940555198,-0.5,1.5676416,0.0,-0.02032412104631985,-0.5175502309992742,-0.18014023244627198,-0.05426188912610083,0.0,0.0027978502039331943,0.01959552,785.25607256,-0.5317983609203376,0.0,0.618363776,45.63232,33030144,4.934001472380974,-0.0042086150446611365,-0.1136556090857145,1.2575825239364548e-62,7448,1792,-0.0541070577253002,0.00028899609599999996,-34.07081146240235,-0.016118633467704056,31578,606.03017578125,0.9097992777824402,1.0014232397079468,0.015454826,0.15562744140625,0.2,241.1009979248047
-0.058988138595772316,0.0,0.01,-0.00036498857985457615,-0.12115418259815142,4434,-0.11131082283465002,1468.12,-0.014087489519397403,0.1376256,-0.28526625706216824,-0.05833538160285688,0.0,0.13536074607574589,-0.14243223891136575,-0.015418359282929802,-0.5,1.5685632,0.0,-0.020343199586724023,-0.5150103325776443,-0.17778372481587257,-0.050881583387372226,0.0,0.002530381271046483,0.019607040000000003,763.9484436199999,-0.5230512899275503,0.0,0.618346112,45.64384,33048576,5.060637303976767,-0.004249150077211517,-0.11440502603422303,8.962136282184545e-51,7452,1793,-0.04857407663221485,0.00028898995199999996,-34.06940402984619,-0.01783865406177938,31582,376.8098571777344,0.9339581727981567,1.0013713836669922,0.016769096,0.1791259765625,0.2,173.98788452148438
-0.04189684407587364,0.0,0.01,-0.00035644406064723927,-0.11904520189762123,4434,-0.11011575542923013,1521.81,-0.022780130797923046,0.1377024,-0.29138121485796975,-0.08793043264520342,0.0,0.15603691972760325,-0.1550584085227168,-0.02475067719027244,-0.5,1.5694848,0.0,-0.01955755432182307,-0.5447844893768432,-0.18578235438398413,-0.06327237562432937,0.0,0.002877602909898592,0.01961856,801.4350021699997,-0.5538494884643604,0.0,0.618328448,45.65536,33067008,4.4600856428670905,-0.004007245539178791,-0.11543941850931223,1.0342710141480831e-54,7456,1794,-0.08298182530736592,0.000288983808,-34.0767900466919,-0.019169268477708102,31586,232.9750244140625,0.9618126153945923,1.0021872520446777,0.018646054,0.1946044921875,0.2,80.38733673095703
-0.02675090536242642,0.0,0.01,-0.0009684221117317469,-0.1203941289361224,4434,-0.11050856282680227,1438.31,-0.018896551426518214,0.1377792,-0.2887333283854365,-0.07090636936398413,0.0,0.14629754559326405,-0.1509392999067838,-0.021284098014925257,-0.5,1.5704064,0.0,-0.01968814375179813,-0.5408820157703669,-0.18372205628622357,-0.060516446064545586,0.0,0.002510306981599165,0.01963008,744.78810783,-0.5432161365473582,0.0,0.6183107840000001,45.66688,33085440,4.64036903609177,-0.00401325789701865,-0.1141088446980837,0.0,7461,1795,-0.0735457371431194,0.000288977664,-34.07648048400879,-0.01678516058018431,31590,385.0945648193359,0.9550020694732666,1.001901388168335,0.015347173,0.18634033203125,0.2,158.31202697753906
-0.045422536041862055,0.0,0.01,0.0,-0.12177782164668052,4434,-0.11110579679911396,1457.97,-0.01729503883475335,0.137856,-0.28921706438883915,-0.06362575229311451,0.0,0.15531642974839574,-0.1432575498110965,-0.006232570870430231,-0.5,1.571328,0.0,-0.020308991330545926,-0.5230195861132739,-0.18284036854970784,-0.05675888385581989,0.0,0.0029340266224203836,0.019641600000000002,755.45152056,-0.5388111051876573,0.0,0.61829312,45.678399999999996,33103872,4.927451888263031,-0.0041982458127902845,-0.11432472757145178,0.0,7465,1796,-0.05380683263848488,0.00028897152,-34.07242412567139,-0.017697807791410013,31594,537.8596328735351,0.9301533102989197,1.001754879951477,0.015501184,0.17523193359375,0.2,200.0811004638672
-0.02996580275038256,0.0,0.01,0.0,-0.12012388597315612,4434,-0.11072473716859377,1416.57,-0.01693040828563408,0.1379328,-0.2981426386871837,-0.06946360201028208,0.0,0.14685777623179058,-0.14519015409886163,-0.01858456440871064,-0.5,1.5722496,0.0,-0.020039603361759098,-0.5431727905707077,-0.18324421301222585,-0.060659543051040724,0.0,0.0029340265124725797,0.01965312,727.9820246599999,-0.5447805614968843,0.0,0.618275456,45.68992,33122304,4.595515466545711,-0.004161425265213837,-0.11526192299582237,2.2601718266992697e-43,7469,1797,-0.06743828374737337,0.000288965376,-34.07110710144043,-0.017324562219437213,31598,401.3796890258789,0.9378973245620728,1.001384973526001,0.018782673,0.1915283203125,0.2,219.6590118408203
-0.03716825513311374,0.0,0.01,-2.57701289633082e-05,-0.12104211510170819,4434,-0.11154176100837507,1444.73,-0.01089644968441232,0.1380096,-0.28274272495062586,-0.04935150611572199,0.0,0.13987000897958216,-0.13687130371063222,-0.010523313613683768,-0.5,1.5731712,0.0,-0.020327678126165937,-0.5051464503793001,-0.17718135988715905,-0.04685774800957394,0.0,0.002593315054481435,0.01966464,749.4234590200001,-0.5167454530361142,0.0,0.618257792,45.701440000000005,33140736,5.01829537412923,-0.004263696542576379,-0.11398858096135202,0.0,7473,1798,-0.03764126054219543,0.000288959232,-34.075039863586426,-0.017013246903661638,31602,379.0912200927734,0.9476908445358276,1.0019943714141846,0.018624568,0.20113525390625,0.2,169.07151794433594
-0.05669487345700311,0.0,0.01,0.0,-0.12065341068662197,4434,-0.11118152626457463,1466.95,-0.012961132827374752,0.1380864,-0.29172041389705633,-0.05879159924992345,0.0,0.15637275203802123,-0.14314581726130243,-0.01059462636023214,-0.5,1.5740928,0.0,-0.020263843759715374,-0.5256425868331192,-0.17437038739629543,-0.05348832026538305,0.0,0.0025097642404337725,0.01967616,772.9893162199999,-0.5310646518733655,0.0,0.618240128,45.712959999999995,33159168,4.994044306831547,-0.0042662883479303824,-0.1146366314048694,0.0,7478,1799,-0.04976320088066474,0.00028895308799999997,-34.07701873779297,-0.016423579328693448,31606,370.43437042236326,0.90593022108078,1.001969575881958,0.01727723,0.19888916015625,0.2,169.37240600585938
-0.04076722111934192,0.0,0.01,0.0,-0.12138891409606861,4434,-0.11055657945144731,1495.04,-0.015330067775620595,0.1381632,-0.2920232685346005,-0.06046004185884927,0.0,0.1402257047781609,-0.14846189373805185,-0.017847728304451024,-0.5,1.5750144,0.0,-0.020270390871693605,-0.5448359733838892,-0.18052666946141954,-0.05738945226729992,0.0,0.0027441397736159465,0.01968768,790.9579728799998,-0.5339238994897869,0.0,0.618222464,45.72448,33177600,4.6487715054680905,-0.004163544141416706,-0.11557323569709564,1.161358635294447e-51,7482,1800,-0.060824141134210405,0.000288946944,-34.076253509521486,-0.01704216399230063,31610,358.32843627929685,0.9281158447265625,1.002007007598877,0.02104085,0.20235595703125,0.2,187.35140991210938
-0.02684096114324006,0.0,0.01,-0.0007458471405294,-0.12087871011680978,4434,-0.11035186916767263,1426.22,-0.01508084435944023,0.13824,-0.29224164591534785,-0.06301834234246427,0.0,0.1339560367228216,-0.15163184654603123,-0.020508695200421638,-0.5,1.575936,0.0,-0.020039049165062585,-0.5376571309218299,-0.18395051296982945,-0.05560407244138894,0.0,0.002714300117481293,0.0196992,733.0754515799999,-0.5464131424022329,0.0,0.6182048,45.736000000000004,33196032,4.472933194283118,-0.004112918838948657,-0.11626662427330157,0.0,7486,1801,-0.06262468562962399,0.0002889408,-34.07507820129395,-0.015239509055390954,31614,541.7500747680664,0.9123423099517822,1.0017513036727905,0.015063843,0.1665283203125,0.2,274.32940673828125
-0.022844232925290767,0.0,0.01,-8.137625021239122e-07,-0.12198993402103316,4433,-0.11096170416853923,1458.96,-0.018098305991896223,0.1383168,-0.289107102653767,-0.06845441584289376,0.0,0.13959474051620607,-0.14682971241932152,-0.012962961306668614,-0.5,1.5768576,0.0,-0.020196252174826644,-0.5235107120823783,-0.18540780390038664,-0.05348124842593229,0.0,0.002519530105119985,0.01971072,762.4942423900002,-0.5330809770571561,0.0,0.618187136,45.747519999999994,33214464,4.773866058466098,-0.004158953661257743,-0.11406074775724467,0.0,7490,1802,-0.06120382935949347,0.000288934656,-34.071922874450685,-0.018330543010961264,31618,470.3359878540039,0.9137049913406372,1.0015867948532104,0.016410371,0.1901123046875,0.2,193.48716735839844
-0.040272916909557165,0.0,0.01,0.0,-0.12160107268364066,4433,-0.11136791083449143,1453.76,-0.010676433376954994,0.1383936,-0.281938826208131,-0.04650826633778054,0.0,0.1348671548198268,-0.1362842690288568,-0.010397375439089689,-0.5,1.5777792,0.0,-0.020389260157154927,-0.5123490551121539,-0.17563347431320253,-0.047715456217650866,0.0,0.0026888011198025197,0.019722240000000002,758.2050426400002,-0.51713872907559,0.0,0.618169472,45.75904,33232896,5.05217342451638,-0.004276812138086701,-0.1135029673865645,0.0,7495,1803,-0.03702693023938945,0.000288928512,-34.0778470993042,-0.016999625822063536,31622,359.55541534423827,0.947196364402771,1.0022611618041992,0.017142449,0.18160400390625,0.2,121.01223754882812
-0.060505369004664446,0.0,0.01,0.0,-0.11882873776689402,4433,-0.11054850536665357,1473.47,-0.018803378894523576,0.1384704,-0.2953340432121868,-0.07288914898965854,0.0,0.13046097772284193,-0.14400009452007398,-0.017675587906354696,-0.5,1.5787008,0.0,-0.019793380756932374,-0.5270964768281471,-0.1778054237387242,-0.06336212452136049,0.0,0.0023388664121739566,0.019733760000000003,771.9925044299998,-0.5284265219360402,0.0,0.618151808,45.77056,33251328,4.631095884699224,-0.004101151785703212,-0.11540034935446923,2.063034976637748e-45,7499,1804,-0.07220227332773105,0.000288922368,-34.076856422424314,-0.01686160215176642,31626,359.5615951538086,0.9069424271583557,1.0018670558929443,0.016533861,0.18916015625,0.2,183.89720153808594
-0.04447460963440607,0.0,0.01,0.0,-0.12174105484174931,4433,-0.11084183321175903,1444.73,-0.017960954071492133,0.1385472,-0.29915226586809607,-0.07069580003605797,0.0,0.1382725818089211,-0.14439823911496436,-0.01307763461683736,-0.5,1.5796224,0.0,-0.020393200946848412,-0.5234907508054615,-0.1813835527289876,-0.05611879151985301,0.0,0.0028629548582507092,0.019745280000000004,749.43859029,-0.5386786859439368,0.0,0.618134144,45.78208,33269760,4.839600439137636,-0.004228657582453713,-0.11446912736747653,0.0,7503,1805,-0.06364202627568967,0.000288916224,-34.072459030151364,-0.016951300366781653,31630,597.4475479125977,0.9178568720817566,1.0015978813171387,0.016945913,0.17635498046875,0.2,311.9568176269531
-0.051248269028450213,0.0,0.01,0.0,-0.11835620094780899,4433,-0.1102135893693397,1422.51,-0.020861396724137848,0.138624,-0.29421008405877586,-0.08097458463376311,0.0,0.14821298425719148,-0.1495591856872933,-0.043299545830203456,-0.5,1.580544,0.0,-0.019548498137084147,-0.5424465506872964,-0.18299569075481287,-0.06414561703500431,0.0,0.0024685321097624386,0.0197568,726.3855630500002,-0.5339850644408719,0.0,0.61811648,45.7936,33288192,4.549018173649923,-0.004033155099566574,-0.11479098092856493,0.0,7507,1806,-0.08711895477685375,0.00028891008,-34.07580375671387,-0.017276546743232757,31634,403.78687438964846,0.9424697160720825,1.001976490020752,0.01623657,0.176611328125,0.2,190.25338745117188
-0.05369157443781142,0.0,0.01,0.0,-0.12031882729996274,4433,-0.11101444066707745,1390.41,-0.015303473965979981,0.1387008,-0.28863315446907856,-0.0631032865720084,0.0,0.15361593119498973,-0.14926655135420672,-0.020918475906884,-0.5,1.5814656,0.0,-0.020153666634327008,-0.5341067557658642,-0.183514385076345,-0.057445784198434185,0.0,0.0029269735548748737,0.019768320000000002,704.5787081799999,-0.5357081879974459,0.0,0.618098816,45.80512,33306624,4.865052573685689,-0.0041905158930591845,-0.11469805582805402,2.017037120900619e-34,7512,1807,-0.05514014198295126,0.00028890393599999997,-34.0731086730957,-0.01745884567499161,31638,439.9613540649414,0.9443677663803101,1.0015500783920288,0.01567504,0.1608642578125,0.2,140.1814727783203
-0.03948726336311384,0.0,0.01,0.0,-0.12142645965602784,4433,-0.11076964471847595,1382.02,-0.018484004321536716,0.1387776,-0.29572181618839466,-0.07211273283963067,0.0,0.14761031132263386,-0.14749643052689088,-0.01500598593392712,-0.5,1.5823872,0.0,-0.020187597382794735,-0.5277292164136279,-0.17895682953351763,-0.05652009415727363,0.0,0.003044161350569791,0.019779840000000003,697.23672043,-0.5311532663385822,0.0,0.618081152,45.81664,33325056,4.683889692407553,-0.004162174205249686,-0.11476632071106214,0.0,7516,1808,-0.07113133278737196,0.000288897792,-34.079287910461424,-0.01860873361583799,31642,256.89406127929686,0.9656306505203247,1.0024148225784302,0.021513177,0.2126220703125,0.2,176.77694702148438
-0.06697724502422792,0.0,0.01,-0.0002734364291730647,-0.11893769358241052,4433,-0.11082737783696077,1432.09,-0.01657953783657133,0.1388544,-0.2862084564606227,-0.06949862251778066,0.0,0.14151219110302893,-0.1463076887109781,-0.008806187041003798,-0.5,1.5833088,0.0,-0.02003355430203468,-0.533670912065558,-0.17291753053348627,-0.055934276165831166,0.0,0.0025797515247379327,0.01979136,731.78641647,-0.5329063882936214,0.0,0.618063488,45.82816,33343488,4.795185183803758,-0.004174451673115236,-0.11523561764534795,0.0,7520,1809,-0.060257204962523944,0.000288891648,-34.077296829223634,-0.01721357638016343,31646,334.3258392333984,0.9466400146484375,1.002091407775879,0.019575696,0.21492919921875,0.2,136.7751007080078
-0.05799477969522445,0.0,0.01,-9.114524194349845e-05,-0.11858341510448064,4433,-0.11156587706562278,1461.35,-0.008850299811314523,0.1389312,-0.27493522078332533,-0.046978751509851056,0.0,0.12959759464702433,-0.14128857399155137,-0.010799318447669175,-0.5,1.5842304,0.0,-0.019866417339554677,-0.5063576859837142,-0.17097873601086655,-0.05122654922893391,0.0,0.0028586146945599467,0.019802880000000002,751.9886320799998,-0.5106387781761278,0.0,0.618045824,45.83968,33361920,4.87909467572326,-0.004173678278952161,-0.11354285884745557,1.5115546103137624e-45,7525,1810,-0.04255833435339181,0.000288885504,-34.087486267089844,-0.01668009700952098,31650,315.799730682373,0.9548354744911194,1.0030579566955566,0.020499822,0.21376953125,0.2,129.07579040527344
-0.04491977798080423,0.0,0.01,0.0,-0.11904068273133864,4433,-0.11047147376689691,1534.11,-0.019315333458821263,0.139008,-0.29288795048135496,-0.07193784684682335,0.0,0.14742564065930705,-0.1499436907329273,-0.013144230856907222,-0.5,1.585152,0.0,-0.019806015616291573,-0.5370591694202943,-0.1779081903804313,-0.06027248970547631,0.0,0.0029210055492714876,0.0198144,801.6854074299999,-0.5463826927123389,0.0,0.61802816,45.8512,33380352,4.584787216112016,-0.0040745006142765185,-0.11469174752504029,0.0,7529,1811,-0.06978345745043299,0.00028887936,-34.08947315216064,-0.018478816497372465,31654,153.5222511291504,0.9651707410812378,1.0030272006988525,0.021483788,0.21627197265625,0.2,62.385990142822266
-0.053627095196691246,0.0,0.01,0.0,-0.12226879501084177,4433,-0.11107327341014545,1517.51,-0.013498098053856187,0.1390848,-0.2813595710308534,-0.0561616808507753,0.0,0.1259844903057494,-0.1446539044102727,-0.014311725481829926,-0.5,1.5860736,0.0,-0.02035077033723892,-0.5118848574364702,-0.17470999235852544,-0.05277679690557777,0.0,0.0021902118913001483,0.01982592,784.55210054,-0.5270581378462023,0.0,0.618010496,45.86272,33398784,4.809053653675871,-0.0042164262065866554,-0.11481528036690761,1.626098705324975e-72,7533,1812,-0.054329733028323564,0.000288873216,-34.08276023864746,-0.013477687037084251,31658,382.8043014526367,0.9456418752670288,1.0024287700653076,0.017793743,0.21884765625,0.2,173.53253173828125
-0.0792895860318268,0.0,0.01,0.0,-0.12286243472991844,4433,-0.11151381883488279,1508.47,-0.01458214507742877,0.1391616,-0.2843101232604342,-0.059756705696511224,0.0,0.1306728643949664,-0.13970192535030465,-0.010035790499573047,-0.5,1.5869952,0.0,-0.020683332228381444,-0.5123068605021731,-0.171268793888198,-0.0510384413473304,0.0,0.0024983715718715554,0.01983744,777.6405388199997,-0.5196413513786595,0.0,0.617992832,45.87424,33417216,5.114701249538915,-0.004321580971558823,-0.1131147773657933,0.0,7537,1813,-0.048008579911102855,0.000288867072,-34.0760311126709,-0.016925851069390773,31662,331.5648651123047,0.9443181753158569,1.0018255710601807,0.018492494,0.18465576171875,0.2,147.44259643554688
-0.08518789290941821,0.0,0.01,0.0,-0.12090447839066844,4433,-0.11050604477331644,1590.49,-0.01436898759121983,0.1392384,-0.2876756181133253,-0.06463841697771554,0.0,0.12592173793592865,-0.14440856650302925,-0.016272337106010212,-0.5,1.5879168,0.0,-0.02034749369543705,-0.5303248786938461,-0.16980935142266335,-0.05499911306687109,0.0,0.002454968883992276,0.01984896,845.9541591799998,-0.5358319837765827,0.0,0.617975168,45.885760000000005,33435648,4.65251726541069,-0.004229279259175392,-0.11559427068360668,1.0595801831066561e-50,7542,1814,-0.06071773940771251,0.000288860928,-34.072204780578616,-0.017261691100429744,31666,303.754712677002,0.9372793436050415,1.001763105392456,0.017906293,0.17138671875,0.2,146.2295684814453
-0.056491200983019026,0.0,0.01,0.0,-0.12168161827490602,4433,-0.11132141434850812,1660.65,-0.0148859253588304,0.1393152,-0.28569993099650637,-0.06126040579760756,0.0,0.13474200393002816,-0.14206764538201017,-0.019375127271841916,-0.5,1.5888384,0.0,-0.020485644179872073,-0.5127957065567386,-0.17691903479784324,-0.05149209199632784,0.0,0.002604165793551753,0.01986048,894.1682511800001,-0.5386693624546938,0.0,0.617957504,45.897279999999995,33454080,4.854424743865274,-0.004284701735549812,-0.11336431660476992,4.393393378153238e-48,7546,1815,-0.05315175073569707,0.00028885478399999997,-34.07435474395752,-0.017600404750555753,31670,416.9356185913086,0.939349889755249,1.0017387866973877,0.018292066,0.18775634765625,0.2,195.93812561035156
-0.0688307586639983,0.0,0.01,0.0,-0.12338695568733161,4433,-0.11102302798137198,1603.05,-0.012429050471755153,0.139392,-0.29141650860673324,-0.05462813873606979,0.0,0.12690517481135904,-0.14719071683460497,-0.01170729166756054,-0.5,1.58976,0.0,-0.02068926816680164,-0.5131702222389207,-0.1731316606671502,-0.05133116113765875,0.0,0.002214083263728147,0.019872,845.12514997,-0.5312162002505693,0.0,0.61793984,45.9088,33472512,4.819617847781088,-0.004294884256810588,-0.11406225132325123,0.0,7550,1816,-0.046684174672205196,0.00028884863999999996,-34.07773418426514,-0.01603938974440098,31674,333.39178161621095,0.9466375112533569,1.002194881439209,0.016475607,0.18878173828125,0.2,128.5316162109375
-0.05484649419220277,0.0,0.01,0.0,-0.12196902230305712,4433,-0.11141750437405938,1681.33,-0.011540958945609789,0.1394688,-0.27878726827011835,-0.055241791082998995,0.0,0.12868556466935896,-0.1417852345592482,-0.011658058015079797,-0.5,1.5906816,0.0,-0.020590843363700186,-0.5031677241136013,-0.1733181641115873,-0.050253871385123876,0.0,0.0026025383429239607,0.019883520000000002,909.59166887,-0.5161164090451267,0.0,0.617922176,45.920320000000004,33490944,4.91104169006022,-0.004345427832642459,-0.11356622475091993,1.627348633517031e-53,7554,1817,-0.043762767300516786,0.000288842496,-34.07660598754883,-0.015511362405959517,31678,570.6755477905274,0.8810800313949585,1.0018864870071411,0.019424807,0.18807373046875,0.2,238.68467712402344
-0.059600322687464194,0.0,0.01,-0.0005192041523211325,-0.12107018461063425,4432,-0.11039231525583865,1672.39,-0.020303450465476068,0.1395456,-0.2962082079862005,-0.08166692760208323,0.0,0.15920611767684803,-0.14810647877689168,-0.018743089064560965,-0.5,1.5916032,0.0,-0.020232702970402038,-0.5344107829892647,-0.17648287377250055,-0.06041919477313887,0.0,0.002845050637713737,0.019895040000000003,895.4375029099999,-0.5396766335100446,0.0,0.617904512,45.931839999999994,33509376,4.637940183208448,-0.004162706250463479,-0.11626299523240524,0.0,7559,1818,-0.07761480342117794,0.000288836352,-34.08333129882813,-0.014274210506118833,31682,277.713387298584,0.9422577619552612,1.0028164386749268,0.023863617,0.23876953125,0.2,119.1519546508789
