reward_terms/action_rate,reward_terms/time,reward_terms/step_rate,curriculum/ctrl_jitter_ms,reward_terms/motor_vel,reward_terms/foot_ahead,curriculum/sprint_dist_m,curriculum/ctrl_drop_prob,reward_terms/clearance,reward_terms/lat_vel,reward_terms/residual,rollout/ep_rew_mean,reward_terms/energy,reward_terms/air_time,time/time_elapsed,reward_terms/ang_xy,curriculum/ent_coef,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/overrun,reward_terms/residual_rate,reward_terms/stance,reward_terms/assist_pen,curriculum/eff_scale,time/iterations,reward_terms/angmom,time/fps,reward_terms/upright,reward_terms/stance_time,reward_terms/vz,curriculum/stance_ratio,reward_terms/fwd_speed,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/stop,reward_terms/torque,reward_terms/height,reward_terms/phase_contact,time/total_timesteps,reward_terms/alive,train/approx_kl,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction
-0.003993247702018325,-0.5,0.0,1.3114368,-0.00040610639276620936,0.0,49.37632,0.01639296,0.015883730814234207,-4.1447635934648614e-08,0.0,-1662.78661549,-0.0024054005468886683,0.0003027333877980709,9194,-4.706047424138391e-06,0.01,-0.09344977671987333,9015.8,0.0,0.0,0.0,0.0,0.1625088,2117,0.0,4243,-1.5700565257108306e-07,-0.48823430053016637,-0.01066505939777451,0.612622976,0.42395425597615755,-0.431826703122229,-0.21532635752823162,0.0,-0.03488282390418477,-0.0038399716605807266,-0.31607675411263664,39020544,0.0,0.009931846,-11.359002733230591,-0.10260935127735138,-0.007231691118795425,0.09382929671555758,0.000280498944,1.001758337020874,0.2,8464,0.977396547794342,0.09654541015625
-0.0038592194537632758,-0.5,0.0,1.3123584,-0.00037797999024510414,0.0,49.38784,0.01640448,0.014912078831713617,-3.715423680286044e-08,0.0,-1662.6122514400004,-0.0022536263004710776,0.00032931752502918243,9199,-4.401389729664469e-06,0.01,-0.09417307428096382,9015.8,0.0,0.0,0.0,0.0,0.1625856,2118,0.0,4243,-1.5163629319694747e-07,-0.4946626621870867,-0.009856613954199206,0.612605312,0.4441788750767963,-0.4104451539343204,-0.21097046786721912,0.0,-0.033944165662855574,-0.003831835432418577,-0.3074992018397375,39038976,0.0,0.01129962,-11.358057403564453,-0.10675637423992157,-0.01075751754688099,0.05458388552069664,0.000280489728,1.0019612312316895,0.2,8468,0.9884166717529297,0.145849609375
-0.004110792007954499,-0.5,0.0,1.31328,-0.0003801919344936176,0.0,49.39936,0.016416,0.016789677316063033,-3.7674654659508575e-08,0.0,-1661.5032657100005,-0.002247903172878001,0.00032280711457133293,9203,-4.640032061088763e-06,0.01,-0.0934056168592305,9010.68,0.0,0.0,0.0,0.0,0.1626624,2119,0.0,4243,-1.4588247420714644e-07,-0.48896916423432735,-0.013021910703243078,0.612587648,0.3906180383867215,-0.4164706185120149,-0.21744471924842407,0.0,-0.03291178742321535,-0.004687612893930578,-0.3051786897387696,39057408,0.0,0.011618955,-11.361819171905518,-0.12227771431207657,-0.009698582987766713,0.033791579958051446,0.00028048051199999996,1.0027961730957031,0.2,8472,0.9857653975486755,0.11357421875
-0.003900925720187595,-0.5,0.0,1.3142016,-0.0003713304492343136,0.0,49.41088,0.01642752,0.014911771322604147,-3.703166221274304e-08,0.0,-1661.4714347899999,-0.002234015371291853,0.0003521039616316557,9207,-4.294612573029928e-06,0.01,-0.09355656994047205,9010.68,0.0,0.0,0.0,0.0,0.1627392,2120,0.0,4243,-1.4960341862214432e-07,-0.49312782602889155,-0.009702476237293388,0.6125699840000001,0.4234387108567642,-0.4124910682063845,-0.20336977804441048,0.0,-0.03384265849172322,-0.0037417799832929785,-0.30730506462923046,39075840,0.0,0.013112843,-11.357952737808228,-0.12002120167016983,-0.009317261329852045,0.029586378391832112,0.000280471296,1.001502275466919,0.2,8476,0.9972084760665894,0.11102294921875
-0.00391910795261092,-0.5,0.0,1.3151232,-0.0003722914467454528,0.0,49.422399999999996,0.01643904,0.014794600721989702,-3.70274846365907e-08,0.0,-1661.4714347899999,-0.002244280736622823,0.00034722114408699173,9212,-4.199645819068884e-06,0.01,-0.09391917489111794,9010.68,0.0,0.0,0.0,0.0,0.162816,2121,0.0,4243,-1.5093669160942468e-07,-0.5014489613143572,-0.009750066242653356,0.61255232,0.43727669710214195,-0.41895717994112,-0.20590377654875988,0.0,-0.03398339827295757,-0.003805256635130415,-0.30660762227596616,39094272,0.0,0.013078107,-11.358073854446411,-0.10770200192928314,-0.008654051646590232,0.054209140874445436,0.00028046208,1.0022907257080078,0.2,8480,0.9853606820106506,0.10987548828125
-0.004266577294671806,-0.5,0.0,1.3160448,-0.0004034638508709595,0.0,49.43392,0.01645056,0.01598575084134688,-3.863192229361924e-08,0.0,-1661.40422972,-0.0023682674568711965,0.00030815869104117155,9216,-4.511671207061895e-06,0.01,-0.09371946865978692,9010.68,0.0,0.0,0.0,0.0,0.1628928,2122,0.0,4243,-1.5153344355444662e-07,-0.5007554653372305,-0.009958448103957233,0.612534656,0.4189268808783329,-0.42452952294016627,-0.2173030601921084,0.0,-0.033700514679369895,-0.003731657453787823,-0.314111432750547,39112704,0.0,0.015632814,-11.35943512916565,-0.12275252491235733,-0.011044865596340969,0.023812472354620695,0.000280452864,1.0020537376403809,0.2,8484,0.9941698908805847,0.14371337890625
-0.003646807959133914,-0.5,0.0,1.3169664,-0.000364776122743033,0.0,49.44544,0.01646208,0.017126902364789212,-3.527453880709686e-08,0.0,-1620.8725273299997,-0.0021628442682563366,0.0002501075408266236,9220,-4.1300594931924145e-06,0.01,-0.09297360250475414,8777.71,0.0,0.0,-0.0015255375740960671,0.0,0.1629696,2123,0.0,4243,-1.4376631031564506e-07,-0.4487708550667675,-0.02006323086079913,0.612516992,0.3437907296235836,-0.4051792487992764,-0.21420459223123686,0.0,-0.033252449208979636,-0.006950884513929883,-0.3069673039590395,39131136,0.0,0.014123286,-11.363068580627441,-0.13030071556568146,-0.010331668995786459,0.016226378781720997,0.000280443648,1.003373622894287,0.2,8488,0.9955470561981201,0.1482177734375
-0.0037469664703145573,-0.5,0.0,1.317888,-0.00036295475792506485,0.0,49.45696,0.0164736,0.0162302257698495,-3.502159131587826e-08,0.0,-1600.99166041,-0.0021644405358758625,0.00034179580203878385,9225,-4.040839537026227e-06,0.01,-0.09266113256162078,8662.79,0.0,0.0,-1.6267990541365002e-08,0.0,0.1630464,2124,0.0,4243,-1.4501061128199576e-07,-0.47697872063630103,-0.013535588003680491,0.6124993280000001,0.3990247547754806,-0.4074465719928522,-0.20950069120303383,0.0,-0.033034536873500005,-0.004711858211255643,-0.3029238943627292,39149568,0.0,0.009850194,-11.360955381393433,-0.028921745717525482,-0.005373195616994053,0.09714830759912729,0.000280434432,1.0021138191223145,0.2,8492,0.9965935349464417,0.1168212890625
-0.00409863014791625,-0.5,0.0,1.3188096,-0.0003934477312794815,0.0,49.46848,0.016485120000000002,0.015661770581821884,-3.73044481136648e-08,0.0,-1600.99166041,-0.00235591802603063,0.00034016819942432147,9229,-4.472399106590777e-06,0.01,-0.09400270505656244,8662.79,0.0,0.0,0.0,0.0,0.1631232,2125,0.0,4243,-1.5656817715297548e-07,-0.5013621561520267,-0.010097626916551436,0.612481664,0.43597306857109586,-0.43334576586765516,-0.2149227483361184,0.0,-0.03510059026305431,-0.0037958605366117185,-0.3117877543047674,39168000,0.0,0.01209496,-11.356180810928345,-0.1198345273733139,-0.010776989697478711,0.0419743774458766,0.000280425216,1.0012061595916748,0.2,8496,0.9967002272605896,0.12664794921875
-0.00393358630797595,-0.5,0.0,1.3197312,-0.00037270707164977054,0.0,49.480000000000004,0.016496640000000003,0.015346372067981312,-3.7131443375802667e-08,0.0,-1620.82803899,-0.002250678422030118,0.00034722114408699173,9233,-4.357920098343646e-06,0.01,-0.09371414506532466,8779.67,0.0,0.0,0.0,0.0,0.1632,2126,0.0,4243,-1.5280936454343662e-07,-0.4891263676852557,-0.010387552481824769,0.612464,0.4294787383009403,-0.4250587621865333,-0.2041196559057111,0.0,-0.03436291829919675,-0.0038161326369394377,-0.3022901056128323,39186432,0.0,0.015429681,-11.356492710113525,-0.12328118085861206,-0.010544634144753217,0.02099060146138072,0.00028041599999999997,1.0015475749969482,0.2,8500,0.9943141937255859,0.144970703125
-0.003955359954954096,-0.5,0.0,1.3206528,-0.0003584749665703437,0.0,49.49152,0.01650816,0.016223058049120078,-3.306886454761508e-08,0.0,-1600.7030567000006,-0.0021540444814159895,0.0003835709164074312,9238,-4.007895716487127e-06,0.01,-0.09302768757904473,8663.98,0.0,0.0,0.0,0.0,0.1632768,2127,0.0,4243,-1.4449248429667141e-07,-0.4702171159216151,-0.013239085182377939,0.612446336,0.3990847016706607,-0.4103199441257371,-0.2044575857466412,0.0,-0.03322386940837344,-0.0046875005429244075,-0.29202861009182207,39204864,0.0,0.016931452,-11.3568510055542,-0.11576508730649948,-0.012639236950781197,0.05971652865409851,0.000280406784,1.0015003681182861,0.2,8504,0.9844582676887512,0.16253662109375
-0.004089940964887813,-0.5,0.0,1.3215744,-0.0003710091356473177,0.0,49.50304,0.016519680000000002,0.015595009415563459,-3.5684140151106716e-08,0.0,-1600.5018433900007,-0.0022543570478625783,0.00034233836534743506,9242,-4.293587237012726e-06,0.01,-0.09351656388440936,8663.22,0.0,0.0,0.0,0.0,0.1633536,2128,0.0,4243,-1.5169015669218618e-07,-0.48914507528631174,-0.013587443394612327,0.6124286720000001,0.40254339270389733,-0.43227186014730246,-0.20776569680132836,0.0,-0.03434515200920904,-0.004913258174141808,-0.30370523481920264,39223296,0.0,0.011936759,-11.356485652923585,-0.09006552398204803,-0.00570711832260713,0.11911395508795977,0.000280397568,1.0015385150909424,0.2,8508,0.9907151460647583,0.126123046875
-0.004038954835299894,-0.5,0.0,1.322496,-0.0003709996180646354,0.0,49.51456,0.0165312,0.016081732943885,-3.570415895238107e-08,0.0,-1580.6437111200005,-0.002229724282922112,0.00032334964877615374,9247,-4.207336803155435e-06,0.01,-0.09358646645298467,8546.45,0.0,0.0,-0.0013981061461300788,0.0,0.1634304,2129,0.0,4243,-1.4498926803855887e-07,-0.4804803896258818,-0.013566632302700759,0.612411008,0.38508980735926385,-0.4218453362446385,-0.20044200024125935,0.0,-0.03352688115695731,-0.00484277061625177,-0.30023691950292053,39241728,0.0,0.013604684,-11.358503484725953,-0.11548522859811783,-0.011282782978378236,0.046311032772064206,0.000280388352,1.001873254776001,0.2,8512,0.9963420033454895,0.12445068359375
-0.003878124636177571,-0.5,0.0,1.3234176,-0.0003946652255981818,0.0,49.52608,0.01654272,0.016746549278023694,-3.6854716268076243e-08,0.0,-1584.63874256,-0.0023332792506515977,0.0002962229385351141,9251,-4.438398519140443e-06,0.01,-0.09355151919135157,8567.08,0.0,0.0,-0.0005005408125482588,0.0,0.1635072,2130,0.0,4243,-1.508165696483171e-07,-0.4871065027659319,-0.013433994101171087,0.612393344,0.4008403215960839,-0.4210553921808654,-0.20891083501137697,0.0,-0.03416284635936944,-0.004698222186986133,-0.30664556421083133,39260160,0.0,0.012900765,-11.358734178543092,-0.09168774634599686,-0.007289041843614541,0.14154733531177044,0.000280379136,1.0021007061004639,0.2,8516,0.9914383292198181,0.14310302734375
-0.003973204632094652,-0.5,0.0,1.3243392,-0.0003895889128808752,0.0,49.5376,0.01655424,0.01545169836482112,-3.6711704042848673e-08,0.0,-1584.9662908399998,-0.0023297544142048426,0.00031738178222440183,9255,-4.539025444858836e-06,0.01,-0.09357763103304037,8567.08,0.0,0.0,0.0,0.0,0.163584,2131,0.0,4243,-1.5374171243572657e-07,-0.49477279650939937,-0.010410965813166214,0.61237568,0.4282996522093181,-0.42795343784025497,-0.2106379563541964,0.0,-0.03466638998913367,-0.0038721367465415404,-0.30972805682566357,39278592,0.0,0.014764838,-11.358116006851196,-0.10588934272527695,-0.009209919965360313,0.06380323246121407,0.00028036992,1.0015864372253418,0.2,8520,0.9912751317024231,0.11748046875
-0.003828934661454539,-0.5,0.0,1.3252608,-0.000364936752566006,0.0,49.54912,0.01656576,0.016305000731339142,-3.398917082418305e-08,0.0,-1544.9354904799998,-0.0021908008275882346,0.0003347428476748367,9260,-4.346712468844283e-06,0.01,-0.09277623629766878,8334.76,0.0,0.0,-0.00023656647120375013,0.0,0.1636608,2132,0.0,4243,-1.4636082335081713e-07,-0.4832211438689329,-0.01624170579828319,0.6123580160000001,0.3746996789757942,-0.414117915097876,-0.2135644952397662,0.0,-0.033617905760648034,-0.005776148389107622,-0.3084213093132255,39297024,0.0,0.013711885,-11.357583045959473,-0.1065559908747673,-0.011108037934172898,0.06363810449838639,0.00028036070399999996,1.001784324645996,0.2,8524,0.9857922792434692,0.138037109375
-0.0041109770388961025,-0.5,0.0,1.3261824,-0.00038929494051297045,0.0,49.56064000000001,0.01657728,0.01581818277003846,-3.849858051601463e-08,0.0,-1544.9354904799998,-0.0023093605679404073,0.00031575417960993946,9264,-5.11145163486295e-06,0.01,-0.09371054656759857,8334.76,0.0,0.0,0.0,0.0,0.1637376,2133,0.0,4243,-1.4902652609050952e-07,-0.49619830677531557,-0.009898374851262721,0.612340352,0.43158616421445684,-0.4224583967162095,-0.21002678962796095,0.0,-0.03361535236793364,-0.0037663123430910564,-0.30867363651104324,39315456,0.0,0.011460479,-11.355847787857055,-0.11376939713954926,-0.008220447180792689,0.06528517082333565,0.000280351488,1.001194953918457,0.2,8528,0.9964668154716492,0.10450439453125
-0.00411136893424832,-0.5,0.0,1.327104,-0.0004011341188843902,0.0,49.57216,0.0165888,0.01619861965120524,-3.895601066696589e-08,0.0,-1544.9959233799998,-0.002377902880901609,0.0003483061930940797,9268,-4.529877356699875e-06,0.01,-0.09351834346508697,8334.76,0.0,0.0,0.0,0.0,0.1638144,2134,0.0,4243,-1.5281180846438494e-07,-0.49742009533737375,-0.009835668583569981,0.612322688,0.4278091015154594,-0.4314097446052242,-0.20975397426561732,0.0,-0.034206946589303525,-0.003754760142551549,-0.3165388423070184,39333888,0.0,0.014616199,-11.356562900543214,-0.12603764235973358,-0.012039789417758583,0.026961850374937056,0.000280342272,1.0018048286437988,0.2,8532,0.9917307496070862,0.13983154296875
-0.003466756129553734,-0.5,0.0,1.3280256,-0.00034981583679887825,0.0,49.58368,0.01660032,0.015435579249235507,-3.334063554594509e-08,0.0,-1544.56705187,-0.002107223299720479,0.00033474285737611353,9273,-3.970983145903086e-06,0.01,-0.09242926836878146,8335.03,0.0,0.0,0.0,0.0,0.1638912,2135,0.0,4243,-1.437518009455742e-07,-0.46155133890958194,-0.012987758368299004,0.612305024,0.40518779264578275,-0.3993739969639191,-0.2062431136421534,0.0,-0.033174097484659326,-0.004752493436549421,-0.29914529269268325,39352320,0.0,0.016330328,-11.358061361312867,-0.12747928500175476,-0.011772420699708163,0.01858127792365849,0.000280333056,1.0016801357269287,0.2,8536,0.9952877163887024,0.15167236328125
-0.0038118460366258953,-0.5,0.0,1.3289472,-0.0003823122270929775,0.0,49.595200000000006,0.01661184,0.017343585464036193,-4.0085288770803155e-08,0.0,-1544.86517687,-0.0022761796688727464,0.00040093202066297334,9277,-4.496915506311e-06,0.01,-0.0922270321584682,8337.01,0.0,0.0,0.0,0.0,0.163968,2136,0.0,4243,-1.4834038233325347e-07,-0.4856514123481854,-0.013370734297119645,0.6122873600000001,0.38618112156350065,-0.42733078412871867,-0.21621433028646012,0.0,-0.03381167356601471,-0.004680530281862456,-0.30683767748571583,39370752,0.0,0.009359685,-11.355521249771119,-0.09903410822153091,-0.004444270493695513,0.14462093375623225,0.00028032383999999997,1.0012298822402954,0.2,8540,0.9927897453308105,0.1337890625
-0.004094962286652822,-0.5,0.0,1.3298688,-0.00039265867231490405,0.0,49.606719999999996,0.01662336,0.01667821939169448,-3.7119763563361625e-08,0.0,-1526.27284322,-0.002351633199399702,0.0003651247825473547,9281,-4.692312986581929e-06,0.01,-0.0929600428057315,8227.89,0.0,0.0,-7.038544965128325e-05,0.0,0.1640448,2137,0.0,4243,-1.550725832464246e-07,-0.49245752941189697,-0.013299183563654735,0.612269696,0.41336176377180434,-0.42506029995109906,-0.2169967115472384,0.0,-0.03497234250586678,-0.004872611790572929,-0.31504570078965516,39389184,0.0,0.012366296,-11.358087158203125,-0.10525396466255188,-0.010928515286650509,0.10681191496551037,0.000280314624,1.0021358728408813,0.2,8544,0.9898578524589539,0.1007080078125
-0.003838283382204721,-0.5,0.0,1.3307904,-0.0003683850924425901,0.0,49.61824,0.01663488,0.016790701522623033,-3.783622006398111e-08,0.0,-1543.1569740000004,-0.00223242733463906,0.0003537315351422876,9286,-4.3858833419005115e-06,0.01,-0.09319997187378798,8319.97,0.0,0.0,-0.00015746004669005696,0.0,0.1641216,2138,0.0,4243,-1.4720634195733103e-07,-0.47432791168102995,-0.016548568076903913,0.612252032,0.37092790547583565,-0.42765005889587965,-0.21689664314667695,0.0,-0.034310577103354584,-0.0054582120915321625,-0.3114847146708606,39407616,0.0,0.013394348,-11.36084704399109,-0.11993005126714706,-0.011759354104287922,0.03833951121196151,0.000280305408,1.002295732498169,0.2,8548,0.9956068992614746,0.127099609375
-0.003691708657635006,-0.5,0.0,1.331712,-0.00037439272652820124,0.0,49.62976,0.016646400000000002,0.0160074639431826,-3.598604045006192e-08,0.0,-1562.65956566,-0.002241292414634477,0.0003938790662990262,9290,-4.058445794801917e-06,0.01,-0.09365537805036396,8436.02,0.0,0.0,0.0,0.0,0.1641984,2139,0.0,4243,-1.515215130436795e-07,-0.48501611031113295,-0.010981913658790964,0.612234368,0.4366123015818711,-0.42042029491235305,-0.20696444407995682,0.0,-0.0346193924064275,-0.004070343639762716,-0.30960228509179966,39426048,0.0,0.0115482975,-11.358824968338013,-0.06756033003330231,-0.010551270679570735,0.21280583888292312,0.00028029619199999997,1.0020785331726074,0.2,8552,0.9890714883804321,0.1071533203125
-0.0039074285103795426,-0.5,0.0,1.3326336,-0.00039299540844725344,0.0,49.64128,0.016657920000000003,0.01704576714234314,-3.8229502735938044e-08,0.0,-1562.65956566,-0.0023585767268567894,0.0003998469328507781,9294,-4.459147674197663e-06,0.01,-0.09422396110914387,8436.02,0.0,0.0,0.0,0.0,0.1642752,2140,0.0,4243,-1.5807564410072005e-07,-0.49539074292503454,-0.010894245197248804,0.6122167040000001,0.43203970399648967,-0.43691720014535707,-0.2109339358212991,0.0,-0.03577715655633241,-0.0037607175590258033,-0.3069112865188697,39444480,0.0,0.0102011515,-11.357057905197143,-0.10271080583333969,-0.009222224273253232,0.10250293910503387,0.000280286976,1.0012084245681763,0.2,8556,0.9776387810707092,0.0956298828125
-0.003925484501253419,-0.5,0.0,1.3335552,-0.0003822236670064617,0.0,49.6528,0.01666944,0.017477985839827556,-3.851891295175603e-08,0.0,-1563.2590289800003,-0.002311098343138184,0.00036512477284607786,9299,-4.278645017639382e-06,0.01,-0.09376343376808267,8439.62,0.0,0.0,-0.00015653263656321452,0.0,0.164352,2141,0.0,4243,-1.6001638770609034e-07,-0.4697226065084881,-0.01680180015978382,0.61219904,0.3716333213264349,-0.43093002855760804,-0.22079490258298498,0.0,-0.036203600321540755,-0.00595148150297323,-0.31528127947224127,39462912,0.0,0.014624378,-11.358961725234986,-0.09449036419391632,-0.0130488756345585,0.10979112982749939,0.00028027776,1.0024478435516357,0.2,8560,0.9817137718200684,0.133544921875
-0.003777978737205578,-0.5,0.0,1.3344768,-0.00037545404431514904,0.0,49.664320000000004,0.01668096,0.016390095127029564,-3.7521453139486776e-08,0.0,-1543.4842013000004,-0.0022711533839654212,0.00037760303045312565,9303,-4.6372922519840435e-06,0.01,-0.09441443805275405,8322.88,0.0,0.0,0.0,0.0,0.1644288,2142,0.0,4243,-1.5509825272744668e-07,-0.4881016494699806,-0.013939245007949864,0.612181376,0.4300382522286584,-0.42342985925376475,-0.2076736240318337,0.0,-0.035844360194095704,-0.004932729987937819,-0.3060086174809707,39481344,0.0,0.013131549,-11.36054196357727,-0.10713805258274078,-0.01098038429627195,0.06721863783895969,0.000280268544,1.0021921396255493,0.2,8564,0.99723881483078,0.124951171875
-0.00410353820987257,-0.5,0.0,1.3353984,-0.0003986131721804723,0.0,49.67584,0.016692480000000003,0.01616149067166739,-3.91417452553824e-08,0.0,-1543.5210851900003,-0.0024056918708620315,0.00037380533952576417,9308,-4.233372652935204e-06,0.01,-0.09426198479966413,8322.88,0.0,0.0,0.0,0.0,0.1645056,2143,0.0,4243,-1.6172173222445087e-07,-0.49447331958152874,-0.01098920866844698,0.612163712,0.4186186890599972,-0.4442552648290181,-0.2138990719849678,0.0,-0.03663606220056219,-0.0038141712758021917,-0.3141655441574572,39499776,0.0,0.014001049,-11.355789184570312,-0.11619950830936432,-0.010599527112208306,0.036640781071037055,0.000280259328,1.0010437965393066,0.2,8568,0.994927704334259,0.13721923828125
-0.003790232122480123,-0.5,0.0,1.33632,-0.0003777836208116507,0.0,49.68736,0.016704,0.015958185124365275,-3.6823167041267315e-08,0.0,-1542.8333289000002,-0.0022613344207474805,0.0003531890332750562,9312,-4.07096006758636e-06,0.01,-0.09410471938579901,8322.88,0.0,0.0,0.0,0.0,0.1645824,2144,0.0,4243,-1.583001679963731e-07,-0.49451984208361766,-0.010727797505025973,0.612146048,0.42891718221278097,-0.4216739712964941,-0.20744518646958351,0.0,-0.03579904918781989,-0.0038702203500497415,-0.3049119949078088,39518208,0.0,0.013681656,-11.353151988983154,-0.07489214837551117,-0.010103297838941216,0.17666717432439327,0.000280250112,1.000540018081665,0.2,8572,0.962658703327179,0.122998046875
-0.0037070823185637045,-0.5,0.0,1.3372416,-0.00038367250890121305,0.0,49.69888,0.01671552,0.0166166158921702,-3.5036415573628784e-08,0.0,-1541.3070127800006,-0.0023276125586035295,0.0003732627956196666,9316,-4.507527335519633e-06,0.01,-0.09397302498865341,8307.71,0.0,0.0,-0.0016774300832309835,0.0,0.1646592,2145,0.0,4243,-1.5768984831503496e-07,-0.49406166810432395,-0.01484676718827939,0.612128384,0.39371217474075165,-0.44009074753662664,-0.20601669835760605,0.0,-0.03639433443992035,-0.00490562870610515,-0.31259420330004023,39536640,0.0,0.014094536,-11.353615283966064,-0.08556632697582245,-0.011735276225954295,0.13060174360871316,0.00028024089599999996,1.001247763633728,0.2,8576,0.9786155819892883,0.1198974609375
-0.00387648629143582,-0.5,0.0,1.3381632,-0.0003963326866835148,0.0,49.7104,0.016727040000000002,0.0157605184084056,-3.582204194912941e-08,0.0,-1541.2124634800002,-0.0023854115691802954,0.00036729487086025375,9321,-4.0466601085168505e-06,0.01,-0.09459620008297757,8307.71,0.0,0.0,0.0,0.0,0.164736,2146,0.0,4243,-1.6325865628598706e-07,-0.4944982769488383,-0.01073840156059325,0.61211072,0.42709548443679407,-0.42992444215989534,-0.20585429699173646,0.0,-0.03701821039799882,-0.0037777209840417583,-0.3079205026521395,39555072,0.0,0.012708041,-11.356832647323609,-0.08919425308704376,-0.011988747329451144,0.147699473798275,0.00028023168,1.0014548301696777,0.2,8580,0.9897041916847229,0.11173095703125
-0.0035301520525943034,-0.5,0.0,1.3390848,-0.00034578983129671895,0.0,49.72192,0.01673856,0.01551789291672321,-3.344575632992708e-08,0.0,-1560.5458537299999,-0.0021097439619049457,0.000458983183812557,9325,-3.8914809830500165e-06,0.01,-0.09363121328396018,8424.16,0.0,0.0,0.0,0.0,0.1648128,2147,0.0,4243,-1.480591752584245e-07,-0.4793911157466937,-0.00983050620072907,0.612093056,0.4249581694427088,-0.3954837310559955,-0.20846875505837487,0.0,-0.03451510337134637,-0.003634873175093139,-0.29136579185047456,39573504,0.0,0.013906604,-11.358870935440063,-0.11795502156019211,-0.012008680636063218,0.06828244347125292,0.000280222464,1.0020809173583984,0.2,8584,0.9839362502098083,0.144384765625
-0.0038517104305258623,-0.5,0.0,1.3400064,-0.0003801333201397761,0.0,49.73344,0.01675008,0.017224376360548674,-3.4296189182704175e-08,0.0,-1541.28537359,-0.0022832817116217844,0.00046820624589195684,9329,-3.993838860953075e-06,0.01,-0.09369948074563095,8309.3,0.0,0.0,-4.972138592454525e-05,0.0,0.1648896,2148,0.0,4243,-1.5187555159965768e-07,-0.4848739761994996,-0.013630899090946431,0.612075392,0.3687181280312018,-0.42717589657084326,-0.21593053681803104,0.0,-0.0350870582652639,-0.00460130555910055,-0.2978252664082103,39591936,0.0,0.014434621,-11.359013652801513,-0.07882610708475113,-0.009457686950918287,0.13936791867017745,0.000280213248,1.0018985271453857,0.2,8588,0.9761168360710144,0.13609619140625
-0.003697813939664043,-0.5,0.0,1.340928,-0.00036802038901826876,0.0,49.744960000000006,0.016761599999999998,0.015519097171932339,-3.810527157724556e-08,0.0,-1541.28537359,-0.002243857561257544,0.00035969945990170044,9334,-4.236862499238479e-06,0.01,-0.09508193809901407,8309.3,0.0,0.0,0.0,0.0,0.1649664,2149,0.0,4243,-1.5829319634046727e-07,-0.49895058249401497,-0.011008404893452882,0.612057728,0.4247295923870151,-0.4270206677592333,-0.20832239552975634,0.0,-0.0360217149363395,-0.004139543729732829,-0.3102297387036536,39610368,0.0,0.012302252,-11.35713438987732,-0.08835534006357193,-0.012105609755963087,0.1274769827723503,0.00028020403199999997,1.0015199184417725,0.2,8592,0.9903063178062439,0.1162109375
-0.003768720205978989,-0.5,0.0,1.3418496,-0.00037999202714743686,0.0,49.756479999999996,0.01677312,0.01615964176375098,-3.531940730034025e-08,0.0,-1586.96063203,-0.0022674482707574694,0.00039604918694951467,9338,-4.331042410624433e-06,0.01,-0.09309960628304106,8567.25,0.0,0.0,-8.958476223379622e-05,0.0,0.1650432,2150,0.0,4243,-1.5204004650355652e-07,-0.46636444000048666,-0.012604910037883992,0.612040064,0.4123269879310405,-0.4140606987770143,-0.21075558920742835,0.0,-0.03478828972991138,-0.004345951568450566,-0.3089147901280829,39628800,0.0,0.015291005,-11.35746989250183,-0.07691358774900436,-0.011190586746670306,0.14953247122466565,0.000280194816,1.0016878843307495,0.2,8596,0.9855388402938843,0.12022705078125
-0.0038349894829281836,-0.5,0.0,1.3427712,-0.00038585694321938087,0.0,49.768,0.01678464,0.017066834915058584,-3.687069684613234e-08,0.0,-1567.12148782,-0.002315727374916929,0.00041341030737385154,9342,-4.71969919674883e-06,0.01,-0.09375058519728026,8451.11,0.0,0.0,0.0,0.0,0.16512,2151,0.0,4243,-1.5678917930895156e-07,-0.48835636577374925,-0.013167396754674748,0.6120224000000001,0.3991788801734832,-0.43121881732103207,-0.21905971318001616,0.0,-0.035768907312415665,-0.004740553872759644,-0.3131487880596191,39647232,0.0,0.011533523,-11.357622528076172,-0.1036594957113266,-0.009459895419422538,0.08966466616839171,0.0002801856,1.0016283988952637,0.2,8600,0.9859071373939514,0.10782470703125
-0.00371118813987872,-0.5,0.0,1.3436928,-0.0003865613331171211,0.0,49.779520000000005,0.01679616,0.016425960022747474,-3.672471936035001e-08,0.0,-1566.97717452,-0.0023042183460627937,0.00036892247347471613,9347,-4.274770634528983e-06,0.01,-0.0942555040622566,8451.11,0.0,0.0,0.0,0.0,0.1651968,2152,0.0,4243,-1.602308079363563e-07,-0.49982691997300005,-0.009633302272242713,0.612004736,0.4394467820510386,-0.41992919328679096,-0.21433346519555774,0.0,-0.03620482546128398,-0.003657835700813454,-0.31245526094431497,39665664,0.0,0.014217414,-11.359563970565796,-0.12499787658452988,-0.012488904478959739,0.030010738130658864,0.00028017638399999997,1.002202033996582,0.2,8604,0.9979566931724548,0.14351806640625
