reward_terms/duty_sym,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/motor_vel,reward_terms/upright,curriculum/ctrl_jitter_ms,reward_terms/time,reward_terms/stop,reward_terms/ang_xy,reward_terms/overrun,curriculum/sprint_dist_m,curriculum/ctrl_drop_prob,reward_terms/vz,rollout/ep_len_mean,curriculum/ent_coef,reward_terms/stance,curriculum/eff_scale,reward_terms/fwd_speed,time/iterations,reward_terms/residual,time/total_timesteps,reward_terms/action_rate,reward_terms/torque,ankle/ankle_spring_trq_peak,reward_terms/air_time,time/fps,reward_terms/foot_slip,reward_terms/angmom,ankle/ankle_spring_energy_peak,curriculum/stance_ratio,time/time_elapsed,reward_terms/step_rate,reward_terms/residual_rate,reward_terms/alive,reward_terms/foot_ahead,ankle/ankle_defl_peak,reward_terms/assist_pen,reward_terms/phase_contact,reward_terms/hip_roll,reward_terms/clearance,reward_terms/lat_vel,reward_terms/stance_time,reward_terms/height,reward_terms/energy,train/clip_fraction,train/std,train/policy_gradient_loss,train/loss,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/approx_kl,train/n_updates,train/value_loss
0.0,-1.3580018293645728,-155.27964158999998,-1.1794138851385728e-05,-0.34348639756293003,0.0,-0.5,0.0,-0.08897926680336483,0.0,29.74624,0.0,-0.16699073346479976,221.9,0.01,-0.16896143901729047,0.0316416,-1.5016268432213906,413,-0.08776167423024256,7612416,-0.14066185612715879,-0.003674709448005927,0.0,4.123253165744245e-05,4057,-0.5576704216175808,-0.31213967947208715,0.0,0.642722432,1876,-0.003786892361111135,0.0,0.0,0.0,0.5190738799908527,0.0,-0.568481638476615,-0.04937070961017147,0.022078743836346393,-3.284752347179581e-09,-0.02670685562124062,-0.04469986822833515,-0.00012642480343131462,0.167578125,1.0022587776184082,-0.02343519082060084,-0.38780874013900757,0.2,-34.07931213378906,0.00029620300799999995,0.8712811470031738,0.0175426,1648,0.00022228212765185162
0.0,-1.3703005293675163,-154.19952826,-1.1499186999044478e-05,-0.3878372681058129,0.0,-0.5,0.0,-0.09067872184882225,0.0,29.75776,0.0,-0.17892320569457454,217.6,0.01,-0.17086017568676304,0.0317184,-1.5711039188501927,414,-0.08815197799555487,7630848,-0.1427818085297437,-0.003490034934214424,0.0,4.340254236012697e-06,4057,-0.490666862754727,-0.33911464802309965,0.0,0.642704768,1880,-0.0037651909722222466,0.0,0.0,0.0,0.5189143689941351,0.0,-0.5739936002310887,-0.04953908383016737,0.021550604109537498,-3.480124110672822e-09,-0.02704579809505958,-0.049388912784597415,-0.00011597543871895346,0.180712890625,1.0020127296447754,-0.02529589831829071,-0.38923394680023193,0.2,-34.07816429138184,0.00029619379199999997,0.8667290210723877,0.016534265,1652,0.00024872496505849994
0.0,-1.3585711115503238,-155.30546603000002,-1.2411462672767544e-05,-0.3986923763550201,0.0,-0.5,0.0,-0.0907304687004873,0.0,29.769280000000002,0.0,-0.19072959743673212,222.0,0.01,-0.16007157159854424,0.0317952,-1.6193973928004646,415,-0.08768842997884117,7649280,-0.14216546086533172,-0.0035542185272172213,0.0,3.7977200311919055e-06,4057,-0.5237712652119176,-0.3578178032488543,0.0,0.6426871040000001,1885,-0.0038736979166666924,0.0,0.0,0.0,0.5189618668928632,0.0,-0.5582898797710967,-0.05344286977621358,0.02443675233181765,-3.7082966840833653e-09,-0.027285197502351366,-0.05199469788163248,-0.00012562000134015868,0.1583984375,1.0022786855697632,-0.025179153552744537,-0.387953519821167,0.2,-34.07880058288574,0.000296184576,0.8822832703590393,0.016101483,1656,0.00020987933967262507
0.0,-1.3715850188594547,-154.77220096,-1.2207893054719936e-05,-0.3726743236590111,0.0,-0.5,0.0,-0.0932847219991207,0.0,29.7808,0.0,-0.17230913301982,219.9,0.01,-0.16825792119823654,0.031872,-1.5338170130761741,416,-0.08811589702004763,7667712,-0.1405301429692073,-0.0036706404904740877,0.0,3.472214060214659e-05,4057,-0.5405324496612901,-0.33131369793197507,0.0,0.64266944,1889,-0.003624131944444465,0.0,0.0,0.0,0.5191940830245013,0.0,-0.5708314140320154,-0.04815388227857671,0.023452844510829397,-3.1527170913754317e-09,-0.02409482258695385,-0.04686708663542453,-0.0001257110331936577,0.16717529296875,1.0019742250442505,-0.02438313984312117,-0.38773787021636963,0.2,-34.07661533355713,0.00029617536,0.8673962950706482,0.016532991,1660,0.0002183854332542978
0.0,-1.358536916949153,-154.30058047,-1.2426331722256845e-05,-0.3446246775142397,0.0,-0.5,0.0,-0.09671037655239836,0.0,29.79232,0.0,-0.16423429316765167,217.98,0.01,-0.14891743449383166,0.0319488,-1.4927034839735636,417,-0.08774358221382518,7686144,-0.1412869442823754,-0.003955573851450133,0.0,1.6818502141783636e-05,4057,-0.5685537889825962,-0.3182787587304708,0.0,0.642651776,1894,-0.003754340277777801,0.0,0.0,0.0,0.5192417281434549,0.0,-0.5802069010833333,-0.049357762042183784,0.023591103570219915,-4.223958757645622e-09,-0.027131521015285723,-0.0443148112613273,-0.0001314895931189173,0.1669189453125,1.0020802021026611,-0.025146501837298274,-0.38973239064216614,0.2,-34.07889404296875,0.000296166144,0.8649600744247437,0.017633451,1664,0.0002400841964117717
0.0,-1.3530487860357459,-154.0782872,-1.2066265045671204e-05,-0.3778338332007083,0.0,-0.5,0.0,-0.0918544888114294,0.0,29.80384,0.0,-0.18599943077211686,217.14,0.01,-0.1460454244979284,0.0320256,-1.5892708360107237,418,-0.08775308370002198,7704576,-0.14278795923710388,-0.004064176085039929,0.0,7.324205297562812e-05,4057,-0.5296245330495823,-0.34913221324902444,0.0,0.642634112,1898,-0.0036132812500000214,0.0,0.0,0.0,0.5194998283252332,0.0,-0.5623642950348677,-0.04760026029846963,0.024973987217848524,-3.2814180870382624e-09,-0.026149398731326476,-0.05127591397290297,-0.00013491380263584102,0.17877197265625,1.0021061897277832,-0.024450140062253923,-0.3881162405014038,0.2,-34.07548274993896,0.000296156928,0.8698259592056274,0.017208401,1668,0.0002350049420783762
0.0,-1.3514872167629577,-152.13229954000002,-1.143932886859939e-05,-0.3095488336007593,0.0,-0.5,0.0,-0.08582706369723712,0.0,29.81536,0.0,-0.15991782895723677,209.36,0.01,-0.1569109041395589,0.0321024,-1.4427127831247235,419,-0.08816598218596128,7723008,-0.14057930319490364,-0.004660387964528988,0.0,7.595449763660629e-06,4058,-0.5603491253488779,-0.29052825131419246,0.0,0.6426164480000001,1903,-0.003613281250000022,0.0,0.0,0.0,0.5192037081105858,0.0,-0.569179221638636,-0.049320621381151855,0.018908842333180565,-3.533365531966227e-09,-0.024498744035049133,-0.04342343707844957,-0.00013150136493594769,0.1689208984375,1.0026386976242065,-0.02509860835270956,-0.38517704606056213,0.2,-34.084021759033206,0.000296147712,0.885870635509491,0.018276434,1672,0.00021584490241366439
0.0,-1.37620627339737,-153.82243880999997,-1.2001718305008634e-05,-0.31686965551485663,0.0,-0.5,0.0,-0.08789094121447714,0.0,29.82688,0.0,-0.1628200057764454,216.02,0.01,-0.1593127644742381,0.0321792,-1.4604036664586255,420,-0.08829939413965376,7741440,-0.1397327062604934,-0.003925438441496092,0.0,3.7977355532348156e-05,4058,-0.5592782622011653,-0.30459856274293934,0.0,0.642598784,1907,-0.003504774305555576,0.0,0.0,0.0,0.5192789851858322,0.0,-0.59305864743216,-0.048987652360009945,0.019318755832255362,-3.0020452130339115e-09,-0.028483788549136888,-0.043690846472317496,-0.00012525751986816722,0.1711669921875,1.0021326541900635,-0.02430934668518603,-0.38655319809913635,0.2,-34.079586601257326,0.00029613849599999996,0.8713475465774536,0.017312532,1676,0.00023245854463311845
0.0,-1.3720510981509841,-156.78854836,-1.232100658826844e-05,-0.38669781815351034,0.0,-0.5,0.0,-0.09470012305172833,0.0,29.8384,0.0,-0.19527140896879372,227.9,0.01,-0.16655472558219267,0.032256,-1.6261781598633176,421,-0.08836906979934805,7759872,-0.14029117044066075,-0.00333084000375439,0.0,4.9370567366066905e-05,4058,-0.5525134505075262,-0.36112623323000936,0.0,0.64258112,1912,-0.0037109375000000232,0.0,0.0,0.0,0.5194344560756078,0.0,-0.5683439392466815,-0.049990239449229576,0.025185692932431485,-3.1644328201884894e-09,-0.028955247397081822,-0.052606797816973506,-0.00012535051612235775,0.18052978515625,1.0019782781600952,-0.02477469821460545,-0.3865826427936554,0.2,-34.0753833770752,0.00029612928,0.869022786617279,0.018279886,1680,0.00021934779651928694
0.0,-1.3639561065376307,-155.00080793000004,-1.2647219857645532e-05,-0.37387791314025987,0.0,-0.5,0.0,-0.09759185921420278,0.0,29.84992,0.0,-0.18119436823610446,220.81,0.01,-0.13021554121414686,0.0323328,-1.5719426828992666,422,-0.08814183433485615,7778304,-0.14238470496281372,-0.003873120888174516,0.0,1.7361055749158066e-05,4058,-0.5418149235351731,-0.3478624422283086,0.0,0.642563456,1916,-0.0036024305555555766,0.0,0.0,0.0,0.5179347244754935,0.0,-0.557404393465209,-0.04717370422173419,0.024374036950964944,-3.2990817519400974e-09,-0.024084787600764282,-0.04917503959094312,-0.0001349860419420297,0.167724609375,1.002894401550293,-0.025109873234760015,-0.3895024359226227,0.2,-34.08555583953857,0.000296120064,0.8938266634941101,0.016425963,1684,0.0001924707605212461
0.0,-1.3690034901200567,-154.99797052,-1.2005601931856841e-05,-0.36747172659820376,0.0,-0.5,0.0,-0.09260158110730253,0.0,29.861439999999998,0.0,-0.18781493040137734,220.73,0.01,-0.1560146376710128,0.0324096,-1.5884091209098028,423,-0.08855839392793889,7796736,-0.1404167721814356,-0.003985896776666514,0.0,5.8593658549297186e-05,4058,-0.546049211183014,-0.3541789360822152,0.0,0.6425457920000001,1921,-0.0037651909722222457,0.0,0.0,0.0,0.5193044562942903,0.0,-0.5615077883111438,-0.0509988268348295,0.022581570200665774,-3.2885112951271417e-09,-0.02550107286757945,-0.05144671142142601,-0.00013028038868650782,0.18310546875,1.0024985074996948,-0.02478974834084511,-0.3886137902736664,0.2,-34.08449802398682,0.000296110848,0.8829457759857178,0.018132139,1688,0.00021463248776854016
0.0,-1.349849883029586,-155.50565718000001,-1.2649945435670589e-05,-0.32735394514794897,0.0,-0.5,0.0,-0.09054572772756443,0.0,29.87296,0.0,-0.1666423646192756,222.77,0.01,-0.16736460965191344,0.0324864,-1.4743340481729141,424,-0.08897123261325876,7815168,-0.14156212925222947,-0.003833163023763491,0.0,2.658410812728107e-05,4058,-0.5646530899086653,-0.3148629945972225,0.0,0.642528128,1925,-0.003938802083333359,0.0,0.0,0.0,0.5187813175148812,0.0,-0.5648895645630935,-0.04883816936729823,0.02281455148327234,-2.750115037677064e-09,-0.02326895516469247,-0.044565284183631954,-0.0001397276958632312,0.16368408203125,1.002253532409668,-0.025362160592339932,-0.39020630717277527,0.2,-34.08014278411865,0.00029610163199999997,0.8784140944480896,0.017341327,1692,0.00020245462364982815
0.0,-1.352770544666084,-154.95020717,-1.228262924641841e-05,-0.32175435776989536,0.0,-0.5,0.0,-0.09094743921850373,0.0,29.88448,0.0,-0.1596974809347347,220.59,0.01,-0.16963338992232108,0.0325632,-1.4584262603767588,425,-0.0888000814751127,7833600,-0.14041321723805456,-0.00401365935098326,0.0,1.7903599655255675e-05,4058,-0.5403830909391071,-0.3103544131844289,0.0,0.642510464,1930,-0.0037977430555555802,0.0,0.0,0.0,0.5190503967763495,0.0,-0.5831383789076396,-0.05037694383810403,0.02097830591663864,-2.9794205477746606e-09,-0.02761125901532877,-0.04190582566806747,-0.00012947741640265145,0.17001953125,1.0018645524978638,-0.024479455105029045,-0.38441649079322815,0.2,-34.076412200927734,0.000296092416,0.8792831897735596,0.017907847,1696,0.0002259275162941776
0.0,-1.3515018421077505,-154.84898746000002,-1.2737171388757871e-05,-0.37928872836043054,0.0,-0.5,0.0,-0.09237042162522265,0.0,29.896,0.0,-0.1729188714359759,220.17,0.01,-0.15803232038537496,0.03264,-1.5402205907667168,426,-0.08891472221105269,7852032,-0.14082853140216656,-0.0034533329364147738,0.0,3.580719931051135e-05,4058,-0.5849420507902484,-0.34334875528146525,0.0,0.6424928,1934,-0.0036132812500000214,0.0,0.0,0.0,0.5193819214328765,0.0,-0.5787665292627172,-0.051101823753769864,0.024558288639585743,-3.6775086364831504e-09,-0.02507694517812019,-0.045926188017678456,-0.00013182354274004755,0.16678466796875,1.0015419721603394,-0.02513406638754532,-0.3894031047821045,0.2,-34.07157802581787,0.0002960832,0.8751525282859802,0.016752549,1700,0.0002230116217106115
0.0,-1.3480872179397376,-152.89526834,-1.276660005221474e-05,-0.32871478429505513,0.0,-0.5,0.0,-0.09084543176201607,0.0,29.907519999999998,0.0,-0.16326721518085363,212.42,0.01,-0.16149473896240715,0.0327168,-1.4559871957887052,427,-0.08904753746509053,7870464,-0.1386169765459176,-0.004084405710787771,0.0,0.0,4058,-0.5475121568587391,-0.30672774810077885,0.0,0.6424751360000001,1939,-0.00391710069444447,0.0,0.0,0.0,0.5186080967096758,0.0,-0.5713868874709275,-0.0475367699429555,0.021681867133654702,-2.7494691828264527e-09,-0.021176267133948084,-0.042137575511741174,-0.00013555602775706854,0.161767578125,1.0020960569381714,-0.024346385325770825,-0.3946642279624939,0.2,-34.07582130432129,0.00029607398399999997,0.8808229565620422,0.016521847,1704,0.00021634711447404698
0.0,-1.3458049101492435,-154.8227261,-1.2780643683816809e-05,-0.3166017077670904,0.0,-0.5,0.0,-0.09175705926259137,0.0,29.91904,0.0,-0.1667034368659519,220.09,0.01,-0.17671102695890165,0.0327936,-1.5031603532923825,428,-0.08933127480840407,7888896,-0.13871538292605134,-0.0038779341627492186,0.0,1.6275929131855567e-06,4059,-0.5652738217207333,-0.311147652955231,0.0,0.642457472,1943,-0.003645833333333355,0.0,0.0,0.0,0.5190903794369249,0.0,-0.5790530261595566,-0.05019616309613823,0.020834950005551852,-3.0057314187809366e-09,-0.030696375761181116,-0.04473112244974376,-0.00013279447378037007,0.1632568359375,1.0019731521606445,-0.025247192301321775,-0.3940087854862213,0.2,-34.07764511108398,0.000296064768,0.8895881772041321,0.017297346,1708,0.00021945542393950746
0.0,-1.3558145608781356,-157.14443132,-1.2774249727511773e-05,-0.3500515278553891,0.0,-0.5,0.0,-0.09400115350344469,0.0,29.93056,0.0,-0.1703108910338323,229.32,0.01,-0.14735033048788265,0.0328704,-1.5476112741196157,429,-0.08911720828605559,7907328,-0.13989955999022063,-0.00354252091181474,0.0,4.828547632011274e-05,4059,-0.5115804735834593,-0.33059646452151215,0.0,0.642439808,1948,-0.004047309027777806,0.0,0.0,0.0,0.5192377067504971,0.0,-0.5659887121496693,-0.049205980480489526,0.02336345633499208,-3.0535736085388483e-09,-0.02569326756767825,-0.046004946834662386,-0.00013196865600849275,0.18173828125,1.001697063446045,-0.024730253650341184,-0.3907599151134491,0.2,-34.07285327911377,0.000296055552,0.8784608244895935,0.016942251,1712,0.00020818495831917972
0.0,-1.3592010459021808,-156.21360078,-1.241128576008446e-05,-0.3343328637899,0.0,-0.5,0.0,-0.08321156329057855,0.0,29.94208,0.0,-0.15407451220143317,225.71,0.01,-0.16740201207199928,0.0329472,-1.4288801928882124,430,-0.08954448860270821,7925760,-0.1370933241245825,-0.0037615525442983755,0.0,3.851988003589213e-05,4059,-0.5200294706794446,-0.29043359682190945,0.0,0.642422144,1952,-0.003580729166666688,0.0,0.0,0.0,0.5187310814223709,0.0,-0.5717924225002062,-0.05114843784976743,0.021411336046805257,-3.275035464401003e-09,-0.023906027020226855,-0.04157249520275092,-0.00012576849647184454,0.1753662109375,1.0022296905517578,-0.025543521088548005,-0.38797107338905334,0.2,-34.079080200195314,0.000296046336,0.8675541877746582,0.0186393,1716,0.00023158942713052966
0.0,-1.3670642816107736,-154.87223584,-1.3092771408580137e-05,-0.3087811417447481,0.0,-0.5,0.0,-0.08983670196438434,0.0,29.9536,0.0,-0.15655028182666075,220.27,0.01,-0.1793518863749598,0.033024,-1.4462555985131418,431,-0.08923702085719804,7944192,-0.13759212477889496,-0.004287651264428812,0.0,2.7126613228271403e-06,4059,-0.5695030726492739,-0.2876088779481321,0.0,0.64240448,1957,-0.003754340277777801,0.0,0.0,0.0,0.5188526826648093,0.0,-0.5688500789983171,-0.05203313991250852,0.021231951211256365,-3.1110910905026205e-09,-0.026111425983900618,-0.04083631184967306,-0.00014632392878512833,0.17308349609375,1.0019941329956055,-0.02483493825420737,-0.39000555872917175,0.2,-34.075911140441896,0.00029603712,0.8921733498573303,0.017672878,1720,0.00021117888391017914
0.0,-1.3472384358162905,-151.9650351,-1.2945843790881575e-05,-0.3238934059432696,0.0,-0.5,0.0,-0.09224838489605475,0.0,29.96512,0.0,-0.1568831994104175,208.68,0.01,-0.19504415661058608,0.0331008,-1.4492797203179795,432,-0.0896456644067751,7962624,-0.13559207512054053,-0.004486014382802098,0.0,3.634975291788578e-05,4059,-0.5828018638644973,-0.29701143724779755,0.0,0.642386816,1961,-0.004036458333333361,0.0,0.0,0.0,0.5193723481803716,0.0,-0.5656922834865497,-0.05258425683686408,0.019195668080167507,-3.777549580056716e-09,-0.023959463360370137,-0.04137112421726097,-0.00014657016903084916,0.1853271484375,1.0020086765289307,-0.026739193592220545,-0.39498552680015564,0.2,-34.076199531555176,0.000296027904,0.8933843970298767,0.018517844,1724,0.00022502835709019563
0.0,-1.3562194650350379,-155.65569587,-1.3003329778542724e-05,-0.3275736943539622,0.0,-0.5,0.0,-0.0891135181767001,0.0,29.97664,0.0,-0.1592931984018738,223.32,0.01,-0.18853969924500252,0.0331776,-1.4248984938744609,433,-0.08957216026117337,7981056,-0.13780342870141912,-0.0038142170152880225,0.0,2.2243834488714736e-05,4059,-0.5468892354784383,-0.30092112644542335,0.0,0.642369152,1966,-0.003721788194444468,0.0,0.0,0.0,0.5172912279850426,0.0,-0.5508926703933255,-0.052017927362761854,0.02380521216934907,-2.9427930791150975e-09,-0.022515784790610067,-0.04240811339324795,-0.0001413189298804063,0.1723388671875,1.0018587112426758,-0.024949349148664625,-0.39188337326049805,0.2,-34.074388694763186,0.00029601868799999996,0.8867883086204529,0.017513812,1728,0.0002466003883455414
0.0,-1.3173767621210306,-155.57661560999998,-1.3517696521645285e-05,-0.36238765204926987,0.0,-0.5,0.0,-0.10237607605917748,0.0,29.98816,0.0,-0.17660012587123947,223.15,0.01,-0.19922139724754886,0.0332544,-1.5349036181009175,434,-0.0895226578716973,7999488,-0.13651537457619062,-0.0037408996524387773,0.0,0.0,4059,-0.5813081294406253,-0.33559566013688114,0.0,0.642351488,1970,-0.0038302951388889134,0.0,0.0,0.0,0.5192003470172804,0.0,-0.5582582206676308,-0.05501737564890207,0.023642015568337286,-3.769720776209147e-09,-0.027082695454333186,-0.04615085752571855,-0.00014419246698204276,0.1718505859375,1.0017788410186768,-0.024165207281475885,-0.39027097821235657,0.2,-34.0729377746582,0.000296009472,0.8705690503120422,0.01809674,1732,0.00028878827579319476
0.0,-1.3389243344170267,-156.50393269,-1.3785169632512912e-05,-0.33924572557528027,0.0,-0.5,0.0,-0.09201737953984562,0.0,29.999679999999998,0.0,-0.151338445839192,226.84,0.01,-0.19441260164533655,0.0333312,-1.4380348643954632,435,-0.08959096003553962,8017920,-0.13921276019528117,-0.003754803266380375,0.0,1.2478267308324575e-05,4056,-0.5770594343119513,-0.29695939616949235,0.0,0.642333824,1976,-0.003710937500000023,0.0,0.0,0.0,0.5193773546787744,0.0,-0.5639522856226195,-0.05005802697085161,0.023108741104849107,-2.6831546589734774e-09,-0.035054277749926165,-0.03962049846516148,-0.000146930685049299,0.17335205078125,1.0019596815109253,-0.025936146220192313,-0.39229196310043335,0.2,-34.077721405029294,0.000296000256,0.8848245143890381,0.017820004,1736,0.0002064306798274629
0.0,-1.3470998602632889,-158.02240168,-1.338073529849322e-05,-0.33297377382499405,0.0,-0.5,0.0,-0.0940750081273242,0.0,30.0112,0.0,-0.1537284463721158,232.8,0.01,-0.1888803005384372,0.033408,-1.4570350673307604,436,-0.08991779943886566,8036352,-0.13578696788743844,-0.003904298157003386,0.0,2.6584127529834706e-05,4056,-0.5780242195714722,-0.3012323820918474,0.0,0.64231616,1980,-0.003982204861111137,0.0,0.0,0.0,0.5180955912146297,0.0,-0.5634259913294731,-0.05308212914968798,0.02319891684674791,-3.752413817905523e-09,-0.028046909186135355,-0.04067512869375608,-0.0001502194184415448,0.1807861328125,1.0018876791000366,-0.02667584652081132,-0.39318329095840454,0.2,-34.07436733245849,0.00029599104,0.8821428418159485,0.01838227,1740,0.00020516750882961787
0.0,-1.3422595921013414,-157.85773619000003,-1.4082546656214739e-05,-0.3251312629366758,0.0,-0.5,0.0,-0.09389527024848765,0.0,30.02272,0.0,-0.1578196497860424,232.18,0.01,-0.18093386347384677,0.0334848,-1.4859100643520398,437,-0.08991121329528812,8054784,-0.1370703443126047,-0.0036996668956667564,0.0,1.8446124158799648e-05,4057,-0.623767642222233,-0.3105360408173712,0.0,0.642298496,1985,-0.004199218750000029,0.0,0.0,0.0,0.5192929401148779,0.0,-0.5413766145547305,-0.053844957427873485,0.022858845521088057,-3.1106351486971012e-09,-0.032321533901267685,-0.03934852208657283,-0.0001501134060561013,0.17421875,1.001906394958496,-0.022423201508354397,-0.3843803405761719,0.2,-34.07460823059082,0.00029598182399999997,0.847183883190155,0.017436374,1744,0.00021972639005980455
0.0,-1.338507109545089,-159.18540418999999,-1.4404343714900794e-05,-0.3679625378029541,0.0,-0.5,0.0,-0.09968428696122222,0.0,30.03424,0.0,-0.1796794015726518,237.46,0.01,-0.19563846337611576,0.0335616,-1.5891561944537322,438,-0.0893418987625549,8073216,-0.1374706051368467,-0.0038696168387289624,0.0,3.2551858263711133e-06,4057,-0.6068497102026217,-0.3484161234538045,0.0,0.642280832,1989,-0.004069010416666695,0.0,0.0,0.0,0.5191022138499115,0.0,-0.5696380336011617,-0.058134031090525555,0.024432856112195544,-4.512694718278255e-09,-0.032233643575131685,-0.047645108371832647,-0.0001568937324176035,0.1666748046875,1.0023918151855469,-0.02570721134543419,-0.39049234986305237,0.2,-34.0809404373169,0.000295972608,0.8611562252044678,0.018015977,1748,0.0002395457217062358
0.0,-1.316038363645267,-157.29118828,-1.388128155132221e-05,-0.3143055656495379,0.0,-0.5,0.0,-0.08741731387453788,0.0,30.04576,0.0,-0.14493027381518833,229.97,0.01,-0.19234724565432632,0.0336384,-1.4155246449497108,439,-0.08995452765598534,8091648,-0.13590499447231477,-0.004060708031340111,0.0,1.1393189197406173e-05,4057,-0.586779322659967,-0.2886861775362088,0.0,0.642263168,1994,-0.003634982638888911,0.0,0.0,0.0,0.5191728103044525,0.0,-0.5523106215900488,-0.05259967725773105,0.02364255989687657,-2.8308423024016863e-09,-0.028038230561327912,-0.03771475857883291,-0.00015560355351952954,0.16331787109375,1.0021088123321533,-0.02317606273572892,-0.38509541749954224,0.2,-34.07897434234619,0.000295963392,0.8635360598564148,0.017022878,1752,0.0002137091345502995
0.0,-1.3555330350242325,-157.18797951,-1.3059234712285333e-05,-0.3246129787357953,0.0,-0.5,0.0,-0.09376878053285162,0.0,30.05728,0.0,-0.16345059365696757,229.5,0.01,-0.16668763991473817,0.0337152,-1.4995270147934499,440,-0.09029723298644332,8110080,-0.13472632223034214,-0.00398015023262396,0.0,3.0924410869677864e-05,4057,-0.5945894594575944,-0.31634475475593876,0.0,0.642245504,1998,-0.0037651909722222457,0.0,0.0,0.0,0.5185400237001186,0.0,-0.5609212859893381,-0.05174018472115318,0.021084120106425523,-3.767694669948153e-09,-0.03555870136996317,-0.04194405616006323,-0.00014942281011522408,0.17647705078125,1.0021867752075195,-0.02512452149530873,-0.3928009569644928,0.2,-34.07894649505615,0.00029595417599999997,0.8848504424095154,0.017351363,1756,0.00020666138370870613
-7.208466987434963e-05,-1.3380973722968814,-159.42831012,-1.3629585157444717e-05,-0.32342929171601603,0.0,-0.5,0.0,-0.09040472444919152,0.0,30.0688,0.0,-0.1662181345944601,238.48,0.01,-0.21036285762222706,0.033792,-1.490422484431966,441,-0.09009281438882875,8128512,-0.1355430373165243,-0.004040947958751161,0.0,5.913616041652858e-05,4057,-0.5767647076353621,-0.31938482870754736,0.0,0.64222784,2003,-0.0035481770833333537,0.0,0.0,0.0,0.5182217623903638,0.0,-0.5569678757673499,-0.05817384135789499,0.02451208996006376,-3.82791666479505e-09,-0.031150745882769115,-0.04442287214878288,-0.00015452681771963676,0.1644287109375,1.0021476745605469,-0.0240109778707847,-0.3873918652534485,0.2,-34.07873096466064,0.00029594496,0.8560229539871216,0.017308949,1760,0.00021754519984824584
0.0,-1.3507939894826564,-154.98326336,-1.4322448648473594e-05,-0.3059886129153496,0.0,-0.5,0.0,-0.09686639493238343,0.0,30.08032,0.0,-0.14951381057805058,220.71,0.01,-0.17782080104588874,0.0338688,-1.4145496744213457,442,-0.08998373796675418,8146944,-0.13441615587632025,-0.004583646192462953,0.0,3.1466945074498653e-05,4057,-0.5953333215147375,-0.2827312429402286,0.0,0.6422101760000001,2007,-0.003841145833333358,0.0,0.0,0.0,0.5185851079050651,0.0,-0.5446922840116394,-0.053616153454096656,0.023707525023473525,-3.3059199522338638e-09,-0.029234247044466127,-0.03859450733343163,-0.00016947371854247087,0.18843994140625,1.0020805597305298,-0.02535758086014539,-0.39201533794403076,0.2,-34.07696399688721,0.000295935744,0.8852036595344543,0.018245876,1764,0.0001991721204831265
0.0,-1.33307375268295,-153.49123311000002,-1.3397084020135544e-05,-0.27765236408307437,0.0,-0.5,0.0,-0.09124461585912093,0.0,30.091839999999998,0.0,-0.14517606668521207,214.71,0.01,-0.19528384704152427,0.0339456,-1.3603480323362327,443,-0.09078332240738393,8165376,-0.13227460120564657,-0.0048819315279474045,0.0,1.4648394426330924e-05,4057,-0.5900159000155013,-0.2740152279979047,0.0,0.642192512,2012,-0.003982204861111139,0.0,0.0,0.0,0.5193535160297287,0.0,-0.5447365410131675,-0.05554139615555433,0.01932972329183609,-3.1424538772196197e-09,-0.022866939299597613,-0.03770978564956749,-0.00016182988692302339,0.17340087890625,1.0019433498382568,-0.02359773445641622,-0.38543421030044556,0.2,-34.077091217041016,0.00029592652799999996,0.8816444873809814,0.017729888,1768,0.00020797526376554744
0.0,-1.3523402796722372,-157.05724665,-1.3404420952016187e-05,-0.3165340913419083,0.0,-0.5,0.0,-0.08925174768814483,0.0,30.103360000000002,0.0,-0.15797037249251944,228.94,0.01,-0.15025055686012975,0.0340224,-1.4734133571867114,444,-0.090195988551001,8183808,-0.1328763785965612,-0.0044784652882529676,0.0,5.967856850475073e-06,4058,-0.5722618649061392,-0.3046170789634079,0.0,0.642174848,2016,-0.004069010416666696,0.0,0.0,0.0,0.5190456044833126,0.0,-0.5523768132238274,-0.05132747711259378,0.022107308716355214,-2.7971020991880304e-09,-0.030152758392634697,-0.04135663570757156,-0.00015563250260083937,0.18818359375,1.0016525983810425,-0.02323350985534489,-0.38523218035697937,0.2,-34.072917747497556,0.000295917312,0.8717824816703796,0.018518457,1772,0.0002020409498072695
0.0,-1.357511619948938,-156.56610515,-1.3292168978925307e-05,-0.29512638105420846,0.0,-0.5,0.0,-0.09900643706558984,0.0,30.11488,0.0,-0.15367225715145438,227.05,0.01,-0.17178064149744782,0.0340992,-1.439630093896323,445,-0.09040730451357389,8202240,-0.13318478178824386,-0.004813121927712195,0.0,1.2478247905770937e-05,4058,-0.6087706327661855,-0.29455579777858715,0.0,0.642157184,2021,-0.003754340277777801,0.0,0.0,0.0,0.5184071583611748,0.0,-0.5629861119120525,-0.05290667868396793,0.020315904361215383,-3.578755438664577e-09,-0.031179498499518052,-0.03951350431970303,-0.00016561698141893887,0.17115478515625,1.0017755031585693,-0.024886949546635152,-0.38994333148002625,0.2,-34.07484741210938,0.000295908096,0.8866350650787354,0.017871473,1776,0.00018445791793055832
