reward_terms/hip_roll,ankle/ankle_spring_trq_peak,curriculum/swing_frac_mean,reward_terms/air_time,curriculum/dr_scale,reward_terms/fwd_speed,reward_terms/torque,reward_terms/time,reward_terms/phase_contact,reward_terms/assist_pen,time/iterations,rollout/ep_len_mean,reward_terms/stand_drift,reward_terms/vz,reward_terms/residual_rate,ankle/ankle_defl_peak,reward_terms/height,reward_terms/ang_xy,curriculum/stance_ratio,curriculum/eff_scale,reward_terms/foot_ahead,reward_terms/residual,ankle/ankle_spring_energy_peak,curriculum/cmd_scale,reward_terms/track_lin,time/total_timesteps,reward_terms/stop,reward_terms/stand,curriculum/ctrl_jitter_ms,reward_terms/step_rate,time/fps,curriculum/swing_frac_min,curriculum/cmd_track_err,time/time_elapsed,reward_terms/action_rate,reward_terms/stance_time,reward_terms/angmom,curriculum/ctrl_drop_prob,est/vel_rmse,reward_terms/clearance,reward_terms/duty_sym,curriculum/ent_coef,reward_terms/track_yaw,reward_terms/stance,reward_terms/motor_vel,reward_terms/energy,reward_terms/coef_rate,reward_terms/upright,reward_terms/alive,reward_terms/lat_vel,rollout/ep_rew_mean,reward_terms/foot_slip,reward_terms/overrun,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/n_updates,train/value_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/entropy_loss,train/learning_rate,curriculum/dr_scale_progress,curriculum/ctrl_jitter_ms_progress,curriculum/ctrl_drop_prob_progress,curriculum/stance_ratio_progress,curriculum/eff_scale_progress
-0.03881913032781929,0.0,0.09147135416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,365.11,-0.03904121075002442,-0.05606188374739791,0.0,0.5049596857929431,-0.011461584274885007,-0.05946581739363041,0.7,0.0,0.0,-0.10323915543993772,0.0,0.0,2.397086846333328,18542592,0.0,1.1531620266200138,0.0,-0.0021267361111111122,5940,0.049370659722222224,0.4273799373502823,3121,-0.07074821676395499,0.0,-0.025261436248913954,0.0,0.16944419102137362,0.0,0.0,0.01,1.7398202636059414,-0.1011313714782997,0.0,0.0,-0.4334912525858685,-0.3272841157942447,0.0,-0.19497985349579927,294.62509359,-0.2551370931152983,0.0,0.01215564,-0.01126678824366536,1.0011025667190552,177.3812255859375,60411,429.5365295410156,0.13363037109375,0.9778851866722107,0.2,-36.905218505859374,0.0002536896,,,,,
-0.0414448391944599,0.0,0.09809027777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,335.94,-0.033963057140859884,-0.042959519234890414,0.0,0.5051232661563438,-0.009397761822867603,-0.05983134471686857,0.7,0.0,0.0,-0.10325894658546095,0.0,0.0,2.3860029065677124,18561024,0.0,1.0996643438467804,0.0,-0.0023763020833333383,5940,0.044759114583333336,0.4099674309797899,3124,-0.0673032911188788,0.0,-0.0177329676953807,0.0,0.16077606126996744,0.0,0.0,0.01,1.776505269694893,-0.07339187773091077,0.0,0.0,-0.4394540558605939,-0.29564850256243097,0.0,-0.17000507628554787,235.40319470999998,-0.2194286223017337,0.0,0.0123488335,-0.01272240886464715,1.0009710788726807,165.86688232421875,60415,416.3561492919922,0.12379150390625,0.9784290790557861,0.2,-36.90412826538086,0.00025364352,,,,,
-0.044533507464793155,0.0,0.09220377604166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,336.35,-0.03491454946510836,-0.045537657076036096,0.0,0.5051233891168669,-0.009634933323631752,-0.0634667299068436,0.7,0.0,0.0,-0.10318979017038811,0.0,0.0,2.3928345784955263,18579456,0.0,1.086877022652688,0.0,-0.0024088541666666716,5940,0.0478515625,0.43606301882120585,3127,-0.06833752486929928,0.0,-0.020810656834820463,0.0,0.15261250411835137,0.0,0.0,0.01,1.77644233528763,-0.09524385598594573,0.0,0.0,-0.43396627266771715,-0.29810290300805387,0.0,-0.18139819633406126,245.93335289000004,-0.2650624453231575,0.0,0.0117192445,-0.013566517271101475,1.0010931491851807,152.16238403320312,60419,400.0540405273438,0.11611328125,0.979935348033905,0.2,-36.90576934814453,0.00025359743999999997,,,,,
-0.03911530422971668,0.0,0.09681532118055555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009,319.71,-0.04090575896112636,-0.0430184253652856,0.0,0.5051759238318344,-0.010246649044318263,-0.0604684534557661,0.7,0.0,0.0,-0.1034013603732492,0.0,0.0,2.401348611187953,18597888,0.0,1.1826990055276092,0.0,-0.0023871527777777823,5941,0.03466796875,0.3938241926757516,3130,-0.06716512951269904,0.0,-0.01949878489519498,0.0,0.16044551615236108,0.0,0.0,0.01,1.8090409623605999,-0.07076547030863577,0.0,0.0,-0.4250647742708724,-0.28021440009333687,0.0,-0.17748820367462764,226.84964692999998,-0.26002763613713853,0.0,0.012530215,-0.013577857526252046,1.0008968114852905,165.97840881347656,60423,429.5692886352539,0.11824951171875,0.9774677753448486,0.2,-36.90382633209229,0.00025355136,,,,,
-0.03561582034172599,0.0,0.0852322048611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,312.87,-0.03175905071539392,-0.040473787568906495,0.0,0.5049758197039633,-0.00836964747542877,-0.05136822628926744,0.7,0.0,0.0,-0.10357675530795067,0.0,0.0,2.602882123748464,18616320,0.0,1.3173185584383582,0.0,-0.0021158854166666674,5941,0.041015625,0.4521105268120193,3133,-0.06908727247697716,0.0,-0.015836222131419938,0.0,0.15249901586551176,0.0,0.0,0.01,1.8111433104255026,-0.08889299166322166,0.0,0.0,-0.4304248704447745,-0.27579560402953557,0.0,-0.16414351518252562,207.71926838,-0.216932436542923,0.0,0.0117980875,-0.013658190856222063,1.0010980367660522,144.54257202148438,60427,405.2581359863281,0.12099609375,0.9813530445098877,0.2,-36.90391826629639,0.00025350527999999997,,,,,
-0.03292306343087217,0.0,0.08626302083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,319.35,-0.019184601241194074,-0.03547951942642873,0.0,0.5051859866610852,-0.006112387175248894,-0.05150211389041693,0.7,0.0,0.0,-0.10374917637079417,0.0,0.0,2.4939792177001237,18634752,0.0,1.2052527589094015,0.0,-0.002148437500000001,5941,0.03135850694444445,0.4311042842505367,3136,-0.0670273821296066,0.0,-0.016890244628143355,0.0,0.1454647883870429,0.0,0.0,0.01,1.7809630916862607,-0.05974026443369039,0.0,0.0,-0.41549268203559464,-0.29668207243298106,0.0,-0.12415644398583425,225.11994674000002,-0.22202965324446206,0.0,0.011281341,-0.012174771097488702,1.001004695892334,174.50558471679688,60431,458.9541748046875,0.11529541015625,0.9789183139801025,0.2,-36.90380783081055,0.0002534592,,,,,
-0.030808140579671375,0.0,0.08452690972222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012,339.48,-0.02082243452348483,-0.0328726816192632,0.0,0.5051939296017108,-0.005980142589733885,-0.04528903348883183,0.7,0.0,0.0,-0.1036916588079239,0.0,0.0,2.6311790563042656,18653184,0.0,1.3329446334056052,0.0,-0.0021267361111111122,5942,0.029296875,0.4531986765803625,3139,-0.06816792064377701,0.0,-0.017818000714885696,0.0,0.1313237803147271,0.0,0.0,0.01,1.799132948165877,-0.06379993042886595,0.0,0.0,-0.42459332181936726,-0.27182803758110163,0.0,-0.12949020237279585,275.52593401999997,-0.19333036721811261,0.0,0.011789717,-0.012491576274624095,1.0011874437332153,126.58535766601562,60435,376.5983070373535,0.11258544921875,0.9806018471717834,0.2,-36.90599727630615,0.00025341312,,,,,
-0.03218183377053927,0.0,0.082275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013,366.6,-0.03655726791311033,-0.037001213061497645,0.0,0.5050167511408445,-0.008586826362237756,-0.04777606942393736,0.7,0.0,0.0,-0.10331196704517068,0.0,0.0,2.5022218295365857,18671616,0.0,1.223872341960727,0.0,-0.002148437500000001,5942,0.027126736111111112,0.42616781065418147,3142,-0.06739854221067747,0.0,-0.018987528490558746,0.0,0.13098064184164607,0.0,0.0,0.01,1.7731245156030087,-0.0490469270365429,0.0,0.0,-0.4238436465858029,-0.3067748048023085,0.0,-0.1682160628658931,314.36476896,-0.21399617279101285,0.0,0.0134377405,-0.012655729555990546,1.0011541843414307,176.22146606445312,60439,452.29784698486327,0.14652099609375,0.9782291650772095,0.2,-36.9071683883667,0.00025336704,,,,,
-0.03569681931687807,0.0,0.08086480034722222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,367.85,-0.02873494661452912,-0.036546677009765015,0.0,0.5050244408494202,-0.007251002017598643,-0.05840375881238807,0.7,0.0,0.0,-0.10415613105845466,0.0,0.0,2.5666661328300235,18690048,0.0,1.2880426012359356,0.0,-0.0021158854166666674,5942,0.039225260416666664,0.4304444974252491,3145,-0.06772047679254331,0.0,-0.02090168267124244,0.0,0.14755256913191886,0.0,0.0,0.01,1.8024499898370872,-0.05599359956309676,0.0,0.0,-0.4113418617886629,-0.2850160249597182,0.0,-0.15989089916518676,304.32361311,-0.21283661548549776,0.0,0.011908844,-0.013546803861390799,1.0010325908660889,157.28768920898438,60443,390.0919677734375,0.11544189453125,0.9829145073890686,0.2,-36.9047513961792,0.00025332096,,,,,
-0.031994578864907496,0.0,0.08311631944444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015,350.88,-0.03232755706361343,-0.034729715453566075,0.0,0.5050469421350476,-0.008670938397810371,-0.052587276386070934,0.7,0.0,0.0,-0.10366813316159001,0.0,0.0,2.562166659222227,18708480,0.0,1.224135951958671,0.0,-0.0017686631944444403,5942,0.038736979166666664,0.37576201836884854,3148,-0.06683982223647024,0.0,-0.01892020110296118,0.0,0.1413250162933046,0.0,0.0,0.01,1.806525875135761,-0.04219342906823248,0.0,0.0,-0.41664409221985776,-0.27968156158725094,0.0,-0.16631049063728714,271.87001003,-0.20708690201362645,0.0,0.01223187,-0.01263689476181753,1.0011677742004395,154.542724609375,60447,432.5650909423828,0.11436767578125,0.9818196296691895,0.2,-36.90603199005127,0.00025327488,,,,,
-0.030272026719152967,0.0,0.0795627170138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016,383.72,-0.03355568475366189,-0.0444931843432771,0.0,0.5050284407220682,-0.009126468005011044,-0.05743590345325184,0.7,0.0,0.0,-0.10358525453045359,0.0,0.0,2.6696455976889464,18726912,0.0,1.335760102873598,0.0,-0.0018988715277777754,5942,0.03884548611111111,0.36319155498354216,3151,-0.06992728271876775,0.0,-0.015324573718600453,0.0,0.12104127500640854,0.0,0.0,0.01,1.8264426985695315,-0.06590334872160021,0.0,0.0,-0.40738023851301797,-0.29097132160065864,0.0,-0.17497364568671137,337.98009929000006,-0.19631824287879338,0.0,0.011160361,-0.010331946972291917,1.0011006593704224,186.78456115722656,60451,489.3430511474609,0.11932373046875,0.9800781607627869,0.2,-36.90568237304687,0.0002532288,,,,,
-0.03746405770842808,0.0,0.09041341145833334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,380.31,-0.04141134454314672,-0.044988007607311836,0.0,0.5046257345240364,-0.009986937817994172,-0.057238137184673445,0.7,0.0,0.0,-0.1036815130441841,0.0,0.0,2.3365458585758603,18745344,0.0,1.0426374450427343,0.0,-0.002029079861111111,5942,0.04855685763888889,0.3693089484892455,3154,-0.06871877299540369,0.0,-0.021689227621380806,0.0,0.14472834576989457,0.0,0.0,0.01,1.7994502122388387,-0.06979218341345311,0.0,0.0,-0.40555924846680763,-0.2987184946276239,0.0,-0.199816942544221,327.89682639,-0.2379473108379152,0.0,0.0119114425,-0.011733211029786616,1.0008541345596313,202.7428436279297,60455,504.97562713623046,0.10489501953125,0.9778163433074951,0.2,-36.90309295654297,0.00025318272,,,,,
-0.03809103325154475,0.0,0.08902994791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018,366.43,-0.03979234971680452,-0.0503189439642814,0.0,0.5046007529969181,-0.009780717459529662,-0.06677576818816222,0.7,0.0,0.0,-0.10270570533155332,0.0,0.0,2.597586170896073,18763776,0.0,1.2372253278382885,0.0,-0.00219184027777778,5943,0.054036458333333336,0.41694159452432245,3157,-0.07075079622010033,0.0,-0.01928091359030051,0.0,0.13517055628698488,0.0,0.0,0.01,1.7911301164216031,-0.09975060837767656,0.0,0.0,-0.43446105605189955,-0.29674316003535245,0.0,-0.1953331096057367,295.4937906,-0.23733764664725582,0.0,0.010321091,-0.012759341020137071,1.0010899305343628,133.5291290283203,60459,391.38674011230466,0.103564453125,0.9809022545814514,0.2,-36.90358257293701,0.00025313664,,,,,
-0.035824907468862716,0.0,0.07831488715277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019,373.45,-0.04617354039578353,-0.05403164689551941,0.0,0.504204880369986,-0.01181113303899773,-0.056164851223464596,0.7,0.0,0.0,-0.10375239704109648,0.0,0.0,2.4644322348279233,18782208,0.0,1.1197338285171867,0.0,-0.00190972222222222,5943,0.04041883680555555,0.4873794780604788,3160,-0.06819814422600974,0.0,-0.024168665441020032,0.0,0.14918533595185238,0.0,0.0,0.01,1.8043041811421152,-0.06746220572220032,0.0,0.0,-0.42179136091317077,-0.3149081827488467,0.0,-0.214573352995454,300.34685962000003,-0.2280601978767954,0.0,0.010653049,-0.010017941822297871,1.0011624097824097,240.9287567138672,60463,583.1381546020508,0.08797607421875,0.9748072028160095,0.2,-36.907314682006835,0.00025309056,,,,,
-0.040704973518031415,0.0,0.09475368923611112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020,366.6,-0.03721817326045173,-0.05215626653264517,0.0,0.5040248226723316,-0.010327147525870252,-0.06530694637828324,0.7,0.0,0.0,-0.10304504688362452,0.0,0.0,2.498880697384709,18800640,0.0,1.2112894326450414,0.0,-0.0021375868055555566,5943,0.055989583333333336,0.48344259467284967,3163,-0.07091208775421613,0.0,-0.0251557512248361,0.0,0.15242582335605578,0.0,0.0,0.01,1.7345870347055494,-0.09121212995651834,0.0,0.0,-0.44105681202326574,-0.3375721210480869,0.0,-0.1797125658295287,282.05708935,-0.24274626934330312,0.0,0.01079706,-0.013057049049530178,1.000949501991272,157.06610107421875,60467,441.3909439086914,0.112109375,0.9783260226249695,0.2,-36.90434017181396,0.00025304448,,,,,
-0.03264521003592669,0.0,0.087646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021,368.96,-0.03692764101728588,-0.05169014230025091,0.0,0.5051926884879057,-0.009312505566786278,-0.05308612879375381,0.7,0.0,0.0,-0.10330541672658347,0.0,0.0,2.4534593291127758,18819072,0.0,1.1557040753640566,0.0,-0.0021050347222222234,5943,0.04139539930555555,0.37100596428240573,3166,-0.06827481717387456,0.0,-0.027624066115939552,0.0,0.15794617189685928,0.0,-0.00018634907229619067,0.01,1.758373550435766,-0.05637179763903376,0.0,0.0,-0.4164712066080847,-0.33135176706469016,0.0,-0.18077945447109278,300.49855265,-0.20986345937962067,0.0,0.011522721,-0.00984541098587215,1.0008511543273926,171.42330932617188,60471,459.2485107421875,0.11632080078125,0.9810298085212708,0.2,-36.90297355651855,0.00025299839999999997,,,,,
-0.03860502470946952,0.0,0.09233940972222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022,349.56,-0.03200596541862757,-0.04742495754107916,0.0,0.5051240313938941,-0.009084493973706136,-0.05775213527943083,0.7,0.0,0.0,-0.10389630416506763,0.0,0.0,2.4023600688367552,18837504,0.0,1.1817998343139338,0.0,-0.0021918402777777795,5943,0.050455729166666664,0.39454353444277135,3169,-0.06646106289487136,0.0,-0.024824542601419832,0.0,0.1602417031709007,0.0,-1.5270271611687715e-05,0.01,1.7874947932532923,-0.06706467843709439,0.0,0.0,-0.4258812255339463,-0.28878883596266147,0.0,-0.15319931187359875,275.25241639999996,-0.21326457795104617,0.0,0.011304604,-0.012386781146051361,1.0009117126464844,149.62168884277344,60475,449.9860122680664,0.104541015625,0.9787889122962952,0.2,-36.90262355804443,0.00025295232,,,,,
-0.037914156541199034,0.0,0.10137261284722222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023,326.87,-0.03568169917840233,-0.05048239165012266,0.0,0.5043150566602596,-0.00967969687773524,-0.06572012170524794,0.7,0.0,0.0,-0.10339658788334666,0.0,0.0,2.4379284309973186,18855936,0.0,1.0758122947206603,0.0,-0.002398003472222227,5943,0.055013020833333336,0.4250810558959599,3172,-0.07053041192467199,0.0,-0.018703683771817817,0.0,0.14649882563203306,0.0,0.0,0.01,1.7962234306273948,-0.07314950767943552,0.0,0.0,-0.42267288813861076,-0.299107483616247,0.0,-0.19084228381982918,227.99842160999998,-0.22256541465902174,0.0,0.012392035,-0.012915039609652013,1.001001238822937,155.37872314453125,60479,432.92358856201173,0.1261474609375,0.9810673594474792,0.2,-36.90368385314942,0.00025290623999999997,,,,,
-0.032029847027682794,0.0,0.07332356770833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,339.92,-0.03070982180081386,-0.040539857312744135,0.0,0.5050290005317637,-0.008571696421257496,-0.052370704816009965,0.7,0.0,0.0,-0.10394868708395333,0.0,0.0,2.5889900809589887,18874368,0.0,1.339442719917462,0.0,-0.0018988715277777754,5942,0.032877604166666664,0.42421724567691244,3175,-0.06960210624283356,0.0,-0.014867636667024616,0.0,0.14987552663887152,0.0,0.0,0.01,1.8098390098490742,-0.0576600342742987,0.0,0.0,-0.4251074437001004,-0.28654399849613943,0.0,-0.15182359399360654,250.91765197000004,-0.1983882836998124,0.0,0.012690839,-0.012604301481042057,1.0011491775512695,139.5103759765625,60483,390.12535858154297,0.1332275390625,0.9817716479301453,0.2,-36.90416946411133,0.00025286016,,,,,
-0.04044263803496034,0.0,0.09931098090277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,365.6,-0.04443681448060733,-0.06062644272315168,0.0,0.5051285568543029,-0.011467769058583453,-0.06782389333537918,0.7,0.0,0.0,-0.10317734982541119,0.0,0.0,2.3378048570125265,18892800,0.0,1.1335779141216085,0.0,-0.0026367187500000084,5943,0.050130208333333336,0.42359675898376,3178,-0.0706171005615564,0.0,-0.0283223489023479,0.0,0.1696797267879172,0.0,-3.186371096485465e-05,0.01,1.7444458916381822,-0.08420260584398633,0.0,0.0,-0.4335816060340717,-0.3327909172063725,0.0,-0.19173799752013806,290.32478299999997,-0.27280348058599435,0.0,0.011284116,-0.010196829732740298,1.0010958909988403,219.32467651367188,60487,567.9489288330078,0.10819091796875,0.975249707698822,0.2,-36.90566158294678,0.00025281408,,,,,
-0.032792776585159784,0.0,0.08243815104166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026,335.65,-0.03458229740335381,-0.04343530161563173,0.0,0.5050910600307719,-0.008786626465703894,-0.06013770956377376,0.7,0.0,0.0,-0.10357168680974843,0.0,0.0,2.530574772021317,18911232,0.0,1.2580268771041085,0.0,-0.0022352430555555585,5943,0.03504774305555555,0.3451547199855267,3182,-0.06891599197494093,0.0,-0.021893887570526446,0.0,0.15176426273615476,0.0,0.0,0.01,1.7776651265876686,-0.06861146507688556,0.0,0.0,-0.43647381068786356,-0.29347391692979546,0.0,-0.1478071614334098,249.47946787,-0.22707014443993984,0.0,0.012765723,-0.011557532765436918,1.0011361837387085,165.67294311523438,60491,451.0656051635742,0.129150390625,0.9808254241943359,0.2,-36.90579395294189,0.000252768,,,,,
-0.027748478690736874,0.0,0.07321506076388888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027,336.1,-0.027701385448114398,-0.03241860058435674,0.0,0.5050468077010992,-0.007017574255333654,-0.046757692000942,0.7,0.0,0.0,-0.10423014315966514,0.0,0.0,2.620188077483172,18929664,0.0,1.3199328358435676,0.0,-0.00190972222222222,5942,0.033854166666666664,0.34139151166755993,3185,-0.06662163690836048,0.0,-0.015427167547769358,0.0,0.1369913177092791,0.0,0.0,0.01,1.8198500404339768,-0.03693164748065366,0.0,0.0,-0.41655713727116894,-0.2811046396882363,0.0,-0.13519528230281702,257.02757873,-0.19096209981087078,0.0,0.010354196,-0.012153373943874612,1.0010148286819458,169.0039825439453,60495,443.9006607055664,0.10316162109375,0.9814152121543884,0.2,-36.9053014755249,0.00025272192,,,,,
-0.0305535106180181,0.0,0.07988823784722221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,352.46,-0.024986376649061767,-0.03074043030317264,0.0,0.5050149398197563,-0.006022526339796139,-0.051195326529454806,0.7,0.0,0.0,-0.10396278491036824,0.0,0.0,2.5745841025153644,18948096,0.0,1.249675825094956,0.0,-0.001953124999999999,5942,0.033257378472222224,0.43319598224590167,3188,-0.06734959373962317,0.0,-0.018110839296204863,0.0,0.15679160069792786,0.0,0.0,0.01,1.7980116143919425,-0.026447197584396228,0.0,0.0,-0.41944971695949185,-0.26918656192022794,0.0,-0.12451963769063196,291.65658929,-0.18563508346239346,0.0,0.010659428,-0.012384450354147702,1.0009984970092773,171.33868408203125,60499,467.94060668945315,0.10777587890625,0.981525719165802,0.2,-36.903906631469724,0.00025267584,,,,,
-0.03494380381837112,0.0,0.07671440972222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029,374.27,-0.03367688295911776,-0.040228771497663934,0.0,0.5047732319432765,-0.008404356881444081,-0.0596638923049778,0.7,0.0,0.0,-0.10322753114022304,0.0,0.0,2.6595137804155606,18966528,0.0,1.2130107322429582,0.0,-0.001746961805555551,5943,0.03282335069444445,0.39867708630131277,3191,-0.06956759024690526,0.0,-0.017359534933767864,0.0,0.14533801700757307,0.0,0.0,0.01,1.8066424767044422,-0.056259513642503665,0.0,0.0,-0.4220040679696204,-0.29377987752662493,0.0,-0.17415242584725493,324.96118382000003,-0.21605650964160927,0.0,0.010564784,-0.010391719243489205,1.00090491771698,176.76171875,60503,464.779035949707,0.0965576171875,0.9804706573486328,0.2,-36.90322208404541,0.00025262976,,,,,
-0.033926678990633084,0.0,0.08799913194444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030,389.82,-0.03539448853486728,-0.04002119220329961,0.0,0.5050096457726505,-0.009551786906211595,-0.05159823848703893,0.7,0.0,0.0,-0.10359828515605676,0.0,0.0,2.5410489005164596,18984960,0.0,1.270272108107023,0.0,-0.0022569444444444473,5943,0.03965928819444445,0.4246636180296665,3194,-0.06775553373069615,0.0,-0.019149774213539056,0.0,0.1633408889271806,0.0,0.0,0.01,1.811494255107467,-0.043957546730185426,0.0,0.0,-0.41859742296822594,-0.28056400897468436,0.0,-0.16616804623143772,354.16269725999996,-0.20644496921597077,0.0,0.011587028,-0.011524338589515537,1.0009427070617676,198.9320526123047,60507,500.11896362304685,0.122216796875,0.9774081707000732,0.2,-36.9038589477539,0.00025258368,,,,,
-0.03188436163463085,0.0,0.08203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031,359.43,-0.029620024838991264,-0.03726600979834041,0.0,0.5052307403176866,-0.007450617384066462,-0.051498845132713474,0.7,0.0,0.0,-0.10395837780716512,0.0,0.0,2.5586962152083372,19003392,0.0,1.2607816671778396,0.0,-0.001801215277777774,5890,0.039008246527777776,0.39202293693891466,3226,-0.06609525185838479,0.0,-0.018820624645853275,0.0,0.13527582176942704,0.0,0.0,0.01,1.8098052597597227,-0.04609087800869335,0.0,0.0,-0.4209743950198307,-0.2884087507250716,0.0,-0.1451778167003398,294.81589574000003,-0.1919920791949229,0.0,0.012000499,-0.012768695445265621,1.0009140968322754,178.56741333007812,60511,485.01856384277346,0.1197021484375,0.9792540669441223,0.2,-36.90192127227783,0.0002525376,,,,,
-0.030060308546888466,0.0,0.08075629340277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032,326.58,-0.0301530045669632,-0.03952445339077832,0.0,0.5050423872378738,-0.007132748852072841,-0.04547946277251218,0.7,0.0,0.0,-0.10339001535247112,0.0,0.0,2.6574602802540146,19021824,0.0,1.4645879358228742,0.0,-0.0019531249999999985,5890,0.04286024305555555,0.41899296353921817,3229,-0.07003130416549391,0.0,-0.018872982353016262,0.0,0.14402865969173714,0.0,0.0,0.01,1.8086892915716188,-0.055354524138996414,0.0,0.0,-0.430834597721767,-0.2706428663539039,0.0,-0.1352892153379995,236.42035296999995,-0.1943752905030388,0.0,0.011430842,-0.012064829707378521,1.0010035037994385,159.63232421875,60515,406.6600006103516,0.1141357421875,0.9821812510490417,0.2,-36.90338478088379,0.00025249152,,,,,
-0.023291850810924934,0.0,0.05601671006944445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033,349.5,-0.032590079665619234,-0.03164775674379014,0.0,0.503818237382891,-0.007656150576725817,-0.04169377425677217,0.7,0.0,0.0,-0.10411046835954929,0.0,0.0,2.781735092230194,19040256,0.0,1.392643030028668,0.0,-0.001291232638888886,5890,0.022569444444444444,0.450581747952663,3232,-0.06607944046919628,0.0,-0.012106225886247046,0.0,0.12229199307967863,0.0,0.0,0.01,1.8528496468516806,-0.049796167506151595,0.0,0.0,-0.3866945746311168,-0.2632520927937654,0.0,-0.1586608580514156,277.52375758,-0.179711735107931,0.0,0.011596814,-0.01083729050005786,1.0009450912475586,196.32484436035156,60519,509.07094116210936,0.12486572265625,0.9817421436309814,0.2,-36.9028299331665,0.00025244544,,,,,
-0.03389841787476893,0.0,0.09033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,423.34,-0.027463794645195314,-0.04939229050490084,0.0,0.5052158092958969,-0.009342860986686552,-0.06594437184803154,0.7,0.0,0.0,-0.10282967355563595,0.0,0.0,2.535348690612011,19058688,0.0,1.2129790375658376,0.0,-0.0022569444444444473,5890,0.04307725694444445,0.5219916115018274,3235,-0.06968156435074468,0.0,-0.01601930978477273,0.0,0.1439274017184781,0.0,0.0,0.01,1.783344884501359,-0.07271913475225772,0.0,0.0,-0.43200022838893604,-0.30822286469899196,0.0,-0.1796669420977849,413.49464632,-0.23084518100848297,0.0,0.012861502,-0.01081460602581501,1.0008933544158936,174.39471435546875,60523,463.6665267944336,0.13984375,0.9802685379981995,0.2,-36.90330867767334,0.00025239936,,,,,
-0.026454070035752994,0.0,0.06727430555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035,421.7,-0.033468353933520684,-0.040907315859463715,0.0,0.5051182809276222,-0.008558217189725097,-0.045739026777019895,0.7,0.0,0.0,-0.10325191100640756,0.0,0.0,2.6272587376822245,19077120,0.0,1.3070995294243064,0.0,-0.001801215277777774,5891,0.025661892361111112,0.4395928202614166,3238,-0.06828520454136981,0.0,-0.018432903829907907,0.0,0.13047775448774918,0.0,0.0,0.01,1.792129317694442,-0.047378085166137424,0.0,0.0,-0.4161276537032832,-0.30111339064114817,0.0,-0.1667646517421194,412.68461153,-0.21395949013273882,0.0,0.011671391,-0.014133451803354546,1.0008870363235474,152.43727111816406,60527,413.471875,0.12515869140625,0.9812753796577454,0.2,-36.90311126708984,0.00025235328,,,,,
-0.03477521850454756,0.0,0.07942708333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036,402.91,-0.0494258507246966,-0.0575649485755983,0.0,0.5052152995392097,-0.0123261363812937,-0.05838632015037534,0.7,0.0,0.0,-0.10280131519586483,0.0,0.0,2.433175035416385,19095552,0.0,1.1627818619105224,0.0,-0.0019748263888888875,5891,0.04503038194444445,0.39231463039202913,3241,-0.07293440357470224,0.0,-0.020658848704071895,0.0,0.14492769255361904,0.0,0.0,0.01,1.7716267435204711,-0.11080477795869324,0.0,0.0,-0.42401774509615836,-0.3352454317641711,0.0,-0.22284310441073746,358.4763659999999,-0.2707775603689008,0.0,0.010869778,-0.014586456143297255,1.000957727432251,143.0243682861328,60531,392.22206726074216,0.1098388671875,0.9818963408470154,0.2,-36.901756858825685,0.00025230719999999997,,,,,
