reward_terms/energy,reward_terms/ang_xy,reward_terms/stance_time,reward_terms/action_rate,curriculum/ctrl_drop_prob,reward_terms/fwd_speed,reward_terms/foot_slip,rollout/ep_len_mean,reward_terms/hip_roll,reward_terms/alive,rollout/ep_rew_mean,reward_terms/stop,time/fps,reward_terms/lat_vel,reward_terms/angmom,reward_terms/clearance,reward_terms/height,time/time_elapsed,curriculum/stance_ratio,reward_terms/air_time,reward_terms/residual_rate,time/total_timesteps,curriculum/sprint_dist_m,reward_terms/time,reward_terms/step_rate,curriculum/ctrl_jitter_ms,reward_terms/assist_pen,reward_terms/vz,curriculum/ent_coef,reward_terms/torque,time/iterations,reward_terms/residual,reward_terms/upright,curriculum/eff_scale,reward_terms/foot_ahead,reward_terms/stance,reward_terms/coef_rate,reward_terms/overrun,reward_terms/motor_vel,reward_terms/phase_contact,train/entropy_loss,train/std,train/loss,train/value_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/learning_rate
-0.011375233112426518,-2.574084967957222e-05,0.0,-0.028348337263604497,0.020298240000000002,5.085242368428101,-0.3139938023250497,3040.85,-0.2573490694375359,0.0,2997.0218163600007,0.026922741642582893,4255,-5.266255159530207e-08,0.0,0.3408975982416808,-0.012180864253197237,7961,0.6175512320000001,2.2243747177223366e-05,0.0,33878016,46.16224,-0.5,0.0,1.6238592,0.0,-0.074692273374079,0.01,-0.08436668785278309,1838,-0.10753998442282588,-3.6888560635546544e-07,0.1410816,0.0,-0.1845562605940914,-0.12347770735282738,0.0,-0.00271316881452379,-0.01888678660407256,-19.87884654998779,1.0024254322052002,129.99102783203125,355.22026138305665,0.2,0.02278145,0.223779296875,0.987642228603363,-0.005681025516241789,7343,0.000283070208
-0.010574077763983543,-2.3979570153653475e-05,0.0,-0.028738931415301386,0.02030976,4.616134343758542,-0.301516853817668,3009.06,-0.274510723643064,0.0,2965.6129584499995,0.04826356823213247,4255,-5.6521120378581553e-08,0.0,0.3003024914449719,-0.019328087693675878,7965,0.617533568,0.0,0.0,33896448,46.17376,-0.5,0.0,1.6247808,0.0,-0.06893351863484647,0.01,-0.08381221337249337,1839,-0.10707278629121976,-3.7526304433835564e-07,0.1411584,0.0,-0.28117388295389906,-0.15736192823952386,0.0,-0.0025052668946995895,-0.014692213639720068,-19.88056411743164,1.0022221803665161,134.8503875732422,376.01896438598635,0.2,0.021022696,0.16380615234375,0.9877867102622986,-0.0048534253146499395,7347,0.000283060992
-0.010953201526797208,-2.672500904701582e-05,-0.0016577107259460415,-0.02984686987472537,0.02032128,4.784634096193391,-0.3479789066129357,2941.03,-0.2696128422771882,0.0,2898.8214651600006,0.03295729531003082,4255,-7.335346997457017e-08,0.0,0.3115915100200805,-0.015823090124347808,7970,0.617515904,2.5498942704871297e-05,0.0,33914880,46.185280000000006,-0.5,0.0,1.6257024,0.0,-0.06787951119385358,0.01,-0.08048256562180695,1840,-0.10644869296525529,-3.9886422210842125e-07,0.1412352,0.0,-0.19991497881803907,-0.1281754059600896,0.0,-0.0025888038112377937,-0.021399790089748558,-19.87550992965698,1.0014642477035522,32.81549835205078,138.38592758178712,0.2,0.0117511,0.132568359375,0.9946373105049133,-0.003278465464245528,7351,0.000283051776
-0.012014618707155816,-3.065035322784318e-05,0.0,-0.029465182994324997,0.0203328,5.421822634446108,-0.31334242434891046,2937.42,-0.2534890231981855,0.0,2901.163106939999,0.016557658252371724,4255,-5.34375478688239e-08,0.0,0.36413950442130233,-0.008904547264849186,7974,0.61749824,8.6804599656413e-06,0.0,33933312,46.196799999999996,-0.5,0.0,1.626624,0.0,-0.07392902620990731,0.01,-0.08268506362357883,1841,-0.1072328037900931,-3.5778421043026695e-07,0.141312,0.0,-0.10500736626153456,-0.10056978483688074,0.0,-0.002900737458490499,-0.011574850661997534,-19.871884250640868,1.0009264945983887,105.76454162597656,326.8628723144531,0.2,0.010520453,0.07529296875,0.9864480495452881,-0.004679401026805863,7355,0.00028304256
-0.011595784835096145,-2.953470764633097e-05,-0.0014465295001476381,-0.028991231280661462,0.02034432,5.140068586594044,-0.343510080477545,2953.98,-0.2577585689049191,0.0,2934.12676728,0.020298246226372312,4255,-6.086771994824669e-08,0.0,0.3426288858921798,-0.011174878497169869,7978,0.6174805760000001,3.7976909273614487e-06,0.0,33951744,46.20832,-0.5,0.0,1.6275456,0.0,-0.07671845273476889,0.01,-0.0830237377924003,1842,-0.1074258253007583,-3.757713046605539e-07,0.1413888,0.0,-0.13107175741479407,-0.11814215518724273,0.0,-0.002777518003252509,-0.020822143109371586,-19.869706058502196,1.0007232427597046,12.884028434753418,26.540543842315675,0.2,0.007883711,0.06156005859375,0.9983862638473511,-0.0055778432812076065,7359,0.000283033344
-0.009803240517931251,-2.3198717073173887e-05,-0.001833490603732773,-0.029595183830594816,0.02035584,4.165620000648218,-0.3656016311708176,2912.15,-0.28382623587541456,0.0,2875.9304907899996,0.05436491601317496,4255,-6.993896181911017e-08,0.0,0.2691302679246301,-0.024668314675886035,7983,0.617462912,6.510361951465408e-06,0.0,33970176,46.21984,-0.5,0.0,1.6284672,0.0,-0.0740910929508825,0.01,-0.0858286232822908,1843,-0.1066487129942547,-4.005453548075315e-07,0.1414656,0.0,-0.33162313954767764,-0.19043000479135275,0.0,-0.0022746544724448255,-0.035006701642797025,-19.87153091430664,1.0011401176452637,9.77286148071289,34.16726179122925,0.2,0.009346183,0.08924560546875,0.9979799389839172,-0.006928646413143724,7363,0.000283024128
-0.011806164407572883,-2.868071317938157e-05,-0.0022006513560578846,-0.030048080639873655,0.02036736,5.163547310520055,-0.32740352299302716,2878.95,-0.24815550054233546,0.0,2847.0715299499993,0.016357364662222772,4255,-6.285189668839461e-08,0.0,0.34189515545806354,-0.010126235636443623,7987,0.617445248,1.0308062580103675e-05,0.0,33988608,46.23136,-0.5,0.0,1.6293888,0.0,-0.07468631943563574,0.01,-0.08101813667540408,1844,-0.10681625180660954,-3.738015261872455e-07,0.1415424,0.0,-0.10210225471762281,-0.11659481141817427,0.0,-0.0028194025844569992,-0.01519360737326056,-19.872811126708985,1.0011601448059082,29.337724685668945,75.11786365509033,0.2,0.011368079,0.09251708984375,0.9967157244682312,-0.006398439523763955,7367,0.000283014912
-0.012227893001415963,-2.8084815283308977e-05,-0.0008736143273482514,-0.028944514182443593,0.020378880000000002,5.46008075374376,-0.3374910006248626,2847.08,-0.2453451711577552,0.0,2816.2456592999997,0.010984010511789257,4254,-5.493591844703183e-08,0.0,0.3715136460901223,-0.008571911089526466,7992,0.617427584,1.193566519456605e-05,0.0,34007040,46.24288,-0.5,0.0,1.6303104,0.0,-0.07711389015859998,0.01,-0.08499407761354655,1845,-0.10757320802824684,-3.643543599538519e-07,0.1416192,0.0,-0.07469032281049427,-0.10157845739641386,0.0,-0.002926007573714059,-0.0195942301266472,-19.87360897064209,1.0014235973358154,8.552495002746582,22.36034803390503,0.2,0.00970153,0.08739013671875,0.9988102316856384,-0.006705544667784125,7371,0.000283005696
-0.010239626283663253,-2.458553545010506e-05,0.0,-0.028034581838958406,0.020390400000000003,4.438884475365246,-0.30897196879734284,2847.84,-0.28678298921468076,0.0,2817.3644352499996,0.05000046651080235,4254,-5.5874833409680904e-08,0.0,0.29057005790028745,-0.018456561520687254,7997,0.6174099200000001,7.595410958553354e-06,0.0,34025472,46.2544,-0.5,0.0,1.631232,0.0,-0.07356875093845475,0.01,-0.08461697090416376,1846,-0.1074512755855156,-3.759479325536811e-07,0.141696,0.0,-0.32309083394227717,-0.17164087463910482,0.0,-0.0024162629021994035,-0.017368351633448003,-19.878053855895995,1.0021263360977173,13.001151084899902,39.60135269165039,0.2,0.012875515,0.15162353515625,0.9967724680900574,-0.007020183105487377,7375,0.00028299647999999996
-0.010261541435277667,-2.4564287926061513e-05,-0.001318898504703409,-0.02955267464044343,0.020401920000000004,4.396424280402754,-0.30790076276777373,2853.3,-0.30234933100941164,0.0,2800.21512724,0.049033473699466014,4254,-6.105262695608619e-08,0.0,0.28967736629680124,-0.02070619549835305,8001,0.617392256,1.1393111587191621e-05,0.0,34043904,46.26592,-0.5,0.0,1.6321536,0.0,-0.06864963097659314,0.01,-0.08033639406942655,1847,-0.10637847841892481,-3.778388281944733e-07,0.1417728,0.0,-0.3296846637567809,-0.16756344338622567,0.0,-0.0024098412311647772,-0.017250195846309213,-19.87686414718628,1.0016268491744995,16.872154235839844,43.43601055145264,0.2,0.0081897145,0.07115478515625,0.9985885620117188,-0.006298334826715291,7379,0.000282987264
-0.012409208630371088,-2.8898002822727773e-05,0.0,-0.02893465696157533,0.02041344,5.585910765529827,-0.32500624137950335,2848.56,-0.24594270597629014,0.0,2797.0846445900006,0.011262346839515927,4254,-5.855085549598483e-08,0.0,0.37372442657474614,-0.007326600991803168,8005,0.617374592,7.595410958553354e-06,0.0,34062336,46.27744,-0.5,0.0,1.6330752,0.0,-0.06991089496706575,0.01,-0.0836776816350791,1848,-0.10757802766090115,-3.582687225978303e-07,0.1418496,0.0,-0.06823679267227895,-0.09384708107891251,0.0,-0.002971547959112574,-0.011310409296185943,-19.875986194610597,1.0018911361694336,12.997673988342285,36.52794694900513,0.2,0.010068663,0.0986328125,0.9986807107925415,-0.007930936571210623,7383,0.000282978048
-0.011249587514096097,-2.5800703064163617e-05,0.0,-0.027891250331143216,0.020424960000000002,5.017775831027437,-0.3226586115707437,2846.1,-0.2539960100024474,0.0,2793.911972209999,0.02980283484940142,4254,-5.412304936380507e-08,0.0,0.3308861262839822,-0.011943892858581513,8010,0.617356928,7.052867052455743e-06,0.0,34080768,46.28896,-0.5,0.0,1.6339968,0.0,-0.07638146484229136,0.01,-0.0864295282982895,1849,-0.10760230707540606,-3.7171552782793884e-07,0.1419264,0.0,-0.1846391348571387,-0.12797295557279173,0.0,-0.002670494575813899,-0.018298891582916657,-19.87981433868408,1.0021930932998657,4.0105390548706055,13.017650842666626,0.2,0.009597638,0.1083251953125,0.9989575147628784,-0.006597845905344002,7387,0.000282968832
-0.010333017325868603,-2.2578505297299228e-05,0.0,-0.02915510121557012,0.020436480000000003,4.4440060885556,-0.312230044816425,2823.41,-0.2756057730486628,0.0,2772.28258609,0.05035721498322125,4254,-5.320799765801756e-08,0.0,0.2885622890481185,-0.02107113007225853,8014,0.617339264,6.510352250188589e-06,0.0,34099200,46.30048,-0.5,0.0,1.6349184,0.0,-0.06889146966868355,0.01,-0.08503261314362252,1850,-0.1069720362793134,-3.844652643335148e-07,0.1420032,0.0,-0.29426031752471543,-0.18110851931702335,0.0,-0.002428556906359732,-0.015149634462618763,-19.87584400177002,1.001465082168579,4.697565078735352,15.135113048553468,0.2,0.007678286,0.14091796875,0.9994131922721863,-0.0036443332326598467,7391,0.000282959616
-0.012392320952969653,-3.022661966294731e-05,0.0,-0.029116168418392332,0.020448,5.512976906829205,-0.32712871612921846,2816.71,-0.24545678730394777,0.0,2774.3280887400006,0.010148972575688208,4254,-6.47405369805766e-08,0.0,0.3691841301985568,-0.007468872307917845,8019,0.6173216,1.356324840647479e-05,0.0,34117632,46.312,-0.5,0.0,1.63584,0.0,-0.07043977354852599,0.01,-0.08274867119600121,1851,-0.10741844574857225,-3.6035124979567125e-07,0.14208,0.0,-0.06919839693616117,-0.09670202871172559,0.0,-0.0029597284208897766,-0.010439775641013352,-19.875548553466796,1.0018277168273926,129.57701110839844,202.26085205078124,0.2,0.025743034,0.219921875,0.994742751121521,-0.004137119359802455,7395,0.0002829504
-0.011967618389153374,-2.783331119848637e-05,0.0,-0.0282233085606649,0.020459520000000002,5.273355750191971,-0.3273212824960738,2817.24,-0.25354839917900635,0.0,2776.18373078,0.019671388796804558,4254,-5.2816178498897865e-08,0.0,0.3544162692622381,-0.011276507683291621,8023,0.617303936,1.0850606486201286e-05,0.0,34136064,46.32352,-0.5,0.0,1.6367616,0.0,-0.07625365428400045,0.01,-0.0879609281381359,1852,-0.1081133697258157,-3.639296882539446e-07,0.1421568,0.0,-0.12268302456099936,-0.11445273214489597,0.0,-0.0028445127170415706,-0.013006898776474296,-19.874546241760253,1.0014880895614624,13.281595230102539,40.789826488494874,0.2,0.0108761,0.10821533203125,0.9949864149093628,-0.005843254394130781,7399,0.000282941184
-0.009612420757255725,-2.4271087670772516e-05,0.0,-0.02788531305206417,0.02047104,4.115379627289861,-0.31725849357798747,2838.29,-0.2995574373608547,0.0,2800.63619237,0.07375987517959583,4254,-5.806230215163792e-08,0.0,0.2664049947063966,-0.029325239454346657,8027,0.617286272,4.882759337003033e-06,0.0,34154496,46.33504,-0.5,0.0,1.6376832,0.0,-0.0629199777691932,0.01,-0.08873634493688558,1853,-0.10732854167678398,-3.920152835809666e-07,0.1422336,0.0,-0.43743345100325315,-0.21587583729197993,0.0,-0.002228006577106052,-0.011621313416750583,-19.87306308746338,1.0009573698043823,2.8039681911468506,8.604707741737366,0.2,0.0074901967,0.1054443359375,0.9996680617332458,-0.005126344464952126,7403,0.000282931968
-0.01188897458709119,-2.902045478328496e-05,0.0,-0.028969532684105057,0.02048256,5.198232755345585,-0.31619852278490623,2860.25,-0.2529828497909007,0.0,2824.44419307,0.02103145981281497,4254,-6.837800107250981e-08,0.0,0.34843695610569075,-0.012467429804405412,8032,0.617268608,1.0308062580103675e-05,0.0,34172928,46.34656,-0.5,0.0,1.6386048,0.0,-0.06850782218991548,0.01,-0.083981833747317,1854,-0.1069464224101192,-3.8058692526649315e-07,0.1423104,0.0,-0.11329097379226442,-0.11789013188678671,0.0,-0.0028233827426097937,-0.009668870746872985,-19.865860843658446,1.0004557371139526,41.11244201660156,242.70995998382568,0.2,0.009675553,0.08499755859375,0.992397665977478,-0.004454709019046277,7407,0.000282922752
-0.01243209367194293,-2.885579701767252e-05,0.0,-0.027836411572808566,0.02049408,5.5910682627616834,-0.3193407208575239,2859.77,-0.24224473800352253,0.0,2825.7028807199995,0.010896370519490058,4254,-5.6046620033767614e-08,0.0,0.3757624593811918,-0.008022088773230983,8036,0.617250944,5.425264437993367e-06,0.0,34191360,46.35808,-0.5,0.0,1.6395264,0.0,-0.07592568352265619,0.01,-0.08775264389531903,1855,-0.10841787297040989,-3.5554731657749916e-07,0.1423872,0.0,-0.06619745421185325,-0.09102908958877767,0.0,-0.0029549422150977663,-0.014380669023263579,-19.87160367965698,1.0013102293014526,195.04019165039062,325.66000137329104,0.2,0.020287482,0.18292236328125,0.9835398197174072,-0.0056123034562915565,7411,0.000282913536
-0.010042544352112175,-2.4059907500504246e-05,0.0,-0.02837262520914064,0.0205056,4.316245956033039,-0.3205354575503744,2885.91,-0.28115736098985783,0.0,2850.3946296699996,0.05572030310057657,4254,-5.658007365939301e-08,0.0,0.27954125974627453,-0.022491420605524882,8041,0.61723328,5.967808344090979e-06,0.0,34209792,46.369600000000005,-0.5,0.0,1.640448,0.0,-0.07379062356465166,0.01,-0.08995408413397864,1856,-0.10755528821300504,-3.854968184932154e-07,0.142464,0.0,-0.3372705350962484,-0.18778621552591968,0.0,-0.002328583648054564,-0.01862402256882488,-19.872112464904784,1.00111722946167,9.325078010559082,21.75026717185974,0.2,0.011045307,0.10150146484375,0.99761563539505,-0.006135275179985911,7415,0.00028290432
-0.010937337083680589,-2.487758283009261e-05,0.0,-0.029081520373104162,0.02051712,4.760844617299135,-0.2970639966809453,2920.3,-0.26895284089351185,0.0,2882.6944722699996,0.046464456090905715,4254,-5.9443647027316365e-08,0.0,0.3173354848225316,-0.01667986170804903,8045,0.617215616,3.7976909273614487e-06,0.0,34228224,46.381119999999996,-0.5,0.0,1.6413696,0.0,-0.0655038721502934,0.01,-0.08577814257606747,1857,-0.10688462808738114,-3.9068660934117105e-07,0.1425408,0.0,-0.2448134437418126,-0.15129489532116375,0.0,-0.0025670203204331177,-0.011443772598964723,-19.870632553100585,1.0008620023727417,9.313411712646484,29.601684474945067,0.2,0.0077215554,0.073046875,0.9989615082740784,-0.004856114333961159,7419,0.000282895104
-0.012688851404047519,-2.9932793366775054e-05,0.0,-0.027573430492392,0.02052864,5.632000705130854,-0.31838205215606946,2951.57,-0.24444085481736325,0.0,2918.55239504,0.009994813824106776,4254,-5.766611458054015e-08,0.0,0.37890908744320645,-0.006091071976292595,8049,0.617197952,1.2478189698110024e-05,0.0,34246656,46.39264,-0.5,0.0,1.6422912,0.0,-0.07562464136346873,0.01,-0.08643711745609807,1858,-0.10803092953335913,-3.626682190101952e-07,0.1426176,0.0,-0.060381308761917385,-0.07748747587764994,0.0,-0.0029807565132111027,-0.01346885489414986,-19.87876253128052,1.002235770225525,98.15237426757812,198.67286853790284,0.2,0.029055808,0.24744873046875,0.9939448237419128,-0.003531457495409995,7423,0.000282885888
-0.010924782182812738,-2.484142225011153e-05,0.0,-0.02879627159366232,0.020540160000000002,4.669806166371376,-0.3382070420636245,2955.74,-0.26147062943896804,0.0,2932.9862809,0.034008659900879486,4254,-6.077367231586913e-08,0.0,0.308902063499644,-0.01650625120067731,8054,0.617180288,1.247821880194048e-05,0.0,34265088,46.404160000000005,-0.5,0.0,1.6432128,0.0,-0.07997196592240016,0.01,-0.08915485524147054,1859,-0.10760790884012507,-3.886974179948083e-07,0.1426944,0.0,-0.2003719080205533,-0.1564878157783753,0.0,-0.0025460900310632665,-0.017646328507593748,-19.87719135284424,1.00169038772583,3.5015432834625244,10.004539513587952,0.2,0.0073656156,0.09019775390625,0.9991169571876526,-0.004929225530941039,7427,0.00028287667199999996
-0.01127042147762441,-2.5239586659379838e-05,0.0,-0.028862264351022997,0.020551680000000003,4.972919557430578,-0.3040891680726946,3003.8,-0.2637913927363325,0.0,2994.7240723,0.033486191138007285,4254,-6.025645131193818e-08,0.0,0.32398780255193416,-0.015614393007742481,8058,0.617162624,5.967818045367797e-06,0.0,34283520,46.415679999999995,-0.5,0.0,1.6441344,0.0,-0.07070165789318356,0.01,-0.08564234147686677,1860,-0.10720550788782733,-3.714253803285493e-07,0.1427712,0.0,-0.19765974544508788,-0.13002762229035458,0.0,-0.0026384186058245446,-0.012537290303833933,-19.87360782623291,1.0012736320495605,33.71989440917969,116.84326057434082,0.2,0.021220874,0.17723388671875,0.9956762790679932,-0.004487799864728003,7431,0.000282867456
-0.012085239049612546,-2.7178803501984162e-05,0.0,-0.027938586647071717,0.020563200000000004,5.42113335806787,-0.3032977767248835,3012.04,-0.24570169136917766,0.0,2998.71246037,0.01759157459959327,4254,-5.7056069602896966e-08,0.0,0.3648250575827756,-0.00952244171242728,8063,0.61714496,2.1158669066304963e-05,0.0,34301952,46.4272,-0.5,0.0,1.645056,0.0,-0.07626091645955876,0.01,-0.08654909506547734,1861,-0.10788530925065276,-3.657688160847722e-07,0.142848,0.0,-0.09276090635558865,-0.09935339110085845,0.0,-0.0028581217218891413,-0.015218786761290432,-19.87489995956421,1.0017986297607422,7.424944877624512,18.750762844085692,0.2,0.015976634,0.11824951171875,0.9990960359573364,-0.007061016326770186,7435,0.00028285824
-0.010699091025958367,-2.6167196104784194e-05,0.0,-0.028273064190806867,0.02057472,4.575960758900888,-0.3099739542094596,3041.28,-0.28155510477972506,0.0,3037.2844995799996,0.042837407309213954,4254,-5.786029730759488e-08,0.0,0.30712738343437407,-0.018460414701600633,8067,0.617127296,1.6275880625471473e-05,0.0,34320384,46.43872,-0.5,0.0,1.6459776,0.0,-0.07836113104368239,0.01,-0.08922927397143197,1862,-0.10776860352198282,-3.868712747741654e-07,0.1429248,0.0,-0.25553057574178617,-0.1569504496878788,0.0,-0.0025049595839509225,-0.017642077883208554,-19.88076114654541,1.0024720430374146,4.703781604766846,10.394227933883666,0.2,0.011735909,0.12359619140625,0.999349057674408,-0.005242046504281461,7439,0.000282849024
-0.01078980191471389,-2.5336046043499067e-05,-0.001508785165949828,-0.029446900110736435,0.020586240000000002,4.68271632728722,-0.33996080184893374,3012.45,-0.26764168311911374,0.0,3022.0300329799993,0.04076155735179225,4254,-6.183775817125195e-08,0.0,0.30953452733327896,-0.01966596420513904,8071,0.617109632,7.5954206598301726e-06,0.0,34338816,46.45024,-0.5,0.0,1.6468992,0.0,-0.07145698607151343,0.01,-0.08731552310295655,1863,-0.10702225564278407,-3.881961618254714e-07,0.1430016,0.0,-0.23262543389543783,-0.15434173754549724,0.0,-0.002507178120131599,-0.020400015973647087,-19.879719543457032,1.0019145011901855,7.432007312774658,16.14049768447876,0.2,0.009284222,0.09443359375,0.9994702339172363,-0.004568858165293932,7443,0.000282839808
-0.012314859305544622,-2.9586454324770694e-05,0.0,-0.028301037991736097,0.020597760000000003,5.471568895464734,-0.30921045873073955,2989.05,-0.25349509581412005,0.0,3000.74997441,0.015918889638881994,4254,-6.119661518750003e-08,0.0,0.3724225687626068,-0.008186654904030541,8076,0.617091968,2.1701193569848936e-05,0.0,34357248,46.46176,-0.5,0.0,1.6478208,0.0,-0.0693698543769409,0.01,-0.08389655196758873,1864,-0.10761057252447777,-3.714777607133339e-07,0.1430784,0.0,-0.09907392840294343,-0.0957362456888114,0.0,-0.002902537228887279,-0.01212798466330243,-19.874211978912353,1.0016462802886963,149.1325225830078,229.40538063049317,0.2,0.014731796,0.1280517578125,0.9923969507217407,-0.006053994316607714,7447,0.000282830592
-0.011501183353806304,-2.6480101498130048e-05,0.0,-0.027832132835277176,0.02060928,4.986899744013671,-0.30569149079368496,2960.89,-0.26231845109773,0.0,2971.8551418199995,0.029609158320495575,4254,-5.787130760935832e-08,0.0,0.3342654232110941,-0.013967061335128492,8080,0.617074304,3.2551664238174758e-06,0.0,34375680,46.47328,-0.5,0.0,1.6487424,0.0,-0.07379680407949957,0.01,-0.08856952880078767,1865,-0.10747145579112442,-3.798281928145627e-07,0.1431552,0.0,-0.18490456575461345,-0.12314185948227824,0.0,-0.0026941189358619137,-0.013298684089267689,-19.873382091522217,1.001373291015625,48.424095153808594,121.04253234863282,0.2,0.017939322,0.16510009765625,0.9915149807929993,-0.003276988852303475,7451,0.00028282137599999996
-0.010798558316416188,-2.5616661580192332e-05,-0.0010597028724280083,-0.02892320085414074,0.0206208,4.6736559946801535,-0.3344998648143647,2962.08,-0.27501939411252746,0.0,2973.6616287099996,0.03969733610810403,4253,-6.426412621670339e-08,0.0,0.3091532290039027,-0.018120100232573447,8085,0.61705664,1.627590972930193e-05,0.0,34394112,46.4848,-0.5,0.0,1.649664,0.0,-0.07220706831429183,0.01,-0.08832767226814686,1866,-0.10715094402603949,-3.937785938250878e-07,0.143232,0.0,-0.2566171738558764,-0.15271408431770808,0.0,-0.002514408961528677,-0.018168173546471433,-19.873027515411376,1.001496434211731,190.1626739501953,194.31725783348082,0.2,0.012768996,0.1281494140625,0.9936230182647705,-0.004181502386927605,7455,0.00028281215999999997
-0.011419803326635492,-2.7236763775513993e-05,-0.00027899802242043533,-0.028807504019436207,0.020632320000000003,4.918944313387721,-0.3087146936790089,2927.02,-0.26626568895469477,0.0,2925.29346537,0.03552692862799277,4253,-5.702959982244128e-08,0.0,0.33606363350221696,-0.0156762357017369,8089,0.617038976,1.6818434232845902e-05,0.0,34412544,46.49632,-0.5,0.0,1.6505856,0.0,-0.07346230350428701,0.01,-0.08557993327761432,1867,-0.10711223158654987,-3.8263000656445773e-07,0.1433088,0.0,-0.2112096642831357,-0.13954614436528495,0.0,-0.002662775758142345,-0.011947077017623141,-19.875104331970213,1.0014431476593018,102.47457885742188,184.92653198242186,0.2,0.012576804,0.1053466796875,0.9934909343719482,-0.005692994978744537,7459,0.000282802944
-0.011532041862925026,-2.8158562076978836e-05,0.0,-0.028678235878551377,0.02064384,5.064038526670974,-0.3275067021948266,2938.71,-0.2643463621501317,0.0,2929.38117772,0.028825260246403434,4253,-5.99385223689354e-08,0.0,0.33788665298485326,-0.013579681669553721,8093,0.617021312,7.052876753732562e-06,0.0,34430976,46.50784,-0.5,0.0,1.6515072,0.0,-0.0738456173804481,0.01,-0.08688865739673361,1868,-0.10748956683841768,-3.724023268855772e-07,0.1433856,0.0,-0.17392345236529183,-0.12103736050619299,0.0,-0.002714791018597571,-0.014944682258171558,-19.873104286193847,1.0011134147644043,39.01651382446289,138.07239990234376,0.2,0.009658599,0.09373779296875,0.9932178854942322,-0.004455184296239168,7463,0.000282793728
-0.01175421920643081,-2.804973035937923e-05,0.0,-0.028506346153510484,0.02065536,5.103328916477984,-0.3314401936218574,2929.48,-0.24710206053739603,0.0,2928.2236512100003,0.020908721055316312,4253,-5.6913090542333237e-08,0.0,0.3409269534843129,-0.01172305708920209,8098,0.6170036480000001,1.8446027146031458e-05,0.0,34449408,46.51936,-0.5,0.0,1.6524288,0.0,-0.07580269527036004,0.01,-0.08805967774054285,1869,-0.1074599784464185,-3.794884678654728e-07,0.1434624,0.0,-0.14141072466928065,-0.11568808740053321,0.0,-0.002755300909448082,-0.014947913405117925,-19.870898723602295,1.0008165836334229,41.92209243774414,133.38414726257324,0.2,0.013833833,0.12940673828125,0.9939746856689453,-0.005266769148875028,7467,0.000282784512
-0.011090156404232181,-2.631747872194958e-05,0.0,-0.02827568573618108,0.020666880000000002,4.858724958642424,-0.2995335738798338,2955.04,-0.26616238011554616,0.0,2954.0623501000005,0.04166316089341525,4253,-5.976519648497713e-08,0.0,0.3233547898975632,-0.01682319376213761,8102,0.616985984,1.0308014073719582e-05,0.0,34467840,46.530879999999996,-0.5,0.0,1.6533504,0.0,-0.07309484822728124,0.01,-0.08751181950702822,1870,-0.1073512862053596,-3.801886346718094e-07,0.1435392,0.0,-0.23690537382843083,-0.14261138222029876,0.0,-0.002590961644898989,-0.015332451356517781,-19.87108669281006,1.0009229183197021,13.838455200195312,34.14100284576416,0.2,0.009500275,0.09046630859375,0.998002827167511,-0.006530035263858735,7471,0.000282775296
-0.010808353997305573,-2.421803149762813e-05,0.0,-0.028605787925608122,0.0206784,4.72754930681374,-0.3041220030240248,2962.3,-0.2619025222045146,0.0,2960.7549297899996,0.04635283263145616,4253,-5.2391391485648264e-08,0.0,0.3125888798041236,-0.01726421259019835,8107,0.61696832,4.882759337003033e-06,0.0,34486272,46.5424,-0.5,0.0,1.654272,0.0,-0.07221299673645142,0.01,-0.0889685393442273,1871,-0.10737311240162291,-3.748541251885031e-07,0.143616,0.0,-0.27135548291127143,-0.15013285392507916,0.0,-0.0025427064361883897,-0.016152476762619414,-19.87078437805176,1.0008001327514648,9.69460391998291,20.836574029922485,0.2,0.011562007,0.09761962890625,0.9990615844726562,-0.006409170757979155,7475,0.00028276608
-0.011242499111569347,-2.4677074765324256e-05,0.0,-0.02881550751965066,0.02068992,4.86817248339592,-0.3022272161217248,2970.24,-0.25692610161221535,0.0,2957.1784114500006,0.034286035216105744,4253,-6.624190749068192e-08,0.0,0.31127247856894286,-0.015237456357203428,8111,0.616950656,7.595449763660629e-06,0.0,34504704,46.553920000000005,-0.5,0.0,1.6551936,0.0,-0.07213139437004426,0.01,-0.0861716452763491,1872,-0.10731900083231342,-3.789225990724049e-07,0.1436928,0.0,-0.1993293263410406,-0.13465333721066255,0.0,-0.0026131999476440957,-0.02000465498399134,-19.8697359085083,1.0009549856185913,119.91300964355469,199.26691207885742,0.2,0.015671605,0.19329833984375,0.9944698214530945,-0.0037517038406804206,7479,0.00028275686399999996
